# Cook - Rock Rift Road Mohonk Lake - TSCA - ITRDB NY011
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3023
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3023.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ny011-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ny011-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ny011.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ny011.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Cook - Rock Rift Road Mohonk Lake - TSCA - ITRDB NY011
#--------------------
# Investigators
#   Investigators: Cook, E.R.(https://orcid.org/0000-0001-7478-4176)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Rock Rift Road Mohonk Lake
#   Location: New York
#   Northernmost_Latitude: 41.77
#   Southernmost_Latitude: 41.77
#   Easternmost_Longitude: -74.17
#   Westernmost_Longitude: -74.17
#   Elevation_m: 200
#--------------------
# Data_Collection
#   Collection_Name: NY011
#   First_Year: 1658
#   Last_Year: 1986
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Tsuga canadensis (L.) Carr.
#   Common_Name: eastern hemlock
#   Tree_Species_Code: TSCA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## RR0021_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RR0021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RR0032_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RR0032; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RR0041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RR0041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RR0042_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RR0042; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RR0062_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RR0062; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RR0071_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RR0071; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RR0082_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RR0082; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RR0091_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RR0091; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RR0092_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RR0092; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RR0101_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RR0101; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RR0102_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RR0102; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RR0111_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RR0111; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RR0112_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RR0112; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RR0122_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RR0122; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RR0132_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RR0132; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RR0141_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RR0141; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RR0142_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RR0142; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RR0151_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RR0151; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RR0161_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RR0161; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RR0171_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RR0171; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RR0172_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RR0172; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RR0182_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RR0182; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RR0192_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RR0192; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RR0191_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RR0191; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RR0201_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RR0201; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	RR0021_raw	RR0032_raw	RR0041_raw	RR0042_raw	RR0062_raw	RR0071_raw	RR0082_raw	RR0091_raw	RR0092_raw	RR0101_raw	RR0102_raw	RR0111_raw	RR0112_raw	RR0122_raw	RR0132_raw	RR0141_raw	RR0142_raw	RR0151_raw	RR0161_raw	RR0171_raw	RR0172_raw	RR0182_raw	RR0192_raw	RR0191_raw	RR0201_raw
1658	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1659	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1660	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1661	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1662	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1663	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1664	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1665	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1666	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1668	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1669	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1670	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1671	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1672	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1673	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1674	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1675	NA	NA	1.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1676	NA	NA	1.89	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1677	NA	NA	1.21	NA	NA	0.42	NA	NA	NA	NA	NA	NA	0.97	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1678	NA	NA	1.66	NA	NA	0.4	NA	NA	NA	NA	NA	NA	0.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1679	NA	NA	1.6	NA	NA	0.54	NA	NA	NA	NA	NA	NA	0.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.43	NA	NA
1680	NA	NA	1.22	NA	NA	0.67	NA	NA	NA	NA	NA	NA	1.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.43	NA	NA
1681	NA	NA	1.6	NA	NA	0.45	NA	NA	NA	NA	NA	NA	0.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1	NA	NA
1682	NA	NA	1.11	NA	NA	0.38	NA	NA	NA	NA	NA	NA	0.79	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.53	NA	NA
1683	NA	NA	1.36	NA	NA	0.28	NA	NA	NA	NA	NA	NA	0.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.43	NA	NA
1684	NA	NA	1.17	NA	NA	0.38	NA	NA	NA	NA	NA	NA	0.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.56	NA	NA
1685	NA	NA	1.3	NA	NA	0.42	NA	NA	NA	NA	NA	NA	0.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.71	NA	NA
1686	NA	NA	1.04	NA	NA	0.38	NA	NA	NA	NA	NA	NA	0.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.96	NA	NA
1687	NA	NA	1.34	NA	NA	0.32	NA	NA	NA	NA	NA	NA	0.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.54	NA	NA
1688	NA	NA	1.17	NA	NA	0.43	NA	NA	NA	NA	NA	NA	0.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.35	NA	NA
1689	NA	NA	1.29	NA	NA	0.28	NA	NA	NA	NA	NA	NA	0.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.93	NA	NA
1690	NA	NA	1.44	NA	NA	0.33	NA	NA	NA	NA	NA	NA	1.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.55	NA	NA
1691	NA	NA	1.37	NA	NA	0.32	NA	NA	NA	NA	NA	NA	1.08	NA	NA	NA	NA	NA	NA	0.45	NA	NA	0.59	NA	NA
1692	NA	NA	1.33	NA	NA	0.39	NA	NA	NA	NA	NA	NA	1.02	NA	NA	NA	NA	NA	NA	1.69	NA	NA	0.4	NA	NA
1693	NA	NA	0.98	NA	NA	0.31	NA	NA	NA	NA	NA	NA	1.04	NA	NA	NA	NA	NA	NA	0.88	NA	NA	0.31	NA	NA
1694	NA	NA	1.22	NA	NA	0.72	NA	NA	NA	NA	NA	NA	1.27	NA	NA	NA	NA	NA	NA	0.76	NA	NA	0.25	NA	NA
1695	0.85	NA	1.67	NA	NA	1.52	NA	NA	1.34	NA	NA	NA	1.61	NA	NA	NA	NA	NA	NA	1.08	NA	NA	0.51	NA	NA
1696	0.26	NA	1.41	NA	NA	1.42	NA	NA	1.99	NA	NA	NA	1.49	NA	NA	NA	NA	NA	NA	0.62	NA	NA	0.57	NA	NA
1697	0.41	NA	1.52	NA	NA	1.15	NA	NA	1.8	NA	NA	NA	1.2	NA	NA	NA	NA	NA	NA	0.37	NA	NA	0.58	NA	NA
1698	0.45	NA	1.44	NA	NA	1.07	NA	NA	1.8	NA	NA	NA	1.13	NA	NA	NA	NA	NA	NA	0.31	NA	NA	0.37	NA	NA
1699	0.52	NA	1.14	NA	NA	0.93	NA	NA	1.82	NA	NA	NA	1.25	NA	NA	NA	NA	NA	NA	0.24	NA	NA	0.35	NA	NA
1700	0.8	NA	1.16	NA	NA	0.9	NA	NA	1.39	NA	NA	NA	1.27	NA	NA	0.35	NA	NA	NA	0.27	NA	NA	0.32	NA	NA
1701	0.84	NA	1.22	NA	NA	1.17	NA	NA	1.37	NA	NA	NA	1.05	NA	NA	0.32	NA	NA	NA	0.27	NA	NA	0.3	NA	NA
1702	0.96	NA	1.51	NA	NA	1.14	NA	NA	1.2	NA	NA	NA	1.05	NA	NA	0.53	NA	NA	NA	0.39	NA	NA	0.42	NA	NA
1703	1.1	NA	1.61	NA	NA	1.48	NA	NA	1.5	NA	NA	NA	0.81	NA	NA	0.52	NA	NA	NA	0.51	NA	NA	0.28	NA	NA
1704	0.5	NA	1.01	NA	NA	0.73	NA	NA	0.98	NA	NA	NA	0.35	NA	NA	0.21	NA	NA	NA	0.27	NA	NA	0.21	NA	NA
1705	0.39	NA	1.16	NA	NA	1.21	NA	NA	1.86	NA	NA	NA	0.41	NA	NA	0.42	NA	NA	NA	0.53	NA	NA	0.31	NA	NA
1706	0.87	NA	1.44	NA	NA	1.62	NA	NA	2.01	NA	NA	NA	0.41	NA	NA	0.5	NA	NA	NA	0.73	NA	NA	0.33	NA	NA
