# Stahle - Yoakum Log House - QUST - ITRDB TX036
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4957
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4957.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/tx036-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; tx036-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/tx036.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/tx036.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Stahle - Yoakum Log House - QUST - ITRDB TX036
#--------------------
# Investigators
#   Investigators: Stahle, D.W.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Yoakum Log House
#   Location: Texas
#   Northernmost_Latitude: 29.25
#   Southernmost_Latitude: 29.25
#   Easternmost_Longitude: -97.08
#   Westernmost_Longitude: -97.08
#   Elevation_m: 60
#--------------------
# Data_Collection
#   Collection_Name: TX036
#   First_Year: 1668
#   Last_Year: 1847
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus stellata Wangenh.
#   Common_Name: post oak
#   Tree_Species_Code: QUST
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## YOK01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YOK01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YOK02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YOK02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YOK03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YOK03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YOK04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YOK04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YOK05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YOK05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YOK06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YOK06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YOK07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YOK07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YOK08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YOK08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YOK10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YOK10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YOK11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YOK11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YOK13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YOK13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YOK14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YOK14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YOK15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YOK15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YOK16A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YOK16A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YOK17A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YOK17A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YOK18A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YOK18A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YOK19A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YOK19A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YOK20A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YOK20A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YOK21A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YOK21A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YOK22A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YOK22A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YOK23A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YOK23A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	YOK01A_raw	YOK02A_raw	YOK03A_raw	YOK04B_raw	YOK05A_raw	YOK06A_raw	YOK07A_raw	YOK08A_raw	YOK10A_raw	YOK11A_raw	YOK13A_raw	YOK14A_raw	YOK15A_raw	YOK16A_raw	YOK17A_raw	YOK18A_raw	YOK19A_raw	YOK20A_raw	YOK21A_raw	YOK22A_raw	YOK23A_raw
1714	0.17	0.25	0.34	0.32	0.31	0.22	0.16	0.34	0.19	0.21	0.36	0.26	0.19	0.24	0.33	0.2	0.14	0.39	0.18	0.36	0.09
1715	0.32	0.56	0.39	0.4	0.29	0.4	0.29	0.43	0.57	0.28	0.46	0.6	0.31	0.53	0.52	0.26	0.2	0.48	0.27	0.56	0.24
1716	0.28	0.67	0.37	0.43	0.38	0.39	0.3	0.56	0.81	0.28	0.51	0.48	0.26	0.64	0.58	0.28	0.18	0.56	0.21	0.82	0.29
1717	0.41	0.4	0.38	0.27	0.29	0.26	0.22	0.31	0.64	0.25	0.38	0.54	0.24	0.27	0.45	0.25	0.22	0.33	0.27	0.38	0.28
1718	0.81	1.37	1	0.64	0.39	1.15	0.28	1.18	1.73	0.63	0.62	1.04	0.49	0.71	0.93	0.61	0.55	0.76	0.45	0.82	0.57
1719	1.24	0.92	0.89	0.58	0.5	0.55	0.32	1.11	1.36	0.98	0.48	1.33	0.4	1.08	0.53	0.82	0.67	0.61	0.44	0.76	0.54
1720	0.51	0.68	0.48	0.61	0.42	0.55	0.17	0.86	0.87	1.1	0.5	0.7	0.44	0.47	0.47	0.55	0.5	0.76	0.36	1.41	0.48
1721	0.41	0.47	0.43	0.5	0.21	0.53	0.2	0.62	0.52	1.22	0.4	0.8	0.37	0.75	0.44	0.38	0.64	0.57	0.34	1.27	0.72
1722	0.55	0.36	0.26	0.3	0.27	0.36	0.22	0.46	0.29	0.53	0.3	0.57	0.25	0.39	0.5	0.33	0.27	0.47	0.33	0.66	0.49
1723	0.91	0.54	0.64	0.73	0.38	0.67	0.31	0.63	0.49	1.15	0.33	1.24	0.53	0.71	0.72	0.45	0.32	0.84	0.67	0.74	1.12
1724	0.38	0.44	0.37	0.4	0.35	0.35	0.24	0.62	0.28	0.4	0.23	0.63	0.33	0.27	0.43	0.35	0.27	0.49	0.24	0.39	0.49
1725	0.45	0.4	0.29	0.48	0.22	0.28	0.13	0.29	0.24	0.25	0.26	0.59	0.32	0.21	0.52	0.33	0.35	0.73	0.32	0.47	0.3
1726	0.61	0.54	0.51	0.69	0.29	0.3	0.27	0.26	0.35	0.27	0.22	0.79	0.34	0.4	0.98	0.29	0.65	0.96	0.33	0.91	0.29
1727	0.58	0.76	0.41	0.7	0.47	0.29	0.31	0.39	0.27	0.17	0.29	0.7	0.26	0.42	0.85	0.4	0.74	0.83	0.43	0.88	0.37
1728	0.6	0.62	0.32	0.49	0.37	0.32	0.24	0.25	0.34	0.23	0.3	0.72	0.32	0.28	0.46	0.38	0.85	0.61	0.36	0.52	0.29
1729	0.52	0.47	0.39	0.55	0.36	0.36	0.24	0.38	0.32	0.19	0.41	0.62	0.29	0.51	0.49	0.42	0.55	0.48	0.42	0.49	0.45
1730	0.56	0.4	0.34	0.37	0.32	0.29	0.22	0.37	0.27	0.21	0.28	0.46	0.26	0.29	0.44	0.36	0.4	0.39	0.27	0.33	0.28
1731	0.48	0.33	0.68	0.52	0.24	0.27	0.26	0.33	0.36	0.11	0.32	0.51	0.29	0.45	0.49	0.44	0.36	0.42	0.27	0.37	0.46
1732	0.59	0.76	1	0.72	0.36	0.52	0.43	0.46	1.05	0.14	0.33	0.83	0.3	0.58	0.87	0.46	0.71	0.63	0.66	0.52	0.86
1733	0.6	1.12	0.28	0.49	0.35	0.66	0.54	0.6	0.5	0.35	0.3	0.56	0.37	0.74	0.59	0.37	0.67	0.47	0.37	0.36	0.55
1734	0.62	0.99	0.36	0.51	0.35	0.88	0.61	0.79	0.44	0.36	0.38	0.7	0.58	0.8	0.41	0.49	0.69	0.4	0.48	0.42	0.41
1735	0.85	1.57	0.75	0.96	0.41	1.22	1.28	0.55	0.72	0.65	0.54	0.89	0.7	1.23	0.51	0.74	0.67	1.1	0.62	0.46	0.9
1736	0.54	0.41	0.35	0.47	0.22	0.39	0.4	0.25	0.35	0.12	0.24	0.49	0.29	0.37	0.4	0.37	0.35	0.57	0.3	0.34	0.31
1737	0.54	0.88	0.52	0.54	0.23	0.49	0.45	0.35	0.53	0.3	0.33	0.78	0.48	0.51	0.49	0.31	0.42	0.65	0.5	0.45	0.58
1738	0.39	0.31	0.27	0.16	0.18	0.26	0.24	0.26	0.31	0.34	0.22	0.28	0.2	0.33	0.34	0.29	0.26	0.28	0.25	0.27	0.29
1739	0.66	1.25	0.73	0.49	0.35	0.76	0.46	0.49	0.62	0.39	0.42	0.92	0.47	0.86	0.66	0.47	0.58	0.28	0.46	0.44	0.62
1740	0.66	1.92	1.22	0.61	0.47	1.38	0.49	0.47	0.99	0.6	0.37	0.57	0.96	1.43	0.41	0.47	1.29	0.39	0.81	0.67	1.26
1741	0.7	0.66	0.49	0.29	0.36	0.42	0.37	0.42	0.36	0.26	0.35	0.25	0.4	0.69	0.3	0.37	0.52	0.35	0.39	0.4	0.53
1742	0.66	0.6	0.72	0.48	0.21	0.55	0.37	0.59	0.36	0.34	0.37	0.48	0.36	0.63	0.35	0.32	0.48	0.38	0.28	0.54	0.55
1743	0.43	0.39	0.56	0.39	0.26	0.33	0.29	0.39	0.31	0.17	0.25	0.32	0.38	0.52	0.36	0.29	0.34	0.24	0.22	0.46	0.37
1744	0.53	1.27	0.86	0.48	0.17	0.55	0.43	0.54	0.53	0.28	0.54	0.51	0.61	0.55	0.81	0.4	1.27	0.7	0.34	0.56	0.48
1745	0.67	1.03	0.9	0.69	0.28	0.76	0.9	0.37	0.95	0.58	0.49	0.62	0.93	1.14	0.7	0.43	0.87	0.85	0.52	0.81	0.4
1746	0.72	1.32	0.84	1.02	0.28	0.81	0.67	0.61	0.63	0.57	0.55	0.85	0.93	1.06	0.5	0.48	0.49	0.96	0.84	1.06	0.93
1747	0.49	0.9	0.57	1.11	0.3	0.68	0.46	0.6	0.26	0.29	0.42	0.52	0.61	0.91	0.49	0.43	0.37	1.02	0.98	1.12	0.83
1748	0.73	1.18	0.65	0.93	0.45	0.68	0.67	1.01	0.6	0.64	0.55	0.97	0.74	1.02	0.6	0.57	0.54	1.1	0.84	0.88	0.86
1749	0.63	0.69	0.61	0.68	0.39	0.61	0.61	0.73	0.55	0.45	0.47	0.9	0.49	0.83	0.72	0.4	0.49	0.97	0.69	0.92	0.8
1750	0.41	0.41	0.38	0.29	0.25	0.31	0.31	0.35	0.36	0.31	0.32	0.41	0.35	0.39	0.42	0.32	0.26	0.52	0.22	0.5	0.48
1751	0.54	0.41	0.46	0.34	0.33	0.22	0.34	0.32	0.49	0.21	0.47	0.39	0.34	0.4	0.4	0.34	0.26	0.53	0.35	0.46	0.43
1752	0.49	0.46	0.24	0.2	0.27	0.31	0.23	0.21	0.3	0.21	0.38	0.38	0.33	0.46	0.32	0.25	0.25	0.34	0.27	0.45	0.26
1753	0.47	0.77	0.5	0.56	0.41	0.59	0.46	0.44	0.72	0.33	0.59	0.6	0.39	0.51	0.51	0.37	0.5	0.61	0.61	0.6	0.6
1754	0.47	0.72	0.4	0.25	0.36	0.33	0.36	0.35	0.61	0.33	0.52	0.42	0.3	0.54	0.48	0.36	0.56	0.48	0.37	0.38	0.46
1755	0.48	0.55	0.34	0.33	0.36	0.43	0.38	0.36	0.28	0.25	0.52	0.41	0.32	0.34	0.3	0.38	0.26	0.23	0.31	0.55	0.41
1756	0.48	0.71	0.87	0.91	0.62	0.56	0.87	0.64	0.77	0.26	0.72	0.57	0.62	0.63	0.78	0.51	0.56	0.38	0.76	1.02	0.8
1757	0.69	0.66	0.7	0.52	0.57	0.5	0.79	0.37	0.73	0.32	0.64	0.52	0.35	0.66	0.63	0.44	0.43	0.32	0.66	0.93	0.59
1758	0.71	0.8	0.67	0.61	0.57	0.9	0.88	0.56	0.64	0.26	0.65	0.6	0.7	0.79	0.53	0.56	0.37	0.5	0.72	0.8	1
1759	0.69	1.15	0.63	0.71	0.64	0.93	1.03	0.88	0.98	0.49	0.7	0.59	0.85	0.77	0.71	0.55	0.49	0.62	0.75	0.77	1.07
1760	0.6	0.54	0.36	0.35	0.45	0.49	0.57	0.41	0.37	0.23	0.44	0.44	0.41	0.49	0.47	0.48	0.33	0.37	0.43	0.43	0.5
1761	0.79	0.75	0.5	0.39	0.47	0.5	0.57	0.48	0.44	0.18	0.51	0.62	0.54	0.56	0.58	0.39	0.33	0.44	0.71	0.89	0.58
1762	0.51	0.96	0.43	0.27	0.45	0.63	0.62	0.39	0.45	0.41	0.5	0.56	0.43	0.49	0.45	0.36	0.38	0.34	0.41	0.87	0.51
1763	0.41	1.17	0.37	0.31	0.31	0.75	0.79	0.36	0.53	0.39	0.39	0.89	0.38	0.39	0.67	0.54	0.31	0.41	0.25	0.78	0.64
1764	0.47	0.89	0.7	0.38	0.34	0.76	0.85	0.27	0.53	0.46	0.59	0.64	0.29	0.69	0.71	0.36	0.5	0.48	0.39	0.7	0.75
1765	0.41	0.72	0.32	0.39	0.53	0.48	0.8	0.37	0.66	0.29	0.46	0.55	0.32	0.51	0.61	0.41	0.34	0.6	0.43	0.68	0.68
1766	0.63	1.02	0.82	0.42	0.62	0.61	0.91	0.46	1.02	0.54	0.61	0.7	0.52	0.73	0.73	0.59	0.45	0.64	0.64	0.82	1.27
1767	0.7	1.58	0.6	0.42	0.8	0.73	0.95	0.45	1.11	0.53	0.62	0.79	0.78	0.87	0.82	0.56	0.74	0.94	0.29	0.61	1.05
1768	0.59	1.02	0.38	0.61	0.72	0.6	0.69	0.25	0.77	0.47	0.54	0.62	0.57	0.86	0.88	0.54	0.61	1.22	0.38	0.58	0.78
1769	0.57	0.86	0.59	0.75	0.65	0.63	0.9	0.38	0.77	0.31	0.74	0.81	0.66	1.74	1.02	0.54	0.78	1.15	0.46	0.48	0.76
1770	0.44	0.81	0.45	0.56	0.64	0.73	0.62	0.44	0.62	0.35	0.79	0.65	0.41	0.7	0.71	0.51	0.49	0.75	0.47	0.4	0.63
1771	0.39	0.88	0.48	0.47	0.65	0.67	0.82	0.42	0.6	0.35	0.57	0.68	0.4	0.77	0.6	0.58	0.68	0.9	0.49	0.47	0.59
1772	0.39	0.69	0.54	0.34	0.46	0.54	0.54	0.34	0.51	0.31	0.62	0.62	0.54	0.75	0.55	0.6	0.49	0.73	0.38	0.5	0.6
1773	0.41	0.92	0.51	0.35	0.61	0.6	0.64	0.37	0.62	0.29	0.7	0.7	0.53	0.81	0.57	0.73	0.46	0.76	0.53	0.66	0.77
1774	0.49	1.05	0.59	0.46	0.78	0.65	0.84	0.57	0.6	0.4	0.6	0.7	0.79	1.14	0.82	0.67	0.8	0.89	0.52	0.54	0.65
1775	0.46	0.6	0.53	0.33	0.55	0.51	0.74	0.41	0.54	0.32	0.64	0.51	0.58	0.71	0.65	0.43	0.6	0.75	0.33	0.43	0.54
1776	0.44	0.69	0.57	0.47	0.62	0.53	0.59	0.32	0.47	0.31	0.64	0.47	0.54	0.67	1.01	0.39	0.46	0.86	0.49	0.46	0.47
1777	0.51	0.75	0.78	0.49	0.81	0.85	0.51	0.45	0.63	0.26	0.69	0.52	0.61	0.73	0.61	0.44	0.58	0.93	0.48	0.5	0.52
1778	0.4	0.48	0.42	0.33	0.61	0.46	0.4	0.28	0.45	0.27	0.56	0.39	0.36	0.43	0.52	0.31	0.41	0.57	0.4	0.32	0.31
1779	0.57	1.08	0.51	0.46	0.76	1.15	0.76	0.76	0.75	0.39	0.56	0.53	0.68	0.97	0.81	0.69	0.73	0.68	0.48	0.58	0.68
1780	0.55	0.98	0.48	0.35	0.58	0.58	0.6	0.69	0.5	0.43	0.59	0.45	0.47	1.01	0.53	0.43	0.42	0.76	0.54	0.54	0.55
1781	0.57	0.39	0.31	0.42	0.68	0.5	0.3	0.28	0.33	0.32	0.58	0.45	0.39	0.71	0.5	0.42	0.35	0.79	0.5	0.46	0.31
1782	0.71	1.4	0.53	0.78	0.62	1.06	0.73	0.47	0.61	0.61	0.67	0.71	0.84	1.06	0.77	0.74	1.02	1.26	0.89	0.91	0.44
1783	0.44	1.2	0.55	0.44	0.58	0.7	0.73	0.43	0.64	0.41	0.55	0.57	0.63	0.86	0.59	0.53	0.86	0.95	0.44	0.78	0.49
1784	0.41	1.35	0.57	0.76	0.62	0.82	0.72	0.35	0.64	0.43	0.47	0.62	0.59	0.88	0.65	0.51	0.78	0.8	0.54	0.67	0.52
1785	0.38	0.46	0.26	0.39	0.45	0.31	0.26	0.26	0.34	0.19	0.34	0.26	0.31	0.28	0.36	0.31	0.31	0.54	0.35	0.29	0.29
1786	0.47	0.6	0.44	0.6	0.53	0.44	0.55	0.39	0.57	0.26	0.45	0.35	0.4	0.5	0.6	0.44	0.42	0.75	0.4	0.45	0.49
1787	0.46	1.05	0.44	0.71	0.76	0.59	0.5	0.44	0.59	0.24	0.57	0.55	0.46	0.58	0.58	0.41	0.68	0.95	0.5	0.53	0.64
1788	0.53	1.4	0.78	0.58	1.01	1.12	0.71	0.46	0.88	0.36	0.8	0.66	0.82	0.82	0.57	0.53	1.06	0.88	0.44	0.82	0.72
1789	0.33	0.33	0.28	0.29	0.32	0.31	0.32	0.26	0.46	0.13	0.38	0.23	0.31	0.21	0.39	0.37	0.17	0.4	0.29	0.19	0.25
1790	0.28	0.55	0.27	0.32	0.36	0.4	0.36	0.33	0.41	0.2	0.53	0.38	0.32	0.53	0.82	0.34	0.28	0.44	0.3	0.41	0.28
1791	0.88	0.62	0.39	0.44	0.69	0.51	0.93	0.45	0.5	0.1	0.56	0.35	0.46	0.38	0.73	0.36	0.28	0.5	0.43	0.32	0.21
1792	0.72	0.77	0.47	0.45	1.2	0.85	0.74	0.63	0.82	0.31	0.89	0.54	0.61	0.51	0.65	0.5	0.41	0.48	0.55	0.67	0.72
1793	0.81	0.99	0.42	0.37	1.02	0.63	0.58	1.1	0.84	0.39	0.62	0.78	0.45	0.5	0.8	0.72	0.74	0.63	0.54	0.6	0.35
1794	0.83	0.97	0.59	0.39	1.28	0.69	0.59	0.89	0.96	0.26	0.48	0.55	0.38	0.67	0.53	0.59	0.81	0.76	0.48	0.6	0.29
1795	0.58	0.85	0.37	0.39	1.23	0.59	0.59	0.72	0.78	0.33	0.61	0.64	0.45	0.59	0.56	0.54	0.83	0.8	0.49	0.62	0.31
1796	0.6	0.87	0.48	0.39	0.97	0.61	0.51	0.46	0.87	0.34	0.54	0.5	0.4	0.55	0.86	0.47	0.86	0.71	0.47	0.48	0.41
1797	0.59	0.79	0.52	0.49	1.03	0.88	0.59	0.66	0.89	0.4	0.63	0.64	0.44	0.57	0.73	0.64	1.34	0.91	0.54	0.57	0.49
1798	0.51	0.52	0.42	0.35	0.74	0.46	0.37	0.42	0.44	0.32	0.42	0.34	0.32	0.34	0.61	0.4	0.46	0.7	0.27	0.43	0.36
1799	0.63	0.99	0.63	0.62	1.26	0.99	0.55	1.33	1.45	0.34	0.66	0.64	0.57	0.56	1.09	0.7	1.12	1.15	0.47	0.78	0.73
1800	0.5	0.78	0.45	0.31	0.76	0.39	0.35	0.81	0.67	0.32	0.39	0.43	0.33	0.43	0.5	0.42	0.65	0.53	0.39	0.37	0.42
1801	0.53	0.67	0.73	0.56	0.99	0.63	0.46	NA	0.78	0.3	0.58	0.5	0.5	0.57	0.73	0.53	0.7	0.79	0.62	0.69	0.56
1802	0.62	1.03	0.57	0.64	1.32	0.61	0.52	NA	0.65	0.44	0.59	0.36	0.49	0.68	0.96	0.44	1.05	0.92	0.5	0.87	0.55
1803	0.66	1.28	0.97	0.62	1.95	0.82	0.81	NA	1.07	0.8	0.74	0.51	0.51	0.88	0.94	0.8	1.57	1.25	1.06	1.02	0.83
1804	0.73	0.85	0.77	0.67	1.32	0.72	0.54	NA	0.82	0.44	0.68	0.57	0.58	0.76	0.77	0.87	1.29	1.07	0.85	0.82	0.59
1805	0.48	0.41	0.4	0.3	0.62	0.42	0.4	NA	0.48	0.25	0.53	0.44	0.39	0.46	0.52	0.39	0.64	1.02	0.44	0.44	0.34
1806	0.48	0.54	0.45	0.38	0.6	0.45	0.34	NA	0.62	0.31	0.48	0.4	0.48	0.49	0.61	0.44	0.4	0.78	0.42	0.31	0.39
1807	0.55	0.93	0.56	0.72	1.51	0.65	0.67	NA	0.58	0.24	0.67	0.58	0.59	0.6	0.91	0.77	0.67	0.98	0.51	0.7	0.65
1808	0.4	0.76	0.63	0.5	1.19	0.67	0.58	NA	0.64	0.3	0.61	0.47	0.5	0.58	0.64	0.47	0.87	1.08	0.35	0.64	0.49
1809	0.56	1.08	0.62	0.53	1.12	0.51	0.73	NA	0.72	0.29	0.6	0.73	0.67	0.57	0.74	0.67	1.04	0.85	0.49	0.71	0.75
1810	0.59	0.78	0.58	0.4	1.37	0.77	0.89	NA	0.85	0.41	0.48	0.85	0.55	0.57	0.75	0.48	1.22	1.18	0.69	0.73	0.73
1811	0.4	0.48	0.32	0.34	0.66	0.26	0.37	NA	0.54	0.25	0.41	0.5	0.25	0.41	0.59	0.34	0.47	0.72	0.45	0.46	0.37
1812	0.65	0.58	0.62	0.45	0.99	0.55	0.53	NA	0.84	0.36	0.41	0.49	0.53	0.49	0.62	0.41	1.29	0.48	0.45	0.76	0.47
1813	0.76	0.85	0.39	0.54	1.48	0.76	0.52	NA	0.84	0.34	0.55	0.69	0.38	0.46	0.65	0.52	1.21	0.91	0.67	0.97	0.83
1814	0.96	1.02	0.82	0.67	1.44	1.09	0.95	NA	1.16	0.5	0.6	1.04	0.67	0.8	0.74	0.81	1.64	1.05	0.64	1.27	0.81
1815	0.59	0.69	0.57	0.47	1.44	0.88	0.86	NA	0.67	0.5	0.48	0.84	0.47	0.69	0.69	0.58	1.07	0.79	0.54	1.2	0.79
1816	0.62	0.75	0.91	0.6	1.54	0.66	0.85	NA	0.8	0.51	0.55	0.74	0.7	0.98	0.6	0.6	1.22	0.56	0.5	1.13	0.79
1817	0.77	1.27	1.08	1.06	1.73	0.83	1.26	NA	0.83	0.88	0.69	1.03	0.7	1.23	0.99	0.68	1.89	1.1	0.66	1.39	1.02
1818	0.81	1.03	0.9	0.91	1.7	0.9	0.92	NA	0.8	0.5	0.68	0.61	0.58	1.13	0.92	0.69	1.11	1.04	0.79	0.97	1
1819	0.65	0.65	0.65	0.45	1.22	0.71	0.85	NA	0.49	0.34	0.73	0.73	0.41	0.82	0.61	0.5	1	0.74	0.62	0.82	0.46
1820	0.48	0.36	0.36	0.3	0.56	0.31	0.48	NA	0.36	0.25	0.41	0.32	0.34	0.3	0.5	0.37	0.34	0.61	0.53	0.5	0.34
1821	0.65	0.89	0.63	0.56	1.32	0.91	1.12	NA	0.72	0.26	0.62	0.75	0.62	0.61	0.89	0.51	0.78	1.11	0.61	0.88	0.59
1822	0.49	0.54	0.33	0.35	1.07	0.33	0.64	NA	0.55	0.23	0.48	0.55	0.41	0.43	0.68	0.36	0.55	0.68	0.51	0.62	0.52
1823	0.65	0.77	0.58	0.51	1.46	0.76	0.94	NA	0.65	0.34	0.59	0.69	0.49	0.63	0.74	0.42	0.74	0.84	0.63	0.76	0.57
1824	0.62	0.6	0.38	0.28	1.11	0.37	0.52	NA	0.58	0.32	0.49	0.44	0.44	0.38	0.5	0.29	0.46	0.46	0.44	0.59	0.54
1825	0.74	1.27	0.63	0.59	1.44	1.06	0.92	NA	0.99	0.49	0.63	0.9	0.62	0.83	0.71	0.54	1.15	0.67	0.54	0.85	0.95
1826	0.62	0.73	0.45	0.3	0.82	0.47	0.46	NA	0.61	0.35	0.39	0.36	0.37	0.46	0.56	0.34	0.51	0.5	0.49	0.49	0.49
1827	0.62	0.6	0.53	0.4	0.97	0.41	0.54	NA	0.6	0.4	0.42	0.51	0.53	0.47	0.56	0.4	0.64	0.64	0.34	0.51	0.61
1828	0.73	0.77	0.62	0.62	1.38	0.63	0.78	NA	0.81	0.49	0.57	0.69	0.74	0.55	0.69	0.4	0.93	0.88	0.75	0.81	1.02
1829	0.74	0.84	0.73	0.41	1.27	0.52	0.67	NA	0.75	0.43	0.53	0.67	0.74	0.63	0.57	0.53	0.73	0.77	0.63	0.74	0.74
1830	0.65	0.6	0.48	0.24	0.86	0.36	0.43	NA	0.65	0.33	0.46	0.45	0.42	0.35	0.43	0.43	0.49	0.52	0.47	0.58	0.45
1831	0.9	0.66	0.59	0.48	1.26	0.76	0.63	NA	0.8	0.44	0.59	0.71	0.54	0.56	0.71	0.47	0.88	0.93	0.6	0.8	0.76
1832	0.72	0.82	0.66	0.6	1.09	0.69	0.68	NA	0.83	0.42	0.53	0.82	0.49	0.61	0.52	0.5	1.03	0.72	0.58	0.66	0.79
