# Wise - Brokenback Canyon - PIPO - ITRDB WY058
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/27621
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-27621.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wy058-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; wy058-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wy058.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/wy058.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2019-05-17
#--------------------
# File_Last_Modified_Date
#   Date: 2019-05-17
#--------------------
# Title
#   Study_Name: Wise - Brokenback Canyon - PIPO - ITRDB WY058
#--------------------
# Investigators
#   Investigators: Wise, E.K.; Knight, T.A.; Bigio, E.R.(https://orcid.org/0000-0002-6530-9493)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2020-01-15.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Brokenback Canyon
#   Location: Wyoming
#   Northernmost_Latitude: 44.13
#   Southernmost_Latitude: 44.13
#   Easternmost_Longitude: -107.4
#   Westernmost_Longitude: -107.4
#   Elevation_m: 1750
#--------------------
# Data_Collection
#   Collection_Name: WY058
#   First_Year: 1567
#   Last_Year: 2006
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus ponderosa Douglas ex C. Lawson
#   Common_Name: ponderosa pine
#   Tree_Species_Code: PIPO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## BBC24A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BBC24A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BBC13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BBC13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BBC19B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BBC19B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BBC24B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BBC24B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BBC17A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BBC17A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BBC17B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BBC17B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BBC19C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BBC19C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BBC15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BBC15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BBC19A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BBC19A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BBC05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BBC05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BBC16B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BBC16B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BBC31B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BBC31B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BBC31A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BBC31A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BBC05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BBC05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BBC01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BBC01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BBC22B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BBC22B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	BBC24A_raw	BBC13A_raw	BBC19B_raw	BBC24B_raw	BBC17A_raw	BBC17B_raw	BBC19C_raw	BBC15A_raw	BBC19A_raw	BBC05A_raw	BBC16B_raw	BBC31B_raw	BBC31A_raw	BBC05B_raw	BBC01A_raw	BBC22B_raw
1698	NA	1.052	0.417	NA	0.325	0.561	0.628	0.811	0.754	NA	0.127	0.213	0.346	NA	NA	NA
1699	NA	1.119	0.466	NA	0.719	0.83	0.625	1.24	0.957	NA	0.25	0.544	0.685	NA	NA	NA
1700	NA	0.911	0.55	NA	0.382	0.471	0.721	0.843	0.756	NA	0.209	0.351	0.741	NA	NA	NA
1701	NA	0.694	0.342	NA	0.179	0.169	0.43	1.037	0.495	NA	0.163	0.525	0.706	NA	NA	NA
1702	NA	0.919	0.423	NA	0.386	0.552	0.68	1.152	0.804	NA	0.208	0.675	0.949	NA	NA	NA
1703	NA	1.375	0.52	NA	0.446	0.556	0.727	0.878	0.77	NA	0.181	0.795	0.965	NA	NA	NA
1704	NA	1.062	0.341	NA	0.322	0.393	0.408	0.482	0.493	NA	0.081	0.328	0.249	NA	NA	NA
1705	NA	1.202	0.302	0.403	0.333	0.353	0.489	0.695	0.842	NA	0.128	0.311	0.469	NA	NA	NA
1706	NA	1.404	0.391	0.196	0.19	0.248	0.523	0.605	0.768	NA	0.161	0.334	0.282	NA	NA	NA
1707	NA	0.86	0.281	0.439	0.21	0.267	0.554	0.675	0.648	NA	0.168	0.411	0.445	NA	NA	NA
1708	NA	1.153	0.287	0.204	0.116	0.225	0.385	0.533	0.465	NA	0.119	0.228	0.268	NA	NA	NA
1709	NA	1.184	0.31	0.316	0.334	0.312	0.441	1.004	0.566	NA	0.209	0.527	0.401	NA	NA	NA
1710	NA	1.285	0.155	0.104	0.148	0.178	0.258	0.387	0.418	NA	0	0.177	0.312	NA	NA	NA
1711	NA	1.403	0.303	0.15	0.364	0.528	0.482	0.624	0.759	NA	0.213	0.171	0.302	NA	NA	NA
1712	NA	1.371	0.313	0.132	0.407	0.342	0.461	0.42	0.705	NA	0.171	0.274	0.289	NA	NA	NA
1713	NA	1.279	0.488	0.257	0.523	0.444	0.592	0.584	0.743	NA	0.229	0.398	0.202	NA	NA	NA
1714	NA	1.362	0.476	0.313	0.499	0.623	0.775	0.523	0.788	NA	0.197	0.467	0.546	NA	NA	NA
1715	NA	1.55	0.537	0.35	0.484	0.392	0.719	0.712	0.81	NA	0.296	0.633	0.599	NA	NA	NA
1716	NA	0.997	0.458	0.325	0.509	0.538	0.717	0.777	0.903	NA	0.191	0.512	0.785	NA	NA	NA
1717	NA	1.006	0.529	0.187	0.676	0.589	0.56	0.385	0.939	NA	0.123	0.458	0.549	NA	NA	NA
1718	NA	0.902	0.595	0.171	0.681	0.769	0.648	0.367	0.685	NA	0.145	0.313	0.565	NA	NA	NA
1719	NA	1.149	0.769	0.376	0.79	0.839	1.045	0.563	0.839	NA	0.304	0.452	0.882	NA	NA	NA
1720	NA	0.859	0.656	0.327	0.648	0.576	0.77	0.564	0.617	NA	0.156	0.505	0.659	NA	NA	NA
1721	NA	0.384	0.353	0.265	0.54	0.411	0.474	0.22	0.437	NA	0.132	0.312	0.296	NA	NA	NA
1722	NA	0.603	0.602	0.468	0.431	0.455	0.578	0.362	0.43	NA	0.302	0.382	0.402	NA	NA	NA
1723	NA	0.74	0.695	0.682	0.528	0.395	0.626	0.687	0.518	NA	0.243	0.382	0.605	NA	NA	NA
1724	NA	0.704	0.482	0.583	0.449	0.522	0.469	0.333	0.461	NA	0.195	0.439	0.349	NA	NA	NA
1725	NA	0.711	0.552	0.863	0.537	0.436	0.582	0.694	0.605	NA	0.281	0.564	0.432	NA	NA	NA
1726	NA	0.927	0.728	0.96	0.525	0.366	0.878	0.661	0.857	NA	0.295	0.57	0.552	NA	NA	NA
1727	NA	0.806	0.788	0.754	0.617	0.463	0.749	0.598	0.876	NA	0.403	0.384	0.404	NA	NA	NA
1728	NA	0.473	0.564	0.638	0.662	0.542	0.611	0.498	0.789	NA	0.325	0.318	0.307	NA	NA	NA
1729	NA	0.433	0.798	0.533	0.613	0.569	0.832	0.555	0.739	NA	0.371	0.502	0.631	NA	NA	NA
1730	NA	0.525	0.614	0.66	0.607	0.453	0.723	0.696	0.559	NA	0.392	0.359	0.45	NA	NA	NA
1731	NA	0.776	0.767	0.529	0.475	0.347	0.836	0.526	0.534	NA	0.353	0.531	0.495	NA	NA	NA
1732	NA	0.466	0.859	0.713	0.518	0.494	0.883	0.531	0.625	NA	0.443	0.484	0.506	NA	NA	NA
1733	NA	1.188	1.027	0.951	0.768	0.791	1.285	0.926	0.606	NA	0.626	0.517	0.574	NA	NA	NA
1734	NA	0.671	0.863	0.988	0.835	0.633	0.827	0.938	0.533	NA	0.452	0.548	0.647	NA	NA	NA
1735	NA	0.541	0.617	0.827	0.676	0.538	0.885	0.523	0.478	NA	0.712	0.468	0.439	NA	NA	NA
1736	NA	0.615	0.682	0.63	0.438	0.423	0.64	0.546	0.431	NA	0.529	0.393	0.505	NA	NA	NA
1737	NA	1.064	0.649	0.637	0.637	0.561	0.582	0.611	0.503	NA	0.644	0.426	0.482	NA	NA	NA
1738	NA	0.536	0.535	0.35	0.375	0.371	0.665	0.498	0.393	NA	0.302	0.135	0.215	NA	NA	NA
1739	NA	0.425	0.574	0.371	0.628	0.364	0.691	0.405	0.487	NA	0.39	0.306	0.317	NA	NA	NA
1740	NA	0.88	0.587	0.255	0.338	0.318	0.773	0.578	0.491	NA	0.345	0.165	0.207	NA	NA	NA
1741	NA	0.629	0.302	0.211	0.382	0.306	0.439	0.364	0.311	NA	0.349	0.282	0.22	NA	NA	NA
1742	NA	0.427	0.305	0.208	0.399	0.378	0.417	0.314	0.264	NA	0.312	0.26	0.219	NA	NA	NA
1743	NA	0.568	0.499	0.245	0.29	0.297	0.601	0.355	0.353	NA	0.252	0.309	0.212	NA	NA	NA
1744	NA	0.661	0.456	0.153	0.249	0.272	0.592	0.272	0.324	NA	0.244	0.165	0.098	NA	NA	NA
1745	NA	0.66	0.358	0.307	0.255	0.348	0.569	0.628	0.371	NA	0.396	0.275	0.25	NA	NA	NA
1746	NA	0.613	0.471	0.274	0.358	0.399	0.75	0.296	0.247	NA	0.448	0.26	0.214	NA	NA	NA
1747	0.108	0.458	0.348	0.095	0.202	0.255	0.478	0.207	0.285	NA	0.095	0	0	NA	NA	NA
1748	0.135	0.792	0.552	0.244	0.389	0.546	0.799	0.402	0.503	NA	0.28	0.307	0.147	NA	NA	NA
1749	0.064	0.551	0.588	0.191	0.392	0.364	0.934	0.417	0.49	NA	0.351	0.255	0.151	NA	NA	NA
1750	0.21	0.687	0.469	0.369	0.521	0.531	0.637	0.434	0.358	NA	0.336	0.364	0.279	NA	NA	NA
1751	0.197	0.65	0.781	0.571	0.554	0.399	0.966	0.519	0.547	NA	0.446	0.364	0.319	NA	NA	NA
1752	0.199	0.897	1.031	0.771	0.516	0.567	1.293	0.877	0.805	NA	0.489	0.358	0.315	NA	NA	NA
1753	0.264	0.899	1.129	0.97	0.687	0.606	1.231	0.696	1.008	NA	0.693	0.358	0.286	NA	NA	NA
1754	0.298	0.805	0.86	0.922	0.887	0.889	1.154	0.623	0.95	NA	0.649	0.501	0.33	NA	NA	NA
1755	0.329	0.759	0.921	0.82	0.967	0.863	1.243	0.633	0.701	NA	0.731	0.268	0.235	NA	NA	NA
1756	0.232	0.635	0.768	0.521	0.585	0.595	0.823	0.243	0.719	NA	0.449	0.114	0.166	NA	NA	NA
1757	0.179	0.433	0.648	0.527	0.568	0.515	0.871	0.316	0.527	NA	0.413	0.214	0.191	NA	NA	NA
1758	0.187	0.822	1.025	0.492	0.588	0.491	1.06	0.448	0.66	NA	0.542	0.341	0.229	NA	NA	NA
1759	0.231	0.749	0.725	0.318	0.595	0.451	0.702	0.299	0.481	NA	0.369	0.146	0.1	NA	NA	NA
1760	0.193	0.428	0.399	0.254	0.571	0.55	0.365	0.303	0.198	NA	0.235	0.151	0.086	NA	NA	NA
1761	0.318	0.824	0.607	0.835	0.554	0.514	0.711	0.677	0.317	NA	0.511	0.314	0.216	NA	NA	NA
1762	0.26	0.51	0.556	0.615	0.409	0.44	0.502	0.299	0.392	NA	0.498	0.166	0.13	NA	NA	NA
1763	0.209	0.591	0.394	0.578	0.313	0.332	0.484	0.436	0.229	NA	0.313	0.169	0.185	NA	NA	NA
1764	0.274	0.592	0.49	0.733	0.368	0.377	0.475	0.444	0.206	NA	0.441	0.205	0.181	NA	NA	NA
1765	0.193	0.642	0.491	0.797	0.495	0.48	0.613	0.34	0.201	NA	0.643	0.112	0.071	NA	NA	NA
1766	0.287	0.558	0.46	0.877	0.391	0.347	0.413	0.54	0.183	NA	0.513	0.34	0.214	NA	NA	NA
1767	0.244	0.686	0.548	0.978	0.432	0.35	0.57	0.593	0.25	NA	0.664	0.306	0.246	NA	NA	NA
1768	0.251	0.792	0.663	1.019	0.571	0.603	0.731	0.506	0.415	NA	0.622	0.417	0.306	NA	NA	NA
1769	0.378	0.666	0.628	1.139	0.603	0.505	0.68	0.551	0.325	NA	0.464	0.426	0.314	NA	NA	NA
1770	0.39	0.717	0.566	1.099	0.786	0.568	0.811	0.649	0.309	NA	0.681	0.468	0.348	NA	NA	NA
1771	0.376	0.645	0.674	1.003	0.4	0.374	0.935	0.694	0.35	NA	0.441	0.45	0.489	NA	NA	NA
1772	0.423	0.765	0.683	1.006	0.543	0.518	0.852	0.697	0.454	NA	0.563	0.487	0.486	NA	NA	NA
1773	0.415	0.887	0.846	1.076	0.579	0.472	0.994	0.619	0.552	NA	0.557	0.401	0.342	NA	NA	NA
1774	0.492	0.722	0.744	0.928	0.5	0.427	0.78	0.858	0.59	NA	0.75	0.383	0.444	NA	NA	0.181
1775	0.447	0.901	0.788	1.105	0.486	0.407	1.033	1.091	0.745	NA	0.797	0.359	0.518	NA	NA	0.603
1776	0.48	0.722	0.656	1.178	0.653	0.603	0.743	0.907	0.547	NA	0.777	0.365	0.478	NA	NA	0.571
1777	0.443	0.71	0.559	1.015	0.544	0.288	0.569	0.624	0.269	NA	0.675	0.259	0.316	NA	NA	0.426
1778	0.495	0.667	0.863	1.152	0.581	0.617	0.769	0.616	0.565	NA	0.775	0.349	0.588	NA	NA	0.541
1779	0.351	0.898	0.761	0.913	0.573	0.479	0.67	0.693	0.489	NA	0.583	0.334	0.456	NA	NA	0.434
1780	0.365	0.884	0.566	0.776	0.398	0.569	0.602	0.654	0.474	NA	0.665	0.391	0.619	NA	NA	0.447
1781	0.335	0.707	0.742	0.994	0.662	0.471	0.524	0.624	0.531	NA	0.623	0.29	0.36	NA	NA	0.487
1782	0.367	0.916	0.657	0.891	0.601	0.574	0.646	0.791	0.597	NA	0.82	0.348	0.504	NA	NA	0.4
1783	0.404	0.896	0.796	0.761	0.5	0.382	0.752	0.741	0.479	NA	0.499	0.346	0.463	NA	NA	0.442
1784	0.4	0.692	0.727	0.706	0.502	0.46	0.543	0.722	0.533	NA	0.599	0.391	0.482	NA	NA	0.407
1785	0.247	0.613	0.687	0.678	0.281	0.351	0.612	0.576	0.377	NA	0.501	0.245	0.277	NA	NA	0.451
1786	0.295	0.754	0.649	0.873	0.528	0.433	0.817	0.85	0.551	NA	0.599	0.389	0.433	NA	NA	0.527
1787	0.467	0.755	0.598	0.619	0.412	0.425	0.526	0.867	0.4	NA	0.766	0.366	0.463	NA	NA	0.513
1788	0.34	0.473	0.467	0.54	0.407	0.282	0.437	0.422	0.242	NA	0.536	0.227	0.272	NA	NA	0.465
1789	0.308	0.405	0.733	0.56	0.302	0.312	0.544	0.383	0.437	NA	0.46	0.205	0.241	NA	NA	0.423
1790	0.359	0.556	0.679	0.794	0.305	0.461	0.521	0.681	0.323	NA	0.566	0.324	0.376	NA	NA	0.442
1791	0.32	0.55	0.432	1.149	0.497	0.411	0.441	0.812	0.365	NA	0.662	0.4	0.452	NA	NA	0.432
1792	0.455	0.779	0.788	1.154	0.385	0.451	0.556	0.855	0.584	NA	0.593	0.47	0.462	NA	NA	0.457
1793	0.425	0.907	0.903	1.244	0.328	0.285	0.892	0.624	0.661	NA	0.548	0.452	0.451	NA	NA	0.536
1794	0.427	0.517	0.831	1.201	0.247	0.314	0.804	0.778	0.639	NA	0.615	0.385	0.495	NA	NA	0.438
1795	0.402	0.65	0.772	1.171	0.351	0.381	0.7	0.583	0.623	NA	0.484	0.413	0.346	NA	NA	0.494
1796	0.591	0.549	0.812	1.266	0.543	0.516	0.663	0.463	0.64	NA	0.593	0.419	0.291	NA	NA	0.54
1797	0.491	0.458	0.453	1.17	0.52	0.55	0.626	0.651	0.754	NA	0.855	0.651	0.518	NA	NA	0.521
1798	0.319	0.27	0.485	0.77	0.326	0.353	0.493	0.501	0.465	NA	0.612	0.29	0.189	NA	NA	0.361
1799	0.405	0.719	0.559	1.029	0.719	0.645	0.54	0.683	0.519	NA	0.755	0.422	0.317	NA	NA	0.477
1800	0.252	0.505	0.566	0.483	0.486	0.452	0.631	0.572	0.648	NA	0.355	0.198	0.203	NA	NA	0.28
1801	0.311	0.416	0.399	0.703	0.527	0.556	0.334	0.562	0.32	NA	0.66	0.3	0.461	NA	NA	0.341
1802	0.308	0.465	0.471	0.693	0.623	0.547	0.4	0.574	0.544	NA	0.37	0.327	0.29	NA	NA	0.367
1803	0.454	0.669	0.492	0.936	0.645	0.622	0.465	0.651	0.727	NA	0.757	0.322	0.282	NA	NA	0.447
1804	0.336	0.621	0.601	0.893	0.388	0.455	0.54	0.638	0.697	NA	0.573	0.108	0.179	NA	NA	0.279
1805	0.262	0.448	0.276	0.672	0.358	0.395	0.336	0.394	0.394	NA	0.391	0.165	0.193	NA	NA	0.352
1806	0.325	0.406	0.399	0.568	0.508	0.366	0.28	0.445	0.455	NA	0.351	0.075	0.113	NA	NA	0.225
1807	0.156	0.485	0.309	0.31	0.512	0.587	0.371	0.418	0.352	NA	0.385	0.103	0.15	NA	NA	0.312
1808	0.196	0.261	0.219	0.338	0.417	0.39	0.248	0.437	0.241	NA	0.306	0.139	0.222	NA	NA	0.326
1809	0.285	0.483	0.429	0.441	0.457	0.571	0.324	0.616	0.36	NA	0.394	0.246	0.291	NA	NA	0.442
1810	0.248	0.388	0.328	0.429	0.457	0.411	0.33	0.7	0.408	NA	0.476	0.26	0.353	NA	NA	0.286
1811	0.29	0.252	0.249	0.31	0.393	0.281	0.261	0.556	0.254	NA	0.455	0.304	0.297	NA	NA	0.31
1812	0.174	0.426	0.485	0.327	0.387	0.399	0.377	0.617	0.452	NA	0.424	0.248	0.226	NA	1.57	0.325
1813	0.208	0.536	0.457	0.44	0.684	0.549	0.53	0.832	0.351	NA	0.519	0.366	0.333	NA	2.251	0.406
1814	0.291	0.504	0.398	0.728	0.481	0.602	0.442	0.89	0.436	NA	0.404	0.407	0.336	NA	2.857	0.504
1815	0.295	0.396	0.48	0.413	0.421	0.386	0.546	0.531	0.376	NA	0.368	0.256	0.23	NA	2.248	0.471
1816	0.261	0.48	0.31	0.601	0.651	0.455	0.496	0.844	0.484	NA	0.294	0.229	0.184	NA	1.614	0.392
1817	0.239	0.465	0.467	0.477	0.771	0.774	0.42	0.89	0.41	NA	0.44	0.316	0.265	NA	1.732	0.458
1818	0.3	0.375	0.346	0.545	0.616	0.697	0.41	0.645	0.371	NA	0.391	0.319	0.266	NA	1.685	0.405
1819	0.213	0.378	0.35	0.457	0.677	0.665	0.421	0.629	0.319	NA	0.241	0.398	0.36	NA	2.195	0.451
1820	0.151	0.465	0.352	0.45	0.649	0.527	0.408	0.773	0.296	NA	0.436	0.306	0.244	NA	2.282	0.344
1821	0.333	0.538	0.349	0.64	0.841	0.844	0.508	0.661	0.347	NA	0.37	0.423	0.294	NA	2.375	0.498
1822	0.178	0.309	0.299	0.377	0.46	0.543	0.338	0.636	0.361	NA	0.187	0.153	0.147	NA	1.7	0.302
1823	0.123	0.227	0.367	0.243	0.515	0.494	0.399	0.353	0.296	0.621	0.262	0.231	0.187	NA	1.611	0.247
1824	0.17	0.487	0.376	0.452	0.515	0.558	0.453	0.538	0.35	1.252	0.233	0.282	0.27	NA	1.566	0.287
1825	0.174	0.514	0.407	0.499	0.539	0.425	0.381	0.69	0.461	2.414	0.079	0.232	0.181	NA	2.06	0.4
1826	0.154	0.287	0.527	0.407	0.366	0.353	0.528	0.488	0.439	2.322	0.199	0.209	0.253	NA	2.278	0.387
1827	0.124	0.407	0.342	0.494	0.486	0.436	0.375	0.575	0.529	2.309	0.264	0.265	0.283	NA	2.043	0.421
1828	0.12	0.334	0.343	0.627	0.643	0.542	0.314	0.669	0.343	2.128	0.198	0.315	0.35	2.565	2.183	0.27
1829	0.13	0.251	0.439	0.616	0.497	0.51	0.414	0.592	0.404	2.072	0.248	0.274	0.33	2.386	1.897	0.344
1830	0.198	0.443	0.556	0.646	0.68	0.627	0.426	0.766	0.55	1.798	0.303	0.361	0.401	2.201	1.813	0.485
1831	0.199	0.455	0.514	0.818	0.672	0.659	0.458	0.411	0.564	2.99	0.237	0.315	0.41	2.234	2.079	0.425
1832	0.215	0.313	0.359	1.06	0.662	0.744	0.314	0.679	0.446	3.032	0.23	0.236	0.406	2.098	2.275	0.405
1833	0.429	0.64	0.441	1.381	0.539	0.666	0.546	0.496	0.767	3.146	0.28	0.304	0.376	2.332	2.397	0.49
1834	0.433	0.396	0.27	1.187	0.482	0.631	0.33	0.473	0.391	2.07	0.082	0.135	0.157	1.919	2.668	0.495
1835	0.399	0.322	0.441	1.21	0.606	0.701	0.471	0.815	0.736	2.224	0.156	0.355	0.431	1.613	1.995	0.505
1836	0.593	0.355	0.314	1.626	0.498	0.629	0.375	0.586	0.508	2.643	0.147	0.315	0.299	1.798	1.704	0.462
1837	0.54	0.41	0.292	1.653	0.707	0.769	0.35	0.736	0.595	2.564	0.253	0.462	0.395	1.765	1.898	0.529
1838	0.491	0.46	0.323	1.778	0.648	0.774	0.342	0.634	0.472	2.531	0.143	0.31	0.335	1.392	2.994	0.45
1839	0.588	0.546	0.482	1.967	0.65	0.55	0.418	0.55	0.684	2.438	0.212	0.389	0.481	1.603	2.793	0.611
1840	0.613	0.321	0.33	1.245	0.433	0.549	0.434	0.448	0.425	1.379	0.107	0.124	0.16	1.104	1.676	0.522
1841	0.606	0.421	0.474	0.948	0.535	0.495	0.423	0.599	0.557	1.552	0.264	0.311	0.449	1.077	1.836	0.56
1842	0.458	0.423	0.296	0.685	0.674	0.573	0.423	0.535	0.528	1.107	0.117	0.071	0.09	1.166	1.745	0.354
1843	0.602	0.37	0.194	0.81	0.607	0.541	0.261	0.635	0.39	1.877	0.205	0.433	0.441	1.26	2.199	0.351
1844	0.707	0.455	0.286	1.004	0.662	0.626	0.307	0.643	0.422	1.111	0.269	0.431	0.531	1.221	2.665	0.459
1845	0.532	0.437	0.344	0.71	0.506	0.421	0.334	0.521	0.41	1.468	0.133	0.187	0.327	0.977	2.596	0.365
1846	0.313	0.455	0.342	0.589	0.435	0.28	0.413	0.602	0.388	1.276	0.195	0.221	0.351	0.895	1.603	0.3
1847	0.531	0.49	0.461	0.671	0.519	0.599	0.432	0.695	0.51	1.764	0.215	0.336	0.49	1.341	2.173	0.425
1848	0.301	0.273	0.327	0.506	0.457	0.457	0.329	0.44	0.418	1.33	0.103	0.155	0.193	0.981	1.915	0.293
1849	0.317	0.413	0.236	0.568	0.518	0.377	0.296	0.492	0.368	1.497	0.17	0.293	0.44	1.2	2.128	0.372
1850	0.318	0.278	0.316	0.47	0.245	0.371	0.312	0.549	0.389	1.276	0.128	0.218	0.327	1.071	1.899	0.356
1851	0.36	0.38	0.453	0.846	0.501	0.366	0.471	0.782	0.424	1.319	0.176	0.218	0.288	1.352	2.463	0.453
1852	0.304	0.339	0.279	0.461	0.393	0.278	0.334	0.412	0.368	1.437	0.132	0.262	0.239	0.952	1.753	0.239
1853	0.248	0	0.333	0.448	0.31	0.298	0	0.591	0.114	0.632	0.132	0.264	0.334	0.381	1.518	0
1854	0.355	0.26	0.399	0.518	0.435	0.512	0.261	0.533	0.339	0.726	0.106	0.265	0.284	0.867	1.507	0.407
1855	0.201	0.246	0.31	0.479	0.497	0.418	0.456	0.571	0	0.818	0	0.124	0.16	0.578	1.145	0.372
1856	0.207	0.247	0.375	0.307	0.542	0.568	0.267	0.543	0.353	0.914	0.069	0.154	0.208	0.896	0.893	0.273
1857	0.257	0.248	0.326	0.441	0.534	0.535	0.216	0.594	0.396	0.836	0.121	0.225	0.289	0.684	1.242	0.369
1858	0.249	0.255	0.261	0.472	0.573	0.55	0.291	0.51	0.392	0.889	0.177	0.28	0.333	0.716	1.38	0.404
1859	0.248	0.231	0.281	0.555	0.322	0.279	0.28	0.476	0.352	0.854	0.121	0.193	0.289	0.934	1.516	0.29
1860	0.187	0.258	0.263	0.443	0.389	0.413	0.293	0.505	0.392	0.828	0.042	0.068	0.134	0.773	1.487	0.384
1861	0.294	0.347	0.355	0.452	0.34	0.336	0.27	0.517	0.318	1.048	0.157	0.212	0.286	0.871	1.519	0.303
1862	0.363	0.26	0.307	0.489	0.347	0.401	0.326	0.364	0.382	0.822	0.139	0.309	0.243	0.682	1.625	0.355
1863	0.257	0.306	0.265	0.344	0.349	0.37	0.283	0.414	0.345	0.77	0.172	0.192	0.153	0.737	1.978	0.28
1864	0.297	0.255	0.3	0.421	0.304	0.313	0.22	0.423	0.376	0.641	0.232	0.235	0.264	0.657	1.254	0.379
1865	0.325	0.266	0.247	0.416	0.373	0.455	0.335	0.412	0.353	0.862	0.195	0.207	0.239	0.743	1.895	0.32
