# Young - Boogerman Trail North Carolina - CADN - ITRDB NC010
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/5384
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-5384.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nc010-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; nc010-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nc010.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/nc010.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-05-21
#--------------------
# File_Last_Modified_Date
#   Date: 2002-05-21
#--------------------
# Title
#   Study_Name: Young - Boogerman Trail North Carolina - CADN - ITRDB NC010
#--------------------
# Investigators
#   Investigators: Young, J.; Keeland, R.; Alford, J.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Boogerman Trail North Carolina
#   Location: North Carolina
#   Northernmost_Latitude: 35.6
#   Southernmost_Latitude: 35.6
#   Easternmost_Longitude: -83.1
#   Westernmost_Longitude: -83.1
#   Elevation_m: 1065
#--------------------
# Data_Collection
#   Collection_Name: NC010
#   First_Year: 1720
#   Last_Year: 1931
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Castanea dentata (Marsh.) Borkh.
#   Common_Name: American Chestnut
#   Tree_Species_Code: CADN
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## BGR01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGR01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGR01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGR01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGR06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGR06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGR07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGR07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGR08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGR08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGR08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGR08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGR08C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGR08C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGR10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGR10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGR10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGR10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGR11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGR11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGR11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGR11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGR12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGR12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGR12B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGR12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGR13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGR13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGR13B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGR13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	BGR01A_raw	BGR01B_raw	BGR06B_raw	BGR07A_raw	BGR08A_raw	BGR08B_raw	BGR08C_raw	BGR10A_raw	BGR10B_raw	BGR11A_raw	BGR11B_raw	BGR12A_raw	BGR12B_raw	BGR13A_raw	BGR13B_raw
1720	NA	NA	NA	NA	NA	NA	NA	2.913	NA	NA	NA	NA	NA	NA	NA
1721	NA	NA	NA	NA	NA	NA	NA	2.351	NA	NA	NA	NA	NA	NA	NA
1722	NA	NA	NA	NA	NA	NA	NA	1.911	NA	NA	NA	NA	NA	NA	NA
1723	NA	NA	NA	NA	NA	NA	NA	2.676	NA	NA	NA	NA	NA	NA	NA
1724	NA	NA	NA	NA	NA	NA	NA	3.833	NA	NA	NA	NA	NA	NA	NA
1725	NA	NA	NA	NA	NA	NA	NA	3.602	NA	NA	NA	NA	NA	NA	NA
1726	NA	NA	NA	NA	NA	NA	NA	3.904	NA	NA	NA	NA	NA	NA	NA
1727	NA	NA	NA	NA	NA	NA	NA	3.784	NA	NA	NA	NA	NA	NA	NA
1728	NA	NA	NA	NA	NA	NA	NA	3.532	NA	NA	NA	NA	NA	NA	NA
1729	NA	NA	NA	NA	NA	NA	NA	3.02	NA	NA	NA	NA	NA	NA	NA
1730	NA	NA	NA	NA	NA	NA	NA	2.818	NA	NA	NA	NA	NA	NA	NA
1731	NA	NA	NA	NA	NA	NA	NA	3.309	NA	NA	NA	NA	NA	NA	NA
1732	NA	NA	NA	NA	NA	NA	NA	3.717	NA	NA	NA	NA	NA	NA	NA
1733	NA	NA	NA	NA	NA	NA	NA	3.667	NA	NA	NA	NA	NA	NA	NA
1734	NA	NA	NA	NA	NA	NA	NA	3.933	NA	NA	NA	3.743	NA	NA	NA
1735	NA	NA	NA	NA	NA	NA	NA	3.54	NA	NA	NA	2.947	NA	NA	NA
1736	NA	NA	NA	NA	NA	NA	NA	3.211	NA	NA	NA	2.464	NA	NA	NA
1737	NA	NA	NA	NA	NA	NA	NA	3.477	NA	NA	NA	2.934	NA	NA	NA
1738	NA	NA	NA	NA	NA	NA	NA	3.403	NA	NA	NA	3.137	NA	NA	NA
1739	NA	NA	NA	NA	NA	NA	NA	3.896	NA	NA	NA	3.545	NA	NA	NA
1740	NA	NA	NA	NA	NA	NA	NA	3.591	NA	NA	NA	3.251	NA	NA	NA
1741	NA	NA	NA	NA	NA	NA	NA	3.914	NA	NA	NA	3.33	4.473	NA	NA
1742	NA	NA	NA	NA	NA	NA	NA	3.93	NA	NA	NA	3.684	3.974	NA	NA
1743	NA	NA	NA	NA	NA	NA	NA	3.426	NA	NA	NA	2.719	3.472	NA	NA
1744	NA	NA	NA	NA	NA	NA	NA	4.058	NA	NA	NA	2.88	3.612	NA	NA
1745	NA	NA	NA	NA	NA	NA	NA	3.805	NA	NA	NA	2.786	3.929	NA	NA
1746	NA	NA	NA	NA	NA	NA	NA	3.175	NA	NA	NA	2.77	3.083	NA	NA
1747	NA	NA	NA	NA	NA	NA	NA	3.465	NA	NA	NA	3.128	3.166	NA	NA
1748	NA	NA	NA	NA	NA	NA	NA	3.469	NA	NA	NA	3.178	3.352	NA	NA
1749	NA	NA	NA	NA	NA	NA	NA	2.767	NA	NA	NA	2.885	3.258	NA	NA
1750	NA	NA	NA	NA	NA	NA	NA	3.261	NA	NA	NA	3.611	3.818	NA	NA
1751	NA	NA	NA	NA	NA	NA	NA	3.457	NA	NA	NA	3.397	3.563	NA	NA
1752	NA	NA	NA	NA	NA	NA	NA	3.244	NA	NA	NA	3.477	3.525	NA	NA
1753	NA	NA	NA	NA	NA	NA	NA	2.965	NA	NA	NA	3.389	3.82	NA	NA
1754	NA	NA	NA	NA	NA	NA	NA	2.85	NA	NA	NA	3.517	4.149	NA	NA
1755	NA	NA	NA	NA	NA	NA	NA	3.345	NA	NA	NA	3.543	3.689	NA	NA
1756	NA	NA	NA	NA	NA	NA	NA	2.636	NA	NA	NA	2.7	3.002	NA	NA
1757	NA	NA	NA	NA	NA	NA	NA	2.889	NA	NA	NA	3.058	3.236	NA	NA
1758	NA	NA	NA	NA	NA	NA	NA	3.235	NA	NA	NA	2.999	3.122	NA	NA
1759	NA	NA	NA	NA	NA	NA	NA	3.022	NA	NA	NA	3.193	3.332	NA	NA
1760	NA	NA	NA	NA	NA	NA	NA	3.526	3.68	NA	NA	3.508	3.729	NA	NA
1761	NA	NA	NA	NA	NA	NA	NA	2.517	2.759	NA	NA	3.715	3.847	NA	NA
1762	NA	NA	NA	NA	NA	NA	NA	2.809	2.613	NA	NA	3.771	3.75	NA	NA
1763	NA	NA	NA	NA	NA	NA	NA	2.354	2.845	NA	NA	2.865	3.018	NA	NA
1764	NA	NA	NA	NA	NA	NA	NA	2.232	2.486	NA	NA	3.171	3.543	NA	NA
1765	NA	NA	NA	NA	NA	NA	NA	2.766	3.471	NA	NA	3.718	3.728	NA	NA
1766	NA	NA	NA	NA	NA	NA	NA	2.685	2.989	NA	NA	3.805	4.029	NA	NA
1767	NA	NA	NA	NA	NA	NA	NA	2.388	3.101	NA	NA	3.468	3.631	NA	NA
1768	NA	NA	NA	NA	NA	NA	NA	2.554	3.739	NA	NA	4.016	4.035	NA	NA
1769	NA	NA	NA	NA	NA	NA	NA	2.001	3.252	NA	NA	3.069	3.417	NA	NA
1770	NA	NA	NA	NA	NA	NA	NA	1.908	2.758	NA	NA	3.1	3.263	NA	NA
1771	NA	NA	NA	NA	NA	NA	NA	2.417	3.332	NA	NA	3.33	3.454	NA	NA
1772	NA	NA	NA	NA	NA	NA	2.575	2.149	2.967	NA	NA	3.05	3.15	NA	NA
1773	NA	NA	NA	NA	NA	NA	2.642	2.587	3.479	NA	NA	3.835	4.013	NA	NA
1774	NA	NA	NA	NA	NA	1.623	1.627	1.377	2.777	NA	NA	2.873	3.047	NA	NA
1775	NA	NA	NA	NA	NA	2.407	2.523	2.07	3.129	NA	NA	3.425	3.607	NA	NA
1776	NA	NA	NA	NA	NA	2.44	2.418	2.421	3.377	NA	NA	3.755	3.918	NA	NA
1777	NA	NA	NA	NA	NA	1.956	2.111	2.003	2.722	NA	NA	2.664	2.935	NA	NA
1778	NA	NA	NA	NA	1.562	1.538	1.31	1.255	1.8	NA	NA	1.836	2.16	NA	NA
1779	NA	NA	NA	NA	1.226	1.182	1.137	0.942	1.388	NA	NA	1.35	1.434	NA	NA
1780	NA	NA	NA	NA	1.918	1.707	1.777	1.18	1.611	NA	NA	1.756	1.831	NA	NA
1781	NA	NA	NA	NA	1.708	1.455	1.215	0.895	1.745	NA	NA	1.705	1.666	NA	NA
1782	NA	NA	NA	NA	2.341	2.069	2.392	1.736	2.229	NA	NA	2.627	2.957	NA	NA
1783	NA	NA	NA	NA	1.8	1.502	1.562	1.541	1.96	NA	NA	1.895	2.264	NA	NA
1784	NA	NA	NA	NA	1.788	1.426	1.457	1.485	1.778	NA	NA	2.087	2.496	NA	NA
1785	NA	NA	NA	NA	2.119	1.751	2.292	2.223	2.271	NA	NA	2.513	2.934	NA	NA
1786	NA	NA	NA	NA	2.71	2.203	2.62	2.56	2.783	NA	NA	3.744	4.136	NA	NA
1787	NA	NA	NA	NA	2.27	1.99	2.34	2.541	3.128	NA	NA	2.906	3.031	NA	NA
1788	NA	NA	NA	NA	2.395	2.09	2.328	2.37	2.751	NA	NA	2.779	3.157	NA	NA
1789	NA	NA	NA	NA	2.714	2.472	2.44	2.314	2.792	NA	NA	3.298	3.44	NA	NA
1790	NA	NA	NA	NA	1.923	2.066	2.352	2.216	2.911	NA	NA	3.636	3.283	NA	NA
1791	NA	NA	NA	NA	1.899	1.944	2.395	2.13	2.486	NA	NA	3.606	3.368	NA	NA
1792	NA	NA	NA	NA	1.736	1.566	2.927	2.037	2.474	NA	NA	3.343	3.132	NA	NA
1793	NA	NA	NA	NA	3.296	2.01	2.68	2.207	3.089	NA	NA	3.5	3.535	NA	NA
1794	NA	2.364	NA	NA	2.675	2.358	2.706	2.233	2.942	NA	NA	3.367	3.36	NA	NA
1795	NA	3.128	NA	NA	2.485	2.106	2.426	1.923	2.576	NA	NA	3.091	3.069	NA	NA
1796	NA	2.698	NA	NA	2.268	2.007	2.241	2.055	3.007	NA	NA	2.941	2.944	NA	NA
1797	NA	2.671	NA	NA	3.297	2.564	2.596	2.067	2.875	NA	NA	3.152	3.103	NA	NA
1798	NA	2.774	NA	NA	2.636	2.334	2.225	1.978	2.974	NA	NA	3.07	3.305	NA	NA
1799	NA	2.369	NA	NA	2.508	2.984	2.184	2.063	2.633	NA	NA	3.151	3.296	NA	NA
1800	NA	2.26	NA	NA	2.817	2.135	1.991	1.917	2.831	2.678	NA	3.113	3.229	NA	NA
1801	NA	2.319	NA	NA	2.315	2.835	2.458	2.014	2.495	2.235	NA	3.236	3.152	NA	NA
1802	NA	2.576	NA	NA	2.904	2.75	2.76	2.047	2.752	3.077	NA	2.619	2.856	NA	NA
1803	NA	2.512	NA	NA	2.631	2.394	2.491	1.979	2.502	2.715	NA	2.727	2.934	NA	NA
1804	NA	1.878	NA	NA	3.085	2.531	2.551	2.225	2.555	2.965	NA	3.331	3.625	NA	NA
