# Kaiser - White Pass B - PSME - ITRDB WA2
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3675
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3675.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wa2-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; wa2-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wa2.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/wa2.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 1997-01-06
#--------------------
# File_Last_Modified_Date
#   Date: 1997-01-06
#--------------------
# Title
#   Study_Name: Kaiser - White Pass B - PSME - ITRDB WA2
#--------------------
# Investigators
#   Investigators: Kaiser, K.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: White Pass B
#   Location: Washington
#   Northernmost_Latitude: 46.63
#   Southernmost_Latitude: 46.63
#   Easternmost_Longitude: -121.48
#   Westernmost_Longitude: -121.48
#   Elevation_m: 1120
#--------------------
# Data_Collection
#   Collection_Name: WA2
#   First_Year: 1791
#   Last_Year: 1986
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pseudotsuga menziesii (Mirb.) Franco
#   Common_Name: Douglas-fir
#   Tree_Species_Code: PSME
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## WHIT0010_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WHIT0010; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WHIT0030_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WHIT0030; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WHIT0040_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WHIT0040; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WHIT0050_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WHIT0050; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WHIT0060_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WHIT0060; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WHIT0070_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WHIT0070; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WHIT0080_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WHIT0080; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WHIT0120_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WHIT0120; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WHIT0130_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WHIT0130; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WHIT0140_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WHIT0140; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WHIT0150_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WHIT0150; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WHITCH00_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WHITCH00; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	WHIT0010_raw	WHIT0030_raw	WHIT0040_raw	WHIT0050_raw	WHIT0060_raw	WHIT0070_raw	WHIT0080_raw	WHIT0120_raw	WHIT0130_raw	WHIT0140_raw	WHIT0150_raw	WHITCH00_raw
1791	NA	NA	NA	NA	0.19	NA	NA	NA	NA	NA	NA	0.19
1792	NA	NA	NA	NA	0.27	NA	NA	NA	NA	NA	NA	0.27
1793	NA	NA	NA	NA	0.58	NA	NA	NA	NA	NA	NA	0.58
1794	NA	NA	NA	NA	0.73	NA	NA	NA	NA	NA	NA	0.73
1795	NA	NA	NA	NA	0.66	NA	NA	NA	NA	NA	NA	0.66
1796	NA	NA	NA	NA	0.69	NA	NA	NA	NA	NA	NA	0.69
1797	NA	NA	NA	NA	0.68	NA	NA	NA	NA	NA	NA	0.68
1798	NA	NA	NA	NA	0.73	NA	NA	NA	NA	NA	NA	0.73
1799	NA	NA	NA	NA	0.71	NA	NA	NA	NA	NA	NA	0.71
1800	NA	NA	NA	NA	0.56	NA	NA	NA	NA	NA	NA	0.56
1801	NA	NA	NA	NA	0.41	NA	NA	NA	NA	NA	NA	0.41
1802	NA	NA	NA	NA	0.49	NA	NA	NA	NA	NA	NA	0.49
1803	NA	NA	NA	NA	0.76	NA	NA	NA	NA	NA	NA	0.76
1804	NA	NA	NA	NA	0.62	NA	NA	NA	NA	NA	NA	0.62
1805	NA	NA	NA	NA	0.35	NA	NA	NA	NA	NA	NA	0.35
1806	NA	NA	NA	NA	0.4	NA	NA	NA	NA	NA	NA	0.4
1807	NA	NA	NA	NA	0.31	NA	NA	NA	NA	NA	NA	0.31
1808	NA	NA	NA	NA	0.36	NA	NA	NA	NA	NA	NA	0.36
1809	NA	NA	NA	NA	0.36	NA	NA	NA	NA	NA	NA	0.36
1810	NA	NA	NA	NA	0.31	NA	NA	NA	NA	NA	NA	0.31
1811	NA	NA	NA	NA	0.26	NA	NA	NA	NA	NA	NA	0.26
1812	NA	NA	NA	NA	0.2	NA	NA	NA	NA	NA	NA	0.2
1813	NA	NA	NA	NA	0.28	NA	NA	NA	NA	NA	NA	0.28
1814	NA	NA	NA	NA	0.28	NA	NA	NA	NA	NA	NA	0.28
1815	NA	NA	NA	NA	0.13	NA	NA	NA	NA	NA	NA	0.13
1816	NA	NA	NA	NA	0.18	NA	NA	NA	NA	NA	NA	0.18
1817	NA	NA	NA	NA	0.17	NA	NA	NA	NA	NA	NA	0.17
1818	NA	NA	NA	NA	0.23	NA	NA	NA	NA	NA	NA	0.23
1819	NA	NA	NA	NA	0.21	NA	NA	NA	NA	0.89	NA	0.55
1820	NA	NA	NA	NA	0.16	NA	NA	NA	NA	1.39	NA	0.78
1821	NA	NA	NA	NA	0.13	NA	NA	NA	NA	1.7	NA	0.92
1822	NA	NA	NA	NA	0.22	NA	NA	NA	NA	1.04	NA	0.63
1823	NA	NA	NA	NA	0.17	NA	NA	NA	NA	0.88	NA	0.53
1824	NA	NA	NA	NA	0.14	NA	NA	NA	NA	0.63	NA	0.39
1825	NA	NA	NA	NA	0.24	NA	NA	NA	NA	0.79	NA	0.52
1826	NA	NA	NA	NA	0.21	NA	NA	NA	NA	0.88	1.48	0.86
1827	NA	NA	NA	NA	0.27	NA	NA	NA	NA	0.99	1.53	0.93
1828	NA	NA	NA	NA	0.31	NA	NA	NA	2.2	0.97	1.45	1.23
1829	NA	NA	NA	NA	0.34	NA	NA	NA	2.26	0.99	1.46	1.26
1830	NA	NA	NA	NA	0.26	NA	NA	NA	1.78	0.85	0.81	0.93
1831	NA	NA	NA	NA	0.27	NA	NA	NA	1.3	0.79	1.15	0.88
1832	NA	NA	NA	NA	0.39	NA	NA	NA	1.56	0.7	1.37	1.01
1833	NA	NA	NA	NA	0.38	NA	NA	NA	1.59	0.73	1.28	1
1834	NA	NA	NA	NA	0.38	NA	NA	NA	1.57	0.85	1.15	0.99
1835	NA	NA	NA	NA	0.36	NA	NA	NA	1.85	0.73	1.12	1.02
1836	NA	NA	NA	NA	0.42	NA	NA	NA	2.05	0.65	1.02	1.04
1837	NA	NA	NA	NA	0.35	NA	NA	NA	2.03	0.66	0.77	0.95
1838	NA	NA	NA	NA	0.33	NA	NA	NA	2.4	0.62	1.03	1.1
1839	NA	NA	NA	NA	0.45	NA	NA	NA	2.35	0.51	1.3	1.15
1840	NA	NA	NA	NA	0.4	NA	NA	NA	1.9	0.47	1.26	1.01
1841	NA	NA	NA	NA	0.58	NA	NA	NA	1.73	0.45	1.3	1.02
1842	NA	NA	NA	NA	0.58	NA	NA	NA	2.09	0.39	1.18	1.06
1843	NA	NA	NA	NA	0.68	NA	NA	NA	1.94	0.45	1.56	1.18
1844	NA	NA	NA	NA	0.58	NA	NA	NA	1.77	0.3	1.34	0.99
1845	NA	NA	NA	NA	0.56	NA	NA	NA	1.6	0.29	1.22	0.99
1846	NA	NA	NA	NA	0.35	NA	NA	NA	1.43	0.28	0.91	0.85
1847	NA	NA	NA	NA	0.33	NA	NA	NA	1.7	0.22	0.74	0.78
1848	NA	NA	NA	NA	0.32	NA	NA	NA	1.74	0.22	0.74	0.78
1849	NA	NA	NA	NA	0.29	NA	NA	NA	1.7	0.14	0.65	0.72
1850	0.88	NA	NA	NA	0.21	NA	NA	NA	1.26	0.14	0.67	0.63
1851	0.98	NA	NA	NA	0.26	NA	NA	NA	1.24	0.13	0.81	0.68
1852	0.74	NA	NA	NA	0.13	NA	NA	NA	1.07	0.14	0.57	0.53
1853	0.72	NA	NA	NA	0.11	NA	NA	NA	1.52	0.06	0.6	0.6
1854	0.83	NA	NA	NA	0.29	NA	NA	NA	1.79	0.1	0.6	0.72
1855	1.16	NA	NA	NA	0.37	NA	NA	NA	1.61	0.1	0.64	0.78
1856	1.06	NA	NA	NA	0.36	NA	NA	NA	1.55	0.06	0.66	0.74
