# King - Crystal Cave Sequoia National Park - CADE - ITRDB CA566
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3688
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3688.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca566-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ca566-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca566.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ca566.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: King - Crystal Cave Sequoia National Park - CADE - ITRDB CA566
#--------------------
# Investigators
#   Investigators: King, J.C.; Graumlich, L.J.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Crystal Cave Sequoia National Park
#   Location: California
#   Northernmost_Latitude: 36.57
#   Southernmost_Latitude: 36.57
#   Easternmost_Longitude: -118.78
#   Westernmost_Longitude: -118.78
#   Elevation_m: 1640
#--------------------
# Data_Collection
#   Collection_Name: CA566
#   First_Year: 1880
#   Last_Year: 1990
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Calocedrus decurrens (Torr.) Florin = Libocedrus decurrens Torr.
#   Common_Name: California incense cedar
#   Tree_Species_Code: CADE
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## CIC01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CIC01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CIC01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CIC01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CIC03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CIC03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CIC05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CIC05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CIC06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CIC06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CIC06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CIC06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CIC07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CIC07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CIC07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CIC07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CIC08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CIC08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CIC08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CIC08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CIC09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CIC09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CIC09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CIC09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CIC10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CIC10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CIC10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CIC10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CIC11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CIC11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CIC11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CIC11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CIC12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CIC12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CIC12B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CIC12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CIC13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CIC13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CIC13B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CIC13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CIC14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CIC14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CIC14B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CIC14B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CIC15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CIC15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CIC15B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CIC15B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CIC16A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CIC16A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CIC16B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CIC16B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CIC17B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CIC17B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CIC18A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CIC18A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CIC18B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CIC18B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CIC19B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CIC19B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CIC20A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CIC20A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CIC20B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CIC20B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	CIC01A_raw	CIC01B_raw	CIC03A_raw	CIC05B_raw	CIC06A_raw	CIC06B_raw	CIC07A_raw	CIC07B_raw	CIC08A_raw	CIC08B_raw	CIC09A_raw	CIC09B_raw	CIC10A_raw	CIC10B_raw	CIC11A_raw	CIC11B_raw	CIC12A_raw	CIC12B_raw	CIC13A_raw	CIC13B_raw	CIC14A_raw	CIC14B_raw	CIC15A_raw	CIC15B_raw	CIC16A_raw	CIC16B_raw	CIC17B_raw	CIC18A_raw	CIC18B_raw	CIC19B_raw	CIC20A_raw	CIC20B_raw
1880	0.34	0.53	1.2	NA	3.55	3.74	2.69	2.3	1.51	1.35	NA	NA	NA	NA	2.53	2.91	2.81	3.09	3.51	3.47	1.35	0.6	0.94	0.64	1.66	2.44	0.88	1.63	0.85	1.57	1.9	2.28
1881	0.37	0.57	1.77	NA	3.92	4.22	2.85	3.31	2.17	2.3	NA	NA	NA	NA	3.5	3.73	3.18	3.21	5.13	5.3	1.71	0.92	1.35	0.73	2.33	3.29	1	2.55	1.73	1.83	1.55	2.16
1882	0.42	0.79	1.04	NA	3.88	4.74	2.98	2.98	2.2	2.19	NA	NA	NA	NA	2.95	3.42	2.77	3.31	3.84	4.03	0.98	0.82	1.45	0.74	2.02	2.57	1.1	2.16	1.74	1.47	1.69	1.83
1883	0.32	0.66	0.88	NA	3.81	3.94	2.73	2.62	1.78	2.08	NA	NA	NA	NA	3.1	2.74	2.45	3.4	3.33	3.35	0.72	0.84	0.99	0.5	1.42	2.54	0.72	1.8	1.43	1.26	1.69	1.89
1884	0.57	1.07	1.26	NA	4.57	4.8	3.12	2.76	1.87	2.53	NA	NA	NA	NA	3.98	4	3.1	3.64	4.14	4.14	0.82	0.73	1.27	0.93	1.92	2.69	1.21	1.99	1.75	1.2	1.43	1.8
1885	0.72	1.6	1.68	NA	4.76	4.56	3.64	3.3	2.33	2.7	NA	NA	NA	4.05	3.77	4.8	3.2	3.73	5.73	5.37	1.22	0.78	1.36	1.32	2.36	3.68	2.42	2.29	2.2	1.28	1.99	2.31
1886	0.63	1.64	1.12	NA	3.43	3.86	2.77	2.24	1.73	1.35	NA	NA	NA	3.04	2.69	3.25	2.41	2.13	3.75	3.72	0.92	0.54	0.8	1.15	1.25	2.35	1.7	1.93	2.1	0.98	1.55	1.4
1887	0.73	1.59	1.11	NA	3.12	3.22	3	2.49	2.31	1.83	NA	NA	NA	4.11	3.09	3.03	2.47	2.46	4.14	3.85	1.12	0.83	0.6	1.4	1.68	3.74	2.03	2.08	2	0.84	1.81	1.82
1888	0.87	1.55	0.99	NA	3.64	4.39	3.23	2.99	2.3	1.41	NA	NA	NA	5.59	3.57	3.35	2.49	2.68	4.79	4.17	1.3	0.88	0.51	1.42	1.72	3.98	1.78	1.76	1.68	0.76	1.84	1.85
1889	0.69	1.18	0.99	NA	3.48	3.64	2.6	2.2	1.77	1.53	NA	NA	NA	4.14	2.93	2.77	1.8	2	3.99	3.92	0.99	0.55	0.58	1.18	1.57	3.92	1.53	2.04	1.71	0.7	1.66	1.8
1890	0.85	0.98	0.84	NA	3.11	3.83	2.77	2.45	1.94	1.46	NA	5.49	NA	4.98	3.02	3.01	2.02	2.05	3.49	3.66	1.31	0.71	0.53	0.91	1.6	3.58	1.62	1.43	1.17	0.96	2.07	1.82
1891	0.98	1.42	1.48	NA	2.95	3.98	3.05	2.42	2.15	1.71	NA	4.8	NA	5.51	4.35	3.79	2.85	3.52	4.75	4.31	2.16	0.87	1.09	1.7	2.21	4.39	1.85	2.31	1.65	1.26	2.28	2.69
1892	0.71	0.97	0.68	2.01	3.3	3.5	2.56	2.36	1.92	1.2	NA	4.76	NA	4.93	3.46	3.49	2.87	2.9	4	4.27	1.95	1.05	0.91	1.47	1.96	3.03	1.52	2.16	1.7	1.37	2.24	3.6
1893	0.83	1.29	0.4	1.18	3.56	5.01	3.3	2.68	1.85	1.78	2.09	4.81	NA	4.76	3.48	3.76	3.17	3.43	4.05	4.3	1.94	0.9	0.94	1.57	2.26	3.15	1.76	1.99	2.23	1.71	2.28	3.83
1894	1.17	1.44	0.45	1.62	3.42	4.25	3.29	2.57	2.13	1.93	2.87	4.18	3.48	4.56	3.86	3.65	3.19	3.67	4.81	4.65	1.79	1.06	1.39	1.82	2.23	3.74	2.31	2.39	2.09	2.25	2.8	3.64
1895	0.87	1.09	0.21	1.94	3.05	3.23	2.45	2.28	1.71	1.59	3.72	3.31	3.45	4.28	3.69	3.06	2.5	3.07	3.86	3.92	1.71	0.8	1.41	1.57	1.62	3.07	1.4	1.71	2.23	1.89	2.46	3.1
1896	1.03	1.21	0.31	3.41	3.55	4.27	2.35	2.2	2.36	1.85	2.92	2.95	2.64	3.38	3.45	3.05	2.96	2.64	3.7	3.57	1.53	1.19	1.22	1.55	1.68	2.63	1.36	2.01	2.01	1.95	1.93	2.64
1897	0.57	0.78	0.25	2.26	2.88	3.4	2.03	1.63	1.41	1.33	2.51	3.09	2.08	2.67	2.84	2.7	2.55	2.38	3.05	3.01	1.1	1.13	0.83	1.04	1.58	1.98	1.24	1.83	1.92	1.85	2.15	2.57
1898	0.69	0.69	0.23	2.1	2.44	2.81	2.73	1.77	1.97	1.39	1.87	2.35	1.87	2.19	2.24	2.07	1.89	1.7	2.61	2.76	0.86	1.03	0.91	1.14	1.83	2.2	1.8	2.03	2.01	1.65	2.47	2.39
1899	0.7	0.54	0.24	2.58	1.66	1.88	2.48	1.86	1.47	1.6	2.17	2.77	2.42	2.68	2.15	1.61	1.82	1.52	2.93	3.15	0.6	0.79	1.38	1.55	1.09	1.56	0.71	1.17	1.19	1.44	2.34	2.58
1900	1.08	0.81	0.37	3.4	2.44	2.41	2.9	2.18	1.76	1.72	3.41	3.2	2.77	3.46	2.45	2.22	2.08	1.83	3.11	2.96	1.11	1.18	1.51	1.86	1.23	1.71	1.84	1.43	1.37	1.35	2.31	2.4
1901	0.9	0.9	0.39	3.05	3.2	3.13	2.67	2.1	2.12	1.94	4.05	4.1	3.18	4.69	2.7	2.41	2.24	2.64	3.4	2.76	1.81	1.36	1.36	1.81	1.27	2.17	2.63	1.29	1.36	1.58	2.3	2.79
1902	0.84	0.91	0.23	3.22	3.07	3.49	2.67	2.27	1.74	1.96	4.4	4.16	3.18	3.88	2.28	2.23	1.67	2.12	2.81	2.97	1.94	1.26	0.91	2.03	1.28	2.11	2.97	1.37	1.25	1.49	1.93	2.45
1903	1.22	1.74	0.36	2.23	2.82	2.88	2.86	2.07	2.3	2.63	3.49	3.87	3.5	3.74	1.93	2.33	1.89	2.45	2.78	3.1	1.78	1.41	0.95	2.04	1.59	2.04	2.98	1.5	1.27	1.5	1.89	2.11
1904	1.33	1.73	0.43	1.47	3.08	2.74	3.11	1.74	1.76	2.11	3.18	4	3.63	3.41	1.82	2.25	1.97	1.73	2.52	2.79	1.13	1.09	1.09	1.78	1.81	2.3	1.84	1.44	1.4	1.49	1.45	2.04
1905	1.49	1.67	0.5	2.35	2.74	2.37	2.67	1.8	2.03	2.1	3.41	3.91	4.48	3.78	2.32	2.19	1.73	1.89	2.25	2.82	1.62	0.99	1.36	1.64	2.57	2.84	1.87	1.46	1.62	1.63	1.72	2.11
1906	1.08	1.75	0.55	2.07	2.61	2.17	2.58	1.65	1.92	1.9	2.91	3.99	4.43	4.09	1.81	2.28	2.28	2.22	2.71	2.93	1.5	0.8	1.25	1.42	2.44	3.01	2.22	1.07	1.43	1.58	1.71	1.86
1907	1.15	2.18	0.61	1.94	2.38	1.91	3.01	2.42	1.96	2.19	3.28	3.97	4.02	3.91	1.96	1.74	2.25	2.93	2.9	3.23	1.9	0.95	1.63	2.99	2.62	2.83	2.64	1.88	2.02	2.17	2.63	2.18
1908	1.29	2.08	0.76	2.26	2.74	2.61	3.19	2.19	2.04	2.11	2.47	3.36	3.46	3.24	2.07	1.99	2.14	2.59	3.25	3	1.99	0.89	1.51	2.27	3.11	4.28	2.98	1.91	1.94	2.81	2.5	2.28
1909	0.97	1.48	0.61	1.67	2.61	2.34	2.15	1.25	1.28	1.35	3.03	3.41	4.26	3.35	2.23	1.96	2.32	2.38	2.77	2.68	2.22	0.71	0.89	1.35	2.24	2.56	1.84	1.61	1.69	2.13	1.94	2.21
1910	0.79	0.93	0.52	1.73	2.55	2.11	1.57	1.07	1.04	1.42	2.46	3.2	3.57	2.93	1.58	1.49	1.88	1.55	2.43	2.72	1.93	0.79	0.54	1.01	2.17	2.55	1.94	1.62	1.57	2.52	1.99	2.25
1911	0.57	0.74	0.56	1.67	2.53	2.22	1.26	0.72	1.23	1.63	2.01	2.75	3.32	3	1.59	1.3	1.88	1.64	1.97	2.13	1.57	0.86	0.64	0.78	2.09	2.62	1.63	1.35	1.68	2.8	1.56	1.99
1912	0.58	0.87	0.5	2.04	2.01	1.8	1.57	1.34	1.85	1.64	2.22	2.75	3.4	2.69	1.69	1.29	2.26	1.67	1.82	2.33	1.52	0.9	0.78	1.03	2.48	2.54	1.81	1.35	1.44	2.97	1.92	2.47
1913	0.81	1.26	0.45	2.17	1.82	1.76	1.91	1.41	1.86	1.95	2.3	2.92	3.31	2.51	1.54	1.38	2.49	2.09	2.86	2.69	1.5	1.06	1.11	1.39	2.72	3.04	2.27	1.45	1.24	3.14	2.4	3.17
1914	0.67	1.56	0.53	1.81	1.43	1.86	1.73	0.81	1.45	1.81	2.39	3.14	3.42	3.05	1.42	1.24	1.75	1.78	3.14	2.38	1.71	0.8	1	1.53	2.36	2.73	2	1.5	1.51	2.46	2.48	2.98
1915	0.84	1.71	0.71	1.93	1.84	2.27	2.47	0.97	1.33	1.76	2.84	3.83	3.71	3.74	1.53	1.28	1.66	2.04	2.99	2.33	1.67	0.69	0.73	1.41	2.43	2.93	2.03	1.7	1.73	2.11	2.34	2.89
1916	0.68	1.22	0.67	2.28	1.84	2.32	2.83	1.39	1.36	1.81	2.97	3.24	3.55	4.58	1.8	2.41	1.9	2.51	3.04	2.42	1.75	0.59	0.66	1.55	2.61	2.65	2.03	1.88	1.67	2.59	2.11	2.68
