# Peterson - San Bernardino Mountains E - PSMA - ITRDB CA540
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4177
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4177.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca540-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ca540-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca540.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ca540.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Peterson - San Bernardino Mountains E - PSMA - ITRDB CA540
#--------------------
# Investigators
#   Investigators: Peterson, D.L.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: San Bernardino Mountains E
#   Location: California
#   Northernmost_Latitude: 34.02
#   Southernmost_Latitude: 34.02
#   Easternmost_Longitude: -116.9
#   Westernmost_Longitude: -116.9
#   Elevation_m: 1550
#--------------------
# Data_Collection
#   Collection_Name: CA540
#   First_Year: 1757
#   Last_Year: 1988
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pseudotsuga macrocarpa (Vasey) Mayr
#   Common_Name: bigcone Douglas-fir
#   Tree_Species_Code: PSMA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## BC1101B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC1101B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC1102B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC1102B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC1103A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC1103A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC1104A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC1104A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC1105A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC1105A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC1106B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC1106B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC1107A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC1107A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC1108B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC1108B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC1109B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC1109B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC1110B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC1110B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC1111B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC1111B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC1112A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC1112A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC1113B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC1113B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC1114B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC1114B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC1115A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC1115A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC1116B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC1116B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC1117B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC1117B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC1118B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC1118B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC1119A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC1119A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC1120A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC1120A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	BC1101B_raw	BC1102B_raw	BC1103A_raw	BC1104A_raw	BC1105A_raw	BC1106B_raw	BC1107A_raw	BC1108B_raw	BC1109B_raw	BC1110B_raw	BC1111B_raw	BC1112A_raw	BC1113B_raw	BC1114B_raw	BC1115A_raw	BC1116B_raw	BC1117B_raw	BC1118B_raw	BC1119A_raw	BC1120A_raw
1757	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.53	NA	NA	NA	NA	NA
1758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.96	NA	1.26	NA	NA	NA
1759	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.08	NA	1.36	NA	NA	NA
1760	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.47	NA	2.61	NA	NA	NA
1761	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.26	NA	3.04	NA	NA	NA
1762	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.07	NA	1.83	NA	NA	NA
1763	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.18	NA	1.77	NA	NA	NA
1764	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.01	NA	1.69	NA	NA	NA
1765	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.38	NA	0.51	NA	NA	NA
1766	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.95	NA	1.21	NA	NA	NA
1767	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.07	NA	1.32	NA	NA	NA
1768	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.02	NA	2.52	NA	NA	NA
1769	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.04	NA	1.83	NA	NA	NA
1770	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.83	NA	1.26	NA	NA	NA
1771	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.24	NA	2.23	NA	NA	NA
1772	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.73	NA	1.66	NA	NA	NA
1773	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6	NA	1.08	NA	NA	NA
1774	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.97	NA	1.08	NA	NA	NA
1775	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.09	NA	1.16	NA	NA	NA
1776	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.65	NA	0.88	NA	NA	NA
1777	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.14	NA	0.13	NA	NA	NA
1778	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.51	NA	0.41	NA	NA	NA
1779	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.61	NA	0.56	NA	NA	NA
1780	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.82	NA	0.85	NA	NA	NA
1781	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.11	NA	1.07	NA	NA	NA
1782	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.53	NA	0.74	NA	NA	NA
1783	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.69	NA	1.36	NA	NA	NA
1784	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.11	NA	1.24	NA	NA	NA
1785	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.87	NA	0.82	NA	NA	NA
1786	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.84	NA	1.45	NA	NA	NA
1787	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.97	NA	1.16	NA	NA	NA
1788	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.54	NA	0.78	NA	NA	NA
1789	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.65	NA	0.61	NA	NA	NA
1790	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.71	NA	0.89	NA	NA	NA
1791	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.73	NA	1.52	NA	NA	NA
1792	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.69	NA	1.24	NA	NA	NA
1793	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.65	NA	1.36	NA	NA	NA
1794	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.3	NA	0.95	NA	NA	NA
1795	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.16	NA	1.21	NA	NA	NA
1796	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.62	NA	1.08	NA	1.56	NA
1797	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.36	NA	NA	NA	NA	0.79	NA	2.3	NA	1.76	NA
1798	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.63	NA	NA	NA	NA	0.56	NA	1.29	NA	1.29	NA
1799	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.92	NA	NA	NA	NA	0.6	NA	1.28	NA	1.81	NA
1800	NA	NA	NA	NA	NA	NA	NA	NA	1.82	0.23	2.91	NA	NA	NA	0.62	NA	1.23	NA	1.2	NA
1801	NA	NA	NA	NA	NA	NA	NA	NA	1.72	0.98	3.69	NA	NA	NA	0.63	NA	1.53	NA	1.47	NA
1802	NA	NA	NA	NA	NA	NA	NA	NA	2.14	1.24	2.95	NA	NA	NA	0.7	NA	1.14	NA	1.43	NA
1803	NA	NA	NA	NA	NA	NA	NA	NA	2.1	1.95	2.53	NA	NA	NA	0.64	NA	0.89	NA	1.63	NA
1804	NA	NA	NA	NA	NA	NA	NA	NA	3.9	2.55	4.39	NA	NA	NA	1.09	NA	2.32	NA	2.07	NA
1805	NA	NA	NA	NA	NA	NA	NA	NA	3.11	3.01	3.72	NA	NA	NA	0.87	NA	1.66	NA	1.67	NA
1806	NA	NA	NA	NA	NA	NA	NA	NA	3.31	3.96	3.03	NA	NA	NA	0.8	NA	1.21	NA	1.42	NA
1807	NA	NA	NA	NA	NA	NA	NA	NA	2.02	3.23	2.4	NA	NA	NA	0.75	NA	0.99	NA	1	NA
1808	NA	NA	NA	NA	NA	NA	NA	NA	4.23	3.09	3.55	NA	NA	NA	1.51	NA	1.8	NA	1.51	NA
1809	NA	NA	NA	NA	NA	NA	NA	NA	0.99	0	1.27	NA	NA	NA	0.55	NA	0.97	NA	0.4	NA
1810	NA	NA	NA	NA	NA	NA	NA	NA	3.92	2.22	2.96	NA	NA	NA	2	NA	1.96	NA	1.77	NA
