# Brown - Munger Mountain - PIFL - ITRDB WY056
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/19971
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-19971.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wy056-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; wy056-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wy056.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/wy056.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2016-01-19
#--------------------
# File_Last_Modified_Date
#   Date: 2016-01-19
#--------------------
# Title
#   Study_Name: Brown - Munger Mountain - PIFL - ITRDB WY056
#--------------------
# Investigators
#   Investigators: Brown, P.; Wise, E.K.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Munger Mountain
#   Location: Wyoming
#   Northernmost_Latitude: 43.3319
#   Southernmost_Latitude: 43.3319
#   Easternmost_Longitude: -110.7991
#   Westernmost_Longitude: -110.7991
#   Elevation_m: 2085
#--------------------
# Data_Collection
#   Collection_Name: WY056
#   First_Year: 1495
#   Last_Year: 2006
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Pinus flexilis E. James
#   Common_Name: limber pine
#   Tree_Species_Code: PIFL
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## MMT11a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MMT11a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MMT11b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MMT11b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MMT17b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MMT17b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MMT24b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MMT24b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MMT13a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MMT13a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MMT14a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MMT14a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MMT15a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MMT15a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MMT15b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MMT15b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MMT27b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MMT27b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MMT36B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MMT36B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MMT19b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MMT19b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MMT23B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MMT23B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MMT16B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MMT16B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MMT24A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MMT24A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MMT12B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MMT12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	MMT11a_raw	MMT11b_raw	MMT17b_raw	MMT24b_raw	MMT13a_raw	MMT14a_raw	MMT15a_raw	MMT15b_raw	MMT27b_raw	MMT36B_raw	MMT19b_raw	MMT23B_raw	MMT16B_raw	MMT24A_raw	MMT12B_raw
1495	NA	NA	NA	1.822	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1496	NA	NA	NA	2.351	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1497	NA	NA	NA	1.648	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1498	NA	NA	NA	2.181	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1499	NA	NA	NA	1.434	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1500	NA	NA	NA	1.727	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1501	NA	NA	NA	1.462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1502	NA	NA	NA	2.075	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1503	NA	NA	NA	1.833	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1504	NA	NA	NA	1.895	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1505	NA	NA	NA	1.525	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1506	NA	NA	NA	1.952	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.372	NA
1507	NA	NA	NA	1.507	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.638	NA
1508	NA	NA	NA	1.574	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.68	NA
1509	NA	NA	NA	2.261	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.298	NA
1510	NA	NA	NA	2.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.749	NA
1511	NA	NA	NA	1.365	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.166	NA
1512	NA	NA	NA	1.586	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.445	NA
1513	NA	NA	NA	1.094	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.944	NA
1514	NA	NA	NA	1.439	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.249	NA
1515	NA	NA	NA	1.375	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.462	NA
1516	NA	NA	NA	1.401	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.239	NA
1517	NA	NA	NA	1.841	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.408	NA
1518	NA	NA	NA	1.115	NA	NA	NA	0.624	NA	NA	NA	0.378	NA	0.883	NA
1519	NA	NA	NA	1.09	NA	NA	NA	1.435	NA	NA	NA	0.689	NA	0.976	NA
1520	NA	NA	NA	0.629	NA	NA	NA	0.181	NA	NA	NA	0.381	NA	0.473	NA
1521	NA	NA	NA	1.312	NA	NA	NA	1.255	NA	NA	NA	0.653	NA	0.901	NA
1522	NA	NA	NA	1.493	NA	NA	NA	1.235	NA	NA	NA	0.656	NA	0.945	NA
1523	NA	NA	NA	1.598	NA	NA	NA	1.43	NA	NA	NA	0.785	NA	1.181	NA
1524	NA	NA	NA	1.908	NA	NA	NA	1.339	NA	NA	NA	1.024	NA	1.133	NA
1525	NA	NA	NA	2.415	NA	NA	NA	1.003	NA	NA	NA	0.965	NA	1.345	NA
1526	NA	NA	NA	1.743	NA	NA	NA	0.72	NA	NA	NA	1.185	NA	1.115	NA
1527	NA	NA	NA	1.815	NA	NA	NA	0.566	NA	NA	NA	0.696	NA	1.292	NA
1528	NA	NA	NA	2.384	NA	NA	NA	0.815	NA	NA	NA	0.75	NA	1.237	NA
1529	NA	NA	NA	1.042	NA	NA	NA	0.202	NA	NA	NA	0.403	NA	0.601	NA
1530	NA	NA	NA	0.886	NA	NA	NA	0.43	NA	NA	NA	0.583	NA	0.699	NA
1531	NA	NA	NA	1.06	NA	NA	NA	0.968	NA	NA	NA	0.552	NA	0.976	NA
1532	NA	NA	NA	0.801	NA	NA	NA	0.68	NA	NA	NA	0.47	NA	0.656	NA
1533	NA	NA	NA	0.813	NA	NA	NA	1.208	NA	NA	NA	0.444	NA	0.726	NA
1534	NA	NA	NA	1.099	NA	NA	NA	1.539	NA	NA	NA	0.576	NA	0.835	NA
1535	NA	NA	NA	1.271	NA	NA	NA	1.709	NA	NA	NA	0.637	NA	0.976	NA
1536	NA	NA	NA	1.246	NA	NA	NA	0.857	NA	NA	NA	0.588	NA	1.174	NA
1537	NA	NA	NA	1.446	NA	NA	NA	1.259	NA	NA	NA	0.589	NA	1.363	NA
1538	NA	NA	NA	1.186	NA	NA	NA	1.189	NA	NA	NA	0.739	NA	1.432	NA
1539	NA	NA	NA	1.607	NA	NA	NA	1.224	NA	NA	NA	0.796	NA	1.449	NA
1540	NA	NA	NA	1.372	NA	NA	NA	0.953	NA	NA	NA	0.7	NA	1.164	NA
1541	NA	NA	NA	0.905	NA	NA	NA	0.863	NA	NA	NA	0.502	NA	1.016	NA
1542	NA	NA	NA	1.157	NA	NA	NA	0.902	NA	NA	NA	0.425	NA	1.363	NA
1543	NA	NA	NA	0.522	NA	NA	NA	0.61	NA	NA	NA	0.32	NA	0.731	NA
1544	NA	NA	NA	0.953	NA	NA	NA	0.947	NA	NA	NA	0.522	NA	1.097	NA
1545	NA	NA	NA	0.735	NA	NA	NA	0.499	NA	NA	NA	0.363	NA	0.669	NA
1546	NA	NA	NA	0.764	NA	NA	NA	0.838	NA	NA	NA	0.472	NA	0.788	NA
1547	NA	NA	NA	0.748	NA	NA	NA	0.635	NA	NA	NA	0.42	NA	0.752	NA
1548	NA	NA	NA	1.382	NA	NA	NA	1.017	NA	NA	NA	0.653	NA	1.291	NA
1549	NA	NA	NA	1.256	NA	NA	NA	0.976	NA	NA	NA	0.775	NA	1.027	NA
1550	NA	NA	NA	1.236	NA	NA	NA	0.963	NA	NA	NA	0.744	NA	1.509	NA
1551	NA	NA	NA	0.901	NA	NA	NA	1.035	NA	NA	NA	0.763	NA	1.183	NA
1552	NA	NA	NA	1.111	NA	NA	NA	1.169	NA	NA	NA	0.735	NA	1.349	NA
1553	NA	NA	NA	1.286	NA	NA	NA	0.989	NA	NA	NA	0.714	NA	1.135	NA
1554	NA	NA	NA	0.866	NA	NA	NA	0.819	NA	NA	NA	0.564	NA	1.06	NA
