# Woodhouse - Capulin Volcano - PIED - ITRDB NM576
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/5287
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-5287.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/nm576-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; nm576-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/nm576.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/nm576.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-05-22
#--------------------
# File_Last_Modified_Date
#   Date: 2002-05-22
#--------------------
# Title
#   Study_Name: Woodhouse - Capulin Volcano - PIED - ITRDB NM576
#--------------------
# Investigators
#   Investigators: Woodhouse, C.A.(https://orcid.org/0000-0003-0545-9753); Brown, P.M.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Capulin Volcano
#   Location: New Mexico
#   Northernmost_Latitude: 36.77
#   Southernmost_Latitude: 36.77
#   Easternmost_Longitude: -103.95
#   Westernmost_Longitude: -103.95
#   Elevation_m: 2380
#--------------------
# Data_Collection
#   Collection_Name: NM576
#   First_Year: 1626
#   Last_Year: 1998
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus edulis Engelm.
#   Common_Name: pinyon
#   Tree_Species_Code: PIED
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## cpi091_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cpi091; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cpi092_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cpi092; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cpi061_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cpi061; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cpi062_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cpi062; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cpi232_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cpi232; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cpi242_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cpi242; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cpi241_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cpi241; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cpi072_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cpi072; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cpi052_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cpi052; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cpi051_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cpi051; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cpi011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cpi011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cpi012_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cpi012; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cpi071_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cpi071; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cpi082_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cpi082; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cpi081_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cpi081; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cpi042_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cpi042; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cpi102_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cpi102; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cpi021_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cpi021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cpi022_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cpi022; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cpi211_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cpi211; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cpi212_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cpi212; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cpi032_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cpi032; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cpi031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cpi031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cpx251_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cpx251; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cpi221_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cpi221; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cpi222_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cpi222; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	cpi091_raw	cpi092_raw	cpi061_raw	cpi062_raw	cpi232_raw	cpi242_raw	cpi241_raw	cpi072_raw	cpi052_raw	cpi051_raw	cpi011_raw	cpi012_raw	cpi071_raw	cpi082_raw	cpi081_raw	cpi042_raw	cpi102_raw	cpi021_raw	cpi022_raw	cpi211_raw	cpi212_raw	cpi032_raw	cpi031_raw	cpx251_raw	cpi221_raw	cpi222_raw
1672	NA	NA	NA	NA	NA	0.785	0.891	0.214	0.121	NA	NA	NA	0.164	0.407	0.227	0.164	NA	NA	NA	NA	NA	0.156	0.143	0.268	NA	NA
1673	NA	NA	NA	NA	NA	0.888	0.979	0.518	0.489	NA	NA	NA	0.428	0.856	0.404	0.347	NA	NA	NA	NA	NA	0.568	0.572	0.388	NA	NA
1674	NA	NA	NA	NA	NA	0.947	0.93	0.505	0.534	NA	NA	NA	0.35	0.454	0.274	0.206	NA	NA	NA	NA	NA	0.376	0.415	0.381	NA	NA
1675	NA	NA	NA	NA	NA	0.545	0.435	0.52	0.153	NA	NA	NA	0.269	0.229	0.229	0.11	NA	NA	NA	NA	NA	0.295	0.327	0.365	NA	NA
1676	NA	NA	NA	NA	NA	0.506	0.51	0.489	0.244	NA	NA	NA	0.237	0.368	0.281	0.19	NA	NA	NA	NA	NA	0.278	0.292	0.367	NA	NA
1677	NA	NA	NA	NA	NA	0.612	0.739	0.517	0.68	NA	NA	NA	0.273	0.439	0.329	0.248	NA	NA	NA	NA	NA	0.417	0.454	0.475	NA	NA
1678	NA	NA	NA	NA	NA	0.798	0.491	0.585	0.88	NA	NA	NA	0.219	0.492	0.378	0.304	NA	NA	NA	NA	NA	0.393	0.553	0.628	NA	NA
1679	NA	NA	NA	NA	NA	0.263	0.14	0.33	0.373	NA	NA	NA	0.118	0.098	0.086	0.102	NA	NA	NA	NA	NA	0.147	0.138	0.326	NA	NA
1680	NA	NA	NA	NA	NA	0.194	0.319	0.364	0.726	NA	NA	NA	0.23	0.375	0.17	0.153	NA	NA	NA	NA	NA	0.102	0.119	0.326	NA	NA
1681	NA	NA	NA	NA	NA	0.085	0.14	0.199	0.157	NA	NA	NA	0.078	0.159	0.107	0.048	NA	NA	NA	NA	NA	0.057	0	0.151	NA	NA
1682	NA	NA	NA	NA	NA	0	0	0.19	0	NA	NA	NA	0.05	0	0	0	NA	NA	NA	NA	NA	0	0	0.098	NA	NA
1683	NA	NA	NA	NA	NA	0.18	0.276	0.552	0.253	NA	NA	NA	0.262	0.22	0.168	0.137	NA	NA	NA	NA	NA	0.381	0.331	0.221	NA	NA
1684	NA	NA	NA	NA	NA	0.095	0.083	0.239	0.222	NA	NA	NA	0.079	0	0	0.022	NA	NA	NA	NA	NA	0.065	0	0.184	NA	NA
1685	NA	NA	NA	NA	NA	0.072	0	0.235	0	NA	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	0.031	0	0.035	NA	NA
1686	NA	NA	NA	NA	NA	0.33	0.276	0.565	0.059	NA	NA	NA	0.333	0.212	0.214	0.189	NA	NA	NA	NA	NA	0.331	0.19	0.473	NA	NA
1687	NA	NA	NA	NA	NA	0.577	0.322	0.604	0.168	NA	NA	NA	0.391	0.425	0.364	0.201	NA	NA	NA	NA	NA	0.407	0.385	0.372	NA	NA
1688	NA	NA	NA	NA	NA	0.498	0.385	0.502	0.102	NA	NA	NA	0.296	0.175	0.246	0.164	NA	NA	NA	NA	NA	0.381	0.372	0.375	NA	NA
1689	NA	NA	NA	NA	NA	0.673	0.585	0.776	0.569	NA	NA	NA	0.488	0.562	0.505	0.309	NA	NA	NA	NA	NA	0.77	0.768	0.352	NA	NA
1690	NA	NA	NA	NA	NA	0.312	0.281	0.377	0.138	NA	NA	NA	0.24	0.211	0.256	0.04	NA	NA	NA	NA	NA	0.277	0.22	0.213	NA	NA
1691	NA	NA	NA	NA	NA	0.546	0.621	0.402	0.225	NA	NA	NA	0.246	0.339	0.368	0.183	NA	NA	NA	NA	NA	0.508	0.593	0.234	NA	NA
1692	NA	NA	NA	NA	NA	0.494	0.595	0.427	0.342	NA	NA	NA	0.373	0.394	0.395	0.215	NA	NA	NA	NA	NA	0.633	0.768	0.256	NA	NA
1693	NA	NA	NA	NA	NA	0.443	0.585	0.461	0.316	NA	NA	NA	0.415	0.508	0.403	0.302	NA	NA	NA	NA	NA	0.789	0.587	0.263	NA	NA
1694	NA	NA	NA	NA	NA	0.278	0.364	0.274	0.181	NA	NA	NA	0.261	0.099	0.111	0.156	NA	0.252	0.203	NA	NA	0.315	0.201	0.105	NA	NA
1695	NA	NA	NA	NA	NA	0.277	0.325	0.506	0.419	NA	NA	NA	0.385	0.308	0.458	0.261	NA	0.388	0.396	NA	NA	0.478	0.506	0.274	NA	NA
1696	NA	NA	NA	NA	NA	0.215	0.12	0.267	0.162	NA	NA	NA	0.169	0.018	0.218	0.065	NA	0.125	0.199	NA	NA	0.09	0.039	0.144	NA	NA
1697	NA	NA	NA	NA	NA	0.371	0.338	0.809	0.569	NA	NA	NA	0.541	0.258	0.481	0.277	NA	0.392	0.503	NA	NA	0.428	0.487	0.3	NA	NA
1698	NA	NA	NA	NA	NA	0.271	0.143	0.688	0.229	NA	NA	NA	0.257	0.153	0.42	0.17	NA	0.164	0.222	NA	NA	0.203	0.196	0.184	NA	NA
1699	NA	NA	NA	NA	NA	0.197	0.151	0.531	0.18	NA	NA	NA	0.222	0.131	0.43	0.13	1.235	0.2	0.218	NA	NA	0.24	0.25	0.168	NA	NA
1700	NA	NA	NA	NA	NA	0.283	0.225	0.569	0.248	NA	NA	NA	0.285	0.346	0.597	0.248	1.343	0.235	0.231	NA	NA	0.336	0.442	0.234	NA	NA
1701	NA	NA	NA	NA	NA	0.204	0.281	0.578	0.361	NA	NA	NA	0.447	0.486	0.649	0.23	0.818	0.422	0.419	NA	NA	0.395	0.57	0.222	NA	NA
1702	NA	NA	1.149	NA	NA	0.15	0.253	0.633	0.362	NA	NA	NA	0.425	0.395	0.74	0.319	0.7	0.55	0.809	NA	NA	0.381	0.636	0.357	NA	NA
1703	NA	NA	0.766	NA	NA	0.092	0.25	0.319	0.319	NA	NA	NA	0.216	0.284	0.597	0.206	0.54	0.617	0.43	NA	NA	0.256	0.34	0.399	NA	NA
1704	NA	NA	0.817	NA	NA	0.062	0.194	0.342	0.22	NA	NA	NA	0.166	0.168	0.152	0.189	0.543	0.282	0.191	NA	NA	0.309	0.27	0.154	NA	NA
1705	NA	NA	0.904	NA	NA	0.15	0.309	0.407	0.114	NA	NA	NA	0.225	0.337	0.311	0.208	0.521	0.482	0.32	NA	NA	0.331	0.295	0.316	NA	NA
1706	NA	NA	1.083	NA	NA	0.151	0.399	0.528	0.289	NA	NA	NA	0.34	0.24	0.503	0.295	0.46	0.666	0.424	NA	NA	0.339	0.5	0.282	NA	NA
1707	NA	NA	0.678	NA	NA	0.203	0.364	0.402	0.263	NA	NA	NA	0.22	0.167	0.311	0.251	0.615	0.403	0.249	NA	NA	0.229	0.317	0.198	NA	NA
1708	NA	NA	0.898	NA	NA	0.152	0.489	0.323	0.179	NA	NA	NA	0.166	0.317	0.221	0.173	0.688	0.597	0.265	NA	NA	0.145	0.159	0.164	NA	NA
1709	NA	NA	0.89	NA	NA	0.28	0.604	0.438	0.298	NA	NA	NA	0.194	0.368	0.426	0.312	0.572	0.65	0.505	NA	0.257	0.33	0.521	0.329	NA	NA
1710	NA	NA	0.814	0.582	NA	0.326	0.601	0.429	0.361	NA	NA	NA	0.235	0.135	0.535	0.335	0.803	0.571	0.592	0.5	0.428	0.356	0.565	0.47	NA	NA
1711	NA	NA	0.711	0.759	NA	0.281	0.375	0.354	0.209	NA	NA	NA	0.166	0.194	0.408	0.314	1.04	0.282	0.4	0.453	0.482	0.305	0.465	0.406	NA	NA
1712	NA	NA	0.677	0.706	NA	0.389	0.468	0.617	0.343	NA	NA	NA	0.188	0.121	0.417	0.409	0.767	0.495	0.589	0.55	0.576	0.399	0.52	0.375	NA	NA
1713	NA	NA	0.599	0.673	NA	0.426	0.544	0.549	0.401	NA	NA	NA	0.245	0.074	0.249	0.269	1.111	0.638	0.605	0.284	0.373	0.43	0.52	0.315	NA	NA
1714	NA	NA	0.377	0.406	NA	0.296	0.361	0.402	0.304	NA	NA	NA	0.22	0	0.062	0.182	0.685	0.491	0.74	0.204	0.197	0.175	0.33	0.183	NA	NA
1715	NA	NA	0.192	0.23	NA	0.176	0.312	0.316	0.192	NA	NA	NA	0.086	0	0	0.092	0.67	0.234	0.335	0.256	0.105	0.041	0	0.024	NA	NA
1716	NA	NA	0.447	0.4	NA	0.279	0.281	0.409	0.238	NA	NA	NA	0.076	0	0.115	0.215	0.437	0.177	0.193	0.276	0.131	0.201	0.235	0.253	NA	NA
1717	NA	NA	0.651	0.582	NA	0.303	0.361	0.464	0.415	NA	NA	NA	0.312	0.161	0.214	0.291	0.727	0.279	0.289	0.536	0.408	0.318	0.353	0.225	NA	NA
1718	NA	NA	0.392	0.419	NA	0.296	0.35	0.388	0.424	NA	NA	NA	0.322	0.145	0.199	0.266	0.788	0.236	0.312	0.398	0.322	0.267	0.322	0.277	NA	NA
1719	NA	NA	0.45	0.552	NA	0.249	0.296	0.526	0.484	NA	NA	NA	0.309	0.145	0.287	0.277	0.723	0.232	0.343	0.533	0.426	0.291	0.368	0.292	NA	NA
1720	NA	NA	0.527	0.7	NA	0.356	0.472	0.531	0.481	NA	NA	NA	0.305	0.371	0.475	0.307	0.858	0.387	0.508	0.582	0.518	0.367	0.456	0.512	NA	NA
1721	NA	NA	0.532	0.749	NA	0.307	0.559	0.433	0.587	NA	NA	NA	0.357	0.312	0.326	0.406	0.565	0.395	0.321	0.559	0.493	0.357	0.492	0.432	NA	NA
1722	NA	NA	0.791	0.81	NA	0.314	0.511	0.249	0.445	NA	NA	NA	0.319	0.444	0.337	0.357	0.708	0.621	0.322	0.633	0.618	0.458	0.593	0.401	NA	NA
1723	NA	NA	0.869	0.73	NA	0.222	0.567	0.21	0.396	NA	NA	NA	0.096	0.32	0.26	0.287	0.4	0.707	0.26	0.801	0.724	0.23	0.341	0.34	NA	NA
1724	NA	NA	0.632	0.6	NA	0.232	0.423	0.203	0.347	0.49	NA	NA	0.042	0.39	0.229	0.436	0.411	0.541	0.286	0.805	0.695	0.385	0.516	0.288	NA	NA
1725	NA	NA	0.531	0.45	NA	0.243	0.34	0.179	0.155	0.169	NA	NA	0.065	0.221	0.162	0.24	0.416	0.152	0.137	0.923	0.664	0.163	0.141	0.287	NA	NA
1726	NA	NA	0.684	0.528	NA	0.243	0.368	0.263	0.493	0.979	NA	NA	0.302	0.561	0.487	0.503	0.495	0.557	0.347	0.993	0.776	0.42	0.601	0.351	NA	NA
1727	NA	NA	0.18	0.184	NA	0	0.131	NA	0	0.267	NA	NA	0	0	0	0	0	0	0	0.443	0.328	0	0	0.027	NA	NA
1728	NA	NA	0.437	0.371	NA	0.09	0.209	NA	0.045	0.187	NA	NA	0.024	0.08	0	0.145	0.099	0.036	0	0.963	0.858	0	0.147	0.112	NA	NA
1729	NA	NA	0.527	0.397	NA	0.062	0.11	NA	0.053	0.223	NA	NA	0.068	0.137	0.057	0.153	0.159	0.064	0.085	1.179	0.692	0.097	0.134	0.14	NA	NA
1730	NA	NA	0.217	0.166	NA	0	0	NA	0	0.099	NA	NA	0	0	0	0	0	0	0	0.281	0.151	0	0	0.067	NA	NA
1731	NA	NA	0.433	0.373	NA	0.056	0.208	NA	0.076	0.64	NA	NA	0.077	0.108	0.067	0.114	0.319	0.06	0.138	0.638	0.576	0.152	0.125	0.244	NA	NA
1732	NA	NA	0.598	0.582	NA	0.169	0.295	NA	0.298	0.786	NA	NA	0.113	0.232	0.129	0.215	0.286	0.128	0.157	1.041	0.696	0.18	0.226	0.311	NA	NA
1733	NA	NA	0.179	0.246	NA	0.026	0.168	NA	0	0.266	NA	NA	0	0.03	0	0.036	0.052	0	0.028	0.814	0.47	0	0	0.258	NA	NA
1734	NA	NA	0.621	0.559	NA	0.194	0.281	NA	0.345	0.513	NA	NA	0.272	0.297	0.251	0.223	0.276	0.215	0.244	1.524	0.816	0.202	0.297	0.496	NA	NA
1735	NA	NA	0.163	0.274	NA	0	0.136	NA	0.111	0.145	NA	NA	0	0.015	0	0.02	0	0	0	0.759	0.443	0	0	0.29	NA	NA
1736	NA	NA	0.354	0.598	NA	0.177	0.407	NA	0.334	0.708	2.415	NA	0.279	0.31	0.242	0.239	0.182	0.206	0.182	1.204	0.904	0.202	0.299	0.642	NA	NA
1737	NA	NA	0.215	0.449	NA	0.103	0.473	NA	0.295	0.453	1.901	NA	0.173	0.133	0.042	0.016	0	0.333	0.104	1.111	0.786	0	0.049	0.417	0.261	0.222
1738	NA	NA	0.239	0.581	NA	0.177	0.392	NA	0.056	0.376	1.796	NA	0.183	0.071	0.048	0	0.157	0.276	0.046	1.156	0.549	0	0	0.388	0.423	0.314
1739	NA	NA	0.512	0.737	NA	0.164	0.546	NA	0.281	0.574	1.217	NA	0.292	0.366	0.31	0.136	0.277	0.714	0.387	1.196	0.734	0.169	0.256	0.664	0.652	0.816
1740	NA	NA	0.598	0.734	NA	0.259	0.449	NA	0.493	0.631	1.177	NA	0.319	0.488	0.451	0.217	0.286	0.981	0.466	0.582	0.572	0.25	0.34	0.581	0.534	0.988
1741	NA	NA	0.507	0.648	NA	0.199	0.467	NA	0.385	0.385	1.011	NA	0.201	0.247	0.205	0.09	0.215	0.489	0.173	0.527	0.354	0.022	0.098	0.35	0.277	0.462
1742	NA	NA	0.479	0.6	NA	0.232	0.348	NA	0.318	0.282	0.916	NA	0.194	0.194	0.194	0.028	0.151	0.341	0.101	0.6	0.495	0	0.052	0.25	0.274	0.671
1743	NA	NA	0.741	0.74	NA	0.359	0.75	NA	0.747	0.562	1.104	NA	0.336	0.41	0.358	0.277	0.306	0.553	0.453	0.975	0.691	0.263	0.396	0.438	0.765	1.033
1744	NA	NA	0.531	0.426	NA	0.377	0.396	NA	0.321	0.22	0.569	NA	0.108	0.216	0.122	0.106	0.242	0.295	0.166	0.509	0.549	0.05	0.194	0.284	0.616	0.532
1745	NA	NA	0.747	0.502	NA	0.453	0.501	NA	0.44	0.203	0.777	NA	0.239	0.284	0.346	0.163	0.312	0.357	0.361	0.572	0.61	0.102	0.196	0.475	0.95	0.617
1746	NA	NA	0.979	0.701	NA	0.396	0.672	NA	0.74	0.371	0.678	NA	0.284	0.263	0.455	0.281	0.378	0.526	0.527	0.769	0.656	0.35	0.485	0.405	1.148	1.003
1747	NA	NA	0.916	0.803	NA	0.446	0.618	NA	0.574	0.355	0.432	NA	0.352	0.317	0.494	0.277	0.425	0.755	0.633	0.811	0.673	0.324	0.431	0.465	0.916	1.075
1748	NA	NA	0.687	0.647	NA	0.175	0.269	NA	0.241	0.24	0.142	NA	0.087	0.156	0.215	0.197	0.188	0.468	0.305	0.413	0.26	0.126	0.19	0.221	0.388	0.38
1749	NA	NA	0.542	0.586	NA	0.223	0.661	NA	0.235	0.449	0.361	NA	0.104	0.236	0.306	0.194	0.302	0.716	0.247	0.628	0.347	0.207	0.382	0.352	0.521	0.472
1750	NA	NA	0.43	0.529	NA	0.256	0.441	NA	0.187	0.397	0.329	NA	0.048	0.145	0.178	0.093	0.229	0.236	0.056	0.505	0.309	0.1	0.221	0.31	0.378	0.474
1751	NA	NA	0.801	0.899	NA	0.431	0.653	NA	0.481	0.894	0.516	NA	0.222	0.451	0.587	0.347	0.377	0.341	0.311	0.75	0.544	0.42	0.64	0.458	0.631	0.666
1752	NA	NA	0.23	0.317	NA	0.277	0.532	NA	0.198	0.397	0.195	NA	0	0.078	0.125	0.047	0.077	0.1	0.133	0.48	0.301	0	0.18	0.284	0.333	0.479
1753	NA	NA	0.815	1.063	NA	0.589	0.77	NA	0.284	0.532	0.531	NA	0.13	0.341	0.379	0.191	0.319	0.562	0.477	0.656	0.538	0.186	0.332	0.621	0.671	0.821
1754	NA	NA	0.672	1.11	NA	0.548	0.496	NA	0.376	0.765	0.378	NA	0.216	0.161	0.322	0.223	0.356	0.683	0.671	0.721	0.468	0.212	0.371	0.426	0.698	0.723
1755	NA	NA	0.8	0.869	NA	0.792	0.727	NA	0.449	1.215	0.433	NA	0.242	0.375	0.531	0.219	0.392	1.034	0.628	0.724	0.555	0.352	0.614	0.402	0.689	0.892
1756	NA	NA	0.365	0.42	NA	0.453	0.573	NA	0.166	0.635	0.287	NA	0.058	0.054	0.163	0.019	0.25	0.26	0.213	0.618	0.348	0.108	0.202	0.274	0.427	0.561
1757	NA	NA	0.576	0.662	NA	0.637	0.489	NA	0.153	0.631	0.379	NA	0.157	0.191	0.215	0.102	0.318	0.246	0.202	0.625	0.44	0.128	0.227	0.248	0.418	0.702
1758	NA	NA	0.678	0.614	NA	0.957	0.658	NA	0.25	0.885	0.302	NA	0.333	0.309	0.46	0.295	0.522	0.531	0.342	0.569	0.364	0.272	0.462	0.364	0.682	0.745
1759	NA	NA	0.526	0.451	NA	0.724	0.425	NA	0.378	0.726	0.236	NA	0.171	0.19	0.288	0.093	0.52	0.395	0.319	0.38	0.236	0.083	0.401	0.214	0.355	0.579
1760	NA	NA	0.353	0.357	NA	0.505	0.344	NA	0.253	0.607	0.217	NA	0.152	0.148	0.246	0.129	0.301	0.253	0.142	0.381	0.326	0.199	0.32	0.192	0.338	0.816
1761	NA	NA	0.666	0.719	NA	0.715	0.397	NA	0.554	0.993	0.352	NA	0.411	0.443	0.531	0.284	0.778	0.423	0.465	0.648	0.565	0.162	0.479	0.286	0.418	0.717
1762	NA	NA	0.472	0.539	NA	0.631	0.361	NA	0.365	0.676	0.319	NA	0.127	0.149	0.293	0.145	0.391	0.576	0.179	0.626	0.475	0.138	0.36	0.175	0.483	0.645
1763	NA	NA	0.09	0.252	NA	0.32	0	NA	0	0.076	0.254	NA	0	0.031	0.018	0	0.187	0.107	0	0.387	0.26	0	0.025	0.142	0.14	0.262
1764	NA	NA	0.538	0.664	0.554	0.527	0.307	NA	0.174	0.27	0.375	NA	0.206	0.307	0.357	0.184	0.288	0.614	0.295	0.675	0.546	0.18	0.328	0.441	0.349	0.505
1765	NA	NA	0.323	0.506	0.398	0.18	0.259	NA	0.037	0.213	0.172	NA	0.126	0.072	0.145	0.025	0.21	0.371	0.139	0.677	0.454	0.118	0.202	0.231	0.347	0.556
1766	NA	NA	0.708	0.856	0.769	0.312	0.4	NA	0.316	0.343	0.155	NA	0.229	0.183	0.257	0.222	0.282	0.638	0.401	0.77	0.498	0.251	0.441	0.305	0.626	0.669
1767	NA	NA	0.506	0.645	0.813	0.254	0.497	NA	0.205	0.294	0.106	NA	0.172	0.229	0.307	0.131	0.229	1.009	0.527	0.79	0.494	0.144	0.298	0.284	0.809	0.878
1768	NA	NA	0.548	0.616	0.891	0.377	0.389	NA	0.181	0.36	0.13	NA	0.212	0.186	0.232	0.148	0.196	0.614	0.26	0.671	0.479	0.166	0.327	0.245	0.423	0.718
1769	NA	NA	0.47	0.565	0.782	0.554	0.366	NA	0.156	0.385	0.189	NA	0.205	0.223	0.207	0.142	0.216	0.484	0.288	0.68	0.468	0.183	0.275	0.256	0.375	0.739
1770	NA	NA	0.308	0.305	0.614	0.409	0.263	NA	NA	0.208	0.076	NA	0.127	0.138	0.133	0.022	0.125	0.179	0.075	0.451	0.396	0.02	0.027	0.125	0.194	0.607
1771	NA	NA	0.588	0.693	0.973	0.552	0.468	NA	NA	0.494	0.215	NA	0.159	0.242	0.222	0.233	0.207	0.715	0.541	0.447	0.465	0.157	0.258	0.176	0.41	0.84
1772	NA	NA	0.11	0.135	0.65	0.377	0.325	NA	NA	0.357	0.05	NA	0.017	0	0.09	0.031	0.059	0.1	0	0.25	0.225	0.027	0.067	0.114	0.184	0.445
1773	NA	NA	0.354	0.526	0.814	0.409	0.352	NA	NA	0.558	0.19	NA	0.124	0.165	0.151	0.14	0.264	0.25	0.17	0.527	0.449	0.166	0.208	0.18	0.32	0.546
