# Peltier - Southwest Ecological Memory Project Site A10 - PPTR - ITRDB UT557
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/35513
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-35513.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ut557-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ut557-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ut557.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ut557.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2022-01-31
#--------------------
# File_Last_Modified_Date
#   Date: 2022-01-31
#--------------------
# Title
#   Study_Name: Peltier - Southwest Ecological Memory Project Site A10 - PPTR - ITRDB UT557
#--------------------
# Investigators
#   Investigators: Peltier, D.M.P.(https://orcid.org/0000-0003-3271-9055); Yocom, L.L.; Nguyen, P.; Bangs, M.; Wilson, M.
#--------------------
# Description_Notes_and_Keywords
#   Description: These tree ring data were collected to assess the climate memory of tree growth around the southwestern US in "ecologically sampled" trees. Trees were from a range of size classes and vigors, but were all dominant or co-dominant. NOAA Template Raw Measurements file added 2022-04-04.
#--------------------
# Publication
#   Authors: Drew M.P. Peltier, Jessica Guo, Phiyen Nguyen, Michael Bangs, Michelle Wilson, Kimberly Samuels-Crow, Larissa L. Yocom, Yao Liu, Michael K. Fell, John D. Shaw, David Auty, Christopher Schwalm, William R.L. Anderegg, George W. Koch, Marcy E. Litvak, Kiona Ogle
#   Journal_Name: Tree Physiology
#   Published_Title: Temperature memory and non-structural carbohydrates mediate legacies of a hot drought in trees across the southwestern USA
#   Published_Date_or_Year: 2022
#   Volume: 42
#   Pages: 71-85
#   Issue: 1
#   Report_Number: 
#   DOI: 10.1093/treephys/tpab091
#   Full_Citation: None
#   Abstract: Trees are long-lived organisms that integrate climate conditions across years or decades to produce secondary growth. This integration process is sometimes referred to as 'climatic memory.' While widely perceived, the physiological processes underlying this temporal integration, such as the storage and remobilization of non-structural carbohydrates (NSC), are rarely explicitly studied. This is perhaps most apparent when considering drought legacies (perturbed post-drought growth responses to climate), and the physiological mechanisms underlying these lagged responses to climatic extremes. Yet, drought legacies are likely to become more common if warming climate brings more frequent drought. To quantify the linkages between drought legacies, climate memory and NSC, we measured tree growth (via tree ring widths) and NSC concentrations in three dominant species across the southwestern USA. We analyzed these data with a hierarchical mixed effects model to evaluate the time-scales of influence of past climate (memory) on tree growth. We then evaluated the role of climate memory and the degree to which variation in NSC concentrations were related to forward-predicted growth during the hot 2011-2012 drought and subsequent 4-year recovery period. Populus tremuloides exhibited longer climatic memory compared to either Pinus edulis or Juniperus osteosperma, but following the 2011-2012 drought, P. tremuloides trees with relatively longer memory of temperature conditions showed larger (more negative) drought legacies. Conversely, Pinus edulis trees with longer temperature memory had smaller (less negative) drought legacies. For both species, higher NSC concentrations followed more negative (larger) drought legacies, though the relevant NSC fraction differed between P. tremuloides and P. edulis. Our results suggest that differences in tree NSC are also imprinted upon tree growth responses to climate across long time scales, which also underlie tree resilience to increasingly frequent drought events under climate change.
#--------------------
# Funding_Agency
#   Funding_Agency_Name: US National Science Foundation
#   Grant: 1458867, 1643245
#--------------------
# Site_Information
#   Site_Name: Southwest Ecological Memory Project Site A10
#   Location: Utah
#   Northernmost_Latitude: 38.0
#   Southernmost_Latitude: 38.0
#   Easternmost_Longitude: -111.8
#   Westernmost_Longitude: -111.8
#   Elevation_m: 2944
#--------------------
# Data_Collection
#   Collection_Name: UT557
#   First_Year: 1890
#   Last_Year: 2016
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Populus tremuloides Michx.
#   Common_Name: quaking aspen
#   Tree_Species_Code: PPTR
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## UTA1001B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTA1001B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTA1001C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTA1001C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTA1002A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTA1002A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTA1002B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTA1002B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTA1003A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTA1003A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTA1003b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTA1003b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTA1004A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTA1004A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTA1004B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTA1004B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTA1004D_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTA1004D; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTA1005A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTA1005A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTA1005C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTA1005C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTA1006A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTA1006A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTA1006b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTA1006b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTA1006C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTA1006C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTA1007A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTA1007A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTA1007B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTA1007B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTA1009A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTA1009A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTA1009B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTA1009B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTA1010A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTA1010A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTA1010B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTA1010B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTA1011A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTA1011A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTA1011B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTA1011B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTA1012A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTA1012A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTA1012B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTA1012B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTA1013A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTA1013A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTA1013B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTA1013B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTA1014A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTA1014A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTA1014B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTA1014B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTA1014C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTA1014C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTA1015A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTA1015A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTA1015B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTA1015B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTA1016A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTA1016A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTA1016B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTA1016B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	UTA1001B_raw	UTA1001C_raw	UTA1002A_raw	UTA1002B_raw	UTA1003A_raw	UTA1003b_raw	UTA1004A_raw	UTA1004B_raw	UTA1004D_raw	UTA1005A_raw	UTA1005C_raw	UTA1006A_raw	UTA1006b_raw	UTA1006C_raw	UTA1007A_raw	UTA1007B_raw	UTA1009A_raw	UTA1009B_raw	UTA1010A_raw	UTA1010B_raw	UTA1011A_raw	UTA1011B_raw	UTA1012A_raw	UTA1012B_raw	UTA1013A_raw	UTA1013B_raw	UTA1014A_raw	UTA1014B_raw	UTA1014C_raw	UTA1015A_raw	UTA1015B_raw	UTA1016A_raw	UTA1016B_raw
1890	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.706	1.595	NA	1.494	NA	NA
1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.094	0.981	1.487	1.296	NA	NA
1892	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.03	1.859	1.566	1.91	1.675	NA	NA
1893	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.053	1.063	1.091	1.343	1.309	NA	NA
1894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.299	0.265	0.421	0.892	1.149	NA	NA
1895	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.024	0.902	0.908	1.259	2.19	NA	NA
1896	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.501	1.475	1.568	1.58	1.296	NA	NA
1897	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.004	1.367	1.179	1.235	1.277	NA	NA
1898	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.365	1.912	1.732	2.054	1.725	NA	NA
1899	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.079	1.76	1.946	1.607	1.515	NA	NA
1900	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.171	1.69	2.118	1.887	1.679	NA	NA
1901	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.922	0.859	1.143	1.815	1.747	NA	NA
1902	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.748	0.737	0.828	1.387	0.936	NA	NA
1903	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.041	0.876	1.024	2.36	1.184	NA	NA
1904	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.441	0.757	0.716	1.835	1.022	NA	NA
1905	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.231	1.246	1.207	1.805	1.265	NA	NA
1906	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.551	1.36	1.194	1.766	1.686	NA	NA
1907	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.788	2.033	1.725	2.102	1.264	NA	NA
1908	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.095	2.328	2.106	2.008	1.388	NA	NA
1909	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.879	1.815	1.683	1.665	1.06	NA	NA
1910	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.19	1.743	1.758	0.982	1.493	NA	NA
1911	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.892	2.031	2.009	1.55	1.888	NA	NA
1912	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.554	1.345	1.589	1.441	1.936	NA	NA
1913	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.328	1.577	1.659	1.408	1.48	NA	NA
1914	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.029	1.37	1.983	1.336	1.319	NA	NA
1915	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.033	1.295	1.601	1.261	0.981	NA	NA
1916	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.308	1.089	1.288	0.979	0.8	NA	NA
1917	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.817	1.821	1.821	1.446	1.669	NA	NA
1918	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.794	1.711	1.839	1.112	1.307	NA	NA
1919	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.169	1.372	1.387	0.642	1.089	NA	NA
1920	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.044	1.119	1.058	0.658	0.898	NA	NA
1921	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.573	1.457	1.457	0.766	0.986	NA	NA
1922	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.481	1.359	1.513	1.365	1.217	NA	NA
1923	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.171	1.404	1.313	0.957	0.726	NA	NA
1924	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1	1.284	1.222	0.609	0.636	NA	NA
1925	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.748	1.174	0.973	0.312	0.663	2.081	NA
1926	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.735	1.262	1.338	0.738	0.94	1.877	NA
1927	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.489	1.592	1.581	0.707	1.093	2.025	NA
1928	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.648	1.282	1.407	1.362	0.687	1.044	1.805	NA
1929	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.154	0.761	1.553	1.617	0.822	1.171	1.746	1.97
1930	NA	1.487	NA	NA	NA	NA	NA	NA	1.216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.697	1.053	1.597	1.863	0.728	1.312	1.946	2.106
1931	NA	1.201	NA	NA	NA	NA	NA	NA	0.699	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.867	NA	NA	NA	0.795	0.842	1.308	1.513	0.906	1.07	1.421	1.52
1932	1.093	1.056	NA	NA	NA	NA	NA	NA	1.384	NA	NA	NA	NA	NA	NA	1.88	NA	NA	1.298	NA	NA	2.127	NA	NA	1.08	0.901	0.71	1.047	1.523	1.203	0.914	1.277	1.374
1933	1.384	2.051	NA	NA	NA	NA	NA	NA	1.171	NA	NA	NA	NA	NA	NA	1.163	NA	NA	1.759	NA	NA	1.641	NA	NA	1.113	0.786	0.82	1.119	1.485	1.216	0.981	1.605	1.8
1934	0.84	0.718	NA	NA	NA	NA	NA	NA	1.108	NA	NA	NA	NA	NA	NA	0.342	NA	NA	0.504	0.437	NA	1.357	0.456	NA	0.759	0.369	0.421	0.64	0.839	0.622	0.631	1.252	1.092
1935	0.613	0.81	NA	NA	NA	NA	NA	NA	0.353	NA	NA	NA	NA	NA	NA	0.895	NA	NA	1.758	1.451	NA	2.022	0.752	NA	1.189	0.855	0.717	0.771	1.027	1.107	0.659	1.491	1.487
1936	1.131	1.166	NA	NA	NA	NA	NA	NA	1.537	NA	NA	NA	NA	NA	NA	1.179	NA	NA	2.525	1.561	NA	2.472	1.488	NA	1.837	1.403	0.892	0.954	1.257	1.014	0.88	2.126	1.886
1937	1.828	2.247	NA	NA	NA	NA	NA	NA	1.725	NA	NA	NA	NA	NA	NA	1.821	NA	NA	2.189	1.829	1.971	2.27	1.174	NA	1.524	0.876	1.109	0.882	1.28	0.889	0.988	1.934	2.107
1938	1.843	1.91	NA	NA	NA	NA	NA	NA	1.737	0.614	NA	NA	NA	NA	NA	1.513	NA	NA	2.165	1.567	1.622	2.335	1.062	NA	1.211	0.759	1.106	1.284	1.444	0.877	1.019	1.751	1.714
1939	2.279	2.146	NA	NA	NA	NA	NA	NA	1.974	0.267	NA	2.432	1.593	NA	NA	1.038	NA	NA	1.619	1.636	1.993	1.798	0.779	NA	1.268	0.855	0.979	1.456	1.382	0.76	0.936	1.155	1.278
1940	2.142	2.219	NA	NA	NA	NA	NA	NA	1.792	1.219	NA	2.715	2.339	NA	1.514	1.008	NA	NA	2.645	2.11	2.934	2.635	0.979	NA	1.743	0.932	1.344	1.579	1.382	0.796	1.157	1.157	1.318
1941	1.785	1.865	NA	NA	NA	NA	NA	NA	1.451	1.009	NA	3.022	2.702	NA	0.939	1.115	NA	NA	2.745	1.573	2.27	2.156	1.014	NA	1.345	0.968	1.413	1.798	1.474	0.851	1.319	1.086	1.158
1942	2.096	1.937	NA	NA	NA	NA	NA	NA	1.647	1.845	NA	2.336	1.9	NA	1.01	1.462	NA	NA	2.141	1.455	2.688	2.49	1.133	NA	1.391	1.056	1.371	1.867	1.618	0.94	0.927	1.015	1.242
