# Larson - Roy - QUAL - ITRDB WI049
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/33951
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-33951.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wi049-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; wi049-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wi049.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/wi049.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2021-07-03
#--------------------
# File_Last_Modified_Date
#   Date: 2021-07-03
#--------------------
# Title
#   Study_Name: Larson - Roy - QUAL - ITRDB WI049
#--------------------
# Investigators
#   Investigators: Larson, E.R.(https://orcid.org/0000-0001-6628-1659); Allen, S.A.; Underwood, C.A.
#--------------------
# Description_Notes_and_Keywords
#   Description: Oak ring width data from the Driftless Area of southwest Wisconsin and northeast Iowa, USA, sampled from living oak trees, remnants, and archeological beams. NOAA Template Raw Measurements file added 2021-10-19.
#--------------------
# Publication
#   Authors: Larson, Evan R., Sara A. Allen, Chris A. Underwood
#   Journal_Name: Progress in Physical Geography
#   Published_Title: The Driftless Oaks: A new network of tree-ring chronologies to improve regional perspectives of drought in the Upper Midwest, USA
#   Published_Date_or_Year: 2021
#   Volume: 45
#   Pages: 375-406
#   Issue: 3
#   Report_Number: 
#   DOI: 10.1177/0309133320960670
#   Full_Citation: None
#   Abstract: New and updated multi-century tree-ring chronologies from living oak trees, remnants, and archeological beams from across the Driftless Area of southwest Wisconsin and northeast Iowa, USA, were developed to fill a spatial gap in the network of available tree-ring chronologies. We produced a robust 303-year summer drought reconstruction (June-August Palmer's Modified Drought Index (PMDI): r2 = 0.45) that identified clusters of extreme droughts and pluvials (PMDI <= -4.0 or >= 4.0) in the early 1700s and more even distributions of drought conditions, with the exception of the post 1930s period when drought became relatively infrequent. Compared to the Living Blended Drought Atlas (LBDA) and the North American Drought Atlas (NADA), our reconstruction more accurately represented moderate moisture conditions across the Driftless Area, the NADA and LBDA more closely represented extreme pluvials, and our reconstruction and the LBDA better represented extreme drought years. The three reconstructions largely captured the same high-frequency variability in drought conditions and differed most at low frequencies. Significant correlations were identified between our reconstruction and corn (r = 0.30, n = 91, p = 0.002) and soybean (r = 0.25, n  = 81, p = 0.012) yields, with the strength of the correlations increasing over recent decades suggesting a tighter coupling of interannual climate variability and crop productivity in the region. Superposed epoch analyses indicated significantly wetter conditions in the Driftless Area two years after major volcanic eruptions. In the context of long-term climatic variability, the Driftless Oaks drought reconstruction demonstrated that drought and pluvial conditions more extreme than those experienced during the instrumental record have occurred in the past.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Roy
#   Location: Wisconsin
#   Northernmost_Latitude: 43.075
#   Southernmost_Latitude: 43.075
#   Easternmost_Longitude: -90.741
#   Westernmost_Longitude: -90.741
#   Elevation_m: 333
#--------------------
# Data_Collection
#   Collection_Name: WI049
#   First_Year: 1762
#   Last_Year: 2013
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus alba L.
#   Common_Name: white oak
#   Tree_Species_Code: QUAL
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## ROY001A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ROY001A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ROY001B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ROY001B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ROY002A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ROY002A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ROY002B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ROY002B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ROY003A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ROY003A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ROY003B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ROY003B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ROY004A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ROY004A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ROY004B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ROY004B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ROY005A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ROY005A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ROY005B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ROY005B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ROY006A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ROY006A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ROY006B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ROY006B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ROY008A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ROY008A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ROY008B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ROY008B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	ROY001A_raw	ROY001B_raw	ROY002A_raw	ROY002B_raw	ROY003A_raw	ROY003B_raw	ROY004A_raw	ROY004B_raw	ROY005A_raw	ROY005B_raw	ROY006A_raw	ROY006B_raw	ROY008A_raw	ROY008B_raw
1762	NA	NA	NA	NA	2.909	NA	NA	NA	NA	NA	NA	NA	NA	NA
1763	NA	NA	1.591	NA	0.581	NA	NA	NA	NA	NA	NA	NA	NA	NA
1764	NA	NA	2.223	NA	1.143	NA	NA	NA	NA	NA	NA	NA	NA	NA
1765	NA	NA	2.286	NA	0.699	NA	NA	NA	NA	NA	NA	NA	NA	NA
1766	NA	NA	3.408	NA	0.276	NA	NA	NA	NA	NA	NA	NA	NA	NA
1767	NA	NA	0.466	NA	0.36	NA	NA	NA	NA	NA	NA	NA	NA	NA
1768	NA	NA	0.36	NA	0.443	NA	NA	NA	NA	NA	NA	NA	NA	NA
1769	NA	NA	0.423	NA	0.508	NA	NA	NA	NA	NA	NA	NA	NA	NA
1770	NA	NA	0.381	NA	0.678	NA	NA	NA	NA	NA	NA	NA	NA	NA
1771	NA	NA	0.254	NA	0.444	NA	NA	NA	NA	NA	NA	NA	NA	NA
1772	NA	NA	0.402	NA	0.402	NA	NA	NA	NA	NA	NA	NA	NA	NA
1773	NA	NA	0.423	NA	0.402	NA	NA	NA	NA	NA	NA	NA	NA	NA
1774	NA	NA	0.677	NA	0.846	NA	NA	NA	NA	NA	NA	NA	NA	NA
1775	NA	NA	0.677	NA	0.805	NA	NA	NA	NA	NA	NA	NA	NA	NA
1776	NA	NA	0.466	NA	0.381	NA	NA	NA	NA	NA	NA	NA	NA	NA
1777	NA	NA	0.233	NA	0.296	NA	NA	NA	NA	NA	NA	NA	NA	NA
1778	NA	NA	0.254	NA	0.403	NA	NA	NA	NA	NA	NA	NA	NA	NA
1779	NA	NA	0.275	NA	0.613	NA	NA	NA	NA	NA	NA	NA	NA	NA
1780	NA	NA	0.466	NA	0.699	NA	NA	NA	NA	NA	NA	NA	NA	NA
1781	NA	NA	0.529	NA	0.973	NA	NA	NA	NA	NA	NA	NA	NA	NA
1782	NA	NA	1.08	NA	1.059	NA	NA	NA	NA	NA	NA	NA	NA	NA
1783	NA	NA	0.783	NA	0.534	NA	NA	NA	NA	NA	NA	NA	NA	NA
1784	NA	NA	0.445	NA	0.842	NA	NA	NA	NA	NA	NA	NA	NA	NA
1785	NA	NA	1.016	NA	0.783	NA	NA	NA	NA	NA	NA	NA	NA	NA
1786	NA	NA	0.931	NA	0.635	NA	NA	NA	NA	NA	NA	NA	NA	NA
1787	NA	NA	0.614	NA	0.423	NA	NA	NA	NA	NA	NA	NA	NA	NA
1788	NA	NA	0.974	NA	0.551	NA	NA	NA	NA	NA	NA	NA	NA	NA
1789	NA	NA	0.91	NA	0.825	NA	NA	NA	NA	NA	NA	NA	NA	NA
1790	NA	NA	0.508	NA	0.784	NA	NA	NA	NA	NA	NA	NA	NA	NA
1791	NA	NA	0.381	NA	0.635	NA	NA	NA	NA	NA	NA	NA	NA	NA
1792	NA	NA	0.254	NA	0.699	NA	NA	NA	NA	NA	NA	NA	NA	NA
1793	NA	NA	0.55	NA	1.122	NA	NA	NA	NA	NA	NA	NA	NA	NA
1794	NA	NA	1.185	NA	0.765	NA	NA	NA	NA	NA	NA	NA	NA	NA
1795	NA	NA	0.762	2.786	0.95	NA	NA	NA	NA	NA	NA	NA	NA	NA
1796	NA	NA	1.482	2.516	0.466	NA	NA	NA	NA	NA	NA	NA	NA	NA
1797	NA	NA	0.825	1.808	0.444	NA	NA	NA	NA	NA	NA	NA	NA	NA
1798	NA	NA	0.614	2.815	0.613	NA	NA	NA	NA	NA	NA	NA	NA	NA
1799	NA	NA	1.037	1.037	0.317	NA	NA	NA	NA	NA	NA	NA	NA	NA
1800	NA	NA	1.037	0.804	0.3	NA	NA	NA	NA	NA	NA	NA	NA	NA
1801	NA	NA	1.439	2.244	0.337	NA	NA	NA	NA	NA	NA	NA	NA	NA
1802	NA	NA	1.482	3.747	0.234	NA	NA	NA	NA	NA	NA	NA	NA	NA
1803	NA	NA	1.27	2.561	0.317	NA	NA	NA	NA	NA	NA	NA	NA	NA
1804	NA	NA	1.545	3.09	0.233	NA	NA	NA	NA	NA	NA	NA	NA	NA
1805	NA	NA	1.482	2.879	0.233	NA	NA	NA	NA	NA	NA	NA	NA	NA
1806	NA	NA	2.836	3.027	0.275	NA	NA	NA	NA	NA	NA	NA	NA	NA
1807	NA	NA	3.365	3.112	0.424	NA	NA	NA	NA	NA	NA	NA	NA	NA
1808	NA	NA	1.566	1.609	0.212	NA	NA	NA	NA	NA	NA	NA	NA	NA
1809	NA	NA	3.895	3.408	0.317	NA	NA	NA	NA	NA	NA	NA	NA	NA
1810	NA	NA	3.217	3.302	0.635	NA	NA	NA	NA	NA	NA	NA	NA	NA
1811	NA	NA	2.519	2.011	0.51	NA	NA	NA	NA	NA	NA	NA	NA	NA
1812	NA	NA	3.937	4.424	0.782	NA	NA	NA	NA	NA	NA	NA	NA	NA
1813	NA	NA	2.265	1.757	0.486	NA	NA	NA	NA	NA	NA	NA	NA	NA
1814	NA	NA	3.556	1.905	0.804	NA	NA	NA	NA	NA	NA	NA	NA	NA
1815	NA	NA	2.392	1.439	0.572	NA	NA	NA	NA	NA	NA	NA	NA	NA
1816	NA	NA	2.858	1.503	0.698	NA	NA	NA	NA	NA	NA	NA	NA	NA
1817	NA	NA	2.646	1.799	1.333	NA	NA	NA	NA	NA	NA	NA	NA	NA
1818	NA	NA	3.408	2.18	1.652	NA	NA	NA	NA	NA	NA	NA	NA	NA
1819	NA	NA	3.302	2.096	2.73	NA	NA	NA	NA	NA	NA	NA	NA	NA
1820	NA	NA	2.011	1.418	1.271	NA	NA	NA	NA	NA	NA	NA	NA	NA
1821	NA	NA	2.857	1.884	2.053	NA	NA	NA	NA	NA	NA	NA	NA	NA
1822	NA	NA	3.196	2.138	1.694	NA	NA	NA	NA	NA	NA	NA	NA	NA
1823	NA	NA	2.773	2.032	1.355	NA	NA	NA	NA	NA	NA	NA	NA	NA
1824	NA	NA	3.598	2.688	2.23	NA	NA	NA	NA	NA	NA	NA	NA	NA
1825	NA	NA	4.128	2.476	2.148	NA	NA	NA	NA	NA	NA	NA	NA	NA
1826	NA	NA	3.683	2.709	2.268	NA	NA	NA	NA	NA	NA	NA	NA	NA
1827	NA	NA	4.36	2.434	2.181	NA	NA	NA	NA	NA	NA	NA	NA	NA
1828	NA	NA	3.683	2.688	2.518	NA	NA	NA	NA	NA	NA	NA	NA	NA
1829	NA	NA	0.91	1.672	3.133	NA	NA	NA	NA	NA	NA	NA	NA	NA
1830	NA	NA	2.307	2.984	2.9	NA	NA	NA	NA	NA	NA	NA	NA	NA
1831	NA	NA	2.265	2.73	2.646	NA	NA	NA	NA	NA	NA	NA	NA	NA
1832	NA	NA	3.133	2.244	3.494	NA	NA	NA	NA	NA	NA	NA	NA	NA
1833	NA	NA	2.096	2.328	3.47	NA	NA	NA	NA	NA	NA	NA	NA	NA
1834	NA	NA	1.82	2.286	3.324	NA	NA	NA	NA	NA	NA	NA	NA	NA
1835	NA	NA	2.117	2.455	2.18	NA	NA	NA	NA	NA	NA	NA	NA	NA
1836	NA	NA	1.587	1.82	2.102	NA	NA	NA	NA	NA	NA	NA	NA	NA
1837	NA	NA	2.138	2.878	2.754	NA	NA	NA	NA	NA	NA	NA	NA	NA
1838	NA	NA	1.609	2.159	2.721	NA	NA	NA	NA	NA	NA	NA	NA	NA
1839	NA	NA	1.122	1.714	2.986	NA	NA	NA	NA	NA	NA	NA	NA	NA
1840	NA	NA	1.799	2.455	2.883	NA	NA	NA	NA	NA	NA	NA	NA	NA
