# Pederson - Greenbrook Sanctuary - CYGL - ITRDB NJ003
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/13945
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-13945.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: hydrology
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nj003-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; nj003-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nj003.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/nj003.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2012-12-20
#--------------------
# File_Last_Modified_Date
#   Date: 2012-12-20
#--------------------
# Title
#   Study_Name: Pederson - Greenbrook Sanctuary - CYGL - ITRDB NJ003
#--------------------
# Investigators
#   Investigators: Pederson, N.(https://orcid.org/0000-0003-3830-263X); Mashig, E.
#--------------------
# Description_Notes_and_Keywords
#   Description: This collection of CAGL raw ring widths was made by N. Pederson in Greenbrook Sanctuary in Tenafly, NJ. These data were collected for a dendroecological study of southern temperate trees growing at or near a northern range margin. They are growing on top of the Palisades along the Hudson River on thin soils and in a fairly dense forest with closed-canopy conditions. Detrending of these raw data should be conducted with closed-canopy or forest interior conditions in mind.
# # 
# # The raw data in this collection contains values of -8888 for years where the rings were distorted or otherwise not useful for dendroclimatology. The latest version of ARSTAN reads these as dummy variables and can in-fill these gaps. 
# #  NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: Pederson, N., A.R. Bell, E.R. Cook, U. Lall, N. Devineni, R. Seager, K. Eggleston, and K.J. Vranes
#   Journal_Name: Journal of Climate
#   Published_Title: Is an Epic Pluvial Masking the Water Insecurity of the Greater New York City Region?
#   Published_Date_or_Year: 2013
#   Volume: 26
#   Pages: 1339-1354
#   Issue: 4
#   Report_Number: 
#   DOI: 10.1175/JCLI-D-11-00723.1
#   Full_Citation: None
#   Abstract: Six water emergencies have occurred since 1981 for the New York City region (NYC) despite: 1) its perhumid climate, 2) substantial conservation of water since 1979 and 3) meteorological data showing little severe or extreme drought since 1970. We reconstruct 472 years of moisture availability for the NYC watershed to place these emergencies in long-term hydroclimatic context. Using nested reconstruction techniques, 32 tree-ring chronologies comprised of 12 species account for up to 66.2% of the average May-August Palmer Drought Severity Index. Verification statistics indicate good statistical skill from 1531-2003. The use of multiple tree species, including rarely-used species that can sometimes occur on mesic sites like Liriodendron tulipifera, Betula lenta and Carya spp., seems to aid reconstruction skill. Importantly, the reconstruction captures pluvial events in the instrumental record nearly as well as drought events and is significantly correlated to precipitation over much of the northeastern US. While the mid-1960s drought is a severe drought in the context of the new reconstruction, the region experienced repeated droughts of similar intensity, but greater duration during the 16th and 17th centuries. The full record reveals a trend towards more pluvial conditions since ca 1800 that is accentuated by an unprecedented, 43-year pluvial event that continues through 2011. In the context of the current pluvial, decreasing water usage, but increasing extra-urban pressures, it appears that the water supply system for the greater NYC region could be severely stressed if the current water boom shifts towards hydroclimatic regimes like the 16th and 17th centuries.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Greenbrook Sanctuary
#   Location: New Jersey
#   Northernmost_Latitude: 41.0
#   Southernmost_Latitude: 41.0
#   Easternmost_Longitude: -74.13
#   Westernmost_Longitude: -74.13
#   Elevation_m: 61
#--------------------
# Data_Collection
#   Collection_Name: NJ003
#   First_Year: 1818
#   Last_Year: 2000
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Carya glabra (Mill.) Sweet
#   Common_Name: pignut hickory
#   Tree_Species_Code: CYGL
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## TPH02a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TPH02a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TPH02b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TPH02b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TPH02c_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TPH02c; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TPH03a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TPH03a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TPH03b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TPH03b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TPH04a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TPH04a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TPH05b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TPH05b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TPH06b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TPH06b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TPH07a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TPH07a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TPH08b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TPH08b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TPH08c_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TPH08c; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TPH09b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TPH09b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TPH09c_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TPH09c; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TPH10a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TPH10a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TPH10b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TPH10b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TPH10c_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TPH10c; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TPH12a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TPH12a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TPH12b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TPH12b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	TPH02a_raw	TPH02b_raw	TPH02c_raw	TPH03a_raw	TPH03b_raw	TPH04a_raw	TPH05b_raw	TPH06b_raw	TPH07a_raw	TPH08b_raw	TPH08c_raw	TPH09b_raw	TPH09c_raw	TPH10a_raw	TPH10b_raw	TPH10c_raw	TPH12a_raw	TPH12b_raw
1887	NA	1.145	NA	0.195	0.141	NA	NA	NA	NA	0.613	0.717	0.77	0.846	0.68	1.001	1.19	0	NA
1888	NA	1.034	NA	0.21	0.236	NA	NA	NA	NA	0.506	0.61	0.68	0.913	0.708	0.814	0.97	0	NA
1889	NA	1.168	NA	0.163	0.184	NA	NA	NA	NA	0.666	0.731	0.61	0.786	0.94	0.995	0.987	0	NA
1890	NA	1.234	NA	0.152	0.148	NA	NA	NA	NA	1.125	1.104	1.181	0.923	0.965	1.026	0.977	0	NA
1891	NA	1.477	NA	0.119	0.171	NA	NA	NA	NA	1.136	1.442	1.484	1.613	1.308	1.279	1.671	0	NA
1892	NA	1.083	NA	0.208	0.191	NA	NA	NA	NA	0.458	0.509	0.625	0.543	1.063	0.762	NA	0	NA
1893	0.871	1.34	0.986	0.196	0.268	NA	NA	NA	NA	0.731	0.982	1.029	0.881	1.172	1.044	NA	0	NA
1894	0.376	0.351	0.319	0.227	0.561	NA	NA	NA	NA	0.462	0.385	0.4	0.38	1.167	0.539	NA	0	NA
1895	0.493	0.516	0.562	1.148	1.302	NA	NA	NA	NA	0.555	0.527	0.568	0.687	2.379	0.48	NA	0	NA
1896	1.567	1.315	1.032	2.03	1.987	NA	NA	NA	NA	1.265	1.916	1.541	1.461	2.017	0.687	NA	0	NA
1897	0.777	1.281	0.777	1.817	1.324	NA	NA	NA	NA	1.425	2.077	1.291	1.512	2.424	0.6	NA	0	NA
1898	0.508	0.942	0.572	1.104	0.647	NA	NA	NA	NA	0.964	1.418	1.155	1.347	1.414	0.555	NA	0.892	NA
1899	0.888	1.339	0.705	0.972	1.362	NA	NA	NA	NA	0.695	1.229	0.846	NA	0.991	0.456	NA	1.864	NA
1900	1.763	2.142	1.848	2.052	2.443	NA	NA	NA	NA	0.699	1.437	0.912	NA	1.055	0.433	NA	1.809	1.524
1901	2.019	1.134	1.188	1.795	2.508	NA	NA	NA	NA	0.803	1.401	0.785	NA	0	0.514	NA	2.093	2
1902	4.612	3.871	3.375	1.595	2.85	NA	NA	NA	NA	0.865	1.002	0.93	NA	0	0.558	NA	1.29	1.605
1903	3.06	2.743	2.442	1.513	2.43	NA	NA	NA	NA	0.698	0.912	0.602	NA	0	0	NA	1.218	1.472
1904	1.463	1.556	1.447	2.086	2.725	NA	NA	NA	NA	0.929	1.231	0.805	NA	0	0	NA	1.673	1.956
1905	0.98	1.583	1.335	1.195	2.763	NA	NA	NA	NA	0.798	1.173	0.989	NA	0	0	NA	1.209	1.543
1906	1.486	2.431	2.125	2.414	2.444	NA	NA	NA	NA	0.636	0.885	0.704	NA	0	0	NA	1.305	1.641
1907	1.118	1.793	1.527	1.305	1.851	NA	NA	NA	NA	0.797	1.094	0.973	NA	0	0	NA	1.338	1.202
1908	0.741	1.218	1.164	1.035	1.639	NA	NA	NA	NA	0.57	0.828	0.741	NA	0	0	NA	1.15	1.007
1909	0.394	0.701	0.645	1.535	1.614	NA	NA	NA	NA	0.481	0.665	0.456	NA	0	0	NA	1.247	1.25
1910	0.587	1.013	0.955	1.431	1.843	NA	NA	NA	NA	0.544	0.742	0.566	NA	0.788	0	NA	1.774	1.805
1911	0.475	0.847	0.889	1.016	0.804	NA	NA	NA	NA	0.519	0.665	0.535	NA	0.447	0	NA	1.215	2.051
1912	0.954	1.45	1.277	1.222	1.453	NA	NA	NA	NA	0.662	0.822	0.776	NA	0.518	0	NA	0.961	1.488
1913	0.86	1.118	0.946	0.847	0.906	NA	NA	NA	NA	0.395	0.425	0.468	NA	0.757	0	NA	1.046	1.349
1914	0.829	1.271	0.996	0.708	0.687	NA	NA	NA	NA	0.403	0.345	0.361	NA	0.586	0	NA	1.192	1.981
1915	0.615	1.027	0.802	0.883	0.739	NA	NA	NA	NA	0.186	0.364	0.337	NA	0.76	0	NA	1.865	2.36
1916	0.569	1.001	0.857	0.743	0.729	NA	NA	NA	NA	0.373	0.524	0.461	NA	0.457	0	NA	1.252	2.175
1917	0.725	0.923	0.807	0.715	0.848	NA	NA	NA	NA	0.281	0.404	0.446	NA	0.452	0	NA	1.289	1.332
1918	0.774	0.934	0.76	0.847	1.035	NA	NA	NA	NA	0.282	0.387	0.433	NA	0.421	0	NA	1.532	1.992
1919	0.484	0.843	0.692	0.718	0.551	NA	NA	NA	NA	0.291	0.55	0.473	NA	0.359	0	NA	1.074	1.271
1920	0.729	1.206	0.907	0.944	0.698	NA	NA	NA	NA	0.338	0.56	0.426	NA	0.472	0.404	NA	2.293	2.236
1921	0.506	0.75	0.633	0.581	0.455	NA	NA	NA	NA	0.368	0.373	0.307	NA	0.503	0.303	NA	0.678	0.627
1922	1.555	0.569	0.552	0.606	0.59	NA	NA	NA	NA	0.259	0.258	0.321	NA	0.711	0.519	NA	1.331	2.002
1923	1.454	0.788	0.72	0.953	1.13	NA	NA	NA	NA	0.37	0.779	0.442	NA	0.633	0.432	NA	1.342	1.481
1924	1.057	0.551	0.511	1.394	1.444	NA	NA	NA	NA	0.435	0.618	0.617	NA	0.621	0.482	NA	1.515	1.926
1925	0.953	0.852	0.726	1.767	4.327	NA	NA	NA	NA	0.455	0.492	0.389	NA	0.592	0.498	NA	1.908	1.909
1926	0.812	0.731	0.75	1.08	4.305	NA	NA	NA	NA	0.289	0.464	0.374	NA	0.684	0.415	NA	2.09	2.096
1927	1.17	0.923	0.689	1.388	2.958	NA	NA	NA	NA	0.582	1.354	1.286	NA	1.038	0.438	NA	2.497	2.468
1928	1.217	1.428	1.108	0.908	1.728	NA	NA	1.388	1.148	0.443	0.923	0.811	NA	0.949	0.42	NA	1.894	2.248
1929	0.852	0.787	0.789	1.275	1.333	NA	2.009	1.128	1.446	0.578	0.883	1.072	NA	0.736	0.409	NA	1.694	1.879
1930	0.618	0.658	0.586	1.048	1.171	NA	2.305	1.185	1.009	0.712	0.786	0.759	NA	0.584	0.403	NA	2.189	2.634
1931	1.062	1.204	0.945	0.83	0.778	NA	2.492	1.328	1.44	0.791	0.993	0.954	NA	0.633	0.506	NA	1.616	1.472
1932	1.208	1.745	1.597	0.889	0.829	NA	2.087	0.877	1.699	0.581	0.799	0.933	NA	0.762	0.425	NA	1.833	1.624
1933	0.599	0.95	1.139	0.987	1.032	3.03	2.578	0.823	1.197	0.726	0.725	0.86	NA	0.869	0.513	NA	1.849	2.001
1934	0.521	0.746	0.942	0.554	0.379	2.131	2.357	0.906	0.979	0.673	1.022	0.916	NA	0.538	0.524	NA	1.223	1.181
1935	0.408	0.545	0.694	0.332	0.279	0.763	1.446	0.698	0.49	0.385	0.486	0.484	NA	0.356	0.225	NA	0.645	0.538
1936	0.444	0.624	0.799	0.386	0.347	0.506	1.336	0.491	0.411	0.392	0.437	0.309	NA	0.444	0.206	NA	0.576	0.722
1937	0.799	0.982	1.176	0.517	0.517	0.815	2.736	1.355	1.184	0.369	0.618	0.882	NA	0.779	0.337	NA	2.491	2.797
1938	0.594	0.767	0.985	0.704	0.73	0.971	3.355	1.831	2.177	0.502	0.628	0.893	NA	0.686	0.364	NA	2.31	2.852
1939	0.851	0.949	1.148	0.615	0.564	1.697	2.074	1.211	0.37	0.489	0.449	0.765	NA	0.555	0.436	NA	1.771	1.719
1940	0.474	0.569	0.638	0.377	0.363	2.746	2.722	1.874	0.719	0.371	0.614	0.512	NA	0.558	0.51	NA	1.122	1.192
1941	0.439	0.52	0.722	0.305	0.307	3.29	2.515	2.001	0.75	0.375	0.34	0.314	NA	0.745	0.393	NA	0.804	0.945
1942	0.378	0.463	0.481	0.31	0.3	2.231	2.17	1.503	0.242	0.228	0.266	0.287	NA	0.52	0.455	NA	0.533	0.554
1943	0.573	0.503	0.722	0.255	0.231	1.112	1.326	0.67	0.101	0.299	0.333	0.312	NA	0.388	0.324	NA	0.569	0.66
1944	0.361	0.336	0.49	0	0.214	0.472	0.734	0.52	0.131	0.106	0.256	0.204	NA	0.336	0.222	NA	0.398	0.417
1945	0.285	0.299	0.355	0.113	0.129	2.531	0.714	1.51	0.118	0.197	0.191	0.199	NA	0.279	0.307	NA	0.272	0.265
1946	0.518	0.433	0.493	0.167	0.328	3.049	2.153	2.147	0.253	0.223	0.173	0.209	NA	0.434	0.29	NA	0.449	1.337
1947	0.582	0.466	0.706	0.298	0.365	3.364	3.75	2.526	0.666	0.298	0.299	0.272	NA	0.374	0.341	NA	1.09	1.914
1948	0.568	0.489	0.591	0.291	0.396	2.831	3.223	2.649	1.12	0.318	0.261	0.411	NA	0.53	0.378	NA	1.385	1.786
1949	0.523	0.51	0.568	0.369	0.317	1.864	2.354	1.67	0.717	0.323	0.304	0.286	NA	0.587	0.288	NA	1.22	1.344
1950	0.555	0.583	0.624	0.266	0.344	1.43	2.47	2.593	0.742	0.312	0.354	0.382	NA	0.634	0.404	NA	1.225	1.343
1951	0.639	0.615	0.795	0.303	0.276	2.329	2.989	2.784	1.833	0.333	0.493	0.605	NA	0.667	0.241	NA	1.484	2.104
1952	0.772	1.13	1.265	0.382	0.253	0.774	1.61	1.689	0.868	0.368	0.462	0.382	NA	0.664	0.302	NA	1.304	1.537
1953	0.885	1.129	1.254	0.44	0.389	1.231	1.529	1.476	1.027	0.368	0.437	0.503	NA	0.645	0.354	NA	1.361	1.598
1954	0.729	0.986	1.091	0.417	0.544	0.546	0.936	1.079	0.718	0.374	NA	0.395	NA	0.576	0.35	NA	1.162	1.103
1955	0.79	0.854	1.013	0.489	0.627	1.301	1.167	1.268	1.159	0.303	NA	0.382	NA	0.613	0.211	NA	1.152	1.458
1956	0.608	0.691	0.726	0.566	0.611	1.015	1.026	0.933	0.574	0.344	NA	0.458	NA	0.602	0.328	NA	1.218	1.389
1957	0.545	0.712	0.753	0.872	0.986	1.88	1.72	1.096	0.855	0.327	NA	0.388	NA	0.607	0.317	NA	1.153	1.692
1958	0.562	0.818	0.878	0.923	1.145	2.852	2.433	1.592	1.652	0.343	NA	0.472	NA	0.766	0.323	NA	1.217	1.496
1959	0.501	0.863	0.944	0.893	0.614	1.916	2.138	1.579	1.888	0.434	NA	0.477	NA	0.709	0.424	NA	1.543	1.343
1960	0.409	0.613	0.608	0.824	0.547	2.309	1.155	1.372	1.287	0.458	NA	0.476	NA	0.498	0.405	NA	0.96	1.197
1961	0.58	0.746	0.863	0.886	0.37	1.08	1.347	1.133	1.63	0.28	NA	0.467	NA	0.565	0.426	NA	0.909	1.352
1962	0.458	0.569	0.652	0.949	0.437	0.701	1.431	1.069	1.931	0.341	NA	0.459	NA	0.591	0.512	NA	0.503	0.781
1963	0.762	0.959	0.97	0.914	0.416	1.248	1.73	1.158	1.322	0.534	NA	0.478	NA	0.576	0.585	NA	1.05	1.324
1964	0.613	0.886	0.791	0.995	0.517	1.507	1.449	1.035	0.773	0.364	NA	0.515	NA	0.532	0.472	NA	0.961	1.115
1965	0.524	0.638	0.579	0.616	0.564	0.661	0.69	0.939	0.549	0.411	NA	0.498	NA	0.711	0.508	NA	0.858	0.843
1966	0.625	0.75	0.68	0.541	0.604	1.144	0.983	1.18	1.04	0.45	NA	0.531	NA	0.624	0.441	NA	0.748	0.91
1967	0.493	0.575	0.516	0.563	0.427	0.706	0.954	1.226	1.119	0.37	NA	0.454	NA	0.847	0.535	NA	0.923	1.141
1968	0.659	0.536	0.671	1.454	0.866	1.147	1.947	1.469	1.864	0.545	NA	0.759	NA	0.818	0.464	NA	1.456	1.804
1969	0.8	0.722	0.774	0.846	0.725	1.085	1.55	0.92	0.899	0.808	NA	1.154	NA	0.532	0.631	NA	1.055	1.893
1970	0.727	0.874	0.965	0.588	0.541	0.849	1.094	0.75	0.61	0.65	NA	0.695	NA	0.481	0.711	NA	1.206	1.318
1971	0.945	1.505	1.316	0.905	0.699	1.204	2.164	1.596	0.625	0.617	NA	1.079	NA	1.108	0.447	NA	1.708	1.113
1972	1.517	1.779	1.889	0.884	0.964	3.099	3.613	2.548	1.819	1.372	NA	2.058	NA	2.231	0.972	NA	1.246	1.895
1973	1.416	1.459	1.694	1.206	1.08	1.712	4.077	2.083	2.182	1.472	NA	1.339	NA	1.228	1.585	NA	1.552	2.13
1974	1.286	1.416	1.601	1.561	0.993	1.317	2.636	1.688	1.073	1.384	NA	1.026	NA	1.263	1.09	NA	1.152	1.173
1975	1.907	1.508	1.442	1.139	0.928	1.92	4.34	2.106	1.43	1.281	NA	1.26	NA	2.498	1.229	NA	1.283	1.419
1976	1.786	1.977	2.284	1.952	1.583	1.565	3.527	2.236	1.99	2.276	NA	1.582	NA	1.817	1.973	NA	2.11	2.156
1977	1.461	1.849	2.139	1.375	0.928	2.184	2.657	1.823	0.86	1.513	NA	1.107	NA	1.19	1.128	NA	1.213	1.087
1978	1.256	1.582	1.402	0.771	0.708	2.433	2.996	1.93	0.849	1.811	NA	1.316	NA	1.399	1.409	NA	0.976	0.852
1979	1.197	1.25	1.223	0.819	0.647	1.97	2.959	1.316	1.206	1.63	NA	1.318	NA	1.026	1.194	NA	1.274	1.257
1980	1.521	2.064	2.181	0.74	0.624	2.467	2.804	2.229	1.635	2.083	NA	1.318	NA	0.852	1.153	NA	1.177	1.065
1981	1.204	1.055	1.017	0.611	0.496	1.144	1.393	1.473	0.76	1.459	NA	0.875	NA	0	0.776	NA	1.25	1.126
1982	1.734	1.613	1.835	0.667	0.582	2.79	2.218	3.492	1.129	0.994	NA	0.706	NA	0.737	0.907	NA	0.47	0.498
1983	1.923	1.541	1.802	1.187	0.868	2.131	2.094	2.18	1.027	1.357	NA	0.771	NA	0.72	1.164	NA	0.897	0.957
1984	1.472	1.015	1.272	0.819	0.659	2.718	3.245	2.657	1.697	1.838	NA	1.55	NA	1.319	1.503	NA	0.868	0.852
1985	1.616	1.487	1.75	1.566	1.155	3.513	3.16	2.919	1.824	2.141	NA	2.357	NA	2.254	2.732	NA	1.975	1.977
1986	1.083	0.816	0.986	0.94	0.75	2.232	2.243	1.726	0.895	1.246	NA	1.62	NA	0.711	1.04	NA	0.884	0.914
1987	1.035	0.97	1.135	1.444	0.807	2.463	2.074	1.913	1.498	1.233	NA	2.005	NA	0.763	0.947	NA	1.111	1.07
1988	0.942	0.779	0.824	0.813	0.652	1.961	2.172	2.097	0.618	1.13	NA	1.813	NA	0.566	0.42	NA	1.097	1.477
1989	1.99	2.029	2.187	0.945	0.816	2.802	3.929	3.558	0.753	3.243	NA	2.758	NA	0.945	1.023	NA	1.52	2.091
1990	2.451	2.796	NA	1.53	1.43	2.954	3.848	2.829	0.741	3.71	NA	2.867	NA	2.473	2.855	NA	2.065	2.977
1991	0.986	1.171	NA	0.944	0.8	1.961	2.527	1.734	0.54	1.551	NA	1.515	NA	1.005	1.568	NA	0.945	1.068
1992	1.889	2.003	NA	1.18	1.361	3.225	2.979	2.482	1.108	2.484	NA	3.49	NA	1.74	2.942	NA	1.589	1.347
1993	1.256	1.106	NA	1.027	0.987	1.796	2.239	1.715	0.648	1.237	NA	1.231	NA	0.573	0.992	NA	1.136	0.934
1994	1.652	1.501	NA	0.757	0.94	1.811	2.31	1.714	0.781	0.529	NA	0.488	NA	0.628	0.861	NA	1.882	1.748
1995	1.003	1.055	NA	0.802	0.727	2.863	4.069	2.629	1.239	0.424	NA	0.455	NA	0.61	0.885	NA	1.837	2.018
1996	1.984	1.527	NA	0.569	0.72	0.917	1.615	1.428	1.482	0.552	NA	0.544	NA	0.638	0.898	NA	0.708	0.953
1997	0.697	0.736	NA	1	0.737	1.38	1.646	2.12	1.113	0.825	NA	0.697	NA	0.722	0.997	NA	1.319	1.328
1998	1.337	1.565	NA	1.456	1.396	2.879	3.209	2.723	1.024	1.232	NA	1.063	NA	1.879	2.154	NA	1.99	2.195
1999	0.782	0.785	NA	0.872	0.817	1.203	1.617	1.407	1.347	0.847	NA	0.876	NA	1.126	0.715	NA	1.031	0.917
2000	1.993	1.608	NA	1.147	0.976	1.052	1.686	1.987	1.342	1.194	NA	1.281	NA	1.391	0.847	NA	0.917	1.024
