# Graybill - Horsetooth Reservior A - PIPO - ITRDB CO538
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3368
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3368.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/co538-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; co538-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/co538.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/co538.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 1997-01-06
#--------------------
# File_Last_Modified_Date
#   Date: 1997-01-06
#--------------------
# Title
#   Study_Name: Graybill - Horsetooth Reservior A - PIPO - ITRDB CO538
#--------------------
# Investigators
#   Investigators: Graybill, D.A.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Horsetooth Reservior A
#   Location: Colorado
#   Northernmost_Latitude: 40.53
#   Southernmost_Latitude: 40.53
#   Easternmost_Longitude: -105.13
#   Westernmost_Longitude: -105.13
#   Elevation_m: 1706
#--------------------
# Data_Collection
#   Collection_Name: CO538
#   First_Year: 1670
#   Last_Year: 1987
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus ponderosa Douglas ex C. Lawson
#   Common_Name: ponderosa pine
#   Tree_Species_Code: PIPO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## HTP011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HTP011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HTP012_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HTP012; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HTP021_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HTP021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HTP022_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HTP022; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HTP031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HTP031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HTP041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HTP041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HTP042_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HTP042; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HTP051_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HTP051; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HTP052_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HTP052; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HTP061_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HTP061; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HTP062_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HTP062; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HTP071_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HTP071; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HTP072_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HTP072; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HTP081_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HTP081; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HTP082_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HTP082; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HTP091_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HTP091; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HTP092_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HTP092; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HTP101_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HTP101; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HTP102_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HTP102; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HTP111_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HTP111; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HTP112_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HTP112; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	HTP011_raw	HTP012_raw	HTP021_raw	HTP022_raw	HTP031_raw	HTP041_raw	HTP042_raw	HTP051_raw	HTP052_raw	HTP061_raw	HTP062_raw	HTP071_raw	HTP072_raw	HTP081_raw	HTP082_raw	HTP091_raw	HTP092_raw	HTP101_raw	HTP102_raw	HTP111_raw	HTP112_raw
1711	NA	NA	NA	NA	NA	NA	NA	0.65	NA	NA	NA	0.93	0.4	0.26	0.19	0.22	0.23	0.22	0.26	1.34	1.22
1712	NA	NA	NA	NA	NA	NA	NA	0.89	NA	NA	NA	1.22	0.72	0.49	0.43	0.52	0.55	0.32	0.39	1.13	0.89
1713	NA	NA	NA	NA	NA	NA	NA	0.69	NA	NA	NA	1.61	1.55	0.52	0.42	0.54	0.61	0.5	0.62	1.35	0.74
1714	NA	NA	NA	NA	NA	NA	NA	1.14	NA	NA	NA	2.1	1.67	0.74	0.66	0.64	0.32	0.72	0.63	1.5	0.85
1715	NA	NA	NA	NA	NA	NA	NA	0.79	NA	NA	NA	1.6	1.55	0.64	0.56	0.53	0.38	0.69	0.64	1.33	0.61
1716	NA	NA	NA	NA	NA	NA	NA	1.28	NA	NA	NA	0.28	0.28	0.28	0.12	1.29	0.99	1.06	0.92	2.04	0.61
1717	NA	NA	NA	NA	NA	NA	NA	0.81	NA	NA	NA	1.1	0.55	0.43	0.27	0.5	0.39	0.56	0.51	1.19	0.43
1718	NA	NA	NA	NA	NA	NA	NA	1.25	NA	NA	NA	2.01	1.72	0.48	0.5	0.66	0.57	0.96	0.94	1.86	0.96
1719	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	2	2.52	0.71	0.72	0.77	0.66	0.9	0.8	2.95	0.78
1720	NA	NA	NA	NA	NA	NA	NA	1.34	NA	NA	NA	1.86	2.45	1.06	0.91	1.44	1.08	0.92	0.94	4.05	1.1
1721	NA	NA	NA	NA	NA	NA	NA	1.16	NA	NA	NA	1.68	2.32	1.31	0.9	1.29	1.03	1.17	1	3.37	0.75
1722	NA	NA	NA	NA	NA	NA	NA	1.27	NA	NA	NA	1.56	1.92	1.21	0.94	1.42	1.07	1.07	0.78	2.53	0.65
1723	NA	NA	NA	NA	NA	NA	NA	1.35	NA	NA	NA	0.95	1.04	0.29	0.26	0.69	0.6	0.7	0.24	0.98	0.51
1724	NA	NA	NA	NA	NA	NA	NA	0.99	NA	NA	NA	1.12	1.43	0.39	0.43	0.46	0.53	0.78	0.48	0.23	0.26
1725	NA	NA	NA	NA	NA	NA	NA	0.88	NA	NA	NA	2.13	1.86	0.68	0.62	0.33	0.57	0.86	0.41	0.84	0.44
1726	NA	NA	NA	NA	NA	NA	NA	1.27	NA	NA	NA	2.1	2.51	0.75	1.09	1.08	0.89	1.17	0.57	2.19	0.69
1727	NA	NA	NA	NA	NA	NA	NA	1.07	NA	NA	NA	1.87	2.19	0.81	0.85	0.89	0.69	0.99	0.54	2.82	0.87
1728	NA	NA	NA	NA	NA	NA	NA	1.42	NA	NA	NA	1.55	2.42	0.85	1.28	0.73	0.44	1.04	0.73	1.94	0.8
1729	NA	NA	NA	NA	NA	NA	0.64	0.72	0.53	NA	NA	1.5	1.63	0.75	1.01	0.5	0.45	0.73	0.5	1.22	0.35
1730	NA	NA	NA	NA	NA	1.14	0.95	0.81	1.01	NA	NA	0.87	0.86	0.8	0.78	0.52	0.36	0.44	0.39	1.72	0.19
1731	NA	NA	NA	NA	NA	1.8	1.31	1.65	2.47	NA	NA	1.19	1.24	0.93	0.99	0.82	0.68	0.46	0.72	1.62	0.35
1732	NA	NA	NA	NA	NA	2.16	2.24	1.46	1.86	NA	NA	1.51	1.69	1.29	0.97	0.7	0.83	0.75	0.81	1.81	0.66
1733	NA	NA	NA	NA	NA	2.43	2.46	1.32	1.35	NA	NA	1.22	1.77	1.31	1.21	0.73	0.76	0.66	0.86	2.13	0.6
1734	NA	NA	NA	NA	NA	1.9	2.17	1.84	1.42	NA	NA	1.57	1.9	1.01	1.06	0.88	0.7	0.78	1.07	3.23	1.08
1735	NA	NA	NA	NA	NA	0.96	1.03	1.08	1.98	NA	NA	0.85	1.16	0.91	0.98	0.7	0.46	0.58	0.46	1.24	0.63
1736	NA	NA	NA	NA	NA	0.81	0.81	1.32	1.38	NA	NA	0.57	0.93	0.81	0.68	0.33	0.37	0.15	0	1.73	0.81
1737	NA	NA	NA	NA	NA	1.61	1.89	0.92	1.73	NA	NA	1.06	1.2	1.19	1.27	0.8	0.8	0.53	0.26	1.81	0.81
1738	NA	NA	NA	NA	NA	0.46	0.44	1.05	1.2	NA	NA	1.22	1.28	1.09	1.05	0.72	0.48	0.69	0.36	1.58	0.95
1739	NA	NA	NA	NA	NA	0.8	0.95	0.88	1.21	NA	NA	0.74	1.13	0.85	0.99	0.29	0.32	0.42	0.31	0.85	0.51
1740	NA	NA	NA	NA	NA	0.55	0.73	0.74	1.06	NA	NA	1.21	1.13	0.82	0.81	0.24	0.43	0.61	0.3	1.56	0.73
1741	NA	NA	NA	NA	NA	0.97	1.13	0.7	0.93	NA	NA	0.73	0.99	0.79	0.93	0.44	0.47	0.63	0.25	0.66	0.36
1742	NA	NA	NA	NA	NA	0.79	0.94	0.87	0.75	NA	NA	0.66	0.77	0.6	0.71	0.33	0.35	0.59	0.24	0.64	0.31
1743	NA	NA	NA	NA	NA	1.9	3.09	1.05	0.95	NA	NA	1.03	1.39	0.94	1.27	0.64	0.69	0.75	0.42	0.94	0.61
1744	NA	NA	NA	NA	NA	1.74	1.96	0.71	0.77	NA	NA	0.86	1.08	0.63	0.55	0.56	0.46	0.6	0.39	1.11	0.45
1745	NA	NA	NA	NA	NA	3.33	3.83	1.49	1.51	NA	NA	1.05	0.9	0.86	0.76	1.61	0.77	0.78	0.38	1.18	0.68
1746	NA	NA	NA	NA	NA	1.55	2.23	1.16	1.4	NA	NA	0.84	0.91	0.94	1.07	1.15	0.62	0.83	0.51	0.89	0.6
1747	NA	NA	NA	NA	NA	1.88	1.45	0.89	1.07	NA	NA	0.77	0.64	0.58	0.71	1.09	0.49	0.59	0.37	0.87	0.54
1748	NA	NA	NA	NA	NA	0.6	0.74	0.82	0.69	NA	NA	0.68	0.61	0.52	0.72	1.09	0.56	0.63	0.27	0.7	0.42
1749	NA	NA	NA	NA	NA	0.94	0.67	1	1.04	NA	NA	0.94	0.89	0.66	0.78	2.02	0.7	0.87	0.26	1.03	0.49
1750	NA	NA	NA	NA	NA	0.55	0.72	0.69	1.06	NA	NA	0.55	0.63	0.6	0.59	1.21	0.57	0.64	0.1	0.56	0.32
1751	NA	NA	NA	NA	NA	1.12	1.35	0.76	1.22	NA	NA	0.84	0.86	0.89	0.93	1.09	0.98	0.65	0.32	1.3	0.62
1752	NA	NA	NA	NA	NA	0.81	0.88	1.07	1.49	NA	NA	0.7	0.96	0.75	0.82	0.73	0.5	0.87	0.42	1.05	0.57
1753	NA	NA	NA	NA	NA	1.19	1.66	1.26	1.52	NA	NA	0.96	1.13	0.78	0.83	1.18	0.86	0.76	0.42	1.5	0.69
1754	NA	NA	NA	NA	NA	2.3	2.1	1.64	2.33	NA	NA	1.05	1.41	1.01	0.81	1.88	0.84	0.93	0.55	3.02	1.32
1755	NA	NA	NA	NA	NA	1.37	0.88	1.15	1.95	NA	NA	0.74	1.07	0.98	0.75	1.72	0.52	0.73	0.49	3.07	1.02
1756	NA	NA	NA	NA	NA	1.01	0.81	0.85	1.49	NA	NA	0.6	0.95	0.56	0.57	0.58	0.25	0.62	0.32	0.91	0.88
1757	NA	NA	NA	NA	NA	1	1.23	1.32	1.13	NA	NA	1.17	1.19	0.8	0.91	0.56	0.42	0.77	0.49	1.21	0.84
1758	NA	NA	NA	NA	NA	0.53	0.26	0.62	1.48	NA	NA	0.16	0.57	0.23	0.65	0.1	0.21	0.6	0.18	0.81	0.77
1759	NA	NA	NA	NA	NA	0.35	0	0.33	0.75	NA	NA	0.13	0.35	0.21	0.34	0.07	0.16	0.38	0.18	0.35	0.4
1760	NA	NA	NA	NA	NA	0.41	0	0.51	0.94	NA	NA	0.26	0.34	0.38	0.46	0.3	0.39	0.67	0.31	0.62	0.4
1761	NA	NA	NA	NA	NA	1.14	0.88	1.37	1.62	NA	NA	0.7	0.91	0.62	0.7	0.93	0.7	1	0.56	2.51	0.9
1762	NA	NA	NA	NA	NA	0.36	0.4	0.52	0.79	NA	NA	0.39	0.56	0.55	0.41	0.49	0.33	0.57	0.3	0.96	0.43
1763	NA	NA	NA	NA	NA	0.28	0.39	0.8	1.27	NA	NA	0.45	0.6	0.44	0.46	0.65	0.57	0.51	0.39	0.58	0.5
1764	NA	NA	NA	NA	NA	0.46	0.39	0.96	1.13	NA	NA	0.68	0.8	0.59	0.72	0.81	0.78	0.81	0.41	1.23	0.67
1765	NA	NA	NA	NA	NA	0	0	0.27	0.49	NA	NA	0.19	0.4	0.31	0.16	0.11	0.16	0.34	0.16	0.23	0.27
1766	NA	NA	NA	NA	NA	0.03	0	0.41	0.66	NA	NA	0.45	0.46	0.34	0.2	0.14	0.13	0.46	0.27	0.7	0.56
1767	1.31	NA	NA	NA	NA	0	0	0.19	0.71	NA	NA	0.32	0.32	0.21	0.1	0.16	0.01	0.22	0.18	0.51	0.5
1768	1.34	1.36	NA	NA	NA	0.18	0.11	0.87	1.02	NA	NA	0.75	0.79	0.3	0.36	0.41	0.36	0.45	0.32	1.16	0.95
1769	1.06	1.27	NA	NA	NA	0.24	0.19	0.73	1.37	NA	NA	0.49	0.63	0.27	0.25	0.43	0.29	0.49	0.25	0.87	0.83
1770	1.95	1.86	NA	NA	NA	0.45	0.22	0.95	1.46	NA	NA	0.32	0.7	0.27	0.3	0.64	0.29	0.54	0.24	0.88	0.77
1771	1.93	2.29	NA	NA	NA	0.84	0.35	0.9	1.82	NA	NA	0.44	1.07	0.49	0.6	0.84	0.38	0.67	0.4	1.53	1.04
1772	2.02	2.02	NA	NA	NA	0.56	0.19	0.74	1.52	NA	NA	0.32	0.65	0.38	0.36	0.59	0.22	0.52	0.26	0.77	1
1773	1.53	1.32	NA	NA	NA	0.7	0.51	1.13	1.49	NA	NA	0.46	0.79	0.37	0.45	0.74	0.57	0.69	0.25	1.47	1.39
1774	2.66	1.88	NA	NA	NA	1.19	1.41	1.49	1.69	NA	NA	0.73	1.2	0.64	0.63	0.85	0.63	0.85	0.41	2.26	1.38
1775	2.17	1.67	NA	NA	NA	0.93	1.7	1.21	1.49	NA	NA	0.51	0.83	0.47	0.58	1.14	0.74	0.74	0.41	1.42	1.22
1776	1.75	2.07	NA	NA	NA	1.14	1.58	1.11	1.13	NA	NA	0.48	1.05	0.67	0.58	1.12	0.73	0.72	0.4	1.48	1.42
1777	2.24	1.43	NA	NA	NA	1.18	1.55	1.36	1.64	NA	NA	0.71	0.87	0.54	0.66	1.01	0.53	0.55	0.24	1.8	1.5
1778	3	2.06	NA	NA	NA	1.33	1.67	1.27	1.47	NA	NA	0.51	1.16	0.79	0.71	0.96	0.55	0.6	0.25	1.72	1.56
1779	1.25	1.01	NA	NA	NA	1.06	0.78	0.98	1.26	NA	NA	0.45	1.12	0.52	0.47	0.87	0.56	0.54	0.35	1.32	1.06
1780	3.63	1.9	NA	NA	NA	1.01	1.08	0.7	1.04	NA	NA	0.45	1.05	0.69	0.65	0.79	0.43	0.66	0.28	1.49	1.11
1781	2.59	2.06	NA	NA	NA	1.03	0.84	1.15	1.81	NA	NA	0.52	1.33	0.66	0.73	0.81	0.73	1.01	0.45	1.36	1.13
1782	1.86	1.98	NA	NA	NA	0.36	0.42	0.98	1.38	NA	NA	0.37	1.2	0.44	0.63	0.37	0.49	0.62	0.31	0.85	0.51
1783	2.19	2.06	NA	NA	NA	0.85	0.62	1.46	1.38	NA	NA	0.57	1.05	0.62	0.77	0.57	0.69	0.71	0.5	0.6	0.48
1784	1.77	1.51	NA	NA	NA	0.65	0.45	0.83	0.94	NA	NA	0.5	0.84	0.41	0.57	0.42	0.3	0.71	0.41	0.59	0.42
1785	1.96	1.66	NA	NA	NA	0.57	0.51	0.85	1.26	NA	NA	0.45	0.9	0.52	0.66	0.42	0.48	0.76	0.42	0.72	0.45
1786	0.39	0.38	NA	NA	NA	0.78	0.52	0.68	0.97	NA	NA	0.39	0.65	0.31	0.37	0.21	0.04	0.38	0.22	0.82	0.52
1787	1.26	1.24	NA	NA	NA	1.4	1.52	0.98	1.36	NA	NA	0.49	0.84	0.38	0.42	0.34	0.46	0.69	0.23	0.84	0.58
1788	0.98	0.71	NA	NA	NA	1.27	1.02	0.75	1.08	NA	NA	0.34	0.64	0.4	0.44	0.24	0.2	0.46	0.32	0.77	0.65
1789	0.55	0.55	NA	NA	NA	0.51	0.78	0.62	1.11	NA	NA	0.39	0.62	0.23	0.27	0.01	0.1	0.34	0.27	0.59	0.58
1790	1.05	1.2	NA	NA	NA	1.25	1.05	1.05	1.67	NA	NA	0.47	0.8	0.38	0.26	0.2	0.25	0.68	0.32	0.52	0.52
1791	1.72	1.28	NA	NA	NA	0.75	0.74	0.85	1.23	NA	NA	0.32	0.46	0.32	0.38	0.15	0.24	0.37	0.16	0.41	0.52
1792	1.98	2.32	NA	NA	NA	1.28	1	0.89	1.4	NA	NA	0.49	0.69	0.37	0.5	0.49	0.56	0.76	0.34	0.86	0.8
1793	1.86	2.03	NA	NA	NA	2.05	1.59	0.92	1.57	NA	NA	0.45	0.68	0.39	0.56	0.59	0.44	0.91	0.4	1.25	0.97
1794	2.35	2.91	NA	NA	NA	1.74	1.71	1.55	2.03	NA	NA	0.63	0.97	0.48	0.65	0.85	0.74	1.14	0.47	1.31	1.3
1795	1.99	2.36	NA	NA	NA	1.13	1.22	1.42	1.56	NA	NA	0.81	1.24	0.58	0.73	1.18	0.66	0.71	0.45	0.84	1.14
1796	1.48	1.71	NA	NA	NA	1.04	0.77	0.68	1.04	2.37	2.26	0.52	1.09	0.37	0.47	0.68	0.6	0.64	0.41	0.74	0.97
1797	1.86	2.2	NA	2.45	NA	0.41	0.72	1.21	1.64	2.47	2.69	0.65	1.09	0.47	0.59	1.33	0.78	0.77	0.57	0.67	0.74
1798	1.52	1.59	NA	2.25	NA	0.5	0.57	0.86	1.52	2.28	1.87	0.45	0.93	0.47	0.6	0.86	0.48	0.55	0.41	0.51	0.81
1799	1.28	1.39	NA	2.18	NA	0.22	0.51	0.6	0.93	1.46	1.36	0.47	0.78	0.46	0.52	0.67	0.52	0.56	0.32	0.71	0.84
1800	1.12	1.05	2.19	2.43	0.19	0.58	0.47	0.73	0.73	1.18	1.44	0.4	0.77	0.33	0.49	0.38	0.35	0.55	0.38	0.6	1.03
1801	0.76	0.87	1.43	1.52	0	0.36	0.4	0.64	1	0.91	0.84	0.34	0.56	0.31	0.34	0.21	0.2	0.34	0.18	0.57	0.52
1802	0.82	0.88	2.05	1.67	0.17	0.42	0.4	0.6	0.89	0.8	0.67	0.55	0.68	0.29	0.3	0.25	0.17	0.32	0.23	0.46	0.42
1803	1.72	1.97	2.57	2.4	0.69	1.07	1.16	0.84	1.19	1.57	1.59	0.91	0.74	0.31	0.53	0.39	0.41	0.69	0.4	0.9	1.09
1804	1.24	1.25	1.26	1.72	0.35	1.04	0.83	0.82	1.44	1.03	1.05	0.49	0.53	0.32	0.25	0.34	0.28	0.39	0.22	0.44	0.59
1805	0.75	0.86	0.56	1.24	0.06	0.67	0.42	0.44	0.85	0.68	0.69	0.34	0.44	0.15	0.15	0.16	0.15	0.22	0.12	0.26	0.37
1806	1.5	1.43	1.28	1.77	0.51	0.82	0.83	0.8	1.13	1.17	1.63	0.64	0.66	0.32	0.32	0.28	0.27	0.29	0.16	0.63	0.79
1807	0.91	0.92	1.01	1.5	0.24	0.45	0.39	0.64	0.77	1.04	1.11	0.4	0.45	0.16	0.24	0.23	0.24	0.21	0.21	0.46	0.49
1808	1.23	1.85	2.29	2.26	0.27	0.61	0.52	0.75	1.03	1.38	1.61	0.43	0.44	0.23	0.31	0.37	0.3	0.35	0.21	0.74	0.76
1809	1.29	1.44	1.12	1.97	0.36	0.87	0.79	0.92	0.78	1.02	1.23	0.47	0.51	0.24	0.32	0.34	0.31	0.26	0.19	0.58	0.62
1810	1.17	2.05	1.46	2	0.36	1.14	0.87	0.82	0.86	1.04	1.35	0.46	0.5	0.31	0.38	0.35	0.37	0.33	0.22	0.61	0.61
1811	1.36	1.56	1.21	1.88	0.5	1.2	1.05	1.25	1.19	1.41	1.54	0.52	0.7	0.45	0.5	0.56	0.45	0.35	0.27	0.69	0.77
1812	1.34	1.96	1.22	1.62	0.47	1.2	0.91	0.95	1.07	1.21	1.28	0.43	0.7	0.41	0.5	0.57	0.42	0.36	0.2	0.83	0.79
1813	1.06	2.02	1.18	1.57	0.47	1.03	0.75	0.55	0.49	1.54	1.45	0.61	0.66	0.32	0.38	0.5	0.45	0.49	0.23	0.76	0.69
1814	1.45	2.24	1.51	1.87	0.53	0.74	0.56	0.59	0.72	1.97	2.05	0.57	0.8	0.34	0.41	0.52	0.46	0.51	0.18	0.81	0.81
1815	1.71	2.15	1.37	1.78	0.45	0.85	0.54	0.72	1.14	1.27	1.17	0.48	0.81	0.4	0.43	0.76	0.51	0.44	0.22	0.79	0.86
1816	1.2	1.63	0.84	1.05	0.32	1.06	0.78	0.67	1.07	0.96	1.32	0.6	0.94	0.43	0.5	0.48	0.3	0.5	0.23	0.75	0.7
1817	0.97	1.42	0.87	0.86	0.06	0.36	0.4	0.66	0.84	1.09	1.37	0.6	0.7	0.38	0.42	0.71	0.46	0.42	0.23	0.62	0.51
1818	0.71	1.49	0.6	0.41	0	0.33	0.25	0.66	0.68	0.95	0.86	0.58	0.61	0.26	0.31	0.31	0.36	0.42	0.19	0.52	0.39
1819	0.95	1.18	0.73	0.72	0	0.33	0.2	0.65	0.68	1.59	1.33	0.66	0.59	0.27	0.31	0.24	0.24	0.25	0.16	0.53	0.48
1820	1.19	1.66	1.11	1.25	0.2	0.57	0.36	0.76	0.73	1.62	1.27	0.65	0.65	0.25	0.25	0.35	0.44	0.42	0.18	0.56	0.69
1821	0.76	1.55	2.03	1.82	0.5	0.48	0.29	0.76	0.75	1.97	1.43	0.58	0.58	0.21	0.29	0.75	0.47	0.47	0.28	0.59	0.72
1822	1.04	1.65	1.51	1.42	0.49	0.45	0.33	0.61	0.47	0.85	0.91	0.44	0.57	0.28	0.32	0.81	0.36	0.58	0.28	0.27	0.49
1823	1.3	1.69	1.06	1.17	0.36	0.57	0.45	0.64	0.76	1.11	1.11	0.44	0.55	0.22	0.25	0.51	0.38	0.3	0.23	0.68	0.69
1824	1.5	1.44	0.93	0.97	0.17	0.34	0.45	0.81	0.86	1.21	0.87	0.44	0.57	0.23	0.2	0.43	0.34	0.36	0.19	0.59	0.4
1825	1.38	1.67	1.5	1.86	0.3	0.73	0.55	0.9	0.79	1.48	1.43	0.54	0.65	0.32	0.32	0.53	0.45	0.4	0.21	0.57	0.7
1826	1.15	1.23	0.95	1.17	0.36	0.53	0.36	0.58	0.79	0.91	1	0.23	0.38	0.16	0.09	0.32	0.31	0.14	0.13	0.36	0.45
1827	1.36	1.69	1.23	1.2	0.13	0.63	0.34	0.39	0.52	1.45	1.44	0.39	0.59	0.3	0.21	0.59	0.47	0.33	0.19	0.49	0.57
1828	1.26	1.73	1.71	1.89	0.27	0.48	0.4	0.66	0.74	1.93	1.48	0.39	0.56	0.34	0.32	0.71	0.45	0.45	0.28	0.55	0.65
1829	0.6	1.4	1.27	1.28	0.07	0.64	0.36	0.37	0.43	1.62	1.75	0.36	0.42	0.15	0.13	0.5	0.32	0.35	0.11	0.38	0.47
1830	1.36	1.97	1.71	1.74	0.56	0.93	0.43	0.75	1.06	2.25	2.04	0.59	0.58	0.44	0.27	0.9	0.45	0.32	0.23	0.67	0.66
1831	0.65	1.08	1.5	1.59	0.34	0.64	0.25	0.28	0.42	1.53	1.38	0.43	0.3	0.37	0.36	0.55	0.35	0.31	0.21	0.26	0.31
1832	0.5	1.25	1.47	1.49	0.15	0.39	0.22	0.32	0.43	1.53	1.07	0.4	0.36	0.34	0.27	0.71	0.35	0.35	0.23	0.32	0.36
1833	0.59	1.33	0.99	1.43	0.29	0.51	0.33	0.47	0.62	1.39	1.15	0.42	0.39	0.26	0.28	0.39	0.24	0.37	0.27	0.41	0.41
1834	0.5	0.74	1.28	1.37	0.31	0.43	0.33	0.33	0.69	1.28	1.12	0.3	0.45	0.27	0.33	0.63	0.31	0.34	0.27	0.39	0.46
1835	0.79	1.67	1.82	2.14	0.45	0.76	0.51	0.63	0.94	2.11	2.22	0.46	0.41	0.27	0.33	0.95	0.51	0.4	0.24	0.67	0.77
1836	0.46	1.48	1.5	1.65	0.46	0.47	0.39	0.53	0.85	2.05	1.49	0.55	0.47	0.28	0.28	0.86	0.59	0.38	0.3	0.46	0.63
