# King - Pimple Rock Peak Sequoia National Park - PIJE - ITRDB CA584
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3721
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3721.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca584-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ca584-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca584.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ca584.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: King - Pimple Rock Peak Sequoia National Park - PIJE - ITRDB CA584
#--------------------
# Investigators
#   Investigators: King, J.C.; Graumlich, L.J.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Pimple Rock Peak Sequoia National Park
#   Location: California
#   Northernmost_Latitude: 36.57
#   Southernmost_Latitude: 36.57
#   Easternmost_Longitude: -118.75
#   Westernmost_Longitude: -118.75
#   Elevation_m: 2010
#--------------------
# Data_Collection
#   Collection_Name: CA584
#   First_Year: 1880
#   Last_Year: 1990
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus jeffreyi Balf.
#   Common_Name: Jeffrey pine
#   Tree_Species_Code: PIJE
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## PJP01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PJP01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PJP01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PJP01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PJP02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PJP02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PJP02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PJP02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PJP03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PJP03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PJP04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PJP04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PJP04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PJP04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PJP05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PJP05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PJP05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PJP05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PJP06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PJP06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PJP06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PJP06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PJP07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PJP07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PJP07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PJP07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PJP08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PJP08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PJP08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PJP08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PJP09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PJP09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PJP09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PJP09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PJP10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PJP10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PJP10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PJP10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PJP11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PJP11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PJP11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PJP11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PJP12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PJP12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PJP12B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PJP12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PJP13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PJP13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PJP13B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PJP13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PJP14B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PJP14B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PJP15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PJP15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PJP15B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PJP15B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PJP16A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PJP16A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PJP16B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PJP16B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PJP18A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PJP18A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PJP18B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PJP18B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PJP19A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PJP19A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PJP19B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PJP19B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PJP20A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PJP20A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PJP20B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PJP20B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	PJP01A_raw	PJP01B_raw	PJP02A_raw	PJP02B_raw	PJP03A_raw	PJP04A_raw	PJP04B_raw	PJP05A_raw	PJP05B_raw	PJP06A_raw	PJP06B_raw	PJP07A_raw	PJP07B_raw	PJP08A_raw	PJP08B_raw	PJP09A_raw	PJP09B_raw	PJP10A_raw	PJP10B_raw	PJP11A_raw	PJP11B_raw	PJP12A_raw	PJP12B_raw	PJP13A_raw	PJP13B_raw	PJP14B_raw	PJP15A_raw	PJP15B_raw	PJP16A_raw	PJP16B_raw	PJP18A_raw	PJP18B_raw	PJP19A_raw	PJP19B_raw	PJP20A_raw	PJP20B_raw
1880	1.01	0.61	1.28	0.9	0.52	0.66	0.97	0.72	0.47	0.34	0.7	0.48	0.54	0.49	0.84	0.58	0.77	0.54	0.68	0.92	1.07	0.29	0.16	1.15	0.6	0.86	1.49	1.07	0.24	1.09	0.97	0.67	0.45	0.49	2.31	2.6
1881	1.55	1.07	1.47	0.86	0.8	1.05	1.34	1.19	0.9	0.35	0.64	0.99	0.69	0.34	1.45	1.07	1.02	0.91	0.88	1.16	1.32	0.35	0.17	1.27	1.17	0.77	1.33	1.6	0.32	1.31	0.6	0.49	0.54	0.77	2.87	5.03
1882	1.43	0.96	1.21	0.84	0.65	1.08	1.05	0.83	0.86	0.46	0.7	0.81	0.56	0.34	0.84	0.87	0.89	0.94	0.79	0.97	1.04	0.23	0.18	1.58	1.14	1.11	1.5	1.26	0.33	1.29	1.27	0.78	0.65	0.62	2.37	3.88
1883	1.28	0.94	1.47	0.78	0.55	1.09	0.76	1.04	1.18	0.51	0.71	0.53	0.42	0.36	0.94	1.02	0.5	0.97	0.85	1.08	1.13	0.34	0.24	1.36	1.27	0.89	1.3	0.58	0.32	1.02	1.36	0.54	0.51	0.67	3.15	3.35
1884	1.37	1.31	1.3	0.92	0.63	1.13	1.17	1.18	1.07	0.63	1.01	0.82	0.55	0.38	1.08	1.19	0.58	1	0.77	0.75	1.05	0.53	0.29	1.28	1.2	0.48	1.54	1.29	0.45	1.33	1.59	0.7	0.71	0.91	3.24	4.03
1885	2.39	2.12	1.73	1.66	1.01	1.36	1.62	1.54	1.68	0.56	0.88	1.42	0.94	0.71	1.74	1.23	1.11	1.25	1.11	1.73	2.1	0.53	0.32	1.8	1.82	0.41	2.27	2.21	0.61	1.84	2.21	0.72	0.93	1.22	4.56	5.26
1886	1.56	1.09	1.54	1.06	0.52	0.79	1.13	0.99	1.1	0.42	0.78	0.68	0.53	0.58	1.18	0.72	0.81	0.78	0.69	1.56	1.71	0.31	0.15	1.32	1.23	0.9	1.82	1.05	0.44	1.03	1.96	1.07	0.69	0.88	2.4	2.81
1887	1.37	0.97	1.07	1.19	0.44	0.91	1.01	1.03	1.11	0.47	0.63	1	0.84	0.56	1.19	0.79	0.86	0.87	0.53	0.92	1.5	0.34	0.21	0.93	1.01	0.83	1.71	1.22	0.66	1.32	1.38	0.5	0.26	0.42	2.57	3.29
1888	1.85	1.24	0.51	0.35	0.24	1.26	1.8	1.29	1.03	0.49	0.6	0.86	0.73	0.5	1.79	0.82	0.77	0.98	0.62	0.65	0.94	0.26	0.19	0.99	1.29	1.87	1.89	1.43	0.67	1.69	1.58	0.51	0.38	0.68	2.13	3.75
1889	1.64	1.41	0.7	0.33	0.39	1.12	1.28	0.9	0.94	0.29	0.82	1.15	0.6	0.7	1.86	0.83	0.82	1.23	0.65	1.09	1.35	0.31	0.21	1.06	0.23	0.89	1.78	1.2	0.57	1.25	1.59	0.74	0.59	0.62	2.92	3.53
1890	1.87	1.24	0.93	0.44	0.37	1.52	0.93	0.81	0.72	0.36	0.55	0.99	0.28	0.44	1.83	0.58	0.57	0.8	0.44	0.53	0.53	0.36	0.22	0.86	0.59	1.17	1.58	1.5	0.53	1.2	1.91	0.37	0.49	0.41	2.71	3.4
1891	2.28	1.53	0.74	0.54	0.61	2.49	1.49	1.03	0.99	0.49	0.83	1	0.29	0.41	1.59	0.57	0.66	1.03	0.67	0.63	1.26	0.37	0.22	1.07	1.05	1.24	1.49	1.18	0.69	1.33	1.88	0.62	0.48	0.41	3.51	3.88
1892	1.92	1.58	0.71	0.64	0.42	1.44	1.14	1.21	0.99	0.56	0.78	1.05	0.65	0.34	1.29	0.66	0.66	1	0.77	0.96	1.39	0.31	0.27	1.28	1.23	1.23	1.32	1.06	0.72	1.09	1.25	0.69	0.66	0.69	3.3	3.36
1893	2.26	1.46	0.93	0.49	0.37	1.6	1.06	1.11	0.74	0.4	0.65	0.6	0.52	0.6	1.49	0.72	0.38	1.08	0.64	0.96	1.32	0.37	0.19	1.02	1.34	0.75	1.26	0.91	0.63	1.09	1.98	0.62	0.57	0.62	3.4	3.23
1894	2.56	1.67	1.24	0.77	0.58	1.79	1.47	1.51	1	0.35	0.71	1.2	0.54	0.71	2.57	0.99	0.77	1.26	0.73	1.1	1.69	0.4	0.26	1.24	1.4	1.21	1.33	1.12	0.93	1.67	2.09	0.81	0.39	0.4	3.75	4.03
1895	1.49	1.39	1.2	0.45	0.61	0.95	1.37	1.31	0.77	0.39	0.73	0.72	0.42	0.8	2.24	0.94	0.65	1.21	0.64	1.26	1.85	0.34	0.16	1.41	1.02	1.19	1.45	1.31	0.7	1.22	2.13	0.78	0.61	0.77	3.17	4.11
1896	1.49	1.1	0.88	0.53	0.65	0.26	1.21	1.06	0.65	0.27	0.67	0.8	0.43	0.63	1.92	0.68	0.71	1.11	0.51	0.95	1.87	0.25	0.18	0.85	1.17	0.98	1.32	0.93	0.78	0.97	1.79	0.82	0.61	0.39	3.19	3.12
1897	1.93	1.23	1.41	0.67	0.78	0.33	1.66	1.33	1.08	0.42	0.99	1.09	0.47	0.82	1.82	0.98	0.8	1.38	0.76	1.19	1.89	0.34	0.26	1.17	1.56	1.06	1.95	1.32	0.8	1.38	1.83	0.94	0.73	0.77	4.08	4.14
1898	1.72	1.19	1.2	0.78	0.84	0.97	1.24	1.11	1	0.4	0.73	0.78	0.63	1.07	1.12	0.89	0.84	1.11	0.53	1.42	1.94	0.39	0.21	1.06	1.47	1.26	1.75	1.2	0.83	1.52	2.01	0.82	0.69	0.85	3.42	4.24
1899	1.26	1.15	0.94	0.43	0.98	1.07	1.1	1.25	0.68	0.45	0.58	1	0.53	0.91	1.17	0.83	0.76	1.07	0.56	1.25	1.55	0.34	0.24	1.16	1.13	0.9	1.25	0.69	0.48	1.09	1.51	0.59	0.49	0.61	3.17	3.06
1900	1.9	1.05	0.95	0.62	1.1	1.39	1.31	1.33	0.66	0.79	0.97	1.14	0.71	1.05	1.13	0.9	0.97	1.3	0.89	1.11	1.44	0.43	0.39	1.1	1.54	1.27	1.47	0.6	0.66	1.52	1.39	0.65	0.9	0.81	3.88	3.48
1901	1.96	1.42	1.14	0.79	1.06	1.71	1.52	1.28	0.98	0.64	1.08	0.86	0.78	1.05	1.07	0.76	0.81	1.36	0.79	1.44	1.9	0.43	0.28	1.58	1.55	1.48	1.62	1.13	0.7	1.83	1.76	1.09	1.13	0.99	4.13	3.71
1902	1.24	1.05	0.94	0.69	0.7	1.27	1.32	1.27	0.65	0.53	0.76	1.06	0.57	0.72	1.31	0.63	0.66	1.21	0.83	1.5	1.9	0.3	0.19	1.14	1.16	0.94	1.34	0.81	0.75	1.4	1.65	0.94	0.68	1.07	3.66	2.91
1903	0.95	1.1	0.66	0.85	0.64	1.57	0.96	1.71	0.61	0.57	0.7	0.57	0.51	0.7	0.83	0.79	0.65	1.26	0.7	1.07	1.28	0.33	0.2	0.97	1.26	0.9	1.26	0.8	0.56	1.22	1.21	0.69	0.57	0.79	2.85	2.11
1904	0.78	0.78	0.6	0.66	0.97	1.71	1.15	1.62	0.64	0.39	0.45	0.86	0.45	0.72	1.61	0.54	0.43	1.09	0.71	1.14	1.42	0.3	0.14	0.9	1.13	0.75	1.04	0.86	0.66	1.06	1.51	1.04	0.58	0.65	2.93	2.29
1905	0.6	0.47	0.41	0.77	0.82	1.63	0.92	1.96	0.66	0.37	0.75	0.77	0.38	1.1	1.33	0.67	0.6	0.93	0.78	0.97	1.4	0.34	0.19	1.07	1.16	1.04	1.66	1.13	0.61	1.26	1.67	0.86	0.78	0.7	3.66	3.15
1906	0.57	0.6	0.57	0.64	0.81	1.17	1.02	1.92	0.64	0.57	0.81	1.07	0.79	1.05	1.33	0.73	0.59	0.99	0.76	0.58	0.87	0.29	0.22	0.8	1.11	0.82	1.39	0.71	0.74	1.22	1.79	0.86	0.79	0.66	3.77	2.73
1907	1.24	1.42	0.87	0.86	1.49	1.34	1.24	1.9	0.79	0.66	0.83	1.21	0.85	1.03	1.52	0.82	0.96	1.27	0.97	1.11	1.75	0.35	0.29	1.43	1.3	0.85	1.74	1.12	0.87	1.48	2.48	1.01	0.87	0.57	5.66	4.25
1908	1.5	1.21	1.02	0.73	1.28	1.07	1.14	1.79	1.18	0.87	0.86	1.07	0.83	1.34	1.36	0.95	0.93	1.61	0.97	1.78	2.19	0.4	0.22	1.57	1.97	1.4	1.83	1.22	0.81	1.44	2.09	1.12	0.91	1.1	5.56	3.98
1909	0.8	1.01	0.8	0.93	0.96	0.7	0.87	1.65	0.94	0.67	0.92	0.64	0.56	0.83	1.45	0.77	0.57	1.02	0.7	1.22	1.73	0.28	0.18	1.29	0.72	0.66	1.42	0.8	0.64	1.3	1.49	0.97	0.88	1.14	4.02	2.65
1910	0.94	1.13	0.67	0.93	1.35	0.8	0.77	1.22	0.7	0.47	0.4	0.4	0.52	0.77	1.18	0.54	0.44	0.66	0.27	0.82	1.32	0.3	0.16	0.52	0.71	0.35	1.01	0.63	0.44	0.91	1.57	0.53	0.53	0.48	3.06	2.38
1911	1.2	0.93	0.56	0.65	1.1	0.72	0.68	1.25	0.68	0.42	0.49	0.2	0.28	0.68	0.92	0.5	0.39	0.54	0	0.79	1.1	0.13	0.22	0.72	0.7	0.85	1.05	0.57	0.43	1.16	1.44	0.52	0.52	0.6	2.83	2.38
1912	1.17	0.81	0.54	1.09	1.3	0.92	0.77	1.55	1.19	0.46	0.85	0.17	0.36	0.46	1.15	0.83	0.64	0.6	0.32	0.9	1.41	0.25	0.22	0.98	0.68	1.05	1.32	0.71	0.65	1.06	1.46	0.39	0.6	0.79	3.03	2.76
1913	1.28	1.31	0.84	1.4	1.42	1.09	0.94	2.4	1.7	0.47	0.67	0.61	0.7	0.81	0.89	1.35	0.83	0.7	0.61	1.03	1.78	0.42	0.25	1.09	1.48	1.06	1.64	0.91	1.01	1.43	1.35	0.56	0.6	1.15	3.06	3.25
1914	1.32	1.17	0.97	1.4	1.06	0.89	0.89	1.59	1.44	0.61	0.72	1.18	0.8	0.73	1.06	0.81	0.78	0.79	0.91	0.91	1.51	0.3	0.17	1.1	1.26	1.22	1.14	1.02	0.73	1.53	1.24	0.54	0.9	1.21	2.65	3.02
