# Boyd - Interior Alaska Aspen Site SA1033 - PPTR - ITRDB AK180
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/32075
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-32075.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak180-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ak180-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak180.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ak180.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2020-12-16
#--------------------
# File_Last_Modified_Date
#   Date: 2020-12-16
#--------------------
# Title
#   Study_Name: Boyd - Interior Alaska Aspen Site SA1033 - PPTR - ITRDB AK180
#--------------------
# Investigators
#   Investigators: Boyd, M.; Berner, L.T.; Foster, A.; Goetz, S.; Rogers, B.; Walker, X.; Mack, M.
#--------------------
# Description_Notes_and_Keywords
#   Description: This data file contains raw ring-width chronologies of individual trees that died (dying) and survived (living) an insect oubreak of Phyllocnistis populiella (outbreak period: 1997-2013) in Interior Alaska.  Living trees have ring-width measurements up to 2015 and the tree names are preceded by TA whereas dying tree ring-width measurements end in 1997-2013 and the tree names are preceded by TM. NOAA Template Raw Measurements file added 2021-02-22
#--------------------
# Publication
#   Authors: Melissa A. Boyd, Logan T. Berner, Adrianna C. Foster, Scott J. Goetz, Brendan M. Rogers, Xanthe J. Walker, Michelle C. Mack
#   Journal_Name: Ecosphere
#   Published_Title: Historic declines in growth portend trembling aspen death during a contemporary leaf miner outbreak in Alaska
#   Published_Date_or_Year: 2021
#   Volume: 12
#   Pages: 
#   Issue: 6
#   Report_Number: 
#   DOI: 10.1002/ecs2.3569
#   Full_Citation: None
#   Abstract: Climate change-driven droughts and insect outbreaks are becoming more frequent and widespread, increasing forest vulnerability to mortality. By addressing the impacts of climate and insects on tree growth preceding death, we can better understand tree mortality risk under a changing climate. Here, we used tree stature and interannual growth (basal area increment; BAI) to assess processes leading to trembling aspen (Populus tremuloides) survival or mortality during an unprecedented leaf miner (Phyllocnistis populiella) outbreak in boreal North America. We identified eight sites (22 plots) in the longest running forest monitoring network in Alaska, spanning ~350 km of latitude, that experienced >=0.25 Mg ha-1 yr-1 aspen mortality during the outbreak. We compared the size and canopy position, growth patterns, and sensitivity to climate and leaf mining of aspen that survived (living; n = 84) vs. died (dying; n = 76) and linked the normalized difference vegetation index (NDVI) to plot-level aspen growth and stand biomass recruitment, growth, and mortality. Dying aspen were in the subcanopy, smaller in diameter, and after a drought in 1957 had lower growth than living aspen until death. Before the outbreak, growth of all trees was positively influenced by moisture and negatively by temperature, but only living trees maintained this climate response during the outbreak. Leaf mining reduced growth of both groups, exerting at least a twofold greater impact than climate. The NDVI captured plot-level tree growth and stand biomass growth and mortality, yet it was nearly two times more strongly associated with living than dying tree growth and 12 times more strongly associated with biomass growth than mortality. These differences suggest that NDVI may inadequately detect insect-driven dieback and dispersed mortality of aspen across the boreal biome. Our findings reveal that a historic drought triggered a multi-decadal growth decline that predisposed aspen to mortality during the leaf miner outbreak and that while aspen growth is influenced by moisture and temperature, it is more strongly affected by P. populiella. We conclude that as the climate warms and insect outbreaks increase in frequency and magnitude at high latitudes, we should expect to see persistent and greater declines in aspen growth and increases in mortality.
#--------------------
# Funding_Agency
#   Funding_Agency_Name: US National Science Foundation
#   Grant: DEB-1636476
#--------------------
# Funding_Agency
#   Funding_Agency_Name: US Department of Agriculture Forest Service
#   Grant: RJVA-PNW-01-JV-11261952-231
#--------------------
# Funding_Agency
#   Funding_Agency_Name: US NASA
#   Grant: NNX17AE44G
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Strategic Environmental Research and Development Program
#   Grant: RC18-C2-1183
#--------------------
# Site_Information
#   Site_Name: Interior Alaska Aspen Site SA1033
#   Location: Alaska
#   Northernmost_Latitude: 63.31235
#   Southernmost_Latitude: 63.31235
#   Easternmost_Longitude: -143.2472
#   Westernmost_Longitude: -143.2472
#   Elevation_m: 150
#--------------------
# Data_Collection
#   Collection_Name: AK180
#   First_Year: 1907
#   Last_Year: 2015
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Populus tremuloides Michx.
#   Common_Name: quaking aspen
#   Tree_Species_Code: PPTR
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## TA897_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TA897; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TA797_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TA797; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TA1297_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TA1297; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TA397_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TA397; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TA1197_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TA1197; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TA497_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TA497; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TA597_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TA597; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TA697_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TA697; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TA997_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TA997; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TA1097_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TA1097; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TA197_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TA197; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TA297_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TA297; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TM597_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TM597; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TM297_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TM297; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TM197_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TM197; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TM797_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TM797; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TM1197_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TM1197; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TM1097_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TM1097; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TM997_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TM997; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TM697_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TM697; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TM897_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TM897; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TM497_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TM497; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TM1297_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TM1297; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	TA897_raw	TA797_raw	TA1297_raw	TA397_raw	TA1197_raw	TA497_raw	TA597_raw	TA697_raw	TA997_raw	TA1097_raw	TA197_raw	TA297_raw	TM597_raw	TM297_raw	TM197_raw	TM797_raw	TM1197_raw	TM1097_raw	TM997_raw	TM697_raw	TM897_raw	TM497_raw	TM1297_raw
1907	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.724	NA	NA	NA	NA	NA	NA	NA
1908	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.848	NA	NA	NA	NA	NA	NA	NA
1909	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.564	NA	NA	1.39	NA	NA	0.803	NA	NA	0.452	0.391
1910	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.846	NA	NA	1.453	NA	NA	0.948	NA	0.776	0.826	0.691
1911	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.199	0.582	NA	1.266	NA	NA	1.894	NA	0.94	0.61	1.012
1912	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.438	1.232	NA	0.478	0.421	NA	1.433	NA	0.778	0.688	0.775
1913	NA	NA	NA	1.847	NA	NA	NA	NA	NA	NA	NA	NA	0.232	2.158	NA	0.745	1.281	NA	0.49	NA	0.602	1.147	0.622
1914	NA	NA	NA	2.469	NA	NA	NA	NA	NA	NA	NA	NA	0.434	1.564	NA	0.929	1.279	NA	0.888	NA	0.973	1.335	0.74
1915	NA	NA	NA	3.062	NA	NA	NA	NA	NA	NA	NA	NA	1.318	1.796	NA	1.074	1.558	NA	1.282	NA	1.2	2.102	1.427
1916	NA	NA	NA	3.056	NA	NA	NA	NA	NA	NA	NA	NA	1.599	1.842	NA	1.302	1.104	NA	1.293	0.863	1.028	2.004	1.562
1917	NA	NA	NA	2.71	NA	NA	NA	NA	NA	NA	NA	NA	1.472	1.531	NA	1.37	1.342	NA	1.194	1.092	1.079	1.711	1.249
1918	NA	NA	NA	2.263	NA	NA	NA	NA	NA	NA	NA	NA	1.228	1.098	NA	0.881	1.147	NA	0.818	0.773	0.62	1.157	0.86
1919	NA	NA	NA	1.878	NA	NA	NA	NA	NA	NA	NA	NA	1.576	1.354	NA	1.07	1.508	0.966	0.574	0.507	0.632	1.836	1.302
1920	NA	NA	NA	1.831	NA	NA	NA	NA	NA	NA	NA	1.057	1.162	0.91	NA	0.987	1.04	0.764	0.736	0.681	0.63	1.45	1.094
1921	NA	NA	NA	1.69	NA	NA	NA	NA	0.973	NA	NA	1.107	1.352	1.215	NA	0.898	1.48	0.422	0.358	0.754	0.064	1.292	1.09
1922	NA	NA	NA	1.436	NA	NA	NA	NA	1.22	NA	NA	1.216	1.006	0.86	NA	0.69	0.988	0.803	0.772	0.674	0.333	1.414	1.116
1923	NA	NA	NA	1.041	NA	NA	NA	NA	0.682	NA	NA	1.051	1.196	0.774	NA	0.554	1.018	0.358	0.308	0.542	0.29	1.452	1.016
1924	0.514	NA	NA	0.946	NA	NA	NA	NA	0.81	NA	NA	0.783	0.606	0.458	NA	0.374	0.468	0.382	0.4	0.397	0.345	0.678	0.436
1925	0.283	NA	NA	0.887	NA	NA	NA	NA	0.412	NA	NA	0.8	0.456	0.618	NA	0.303	0.553	0.593	0.336	0.368	0.252	0.404	0.509
1926	0.409	NA	NA	1.364	NA	NA	NA	NA	0.882	NA	NA	1.057	1.002	0.61	NA	0.364	0.789	0.904	0.538	0.494	0.262	0.779	0.922
1927	0.492	NA	NA	1.053	NA	NA	NA	NA	0.772	NA	NA	0.994	0.868	0.728	NA	0.505	0.828	0.762	0.488	0.475	0.263	0.887	0.753
1928	0.335	NA	NA	0.793	NA	NA	NA	NA	0.586	NA	NA	0.53	0.338	0.438	NA	0.429	0.328	0.528	0.4	0.393	0.13	0.798	0.43
1929	0.411	NA	NA	1.285	NA	NA	NA	NA	0.84	NA	NA	0.72	0.46	0.572	NA	0.657	0.616	0.478	0.662	0.707	0.204	0.704	0.706
1930	0.628	NA	NA	1.395	NA	NA	NA	NA	1.038	NA	NA	1.388	0.867	0.764	0.409	0.607	0.805	0.77	0.826	0.825	0.234	0.611	0.946
1931	0.248	NA	NA	1.417	NA	NA	NA	NA	1.04	NA	NA	0.766	0.602	0.605	0.525	0.375	0.428	0.34	0.82	0.656	0.239	0.413	0.768
1932	0.693	0.88	0.796	2.089	NA	NA	NA	NA	1.169	NA	NA	1.538	1.247	0.962	0.711	0.412	0.782	1.181	1.656	1.316	0.41	0.794	1.002
1933	0.546	0.723	0.674	1.303	NA	NA	NA	NA	1.164	NA	NA	1.164	1.021	0.655	0.71	0.424	0.707	0.954	1.043	1.178	0.199	0.599	0.707
1934	0.556	0.879	0.854	1.456	NA	NA	NA	NA	1.016	NA	NA	1.038	0.545	0.72	0.768	0.598	0.758	0.824	0.948	1.116	0.232	0.714	0.82
1935	0.963	1.382	0.925	1.552	NA	NA	NA	NA	1.482	NA	NA	1.351	1.116	0.958	1.039	0.874	1.212	0.884	1.121	1.521	0.537	1.344	1.175
1936	0.832	1.315	0.774	1.563	NA	NA	NA	NA	1.298	NA	NA	1.073	1.138	0.814	0.918	0.731	1.268	0.874	0.941	1.486	0.312	1.061	1.418
1937	0.74	1.024	0.656	1.172	NA	NA	NA	NA	0.982	NA	NA	1.098	1.144	0.742	0.622	0.49	0.972	0.844	0.79	1.402	0.35	1.501	1.036
1938	0.706	1.319	0.713	1.555	NA	NA	NA	NA	1.616	NA	NA	1.341	1.178	0.856	0.914	0.65	0.962	1.032	1.002	1.334	0.256	1.057	0.896
1939	0.944	1.235	0.849	2.038	NA	NA	NA	NA	1.582	NA	NA	1.395	1.176	0.858	1.067	0.704	1.126	1.003	1.144	1.418	0.508	0.915	0.806
1940	0.635	1.264	0.342	1.24	NA	NA	NA	NA	1.65	0.957	NA	1.242	0.92	0.776	0.912	0.716	0.976	0.716	1.066	1.378	0.272	0.84	0.828
1941	0.376	0.77	0.556	0.866	NA	NA	NA	NA	0.869	0.685	NA	0.873	0.433	0.495	0.957	0.428	0.936	0.41	0.788	0.974	0.217	0.568	0.842
1942	0.352	0.842	0.624	0.68	NA	NA	NA	NA	1.07	0.665	NA	0.945	0.688	0.618	0.888	0.592	1.115	0.18	0.866	1.393	0.1	0.7	0.883
1943	0.673	1.254	0.7	1.288	NA	1.084	NA	NA	1.404	0.918	NA	1.083	1.086	0.69	1.038	0.503	1.412	0.707	1.186	1.658	0.541	1.092	1.27
1944	0.67	1.08	0.741	1.56	NA	0.965	NA	NA	1.272	0.752	NA	1.355	1.348	1.122	0.994	0.314	1.056	0.631	0.818	1.648	0.298	0.993	0.772
1945	0.642	1.543	1.134	1.66	1.276	1.086	NA	NA	1.506	0.733	NA	1.536	1.431	1.188	1.291	0.398	1.154	0.848	0.938	1.797	0.397	0.81	0.812
1946	0.549	0.83	0.563	1.169	0.825	0.698	0.866	NA	0.798	0.626	NA	0.77	0.747	0.74	0.75	0.276	0.679	0.612	0.476	0.934	0.39	0.62	0.566
1947	0.663	1.096	0.949	1.302	0.976	0.971	1.036	NA	0.93	0.69	NA	1.031	0.794	0.652	0.838	0.29	0.856	0.52	0.667	1.379	0.229	0.989	0.906
1948	0.72	0.837	0.716	1.192	0.688	0.667	0.727	NA	0.942	0.789	NA	0.856	0.636	0.653	0.752	0.317	0.674	0.48	0.706	1.032	0.462	0.713	0.69
1949	0.272	0.528	0.425	1.234	0.406	0.465	0.296	NA	0.792	0.481	NA	0.46	0.228	0.372	0.464	0.208	0.318	0.324	0.507	0.602	0.178	0.351	0.34
1950	0.356	0.639	0.557	1.13	0.534	0.686	0.557	NA	1.244	0.654	0.866	0.598	0.494	0.414	0.542	0.322	0.649	0.417	0.725	1.035	0.21	0.678	0.458
1951	0.272	0.668	0.417	0.698	0.669	0.583	0.624	NA	0.608	0.345	0.777	0.52	0.357	0.478	0.55	0.194	0.52	0.356	0.307	0.996	0.096	0.384	0.291
1952	0.454	0.895	0.633	0.962	0.614	0.645	0.646	NA	1	0.359	0.623	0.774	0.388	0.676	0.477	0.2	0.602	0.408	0.691	1.166	0.182	0.663	0.319
1953	0.522	0.764	0.585	1.134	0.596	0.634	0.704	NA	1.232	0.632	0.66	0.694	0.601	0.595	0.48	0.356	0.654	0.58	0.68	1.236	0.13	0.584	0.415
1954	0.496	0.801	0.506	0.647	0.603	0.433	0.763	NA	0.917	0.61	0.536	0.718	0.425	0.592	0.556	0.34	0.68	0.396	0.488	1.086	0.112	0.406	0.592
1955	0.466	0.784	0.345	0.57	0.437	0.414	0.909	NA	0.693	0.437	0.596	0.551	0.586	0.468	0.388	0.162	0.569	0.384	0.43	0.922	0.098	0.586	0.501
1956	0.644	0.994	0.465	1.044	0.572	0.392	0.93	NA	0.969	0.483	0.542	0.643	0.507	0.414	0.444	0.277	0.666	0.268	0.602	0.972	0.208	0.501	0.377
1957	0.62	0.674	0.507	1.003	0.62	0.594	0.656	NA	1.052	0.535	0.654	0.632	0.673	0.474	0.434	0.394	0.694	0.424	0.734	0.97	0.214	0.924	0.558
1958	0.452	0.693	0.684	0.662	0.466	0.531	0.566	NA	0.604	0.46	0.56	0.548	0.384	0.412	0.154	0.31	0.588	0.392	0.503	0.912	0.216	0.425	0.524
1959	0.52	0.91	0.649	0.765	0.604	0.346	0.521	NA	0.693	0.511	0.624	0.631	0.478	0.522	0.364	0.34	0.533	0.374	0.608	0.899	0.168	0.477	0.486
1960	0.602	1.006	0.741	0.859	0.781	0.464	0.746	NA	0.917	0.592	0.802	0.631	0.486	0.47	0.481	0.255	0.521	0.397	0.684	0.928	0.182	0.528	0.518
1961	0.815	1.286	0.874	1.344	1.055	0.686	0.751	0.845	1.452	0.7	0.916	0.847	0.66	0.613	0.518	0.276	0.716	0.515	1.099	0.978	0.326	0.814	0.57
1962	0.526	0.888	0.607	0.932	0.852	0.58	0.784	0.698	1.028	0.352	0.673	0.747	0.45	0.434	0.432	0.168	0.35	0.496	0.5	0.838	0.168	0.839	0.352
1963	0.524	0.676	0.637	0.839	0.7	0.429	0.71	0.591	0.826	0.29	0.752	0.702	0.534	0.412	0.448	0.101	0.411	0.452	0.358	0.98	0.196	0.636	0.282
