# Stevenson - Story - PIEC - ITRDB AR081
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/17219
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-17219.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ar081-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ar081-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ar081.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ar081.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2014-08-18
#--------------------
# File_Last_Modified_Date
#   Date: 2014-08-18
#--------------------
# Title
#   Study_Name: Stevenson - Story - PIEC - ITRDB AR081
#--------------------
# Investigators
#   Investigators: Stevenson, D.; Lynch, T.B.; Heineman, R.; Holeman, R.; Wilson, D.; Anderson, K.; Guldin, J.M.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: Douglas J. Stevenson, Thomas B. Lynch, Pradip Saud, Robert Heineman, Randal Holeman, Dennis Wilson, Keith Anderson, Chris Cerny, James M. Guldin
#   Journal_Name: Dendrochronologia
#   Published_Title: Winter in the Ouchitas - A severe winter storm signature in Pinus echinata in the Ouachita Mountains of Oklahoma and Arkansas, USA
#   Published_Date_or_Year: 2016
#   Volume: 37
#   Pages: 107-115
#   Issue: 
#   Report_Number: 
#   DOI: 10.1016/j.dendro.2016.01.001
#   Full_Citation: None
#   Abstract: Each year severe winter storms (~ice storms) damage trees throughout the southern USA. Arkansas and Oklahoma have a history of severe winter storms. To extend that history back beyond the reach of written records, a distinctive tree ring pattern or signature is needed. Storm-caused breakage, branch loss and bending stress provide that signature. We found a severe storm signature in shortleaf pine (Pinus echinata). We used three published site chronologies, a set of five new site chronologies from a growth-and-yield study conducted by Oklahoma State University and the unpublished Shortleaf Canyon chronology from a master's thesis at the University of Arkansas. Our method is based on two ring width values for the first and second growing seasons after the storm standardized to the ring widths of the seven growing seasons after the storm. Concordance between storm years predicted by tree ring patterns and actual storm years was tested using Cohen's Kappa. Concern about confounding of ice storm signals by droughts led us to test concordance between severe storms and drought in July, August and September; results were inconclusive but stand as a warning that these two phenomena cannot be distinguished with certainty in the tree ring record. Damaging severe storms occurred in about 2.8% of all years. Two out of three storms identified as "severe" produced glaze icing.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Story
#   Location: Arkansas
#   Northernmost_Latitude: 34.6667
#   Southernmost_Latitude: 34.6667
#   Easternmost_Longitude: -93.4667
#   Westernmost_Longitude: -93.4667
#   Elevation_m: 218
#--------------------
# Data_Collection
#   Collection_Name: AR081
#   First_Year: 1887
#   Last_Year: 2007
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Pinus echinata Mill.
#   Common_Name: shortleaf pine
#   Tree_Species_Code: PIEC
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## p198t001_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: p198t001; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## p198t008_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: p198t008; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## p198t021_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: p198t021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## p199t001_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: p199t001; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## p199t014_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: p199t014; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## p200t001_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: p200t001; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## p200t002_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: p200t002; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## p200t004_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: p200t004; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## p201t003_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: p201t003; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## p202t006_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: p202t006; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## p203t001_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: p203t001; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## p204t003_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: p204t003; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## p204t006_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: p204t006; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## p205t002_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: p205t002; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## p205t005_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: p205t005; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## p254t001_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: p254t001; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## p254t005_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: p254t005; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## p254t007_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: p254t007; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## p255t008_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: p255t008; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## p255t014_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: p255t014; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## p255t016_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: p255t016; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## p256t002_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: p256t002; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## p256t003_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: p256t003; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## p256t005_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: p256t005; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## p257t001_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: p257t001; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## p257t002_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: p257t002; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## p257t005_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: p257t005; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## p257t010_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: p257t010; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	p198t001_raw	p198t008_raw	p198t021_raw	p199t001_raw	p199t014_raw	p200t001_raw	p200t002_raw	p200t004_raw	p201t003_raw	p202t006_raw	p203t001_raw	p204t003_raw	p204t006_raw	p205t002_raw	p205t005_raw	p254t001_raw	p254t005_raw	p254t007_raw	p255t008_raw	p255t014_raw	p255t016_raw	p256t002_raw	p256t003_raw	p256t005_raw	p257t001_raw	p257t002_raw	p257t005_raw	p257t010_raw
1887	NA	0.185	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1888	NA	0.392	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1889	NA	1.853	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1890	NA	1.802	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1891	NA	1.787	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1892	NA	0.672	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1893	NA	1.521	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1894	NA	1.143	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1895	NA	1.081	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1896	NA	0.504	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1897	NA	1.241	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1898	NA	2.771	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1899	NA	1.388	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1900	NA	1.615	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1901	NA	1.63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1902	NA	2.069	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1903	NA	2.482	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1904	NA	2.451	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1905	NA	2.436	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1906	NA	2.266	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1907	NA	2.523	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1908	NA	2.363	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1909	NA	1.835	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1910	NA	1.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1911	NA	2.444	NA	1.345	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1912	2.153	1.592	NA	3.381	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1913	1.46	1.801	NA	2.25	NA	NA	2.483	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1914	2.367	1.745	NA	2.336	NA	NA	3.052	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1915	2.103	2.176	NA	2.017	NA	NA	2.839	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1916	1.574	1.839	NA	1.324	NA	NA	2.912	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1917	1.656	1.413	NA	2.558	NA	NA	2.496	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1918	1.453	1.508	NA	1.178	NA	NA	1.969	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1919	1.864	1.389	NA	1.358	NA	NA	2.151	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1920	1.695	1.599	NA	1.664	NA	NA	2.252	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1921	2.163	1.904	NA	1.881	NA	NA	1.96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1922	1.226	1.218	NA	1.672	NA	NA	1.958	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1923	2.49	1.354	NA	1.771	NA	NA	3.177	NA	NA	NA	NA	NA	NA	NA	1.412	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1924	2.117	1.588	NA	2.094	NA	NA	2.286	NA	NA	NA	NA	NA	NA	NA	1.273	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1925	1.866	1.167	NA	1.258	NA	NA	1.681	NA	NA	NA	NA	NA	NA	NA	1.218	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1926	1.948	0.929	NA	1.133	NA	NA	1.543	NA	NA	NA	NA	NA	NA	NA	1.585	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1927	1.89	1.746	NA	1.858	NA	NA	1.558	NA	NA	NA	NA	NA	NA	2.438	1.832	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1928	1.869	1.472	NA	2.334	NA	NA	1.321	NA	NA	NA	NA	NA	NA	1.947	1.178	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1929	1.822	1.538	NA	2.239	NA	NA	1.787	NA	NA	NA	NA	NA	NA	3.944	1.714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1930	1.133	1.241	NA	1.414	NA	NA	0.795	NA	NA	NA	NA	NA	NA	3.318	1.576	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1931	0.489	1.066	NA	0.488	NA	NA	0.544	NA	NA	NA	NA	NA	NA	2.461	2.206	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1932	0.48	1.654	NA	0.837	NA	NA	0.673	NA	NA	NA	NA	NA	NA	2.038	2.702	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1933	1.016	2.251	NA	1.004	NA	NA	1.09	1.942	NA	NA	NA	NA	NA	2.635	2.602	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1934	1.1	2.155	NA	0.492	NA	NA	0.688	1.23	NA	NA	NA	NA	NA	1.967	2.33	NA	NA	2.348	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1935	1.001	2.96	NA	0.849	NA	NA	0.903	2.184	NA	NA	NA	NA	NA	2.807	3.571	4.369	NA	2.443	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1936	1.33	2.393	1.811	1.175	NA	NA	0.915	1.768	NA	NA	NA	NA	NA	2.518	2.63	2.071	NA	1.434	NA	NA	NA	NA	NA	NA	NA	NA	4.217	NA
1937	1.278	1.756	2.207	1.452	NA	NA	1.671	2.237	NA	NA	NA	NA	NA	3.961	3.646	4.333	2.245	1.698	NA	NA	NA	NA	NA	NA	NA	NA	4.026	NA
1938	0.715	1.534	1.747	0.877	NA	NA	1.006	1.254	NA	NA	NA	NA	NA	2.147	2.438	2.075	1.738	1.783	NA	NA	NA	NA	NA	NA	2.008	NA	3.581	NA
1939	1.186	1.403	3.143	1.106	NA	NA	1.367	2.113	NA	1.947	2.021	NA	NA	2.246	2.319	1.999	1.67	1.101	6.451	2.826	NA	NA	2.11	NA	1.938	NA	4.05	NA
