# Hager - Carroll - FRNI - ITRDB ME030
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3457
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3457.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/me030-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; me030-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/me030.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/me030.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Hager - Carroll - FRNI - ITRDB ME030
#--------------------
# Investigators
#   Investigators: Hager, A.E.S.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Carroll
#   Location: Maine
#   Northernmost_Latitude: 45.42
#   Southernmost_Latitude: 45.42
#   Easternmost_Longitude: -68.07
#   Westernmost_Longitude: -68.07
#   Elevation_m: 120
#--------------------
# Data_Collection
#   Collection_Name: ME030
#   First_Year: 1880
#   Last_Year: 1994
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Fraxinus nigra Marsh.
#   Common_Name: black ash
#   Tree_Species_Code: FRNI
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 32-01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 32-01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 32-01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 32-01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 32-02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 32-02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 32-02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 32-02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 32-03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 32-03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 32-04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 32-04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 32-04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 32-04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 32-04C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 32-04C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 32-05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 32-05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 32-05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 32-05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 32-06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 32-06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 32-06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 32-06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 32-06D_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 32-06D; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 32-08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 32-08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 32-09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 32-09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 32-09C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 32-09C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 32-10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 32-10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 32-10C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 32-10C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 32-11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 32-11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 32-11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 32-11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 32-11C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 32-11C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 32-12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 32-12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 32-12B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 32-12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 32-12C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 32-12C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 32-12D_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 32-12D; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 32-13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 32-13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 32-13C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 32-13C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 32-14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 32-14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 32-15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 32-15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 32-15B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 32-15B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 32-16A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 32-16A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 32-16C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 32-16C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 32-16D_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 32-16D; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 32-17A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 32-17A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 32-18A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 32-18A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 32-18B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 32-18B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 32-18C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 32-18C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 32-20A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 32-20A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 32-20B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 32-20B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 32-21A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 32-21A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 32-21B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 32-21B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 32-22B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 32-22B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 32-22C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 32-22C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	32-01A_raw	32-01B_raw	32-02A_raw	32-02B_raw	32-03A_raw	32-04A_raw	32-04B_raw	32-04C_raw	32-05A_raw	32-05B_raw	32-06A_raw	32-06B_raw	32-06D_raw	32-08B_raw	32-09A_raw	32-09C_raw	32-10A_raw	32-10C_raw	32-11A_raw	32-11B_raw	32-11C_raw	32-12A_raw	32-12B_raw	32-12C_raw	32-12D_raw	32-13A_raw	32-13C_raw	32-14A_raw	32-15A_raw	32-15B_raw	32-16A_raw	32-16C_raw	32-16D_raw	32-17A_raw	32-18A_raw	32-18B_raw	32-18C_raw	32-20A_raw	32-20B_raw	32-21A_raw	32-21B_raw	32-22B_raw	32-22C_raw
1880	NA	NA	0.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1881	NA	NA	0.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1882	NA	NA	0.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1883	NA	NA	0.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1884	NA	NA	0.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1885	NA	NA	0.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1886	NA	NA	0.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1887	NA	NA	0.53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1888	NA	NA	0.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1889	NA	NA	0.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1890	NA	NA	0.33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1891	NA	NA	0.41	0.92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.87	NA	NA	NA	NA	NA	NA	NA	NA	NA
1892	NA	NA	0.63	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.93	NA	NA	NA	NA	NA	NA	NA	NA	NA
1893	NA	NA	0.55	0.52	NA	NA	NA	NA	0.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.48	NA	NA	NA	NA	NA	NA	NA	NA	NA
1894	NA	NA	0.87	1.13	NA	NA	NA	NA	0.25	NA	NA	NA	NA	NA	NA	NA	0.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.26	NA	NA	NA	NA	NA	NA	NA	NA	NA
1895	NA	NA	0.66	0.45	NA	NA	NA	NA	0.4	NA	NA	NA	NA	NA	NA	NA	0.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.31	NA	NA	NA	NA	NA	NA	NA	NA	NA
1896	NA	NA	0.77	0.76	NA	NA	NA	NA	0.7	NA	NA	NA	NA	NA	NA	NA	0.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.3	NA	NA	NA	NA	NA	NA	NA	NA	NA
1897	NA	NA	0.84	0.43	NA	NA	NA	NA	0.7	NA	NA	NA	NA	NA	NA	NA	0.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.37	NA	NA	NA	NA	NA	NA	NA	1.37	NA
1898	NA	NA	0.88	0.61	NA	NA	NA	NA	0.7	1.09	NA	NA	NA	NA	NA	NA	0.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.94	NA	NA	NA	NA	NA	NA	NA	1.11	NA
1899	NA	NA	0.61	0.55	NA	NA	NA	NA	1.83	1.37	NA	NA	NA	NA	NA	NA	0.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.76	NA	NA	NA	NA	NA	NA	NA	1.16	NA
1900	NA	NA	0.88	0.63	NA	NA	NA	NA	1.63	1.65	NA	NA	NA	NA	NA	NA	0.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.06	NA	NA	NA	NA	NA	NA	NA	1.18	NA
1901	NA	NA	1.1	0.77	NA	NA	NA	NA	1.14	1.25	NA	NA	NA	NA	NA	NA	0.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.22	NA	NA	NA	NA	NA	NA	NA	1.27	NA
1902	NA	NA	1.64	1.2	NA	NA	NA	NA	1.06	1.04	NA	NA	NA	NA	NA	NA	0.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6	NA	NA	NA	3.76	NA	NA	NA	1.4	NA
1903	NA	NA	0.81	0.43	NA	NA	NA	NA	0.18	0.11	NA	NA	NA	NA	NA	NA	0.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.21	NA	NA	0.72	2.11	1.93	NA	NA	1.2	NA
1904	NA	NA	2.29	1.02	NA	NA	NA	NA	0.17	0.08	NA	NA	NA	NA	NA	NA	1.89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.09	NA	NA	1.16	1.63	2.02	NA	NA	1.9	NA
1905	NA	NA	2.7	1.69	NA	NA	NA	NA	0.14	0.14	NA	NA	NA	NA	NA	NA	0.99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.83	NA	NA	1.11	2.23	1.5	NA	NA	2.08	NA
1906	NA	NA	3.04	1.72	NA	NA	NA	NA	0.08	0.13	NA	NA	NA	NA	NA	NA	0.97	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.16	NA	NA	1.19	1.36	1.51	NA	NA	1.91	NA
1907	NA	NA	2.8	1.77	NA	NA	NA	NA	0.13	0.09	NA	NA	NA	NA	NA	NA	1.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.83	NA	NA	1.15	3.2	1.75	NA	NA	2.91	NA
1908	NA	2.08	2.73	1.26	NA	NA	NA	NA	0.13	0.15	NA	NA	NA	NA	NA	NA	0.88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.38	NA	NA	0.9	2.03	1.59	NA	NA	2.75	NA
1909	NA	1.77	3.37	2.09	NA	NA	NA	NA	0.22	0.1	NA	NA	NA	NA	NA	NA	0.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.85	NA	NA	0.79	1.81	1.61	NA	NA	3.28	NA
1910	NA	1.24	3.25	1.75	NA	NA	NA	NA	0.79	0.47	NA	NA	NA	NA	NA	NA	0.79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.25	NA	NA	0.9	1.94	1.4	NA	NA	2.96	3.06
1911	NA	0.98	2.65	1.55	NA	NA	NA	NA	0.71	0.48	NA	NA	NA	NA	NA	NA	0.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.83	NA	NA	0.86	3.05	2.34	NA	NA	3.34	3.3
1912	NA	0.86	1.3	0.71	NA	0.47	0.57	NA	0.86	0.49	NA	NA	NA	NA	NA	NA	0.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.31	NA	0.68	1.83	NA	NA	0.36	1.92	1.77	NA	NA	1.36	1.11
1913	NA	0.91	2.84	1.44	NA	0.52	0.73	NA	1.22	0.82	NA	NA	NA	NA	NA	NA	0.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.35	NA	0.41	0.73	NA	NA	0.68	3.06	2.69	NA	NA	2.86	2.9
1914	NA	0.92	2.77	1.73	NA	0.54	0.83	NA	0.9	0.49	NA	NA	NA	NA	NA	NA	0.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2	NA	0.23	1.75	0.5	NA	0.46	2.97	2.43	NA	NA	1.6	1.51
1915	NA	0.87	2.5	1.61	NA	0.45	0.69	NA	1.27	1.24	NA	NA	NA	NA	NA	NA	0.96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.45	0.31	NA	0.29	1.68	0.37	NA	0.47	3.13	2.77	NA	NA	1.57	1.4
1916	NA	0.79	2.55	1.2	NA	0.29	0.52	NA	1.15	0.93	NA	NA	NA	0.41	NA	NA	1.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.56	0.2	NA	0.34	1.98	0.2	NA	0.33	2.55	2.18	NA	NA	1.2	1.04
1917	NA	0.9	1.36	0.81	NA	0.22	0.41	NA	1.04	0.84	NA	NA	NA	0.76	NA	NA	1.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.56	0.18	NA	0.2	1.43	0.19	NA	0.19	1.4	1.57	NA	NA	0.84	0.68
1918	NA	0.56	0.87	0.52	NA	0.13	0.17	NA	0.8	0.56	NA	NA	NA	0.5	NA	NA	0.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.64	0.18	NA	0.29	1.02	0.09	NA	0.13	0.73	0.42	NA	NA	0.3	0.22
1919	NA	0.95	2.81	1.13	NA	0.38	0.43	NA	0.88	0.65	NA	NA	NA	0.79	NA	NA	0.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.83	0.36	NA	0.54	0.31	0.09	NA	0.13	3.23	1.45	0.93	NA	1.4	1.11
