# Larson - LeBudde - QUAL - ITRDB WI016
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/33917
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-33917.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wi016-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; wi016-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wi016.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/wi016.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2021-07-03
#--------------------
# File_Last_Modified_Date
#   Date: 2021-07-03
#--------------------
# Title
#   Study_Name: Larson - LeBudde - QUAL - ITRDB WI016
#--------------------
# Investigators
#   Investigators: Larson, E.R.(https://orcid.org/0000-0001-6628-1659); Allen, S.A.; Underwood, C.A.
#--------------------
# Description_Notes_and_Keywords
#   Description: Oak ring width data from the Driftless Area of southwest Wisconsin and northeast Iowa, USA, sampled from living oak trees, remnants, and archeological beams. NOAA Template Raw Measurements file added 2021-10-19.
#--------------------
# Publication
#   Authors: Larson, Evan R., Sara A. Allen, Chris A. Underwood
#   Journal_Name: Progress in Physical Geography
#   Published_Title: The Driftless Oaks: A new network of tree-ring chronologies to improve regional perspectives of drought in the Upper Midwest, USA
#   Published_Date_or_Year: 2021
#   Volume: 45
#   Pages: 375-406
#   Issue: 3
#   Report_Number: 
#   DOI: 10.1177/0309133320960670
#   Full_Citation: None
#   Abstract: New and updated multi-century tree-ring chronologies from living oak trees, remnants, and archeological beams from across the Driftless Area of southwest Wisconsin and northeast Iowa, USA, were developed to fill a spatial gap in the network of available tree-ring chronologies. We produced a robust 303-year summer drought reconstruction (June-August Palmer's Modified Drought Index (PMDI): r2 = 0.45) that identified clusters of extreme droughts and pluvials (PMDI <= -4.0 or >= 4.0) in the early 1700s and more even distributions of drought conditions, with the exception of the post 1930s period when drought became relatively infrequent. Compared to the Living Blended Drought Atlas (LBDA) and the North American Drought Atlas (NADA), our reconstruction more accurately represented moderate moisture conditions across the Driftless Area, the NADA and LBDA more closely represented extreme pluvials, and our reconstruction and the LBDA better represented extreme drought years. The three reconstructions largely captured the same high-frequency variability in drought conditions and differed most at low frequencies. Significant correlations were identified between our reconstruction and corn (r = 0.30, n = 91, p = 0.002) and soybean (r = 0.25, n  = 81, p = 0.012) yields, with the strength of the correlations increasing over recent decades suggesting a tighter coupling of interannual climate variability and crop productivity in the region. Superposed epoch analyses indicated significantly wetter conditions in the Driftless Area two years after major volcanic eruptions. In the context of long-term climatic variability, the Driftless Oaks drought reconstruction demonstrated that drought and pluvial conditions more extreme than those experienced during the instrumental record have occurred in the past.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: LeBudde
#   Location: Wisconsin
#   Northernmost_Latitude: 43.23
#   Southernmost_Latitude: 43.23
#   Easternmost_Longitude: -90.081
#   Westernmost_Longitude: -90.081
#   Elevation_m: 280
#--------------------
# Data_Collection
#   Collection_Name: WI016
#   First_Year: 1859
#   Last_Year: 2014
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus alba L.
#   Common_Name: white oak
#   Tree_Species_Code: QUAL
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## BDE001A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BDE001A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BDE001B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BDE001B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BDE002A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BDE002A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BDE002B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BDE002B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BDE003A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BDE003A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BDE003B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BDE003B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BDE004A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BDE004A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BDE004B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BDE004B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BDE005A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BDE005A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BDE005B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BDE005B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BDE006A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BDE006A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BDE006B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BDE006B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BDE007A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BDE007A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BDE007B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BDE007B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BDE008A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BDE008A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BDE008B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BDE008B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BDE009A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BDE009A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BDE009B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BDE009B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BDE010A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BDE010A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BDE010B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BDE010B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BDE011A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BDE011A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BDE011B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BDE011B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	BDE001A_raw	BDE001B_raw	BDE002A_raw	BDE002B_raw	BDE003A_raw	BDE003B_raw	BDE004A_raw	BDE004B_raw	BDE005A_raw	BDE005B_raw	BDE006A_raw	BDE006B_raw	BDE007A_raw	BDE007B_raw	BDE008A_raw	BDE008B_raw	BDE009A_raw	BDE009B_raw	BDE010A_raw	BDE010B_raw	BDE011A_raw	BDE011B_raw
1859	1.186	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1860	0.933	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1861	1.543	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1862	1.397	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1863	1.463	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1864	2.199	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1865	2.115	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1866	1.948	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.121	NA	NA	NA
1867	2.137	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.758	1.499	NA	NA	NA	NA	NA	NA	2.465	NA	NA	NA
1868	2.371	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.472	1.172	NA	NA	NA	NA	NA	NA	1.804	NA	NA	NA
1869	2.413	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.823	2.028	NA	NA	NA	NA	NA	NA	2.045	NA	NA	NA
1870	1.778	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.637	1.304	NA	NA	NA	NA	NA	NA	1.333	NA	NA	NA
1871	2.201	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.602	1.318	NA	NA	NA	NA	NA	NA	1.255	NA	NA	NA
1872	1.821	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.689	1.337	NA	NA	NA	NA	NA	NA	1.154	NA	NA	NA
1873	1.672	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.719	1.332	NA	NA	NA	NA	NA	NA	1.136	NA	NA	NA
1874	1.419	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.454	1.192	NA	NA	NA	NA	NA	NA	1.025	NA	NA	NA
1875	1.291	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.309	1.465	NA	NA	NA	NA	NA	NA	1.395	NA	NA	NA
1876	2.35	NA	NA	NA	NA	0.91	NA	NA	NA	NA	1.666	1.129	NA	NA	NA	NA	NA	NA	1.263	NA	NA	NA
1877	3.175	NA	NA	NA	NA	1.187	NA	NA	NA	NA	1.685	1.241	NA	NA	NA	NA	NA	NA	2.108	NA	NA	NA
1878	4.403	NA	NA	NA	NA	1.226	NA	NA	NA	NA	1.856	1.055	NA	NA	NA	NA	NA	NA	1.84	NA	NA	NA
1879	2.455	NA	NA	NA	NA	1.249	NA	NA	NA	NA	1.482	0.84	NA	NA	NA	NA	NA	NA	1.992	NA	NA	NA
1880	3.683	NA	NA	NA	NA	1.545	NA	NA	NA	NA	1.482	0.829	NA	NA	NA	NA	NA	NA	1.629	NA	NA	NA
1881	3.006	NA	NA	NA	NA	1.481	NA	NA	NA	NA	1.808	1.109	NA	NA	NA	NA	NA	NA	2.104	NA	NA	2.497
1882	2.032	NA	NA	NA	NA	2.392	NA	NA	NA	NA	1.432	1.15	NA	NA	NA	NA	NA	NA	3.311	NA	NA	1.996
1883	1.714	NA	NA	NA	NA	1.397	NA	NA	NA	NA	1.148	0.759	NA	NA	NA	NA	NA	NA	2.571	NA	NA	1.384
1884	1.588	NA	NA	NA	NA	1.376	NA	NA	NA	NA	1.49	0.783	NA	NA	NA	NA	NA	NA	1.786	NA	NA	1.289
1885	2.689	NA	NA	NA	NA	1.164	NA	NA	NA	NA	1.71	1.086	NA	NA	NA	NA	NA	NA	1.993	NA	NA	1.645
1886	3.365	NA	NA	NA	NA	0.677	NA	NA	NA	NA	1.163	0.84	NA	NA	NA	NA	NA	NA	1.478	NA	NA	1.294
1887	3.154	NA	NA	NA	NA	0.699	NA	NA	NA	NA	1.179	0.862	NA	NA	NA	NA	NA	NA	1.055	NA	NA	1.488
1888	2.18	NA	NA	NA	NA	0.846	NA	NA	NA	NA	1.184	1.032	NA	NA	NA	NA	NA	NA	1.866	NA	NA	2.534
1889	1.947	NA	NA	NA	NA	1.461	NA	NA	NA	NA	1.268	1.028	NA	NA	NA	NA	NA	NA	1.929	NA	NA	2.287
1890	3.598	NA	NA	NA	NA	5.694	NA	NA	NA	NA	0.905	0.916	NA	NA	NA	NA	NA	NA	1.312	NA	NA	1.769
1891	3.26	NA	NA	NA	NA	4.318	NA	NA	NA	NA	0.976	0.86	NA	NA	NA	NA	NA	NA	1	NA	NA	1.547
1892	3.366	NA	NA	4.488	NA	5.567	NA	NA	NA	NA	0.87	1.287	NA	NA	NA	NA	NA	NA	1.403	NA	NA	1.879
1893	2.879	NA	NA	4.191	NA	2.879	NA	NA	NA	NA	1.062	0.976	NA	NA	NA	NA	NA	NA	1.458	NA	NA	1.728
1894	3.386	NA	NA	2.435	NA	3.556	NA	NA	NA	NA	0.892	0.9	NA	NA	NA	NA	NA	NA	1.52	NA	NA	1.219
1895	2.646	NA	NA	1.29	NA	2.433	NA	NA	NA	NA	1.002	0.977	NA	NA	NA	NA	NA	NA	1.452	NA	NA	0.904
1896	2.18	NA	NA	0.995	NA	2.882	NA	NA	NA	NA	1.413	1.169	NA	NA	NA	NA	NA	NA	2.418	NA	NA	1.499
1897	1.559	NA	NA	2.074	NA	3.151	NA	NA	NA	NA	2.147	1.579	NA	NA	NA	NA	NA	NA	1.987	1.524	NA	2.075
1898	3.31	NA	NA	2.858	NA	3.855	NA	NA	NA	NA	2.964	1.718	NA	NA	NA	NA	NA	NA	1.852	1.464	NA	1.249
1899	1.439	NA	NA	0.783	NA	2.706	NA	NA	NA	NA	1.642	1.026	NA	NA	NA	NA	NA	NA	1.966	1.229	NA	1.166
1900	1.078	NA	NA	0.571	NA	1.757	NA	NA	NA	NA	1.663	0.649	NA	NA	NA	NA	NA	NA	1.633	1.166	0.629	1.271
1901	1.886	NA	NA	0.677	NA	2.075	NA	NA	NA	NA	2.216	1.067	NA	NA	NA	NA	NA	NA	1.923	1.564	1.274	1.837
1902	2.031	NA	NA	0.931	3.621	4.254	NA	NA	NA	NA	3.992	1.738	NA	NA	NA	NA	NA	NA	2.228	1.24	1.369	1.994
1903	2.392	NA	NA	1.46	4.953	4.551	NA	NA	NA	NA	4.258	2.55	NA	NA	NA	NA	NA	NA	2.462	1.455	1.26	2.195
1904	2.285	NA	NA	2.075	4.846	4.17	NA	NA	NA	NA	2.801	1.907	NA	NA	NA	NA	NA	NA	2.782	2.083	1.301	2.543
1905	2.498	4.022	NA	4.36	5.419	3.239	NA	NA	NA	NA	2.947	2.51	NA	NA	NA	NA	NA	NA	2.045	1.534	1.295	2.295
1906	2.879	3.684	NA	3.768	3.387	2.794	NA	NA	NA	NA	3.893	2.314	NA	NA	NA	NA	NA	NA	1.828	1.927	1.387	1.725
1907	3.451	4.889	NA	4.509	4.466	2.584	NA	NA	2.931	NA	4.102	2.898	NA	NA	NA	NA	NA	NA	2.105	1.695	1.309	1.914
1908	2.328	3.324	NA	3.217	4.679	3.025	NA	NA	3.458	NA	2.994	2.896	NA	NA	NA	NA	NA	NA	2.316	2.183	1.541	1.866
1909	3.005	4	NA	5.017	4.973	2.561	NA	NA	3.34	NA	3.269	3.264	NA	NA	NA	NA	NA	NA	1.836	1.545	1.522	1.816
1910	1.97	2.33	NA	3.471	3.176	1.715	NA	NA	3.912	NA	2.537	2.293	NA	NA	NA	NA	NA	NA	1.514	1.314	1.2	1.402
1911	3.027	3.661	NA	4.72	3.451	2.011	NA	NA	3.785	NA	2.722	2.414	NA	NA	NA	NA	NA	NA	1.766	1.497	1.207	1.445
1912	3.302	4.573	NA	4.826	4.383	2.877	NA	NA	3.57	NA	4.333	4.1	NA	4.294	NA	NA	NA	NA	1.703	1.023	1.259	1.991
1913	2.73	1.84	NA	3.895	3.811	2.689	NA	NA	1.87	NA	2.383	2.501	NA	3.511	NA	NA	NA	NA	1.211	1.017	1.419	1.615
1914	1.228	3.218	NA	2.561	3.047	2.54	3.874	NA	2.652	NA	1.651	1.576	NA	1.338	NA	NA	NA	9.271	1.239	1.191	1.1	1.493
1915	0.91	1.652	NA	2.71	4.149	2.794	3.901	5.718	3.452	NA	1.777	1.624	NA	4.558	NA	NA	NA	6.742	1.353	1.608	1.525	1.521
1916	1.969	1.968	NA	4.296	3.389	2.795	4.711	5.412	3.377	NA	2.722	2.571	NA	5.364	NA	NA	NA	5.092	1.31	1.717	1.031	1.671
1917	1.672	2.751	NA	2.794	3.363	2.284	3.61	5.059	2.589	NA	1.82	2.247	NA	3.186	NA	NA	NA	3.309	1.438	1.739	1.033	1.755
