# Wickman - Lugar Springs - PIPO - ITRDB OR040
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/5236
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-5236.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/or040-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; or040-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/or040.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/or040.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Wickman - Lugar Springs - PIPO - ITRDB OR040
#--------------------
# Investigators
#   Investigators: Wickman, B.E.; Swetnam, T.W.(https://orcid.org/0000-0001-7268-2184); Baisan, C.H.(https://orcid.org/0000-0002-7362-1591)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Lugar Springs
#   Location: Oregon
#   Northernmost_Latitude: 45.77
#   Southernmost_Latitude: 45.77
#   Easternmost_Longitude: -117.97
#   Westernmost_Longitude: -117.97
#   Elevation_m: 1200
#--------------------
# Data_Collection
#   Collection_Name: OR040
#   First_Year: 1675
#   Last_Year: 1991
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus ponderosa Douglas ex C. Lawson
#   Common_Name: ponderosa pine
#   Tree_Species_Code: PIPO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## LSP01A3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LSP01A3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LSP02A3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LSP02A3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LSP02B3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LSP02B3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LSP03A3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LSP03A3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LSP03B3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LSP03B3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LSP05A3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LSP05A3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LSP05B3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LSP05B3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LSP06A3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LSP06A3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LSP06B3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LSP06B3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LSP07A3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LSP07A3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LSP07B3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LSP07B3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LSP08A3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LSP08A3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LSP08B3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LSP08B3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LSP09A3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LSP09A3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LSP09B3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LSP09B3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LSP10A3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LSP10A3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LSP10B3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LSP10B3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LSP11A3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LSP11A3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LSP11B3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LSP11B3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LSP12A3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LSP12A3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LSP12B3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LSP12B3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	LSP01A3_raw	LSP02A3_raw	LSP02B3_raw	LSP03A3_raw	LSP03B3_raw	LSP05A3_raw	LSP05B3_raw	LSP06A3_raw	LSP06B3_raw	LSP07A3_raw	LSP07B3_raw	LSP08A3_raw	LSP08B3_raw	LSP09A3_raw	LSP09B3_raw	LSP10A3_raw	LSP10B3_raw	LSP11A3_raw	LSP11B3_raw	LSP12A3_raw	LSP12B3_raw
1675	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.17	NA	NA	NA	NA
1676	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.51	NA	NA	NA	NA
1677	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.59	NA	NA	NA	NA
1678	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.43	2.62	NA	NA	NA
1679	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.56	2.08	NA	NA	NA
1680	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.32	1.68	NA	NA	NA
1681	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.87	NA	NA	2.79	2.46	NA	NA	NA
1682	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.25	NA	NA	2.4	1.8	NA	NA	NA
1683	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.19	NA	NA	2.21	1.81	NA	NA	NA
1684	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.46	NA	NA	2.92	1.52	NA	NA	NA
1685	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.75	NA	NA	2.57	1.8	NA	NA	NA
1686	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.1	NA	NA	2.11	1.67	NA	NA	NA
1687	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.64	NA	NA	2.85	2.06	NA	NA	NA
1688	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.45	NA	NA	2.72	1.53	NA	NA	NA
1689	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.95	NA	NA	2.75	1.67	NA	NA	NA
1690	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.79	NA	NA	3.3	1.81	NA	NA	NA
1691	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.42	NA	NA	2.32	2.11	NA	NA	NA
1692	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.01	NA	NA	3.3	2.06	NA	NA	NA
1693	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.08	NA	NA	2.71	1.63	NA	NA	NA
1694	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.8	NA	NA	2.29	1.27	NA	NA	NA
1695	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.22	NA	NA	3.86	2.05	NA	NA	NA
1696	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.03	NA	NA	2.4	1.56	NA	NA	NA
1697	NA	NA	NA	NA	NA	NA	2.88	NA	NA	NA	NA	NA	NA	3.85	NA	NA	2.16	1.67	NA	NA	NA
1698	NA	NA	NA	NA	NA	NA	2.52	NA	NA	NA	NA	NA	NA	3.26	3.93	NA	2.18	1.09	NA	NA	NA
1699	NA	NA	NA	NA	NA	NA	2.78	NA	NA	NA	NA	NA	NA	3.73	4.14	NA	1.81	1.4	NA	NA	NA
1700	NA	NA	NA	NA	NA	NA	2.84	NA	NA	NA	NA	NA	NA	3.51	2.82	NA	1.71	1.58	NA	2.98	NA
1701	NA	NA	NA	NA	NA	NA	2.71	NA	NA	NA	NA	NA	NA	2.75	3.18	NA	1.63	1.39	NA	2	NA
1702	NA	NA	NA	NA	NA	NA	2.46	NA	NA	NA	NA	NA	NA	4.15	3.85	NA	1.96	1.63	NA	2.53	NA
1703	NA	NA	NA	NA	NA	NA	3.04	NA	NA	NA	3.23	NA	NA	3.92	3.8	NA	1.97	1.83	NA	2.14	NA
1704	NA	NA	NA	NA	NA	NA	2.84	NA	NA	3.14	2.75	NA	NA	3.21	3.57	NA	2.48	1.62	NA	1.9	NA
1705	NA	NA	NA	NA	NA	NA	2.86	NA	NA	3.49	2.53	NA	NA	3.66	4.88	NA	1.76	1.11	NA	2.16	NA
1706	NA	NA	NA	NA	NA	NA	2.94	NA	NA	2.78	3.91	NA	NA	3.24	3.61	NA	2.02	1.08	NA	2.22	NA
1707	NA	NA	NA	NA	NA	NA	2.8	NA	NA	2.79	3.52	NA	NA	2.44	4.65	NA	1.9	1.63	NA	2.11	NA
1708	NA	NA	NA	NA	NA	NA	2.29	NA	NA	2.14	1.99	NA	NA	2.16	2.43	NA	1.8	1.12	NA	1.03	NA
1709	NA	NA	NA	NA	NA	NA	1.92	NA	NA	1.6	1.71	NA	NA	2.66	3.07	NA	1.46	0.71	NA	1.38	NA
1710	NA	NA	NA	NA	NA	NA	2.93	NA	NA	2.78	2.58	NA	NA	2.71	3.31	NA	1.86	1.19	NA	1.48	NA
1711	NA	NA	NA	NA	NA	NA	2.57	NA	NA	2.54	2.31	NA	NA	2.99	2.62	NA	2.27	1.26	NA	1.84	NA
1712	NA	NA	NA	NA	NA	NA	2.65	NA	NA	3.07	2.6	NA	NA	2.92	3.55	NA	2.49	1.55	NA	1.85	NA
1713	NA	NA	NA	NA	NA	NA	2.63	NA	NA	1.86	2.22	NA	NA	3.52	2.55	NA	1.86	0.89	NA	1.7	NA
1714	NA	NA	NA	NA	NA	NA	2.58	NA	NA	1.93	2.09	NA	NA	2.78	3.05	NA	1.84	1.21	NA	1.69	NA
1715	NA	NA	NA	NA	NA	NA	3.49	NA	NA	2.48	3.54	NA	NA	4.81	4.33	NA	2.08	1.85	NA	2.34	NA
1716	NA	NA	NA	NA	NA	NA	3.56	NA	NA	2.67	2.84	NA	NA	2.57	3.51	NA	2.41	1.57	NA	2.93	NA
1717	NA	NA	NA	NA	NA	NA	2.33	NA	NA	2.21	2.46	NA	NA	2.17	2.35	NA	1.82	0.85	NA	2	NA
1718	NA	NA	NA	NA	NA	NA	2.62	NA	NA	2.07	2.25	NA	NA	1.86	2.63	NA	1.92	1.44	NA	1.37	NA
1719	NA	NA	NA	NA	NA	NA	2.9	NA	NA	2.33	2.27	NA	NA	1.8	2.53	NA	2.2	1.29	NA	1.42	NA
1720	NA	NA	NA	NA	NA	3.21	2.38	NA	NA	1.87	2.77	NA	NA	2.21	3.25	NA	1.95	1.47	NA	1.85	NA
1721	NA	NA	NA	NA	NA	2.88	2.56	NA	NA	1.69	2.09	NA	NA	2.11	2.91	NA	2.1	0.97	NA	2.11	NA
1722	NA	NA	NA	NA	NA	2.9	2.28	NA	NA	1.21	2.16	NA	NA	2.12	2.82	NA	1.78	1.34	1.29	1.77	NA
1723	NA	NA	NA	NA	NA	3.63	3.28	NA	NA	2.49	3.12	NA	NA	3.38	4.81	NA	1.92	1.71	2.02	2.41	NA
1724	NA	NA	NA	NA	NA	2.34	2.6	NA	NA	1.82	1.69	NA	NA	2.66	2.62	NA	1.73	1.31	1.56	2.01	NA
1725	NA	NA	NA	NA	NA	2.28	2.21	NA	NA	1.35	1.87	NA	NA	2.35	2.88	NA	1.77	1.01	1.93	1.86	NA
1726	NA	NA	NA	NA	NA	2.87	3.27	NA	NA	1.34	1.62	NA	NA	2.98	3.17	NA	1.66	1.05	1.59	1.61	NA
1727	NA	NA	NA	NA	NA	3.29	3.14	NA	NA	1.41	1.92	NA	NA	2.92	3.71	NA	1.91	1.72	1.99	1.36	NA
