# Larson - Weir White Oaks - QUMA - ITRDB WI058
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/33960
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-33960.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wi058-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; wi058-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wi058.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/wi058.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2021-07-03
#--------------------
# File_Last_Modified_Date
#   Date: 2021-07-03
#--------------------
# Title
#   Study_Name: Larson - Weir White Oaks - QUMA - ITRDB WI058
#--------------------
# Investigators
#   Investigators: Larson, E.R.(https://orcid.org/0000-0001-6628-1659); Allen, S.A.; Underwood, C.A.
#--------------------
# Description_Notes_and_Keywords
#   Description: Oak ring width data from the Driftless Area of southwest Wisconsin and northeast Iowa, USA, sampled from living oak trees, remnants, and archeological beams. NOAA Template Raw Measurements file added 2021-10-19.
#--------------------
# Publication
#   Authors: Larson, Evan R., Sara A. Allen, Chris A. Underwood
#   Journal_Name: Progress in Physical Geography
#   Published_Title: The Driftless Oaks: A new network of tree-ring chronologies to improve regional perspectives of drought in the Upper Midwest, USA
#   Published_Date_or_Year: 2021
#   Volume: 45
#   Pages: 375-406
#   Issue: 3
#   Report_Number: 
#   DOI: 10.1177/0309133320960670
#   Full_Citation: None
#   Abstract: New and updated multi-century tree-ring chronologies from living oak trees, remnants, and archeological beams from across the Driftless Area of southwest Wisconsin and northeast Iowa, USA, were developed to fill a spatial gap in the network of available tree-ring chronologies. We produced a robust 303-year summer drought reconstruction (June-August Palmer's Modified Drought Index (PMDI): r2 = 0.45) that identified clusters of extreme droughts and pluvials (PMDI <= -4.0 or >= 4.0) in the early 1700s and more even distributions of drought conditions, with the exception of the post 1930s period when drought became relatively infrequent. Compared to the Living Blended Drought Atlas (LBDA) and the North American Drought Atlas (NADA), our reconstruction more accurately represented moderate moisture conditions across the Driftless Area, the NADA and LBDA more closely represented extreme pluvials, and our reconstruction and the LBDA better represented extreme drought years. The three reconstructions largely captured the same high-frequency variability in drought conditions and differed most at low frequencies. Significant correlations were identified between our reconstruction and corn (r = 0.30, n = 91, p = 0.002) and soybean (r = 0.25, n  = 81, p = 0.012) yields, with the strength of the correlations increasing over recent decades suggesting a tighter coupling of interannual climate variability and crop productivity in the region. Superposed epoch analyses indicated significantly wetter conditions in the Driftless Area two years after major volcanic eruptions. In the context of long-term climatic variability, the Driftless Oaks drought reconstruction demonstrated that drought and pluvial conditions more extreme than those experienced during the instrumental record have occurred in the past.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Weir White Oaks
#   Location: Wisconsin
#   Northernmost_Latitude: 42.577
#   Southernmost_Latitude: 42.577
#   Easternmost_Longitude: -89.905
#   Westernmost_Longitude: -89.905
#   Elevation_m: 258
#--------------------
# Data_Collection
#   Collection_Name: WI058
#   First_Year: 1788
#   Last_Year: 2013
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus macrocarpa Michx.
#   Common_Name: burr oak
#   Tree_Species_Code: QUMA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## WWO001A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WWO001A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WWO001B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WWO001B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WWO002A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WWO002A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WWO002B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WWO002B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WWO003A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WWO003A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WWO003B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WWO003B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WWO004A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WWO004A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WWO004B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WWO004B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WWO005A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WWO005A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WWO005B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WWO005B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WWO006A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WWO006A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WWO006B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WWO006B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WWO007A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WWO007A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WWO007B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WWO007B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WWO008A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WWO008A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WWO008B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WWO008B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WWO009A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WWO009A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WWO009B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WWO009B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WWO010A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WWO010A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WWO010B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WWO010B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	WWO001A_raw	WWO001B_raw	WWO002A_raw	WWO002B_raw	WWO003A_raw	WWO003B_raw	WWO004A_raw	WWO004B_raw	WWO005A_raw	WWO005B_raw	WWO006A_raw	WWO006B_raw	WWO007A_raw	WWO007B_raw	WWO008A_raw	WWO008B_raw	WWO009A_raw	WWO009B_raw	WWO010A_raw	WWO010B_raw
1854	NA	1.316	2.604	2.244	NA	NA	0.423	NA	NA	NA	NA	NA	0.698	NA	NA	NA	NA	NA	0.792	NA
1855	NA	0.922	2.455	2.244	NA	NA	0.593	NA	NA	NA	NA	NA	0.974	NA	NA	NA	NA	NA	0.915	NA
1856	NA	0.887	2.603	1.99	NA	NA	1.037	NA	NA	NA	NA	NA	0.931	NA	NA	NA	NA	NA	0.817	NA
1857	1.145	0.973	1.799	1.99	2.396	NA	1.334	NA	NA	NA	NA	NA	1.058	NA	NA	NA	NA	NA	0.991	NA
1858	0.749	0.846	1.947	1.799	5.173	NA	1.61	NA	NA	NA	NA	NA	1.037	NA	NA	NA	NA	NA	1.143	NA
1859	1.365	1.292	2.265	1.46	4.678	2.665	1.756	NA	NA	NA	NA	NA	1.355	NA	NA	NA	NA	NA	1.778	NA
1860	1.715	1.121	1.905	1.778	3.048	1.979	1.461	NA	NA	NA	NA	NA	1.206	NA	NA	NA	NA	NA	1.524	NA
1861	1.291	1.207	2.836	1.566	2.582	1.849	1.693	NA	NA	NA	NA	NA	1.207	NA	NA	NA	NA	NA	1.016	NA
1862	2.265	1.778	3.154	2.582	3.683	3.577	2.646	2.18	0.629	NA	NA	NA	1.841	NA	NA	NA	NA	NA	1.629	NA
1863	1.905	1.609	1.693	1.63	1.969	1.915	1.397	1.397	0.557	NA	NA	NA	1.948	NA	NA	NA	NA	NA	1.207	NA
1864	2.159	1.82	1.651	2.053	2.794	3.238	1.459	1.799	0.701	NA	NA	NA	3.069	NA	NA	NA	NA	NA	1.715	NA
1865	2.011	2.223	1.672	1.778	2.836	3.171	4.383	1.439	0.805	NA	NA	NA	3.005	NA	NA	NA	NA	NA	1.249	NA
1866	1.82	2.032	1.968	1.842	3.239	2.043	1.503	2.286	0.748	NA	NA	NA	3.345	NA	NA	NA	NA	NA	1.46	NA
1867	1.397	1.503	1.905	2.032	2.18	1.322	1.376	2.477	0.73	NA	NA	NA	2.646	NA	NA	NA	NA	NA	1.588	NA
1868	1.482	1.693	1.503	1.926	1.736	2.337	1.839	3.535	0.563	NA	NA	NA	2.773	NA	NA	NA	NA	NA	0.677	NA
1869	1.736	2.096	1.545	1.884	2.9	3.471	3.069	4.763	0.625	NA	NA	NA	3.958	NA	NA	NA	NA	NA	1.164	NA
1870	0.868	1.355	1.1	1.566	2.117	2.455	1.906	2.18	0.734	NA	NA	NA	5.186	NA	NA	NA	NA	NA	0.635	NA
1871	1.736	2.117	2.117	3.217	4.572	4.445	2.625	4.001	1.398	NA	NA	NA	7.768	NA	NA	NA	NA	NA	1.079	NA
1872	1.778	1.842	1.947	2.519	3.365	4.593	2.773	4.614	1.629	NA	NA	NA	6.816	NA	NA	NA	NA	NA	1.079	NA
1873	1.418	1.503	1.207	1.439	2.879	3.069	2.434	4.487	1.63	1.146	NA	NA	3.767	NA	NA	NA	NA	NA	1.101	NA
1874	1.228	1.693	1.439	1.905	2.18	2.434	2.857	4.805	1.735	1.976	NA	NA	4.001	NA	NA	NA	NA	NA	1.016	NA
1875	1.566	2.244	1.291	2.307	2.477	2.921	3.027	4.466	1.885	1.951	NA	NA	4.678	NA	NA	NA	NA	NA	1.376	NA
1876	1.524	2.116	2.138	2.773	3.111	3.238	3.048	3.979	1.82	1.715	NA	NA	4.953	NA	NA	NA	NA	NA	1.27	NA
1877	1.757	1.736	2.159	2.35	1.99	2.075	2.562	2.688	1.799	1.722	2.773	NA	4.148	NA	NA	NA	NA	NA	1.27	NA
1878	1.609	1.905	2.455	2.349	2.413	3.302	2.879	2.223	1.651	1.461	3.852	NA	4.552	NA	NA	NA	NA	NA	1.566	NA
1879	2.053	1.99	2.222	2.074	1.969	3.154	2.899	2.074	2.392	1.439	3.662	NA	4.297	NA	NA	NA	NA	NA	1.651	NA
1880	1.799	2.159	1.778	2.498	1.757	2.497	4.361	1.842	2.582	1.609	3.196	NA	3.535	NA	NA	NA	NA	NA	1.228	NA
1881	1.736	1.989	1.439	2.773	1.82	3.26	4.487	3.005	2.667	1.587	3.556	NA	4.148	NA	NA	NA	NA	NA	1.566	NA
1882	2.053	1.799	1.651	2.646	2.244	3.006	2.985	2.942	1.842	1.587	2.836	NA	3.938	NA	NA	NA	NA	NA	1.503	1.821
1883	1.312	1.228	1.799	2.095	2.117	2.752	2.37	3.493	1.461	1.461	2.371	NA	2.836	NA	NA	NA	NA	NA	1.884	1.821
1884	1.587	1.588	2.413	2.307	3.302	3.831	3.027	4.53	2.053	1.651	3.281	NA	3.154	NA	NA	NA	NA	NA	1.968	2.603
1885	1.566	2.371	1.905	2.074	3.132	3.387	3.133	3.218	1.567	1.44	3.683	NA	2.836	NA	NA	NA	NA	NA	1.757	2.285
1886	1.778	2.54	1.355	1.376	2.053	2.371	2.159	2.159	1.82	1.375	2.181	NA	2.202	NA	NA	NA	NA	NA	0.635	0.868
1887	1.99	3.005	1.757	1.778	2.413	2.54	2.328	2.518	1.905	1.545	2.116	NA	2.222	3.297	NA	NA	NA	NA	0.508	0.656
1888	2.519	4.657	2.159	2.286	2.9	3.323	2.476	3.196	1.884	1.82	2.54	NA	2.392	2.511	NA	NA	NA	NA	0.529	0.783
1889	2.371	5.546	2.265	2.307	2.815	4.001	3.387	3.451	2.286	2.032	3.027	NA	2.646	2.544	NA	NA	NA	NA	0.719	1.334
1890	2.985	3.472	1.651	1.99	2.221	2.646	2.265	2.053	2.096	2.498	2.583	NA	2.477	2.685	NA	NA	NA	NA	0.593	1.058
1891	2.476	3.069	1.757	1.884	2.16	2.286	2.328	2.985	1.46	1.672	1.968	1.346	2.751	2.656	NA	NA	NA	NA	0.508	0.615
1892	1.291	1.968	1.672	1.651	1.736	2.074	2.181	2.392	1.355	1.948	1.968	1.48	2.921	12.319	NA	NA	NA	NA	0.656	0.571
1893	1.037	1.101	1.228	1.185	1.185	1.524	1.312	1.778	1.503	1.545	1.122	0.91	1.777	8.551	NA	NA	NA	NA	0.402	0.698
1894	1.143	1.587	1.249	1.503	1.354	1.524	1.249	1.947	0.931	1.355	1.672	0.977	1.398	4.424	NA	NA	NA	NA	0.593	0.931
1895	0.55	1.101	0.889	1.016	0.995	1.164	0.804	1.037	0.783	0.804	1.312	0.874	0.826	1.694	NA	NA	NA	NA	0.55	1.058
1896	1.545	2.349	1.672	2.138	1.461	2.032	1.652	2.052	0.889	1.058	1.82	1.143	1.418	3.789	NA	NA	6.816	NA	0.826	2.053
1897	2.223	4.212	2.604	3.217	2.9	2.921	3.386	3.852	1.588	1.566	3.45	2.434	2.561	6.265	NA	NA	4.764	NA	1.905	3.535
1898	2.032	3.683	1.841	2.159	1.905	2.074	2.202	2.625	1.397	1.566	2.307	2.286	2.286	4.741	NA	NA	5.269	NA	2.434	3.873
1899	1.312	2.667	1.715	2.074	2.498	2.371	3.281	2.794	1.461	1.016	2.455	2.138	1.757	2.646	NA	NA	4.826	NA	1.905	4.276
1900	2.201	3.556	1.63	1.588	2.011	1.461	2.815	2.858	1.545	1.418	3.175	2.371	2.074	2.794	NA	NA	5.927	NA	2.265	5.122
1901	1.08	2.413	1.333	1.249	1.778	1.418	1.609	1.63	1.101	1.079	3.175	2.54	1.228	1.778	NA	NA	5.143	NA	1.693	3.302
1902	1.778	3.006	2.307	2.349	3.429	2.984	2.603	2.562	1.439	1.546	4.995	4.149	2.582	3.937	NA	NA	6.286	NA	3.196	5.694
1903	3.408	4.445	2.138	1.99	3.387	2.9	2.287	5.334	1.821	2.286	5.249	4.826	3.598	4.001	NA	NA	6.541	NA	3.577	7.959
1904	2.011	2.455	1.545	1.715	2.307	2.053	2.286	3.069	1.523	1.862	3.521	3.387	2.371	3.133	NA	NA	5.842	NA	2.921	5.249
1905	2.265	3.048	2.032	2.244	3.133	2.328	2.666	3.175	1.292	1.778	4.332	3.408	2.964	3.302	NA	NA	6.138	NA	3.026	5.8
1906	2.498	3.768	1.99	1.693	2.773	1.99	2.201	2.307	1.227	2.053	4.339	2.794	3.28	3.112	NA	NA	6.054	NA	3.556	6.371
1907	2.201	3.026	2.074	1.672	3.365	2.858	2.181	1.969	1.249	2.18	3.713	2.561	3.535	3.133	NA	NA	4.297	NA	4.255	5.038
1908	2.328	2.626	1.757	1.503	2.371	2.646	1.588	2.137	1.164	1.672	4.817	2.731	3.387	3.218	NA	NA	3.916	NA	4.467	4.233
1909	2.053	2.813	1.905	1.651	2.646	2.561	1.82	2.561	1.523	1.63	4.127	2.858	2.434	2.837	NA	NA	3.577	NA	3.767	4.953
1910	1.439	1.757	1.567	1.524	2.222	1.566	1.079	1.672	1.227	1.164	3.429	2.561	1.545	2.518	NA	NA	2.837	NA	2.625	5.08
1911	1.058	1.353	1.524	1.609	2.392	1.609	1.206	1.651	1.864	1.609	3.387	1.968	1.757	2.54	NA	NA	1.651	NA	3.515	4.868
1912	1.482	1.991	1.799	1.545	2.371	2.434	2.074	3.154	2.265	2.201	3.471	2.54	2.392	2.773	NA	NA	3.619	5.038	3.81	4.72
1913	1.778	2.032	1.841	1.651	3.027	2.688	2.138	2.879	3.281	2.328	3.048	2.519	2.519	3.345	NA	NA	3.217	3.641	2.667	4.297
1914	1.333	1.651	1.715	1.778	3.789	2.476	1.778	2.434	2.625	2.731	3.027	2.265	2.349	2.963	NA	NA	2.985	2.9	2.814	4.573
1915	2.392	2.307	1.99	2.159	3.45	2.074	2.561	3.365	3.068	2.456	3.154	2.244	1.968	3.365	NA	NA	2.666	5.207	3.26	3.619
1916	2.265	1.821	1.439	1.715	2.752	2.328	2.201	2.413	3.26	2.836	2.879	2.519	1.969	3.387	NA	NA	2.561	5.609	2.963	3.366
1917	0.826	0.974	1.566	1.566	2.54	1.503	1.63	2.074	3.239	2.604	3.238	2.392	1.588	2.074	NA	3.916	2.265	3.175	2.625	2.858
1918	0.825	1.079	1.291	1.376	2.032	1.333	1.312	1.715	2.836	2.561	2.794	1.672	1.376	1.884	4.17	3.789	1.757	3.493	2.18	2.138
1919	0.91	1.587	1.757	1.863	2.392	2.604	1.905	2.349	2.794	2.688	2.963	2.561	1.503	2.794	4.805	4.741	2.498	3.238	2.646	2.667
1920	1.206	1.63	1.418	1.376	1.799	1.566	1.418	1.799	2.328	2.413	2.244	1.841	1.673	2.667	4.001	4.149	2.455	3.366	1.926	2.117
1921	1.291	1.355	1.291	1.101	1.778	1.63	1.228	1.418	3.218	2.878	3.323	1.884	1.397	2.223	3.535	4.508	2.265	2.392	1.969	2.074
1922	1.418	1.82	1.672	1.566	1.926	1.884	1.503	2.244	4.444	4.256	2.963	3.196	1.821	3.239	4.953	5.313	5.207	3.725	2.942	3.598
1923	1.545	1.863	1.418	1.122	1.651	2.201	1.418	2.392	3.007	2.984	2.286	2.159	1.206	2.159	3.514	3.641	3.324	2.328	1.757	2.583
1924	1.545	1.693	1.207	1.249	1.545	2.053	1.862	2.625	4.043	2.414	2.667	2.752	1.228	1.863	3.895	3.747	2.963	2.371	1.651	2.117
1925	1.63	1.63	1.672	1.587	2.222	2.434	2.117	2.413	4.53	2.751	2.477	2.519	1.249	1.905	3.852	4.191	2.857	2.73	3.323	2.54
1926	1.376	1.609	1.693	1.461	1.418	2.223	1.841	2.223	2.837	2.477	2.096	2.371	0.974	1.99	3.027	2.985	2.413	1.926	6.159	2.073
1927	1.545	1.502	1.609	1.418	1.376	2.074	1.757	1.714	2.476	2.773	2.244	2.096	0.973	2.731	3.979	3.493	2.265	2.604	4.212	2.541
1928	1.355	1.842	1.503	1.524	1.651	2.138	1.545	1.799	2.625	3.429	2.138	1.799	0.889	2.603	3.895	3.323	2.538	2.286	3.492	2.794
1929	1.439	2.032	1.503	1.397	1.545	1.524	1.355	1.629	2.413	2.878	2.159	1.545	1.016	2.244	3.895	3.514	4.17	3.26	2.582	2.667
1930	1.672	1.461	1.799	1.672	2.053	2.244	2.201	2.223	3.154	3.302	2.561	2.434	1.122	2.159	3.493	3.471	3.727	2.603	2.709	3.132
1931	1.101	1.079	1.334	1.185	1.757	1.376	1.397	1.482	2.244	2.053	1.926	1.82	0.72	1.545	2.032	2.053	2.561	1.99	1.778	1.926
1932	1.672	1.524	1.566	1.715	2.286	1.905	2.096	2.476	2.857	2.837	2.138	2.349	1.27	2.963	3.492	3.006	2.18	4.53	2.73	2.9
1933	1.566	1.481	1.566	1.609	2.095	1.884	1.736	2.074	2.731	3.006	2.307	2.307	1.249	3.028	3.133	2.858	2.35	3.048	2.265	2.667
1934	1.376	1.376	1.185	1.143	1.503	1.672	1.567	1.82	3.768	3.175	1.905	1.884	1.1	1.821	2.032	1.693	1.715	1.905	1.778	1.99
1935	1.715	1.863	1.905	1.651	2.011	2.985	1.799	2.434	3.747	4.127	1.863	2.222	1.926	2.984	3.619	3.619	2.921	3.556	3.196	2.794
1936	0.974	1.333	1.207	1.164	1.249	1.799	1.566	1.842	2.011	2.286	1.672	1.397	1.016	1.694	2.731	2.244	1.905	2.074	1.651	1.44
1937	1.736	2.455	1.926	1.333	1.947	2.349	2.011	2.011	2.877	2.71	1.947	2.498	1.27	1.715	3.069	2.836	2.054	3.408	2.392	2.265
1938	2.392	3.281	1.863	1.566	3.217	3.62	2.752	2.583	2.922	3.238	2.709	2.582	1.609	2.731	3.45	3.387	2.434	4.466	2.646	2.815
1939	1.778	2.328	1.418	1.376	2.392	2.032	2.307	1.969	2.392	2.709	2.223	2.265	1.461	2.18	3.471	3.45	2.201	3.217	1.736	1.842
1940	1.397	1.82	1.397	1.185	1.588	1.884	1.63	1.757	2.138	2.667	2.011	2.074	1.035	1.567	2.328	2.476	1.228	2.053	1.502	1.376
1941	1.884	2.646	1.439	1.291	1.884	1.63	1.968	1.757	2.646	3.683	1.947	1.672	1.08	1.884	2.836	2.561	2.074	3.26	2.858	2.603
1942	1.46	1.905	1.545	1.46	2.667	2.709	2.582	2.307	3.238	3.176	2.244	2.709	1.503	2.837	4.953	4.128	3.535	4.868	3.196	3.919
1943	1.482	1.376	1.249	1.27	1.651	1.715	2.011	1.799	3.006	2.35	1.587	1.841	1.209	1.884	4.001	3.556	4.043	4.043	2.096	2.262
1944	1.799	2.136	1.27	1.185	1.566	1.672	2.18	1.842	2.71	2.709	1.672	2.582	1.776	2.731	4.635	3.598	4.107	4.106	2.858	3.114
1945	2.053	2.373	1.461	1.524	1.715	1.926	2.18	2.181	3.111	3.111	2.244	2.223	1.865	2.688	4.297	3.387	3.916	4.233	3.111	3.595
1946	1.46	1.905	1.164	1.101	1.334	1.27	1.714	1.989	2.413	2.477	1.757	2.201	1.461	2.032	3.556	3.111	3.196	3.217	2.37	2.456
1947	1.884	2.286	1.588	1.461	1.905	2.18	2.286	2.752	3.196	3.45	2.074	2.498	1.99	3.151	4.741	3.831	3.958	3.747	3.006	3.217
1948	1.651	1.651	1.185	1.122	1.185	1.228	1.312	1.842	2.477	3.451	1.905	1.778	1.82	2.839	4.022	3.006	3.154	3.471	2.18	1.778
1949	2.286	2.265	1.545	1.46	1.799	2.074	1.778	1.926	2.878	2.752	1.947	2.223	1.376	1.905	3.006	2.476	3.133	3.09	2.731	2.73
1950	1.884	1.673	2.074	1.63	1.736	1.503	2.392	2.455	2.222	2.645	2.265	2.011	1.799	2.413	3.45	3.09	3.154	3.683	2.962	2.349
1951	2.117	3.259	1.82	1.63	1.757	1.418	1.989	1.397	3.006	3.302	1.99	1.863	1.863	2.434	4.36	3.429	3.492	4.064	2.563	1.99
1952	2.074	2.795	1.397	1.566	1.482	1.376	1.439	1.757	3.619	3.006	1.757	2.286	1.27	1.884	3.662	2.752	2.985	3.408	2.35	1.842
1953	2.159	2.476	1.545	1.482	1.651	1.651	2.371	1.884	3.027	3.789	1.905	1.863	1.651	1.862	3.81	3.027	1.778	2.773	2.624	2.71
1954	1.968	2.032	1.609	1.355	1.651	1.291	2.18	1.545	3.048	3.238	1.651	2.244	1.588	2.156	4.128	3.387	2.434	3.81	2.371	2.138
1955	2.625	2.519	1.291	1.439	1.461	1.037	1.926	1.651	3.281	3.895	1.905	1.799	1.757	2.056	3.979	3.281	2.858	4.022	2.455	2.349
1956	1.947	1.884	1.249	1.058	1.482	1.058	1.059	0.974	2.307	2.688	1.587	1.503	1.037	1.418	2.9	2.54	2.095	2.73	1.758	1.968
1957	2.201	2.159	1.63	1.101	1.206	1.101	1.968	1.228	2.794	2.645	1.693	1.715	1.249	1.545	4.149	2.858	2.434	3.704	2.074	2.498
1958	2.307	2.159	1.545	1.291	1.185	0.72	1.545	1.058	1.778	1.884	1.736	1.503	1.439	1.799	2.73	2.392	2.222	3.725	1.82	2.244
1959	2.455	2.307	1.334	1.376	1.291	0.635	1.905	1.185	2.963	3.112	1.905	1.863	1.46	1.693	3.577	3.048	1.947	3.768	1.926	2.328
1960	1.651	1.778	1.143	1.587	1.355	0.974	1.482	1.037	2.561	2.286	1.863	1.418	1.482	1.8	3.26	3.302	1.884	3.111	1.63	1.99
1961	1.82	1.503	1.587	1.842	1.82	0.847	1.418	1.08	2.18	2.963	2.117	1.545	1.884	1.969	3.599	3.641	3.048	4.064	2.35	2.73
1962	1.926	1.651	1.651	1.968	2.604	0.762	1.778	1.164	2.752	2.455	2.519	1.884	1.714	1.88	3.535	3.175	1.862	3.344	2.095	2.307
1963	1.291	1.164	1.249	1.82	1.482	0.847	1.164	1.165	2.18	2.286	1.947	1.651	1.249	1.337	2.561	2.582	2.413	2.921	1.799	1.651
1964	1.545	2.265	1.609	2.286	1.714	0.995	1.608	1.249	2.286	2.138	2.159	1.82	1.566	1.947	2.73	2.392	3.111	3.366	2.265	2.562
1965	1.905	1.482	1.333	1.651	1.291	1.079	1.482	0.952	1.778	2.265	1.863	2.096	1.037	1.546	2.688	2.138	2.562	2.265	2.646	2.54
1966	1.693	1.481	1.334	1.778	1.418	1.249	1.27	1.164	2.159	2.413	1.99	2.201	1.545	2.01	3.196	2.752	2.603	2.244	2.477	2.667
1967	1.503	1.524	0.931	1.821	1.249	1.207	1.312	1.058	1.926	2.286	2.074	2.18	1.334	1.821	3.027	2.434	2.434	2.265	2.159	2.329
1968	1.926	2.18	1.249	1.63	1.037	0.931	1.376	1.08	2.011	2.159	2.117	2.286	1.143	1.926	2.985	2.773	2.413	2.582	2.011	2.371
1969	2.604	3.217	1.461	1.778	1.609	0.868	1.651	1.461	2.434	2.879	2.074	2.392	1.884	2.603	3.895	3.387	2.667	2.286	2.794	3.09
1970	1.884	2.413	1.334	1.693	1.249	1.587	1.44	1.291	2.498	2.73	1.968	1.651	1.27	1.651	3.005	2.603	1.821	1.82	1.884	2.117
1971	1.545	1.969	1.884	1.566	1.058	1.82	1.312	1.418	2.265	2.985	1.841	1.439	1.164	1.164	3.472	3.027	2.261	2.095	1.99	1.609
1972	1.672	2.899	1.609	1.968	0.91	1.439	1.291	1.291	2.455	2.54	1.905	1.842	1.968	2.095	2.074	2.561	2.247	2.286	2.075	1.884
1973	1.736	2.244	1.905	2.096	1.101	1.99	1.461	1.101	2.54	2.815	2.18	2.117	1.609	1.863	3.577	3.26	2.709	2.603	3.005	2.075
