# Woodhouse - South Fork - PIPO - ITRDB CO625
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/5342
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-5342.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/co625-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; co625-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/co625.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/co625.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2006-06-27
#--------------------
# File_Last_Modified_Date
#   Date: 2006-06-27
#--------------------
# Title
#   Study_Name: Woodhouse - South Fork - PIPO - ITRDB CO625
#--------------------
# Investigators
#   Investigators: Woodhouse, C.A.(https://orcid.org/0000-0003-0545-9753); Losleben, M.V.; Chowanski, K.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: South Fork
#   Location: Colorado
#   Northernmost_Latitude: 37.67
#   Southernmost_Latitude: 37.67
#   Easternmost_Longitude: -106.65
#   Westernmost_Longitude: -106.65
#   Elevation_m: 2591
#--------------------
# Data_Collection
#   Collection_Name: CO625
#   First_Year: 1566
#   Last_Year: 2002
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus ponderosa Douglas ex C. Lawson
#   Common_Name: ponderosa pine
#   Tree_Species_Code: PIPO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## sfk011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: sfk011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## sfk021_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: sfk021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## sfk022_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: sfk022; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## sfk031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: sfk031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## sfk032_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: sfk032; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## sfk041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: sfk041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## sfk042_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: sfk042; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## sfk052_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: sfk052; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## sfk081_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: sfk081; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## sfk082_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: sfk082; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## sfk111_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: sfk111; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## sfk141_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: sfk141; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## sfk151_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: sfk151; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## sfk171_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: sfk171; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## sfk172_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: sfk172; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## sfk211_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: sfk211; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## sfk212_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: sfk212; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## sfk231_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: sfk231; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## sfk232_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: sfk232; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## sfk242_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: sfk242; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## sfk241_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: sfk241; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## sfk121_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: sfk121; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## sfk251_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: sfk251; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## sfk252_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: sfk252; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## sfk161_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: sfk161; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## sfk162_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: sfk162; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## sfk222_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: sfk222; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## sfk221_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: sfk221; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## sfk122_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: sfk122; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## sfk142_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: sfk142; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## sfk152_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: sfk152; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## sfk262_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: sfk262; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## sfk261_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: sfk261; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## sfk271_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: sfk271; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## sfk272_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: sfk272; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	sfk011_raw	sfk021_raw	sfk022_raw	sfk031_raw	sfk032_raw	sfk041_raw	sfk042_raw	sfk052_raw	sfk081_raw	sfk082_raw	sfk111_raw	sfk141_raw	sfk151_raw	sfk171_raw	sfk172_raw	sfk211_raw	sfk212_raw	sfk231_raw	sfk232_raw	sfk242_raw	sfk241_raw	sfk121_raw	sfk251_raw	sfk252_raw	sfk161_raw	sfk162_raw	sfk222_raw	sfk221_raw	sfk122_raw	sfk142_raw	sfk152_raw	sfk262_raw	sfk261_raw	sfk271_raw	sfk272_raw
1566	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.806	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1567	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.719	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1568	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.307	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1569	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.765	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1570	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.489	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1571	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.448	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1572	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.989	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1573	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1574	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.522	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1575	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.784	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1576	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.611	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1577	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.944	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1578	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.553	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1579	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.597	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1580	NA	0.321	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.388	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1581	NA	0.542	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.538	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1582	NA	0.806	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.593	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1583	NA	0.553	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1584	NA	0.598	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1585	NA	0.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.418	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1586	NA	0.454	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1587	NA	1.023	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.471	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1588	NA	1.601	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.873	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1589	NA	1.919	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.513	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1590	NA	1.119	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.114	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1591	NA	1.069	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.111	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1592	NA	0.671	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.673	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1593	NA	1.116	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.986	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1594	NA	0.786	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.477	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1595	NA	1.003	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.902	2.358	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1596	NA	1.025	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.973	2.362	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1597	NA	1.185	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.347	1.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1598	NA	0.869	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.701	0.98	NA	NA	NA	NA	NA	NA	1.325	NA	NA	NA	NA	NA	NA
1599	NA	1.506	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.452	2.116	NA	NA	NA	NA	NA	NA	2.34	NA	NA	NA	NA	NA	NA
1600	NA	0.959	NA	NA	NA	NA	NA	NA	NA	2.704	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.055	1.909	NA	NA	NA	NA	NA	NA	2.011	NA	NA	NA	NA	NA	NA
1601	NA	0.795	NA	NA	NA	NA	NA	NA	NA	1.668	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.363	1.486	NA	NA	NA	NA	NA	NA	1.827	NA	NA	NA	NA	NA	NA
1602	NA	1.125	NA	NA	NA	NA	NA	NA	NA	1.915	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.608	1.75	NA	NA	NA	NA	NA	NA	1.9	NA	NA	NA	NA	NA	NA
1603	NA	1.121	NA	NA	NA	NA	NA	NA	NA	2.568	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.77	1.906	NA	NA	NA	NA	NA	NA	1.689	NA	NA	NA	NA	NA	NA
1604	NA	1.295	NA	NA	NA	NA	NA	NA	NA	2.647	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.617	2.182	NA	NA	NA	NA	NA	NA	2.252	NA	NA	NA	NA	NA	NA
1605	NA	1.194	NA	NA	NA	NA	NA	NA	NA	1.765	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.769	1.879	NA	NA	NA	NA	NA	NA	2.373	NA	NA	NA	NA	NA	NA
1606	NA	0.971	1.575	NA	NA	NA	NA	NA	2.111	1.677	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.763	1.472	NA	NA	NA	NA	NA	NA	1.715	NA	NA	NA	NA	NA	NA
1607	NA	0.687	0.881	NA	NA	NA	NA	NA	1.433	1.288	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.25	0.862	NA	NA	NA	NA	NA	NA	1.072	NA	NA	NA	NA	NA	NA
1608	NA	1.046	1.366	NA	NA	NA	NA	NA	1.959	1.957	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.739	1.487	NA	NA	NA	NA	NA	NA	1.906	NA	NA	NA	NA	NA	NA
1609	NA	0.669	1.728	NA	NA	NA	NA	NA	1.431	1.841	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.506	1.567	NA	NA	NA	NA	NA	NA	2.041	NA	NA	NA	NA	NA	NA
