# Grow - Coal Bench - PIED - ITRDB UT516
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3438
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3438.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ut516-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ut516-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ut516.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ut516.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2003-12-24
#--------------------
# File_Last_Modified_Date
#   Date: 2003-12-24
#--------------------
# Title
#   Study_Name: Grow - Coal Bench - PIED - ITRDB UT516
#--------------------
# Investigators
#   Investigators: Grow, D.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Coal Bench
#   Location: Utah
#   Northernmost_Latitude: 37.62
#   Southernmost_Latitude: 37.62
#   Easternmost_Longitude: -112.0
#   Westernmost_Longitude: -112.0
#   Elevation_m: 2100
#--------------------
# Data_Collection
#   Collection_Name: UT516
#   First_Year: 1555
#   Last_Year: 2000
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus edulis Engelm.
#   Common_Name: pinyon
#   Tree_Species_Code: PIED
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## CB01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CB01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CB01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CB01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CB03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CB03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CB03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CB03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CB04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CB04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CB04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CB04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CB05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CB05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CB05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CB05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CB06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CB06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CB06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CB06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CB07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CB07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CB07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CB07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CB09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CB09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CB09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CB09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	CB01A_raw	CB01B_raw	CB03A_raw	CB03B_raw	CB04A_raw	CB04B_raw	CB05A_raw	CB05B_raw	CB06A_raw	CB06B_raw	CB07A_raw	CB07B_raw	CB09A_raw	CB09B_raw
1555	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7	0.38	NA	NA
1556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.97	0.79	NA	NA
1557	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.81	0.58	NA	NA
1558	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.51	0.49	NA	NA
1559	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.53	0.54	NA	NA
1560	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.68	0.69	NA	NA
1561	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7	0.67	NA	NA
1562	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.85	0.95	NA	NA
1563	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.48	0.66	NA	NA
1564	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.54	0.73	NA	NA
1565	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.67	0.82	NA	NA
1566	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.56	0.6	NA	NA
1567	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.54	0.69	NA	NA
1568	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.75	0.94	NA	NA
1569	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.55	0.78	NA	NA
1570	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.51	0.68	NA	NA
1571	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.69	1.08	NA	NA
1572	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.69	0.72	NA	NA
1573	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.57	0.71	NA	NA
1574	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.62	0.54	NA	NA
1575	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5	0.54	NA	NA
1576	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5	0.52	NA	NA
1577	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.69	0.8	NA	NA
1578	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.66	0.79	NA	NA
1579	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.27	0.4	NA	NA
1580	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.42	0.66	NA	NA
1581	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.69	0.81	NA	NA
1582	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.58	0.84	NA	NA
1583	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.47	0.52	NA	NA
1584	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.33	0.28	NA	NA
1585	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.17	0.2	NA	NA
1586	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.91	0.99	NA	NA
1587	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.98	1.01	NA	NA
1588	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.65	0.8	NA	NA
1589	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.62	0.89	NA	NA
1590	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.27	0.37	NA	NA
1591	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.65	0.72	NA	NA
1592	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.48	0.45	NA	NA
1593	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.66	0.73	NA	NA
1594	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7	0.88	NA	NA
1595	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5	0.56	NA	NA
1596	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8	1.02	NA	NA
1597	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.54	0.63	NA	NA
1598	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.57	0.76	NA	NA
1599	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.69	1.02	NA	NA
1600	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.23	0.39	NA	NA
1601	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.51	0.76	NA	NA
1602	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7	0.98	NA	NA
1603	NA	0.38	NA	NA	NA	NA	NA	NA	NA	NA	0.42	0.73	NA	NA
1604	NA	0.39	NA	NA	NA	NA	NA	NA	NA	NA	0.78	1.2	NA	NA
1605	NA	0.29	NA	NA	NA	NA	NA	NA	NA	NA	0.93	1.1	NA	NA
1606	NA	0.23	NA	NA	NA	NA	NA	NA	NA	NA	0.84	0.92	NA	NA
1607	NA	0.22	NA	NA	NA	NA	NA	NA	NA	NA	0.92	1.19	NA	NA
1608	NA	0.26	NA	NA	NA	NA	NA	NA	NA	NA	0.79	0.97	NA	NA
1609	NA	0.35	NA	NA	NA	NA	NA	NA	NA	NA	0.69	0.8	NA	NA
1610	NA	0.38	NA	NA	NA	NA	NA	NA	NA	NA	0.82	0.88	NA	NA
1611	NA	0.31	NA	NA	NA	NA	NA	NA	NA	NA	0.63	0.72	NA	NA
1612	NA	0.31	NA	NA	NA	NA	NA	NA	NA	NA	0.76	0.84	NA	NA
1613	NA	0.18	NA	NA	NA	NA	NA	NA	NA	NA	0	0.44	NA	NA
1614	NA	0.62	NA	NA	NA	NA	NA	NA	NA	NA	0.36	0.78	NA	NA
1615	NA	0.47	NA	NA	NA	NA	NA	NA	NA	NA	0.66	0.83	NA	NA
1616	NA	0.44	NA	NA	NA	NA	NA	NA	NA	NA	0.72	0.8	NA	NA
