# Graybill - Onahu Creek - PICO - ITRDB CO546
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3392
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3392.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/co546-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; co546-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/co546.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/co546.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 1997-01-06
#--------------------
# File_Last_Modified_Date
#   Date: 1997-01-06
#--------------------
# Title
#   Study_Name: Graybill - Onahu Creek - PICO - ITRDB CO546
#--------------------
# Investigators
#   Investigators: Graybill, D.A.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Onahu Creek
#   Location: Colorado
#   Northernmost_Latitude: 40.33
#   Southernmost_Latitude: 40.33
#   Easternmost_Longitude: -105.83
#   Westernmost_Longitude: -105.83
#   Elevation_m: 2804
#--------------------
# Data_Collection
#   Collection_Name: CO546
#   First_Year: 1770
#   Last_Year: 1987
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus contorta Douglas ex Loudon
#   Common_Name: lodgepole pine
#   Tree_Species_Code: PICO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## ONL011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ONL011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ONL012_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ONL012; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ONL021_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ONL021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ONL031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ONL031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ONL032_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ONL032; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ONL041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ONL041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ONL051_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ONL051; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ONL052_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ONL052; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ONL061_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ONL061; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ONL071_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ONL071; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ONL081_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ONL081; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ONL082_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ONL082; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ONL091_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ONL091; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ONL092_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ONL092; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ONL101_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ONL101; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ONL102_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ONL102; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ONL111_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ONL111; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ONL112_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ONL112; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ONL121_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ONL121; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ONL122_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ONL122; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ONL131_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ONL131; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ONL132_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ONL132; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ONL141_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ONL141; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ONL142_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ONL142; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ONL151_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ONL151; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ONL152_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ONL152; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ONL162_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ONL162; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ONL171_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ONL171; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ONL172_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ONL172; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ONL181_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ONL181; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	ONL011_raw	ONL012_raw	ONL021_raw	ONL031_raw	ONL032_raw	ONL041_raw	ONL051_raw	ONL052_raw	ONL061_raw	ONL071_raw	ONL081_raw	ONL082_raw	ONL091_raw	ONL092_raw	ONL101_raw	ONL102_raw	ONL111_raw	ONL112_raw	ONL121_raw	ONL122_raw	ONL131_raw	ONL132_raw	ONL141_raw	ONL142_raw	ONL151_raw	ONL152_raw	ONL162_raw	ONL171_raw	ONL172_raw	ONL181_raw
1763	NA	NA	NA	NA	NA	3.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1764	NA	NA	NA	NA	NA	5.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1765	NA	NA	NA	NA	NA	3.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1766	NA	NA	NA	NA	NA	3.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1767	NA	NA	NA	NA	NA	2.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1768	NA	NA	NA	NA	NA	2.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1769	NA	NA	NA	NA	NA	2.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1770	NA	NA	NA	NA	NA	2.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1771	NA	NA	NA	NA	NA	2.89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1772	NA	NA	NA	NA	NA	2.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1773	NA	NA	NA	NA	NA	2.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1774	NA	NA	NA	NA	NA	2.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1775	NA	NA	NA	NA	NA	2.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1776	NA	NA	NA	NA	NA	2.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1777	NA	NA	NA	NA	NA	2.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1778	NA	NA	NA	NA	NA	2.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1779	NA	NA	NA	NA	NA	2.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1780	NA	NA	NA	NA	NA	1.96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1781	NA	NA	NA	NA	NA	1.89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1782	NA	NA	NA	NA	NA	1.43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1783	NA	NA	NA	NA	NA	2.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1784	NA	NA	NA	NA	NA	2.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1785	NA	NA	NA	NA	NA	2.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1786	NA	NA	NA	NA	NA	2.43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1787	NA	NA	NA	NA	NA	2.39	NA	NA	NA	1.43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1788	NA	NA	NA	NA	NA	1.99	NA	NA	NA	1.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1789	NA	NA	5.26	NA	NA	2.16	NA	NA	NA	1.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1790	NA	NA	4.43	NA	NA	1.74	NA	NA	2.05	1.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1791	NA	NA	2.88	NA	NA	1.37	NA	NA	1.94	1.07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1792	NA	NA	3.46	NA	NA	1.78	NA	NA	2.36	1.29	NA	NA	NA	NA	NA	NA	4.25	NA	NA	NA	2.68	2.63	NA	NA	NA	NA	NA	NA	NA	NA
1793	NA	NA	3.48	NA	NA	1.59	NA	NA	1.76	1.07	NA	NA	NA	NA	NA	NA	3.63	NA	NA	NA	2.76	2.81	NA	NA	NA	NA	NA	NA	NA	NA
1794	NA	NA	4.61	NA	NA	1.57	NA	NA	1.96	1.38	NA	NA	NA	NA	NA	NA	5.3	NA	NA	NA	3.85	3.77	NA	NA	NA	NA	NA	NA	NA	NA
1795	NA	NA	6.17	2.75	2.65	1.75	NA	NA	1.97	1.04	NA	NA	NA	NA	NA	NA	5.62	NA	3.33	NA	3.77	3.51	NA	NA	NA	NA	NA	NA	NA	NA
1796	NA	NA	5.94	3.34	2.87	1.58	NA	NA	1.7	1.18	NA	NA	NA	NA	NA	NA	4.62	NA	3.1	NA	4.1	3.3	NA	NA	NA	NA	NA	NA	NA	NA
1797	NA	NA	2.91	3.71	3.13	1.66	NA	NA	1.42	0.81	NA	NA	NA	NA	NA	NA	4.4	NA	2.44	NA	3.97	3.28	5.22	NA	NA	NA	NA	NA	NA	NA
1798	NA	NA	5.08	4.22	3.64	1.58	1.53	1.59	1.42	0.73	NA	NA	NA	NA	NA	NA	5.42	NA	2.64	NA	4.27	3.67	5.93	NA	NA	NA	NA	NA	NA	NA
1799	NA	NA	4.35	3.83	3.93	1.5	1.48	1.48	1.54	0.95	NA	NA	NA	NA	NA	NA	4.75	NA	2.55	NA	3.26	2.61	5.04	NA	NA	NA	NA	NA	NA	NA
1800	NA	NA	5.06	4.3	4.58	1.58	1.56	1.63	1.47	0.85	NA	2.83	NA	NA	NA	NA	4.6	NA	2.46	NA	3.6	2.69	6.54	NA	NA	NA	NA	NA	NA	NA
1801	NA	NA	4.15	2.98	3.77	1.53	1.3	1.34	1.5	0.71	NA	3.08	NA	NA	NA	NA	4.2	NA	2.21	NA	1.23	1.52	5.28	NA	NA	NA	NA	NA	NA	NA
1802	NA	NA	4.2	3.66	4.06	1.44	1.41	1.64	1.57	0.81	NA	3.87	3.36	NA	NA	NA	3.88	NA	2.24	NA	3.41	3.14	5.51	NA	NA	NA	NA	NA	NA	NA
1803	NA	NA	4.03	2.77	3.63	1.33	1.45	1.78	1.28	0.86	NA	3.65	2.51	3.65	NA	NA	4.03	NA	2.71	NA	4.26	3.12	5.39	NA	NA	NA	NA	NA	NA	NA
1804	NA	NA	4.17	2.85	3.86	1.12	1.6	2.17	1.43	0.72	NA	3.38	2.65	2.89	NA	NA	3.09	NA	2.11	NA	3.53	2.76	4.51	NA	NA	NA	NA	NA	NA	NA
1805	3.43	3.47	3.39	2.53	3.61	1.09	1.51	1.69	1.43	0.75	NA	3.65	2.39	3.41	NA	NA	2.76	NA	2.76	NA	3.64	2.49	4.24	NA	NA	NA	NA	NA	NA	NA
1806	2.48	2.34	3.33	2.23	2.97	1.11	1.24	1.37	1.17	0.66	NA	3.57	2.18	2.59	NA	NA	2.66	NA	2.21	NA	2.98	2.1	3.51	NA	NA	NA	NA	NA	NA	NA
1807	2.83	2.68	3.03	2.63	3.11	0.81	1.27	1.21	0.99	0.66	NA	3.25	1.91	2.4	2.52	2.52	1.94	NA	1.81	NA	2.67	1.78	2.84	NA	NA	NA	NA	NA	NA	NA
