# Larson - Acadia National Park - PIST - ITRDB ME048
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/33693
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-33693.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/me048-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; me048-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/me048.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/me048.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2021-07-01
#--------------------
# File_Last_Modified_Date
#   Date: 2021-07-01
#--------------------
# Title
#   Study_Name: Larson - Acadia National Park - PIST - ITRDB ME048
#--------------------
# Investigators
#   Investigators: Larson, E.R.(https://orcid.org/0000-0001-6628-1659); Allen, S.A.; Flinner, N.L.; Labarge, S.G.; Wilding, T.C.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2021-08-05.
#--------------------
# Publication
#   Authors: Larson, E.R. Allen, S., Flinner, N.L., Labarge, S.G., Wilding, T.C.
#   Journal_Name: Tree-Ring Research
#   Published_Title: The need and means to update chronologies in a dynamic environment
#   Published_Date_or_Year: 2013
#   Volume: 69
#   Pages: 21-27
#   Issue: 1
#   Report_Number: 
#   DOI:
#   Full_Citation: None
#   Abstract: The International Tree-Ring Data Bank (ITRDB) provides public access to over 3000 tree-ring data sets collected over the past century, yet 809 of these sites have end dates between AD 1950 and 1980. These data cannot be calibrated with at least the past 30-40 years of instrumental data when used in climate reconstructions. We developed new tree-ring data sets at five sites in Maine, USA, to update earlier collections. Four of the five collections were successfully updated, with environmental changes at the fifth site limiting our success. Our results highlight the limits to tree longevity in a dynamic world and the need to increase and formalize efforts toward updating chronologies. We initiate a discussion to set forth explicit guidelines that help create consistent efforts to updating chronologies and provide a guide to beginning dendrochronologists who are particularly well suited to contribute to this area of work. The research was carried out through an introductory dendrochronology course taught at the University of Wisconsin-Platteville and offers a model to help direct the increasing availability of human resources to the rapidly growing field of dendrochronology.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Acadia National Park
#   Location: Maine
#   Northernmost_Latitude: 44.338974
#   Southernmost_Latitude: 44.338974
#   Easternmost_Longitude: -68.27343
#   Westernmost_Longitude: -68.27343
#   Elevation_m: 70
#--------------------
# Data_Collection
#   Collection_Name: ME048
#   First_Year: 1824
#   Last_Year: 2009
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus strobus L.
#   Common_Name: eastern white pine
#   Tree_Species_Code: PIST
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## ENO001a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ENO001a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ENO001b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ENO001b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ENO002a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ENO002a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ENO002b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ENO002b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ENO003a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ENO003a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ENO003b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ENO003b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ENO004a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ENO004a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ENO004b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ENO004b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ENO005a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ENO005a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ENO005b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ENO005b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ENO006a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ENO006a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PIN001a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PIN001a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PIN001b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PIN001b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PIN002a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PIN002a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PIN002B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PIN002B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PIN003a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PIN003a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PIN003b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PIN003b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PIN004a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PIN004a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PIN004b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PIN004b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	ENO001a_raw	ENO001b_raw	ENO002a_raw	ENO002b_raw	ENO003a_raw	ENO003b_raw	ENO004a_raw	ENO004b_raw	ENO005a_raw	ENO005b_raw	ENO006a_raw	PIN001a_raw	PIN001b_raw	PIN002a_raw	PIN002B_raw	PIN003a_raw	PIN003b_raw	PIN004a_raw	PIN004b_raw
1824	NA	NA	NA	6.232	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1825	NA	NA	NA	3.103	NA	3.514	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1826	NA	NA	NA	1.661	NA	2.693	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1827	NA	NA	NA	2.905	NA	3.971	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1828	NA	NA	NA	3.622	NA	3.976	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1829	NA	NA	NA	3.015	NA	3.649	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1830	NA	NA	NA	3.584	NA	4.565	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1831	NA	NA	NA	3.643	NA	2.946	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1832	NA	NA	NA	3.868	NA	3.365	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.743	NA	NA
1833	NA	NA	NA	7.349	NA	4.914	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.008	2.84	NA	NA
1834	NA	NA	NA	7.431	NA	4.349	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.363	3.054	NA	NA
1835	NA	NA	NA	4.451	NA	3.786	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.958	3.524	NA	NA
1836	NA	NA	NA	3.504	NA	3.234	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.892	2.823	NA	NA
1837	NA	NA	NA	3.801	NA	3.276	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.268	2.272	NA	NA
1838	NA	NA	NA	2.996	NA	3.203	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.624	1.609	NA	NA
1839	9.459	NA	6.728	4.629	NA	4.419	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.384	1.672	NA	NA
1840	8.976	3.196	7.567	5.36	NA	4.649	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.132	2.925	NA	NA
1841	6.946	9.266	5.269	3.773	NA	2.472	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.069	1.998	NA	NA
1842	6.698	5.773	5.873	3.102	NA	2.087	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.481	1.987	NA	NA
1843	6.239	5.146	4.631	2.859	NA	1.927	NA	NA	NA	3.079	NA	NA	NA	NA	NA	1.153	1.87	NA	NA
1844	6.716	8.697	4.732	3.712	NA	1.839	NA	NA	NA	2.7	NA	NA	NA	NA	NA	1.702	1.738	NA	NA
1845	7.436	8.164	4.63	4.578	3.789	2.007	NA	NA	NA	3.084	NA	NA	NA	NA	NA	1.989	1.267	NA	NA
1846	7.562	9.771	6.35	4.661	4.151	2.916	NA	NA	NA	2.614	NA	NA	NA	NA	NA	1.978	1.858	NA	NA
1847	6.577	6.749	5.78	3.083	2.918	1.918	NA	NA	NA	2.096	NA	NA	NA	NA	NA	0.614	1.414	NA	NA
1848	7.758	7.826	5.72	2.557	4.116	2.546	NA	NA	NA	2.329	NA	NA	NA	NA	NA	0.794	1.614	NA	NA
1849	5.631	7.676	3.916	2.062	3.681	2.982	NA	NA	NA	2.104	NA	NA	NA	NA	NA	0.571	1.546	NA	NA
1850	5.667	4.925	3.879	1.757	3.612	3.37	NA	NA	NA	2.346	NA	NA	NA	NA	NA	0.656	0.569	NA	NA
1851	6.591	6.568	3.601	1.874	2.704	3.012	NA	NA	NA	2.972	NA	NA	NA	NA	NA	1.228	0.348	NA	NA
1852	5.522	6.963	3.009	2.197	2.753	2.109	NA	NA	NA	2.515	NA	NA	NA	NA	NA	1.09	0.371	NA	NA
1853	6.081	6.82	3.825	2.374	2.81	1.969	NA	NA	NA	2.184	NA	NA	NA	NA	NA	0.923	0.106	NA	NA
1854	4.102	4.045	3.059	2.354	2.489	2.052	NA	NA	NA	2.084	NA	NA	NA	NA	NA	0.506	0.074	NA	NA
1855	5.044	5.578	3.81	1.642	2.398	1.826	NA	NA	NA	2.249	NA	NA	NA	NA	NA	0.074	0.127	NA	NA
1856	5.514	5.753	3.866	2.186	2.678	3.017	NA	NA	NA	2.237	NA	NA	NA	NA	NA	0.063	0.379	NA	NA
1857	6.202	5.655	4.482	2.417	3.409	3.406	2.393	NA	NA	1.666	NA	NA	NA	NA	NA	0.097	0.644	NA	NA
1858	4.906	5.011	3.623	3.126	3.496	3.205	3.408	NA	NA	2.496	NA	NA	NA	NA	NA	0.168	0.475	NA	NA
1859	4.043	4.331	3.471	2.699	3.049	2.644	2.282	NA	NA	2.842	NA	NA	NA	NA	NA	0.158	0.52	NA	NA
1860	3.971	4.421	3.451	2.618	2.511	2.095	1.415	NA	NA	2.463	NA	NA	NA	NA	NA	0.35	0.454	NA	NA
1861	3.381	3.076	2.666	1.862	1.931	1.776	1.385	NA	NA	2.088	NA	NA	NA	NA	NA	0.147	0.996	NA	NA
1862	2.687	2.698	2.082	1.533	1.932	1.28	1.586	NA	2.799	2.356	NA	NA	NA	NA	NA	0.169	0.476	NA	NA
1863	3.189	3.252	2.53	1.753	2.301	1.077	2.141	NA	2.825	2.211	NA	NA	NA	NA	NA	0.201	0.443	NA	NA
1864	2.391	2.212	2.39	1.208	1.616	0.852	1.65	NA	2.114	1.372	NA	NA	NA	NA	NA	0.539	0.243	NA	NA
1865	3.307	3.213	2.411	1.766	2.137	1.324	2.94	NA	3.065	2.047	NA	NA	NA	NA	NA	0.476	0.444	NA	NA
1866	3.044	3.008	1.962	1.528	1.759	1.605	2.727	NA	3.197	2.245	NA	NA	NA	NA	NA	0.423	0.698	NA	NA
1867	3.965	3.182	3.348	2.025	3.33	2.258	3.016	NA	4.241	2.383	NA	NA	NA	NA	NA	0.748	0.614	NA	NA
1868	3.718	2.286	3.534	2.137	3.795	2.757	3.086	NA	4.046	2.29	NA	NA	NA	NA	NA	0.881	0.266	NA	NA
1869	2.55	1.84	2.453	1.704	2.538	1.744	2.303	NA	2.669	2.097	NA	NA	NA	NA	NA	0.787	0.39	NA	NA
1870	2.664	1.519	2.32	1.269	2.325	1.555	2.157	NA	2.544	1.336	NA	NA	NA	NA	NA	0.541	0.518	NA	NA
1871	2.688	1.976	1.781	1.357	1.665	1.181	1.617	NA	2.414	1.628	NA	NA	NA	NA	NA	0.749	0.361	NA	NA
1872	2.901	2.559	2.385	1.266	2.689	1.53	1.872	NA	4.33	2.425	NA	NA	NA	NA	NA	1.691	0.148	NA	NA
1873	3.158	2.363	1.764	1.214	2.297	1.189	1.639	NA	2.915	2.378	NA	NA	NA	NA	NA	0.985	0.21	NA	NA
1874	2.803	2.719	2.33	1.546	2.918	1.967	2.173	NA	3.913	2.63	NA	NA	NA	NA	NA	0.378	0.171	NA	NA
1875	3.206	2.769	2.384	1.641	2.867	2.455	2.242	NA	3.372	3.164	NA	NA	NA	NA	NA	0.368	0.19	NA	NA
1876	2.426	2.442	1.807	1.885	2.164	2.035	1.467	NA	2.429	1.359	NA	NA	NA	NA	NA	0.357	0.39	NA	NA
1877	2.838	2.696	2.412	2.154	2.631	2.508	1.931	NA	2.169	2.09	NA	NA	NA	NA	NA	0.283	1.49	NA	NA
1878	2.505	1.702	3.225	1.851	2.229	2.194	1.272	NA	2.6	1.638	3.193	NA	NA	NA	NA	0.601	1.036	NA	NA
1879	1.866	1.067	2.532	1.807	3.286	2.021	1.05	NA	2.458	1.036	2.868	NA	NA	NA	NA	1.266	1.417	NA	NA
1880	2.6	1.581	2.598	2.155	2.967	1.738	1.435	NA	3.042	1.599	2.144	NA	NA	NA	NA	0.908	0.961	NA	NA
1881	2.925	1.71	2.198	1.711	3.028	1.886	1.695	NA	4.074	1.461	2.165	NA	NA	NA	NA	1.057	0.836	NA	NA
