# Bradfield - Chevelon - PIED - ITRDB AZ071
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/2804
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-2804.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az071-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; az071-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az071.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/az071.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Bradfield - Chevelon - PIED - ITRDB AZ071
#--------------------
# Investigators
#   Investigators: Bradfield, R.M.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Chevelon
#   Location: Arizona
#   Northernmost_Latitude: 35.0
#   Southernmost_Latitude: 35.0
#   Easternmost_Longitude: -111.0
#   Westernmost_Longitude: -111.0
#   Elevation_m: 2012
#--------------------
# Data_Collection
#   Collection_Name: AZ071
#   First_Year: 1691
#   Last_Year: 1964
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus edulis Engelm.
#   Common_Name: pinyon
#   Tree_Species_Code: PIED
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 234075_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 234075; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 234094_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 234094; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 234102_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 234102; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 234116_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 234116; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 234123_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 234123; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 234141_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 234141; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 234146_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 234146; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 234188_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 234188; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	234075_raw	234094_raw	234102_raw	234116_raw	234123_raw	234141_raw	234146_raw	234188_raw
1691	NA	0.59	NA	NA	NA	NA	NA	NA
1692	NA	0.73	NA	NA	NA	NA	NA	NA
1693	NA	0.67	NA	NA	NA	NA	NA	NA
1694	NA	0.59	NA	NA	NA	NA	NA	NA
1695	NA	0.66	NA	NA	NA	NA	NA	NA
1696	NA	0.39	NA	NA	NA	NA	0.14	NA
1697	NA	0.66	NA	NA	NA	NA	0.15	NA
1698	NA	0.54	NA	NA	NA	NA	0.33	NA
1699	NA	0.64	NA	NA	NA	NA	0.48	NA
1700	NA	0.48	NA	NA	NA	NA	0.51	NA
1701	NA	0.55	NA	NA	NA	0.54	0.62	NA
1702	NA	0.6	NA	NA	NA	0.53	0.67	NA
1703	NA	0.37	NA	NA	1.06	0.68	0.72	NA
1704	NA	0.59	NA	NA	1	0.62	0.58	NA
1705	NA	0.71	NA	NA	0.98	0.85	0.56	NA
1706	NA	0.69	NA	NA	1.12	1.06	0.52	NA
1707	NA	0.47	NA	NA	0.83	0.75	0.36	NA
1708	NA	0.47	NA	NA	0.86	0.77	0.43	NA
1709	NA	0.68	NA	NA	1.4	1.03	0.51	NA
1710	NA	0.7	NA	NA	1.17	0.9	0.29	NA
1711	NA	0.86	NA	NA	1.31	0.75	0.5	NA
1712	NA	0.81	NA	NA	1.49	0.77	0.31	NA
1713	NA	1	NA	NA	1.51	0.69	0.39	NA
1714	NA	0.7	NA	NA	1.5	0.75	0.75	NA
1715	NA	1.04	NA	NA	1.22	1.03	0.9	NA
1716	NA	0.76	NA	NA	0.61	0.78	0.58	NA
1717	NA	0.86	NA	NA	0.71	1.07	0.83	NA
1718	NA	1.39	NA	NA	1.91	1.21	1.69	NA
1719	NA	1.67	NA	NA	1.7	0.94	1.29	NA
1720	NA	2.07	NA	NA	2.51	1.82	2.14	NA
1721	NA	1.61	NA	NA	1.73	1.16	1.7	NA
1722	NA	2.02	NA	NA	1.84	1.1	0.85	NA
1723	NA	2.24	NA	NA	1.2	0.8	0.7	NA
1724	NA	0.93	0.74	NA	0.67	0.45	0.56	NA
1725	NA	1.82	1.31	NA	1.03	0.66	0.84	NA
1726	NA	1.89	0.89	NA	1.21	0.48	0.62	NA
1727	NA	0.86	1	NA	0.72	0.28	0.2	NA
1728	NA	0.53	0.7	NA	0.58	0.23	0.17	NA
1729	NA	0.27	0.38	NA	0.3	0.16	0.24	NA
1730	NA	0.84	0.77	NA	0.87	0.32	0.49	NA
1731	NA	0.88	0.96	NA	1.05	0.5	0.53	NA
1732	NA	0.96	1.05	NA	1.22	0.48	0.6	NA
1733	NA	1.04	0.82	NA	1.3	0.43	0.59	NA
1734	NA	1.04	0.94	NA	1.08	0.55	0.64	NA
1735	NA	0.17	0.11	NA	0.24	0.01	0.06	NA
1736	NA	0.57	0.62	NA	0.56	0.32	0.31	NA
1737	NA	1	0.85	NA	1.39	0.39	0.45	NA
1738	NA	0.98	1.07	NA	1.32	0.49	0.4	NA
1739	NA	1.11	0.71	NA	1.22	0.45	0.42	NA
1740	NA	1.36	1.04	NA	1.06	0.41	0.37	NA
1741	NA	1.03	0.87	NA	1.05	0.47	0.56	NA
1742	NA	0.76	0.95	NA	0.72	0.31	0.33	NA
1743	NA	1.16	1.36	NA	1.01	0.58	0.56	NA
1744	NA	1.14	1.6	NA	1.27	0.48	0.57	NA
1745	NA	1.11	1.76	NA	1.62	0.69	0.63	NA
1746	NA	1.29	2.36	NA	1.23	0.99	0.72	NA
1747	NA	1.07	1.57	NA	1.07	0.94	0.51	NA
1748	NA	0.22	0.56	NA	0.14	0.09	0.01	NA
1749	NA	1.27	1.17	NA	0.85	0.78	0.45	NA
1750	NA	1.26	1.01	NA	0.82	0.43	0.3	NA
1751	NA	2.04	1.27	NA	0.76	0.37	0.41	NA
1752	NA	1.69	1.21	NA	1.04	0.25	0.22	NA
1753	NA	1.27	1.01	NA	0.8	0.23	0.43	NA
1754	NA	1.91	1.71	NA	1.01	0.63	1.13	NA
1755	NA	1.24	1.36	NA	0.76	0.56	0.9	NA
1756	NA	1.11	1.15	NA	0.71	0.77	0.8	NA
1757	NA	1.16	1.58	NA	1.02	1.19	1.31	NA
1758	NA	1.25	1.82	NA	1.03	1.05	1.78	NA
1759	NA	1.07	1.45	NA	1.14	0.81	1.46	NA
1760	NA	0.83	1.22	NA	0.98	1.09	0.91	NA
1761	NA	0.5	1.27	NA	0.54	1.03	0.91	NA
1762	NA	0.96	1.23	NA	0.76	1.35	0.9	NA
1763	NA	0.14	0.47	NA	0.34	0.47	0.3	NA
1764	NA	0.58	1.06	NA	0.47	0.79	0.85	NA
1765	NA	0.52	1.07	NA	0.72	0.76	0.91	NA
1766	NA	0.51	0.99	NA	0.45	0.77	0.85	NA
