# Peterson - Mount Jefferson Low - TSME - ITRDB OR067
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4165
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4165.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/or067-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; or067-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/or067.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/or067.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-12-09
#--------------------
# File_Last_Modified_Date
#   Date: 2002-12-09
#--------------------
# Title
#   Study_Name: Peterson - Mount Jefferson Low - TSME - ITRDB OR067
#--------------------
# Investigators
#   Investigators: Peterson, D.W.; Peterson, D.L.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Mount Jefferson Low
#   Location: Oregon
#   Northernmost_Latitude: 44.67
#   Southernmost_Latitude: 44.67
#   Easternmost_Longitude: -121.83
#   Westernmost_Longitude: -121.83
#   Elevation_m: 1585
#--------------------
# Data_Collection
#   Collection_Name: OR067
#   First_Year: 1714
#   Last_Year: 1993
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Tsuga mertensiana (Bong.) Carrière
#   Common_Name: mountain hemlock
#   Tree_Species_Code: TSME
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## HLMJ01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLMJ01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLMJ02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLMJ02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLMJ03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLMJ03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLMJ04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLMJ04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLMJ05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLMJ05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLMJ06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLMJ06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLMJ08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLMJ08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLMJ09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLMJ09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLMJ10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLMJ10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLMJ11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLMJ11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLMJ12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLMJ12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLMJ13B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLMJ13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLMJ14B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLMJ14B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLMJ15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLMJ15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLMJ16A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLMJ16A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLMJ17A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLMJ17A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLMJ18A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLMJ18A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLMJ19A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLMJ19A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLMJ20A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLMJ20A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	HLMJ01B_raw	HLMJ02B_raw	HLMJ03A_raw	HLMJ04A_raw	HLMJ05B_raw	HLMJ06A_raw	HLMJ08A_raw	HLMJ09A_raw	HLMJ10A_raw	HLMJ11B_raw	HLMJ12A_raw	HLMJ13B_raw	HLMJ14B_raw	HLMJ15A_raw	HLMJ16A_raw	HLMJ17A_raw	HLMJ18A_raw	HLMJ19A_raw	HLMJ20A_raw
1766	0.76	0.74	0.87	NA	1.33	NA	NA	1.19	1.32	1.32	1.57	2.14	NA	1.44	1.32	1.54	1.27	NA	1.01
1767	1.16	0.86	1.07	NA	1.56	NA	NA	1.25	1.31	1.24	1.7	1.92	NA	1.5	0.99	1.37	1.38	NA	1.69
1768	1.13	0.98	1.19	NA	2.35	NA	2.08	1.1	1.39	1.21	1.85	1.63	NA	1.34	1.03	1.77	1.26	NA	1.98
1769	1.21	1.07	1.39	NA	2.75	NA	1.49	1.04	1.47	1.25	1.56	1.52	NA	1.3	1.02	1.44	1.02	NA	2.01
1770	1.22	1.09	1.59	NA	2.85	NA	2.12	1	1.61	1.35	1.59	1.6	NA	1.31	1.5	2.13	1.22	NA	2.36
1771	1.31	1.19	1.35	NA	2.21	NA	1.77	1.26	1.56	1.21	1.8	2.02	NA	1.47	1.37	2.04	1.25	NA	1.66
1772	0.98	1.09	1.31	NA	1.53	NA	1.63	1.13	1.46	1.33	2.23	1.49	NA	1.44	1.16	2.44	1.25	NA	1.65
1773	0.93	0.98	1.11	NA	1.51	NA	1.31	1.32	1.9	1.53	1.81	1.92	NA	1.87	1.27	2.06	1.35	NA	1.78
1774	0.91	1.04	1.56	NA	1.24	NA	1.17	0.99	1.54	1.38	1.71	1.84	NA	1.57	1.34	2.16	1.37	NA	1.84
1775	0.89	0.74	1.25	NA	0.93	NA	1.07	0.89	1.35	1.09	1.31	1.78	NA	1.28	0.97	1.61	1.37	NA	0.95
1776	1.07	1.13	1.25	NA	0.94	NA	1.61	0.71	1.45	0.92	1.58	1.49	NA	1.26	1.05	1.86	1.36	NA	1.14
1777	1.04	1.18	1.75	NA	1.28	NA	1.82	0.81	1.4	1	1.55	2.02	NA	1.76	1.17	2.38	1.5	NA	1.75
1778	1.14	1.09	1.56	NA	1.53	NA	1.48	1.01	1.43	1.35	1.63	1.73	NA	1.98	1.44	2.11	1.75	NA	1.94
1779	1.01	1.04	1.29	NA	1.72	NA	1.16	1.03	1.42	1.59	1.9	2.11	NA	2.11	0.82	1.88	1.9	NA	2.43
1780	0.8	0.86	1.14	NA	1.54	NA	1.14	1.21	1.67	1.43	2.16	1.92	NA	1.72	0.93	1.97	1.51	NA	2.18
1781	0.59	0.6	0.36	NA	0.96	NA	0.73	0.94	0.98	1.15	1.65	1.68	NA	0.93	0.71	1.22	0.99	NA	1.11
1782	0.88	0.52	1.26	NA	1.27	NA	1.32	0.84	1.19	1.3	1.43	1.9	NA	1.34	0.95	1.95	1.08	NA	1.21
1783	0.57	0.55	0.95	NA	1.25	NA	1.17	0.71	1.01	1.2	1.14	1.65	NA	1.25	1.03	1.33	0.81	NA	1.13
1784	0.95	0.65	1.23	NA	1.41	NA	1.68	0.89	1.34	1.35	1.61	1.84	NA	1.26	1.19	1.88	1.02	NA	1.54
1785	0.93	0.65	0.93	NA	1.18	NA	1.4	1.06	1.35	1.45	1.31	1.29	NA	1.48	0.9	1.56	0.78	NA	1.29
1786	0.89	0.83	0.82	NA	1.23	NA	1.45	1.17	1.28	1.45	1.37	1.69	NA	1.64	1.27	1.53	1.01	NA	1.43
1787	0.62	0.8	0.6	NA	1.23	NA	0.99	1.39	1.16	0.98	1.55	1.19	NA	1.29	0.99	1.35	0.82	NA	1.38
1788	0.77	0.99	0.9	1.11	1.52	NA	1.78	1.99	1.24	1.49	1.97	2.15	NA	2.03	1.53	2.26	1.13	NA	1.87
1789	0.69	1.02	0.69	1.1	1.32	NA	1.61	1.22	1.25	1.28	1.56	1.77	NA	1.9	1.58	2.44	1.21	NA	1.34
1790	0.62	0.87	0.46	0.85	1.21	NA	1.31	0.81	0.94	0.89	1.45	1	NA	1.16	0.77	1.58	0.84	NA	1.05
1791	0.83	0.9	0.86	0.79	1.24	NA	1.74	0.71	1	1.04	1.19	1.1	NA	1.35	1.03	2.23	0.94	NA	1.39
1792	0.81	0.89	0.93	0.92	1.24	NA	1.69	0.79	1.1	1	1.78	1.47	NA	1.57	0.53	2.46	0.89	NA	1.04
1793	0.84	0.76	1.22	0.85	0.95	NA	1.73	0.85	1.14	1.02	1.49	1.31	NA	1.73	1.07	2.58	1.09	NA	0.91
1794	0.9	0.93	1.24	0.89	1.08	NA	1.51	0.95	1.26	1.14	1.82	1.23	NA	1.5	1.02	1.76	1.22	NA	1.1
1795	0.72	0.88	1.19	0.93	1.06	NA	1.22	1	0.93	1.15	1.72	1.27	NA	1.36	1.1	1.31	1.11	NA	1.2
1796	0.65	0.78	0.72	0.72	1.09	NA	2.06	0.88	1.16	0.89	1.62	0.92	NA	1.16	0.87	1.27	0.84	NA	1.21
1797	0.63	0.84	0.98	0.82	0.99	NA	2.02	0.96	1.27	0.88	1.43	0.97	NA	1.13	0.98	1.81	1.12	1.75	1.21
1798	0.73	0.79	1.45	0.96	1.25	NA	1.93	1.08	1.16	1.15	1.75	1.28	NA	1.5	1.42	2.39	1.52	2.53	1.26
1799	0.75	1.07	1.07	1.1	1.19	NA	1.39	0.97	1.26	1	1.56	1.35	NA	1.65	0.95	2.08	1.3	1.98	1.23
1800	1.17	1.16	1.31	1.1	1.23	NA	1.55	0.97	1.57	0.89	1.97	1.2	1.36	1.51	1.07	2.21	1.14	1.74	1.27
1801	0.64	0.78	0.46	0.79	0.79	NA	0.77	0.68	0.96	0.43	0.88	0.91	0.71	0.92	0.78	1.09	0.72	1.53	0.56
1802	1.35	0.75	0.95	0.54	1.01	NA	0.98	0.96	1.1	0.91	1.45	1.24	0.72	1.11	0.82	1.21	0.67	2.03	1.34
1803	1.06	0.73	0.8	0.73	0.84	NA	0.88	0.59	0.85	0.6	1.65	1.2	0.8	1.21	0.82	1.51	0.56	1.45	1.15
1804	0.85	0.88	0.89	0.8	0.88	NA	0.98	0.63	1.09	0.59	1.36	1.36	0.91	1.11	0.99	1.7	0.74	1.85	1.03
1805	0.89	1.11	0.97	0.91	0.98	NA	1.12	0.79	1.16	0.72	1.3	1.44	0.87	1.23	1.02	2.04	0.92	1.86	1.16
1806	0.71	0.88	0.86	0.72	0.94	NA	0.95	1.04	1.16	0.78	1.77	1.14	0.88	1.1	0.9	1.5	0.97	1.41	0.73
1807	0.71	0.9	0.94	0.78	1.04	NA	0.96	1.14	0.75	0.66	1.49	1.14	0.84	1.18	0.98	1.33	0.92	1.32	1.04
1808	0.6	0.79	0.51	0.58	0.71	NA	0.94	0.98	0.84	0.56	1.31	1	0.83	0.81	0.9	1.02	0.72	1.01	1.01
1809	0.81	1.24	0.74	0.53	1.06	NA	1.07	0.85	0.99	0.86	1.8	1.57	0.71	1.26	0.84	1.61	0.83	1.97	1.29
1810	0.49	0.92	0.37	0.42	0.89	NA	0.76	0.87	0.87	0.73	1.4	0.8	0.67	1.23	0.6	1.35	0.64	1.6	0.66
1811	0.82	1.02	0.64	0.69	1.18	NA	0.92	1.01	0.95	0.92	1.46	0.86	0.87	1.37	0.65	1.55	0.92	1.62	1.11
1812	0.69	0.79	0.58	0.67	1.03	NA	0.83	0.92	0.9	0.72	1.18	1.43	0.64	1.29	0.64	2.01	1.03	1.5	1.09
1813	0.66	0.7	0.44	0.48	0.83	NA	0.72	0.7	0.74	0.55	0.89	1.23	0.53	1.13	0.62	1.79	1.04	1.32	0.81
1814	0.86	0.96	0.64	0.57	0.92	1.45	0.97	0.69	0.84	0.64	1.14	1.32	0.59	1.23	0.97	1.85	1.17	1.72	1.02
1815	0.68	1.03	0.57	0.52	0.99	0.46	0.8	0.67	0.73	0.56	1.45	0.87	0.75	0.85	0.73	1.35	0.72	1.25	0.64
1816	1.1	1.09	0.68	0.69	1.01	0.74	0.86	0.7	1.01	0.68	1.64	1.31	0.71	1.15	1.02	1.91	0.72	1.54	1.43
1817	1.2	0.95	0.6	0.57	0.83	0.66	0.85	0.76	0.97	0.78	1.51	1.04	0.79	1.25	1.03	1.87	0.8	1.43	1.06
1818	1.06	0.9	0.82	0.47	0.93	1.24	0.88	0.85	0.81	0.85	1.19	0.8	0.61	1.07	0.87	1.78	0.73	1.51	0.87
1819	0.77	0.94	0.64	0.5	0.82	0.71	0.85	0.87	0.83	0.72	1.22	1.49	0.6	1.22	0.83	1.93	0.93	1.03	0.55
1820	0.82	0.86	0.83	0.52	0.93	0.49	0.73	0.63	0.59	0.64	1.19	1.14	0.57	0.89	0.7	1.42	0.68	1.03	0.6
1821	0.89	0.78	1.23	0.37	0.75	0.9	0.93	0.46	0.72	0.59	1.14	1.45	0.52	0.88	0.86	1.65	0.61	1.43	0.93
1822	0.9	0.66	1.17	0.61	0.91	1.48	0.96	0.84	0.56	0.72	1.09	1.55	0.56	0.85	0.91	1.7	1.08	1.82	1.06
1823	0.54	0.51	0.59	0.41	0.61	1.28	0.62	0.75	0.41	0.56	1.01	0.73	0.39	0.74	0.64	0.97	0.61	1.33	0.5
1824	0.36	0.51	0.83	0.28	0.42	1.14	0.67	0.52	0.28	0.35	1.25	0.91	0.29	0.74	0.69	0.73	0.53	1.13	0.25
1825	0.61	0.71	0.8	0.47	0.58	1.42	0.46	0.61	0.31	0.48	1.59	1.18	0.49	1.24	0.88	1.5	0.77	1.35	0.34
1826	0.47	0.64	0.81	0.55	0.63	1.25	0.62	0.65	0.43	0.63	1.78	1.05	0.6	1.26	0.89	1.84	0.96	1.23	0.49
1827	0.36	0.48	0.69	0.44	0.42	0.93	0.62	0.61	0.46	0.44	1.25	0.8	0.46	1.06	0.76	1.37	0.72	0.84	0.45
1828	0.37	0.6	1.07	0.43	0.44	1.04	0.87	0.64	0.52	0.79	1.62	0.78	0.53	1.06	0.93	1.68	1.1	1.44	0.34
1829	0.55	0.72	0.83	0.53	0.8	1.26	0.88	0.8	0.76	0.68	1.45	1.19	0.5	1.3	0.94	1.81	1.07	1.6	0.46
1830	0.47	0.65	0.51	0.47	0.7	1.06	0.9	0.73	0.64	0.57	1.43	0.97	0.51	1.17	0.88	1.25	0.8	1.29	0.56
1831	0.55	0.95	0.51	0.5	0.51	0.99	0.83	0.91	0.52	0.64	1.44	0.73	0.5	0.66	0.91	1.2	0.81	1.2	0.55
1832	0.4	0.57	0.46	0.31	0.42	0.9	0.67	0.6	0.51	0.47	1.35	0.45	0.39	0.49	0.38	0.77	0.48	1.02	0.4
1833	0.6	1.09	0.93	0.75	0.69	1.34	0.9	0.99	0.98	0.83	1.78	0.83	0.49	0.91	0.81	1.95	0.82	1.58	0.8
1834	0.67	0.81	0.89	0.72	0.71	1.81	0.83	0.92	1	0.89	1.65	1.23	0.4	1.28	0.86	1.76	1.13	1.85	0.81
1835	0.8	0.58	0.74	0.67	0.58	1.33	0.63	0.79	0.86	0.86	1.54	0.92	0.59	0.99	0.83	1.07	0.87	1.74	0.63
1836	0.66	0.72	0.71	0.67	0.5	1.27	0.64	0.53	0.62	0.66	1.25	0.65	0.5	0.77	0.55	0.95	0.69	1.63	0.65
1837	0.55	0.74	0.74	0.6	0.64	1.18	0.59	0.63	0.67	0.72	1.36	0.7	0.37	0.9	0.75	1.06	0.82	1.52	0.71
1838	0.62	0.69	0.72	0.66	0.65	0.97	0.68	0.7	0.6	0.65	1.42	0.84	0.34	0.96	0.76	1.7	0.92	1.48	0.99
1839	0.74	1.03	0.67	0.91	0.76	1.16	0.87	0.77	0.77	0.62	1.09	1.18	0.26	1.13	0.85	1.81	1.22	1.62	1.1
1840	0.53	0.61	0.56	0.5	0.49	0.69	0.69	0.6	0.55	0.81	1.86	0.65	0.35	0.87	0.53	1.24	0.76	1.54	0.54
1841	0.56	0.5	0.73	0.51	0.47	0.95	0.79	0.64	0.42	0.8	1.7	0.73	0.49	1.13	0.94	1.09	1.02	1.78	0.56
1842	0.59	0.56	0.76	0.6	0.77	0.64	0.73	0.71	0.74	0.79	1.3	0.78	0.52	0.9	0.77	1.16	0.63	1.22	0.58
1843	0.73	0.68	0.93	0.71	0.89	0.84	0.8	0.79	1.02	1.03	1.33	1.15	0.6	1.32	1.13	1.72	1.37	1.18	0.75
1844	0.71	0.71	0.77	0.69	0.79	0.87	0.72	0.88	0.74	0.92	1.22	0.97	0.5	1.38	1.07	1.68	1.33	1.62	0.73
1845	0.71	0.88	0.78	0.61	0.63	1	0.8	0.68	0.58	0.61	1.37	0.82	0.54	0.97	0.99	1.66	1.07	1.8	0.47
1846	0.64	1.21	0.61	0.64	0.74	1.06	0.68	0.74	0.5	0.83	1.33	0.87	0.52	0.95	0.86	1.77	0.77	1.42	0.72
1847	0.66	1.03	0.51	0.39	0.6	0.62	0.7	0.49	0.47	0.54	1.27	0.56	0.6	0.93	0.64	1	0.71	1.02	0.72
1848	0.77	1.29	0.84	0.62	0.69	0.91	0.66	0.9	0.65	0.86	1.1	0.75	0.72	0.95	1.02	1.07	0.73	1.15	0.91
1849	0.43	0.75	0.56	0.45	0.59	0.66	0.61	0.62	0.5	0.64	0.89	0.51	0.45	0.57	0.72	0.82	0.47	0.94	0.56
1850	0.45	0.99	0.69	0.49	0.55	0.87	0.72	0.74	0.68	0.65	0.77	0.7	0.43	0.83	0.85	0.91	0.66	1.26	0.49
1851	0.64	1.17	0.76	0.58	0.57	1.31	0.65	0.74	0.64	0.69	0.97	0.68	0.51	0.74	0.75	0.65	0.63	1.13	0.61
1852	0.52	0.91	0.61	0.51	0.59	1.27	0.58	0.66	0.61	0.53	0.98	0.58	0.39	0.8	0.51	0.61	0.55	0.99	0.71
1853	0.66	0.85	0.78	0.52	0.68	1.26	0.65	0.73	0.58	0.62	1.14	0.57	0.37	0.84	0.61	1.13	0.9	1.17	0.71
1854	0.54	0.69	0.75	0.5	0.62	1.1	0.52	0.84	0.7	0.46	0.91	0.51	0.45	0.7	0.57	1.18	0.81	1.28	0.67
1855	0.66	0.72	0.57	0.51	0.56	1.05	0.59	0.95	0.52	0.45	0.83	0.62	0.38	0.67	0.57	1.1	0.86	1.23	0.6
1856	0.48	0.57	0.55	0.51	0.42	0.79	0.59	0.73	0.6	0.35	0.93	0.56	0.39	0.81	0.56	1.09	0.95	1.27	0.51
1857	0.64	0.89	0.75	0.59	0.61	1.18	0.81	0.99	0.75	0.47	1.3	0.69	0.52	1.08	0.81	1.62	1.22	1.35	0.73
1858	0.47	1.26	0.65	0.62	0.68	0.97	0.9	0.95	0.71	0.44	1.16	1	0.48	1.55	0.9	1.73	1.16	1.7	0.76
1859	0.6	1.12	0.63	0.54	0.75	0.67	0.76	0.88	0.75	0.54	1	0.82	0.49	1.29	0.85	1.4	0.98	1.56	0.69
1860	0.67	1.14	0.88	0.58	0.87	1.1	0.75	0.79	0.88	0.67	0.78	0.87	0.54	1.28	1.01	1.54	1	1.66	0.84
1861	0.42	0.69	0.58	0.54	0.71	0.88	0.71	0.57	0.86	0.4	0.55	0.74	0.4	0.82	0.71	0.87	0.81	1.18	0.85
1862	0.53	0.64	0.57	0.54	0.75	0.64	0.69	0.4	0.76	0.43	0.9	0.59	0.43	0.71	0.58	0.79	0.76	0.96	0.7
1863	0.59	0.77	0.63	0.68	0.93	0.68	0.73	0.6	0.8	0.57	1.19	0.76	0.43	0.79	0.65	1.06	0.72	1.25	0.79
1864	0.38	0.57	0.51	0.59	0.59	0.47	0.61	0.4	0.65	0.44	1.07	0.45	0.33	0.59	0.49	0.84	0.81	1.01	0.47
1865	0.39	0.55	0.46	0.48	0.41	0.66	0.57	0.44	0.5	0.42	0.92	0.6	0.41	0.78	0.55	0.8	1.08	1.13	0.47
1866	0.31	0.49	0.39	0.45	0.42	0.61	0.46	0.36	0.49	0.34	0.56	0.6	0.29	0.72	0.67	0.87	1.23	1.08	0.33
1867	0.43	0.62	0.54	0.55	0.44	0.66	0.48	0.42	0.58	0.46	1.38	0.61	0.39	0.83	0.8	1.11	1	1.05	0.29
1868	0.33	0.69	0.56	0.44	0.54	0.69	0.37	0.52	0.75	0.49	1.47	0.6	0.45	0.93	0.71	1.1	1.11	1.05	0.43
1869	0.35	0.71	0.47	0.4	0.49	0.59	0.38	0.39	0.55	0.35	0.97	0.52	0.45	0.74	0.63	0.96	0.98	0.73	0.46
1870	0.4	0.5	0.41	0.36	0.35	0.67	0.48	0.42	0.98	0.31	0.76	0.41	0.45	0.57	0.45	0.88	0.84	0.91	0.32
1871	0.23	0.27	0.33	0.4	0.34	0.72	0.41	0.43	0.77	0.14	0.44	0.5	0.41	0.48	0.27	0.43	0.69	0.8	0.38
1872	0.38	0.42	0.48	0.51	0.42	0.91	0.78	0.5	0.75	0.41	0.79	0.59	0.38	0.78	0.62	0.99	0.84	1.21	0.45
1873	0.38	0.47	0.6	0.56	0.44	1.21	0.66	0.58	0.75	0.4	1.12	0.7	0.44	0.94	0.75	1.27	0.98	1.44	0.45
1874	0.38	0.54	0.53	0.54	0.51	0.96	0.71	0.62	0.48	0.38	0.9	0.59	0.47	0.68	0.75	0.87	0.91	1.12	0.52
1875	0.42	0.73	0.54	0.48	0.58	0.77	0.77	0.6	0.65	0.38	0.83	0.58	0.49	0.74	0.65	0.83	0.82	1.16	0.53
1876	0.2	0.42	0.25	0.37	0.32	0.46	0.42	0.34	0.36	0.22	0.59	0.25	0.24	0.41	0.43	0.85	0.47	0.85	0.24
1877	0.23	0.24	0.36	0.47	0.31	0.71	0.46	0.31	0.5	0.19	0.56	0.3	0.29	0.46	0.52	0.83	0.49	0.92	0.34
1878	0.26	0.28	0.46	0.52	0.44	0.89	0.54	0.38	0.54	0.23	0.89	0.36	0.36	0.57	0.5	0.92	0.65	1	0.4
1879	0.37	0.48	0.6	0.57	0.51	1.12	0.62	0.61	0.68	0.3	1.21	0.49	0.57	0.77	0.62	1.24	1.03	1.02	0.43
1880	0.34	0.33	0.35	0.43	0.48	0.56	0.61	0.54	0.38	0.22	1.08	0.35	0.38	0.55	0.48	0.58	0.62	0.85	0.22
1881	0.36	0.43	0.42	0.46	0.64	0.97	0.7	0.43	0.5	0.25	1.17	0.4	0.33	0.77	0.84	0.8	0.75	1.12	0.44
1882	0.41	0.51	0.58	0.46	0.63	0.83	0.93	0.62	0.64	0.42	0.96	0.5	0.35	1.09	0.87	1.11	0.77	1.4	0.55
1883	0.44	0.58	0.56	0.53	0.73	0.63	0.76	0.64	0.7	0.58	0.58	0.63	0.36	0.78	0.89	1.12	0.58	1.28	0.55
1884	0.33	0.56	0.49	0.34	0.35	0.54	0.64	0.55	0.57	0.43	0.63	0.43	0.23	0.6	0.61	0.86	0.54	1.13	0.31
1885	0.29	0.54	0.58	0.53	0.52	0.64	0.75	0.6	0.56	0.34	0.96	0.21	0.21	0.69	0.76	1.01	0.81	1.08	0.53
1886	0.72	0.9	0.51	0.7	0.58	0.66	0.76	0.98	0.53	0.35	1.16	1.09	0.52	0.9	0.99	1.14	1.21	1.52	0.57
1887	0.66	0.65	0.41	0.57	0.41	0.47	0.8	0.99	0.38	0.33	1.05	0.68	0.51	0.89	0.65	0.74	1.2	1.47	0.46
1888	0.64	0.57	0.66	0.47	0.57	0.7	0.76	1	0.61	0.3	1.02	0.45	0.41	0.94	0.65	1.01	1.48	1.01	0.51
1889	0.49	0.49	0.5	0.66	0.5	0.66	0.71	0.85	0.48	0.28	0.62	0.47	0.37	0.7	0.47	0.77	0.94	1.02	0.43
1890	0.59	0.4	0.44	0.52	0.49	0.81	0.67	0.81	0.51	0.25	0.54	0.38	0.28	0.58	0.47	0.72	0.61	1.1	0.36
1891	0.56	0.39	0.49	0.54	0.46	0.95	0.3	0.74	0.41	0.16	0.6	0.38	0.34	0.42	0.43	0.46	0.58	1.08	0.35
1892	0.4	0.31	0.58	0.67	0.42	0.75	0.6	0.77	0.46	0.31	0.59	0.24	0.32	0.62	0.55	0.64	0.52	1.08	0.31
1893	0.39	0.33	0.5	0.57	0.34	0.85	0.63	0.63	0.57	0.24	0.49	0.39	0.28	0.56	0.57	0.59	0.66	1.08	0.38
1894	0.41	0.59	0.51	0.44	0.42	0.89	0.65	0.56	0.45	0.31	0.76	0.23	0.26	0.58	0.49	0.37	0.52	0.91	0.38
1895	0.47	1.08	0.61	0.67	0.67	1.21	0.53	0.8	0.52	0.5	0.73	0.51	0.28	0.68	0.69	0.63	0.72	1.11	0.71
1896	0.31	0.54	0.37	0.35	0.4	0.71	0.5	0.65	0.39	0.57	0.39	0.27	0.17	0.38	0.5	0.62	0.45	0.78	0.25
1897	0.33	0.71	0.48	0.57	0.4	0.84	0.52	0.77	0.39	0.68	0.76	0.26	0.22	0.53	0.52	1.23	0.54	1.25	0.47
1898	0.36	0.73	0.4	0.53	0.48	0.97	0.47	0.98	0.52	0.54	0.53	0.34	0.21	0.6	0.54	0.86	0.63	1.01	0.47
