# Boyd - Interior Alaska Aspen Site SA1079 - PPTR - ITRDB AK182
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/32077
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-32077.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak182-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ak182-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak182.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ak182.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2020-12-16
#--------------------
# File_Last_Modified_Date
#   Date: 2020-12-16
#--------------------
# Title
#   Study_Name: Boyd - Interior Alaska Aspen Site SA1079 - PPTR - ITRDB AK182
#--------------------
# Investigators
#   Investigators: Boyd, M.; Berner, L.T.; Foster, A.; Goetz, S.; Rogers, B.; Walker, X.; Mack, M.
#--------------------
# Description_Notes_and_Keywords
#   Description: This data file contains raw ring-width chronologies of individual trees that died (dying) and survived (living) an insect oubreak of Phyllocnistis populiella (outbreak period: 1997-2013) in Interior Alaska.  Living trees have ring-width measurements up to 2015 and the tree names are preceded by TA whereas dying tree ring-width measurements end in 1997-2013 and the tree names are preceded by TM. NOAA Template Raw Measurements file added 2021-02-22
#--------------------
# Publication
#   Authors: Melissa A. Boyd, Logan T. Berner, Adrianna C. Foster, Scott J. Goetz, Brendan M. Rogers, Xanthe J. Walker, Michelle C. Mack
#   Journal_Name: Ecosphere
#   Published_Title: Historic declines in growth portend trembling aspen death during a contemporary leaf miner outbreak in Alaska
#   Published_Date_or_Year: 2021
#   Volume: 12
#   Pages: 
#   Issue: 6
#   Report_Number: 
#   DOI: 10.1002/ecs2.3569
#   Full_Citation: None
#   Abstract: Climate change-driven droughts and insect outbreaks are becoming more frequent and widespread, increasing forest vulnerability to mortality. By addressing the impacts of climate and insects on tree growth preceding death, we can better understand tree mortality risk under a changing climate. Here, we used tree stature and interannual growth (basal area increment; BAI) to assess processes leading to trembling aspen (Populus tremuloides) survival or mortality during an unprecedented leaf miner (Phyllocnistis populiella) outbreak in boreal North America. We identified eight sites (22 plots) in the longest running forest monitoring network in Alaska, spanning ~350 km of latitude, that experienced >=0.25 Mg ha-1 yr-1 aspen mortality during the outbreak. We compared the size and canopy position, growth patterns, and sensitivity to climate and leaf mining of aspen that survived (living; n = 84) vs. died (dying; n = 76) and linked the normalized difference vegetation index (NDVI) to plot-level aspen growth and stand biomass recruitment, growth, and mortality. Dying aspen were in the subcanopy, smaller in diameter, and after a drought in 1957 had lower growth than living aspen until death. Before the outbreak, growth of all trees was positively influenced by moisture and negatively by temperature, but only living trees maintained this climate response during the outbreak. Leaf mining reduced growth of both groups, exerting at least a twofold greater impact than climate. The NDVI captured plot-level tree growth and stand biomass growth and mortality, yet it was nearly two times more strongly associated with living than dying tree growth and 12 times more strongly associated with biomass growth than mortality. These differences suggest that NDVI may inadequately detect insect-driven dieback and dispersed mortality of aspen across the boreal biome. Our findings reveal that a historic drought triggered a multi-decadal growth decline that predisposed aspen to mortality during the leaf miner outbreak and that while aspen growth is influenced by moisture and temperature, it is more strongly affected by P. populiella. We conclude that as the climate warms and insect outbreaks increase in frequency and magnitude at high latitudes, we should expect to see persistent and greater declines in aspen growth and increases in mortality.
#--------------------
# Funding_Agency
#   Funding_Agency_Name: US National Science Foundation
#   Grant: DEB-1636476
#--------------------
# Funding_Agency
#   Funding_Agency_Name: US Department of Agriculture Forest Service
#   Grant: RJVA-PNW-01-JV-11261952-231
#--------------------
# Funding_Agency
#   Funding_Agency_Name: US NASA
#   Grant: NNX17AE44G
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Strategic Environmental Research and Development Program
#   Grant: RC18-C2-1183
#--------------------
# Site_Information
#   Site_Name: Interior Alaska Aspen Site SA1079
#   Location: Alaska
#   Northernmost_Latitude: 64.87722
#   Southernmost_Latitude: 64.87722
#   Easternmost_Longitude: -147.87982
#   Westernmost_Longitude: -147.87982
#   Elevation_m: 70
#--------------------
# Data_Collection
#   Collection_Name: AK182
#   First_Year: 1930
#   Last_Year: 2015
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Populus tremuloides Michx.
#   Common_Name: quaking aspen
#   Tree_Species_Code: PPTR
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## TA1223_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TA1223; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TA1123_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TA1123; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TA223_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TA223; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TA323_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TA323; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TA423_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TA423; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TA123_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TA123; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TA923_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TA923; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TA823_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TA823; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TA723_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TA723; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TA623_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TA623; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TA523_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TA523; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TA1023_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TA1023; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TM723_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TM723; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TM523_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TM523; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TM623_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TM623; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TM223_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TM223; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TM323_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TM323; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TM123_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TM123; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TM1023_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TM1023; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TM423_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TM423; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TM1223_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TM1223; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TM1123_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TM1123; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TM923_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TM923; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	TA1223_raw	TA1123_raw	TA223_raw	TA323_raw	TA423_raw	TA123_raw	TA923_raw	TA823_raw	TA723_raw	TA623_raw	TA523_raw	TA1023_raw	TM723_raw	TM523_raw	TM623_raw	TM223_raw	TM323_raw	TM123_raw	TM1023_raw	TM423_raw	TM1223_raw	TM1123_raw	TM923_raw
1930	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.952	NA	NA	NA	NA	NA	NA	NA	0.65
1931	NA	NA	NA	NA	1.647	NA	1.025	NA	NA	NA	NA	NA	NA	NA	2.17	NA	NA	1.138	NA	0.67	0.716	0.445	1.132
1932	NA	NA	NA	NA	3.111	NA	1.604	NA	2.918	3.499	NA	2.095	NA	0.555	2.185	NA	NA	1.929	NA	0.737	0.925	0.93	2.044
1933	NA	NA	NA	NA	1.761	NA	1.618	NA	1.729	1.87	2.371	1.283	1.743	0.998	1.326	NA	NA	0.896	NA	1.414	1.05	1.28	1.282
1934	NA	NA	NA	NA	1.432	1.789	1.262	1.803	1.541	2.008	1.308	0.846	1.653	1.293	0.878	NA	NA	0.627	NA	1.121	1.059	1.155	1.332
1935	NA	NA	NA	NA	1.697	1.175	1.78	1.562	2.903	1.874	2.077	0.935	1.968	1.153	1.298	NA	NA	1.217	NA	1.24	1.544	1.82	1.706
1936	NA	NA	0.816	NA	1.674	1.1	1.424	1.466	2.409	1.745	1.326	1.025	1.746	0.783	0.656	NA	NA	1.421	NA	1.222	1.556	1.214	1.686
1937	NA	NA	1.137	NA	2.152	1.78	1.848	0.79	3.125	1.482	1.975	1.584	1.702	0.607	0.922	NA	NA	2.38	NA	1.007	1.87	1.36	1.644
1938	NA	NA	1.9	NA	2.942	2.375	1.952	1.861	3.335	1.648	3.491	2.086	2.424	0.82	2.498	NA	NA	2.854	NA	1.775	2.076	2.005	1.388
1939	NA	NA	1.951	NA	2.707	2.488	2.022	2.576	3.28	1.878	2.469	1.886	2.579	0.908	2.25	NA	NA	2.438	NA	1.357	2.19	1.714	1.774
1940	1.146	NA	0.589	NA	1.47	1.618	1.685	1.68	1.546	0.803	1.674	1.303	1.844	0.616	1.536	NA	NA	0.958	0.718	0.86	1.16	0.74	0.83
1941	2.687	NA	1.33	NA	3.047	2.318	2.466	3.573	2.94	1.537	2.327	2.113	2.129	1.204	2.282	NA	NA	1.874	1.2	1.388	1.608	1.078	1.779
1942	1.905	NA	0.944	NA	1.56	1.392	1.746	2.122	1.846	1.453	1.851	1.822	1.726	0.728	1.632	NA	NA	1.186	0.852	1.11	1.174	0.829	1.51
1943	2.029	NA	0.756	NA	1.832	2.38	2.323	2.417	2.174	1.367	2.506	2.247	1.834	0.892	2.154	0.489	NA	1.671	1.429	1.182	1.228	0.73	1.632
1944	2.422	NA	1.178	NA	2.342	2.272	2.75	3.185	2.427	1.246	2.496	2.5	2.146	0.854	2.222	1.05	0.708	1.602	1.093	1.106	1.484	0.984	1.425
1945	2.346	NA	0.458	NA	1.983	2.234	1.988	2.988	2.904	1.372	2.716	2.498	1.954	1.156	2.812	1.242	1.736	1.997	1.524	1.476	1.604	1.351	1.398
1946	0.991	NA	0.971	2.587	0.781	1.294	1.474	1.666	1.533	0.93	1.495	1.672	1.346	0.304	1.841	1.452	0.751	0.425	0.556	0.511	0.797	0.488	0.96
1947	1.118	NA	0.817	1.78	0.748	1.889	2.077	2.816	1.568	0.836	1.587	1.766	1.6	0.614	1.796	0.838	1.255	0.526	0.788	0.715	0.789	0.593	1.364
1948	1.533	NA	1.139	2.122	1.787	2.218	2.655	2.582	2.692	1.487	2.078	2.344	2.12	1.021	2.508	0.637	1.101	1.154	0.962	1.03	1.266	1.146	1.722
1949	1.438	NA	1.122	2.628	2.328	2.144	1.996	2.714	2.638	1.225	2.693	1.96	1.435	1.07	2.27	0.864	0.683	1.713	1.35	0.756	1.264	1.318	1.724
1950	1.009	NA	0.946	2.294	1.397	1.54	1.572	1.996	1.322	1.3	2.096	1.228	1.506	0.643	1.704	1.08	0.555	0.892	0.98	0.925	0.908	0.718	1.495
1951	0.819	NA	0.866	2.6	1.422	1.3	1.694	2.621	1.36	1.173	1.308	1.297	1.35	0.798	1.582	0.816	1.006	1.226	0.884	0.688	0.67	0.778	1.3
1952	1.3	NA	1.176	2.15	2.416	1.904	2.466	3.402	1.655	1.946	2.138	1.858	1.624	1.378	1.906	1.037	0.875	1.464	1.094	0.808	1.302	1.168	1.863
1953	1.483	NA	1.334	2.011	2.318	2.358	2.295	3.763	1.655	2.18	2.306	1.904	1.716	1.675	2.296	1.098	1.266	2.066	1.207	1.152	1.441	1.01	1.958
1954	1.264	NA	1.347	2.26	1.89	1.912	1.658	2.864	1.593	1.844	2.009	1.178	1.755	1.046	1.54	1.15	1.039	1.288	0.824	0.764	1.092	0.718	1.442
1955	1.864	NA	1.449	2.258	2.338	1.998	1.908	3.172	1.284	1.886	2.347	1.076	1.56	1.157	1.462	1.434	0.916	2.162	1.042	1.03	1.756	0.871	1.62
1956	0.771	NA	1.528	2.116	1.633	1.678	1.666	2.566	1.474	1.185	2.154	1.865	1.06	0.504	2.414	0.866	0.731	0.744	0.624	0.496	0.736	0.734	1.682
1957	1.448	NA	1.357	2.21	1.638	1.881	1.838	3.08	1.289	1.444	2.069	1.483	1.533	0.947	2.39	1.68	1.048	1.316	0.526	0.96	1.07	0.6	1.467
1958	0.212	NA	0.469	1.086	0.946	0.998	0.236	1.2	0.437	0.844	0.676	0.3	0.984	0.163	0.239	0.526	0.132	0.694	0.074	0.372	0.307	0.048	0.892
1959	1.053	NA	1.123	1.782	0.904	0.91	0.392	1.387	0.554	1.022	0.433	0.61	1.018	0.288	0.421	0.631	0.551	1.038	0.162	0.544	0.448	0.072	0.826
1960	1.493	NA	2.19	1.976	1.534	1.878	1.458	2.442	1.525	1.338	1.954	1.513	1.465	0.92	1.027	1.406	1.517	1.858	0.352	0.788	0.901	0.281	1.495
1961	1.288	NA	1.623	2.392	2.001	2.034	1.63	2.124	1.698	1.596	2.471	1.468	1.628	0.739	1.023	1.712	1.789	1.402	0.46	0.898	0.975	0.408	1.42
1962	1.352	NA	1.7	2.175	1.796	1.685	1.932	2.11	0.78	1.126	1.879	1.276	1.208	0.702	1.319	1.398	1.336	0.818	0.187	0.734	0.684	0.447	1.644
1963	1.095	NA	1.057	1.876	1.196	1.232	2.084	2.128	1.128	0.747	1.644	1.462	0.95	0.548	1.452	1.116	1.34	0.544	0.362	0.51	0.775	0.464	1.368
1964	1.364	NA	1.231	2.378	1.524	1.312	1.662	1.948	0.874	1.13	1.583	1.084	1.153	0.732	0.892	0.958	1.115	0.784	0.34	0.652	1.102	0.682	1.19
1965	0.878	NA	1.022	1.257	1.693	1.173	1.062	1.834	0.458	1.06	1.096	0.782	0.639	0.378	0.429	0.728	0.712	0.302	0.264	0.469	0.879	0.769	1.052
1966	1.733	NA	1.231	2.094	1.962	1.199	1.232	1.945	0.709	1.28	1.266	0.96	0.827	0.458	0.698	0.462	0.77	0.584	0.234	0.41	0.9	0.77	1.386
1967	0.634	0.381	0.388	0.457	1.1	0.534	0.586	0.944	0.298	0.743	0.443	0.258	0.45	0.306	0.185	0.398	0.324	0.364	0.17	0.448	0.464	0.206	0.555
1968	0.063	0	0.042	0.036	0.155	0.082	0.028	0.08	0.086	0.096	0.074	0.036	0.018	0.034	0	0.036	0.272	0	0.032	0.142	0.048	0	0.072
1969	0.286	0.381	0.186	0.872	0.902	0.616	0.698	0.608	0.342	0.536	0.347	0.45	0.383	0.122	0.576	0.476	0.85	0.28	0.072	0.272	0.08	0.114	0.707
1970	0.507	0.677	0.582	1.494	1.12	0.336	0.78	1.09	0.319	0.496	0.401	0.788	0.309	0.314	0.179	0.472	0.891	0.148	0.17	0.224	0.346	0.304	0.59
1971	1.248	1.247	1.174	1.766	1.722	1.23	1.425	1.964	1.429	1.18	1.313	0.797	0.558	0.636	0.784	0.955	1.383	0.557	0.264	0.781	0.679	0.542	1.052
1972	1.237	1.226	1.292	1.244	1.517	1.038	1.264	1.465	1.53	1.514	1.241	0.92	0.596	0.696	0.827	0.984	1.361	0.738	0.224	0.742	0.791	0.784	1.179
1973	0.949	0.632	1.089	0.634	1.745	0.76	1.026	0.994	1.429	1.268	0.877	0.302	0.516	0.331	0.385	0.662	0.822	0.482	0.112	0.614	0.512	0.508	0.869
1974	1.171	0.897	1.376	1.514	1.7	0.677	0.929	1.064	1.394	1.096	0.549	0.333	0.492	0.324	0.411	0.764	0.968	0.613	0.254	0.386	0.42	0.492	1.102
1975	0.574	0.591	0.742	0.215	1.098	0.375	0.439	0.716	0.277	0.618	0.094	0.164	0.27	0.082	0.172	0.266	0.296	0.255	0.118	0.286	0.197	0.036	0.308
1976	1.111	1.085	1.352	0.782	1.408	0.535	0.607	0.887	0.739	1.353	0.427	0.217	0.363	0.146	0.432	0.688	0.511	0.525	0.121	0.222	0.186	0.138	0.639
1977	0.931	1.073	0.858	0.463	1.326	0.535	0.598	0.939	0.376	0.901	0.164	0.36	0.475	0.228	0.299	0.778	0.346	0.588	0.1	0.165	0.232	0.12	0.578
1978	1.064	0.719	0.696	0.771	1.122	0.157	0.504	0.684	0.883	0.941	0.612	0.507	0.305	0.235	0.414	0.506	0.762	0.479	0.169	0.134	0.302	0.216	0.342
1979	1.979	1.226	1.135	0.582	1.666	0.52	1	0.897	0.812	1.136	0.319	0.61	0.348	0.291	0.405	0.592	0.616	0.624	0.18	0.2	0.585	0.496	0.669
1980	1.28	0.535	0.692	0.47	1.198	0.481	0.468	0.652	0.672	0.76	0.273	0.366	0.3	0.198	0.18	0.466	0.573	0.414	0.21	0.214	0.316	0.332	0.323
1981	0.836	0.469	0.656	0.55	1.094	0.666	0.524	0.652	0.772	0.848	0.29	0.518	0.34	0.195	0.203	0.456	0.635	0.397	0.161	0.192	0.311	0.312	0.416
1982	2.287	1.375	1.126	0.984	2.047	1.003	1.141	1.5	0.799	1.292	0.572	0.525	0.366	0.276	0.318	0.448	0.619	0.418	0.124	0.248	0.574	0.618	0.553
1983	2.57	1.13	1.264	0.852	1.589	1.004	0.982	1.157	1.225	1.332	0.732	0.518	0.306	0.286	0.308	0.278	0.631	0.442	0.144	0.256	0.48	0.528	0.657
