# Maxwell - Oppenheim Woods - LITU - ITRDB IN041
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/34650
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-34650.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/in041-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; in041-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/in041.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/in041.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2021-10-06
#--------------------
# File_Last_Modified_Date
#   Date: 2021-10-06
#--------------------
# Title
#   Study_Name: Maxwell - Oppenheim Woods - LITU - ITRDB IN041
#--------------------
# Investigators
#   Investigators: Maxwell, J.T.(https://orcid.org/0000-0001-9195-3146); Matheus, T.J.; Strange, B.M.
#--------------------
# Description_Notes_and_Keywords
#   Description: Climate response of tulip poplar NOAA Template Raw Measurements file added 2021-12-29.
#--------------------
# Publication
#   Authors: David LeBlanc, Justin Maxwell, Neil Pederson, Adam Berland, Tessa Mandra
#   Journal_Name: Ecosphere
#   Published_Title: Radial growth responses of tulip poplar (Liriodendron tulipifera) to climate in the eastern United States
#   Published_Date_or_Year: 2020
#   Volume: 11
#   Pages: 
#   Issue: 10
#   Report_Number: 
#   DOI: 10.1002/ecs2.3203
#   Full_Citation: None
#   Abstract: Tulip poplar is an important component of the eastern deciduous forest and one of the few diffuse-porous tree species with indeterminate apical growth in North America for which there are substantial dendroecological data. This dendroecological study evaluated correlations between radial growth of tulip poplar and monthly, seasonal, and annual climate variables and how these correlations varied across time and spatial climate gradients. The strongest and most spatially consistent correlations were with climate variables related to site water balance, especially precipitation. Growth was positively correlated with climate variables related to site water balance during the months of May through July of the year the annual ring forms and during the previous year growing season and autumn. Growth was negatively correlated with prior year growing season maximum temperature, but positively correlated with prior winter minimum temperature. There was some evidence of temporal variation in growth-climate associations between 1900 and 2016, but the climate variables with the strongest associations were consistent across different time periods. Correlations with climate variables related to water stress increased from east to west as precipitation decreased, but there was no spatial trend in correlations with growing season temperature from north to south as temperature increases. Strength of positive correlations with winter temperature increased from north to south. Growth of tulip poplar will likely be adversely affected if drought frequency or severity increases during the twenty-first century. Increased winter temperature would likely have a positive influence on growth during the subsequent growing season in some parts of the species range. Radial growth of tulip poplar is most affected by climate conditions during a narrow time period early in the growing season, similar to results obtained for multiple oak species and a few other diffuse-porous species in eastern North America. Simulation modelers might consider the phenology of these correlations to formulate more biologically realistic tree climate response functions.
#--------------------
# Funding_Agency
#   Funding_Agency_Name: US Department of Agriculture
#   Grant: 2017-67013-26191
#--------------------
# Site_Information
#   Site_Name: Oppenheim Woods
#   Location: Indiana
#   Northernmost_Latitude: 41.339479
#   Southernmost_Latitude: 41.339479
#   Easternmost_Longitude: -85.763455
#   Westernmost_Longitude: -85.763455
#   Elevation_m: 274
#--------------------
# Data_Collection
#   Collection_Name: IN041
#   First_Year: 1888
#   Last_Year: 2016
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Liriodendron tulipifera L.
#   Common_Name: tuliptree
#   Tree_Species_Code: LITU
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## OWT01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OWT01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OWT01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OWT01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OWT02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OWT02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OWT02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OWT02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OWT03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OWT03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OWT03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OWT03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OWT04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OWT04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OWT04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OWT04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OWT05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OWT05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OWT05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OWT05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OWT06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OWT06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OWT06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OWT06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OWT07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OWT07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OWT07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OWT07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OWT08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OWT08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OWT08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OWT08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OWT09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OWT09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OWT09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OWT09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OWT010A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OWT010A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OWT010B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OWT010B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	OWT01A_raw	OWT01B_raw	OWT02A_raw	OWT02B_raw	OWT03A_raw	OWT03B_raw	OWT04A_raw	OWT04B_raw	OWT05A_raw	OWT05B_raw	OWT06A_raw	OWT06B_raw	OWT07A_raw	OWT07B_raw	OWT08A_raw	OWT08B_raw	OWT09A_raw	OWT09B_raw	OWT010A_raw	OWT010B_raw
1888	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.946	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1889	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.035	NA	NA	NA	NA	NA	NA	NA	2.357	NA	NA
1890	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.817	NA	NA	NA	NA	NA	NA	NA	3.005	NA	NA
1891	3.629	NA	NA	NA	NA	3.092	NA	NA	NA	2.717	NA	5.066	NA	NA	NA	NA	NA	1.961	NA	NA
1892	3.217	NA	NA	NA	NA	3.725	NA	NA	NA	3.847	NA	4.732	NA	NA	NA	NA	NA	2.01	NA	NA
1893	2.237	NA	NA	NA	NA	3.61	NA	NA	NA	3.026	NA	2.93	NA	NA	NA	NA	1.283	2.113	NA	NA
1894	2.197	NA	NA	NA	NA	3.001	NA	NA	NA	3.065	NA	1.961	NA	NA	NA	3.568	1.347	2.264	NA	NA
1895	1.737	NA	NA	NA	NA	2.085	NA	NA	NA	2.281	NA	1.422	NA	NA	NA	2.345	0.891	1.422	NA	NA
1896	2.701	NA	NA	NA	NA	3.779	NA	NA	3.834	3.365	NA	2.495	NA	NA	NA	4.142	1.179	1.885	NA	NA
1897	3.025	NA	NA	NA	3.665	3.347	NA	NA	4.229	3.467	4.189	2.945	NA	NA	NA	4.855	2.308	3.549	NA	NA
1898	4.222	NA	NA	NA	4.344	4.362	NA	NA	4.255	4.315	2.529	4.73	NA	NA	NA	6.67	2.564	3.044	NA	NA
1899	4.563	NA	NA	NA	3.522	3.307	NA	NA	5.058	5.65	7.949	6.746	NA	NA	NA	6.151	3.71	3.406	NA	NA
1900	6.921	NA	NA	NA	4.249	3.747	NA	NA	5.053	6.079	7.92	7.687	NA	NA	NA	6.284	3.494	3.012	NA	NA
1901	3.059	NA	NA	NA	2.781	3.043	NA	NA	2.593	3.332	3.621	3.82	NA	NA	NA	3.714	2.367	1.729	NA	NA
1902	4.557	5.501	NA	NA	4.743	4.542	NA	NA	3.953	4.708	7.034	7.14	NA	NA	NA	6.785	4.464	2.554	NA	NA
1903	4.128	5.058	NA	NA	3.924	4.597	NA	NA	3.684	4.028	6.12	6.04	NA	NA	NA	5.197	3.466	2.838	NA	NA
1904	2.582	2.818	NA	NA	3.626	3.695	NA	NA	3.56	3.506	4.363	4.662	NA	NA	NA	4.079	3.211	2.62	NA	NA
1905	3.907	3.433	NA	NA	4.218	5.197	NA	NA	3.904	4.606	8.359	8.333	NA	NA	NA	5.97	3.773	3.987	NA	NA
1906	2.672	3.091	NA	NA	4.937	5.639	NA	NA	3.228	4.424	7.316	7.241	NA	NA	NA	5.679	3.195	3.229	NA	NA
1907	2.216	2.845	NA	NA	2.936	3.127	NA	NA	3.287	3.956	4.986	6.238	NA	NA	NA	5.149	2.519	2.1	NA	NA
1908	1.928	2.501	NA	NA	3.129	2.35	NA	NA	3.452	3.137	4.903	4.955	NA	NA	2.977	3.629	2.749	1.933	NA	NA
1909	1.367	1.71	NA	NA	3.063	2.926	NA	NA	2.447	2.226	4.172	3.849	NA	NA	2.998	4.161	2.616	1.413	NA	NA
1910	1.213	1.238	NA	NA	2.478	2.678	NA	NA	1.582	1.825	2.873	2.94	NA	NA	2.1	2.343	1.631	0.971	NA	NA
1911	1.726	1.969	NA	NA	3.279	3.569	NA	NA	1.446	2.034	3.514	4.02	NA	NA	2.81	2.991	2.033	1.684	NA	NA
1912	1.717	2.012	NA	NA	3.147	3.557	NA	NA	1.364	2.308	3.561	3.668	NA	NA	3.716	2.86	3.801	1.208	2.772	NA
1913	1.932	2.334	NA	NA	5.5	5.932	NA	NA	1.242	2.907	3.241	3.296	NA	NA	3.3	3.61	4.919	3.018	3.27	NA
1914	1.573	1.491	NA	NA	2.208	6.516	NA	NA	1.549	2.505	3.356	3.29	NA	NA	2.385	2.536	3.364	3.804	4.13	NA
1915	3.3	3.666	NA	NA	3.562	6.984	NA	NA	1.763	2.781	4.597	4.451	NA	NA	4.864	4.526	3.537	5.299	7.302	NA
1916	2.774	3.05	NA	NA	3.19	5.341	NA	NA	3.016	2.664	4.105	3.074	NA	NA	4.742	3.995	3.647	4.11	4.901	NA
1917	3.34	4.403	NA	NA	3.269	4.054	NA	NA	2.766	3.003	3.574	4.228	NA	NA	4.18	4.41	3.645	3.793	5.717	NA
1918	2.254	3.201	NA	NA	2.756	3.556	NA	NA	2.191	2.123	2.685	2.742	NA	NA	3.161	2.926	2.719	2.822	2.955	NA
1919	1.66	2.187	NA	1.55	3.714	4.49	NA	NA	1.974	1.503	1.691	2.153	NA	NA	2.761	3.222	1.98	1.921	2.619	NA
1920	1.124	1.554	NA	1.621	3.797	4.12	NA	NA	1.946	1.129	2.461	2.065	NA	NA	2.772	2.414	1.937	1.915	2.657	NA
1921	1.64	1.8	NA	2.45	3.763	4.009	2.197	NA	1.992	1.78	2.95	2.278	NA	NA	2.508	2.975	1.719	1.901	2.637	NA
1922	1.33	1.246	NA	2.201	3.705	3.847	2.482	NA	1.692	1.496	2.101	1.997	NA	NA	2.521	2.439	1.659	1.481	2.013	NA
1923	0.652	0.868	2.036	1.708	3.82	3.776	2.521	NA	1.217	1.224	1.292	1.247	NA	NA	1.439	1.559	1.054	0.882	2.34	NA
1924	1.203	1.636	1.613	1.789	4.956	5.563	3.522	NA	1.721	1.478	2.639	2.745	NA	NA	2.746	4.214	1.49	2.205	3.658	NA
1925	1.035	0.751	2.231	1.71	2.661	3.14	1.957	NA	2.045	1.261	2.186	2.027	NA	NA	1.593	2.185	1.15	1.848	2.004	NA
1926	1.381	1.326	2.3	1.307	3.204	3.452	2.221	NA	2.798	1.831	2.85	1.801	NA	NA	1.93	2.186	1.561	1.658	2.226	NA
1927	2.049	1.702	3.996	2.43	3.307	3.65	2.617	NA	3.82	2.515	4.213	2.583	NA	NA	3.072	2.563	2.507	2.527	3.599	NA
1928	2.971	2.15	4.02	1.992	4.489	5.021	3.525	NA	4.607	2.968	3.71	2.074	NA	NA	3.314	2.572	2.903	3.138	3.369	NA
1929	1.977	2.473	2.803	2.011	2.591	2.389	2.828	3.823	4	2.8	2.849	1.842	NA	NA	2.421	1.818	2.395	2.82	2.031	NA
1930	1.332	2.232	2.097	2.032	3.028	2.395	2.217	3.388	2.63	2.088	2.349	2.148	NA	NA	2.12	1.646	1.725	1.509	1.914	NA
1931	1.107	1.935	2.539	1.789	3.494	2.967	1.902	2.965	1.744	1.844	2.423	2.527	NA	NA	1.615	1.507	1.971	1.212	1.914	NA
1932	2.299	3.693	3.513	2.723	4.774	5.175	3.67	4.656	2.521	2.293	4.145	3.742	NA	NA	2.985	1.415	2.734	1.92	3.318	NA
1933	2.615	2.342	2.235	1.726	3.697	4.243	2.461	3.301	2.169	2.129	2.759	2.248	NA	NA	2.462	1.814	1.86	1.91	2.599	NA
1934	1.482	1.283	1.234	1.25	2.303	2.403	1.64	1.898	1.246	1.342	1.514	1.427	NA	NA	1.495	1.294	1.203	0.982	1.355	NA
1935	2.749	1.086	2.77	1.773	5.275	5.192	3.532	3.623	2.189	1.477	1.902	1.649	NA	NA	2.984	2.311	1.775	1.089	2.248	NA
1936	1.862	1.094	1.586	1.295	1.989	2.434	1.775	1.951	1.7	1.906	1.615	1.216	NA	NA	1.567	1.344	1.383	0.858	1.763	NA
1937	2.21	1.513	2.978	1.597	3.893	4.077	2.841	2.837	2.209	1.987	2.616	1.982	NA	2.668	2.399	1.847	1.45	0.762	3.492	NA
1938	2.397	2.112	3.589	2.691	4.681	5.432	3.525	4.032	4.801	3.713	4.994	3.386	NA	3.879	3.242	2.338	2.283	1.158	4.5	NA
1939	2.788	2.752	3.031	2.679	3.785	5.267	2.945	3.363	4.94	3.061	4.743	3.367	NA	3.443	2.423	1.782	2.2	1.683	3.764	5.86
1940	2.233	3.162	2.531	1.868	3.954	4.883	2.816	3.077	3.152	2.537	4.208	3.427	NA	3.037	2.769	1.439	1.873	1.939	3.427	3.96
1941	1.966	2.488	1.457	1.831	1.644	2.011	2.326	2.741	2.881	2.325	3.042	3.435	2.919	2.811	2.322	1.731	1.832	1.916	3.019	3.557
1942	3.571	2.555	2.091	2.046	3.986	6.153	3.7	3.788	3.045	3.819	4.711	4.448	3.378	3.088	2.204	2.128	1.313	1.944	4.994	5.675
1943	4.141	2.635	2.977	2.967	3.021	3.847	4.962	4.347	3.944	4.404	5.196	4.01	2.839	2.155	3.442	3.235	2.17	2.757	5.031	6.158
