# Graybill - North Slope - PIPO - ITRDB AZ530
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3389
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3389.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az530-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; az530-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az530.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/az530.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Graybill - North Slope - PIPO - ITRDB AZ530
#--------------------
# Investigators
#   Investigators: Graybill, D.A.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: North Slope
#   Location: Arizona
#   Northernmost_Latitude: 32.22
#   Southernmost_Latitude: 32.22
#   Easternmost_Longitude: -110.55
#   Westernmost_Longitude: -110.55
#   Elevation_m: 2441
#--------------------
# Data_Collection
#   Collection_Name: AZ530
#   First_Year: 1720
#   Last_Year: 1987
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus ponderosa Douglas ex C. Lawson
#   Common_Name: ponderosa pine
#   Tree_Species_Code: PIPO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## NSE011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSE011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NSE012_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSE012; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NSE021_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSE021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NSE022_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSE022; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NSE031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSE031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NSE032_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSE032; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NSE041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSE041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NSE042_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSE042; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NSE051_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSE051; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NSE052_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSE052; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NSE061_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSE061; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NSE062_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSE062; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NSE071_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSE071; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NSE072_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSE072; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	NSE011_raw	NSE012_raw	NSE021_raw	NSE022_raw	NSE031_raw	NSE032_raw	NSE041_raw	NSE042_raw	NSE051_raw	NSE052_raw	NSE061_raw	NSE062_raw	NSE071_raw	NSE072_raw
1710	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.63	NA	NA	NA
1711	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5	NA	NA	NA
1712	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.02	NA	NA	NA
1713	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.29	NA	NA	NA
1714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.42	NA	NA	NA
1715	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.22	NA	NA	NA
1716	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.03	NA	NA	NA
1717	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.88	NA	NA	NA
1718	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.41	NA	NA	NA
1719	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.72	NA	NA	NA
1720	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.58	NA	NA	NA
1721	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.47	NA	NA	NA
1722	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.9	2.25	NA	NA
1723	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.62	3.36	NA	NA
1724	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.29	3.18	NA	NA
1725	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.21	2.15	NA	NA
1726	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.47	2.6	NA	NA
1727	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.03	1.81	NA	NA
1728	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.06	2.93	NA	NA
1729	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.9	1.87	NA	NA
1730	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.55	2.52	NA	NA
1731	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.63	2.05	NA	NA
1732	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.42	2.49	NA	NA
1733	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.36	1.98	NA	NA
1734	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.83	2.98	NA	NA
1735	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.21	2.84	NA	NA
1736	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.22	2.47	NA	NA
1737	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.87	2.36	NA	NA
1738	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.41	2.34	NA	NA
1739	NA	NA	1.71	NA	NA	NA	NA	NA	NA	NA	2.42	1.73	NA	NA
1740	NA	NA	1.86	NA	NA	NA	NA	NA	NA	NA	2.74	2.55	NA	NA
1741	NA	NA	1.88	NA	NA	NA	NA	NA	NA	NA	2.79	2.11	NA	NA
1742	NA	NA	1.63	NA	NA	NA	NA	NA	NA	NA	1.65	1.81	NA	NA
1743	NA	NA	2.1	NA	NA	NA	NA	NA	NA	NA	2.02	2.28	NA	NA
1744	NA	NA	3.33	NA	NA	NA	NA	NA	NA	NA	2.55	2.24	NA	NA
1745	NA	NA	2.19	NA	NA	NA	NA	NA	NA	NA	2.57	2.45	NA	NA
1746	NA	NA	1.22	NA	NA	NA	NA	NA	NA	NA	2.76	2.51	NA	NA
1747	NA	NA	0.63	NA	NA	NA	NA	NA	NA	NA	1.84	2.37	NA	NA
1748	NA	NA	0.44	NA	NA	NA	NA	NA	NA	NA	1.42	1.95	NA	NA
1749	NA	NA	1.33	NA	NA	NA	NA	NA	NA	NA	1.96	1.85	NA	NA
1750	NA	NA	1.03	NA	NA	NA	NA	NA	NA	NA	1.59	1.87	NA	NA
1751	NA	NA	1.19	NA	NA	NA	NA	NA	NA	NA	1.48	1.19	NA	NA
1752	NA	NA	0.47	NA	NA	NA	NA	NA	NA	NA	0.62	0.55	NA	NA
1753	NA	NA	1.09	NA	NA	NA	NA	NA	NA	NA	1.36	1.42	NA	NA
1754	NA	NA	1.14	NA	NA	NA	NA	NA	NA	NA	2.18	2.06	NA	NA
1755	NA	NA	1.54	NA	NA	NA	NA	NA	NA	NA	1.57	2.01	NA	NA
1756	NA	NA	1.54	NA	NA	NA	NA	NA	NA	NA	1.58	1.56	NA	NA
1757	NA	NA	2.44	NA	NA	NA	NA	NA	NA	NA	2.17	1.93	NA	NA
1758	NA	NA	2.34	NA	NA	NA	NA	NA	NA	NA	1.2	1.55	NA	NA
1759	NA	NA	2.23	NA	NA	NA	NA	NA	NA	NA	1.31	1.19	NA	NA
1760	NA	NA	1.45	NA	NA	NA	NA	NA	NA	NA	1.43	1.55	NA	NA
1761	NA	NA	1.68	NA	NA	NA	NA	NA	NA	NA	1.35	1.79	NA	NA
1762	NA	NA	2.53	NA	NA	NA	NA	NA	NA	NA	1.84	1.75	NA	NA
1763	NA	NA	1.56	NA	NA	NA	NA	NA	NA	NA	1.09	1.03	NA	NA
1764	NA	NA	1.29	NA	NA	NA	NA	NA	NA	NA	1.68	1.68	3.05	3.52
1765	NA	NA	1.75	NA	NA	NA	NA	NA	NA	NA	1.76	1.62	2.9	3.14
1766	NA	NA	1.53	NA	NA	NA	NA	NA	NA	NA	1.54	1.48	3.67	3.69
1767	NA	NA	1.44	NA	NA	NA	NA	NA	NA	NA	1.42	1.62	3.08	2.83
1768	NA	NA	1.96	NA	NA	NA	NA	NA	NA	NA	1.65	1.54	4.11	2.92
1769	NA	NA	1.83	NA	NA	NA	NA	NA	NA	NA	1.87	1.99	3.96	2.84
1770	NA	NA	1.8	NA	NA	NA	NA	NA	NA	NA	1.67	1.77	3.89	3.26
1771	NA	NA	0.78	NA	NA	NA	NA	NA	NA	NA	1.14	1.53	3.51	3.81
