# Harley - Chinsegut Conservation Center - PIPA - ITRDB FL013
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/36056
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-36056.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/fl013-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; fl013-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/fl013.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/fl013.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2022-02-28
#--------------------
# File_Last_Modified_Date
#   Date: 2022-02-28
#--------------------
# Title
#   Study_Name: Harley - Chinsegut Conservation Center - PIPA - ITRDB FL013
#--------------------
# Investigators
#   Investigators: Harley, G.L.(https://orcid.org/0000-0003-1557-8465)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2022-04-04.
#--------------------
# Publication
#   Authors: Zuidema, P.A., F. Babst,, P. Groenendijk, V. Trouet, A. Abiyu, R. Acuña-Soto, E. Adenesky-Filho, R. Alfaro-Sánchez, J. Roberto Vieira Aragão, G. Assis-Pereira,, X. Bai, A.C. Barbosa, G. Battipaglia, H. Beeckman, P. C. Botosso, T. Bradley, A. Bräuning, R. Brienen, B. M. Buckley, J.J. Camarero, A. Carvalho, G. Ceccantini, L.R. Centeno-Erguera, J. Cerano-Paredes, Á.A. Chávez-Durán, B.B.L. Cintra, M.K. Cleaveland, C. Couralet, R. D'Arrigo, J.I. Del Valle, O. Dünisch, B.J. Enquist,, K. Esemann-Quadros,, Z. Eshetu, Z.-X. Fan, M.E. Ferrero,, E. Fichtler, C. Fontana, K.S. Francisco, A. Gebrekirstos, E. Gloor, D. Granato-Souza, K. Haneca, G.L. Harley, I. Heinrich, G. Helle, J.G. Inga, M. Islam,, Y.-M. Jiang, M. Kaib, Z.H. Khamisi, M. Koprowski,, B. Kruijt, E. Layme, R. Leemans, A.J. Leffler, C.S. Lisi, N.J. Loader, G.M. Locosselli,, L. Lopez, M.I. López-Hernández, J.L.P.C. Lousada, H.A. Mendivelso, M. Mokria,, V. Ribeiro Montóia,, E. Moors,, C. Nabais, J. Ngoma, F.d.C. Nogueira Júnior, J.M. Oliveira, G.M. Olmedo, M.A. Pagotto, S. Panthi, G. Pérez-De-Lis, D. Pucha-Cofrep, N. Pumijumnong, M. Rahman,, J.A. Ramirez, E.J. Requena-Rojas, A.d.S. Ribeiro, I. Robertson, F.A. Roig,, E.A. Rubio-Camacho, U. Sass-Klaassen, J. Schöngart, P.R. Sheppard, F. Slotta, J.H. Speer, M.D. Therrell, B. Toirambe, M. Tomazello-Filho, M.C.A. Torbenson,, R. Touchan, A. Venegas-González, R. Villalba, J. Villanueva-Diaz, R. Vinya, M. Vlam, T. Wils, Z.-K. Zhou.
#   Journal_Name: Nature Geoscience
#   Published_Title: Tropical tree growth driven by dry-season climate variability
#   Published_Date_or_Year: 2022
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1038/s41561-022-00911-8
#   Full_Citation: None
#   Abstract: Interannual variability in the global land carbon sink is strongly related to variations in tropical temperature and rainfall. This association suggests an important role for moisture-driven fluctuations in tropical vegetation productivity, but empirical evidence to quantify the responsible ecological processes is missing. Such evidence can be obtained from tree-ring# data that quantify variability in a major vegetation productivity component: woody biomass growth. Here we compile a pantropical tree-ring network to show that annual woody biomass growth increases primarily with dry-season precipitation and decreases with dry-season maximum temperature. The strength of these dry-season climate responses varies among sites, as reflected in four robust and distinct climate response groups of tropical tree growth derived from clustering. Using cluster and regression analyses, we find that dry-season climate responses are amplified in regions that are drier, hotter and more climatically variable. These amplification patterns suggest that projected global warming will probably aggravate drought-induced declines in annual tropical vegetation productivity. Our study reveals a previously underappreciated role of dry-season climate variability in driving the dynamics of tropical vegetation productivity and consequently in influencing the land carbon sink.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Chinsegut Conservation Center
#   Location: Florida
#   Northernmost_Latitude: 28.62991
#   Southernmost_Latitude: 28.62991
#   Easternmost_Longitude: -82.354812
#   Westernmost_Longitude: -82.354812
#   Elevation_m: 30
#--------------------
# Data_Collection
#   Collection_Name: FL013
#   First_Year: 1785
#   Last_Year: 2013
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus palustris Mill.
#   Common_Name: longleaf pine
#   Tree_Species_Code: PIPA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## CNC02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CNC02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CNC02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CNC02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CNC03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CNC03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CNC03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CNC03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CNC05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CNC05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CNC05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CNC05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CNC05C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CNC05C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CNC07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CNC07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CNC07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CNC07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CNC08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CNC08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CNC08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CNC08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CNC09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CNC09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CNC09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CNC09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CNC11_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CNC11; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CNC12_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CNC12; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CNC13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CNC13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CNC13B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CNC13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CNC14B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CNC14B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CNC16A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CNC16A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CNC16B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CNC16B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CNC18A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CNC18A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CNC18B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CNC18B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	CNC02A_raw	CNC02B_raw	CNC03A_raw	CNC03B_raw	CNC05A_raw	CNC05B_raw	CNC05C_raw	CNC07A_raw	CNC07B_raw	CNC08A_raw	CNC08B_raw	CNC09A_raw	CNC09B_raw	CNC11_raw	CNC12_raw	CNC13A_raw	CNC13B_raw	CNC14B_raw	CNC16A_raw	CNC16B_raw	CNC18A_raw	CNC18B_raw
1785	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.439	NA	NA	NA	NA	NA
1786	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.446	NA	NA	NA	NA	NA
1787	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.452	NA	NA	NA	NA	NA
1788	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.973	NA	NA	NA	NA	NA
1789	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.063	NA	NA	NA	NA	NA
1790	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.165	NA	NA	NA	NA	NA
1791	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.385	NA	NA	NA	NA	NA
1792	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.423	NA	NA	NA	NA	NA
1793	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.026	NA	NA	NA	NA	NA
1794	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.221	NA	NA	NA	NA	NA
1795	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.93	NA	NA	NA	NA	NA
1796	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.069	NA	NA	NA	NA	NA
1797	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.096	NA	NA	NA	NA	NA
1798	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.842	NA	NA	NA	NA	NA
1799	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.837	NA	NA	NA	NA	NA
1800	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.355	NA	NA	1.312	NA	NA
1801	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.254	NA	NA	0.974	NA	NA
1802	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.172	NA	NA	0.931	NA	NA
1803	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.552	NA	NA	1.312	NA	NA
1804	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.08	NA	NA	0.72	NA	NA
1805	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.598	NA	NA	0.825	NA	NA
1806	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.676	NA	NA	0.761	NA	NA
1807	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.286	NA	NA	0.737	NA	NA
1808	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.217	NA	NA	0.877	NA	NA
1809	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.702	NA	NA	1.153	NA	NA
1810	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.564	NA	NA	0.928	NA	NA
1811	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.51	NA	NA	0.814	NA	NA
1812	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.967	NA	NA	0.707	NA	NA
1813	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.513	NA	NA	0.966	NA	NA
1814	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.543	NA	NA	1.2	NA	NA
1815	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.896	NA	0.544	0.675	NA	NA
1816	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.501	NA	0.543	0.508	NA	NA
1817	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.925	NA	0.711	0.612	NA	NA
1818	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.525	NA	1.163	1.046	NA	NA
1819	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.795	NA	0.888	0.773	NA	NA
1820	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.149	NA	0.431	NA	NA	NA	1.272	NA	1.163	0.91	NA	NA
1821	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.436	NA	0.462	NA	NA	NA	1.073	NA	0.939	0.803	NA	NA
1822	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.301	NA	0.391	NA	NA	NA	1.15	NA	1.09	1.363	NA	NA
1823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.348	NA	0.391	NA	NA	NA	0.704	NA	0.866	0.408	NA	NA
1824	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.692	NA	0.226	NA	NA	NA	0.919	NA	0.635	0.303	NA	NA
1825	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.634	NA	0.225	NA	NA	NA	0.531	NA	0.739	0.352	NA	NA
1826	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.308	NA	0.21	NA	NA	NA	0.674	NA	0.611	0.376	NA	NA
1827	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.788	NA	0.233	NA	NA	NA	0.488	NA	0.835	0.346	NA	NA
1828	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.471	NA	0.21	NA	NA	NA	0.607	NA	0.58	0.603	NA	NA
1829	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.658	NA	0.529	NA	NA	NA	1.423	NA	1.11	0.968	NA	NA
1830	NA	NA	0.36	0.215	NA	NA	NA	NA	2.767	NA	2.231	0.759	0.423	NA	NA	NA	1.801	NA	2.891	1.658	NA	NA
1831	NA	NA	0.479	0.164	NA	NA	NA	NA	2.6	NA	1.816	0.737	0.466	NA	NA	NA	1.345	NA	1.894	1.439	NA	NA
1832	0.539	NA	0.63	0.253	NA	NA	NA	NA	1.872	NA	1.188	0.664	0.614	NA	NA	NA	0.323	NA	0.643	0.423	NA	NA
1833	0.634	NA	0.678	0.358	NA	NA	NA	NA	1.867	NA	0.811	0.388	0.508	NA	NA	NA	0.496	NA	0.983	0.402	NA	NA
1834	0.878	NA	1.014	0.717	NA	NA	NA	NA	2.57	NA	1.424	0.568	0.265	NA	NA	NA	1.322	NA	1.77	1.141	NA	NA
1835	1.61	NA	0.667	0.76	NA	NA	NA	NA	2.664	NA	2.101	0.501	0.849	NA	NA	NA	1.544	NA	1.88	1.222	NA	NA
1836	0.213	NA	1.112	0.587	NA	NA	NA	NA	2.772	NA	2.646	0.892	0.864	NA	NA	NA	1.51	NA	1.48	1.284	NA	NA
1837	1.088	NA	0.737	0.836	NA	NA	NA	NA	2.042	NA	2.402	1.172	1.147	NA	NA	NA	0.832	NA	1.36	1.224	NA	NA
1838	0.631	NA	1.014	1.026	NA	NA	NA	NA	2.321	NA	1.523	1.374	2.009	NA	NA	NA	1.475	NA	1.685	1.118	NA	NA
1839	0.644	NA	1.11	1.122	NA	NA	NA	NA	1.498	NA	1.799	1.459	1.65	NA	NA	NA	1.634	NA	1.393	1.307	NA	NA
1840	0.359	NA	1.064	0.868	NA	NA	NA	NA	2	NA	1.841	1.287	0.465	NA	NA	0.949	1.116	NA	0.995	1.348	NA	NA
1841	0.427	NA	0.4	0.709	NA	NA	NA	NA	1.974	NA	1.598	0.998	0.635	NA	NA	0.744	1.321	NA	1.374	0.887	NA	NA
1842	0.813	NA	0.809	0.813	NA	NA	NA	NA	2.653	NA	2.252	1.156	0.719	NA	NA	1.252	2.439	NA	1.72	2.005	NA	NA
1843	0.515	NA	0.608	0.446	NA	NA	NA	NA	1.133	NA	1.184	0.67	0.931	NA	NA	0.749	1.056	NA	0.783	1.224	NA	NA
1844	0.476	NA	0.615	0.838	NA	NA	NA	NA	1.513	NA	1.036	0.482	0.592	NA	NA	1.052	1.269	NA	1.122	1.069	NA	NA
1845	1.174	NA	0.579	0.569	NA	NA	NA	NA	2.667	NA	1.015	0.972	0.698	NA	NA	1.992	3.046	NA	1.471	1.211	NA	NA
1846	0.481	NA	1.542	1.034	NA	NA	NA	NA	1.712	NA	1.291	0.613	1.071	NA	NA	0.929	1.609	NA	0.962	1.135	NA	NA
1847	1.057	NA	0.96	0.632	NA	NA	NA	NA	1.763	NA	1.08	0.508	0.685	NA	NA	0.768	1.103	NA	1.265	1.028	NA	NA
1848	0.347	NA	0.907	1.005	NA	NA	NA	NA	1.314	NA	1.195	0.444	0.847	NA	NA	1.075	1.404	NA	1.076	0.939	NA	NA
1849	0.78	NA	0.517	0.9	NA	NA	NA	NA	0.899	NA	0.877	0.675	0.529	NA	NA	1.137	0.995	NA	1.26	1.004	NA	NA
1850	1.628	NA	0.463	1.24	NA	NA	NA	NA	1.482	NA	1.4	0.737	0.529	NA	NA	1.481	1.291	NA	2.218	1.741	NA	NA
1851	0.233	NA	0.266	0.309	NA	NA	NA	NA	0.678	NA	0.883	0.676	0.614	NA	NA	0	0	NA	0.088	0.072	NA	NA
1852	0.635	NA	0.567	0.318	NA	NA	NA	NA	0.454	NA	0.94	0.778	0.931	NA	NA	0.46	0.413	NA	0.444	0.425	NA	NA
1853	0.868	NA	0.721	0.346	NA	NA	NA	NA	0.836	NA	0.793	0.834	1.058	NA	NA	0.668	1.04	NA	0.831	0.969	NA	NA
