# Graybill - North Slope - ABCO - ITRDB AZ529
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3388
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3388.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az529-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; az529-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az529.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/az529.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Graybill - North Slope - ABCO - ITRDB AZ529
#--------------------
# Investigators
#   Investigators: Graybill, D.A.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: North Slope
#   Location: Arizona
#   Northernmost_Latitude: 32.22
#   Southernmost_Latitude: 32.22
#   Easternmost_Longitude: -110.55
#   Westernmost_Longitude: -110.55
#   Elevation_m: 2441
#--------------------
# Data_Collection
#   Collection_Name: AZ529
#   First_Year: 1780
#   Last_Year: 1987
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Abies concolor (Gordon) Lindl. ex Hildebr.
#   Common_Name: white fir
#   Tree_Species_Code: ABCO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## NSA011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSA011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NSA012_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSA012; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NSA021_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSA021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NSA022_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSA022; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NSA031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSA031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NSA032_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSA032; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NSA041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSA041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NSA042_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSA042; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NSA051_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSA051; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NSA052_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSA052; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NSA061_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSA061; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NSA062_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSA062; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NSA071_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSA071; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NSA072_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSA072; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NSA081_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSA081; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NSA082_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSA082; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NSA091_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSA091; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NSA092_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSA092; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NSA101_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSA101; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NSA102_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSA102; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	NSA011_raw	NSA012_raw	NSA021_raw	NSA022_raw	NSA031_raw	NSA032_raw	NSA041_raw	NSA042_raw	NSA051_raw	NSA052_raw	NSA061_raw	NSA062_raw	NSA071_raw	NSA072_raw	NSA081_raw	NSA082_raw	NSA091_raw	NSA092_raw	NSA101_raw	NSA102_raw
1828	3.69	4.49	NA	3.69	1.96	1.27	2	1.92	5.55	4.29	NA	6.45	3.66	NA	NA	4.2	NA	NA	NA	NA
1829	3.88	4.37	NA	3.74	1.77	1.51	1.69	1.46	4.02	3.92	NA	3.12	3.28	NA	NA	3.15	NA	NA	NA	NA
1830	3.48	3.45	NA	2.71	1.63	1.72	2	1.63	4.53	5.28	NA	1.86	2.38	NA	NA	3.4	NA	NA	NA	NA
1831	3.68	3.79	NA	3.57	1.56	1.44	2.05	1.89	4.92	5.73	NA	3.43	1.7	NA	NA	3.81	NA	NA	NA	NA
1832	3.88	4.73	NA	3.75	1.58	1.68	2.08	1.91	4.19	5.48	NA	1.83	2.02	NA	NA	3.29	NA	NA	NA	NA
1833	4.79	4.64	NA	3.23	2.1	2.06	2.45	2.22	4.18	5.84	NA	1.76	2.26	NA	NA	3.83	NA	NA	NA	NA
1834	4.83	4.62	NA	2.96	1.82	2.03	1.92	1.95	3.42	3.73	NA	1.66	2.45	NA	NA	3.74	NA	NA	NA	NA
1835	4.32	4.43	NA	3.54	2.11	2.39	1.81	1.84	3.32	3.09	NA	1.37	2.1	NA	NA	3.57	NA	NA	NA	NA
1836	3.36	3.69	NA	2.89	2.16	2.04	2.02	2.07	2.31	2.09	NA	0.72	1.7	NA	NA	3.73	NA	NA	NA	NA
1837	4.12	3.81	NA	3.52	2.1	1.96	2.57	2.64	4.78	3.35	NA	1.5	2.45	NA	5.01	4.02	NA	NA	NA	NA
1838	2.96	3.45	NA	3.97	1.88	1.87	2.81	2.77	5.77	3.61	NA	1.88	4.6	NA	4.76	4.23	NA	NA	NA	NA
1839	3.45	3.4	NA	3.56	1.53	1.68	2.39	2.28	4.6	3.71	NA	1.97	3.79	NA	3.78	2.8	NA	NA	NA	NA
1840	2.27	2.13	NA	2.91	1.46	1.7	1.66	1.71	2.7	2.8	4.01	1.63	3.36	NA	1.63	2.53	NA	NA	NA	NA
1841	1.85	1.58	NA	1.89	1.11	1.34	1.04	1.03	1.2	1.55	2.7	0.96	1.75	NA	1.16	2.09	NA	NA	NA	NA
1842	1.1	1.17	NA	1.74	1.19	1.13	0.8	0.93	0.67	1.04	2.63	1.06	1.72	NA	1.52	2.74	NA	NA	NA	NA
1843	2.54	2.65	NA	2.35	1.89	1.91	1.29	1.52	1.63	2.62	3.77	1.64	2.15	NA	2.79	4.18	NA	NA	NA	NA
1844	2.99	3.36	1.89	2.6	1.78	1.85	1.68	1.92	2.55	3.58	4.49	2.44	1.79	NA	2.44	3.2	NA	NA	NA	NA
1845	2.63	2.35	1.48	2.16	1.63	1.66	1.4	1.44	1.15	1.91	3.33	1.99	1.21	NA	2.44	2.85	NA	NA	NA	NA
1846	3.19	2.46	2.77	2.43	1.95	1.86	1.96	1.97	2.36	2.82	4.76	2.53	1.33	NA	3.29	3.43	NA	NA	NA	NA
1847	1.5	0.95	1.92	1.18	1.13	1.17	0.94	1.09	0.88	0.91	2.85	1.92	0.57	NA	1.97	2.66	NA	NA	NA	NA
1848	2.63	2.17	3.5	2.03	1.71	1.65	2.04	1.88	3.23	2.55	3.79	3.27	1.39	NA	2.52	3.83	NA	NA	NA	NA
1849	1.93	1.72	2.77	2.8	1.27	1.36	1.85	1.75	4.69	2.73	3.96	2.85	1.31	NA	2.27	2.74	NA	NA	NA	NA
1850	1.66	1.37	1.97	2.14	1.24	1.39	1.36	1.37	3.99	2.2	2.45	0.71	1.13	NA	2	2.5	NA	NA	NA	NA
1851	1.91	1.5	2.45	2.14	1.28	1.67	1.01	1.07	2.98	1.69	0.9	0.84	1.24	NA	2.72	2.71	NA	NA	NA	NA
1852	2.27	1.22	2.12	2.04	1.46	2.37	0.97	0.93	1.95	1.71	1.19	1.82	1.7	NA	2.02	2.51	NA	NA	NA	NA
1853	1.47	1.45	1.54	1.4	1.16	1.74	1.4	1.39	2.41	2.33	1.4	1.89	1.71	NA	2.37	3.05	NA	NA	NA	NA
1854	1.2	1.29	0.95	0.83	0.89	0.97	0.62	0.66	1.09	1.55	0.62	1.08	0.87	NA	1.84	2.07	NA	NA	NA	NA
1855	0.98	1.92	0.69	0.66	0.81	0.76	0.87	0.99	1.62	1.84	0.74	0.85	1.09	NA	2.14	2.78	NA	NA	NA	NA
1856	2.04	2.68	1.04	1.16	1.17	0.99	1.23	1.59	2.05	1.09	1.02	1.58	1.57	NA	3.08	3.81	NA	NA	NA	NA
1857	1.8	2.37	1.28	1.69	1.4	1	1.27	1.33	2.88	0.53	1.36	1.3	1.89	NA	2.93	3.55	NA	NA	NA	NA
1858	2.65	2.19	1.8	2.01	1.59	1.18	1.51	1.39	3.74	0.88	3.07	4.25	2.75	NA	2.98	3.53	NA	NA	NA	NA
1859	2.97	1.59	1.76	1.53	1.47	1.38	1.19	1.22	2.64	0.79	3.59	3.01	1.89	NA	3.05	3.75	NA	NA	NA	NA
1860	3.08	1.38	1.44	1.88	1.52	1.32	1.13	1.22	2.92	0.7	3.09	2.22	2.22	NA	2.58	3.08	NA	NA	NA	NA
1861	5.15	1.59	1.35	2.41	1.66	1.18	1.2	1.39	2.05	0.68	2.94	2.65	1.82	NA	3.59	4.42	NA	NA	NA	NA
1862	3.29	1.57	1.13	1.77	1.25	0.93	1.42	1.62	2.18	0.8	2.85	2.8	1.24	NA	3.77	3.66	NA	NA	NA	NA
1863	2.66	1.47	0.56	0.85	0.87	0.63	0.65	0.8	0.83	0.2	1.24	2.11	0.68	NA	2.52	3.24	NA	NA	NA	NA
1864	2.69	1.5	0.41	0.57	0.44	0.42	0.69	0.82	0.97	0.33	1.16	2.62	0.82	NA	2.31	2.76	NA	NA	NA	NA
1865	2.31	1.2	0.74	0.8	0.63	0.65	1.12	1.11	1.67	0.76	1.48	3.36	0.75	NA	3.05	3.12	NA	NA	NA	NA
1866	3.01	2.31	0.78	0.94	0.83	1.13	1.36	1.21	2.51	0.77	1.67	3.95	1.24	NA	3.44	3.89	NA	NA	NA	NA
1867	2.23	2.47	0.69	0.8	0.74	0.79	0.93	1.09	1.72	0.75	2.06	2.22	1.2	NA	2.44	2.75	NA	NA	NA	NA
1868	2.03	2.8	0.73	0.77	0.81	0.85	1.39	1.24	2.13	1	2.47	2.86	1.32	NA	3.03	3.63	NA	NA	NA	NA
1869	2.6	3.47	1.38	1.29	1.33	1.43	1.82	1.73	2.98	2.03	4.17	6.45	0.86	NA	4.14	4.38	NA	NA	NA	NA
1870	2.04	1.96	1.06	0.7	0.88	1.03	0.91	0.96	2.09	1.4	2.85	2.69	1.23	NA	3.03	3.15	NA	NA	NA	NA
1871	2.5	1.91	1.53	0.88	1.09	1.23	0.88	0.95	2.14	1.37	4.33	2.19	1.31	NA	3.69	3.36	NA	NA	NA	NA
1872	2.14	1.34	1.25	0.43	1.03	0.97	0.55	0.54	1.35	0.7	2.41	1.57	0.68	NA	2.98	3.02	NA	NA	NA	NA
1873	1.28	1.19	1.1	0.57	1.21	1.06	0.78	0.91	2.18	0.98	2.22	1.68	0.94	NA	2.84	3.26	NA	NA	NA	NA
1874	1.78	1.08	1.32	0.74	1.32	1.19	1.25	1.31	2.01	0.99	2.47	2.04	0.99	NA	2.63	2.87	NA	NA	NA	NA
1875	2.24	1.05	1.49	1.05	1.56	1.55	1.43	1.5	1.46	0.74	2.89	2.15	1.14	NA	2.67	2.57	NA	NA	NA	NA
1876	2.53	1.32	1.34	1.19	1.71	1.71	2.02	1.89	1.22	0.75	2.54	2.12	1.28	NA	2.34	1.98	NA	NA	NA	NA
1877	1.71	1.88	1.44	1.14	1.73	1.68	2.09	2	1.62	1.03	2.84	2.91	1.68	NA	3.78	2.19	NA	NA	NA	NA
1878	2.38	1.35	1.32	1	2.08	1.71	1.98	1.92	1.21	0.77	3.17	3.54	1.64	NA	4.6	2.24	NA	NA	NA	NA
1879	1.65	1.51	1.17	0.98	2.01	1.83	1.64	1.57	1.24	0.76	2.03	2.6	1.59	NA	4.29	1.97	NA	NA	NA	NA
1880	0.91	0.64	0.61	0.45	0.83	1.07	0.89	0.76	0.41	0.37	1.13	1.81	0.81	NA	2.13	1.01	NA	NA	NA	NA
1881	1.09	0.9	0.64	0.47	1.31	1.24	0.92	0.88	0.47	0.49	1.18	1.76	1.05	NA	2.34	1.27	NA	NA	NA	NA
1882	1.77	1.54	1.06	0.85	1.76	1.69	1.68	1.7	1.17	0.7	2.28	2.68	1.29	NA	3.23	1.99	NA	NA	NA	NA
1883	1.85	2.15	1.19	0.88	1.79	1.65	1.77	1.9	1.62	0.91	3.38	3.01	1.48	NA	3.12	2.55	NA	NA	NA	NA
1884	1.28	1.47	0.82	0.7	1.21	1.07	1.66	1.38	1.5	0.98	2.66	2.2	1.18	NA	2.96	2.41	NA	NA	NA	NA
1885	0.98	1.23	0.83	0.56	1.22	1.07	1.37	1.29	1.18	0.76	2.09	1.96	1.2	NA	3.61	2.42	1.98	NA	NA	NA
1886	0.67	0.82	0.69	0.52	0.54	0.62	1.05	0.99	1.03	0.76	1.55	1.31	0.94	NA	3.47	1.79	2.02	1.89	NA	NA
1887	0.76	0.88	0.95	0.63	0.99	0.94	0.89	0.98	0.63	0.52	1.86	1.84	0.81	NA	2.59	2.24	3.19	2.89	NA	NA
1888	1.18	1.09	1.15	0.71	1.12	1.09	1.13	1.14	1.06	0.78	2.68	2.49	1.02	NA	2.49	2.47	3.39	3	NA	NA
1889	2.67	1.25	1.79	0.97	1.38	1.42	1.59	1.65	0.88	0.94	3.41	2.89	1.17	NA	2.87	2.59	2.86	4.07	NA	NA
1890	1.74	1.25	1.4	0.9	1.9	1.49	1.82	1.97	0.86	0.99	2.93	2.63	1.04	NA	2.61	2.61	2.74	3.22	NA	2.02
1891	1.79	1.51	1.45	1.39	2.02	1.62	2.49	2.45	1.35	1.5	3.17	2.99	1.24	NA	2.57	2.11	2.98	4.03	NA	2
1892	0.99	0.71	0.65	0.77	0.85	0.74	1.37	1.43	0.9	0.9	1.64	1.81	0.88	NA	1.92	1.39	1.7	3.01	NA	1.38
1893	0.97	0.59	0.52	0.45	0.91	0.8	0.89	1.03	0.72	0.54	1.11	1.49	0.78	NA	1.88	1.35	2.84	3.11	NA	2.31
1894	1.34	0.75	0.66	0.54	1.23	1.11	1.13	1.22	0.91	0.69	1.21	1.75	0.74	0.73	2.02	1.41	2.37	3	NA	2.36
1895	1.29	0.57	0.54	0.49	1.07	0.89	0.9	0.99	0.63	0.46	1.17	1.47	0.61	0.6	1.69	2.02	2.1	3.23	NA	1.79
1896	1.3	0.74	0.58	0.45	0.87	0.83	1.08	1.02	0.71	0.66	1.34	1.53	0.73	0.73	1.5	2.41	2.18	3.5	NA	3.06
1897	1.52	0.65	0.36	0.24	0.5	0.49	1.1	1.1	0.83	0.67	1.85	1.64	0.58	0.82	2.22	3.13	2.8	4.33	NA	3.93
1898	2.82	1.31	1	0.47	1.09	1.4	1.88	1.77	1.74	1.29	3.74	3.35	1.22	1.2	3.56	4.8	3.63	8.36	5.47	4.35
1899	1.92	0.97	0.88	0.49	1.18	1.72	1.43	1.47	1.14	1.17	3.22	3.13	0.98	1.07	2.64	3.11	4	6.66	4.16	4.26
1900	1.65	0.87	0.59	0.39	1.01	1.56	0.86	0.9	0.68	0.91	2.28	1.7	0.78	0.79	2.02	1.97	3.36	4.63	2.75	2.9
1901	1.84	0.97	0.64	0.53	0.95	1.5	1.27	1.39	1.32	1.16	2.85	1.99	0.78	0.86	2.64	2.61	4.59	4.54	4.57	3.81
1902	0.99	0.72	0.52	0.41	0.82	1.1	0.73	0.79	0.63	0.54	1.36	0.92	0.47	0.51	1.3	1.09	3.37	3.81	4.03	3.11
1903	1.22	0.99	0.69	0.51	0.98	1.1	1.14	1.25	1.01	1.09	1.86	1.86	0.81	0.81	2.29	2.12	4.92	5.01	4.53	3.12
1904	0.36	0.33	0.3	0.18	0.55	0.54	0.46	0.44	0.3	0.24	0.79	0.7	0.23	0.26	1.18	0.94	2.88	3.51	4.37	3.17
1905	1.49	1.01	0.99	0.9	1.41	1.55	1.67	1.51	1.14	1.54	1.89	1.84	0.83	0.93	2.28	1.8	4.47	4.51	4.6	3.88
1906	1.3	0.84	1.1	0.8	1.91	2.2	1.5	1.17	1.05	1.67	1.87	1.63	0.49	0.68	2.04	1.43	4.77	4.41	5.59	4.43
1907	1.81	1.39	1.29	1.11	2.65	2.82	1.94	1.71	1.81	2.61	2.51	1.84	0.75	1	2.88	2.15	5.27	4.96	5.48	4.52
1908	2.09	1.6	1.48	1.11	2.47	2.51	2.31	2.21	2.11	2.69	2.79	2.11	0.7	1.08	3.07	2.02	5.45	5.16	5.72	4.29
1909	1.72	1.28	1.38	1.06	1.85	2.34	1.92	1.81	1.73	1.74	1.99	2.12	0.64	1.08	3.13	1.85	4.98	4.66	5.72	3.86
1910	0.8	0.63	0.84	0.62	1.41	1.56	1.01	0.88	0.66	0.69	1.25	1.08	0.45	0.72	1.91	0.87	3.84	3.55	3.72	2.58
1911	1.51	1.01	1	0.56	2.03	1.43	1.53	1.56	1.16	0.87	1.72	1.63	0.62	1.15	2.62	1.37	5.08	4.3	4.97	3.44
1912	1.79	1.06	0.97	0.72	3.04	1.48	1.92	1.98	1.38	1.31	2.42	2.19	0.71	1.13	2.71	1.9	6	5.12	5.49	3.66
1913	1.48	0.86	1.12	0.9	2.9	1.13	1.69	1.79	1.12	1.25	2.45	2.35	0.69	0.8	2.6	1.77	5.86	5.25	4.52	2.72
1914	1.71	0.92	0.95	0.96	2.15	1.34	1.58	1.71	0.96	1.38	2.45	2.48	0.79	0.95	3.08	2.71	7.5	6	5.43	3.6
1915	1.25	0.81	0.87	0.84	1.75	1.15	1.35	1.37	0.96	1.23	2.05	1.98	0.77	0.85	2.43	2.31	5.45	4.78	5.03	3.21
1916	0.92	0.49	0.54	0.57	1.13	0.91	1.15	1.16	0.76	0.8	1.68	1.69	0.68	0.73	2.41	2.01	5.67	5.29	6.03	3.11
1917	1.61	1.06	0.64	0.7	2.26	1.23	1.41	1.31	1.08	0.96	2.55	1.98	0.82	0.93	2.91	2.5	6.23	5.35	5.89	3.97
1918	1.29	0.77	0.59	0.59	1.59	1.1	1.3	1.28	0.96	0.84	1.66	1.55	0.73	0.77	2.3	1.88	5.45	4.15	3.34	2.22
1919	1.65	1.1	0.99	0.98	1.52	1.14	1.58	1.49	1.15	0.98	2.3	1.81	0.84	0.94	2.78	2.29	5.95	4.94	4.46	3.33
1920	1.36	0.94	0.76	1.05	1.74	1.11	1.77	1.63	1.54	1.46	1.9	1.83	0.86	1.16	2.11	1.9	4.78	4.14	4.22	2.54
1921	0.76	0.49	0.2	0.33	1.04	0.72	0.73	0.65	0.49	0.38	1.07	1.14	0.27	0.31	1.45	1.05	3.45	2.47	3.38	2.13
1922	1.25	0.77	0.6	0.75	1.29	1.12	0.91	0.91	1.65	0.9	2.13	2.02	0.57	0.76	2.2	1.39	3.93	3.43	4.85	2.15
1923	1.4	0.7	0.49	0.57	1.36	1.26	0.75	0.78	1.48	0.56	1.82	1.67	0.46	0.6	2.07	1.47	3.19	3.46	4.06	1.71
1924	1.18	0.72	0.51	0.74	1.37	1.14	1.22	1.17	1.46	0.74	2.14	1.49	0.67	0.85	1.83	1.54	3.34	3.16	3.43	1.92
1925	0.98	0.42	0.22	0.29	0.73	0.81	0.62	0.69	0.62	0.22	1.63	1.11	0.23	0.35	1.42	1.11	1.93	1.78	2.36	1.72
1926	1.18	0.66	0.57	0.82	1.26	0.98	1.17	1.23	1.4	0.68	2.1	1.62	0.56	0.9	2.21	1.81	2.49	2.83	3.81	2.57
1927	1.34	0.88	0.68	0.92	1.76	1.46	1.37	1.35	1.12	0.57	2.99	1.89	0.55	0.76	2.18	1.88	3.98	4.18	5.84	3.68
1928	1.14	0.61	0.62	0.73	1.31	1.38	1.04	1.11	0.62	0.38	1.84	1.12	0.43	0.6	2.23	1.53	2.96	2.56	3.46	1.76
1929	0.89	0.38	0.49	0.57	1.21	1.31	0.81	0.77	0.37	0.26	1.58	1.07	0.31	0.42	2.43	1.27	2.86	2.87	3.27	1.98
1930	1.95	1.46	1.04	1.06	2.34	2.49	1.71	1.84	1.22	0.9	3.39	1.79	0.79	1.03	3.3	2.32	5.61	4.66	6.26	5.96
1931	1.4	1.09	0.85	0.93	2.06	1.87	1.85	1.85	0.92	0.83	2.49	1.92	0.7	0.93	2.74	1.86	5.31	4.52	6.02	4.37
1932	1.64	1.27	0.98	0.99	2.44	2.33	2.5	2.29	1.11	0.69	3.62	2.27	0.59	0.9	3.05	1.93	2.19	4.15	6.1	5.38
1933	1.16	0.93	0.7	0.69	1.32	1.31	1.45	1.36	0.62	0.46	2.85	2.27	0.56	0.69	2.34	1.42	1.19	2.9	6.02	3.94
1934	0.53	0.49	0.3	0.25	0.69	0.84	0.52	0.48	0.2	0.08	1.24	0.72	0.15	0.23	1.19	0.62	0.69	0.81	2.88	1.84
1935	1.16	1	0.55	0.52	1.12	0.95	1.15	1.13	0.62	0.53	2.24	1.57	0.61	0.69	2.15	1.79	1.94	1.89	5.4	4.23
1936	0.8	0.66	0.4	0.48	0.88	0.68	0.89	0.99	0.42	0.42	1.34	0.91	0.47	0.54	1.65	1.5	1.91	1.97	4.53	3.89
1937	0.96	0.76	0.35	0.41	0.92	0.65	0.93	1.04	0.47	0.43	1.91	0.99	0.37	0.46	1.68	1.53	1.99	2.51	5.18	3.07
1938	0.99	0.69	0.32	0.34	1.05	0.66	0.97	1.12	0.34	0.38	1.6	0.97	0.35	0.39	1.58	1.4	1.06	1.49	3.62	2.19
1939	0.57	0.43	0.3	0.25	0.7	0.58	0.63	0.62	0.14	0.19	0.92	0.63	0.22	0.27	0.9	0.72	0.78	0.84	2.84	1.21
1940	0.8	0.7	0.36	0.45	0.81	0.77	1.06	1.05	0.49	0.47	1.28	0.83	0.42	0.49	1.58	1.18	1.69	2.14	5.19	2.38
1941	1.34	1	0.47	0.57	1.23	1.16	1.53	1.56	0.63	0.53	1.85	1.27	0.47	0.54	1.57	1.41	2.43	2.45	6.09	3.74
1942	0.72	0.59	0.56	0.6	0.89	0.99	1.36	1.31	0.57	0.57	1.39	0.97	0.46	0.49	1.07	1.11	2.14	2.16	4.16	3.27
1943	0.38	0.27	0.25	0.27	0.44	0.5	0.59	0.58	0.24	0.23	0.78	0.73	0.21	0.42	0.71	0.7	1.1	1.14	2.27	2.07
1944	0.92	0.63	0.36	0.4	0.73	0.82	1.03	1.03	0.41	0.42	1.38	1	0.29	0.43	1.39	1.09	1.68	1.44	3.32	2.8
1945	0.58	0.43	0.38	0.36	0.58	0.81	0.86	0.85	0.48	0.43	1.09	0.71	0.25	0.39	1.14	0.93	1.4	1.23	2.91	2.24
1946	0.45	0.3	0.22	0.3	0.73	0.53	0.66	0.73	0.21	0.24	0.73	0.49	0.16	0.29	0.87	0.62	0.52	0.48	1.01	0.85
1947	0.54	0.37	0.26	0.31	0.68	0.56	0.83	0.82	0.34	0.36	0.83	0.77	0.23	0.27	0.95	0.71	0.81	0.92	2.43	1.44
1948	0.44	0.33	0.2	0.24	0.69	0.56	0.68	0.7	0.3	0.29	0.86	0.6	0.18	0.25	0.76	0.63	0.45	0.42	2.2	1.18
1949	1.01	0.75	0.47	0.54	1	1.07	1.26	1.27	0.94	0.9	1.49	1.06	0.41	0.34	1.26	1.06	2.42	1.71	3.98	2.92
1950	1.11	0.66	0.43	0.45	0.96	1.31	0.95	0.97	0.53	0.52	1.27	0.78	0.31	0.3	1.15	0.96	2.27	1.36	3.46	3.67
1951	0.54	0.38	0.38	0.31	0.69	0.75	0.84	0.86	0.29	0.29	1.25	0.74	0.18	0.21	0.91	0.47	1.24	0.76	2.57	2.19
1952	1.18	0.86	0.66	0.73	0.99	1.05	1.44	1.34	0.8	0.8	0.98	1.13	0.51	0.5	1.36	1	2.88	1.68	3.41	2.4
1953	0.82	0.52	0.44	0.48	0.8	0.98	0.98	1.04	0.44	0.3	0.64	0.6	0.27	0.25	1.03	0.74	2.15	0.99	2.5	1.65
1954	0.95	0.59	0.49	0.42	0.94	1.06	1.01	1.14	0.55	0.46	1.13	0.91	0.3	0.34	1.41	0.82	1.73	1	3.24	2.15
1955	0.63	0.45	0.29	0.29	0.62	0.71	0.61	0.74	0.27	0.28	0.76	0.72	0.16	0.16	1.07	0.61	1.05	0.52	2.11	1.46
1956	0.35	0.21	0.19	0.17	0.46	0.39	0.45	0.43	0.18	0.23	0.37	0.45	0.1	0.14	0.65	0.27	0.37	0.44	1.05	0.68
1957	0.68	0.4	0.34	0.31	0.57	0.53	0.94	0.91	0.4	0.58	1.05	1.3	0.24	0.31	0.89	0.63	1.13	1.3	3.23	2.39
