# Touchan - Truckee Ranger Station - ABCO - ITRDB CA693
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/28532
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-28532.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca693-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ca693-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca693.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ca693.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2019-12-06
#--------------------
# File_Last_Modified_Date
#   Date: 2019-12-06
#--------------------
# Title
#   Study_Name: Touchan - Truckee Ranger Station - ABCO - ITRDB CA693
#--------------------
# Investigators
#   Investigators: Touchan, R.; Lepley, K.S.; Meko, D.M.(https://orcid.org/0000-0002-5171-2724); Campbell, R.; Shamir, E.
#--------------------
# Description_Notes_and_Keywords
#   Description: Lots of needles, natural gap openings, regeneration, white fir 1 NOAA Template Raw Measurements file added 2020-03-09.
#--------------------
# Publication
#   Authors: E. Shamir, D.M. Meko, R. Touchan, K.S. Lepley, R.Campbell, R.N. Kaliff, and K.P. Georgakakos.
#   Journal_Name: Journal of Geophysical Research: Biogeosciences
#   Published_Title: Snowpack and soil water content related hydrologic indices and their association with radial growth of conifers in the Sierra Nevada, California
#   Published_Date_or_Year: 2019
#   Volume: 125
#   Pages: 
#   Issue: 
#   Report_Number: e2019JG005331
#   DOI: 10.1029/2019JG005331
#   Full_Citation: E. Shamir, DM Meko, R. Touchan, K.S. Lepley, R.Campbell, R. N. Kaliff, and K. P. Georgakakos. Accepted 2019. 
Snowpack and soil water content related hydrologic indices and their association with radial growth 
of conifers in the Sierra Nevada, California.
Journal of Geophysical Research: Biogeosciences (accepted)
#   Abstract: The utility of a high-resolution snow-hydrologic model to derive climatological indices that describe the variability in radial growth of four conifer species in two Sierra Nevada sites is presented herein. Nine annual indices associated with radial growth were developed to represent the winter dormancy, characteristics of the snowpack and soil water content, and the duration of the seasons. Site chronologies of earlywood (EW) and latewood (LW) ring widths were developed for mountain hemlock (Tsuga mertensiana), red fir (Abies magnifica), white fir (Abies concolor), and ponderosa pine (Pinus ponderosa) at two sites on leeward and windward slopes. The signal strength for annual climatological indices derived from model output was tested with correlation and regression, in combination with principal components analysis. Results show significant snow-related climate signal in the tree-ring data, with substantial differences between species and between EW and LW. Dependence on previous year's snow and soil moisture (a lagged response) were found for EW of hemlock and red fir. The primary EW-LW signal contrast for those species is a shift toward dependence on current-year moisture conditions for LW, especially for red fir. Lagged climate response was less evident for white fir and ponderosa pine. Regression of tree-ring series on principal components of climatological indices showed a stronger average signal in EW (R2 = 0.48) than in LW (R2 = 0.35). Differences in tree-ring hydrologic signal at the two sites are attributed to microclimate and contrasts in snow regime. Results attest to the hydrologic model usefulness for investigating temporal relationships between tree rings and local climate.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Truckee Ranger Station
#   Location: California
#   Northernmost_Latitude: 39.2988
#   Southernmost_Latitude: 39.2988
#   Easternmost_Longitude: -120.1915
#   Westernmost_Longitude: -120.1915
#   Elevation_m: 1975
#--------------------
# Data_Collection
#   Collection_Name: CA693
#   First_Year: 1896
#   Last_Year: 2014
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Abies concolor (Gordon) Lindl. ex Hildebr.
#   Common_Name: white fir
#   Tree_Species_Code: ABCO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## TRSA01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TRSA01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TRSA01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TRSA01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TRSA02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TRSA02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TRSA02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TRSA02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TRSA03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TRSA03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TRSA03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TRSA03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TRSA04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TRSA04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TRSA04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TRSA04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TRSA05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TRSA05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TRSA05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TRSA05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TRSA06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TRSA06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TRSA06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TRSA06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TRSA07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TRSA07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TRSA07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TRSA07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TRSA08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TRSA08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TRSA08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TRSA08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TRSA09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TRSA09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TRSA09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TRSA09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TRSA10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TRSA10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TRSA11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TRSA11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TRSA11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TRSA11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TRSA12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TRSA12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TRSA12B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TRSA12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TRSA13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TRSA13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TRSA13B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TRSA13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TRSA14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TRSA14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TRSA14B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TRSA14B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TRSA15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TRSA15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TRSA15B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TRSA15B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TRSA16B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TRSA16B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TRSA17A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TRSA17A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TRSA17B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TRSA17B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TRSA18A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TRSA18A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TRSA18B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TRSA18B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TRSA19A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TRSA19A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TRSA19B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TRSA19B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TRSA20A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TRSA20A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TRSA20B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TRSA20B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	TRSA01A_raw	TRSA01B_raw	TRSA02A_raw	TRSA02B_raw	TRSA03A_raw	TRSA03B_raw	TRSA04A_raw	TRSA04B_raw	TRSA05A_raw	TRSA05B_raw	TRSA06A_raw	TRSA06B_raw	TRSA07A_raw	TRSA07B_raw	TRSA08A_raw	TRSA08B_raw	TRSA09A_raw	TRSA09B_raw	TRSA10A_raw	TRSA11A_raw	TRSA11B_raw	TRSA12A_raw	TRSA12B_raw	TRSA13A_raw	TRSA13B_raw	TRSA14A_raw	TRSA14B_raw	TRSA15A_raw	TRSA15B_raw	TRSA16B_raw	TRSA17A_raw	TRSA17B_raw	TRSA18A_raw	TRSA18B_raw	TRSA19A_raw	TRSA19B_raw	TRSA20A_raw	TRSA20B_raw
1896	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.672	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1897	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.049	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1898	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.686	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1899	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.264	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1900	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.226	NA	NA	NA	NA	NA	4.873	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1901	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.734	NA	NA	NA	NA	NA	3.324	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1902	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.018	NA	NA	NA	NA	NA	3.306	NA	NA	NA	NA	6.779	NA	NA	NA	NA	NA	NA	NA
1903	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.415	NA	NA	NA	NA	NA	3.505	NA	NA	NA	NA	5.385	NA	NA	NA	NA	NA	NA	NA
1904	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.491	NA	NA	NA	NA	NA	3.426	NA	4.186	NA	NA	6.494	NA	NA	NA	NA	NA	NA	NA
1905	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.195	NA	NA	NA	NA	NA	2.682	NA	2.907	NA	NA	5.573	NA	NA	NA	NA	NA	NA	NA
1906	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.271	NA	NA	NA	NA	NA	2.882	NA	2.594	2.875	NA	6.112	NA	NA	NA	NA	NA	NA	NA
1907	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.18	NA	NA	NA	NA	NA	3.321	NA	2.779	2.912	NA	6.302	NA	NA	NA	NA	NA	NA	NA
1908	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.508	NA	NA	NA	NA	NA	3.232	NA	3.045	2.98	NA	5.452	NA	NA	NA	NA	NA	NA	NA
1909	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.737	NA	NA	NA	NA	NA	4.09	NA	3.193	3.213	NA	5.194	NA	NA	NA	NA	NA	NA	NA
1910	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.794	NA	NA	NA	NA	NA	3.368	NA	2.601	2.006	NA	5.171	NA	NA	NA	NA	NA	NA	NA
1911	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.259	NA	NA	NA	NA	NA	2.636	NA	2.351	2.29	NA	5.215	NA	NA	NA	NA	NA	NA	NA
1912	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.921	NA	NA	NA	NA	NA	3.158	NA	2.404	3.218	NA	6.051	NA	NA	NA	NA	NA	NA	NA
1913	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.65	NA	NA	NA	NA	NA	3.984	NA	2.871	2.672	NA	5.199	NA	NA	NA	NA	NA	NA	NA
1914	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.701	NA	NA	NA	NA	NA	4.139	NA	4.505	3.618	NA	5.253	6.432	NA	NA	NA	NA	NA	NA
1915	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.299	4.702	NA	NA	NA	NA	3.686	NA	3.316	2.179	NA	4.045	5.751	NA	NA	NA	NA	NA	NA
1916	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.581	4.175	NA	NA	NA	NA	3.213	NA	2.627	1.737	NA	4.561	5.803	NA	NA	NA	NA	NA	NA
1917	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.315	3.349	NA	NA	NA	NA	2.736	NA	2.328	1.827	NA	4.946	4.387	NA	NA	NA	NA	NA	NA
1918	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.582	3.136	NA	NA	NA	NA	3.238	NA	2.772	2.643	NA	4.9	3.811	NA	NA	NA	NA	NA	NA
1919	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.685	4.059	NA	NA	NA	NA	3.685	NA	3.899	3.494	NA	4.999	4.073	NA	NA	NA	NA	NA	NA
1920	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.978	3.672	NA	NA	NA	NA	3.203	NA	3.222	2.857	NA	4.694	4.181	NA	NA	NA	NA	NA	NA
1921	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.252	3.6	NA	NA	NA	NA	3.437	NA	2.963	2.829	NA	4.835	5.082	NA	NA	NA	NA	NA	NA
1922	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.836	3.136	NA	NA	NA	NA	2.497	NA	3.221	2.602	NA	4.277	4.191	NA	NA	NA	NA	NA	NA
1923	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.506	3.41	NA	NA	NA	NA	4.294	NA	3.546	3.09	NA	5.203	4.085	NA	NA	NA	NA	NA	NA
1924	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.778	3.017	NA	NA	NA	NA	2.976	NA	2.382	2.086	NA	4.091	3.589	NA	NA	NA	NA	NA	NA
1925	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.328	3.694	NA	NA	NA	NA	3.424	NA	3.613	2.599	NA	5.551	4.453	NA	NA	NA	NA	NA	NA
1926	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.449	3.984	NA	NA	NA	NA	4.3	NA	4.136	3.347	NA	5.374	3.579	NA	NA	NA	NA	NA	NA
1927	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.246	3.928	NA	NA	NA	NA	4.19	NA	4.437	3.447	NA	5.088	3.595	NA	NA	NA	NA	NA	NA
1928	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.054	3.716	NA	NA	NA	NA	4.401	4.546	3.887	3.125	NA	5.698	3.82	NA	NA	NA	NA	NA	NA
1929	NA	NA	NA	NA	2.443	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.704	3.369	3.887	NA	NA	NA	4.465	4.904	3.418	2.775	NA	4.928	4.019	NA	NA	NA	NA	NA	NA
1930	NA	NA	NA	NA	3.475	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.526	2.265	3.367	NA	NA	NA	4.266	4.32	3.558	2.082	NA	4.871	3.263	NA	NA	NA	NA	NA	NA
1931	NA	NA	NA	NA	5.941	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.53	3.101	4.884	4.665	NA	NA	4.259	4.432	3.943	2.524	NA	5.063	3.538	NA	NA	NA	NA	NA	NA
1932	NA	NA	NA	NA	4.892	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.322	3.359	3.832	3.812	NA	NA	4.157	4.4	4.189	2.506	NA	4.284	2.556	NA	NA	NA	NA	NA	NA
1933	NA	NA	NA	NA	4.534	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.831	2.508	4.212	3.49	NA	NA	3.781	4.112	3.583	3.103	NA	4.053	2.606	NA	NA	NA	NA	NA	NA
1934	NA	NA	NA	NA	4.511	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.184	2.955	3.255	5.033	4.522	NA	NA	3.327	4.459	4.565	3.33	NA	4.795	2.901	NA	NA	NA	NA	NA	NA
1935	NA	NA	NA	NA	2.933	NA	NA	NA	6.057	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.001	2.671	3.079	5.03	4.702	NA	NA	3.75	3.989	4.149	3.502	NA	4.097	2.918	NA	NA	NA	NA	NA	NA
1936	NA	NA	NA	NA	4.449	NA	NA	NA	7.563	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.115	3.203	3.981	5.531	5.133	NA	NA	4.049	3.97	5.31	4.133	NA	4.055	2.905	NA	NA	NA	NA	NA	NA
1937	NA	NA	NA	NA	4.974	NA	NA	NA	6.954	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.638	3.359	3.375	5.388	5.548	NA	NA	3.646	3.922	5.426	3.513	NA	4.157	2.326	NA	NA	NA	NA	NA	NA
1938	NA	NA	NA	5.654	5.671	NA	NA	NA	6.906	2.193	NA	NA	NA	NA	NA	NA	NA	NA	2.394	2.914	2.833	6.547	6.688	NA	NA	4.293	4.879	5.654	3.973	NA	4.381	3.281	NA	NA	NA	NA	NA	NA
1939	NA	NA	1.799	4.892	5.801	NA	NA	NA	7.482	3.429	NA	NA	NA	NA	NA	NA	NA	NA	2.629	2.787	3.248	8.044	6.241	NA	NA	3.975	4.156	4.362	3.755	NA	4.826	3.14	NA	NA	NA	NA	1.711	NA
1940	NA	NA	1.102	4.325	4.741	NA	NA	NA	5.82	3.392	NA	NA	NA	NA	NA	NA	NA	NA	2.409	2.875	2.766	6.297	4.506	NA	NA	4.079	3.468	4.625	3.14	NA	3.434	2.288	NA	3.588	NA	NA	2.136	NA
1941	NA	NA	3.228	4.5	5.524	NA	NA	NA	5.331	3.553	NA	NA	NA	NA	NA	NA	NA	1.61	3.373	2.908	3.323	7.202	4.901	NA	NA	4.554	4.155	4.729	3.469	NA	3.658	2.672	NA	3.29	NA	NA	1.57	NA
1942	NA	NA	4.502	4.49	5.1	NA	NA	2.863	7.172	4.922	NA	NA	NA	NA	NA	NA	NA	2.913	3.64	3.462	3.263	7.281	5.003	NA	NA	3.837	3.864	4.424	3.971	NA	3.353	2.607	NA	3.683	NA	NA	1.305	NA
1943	NA	NA	4.86	4.624	5.938	NA	NA	2.456	6.666	4.19	NA	NA	NA	NA	NA	6.258	NA	2.747	4.341	4.091	4.146	8.184	5.217	NA	NA	4.057	3.803	4.299	4.169	NA	3.43	2.955	NA	4.26	NA	NA	1.084	NA
1944	NA	NA	4.156	4.162	4.56	NA	NA	2.92	4.512	4.378	NA	NA	NA	NA	NA	6.528	NA	3.001	3.295	2.323	3.221	6.853	4.662	NA	NA	3.114	2.959	3.415	3.223	NA	2.984	2.511	NA	4.582	NA	NA	1.713	NA
1945	NA	NA	4.147	4.145	5.164	NA	NA	2.308	3.908	4.783	NA	NA	NA	NA	NA	6.444	NA	3.919	3.625	2.751	3.002	5.916	4.781	NA	NA	2.473	3.214	2.697	2.889	NA	3.083	2.287	NA	6.029	NA	NA	1.83	NA
