# Maxwell - UM Biological Station Flux Site - ACRU - ITRDB MI026
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/30574
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-30574.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/mi026-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; mi026-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/mi026.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/mi026.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2020-07-01
#--------------------
# File_Last_Modified_Date
#   Date: 2020-07-01
#--------------------
# Title
#   Study_Name: Maxwell - UM Biological Station Flux Site - ACRU - ITRDB MI026
#--------------------
# Investigators
#   Investigators: Maxwell, J.T.(https://orcid.org/0000-0001-9195-3146); Mandra, T.E.; Novick, K.A.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2020-09-03.
#--------------------
# Publication
#   Authors: Justin T. Maxwell, Grant L. Harley, Tessa E. Mandra, Koong Yi, Steven A. Kannenberg, Tsun Fung Au, Scott M. Robeson, Neil Pederson, Peter E. Sauer, Kimberly A. Novick
#   Journal_Name: Journal of Geophysical Research: Biogeosciences
#   Published_Title: Higher CO2 Concentrations and Lower Acidic Deposition Have Not Changed Drought Response in Tree Growth But Do Influence iWUE in Hardwood Trees in the Midwestern United States
#   Published_Date_or_Year: 2019
#   Volume: 124
#   Pages: 3798-3813
#   Issue: 12
#   Report_Number: 
#   DOI: 10.1029/2019JG005298
#   Full_Citation: None
#   Abstract: Several important environmental influences of tree growth and carbon sequestration have changed over the past several decades in eastern North America, specifically, more frequent pluvial conditions, increased carbon dioxide (CO2) concentrations, and decreased acidic deposition. These factors could lead to changes in the relationship between tree growth and water availability, and perhaps even decouple the two, having large implications on how future climate change will impact forest productivity and carbon sequestration. Here, we examine the concurrent influence of the climatic water balance (precipitation minus potential evapotranspiration), CO2 concentrations, and sulfate and nitrogen deposition on radial tree growth, carbon isotopes, and intrinsic water-use efficiency (iWUE) for several hardwood tree species in the Midwestern United States. We found that when considering the simultaneous influence of these factors, the climatic water balance is the dominant influence on annual growth. Therefore, the recent pluvial period is the primary cause of the weakening relationship between radial growth and water availability. Even during pluvial periods, water availability is the primary control on growth, with increasing CO2 concentrations and decreased SO4 deposition being secondary factors. Importantly, the weakening in the climate-growth relationship is species specific, with Acer species having stable relationships with the climatic water balance, Liriodendron tulipifera showing a strengthening relationship, and Quercus species and Populus grandidentata exhibiting weakening. Thus, interannual variations in soil moisture unevenly impact tree growth and carbon sequestration. Our findings suggest that, despite recent pluvial conditions, increasing CO2 concentrations and decreasing acidic deposition have not buffered the impact of water availability on tree growth and carbon sequestration.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: University of Michigan Biological Station Flux Site
#   Location: Michigan
#   Northernmost_Latitude: 45.5598
#   Southernmost_Latitude: 45.5598
#   Easternmost_Longitude: -84.7138
#   Westernmost_Longitude: -84.7138
#   Elevation_m: 234
#--------------------
# Data_Collection
#   Collection_Name: MI026
#   First_Year: 1919
#   Last_Year: 2016
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Acer rubrum L.
#   Common_Name: red maple
#   Tree_Species_Code: ACRU
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## ACRU1A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ACRU1A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ACRU1B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ACRU1B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ACRU3A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ACRU3A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ACRU3B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ACRU3B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ACRU4A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ACRU4A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ACRU 6A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ACRU 6A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ACRU 6B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ACRU 6B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ACRU 7A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ACRU 7A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ACRU 7B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ACRU 7B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	ACRU1A_raw	ACRU1B_raw	ACRU3A_raw	ACRU3B_raw	ACRU4A_raw	ACRU 6A_raw	ACRU 6B_raw	ACRU 7A_raw	ACRU 7B_raw
1919	NA	NA	NA	NA	NA	1.464	NA	NA	NA
1920	NA	NA	NA	NA	NA	1.944	NA	NA	NA
1921	NA	NA	NA	NA	NA	1.783	NA	NA	NA
1922	NA	NA	NA	NA	NA	2.099	NA	NA	NA
1923	NA	NA	NA	NA	NA	2.03	NA	NA	NA
1924	NA	NA	NA	NA	NA	2.308	NA	NA	NA
1925	NA	NA	NA	NA	NA	1.136	NA	NA	NA
1926	NA	NA	NA	NA	NA	0.998	NA	1.471	NA
1927	NA	NA	NA	NA	NA	1.244	NA	1.938	NA
1928	NA	NA	NA	NA	NA	1.402	NA	2.065	NA
1929	NA	NA	NA	NA	NA	1.5	NA	1.652	NA
1930	NA	NA	NA	NA	NA	1.396	NA	1.638	NA
1931	NA	NA	NA	NA	NA	1.22	NA	1.226	NA
1932	NA	NA	NA	NA	2.637	2.002	NA	1.641	NA
1933	NA	NA	NA	NA	1.184	0.916	NA	0.813	NA
1934	2.195	NA	NA	NA	2.182	1.514	NA	1.581	NA
1935	1.378	NA	NA	NA	2.267	1.361	NA	1.213	NA
1936	1.299	NA	NA	NA	1.069	1.282	NA	0.725	NA
1937	1.476	NA	NA	2.012	1.853	1.12	NA	1.059	NA
1938	1.07	NA	1.865	2.249	1.744	1.227	NA	1.103	NA
1939	1.184	NA	2.385	2.554	1.558	1.376	NA	1.195	NA
1940	1.084	NA	2.301	2.256	1.522	1.756	NA	1.006	NA
1941	0.958	NA	1.176	1.065	1.221	1.147	NA	0.683	NA
1942	1.902	NA	2.546	2.061	1.799	2.423	NA	1.448	NA
1943	1.72	NA	2.187	2.728	1.441	1.974	NA	1.591	0.808
1944	1.072	NA	2.135	2.7	1.72	1.47	NA	0.753	0.813
1945	0.689	NA	1.589	2.015	1.324	1.594	NA	0.947	0.899
1946	0.921	NA	2.48	2.371	1.883	1.579	NA	1.557	1.408
1947	1.065	NA	2.226	2.014	1.523	1.636	NA	1.367	1.243
1948	0.996	NA	2.813	1.94	1.752	1.745	NA	1.144	0.956
1949	1.164	NA	2.463	1.4	1.704	1.689	NA	1.561	1.267
1950	1.063	1.629	2.76	1.902	1.905	1.706	0.945	1.168	0.991
1951	1.032	1.722	3.307	2.687	2.094	1.776	1.527	1.641	1.258
1952	1.497	2.21	2.869	2.647	2.142	2.005	1.466	1.895	1.888
1953	1.344	2.087	1.67	1.739	1.677	1.97	0.808	1.789	1.409
1954	0.922	1.135	1.38	1.128	1.035	1.32	1.161	1.255	0.892
1955	0.972	1.274	1.731	1.221	1.175	2.1	1.215	1.21	0.929
1956	1.036	1.6	2.818	1.687	1.337	2.201	1.486	1.147	0.802
1957	1.142	1.784	3.197	1.835	1.387	3.107	1.548	1.37	1.142
1958	1.02	1.443	2.576	1.994	1.389	2.311	0.704	1.523	1.106
1959	0.864	1.173	2.147	1.355	0.972	1.398	0.965	1.085	0.958
1960	1.086	2.002	3.309	2.667	1.923	1.613	0.904	1.49	1.037
1961	1.859	2.383	3.711	2.546	1.581	1.967	0.7	1.775	1.48
1962	1.215	1.102	1.701	1.136	1.213	1.004	0.216	1.324	1.001
1963	0.843	0.95	1.77	1.212	1.032	0.936	0.235	1.024	0.791
1964	1.191	2.232	2.625	2.023	2.05	1.195	0.539	1.701	1.209
1965	1.436	1.406	2.276	1.579	1.737	1.235	0.3	1.692	1.122
1966	1.084	1.224	1.318	0.904	1.081	0.692	0.159	0.834	0.666
1967	1.323	1.15	2.092	1.334	1.466	1.065	0.237	1.264	0.969
1968	1.298	1.196	2.321	1.796	1.411	0.779	0.087	1.565	1.025
1969	1.161	0.892	1.887	1.565	1.379	1.016	0.166	1.213	0.772
1970	1.777	2.006	2.03	1.641	1.513	1.206	0.364	1.78	1.214
1971	1.308	1.241	1.287	1.206	1.578	1.045	0.635	1.219	0.945
1972	2.489	2.122	2.148	2.071	2.778	1.663	0.724	2.088	1.706
1973	1.639	1.695	1.457	1.91	2.858	1.157	0.589	1.507	1.692
1974	2.457	2.335	1.83	1.993	2.617	1.635	0.773	1.93	2.053
1975	1.786	1.825	1.098	1.612	2.047	1.302	0.737	1.482	1.387
1976	1.423	1.884	1.015	1.769	1.801	1.195	0.944	1.591	1.548
1977	0.681	1.251	1.392	1.484	1.677	0.911	0.533	0.745	0.385
1978	0.927	1.315	0.95	1.068	1.255	1.26	0.805	0.787	0.685
1979	1	1.528	1.321	1.024	0.91	1.333	0.821	0.984	0.835
1980	1.051	1.316	1.255	1.146	0.931	1.415	0.815	0.869	0.857
1981	0.687	0.833	0.942	0.948	0.804	1.228	0.588	0.85	0.759
1982	0.545	0.629	0.675	0.646	0.431	0.768	0.381	0.455	0.529
1983	0.383	0.517	0.362	0.469	0.672	0.796	0.434	0.403	0.449
1984	0.361	0.953	0.385	0.418	0.821	0.817	0.368	0.367	0.398
1985	0.424	1.187	0.411	0.785	1.188	0.841	0.492	0.515	0.757
1986	0.356	0.624	0.562	1.448	1.472	0.843	0.581	0.443	0.668
1987	0.493	0.699	0.38	0.806	1.274	0.72	0.543	0.592	0.535
1988	0.294	0.409	0.285	0.533	1.03	0.649	0.724	0.227	0.3
1989	0.55	0.783	0.413	0.829	1.247	0.791	0.857	0.44	0.384
1990	0.687	1.001	0.362	1.344	1.403	1.043	1.233	0.656	0.596
1991	0.426	0.611	0.316	0.411	0.687	0.859	0.854	0.494	0.448
1992	0.309	0.568	0.24	0.629	0.728	0.346	0.476	0.326	0.405
1993	0.805	0.884	0.316	0.83	1.025	0.699	1.027	0.483	0.68
1994	0.549	0.492	0.24	0.568	0.606	0.939	1.235	0.511	0.821
1995	0.556	0.451	0.228	0.701	0.633	1.059	1.905	0.642	0.8
1996	0.849	0.811	0.17	0.66	0.598	0.923	1.292	0.672	0.786
1997	0.469	0.587	0.201	0.547	0.402	0.639	0.588	0.517	0.449
1998	1.489	1.81	0.435	0.941	0.594	1.299	1.507	1.07	1.132
1999	1.386	1.382	0.279	1.175	0.622	1.801	1.409	0.812	1.239
2000	0.975	0.868	0.439	0.869	0.759	1.064	1.167	0.778	1.138
2001	0.77	0.603	0.251	0.636	0.33	1.332	1.079	0.558	0.668
2002	0.551	0.421	0.245	0.598	0.25	1.015	0.936	0.402	0.346
2003	0.498	0.374	0.393	1.15	0.322	2.049	2.03	0.693	0.255
2004	0.51	0.458	0.398	1.134	0.37	2.217	1.967	0.982	0.361
2005	0.615	0.513	0.52	0.921	0.336	1.3	1.913	1.228	0.325
2006	0.937	0.601	0.474	0.847	0.243	0.913	1.279	1.134	0.319
2007	0.764	0.701	0.501	0.594	0.161	0.739	0.888	1.336	0.412
2008	1.201	0.523	0.633	0.88	0.123	1.061	0.852	1.504	0.48
2009	0.858	0.625	0.421	0.737	0.096	1.198	0.876	1.189	0.437
