# Lloyd - Grasshopper Hill - PCGL - ITRDB AK038
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3890
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3890.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak038-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ak038-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak038.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ak038.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2005-08-25
#--------------------
# File_Last_Modified_Date
#   Date: 2005-08-25
#--------------------
# Title
#   Study_Name: Lloyd - Grasshopper Hill - PCGL - ITRDB AK038
#--------------------
# Investigators
#   Investigators: Lloyd, A.H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Grasshopper Hill
#   Location: Alaska
#   Northernmost_Latitude: 64.92
#   Southernmost_Latitude: 64.92
#   Easternmost_Longitude: -163.67
#   Westernmost_Longitude: -163.67
#   Elevation_m: 150
#--------------------
# Data_Collection
#   Collection_Name: AK038
#   First_Year: 1790
#   Last_Year: 1999
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea glauca (Moench) Voss
#   Common_Name: white spruce
#   Tree_Species_Code: PCGL
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## OA0004_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OA0004; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OA0005_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OA0005; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OA0006_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OA0006; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OA0007_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OA0007; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OA0008_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OA0008; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OA0012_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OA0012; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OA0013_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OA0013; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OA107_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OA107; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OA110AB_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OA110AB; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OA111_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OA111; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OA113AB_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OA113AB; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OA125_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OA125; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OA127_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OA127; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OA129_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OA129; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OA130_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OA130; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OA155_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OA155; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OA156_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OA156; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## oa017_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: oa017; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OA179-1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OA179-1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OA056_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OA056; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OA058C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OA058C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OA062_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OA062; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OA070_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OA070; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OA075_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OA075; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	OA0004_raw	OA0005_raw	OA0006_raw	OA0007_raw	OA0008_raw	OA0012_raw	OA0013_raw	OA107_raw	OA110AB_raw	OA111_raw	OA113AB_raw	OA125_raw	OA127_raw	OA129_raw	OA130_raw	OA155_raw	OA156_raw	oa017_raw	OA179-1_raw	OA056_raw	OA058C_raw	OA062_raw	OA070_raw	OA075_raw
1838	0.408	NA	0.23	NA	NA	0.41	1.214	NA	NA	NA	0.584	1.196	0.328	NA	NA	NA	NA	0.382	1.158	NA	NA	NA	NA	NA
1839	0.606	0.466	0.328	NA	NA	0.398	0.864	NA	NA	NA	0.814	1.268	0.476	0.626	NA	NA	NA	0.264	0.79	NA	NA	NA	NA	NA
1840	0.534	0.744	0.256	NA	NA	0.382	1.172	NA	NA	NA	1.016	1.4	0.808	0.62	NA	NA	NA	0.614	1.3	NA	NA	NA	NA	NA
1841	0.334	0.666	0.2	NA	NA	0.628	0.802	NA	NA	NA	0.86	1.226	0.66	0.59	NA	NA	NA	0.62	0.94	NA	NA	NA	NA	NA
1842	0.168	0.464	0.22	NA	NA	0.62	0.652	NA	NA	NA	0.91	1.234	0.598	0.53	NA	NA	NA	0.49	1.23	NA	NA	NA	NA	NA
1843	0.16	0.432	0.306	NA	NA	0.516	1.054	NA	NA	NA	0.844	1.154	0.612	0.546	NA	NA	NA	0.59	1.1	NA	NA	NA	NA	NA
1844	0.27	0.56	0.33	NA	NA	0.704	1.336	NA	NA	NA	1.036	1.526	0.586	0.764	NA	NA	0.152	0.944	1.304	NA	NA	NA	NA	NA
1845	0.314	0.73	0.424	NA	NA	0.66	1.418	NA	NA	NA	1.298	1.68	0.838	0.71	NA	NA	0.682	1.188	1.44	NA	NA	NA	NA	NA
1846	0.306	0.514	0.378	NA	NA	0.538	1.27	NA	NA	NA	1.09	1.682	1.178	0.57	NA	NA	0.168	1.104	1.344	NA	1.124	NA	NA	NA
1847	0.238	0.598	0.346	NA	NA	0.768	1.47	NA	NA	NA	1.076	2.038	1.086	0.656	0.728	NA	0.146	1.042	1.456	NA	0.612	1.098	NA	NA
1848	0.322	0.534	0.454	NA	NA	0.754	1.664	NA	NA	NA	0.874	1.73	1.074	0.708	0.874	NA	0.324	1.038	1.418	NA	0.958	1.282	NA	NA
1849	0.462	0.484	0.408	NA	NA	0.494	1.376	NA	NA	NA	0.786	1.338	0.786	0.68	0.692	NA	0.334	0.7	1.16	NA	1.06	0.874	NA	NA
1850	0.58	0.65	0.616	NA	NA	0.548	2.756	NA	NA	NA	0.894	1.856	1.206	0.76	0.774	NA	0.384	0.81	1.096	NA	0.916	0.768	NA	NA
1851	0.644	0.63	0.444	NA	NA	0.522	1.916	NA	NA	NA	0.844	1.466	0.958	0.784	0.594	NA	0.12	1.146	0.864	NA	0.854	1.028	NA	NA
1852	0.66	0.678	0.502	NA	NA	0.646	1	NA	NA	NA	1.154	1.702	0.85	0.986	0.524	NA	0.098	1.164	1.166	NA	0.594	0.882	NA	NA
1853	0.662	0.726	0.716	NA	NA	0.616	0.87	NA	NA	NA	1.274	1.646	0.608	1.314	0.73	NA	0.208	1.362	1.16	NA	0.554	1.1	NA	NA
1854	0.444	0.488	0.492	NA	NA	0.644	0.664	NA	NA	NA	1.29	1.802	0.534	1.556	0.678	NA	0.2	1.132	1.212	NA	0.604	0.874	0.06	NA
1855	0.648	0.75	0.698	NA	NA	0.782	0.722	NA	NA	NA	1.55	2.168	0.598	2.182	0.898	NA	0.892	1.188	1.49	NA	0.528	1.038	0.124	NA
1856	0.548	0.764	0.678	NA	NA	0.582	0.99	NA	NA	NA	1.034	1.23	0.734	1.644	0.534	NA	0.544	0.746	1.034	NA	0.932	1.112	0.08	NA
1857	0.452	0.608	0.728	NA	NA	0.954	1.678	0.618	NA	2.156	1.704	2.186	0.988	1.896	0.91	NA	0.69	1.128	1.592	NA	0.646	1.148	0.088	NA
1858	0.682	0.782	0.57	0.378	NA	0.948	1.03	0.55	0.722	1.966	1.8	1.958	0.916	1.4	0.712	NA	0.764	1.21	1.036	NA	0.484	1.428	0.148	NA
1859	0.422	0.648	0.67	0.478	NA	0.742	0.844	0.48	0.458	1.404	1.57	1.624	0.782	1.162	0.652	NA	0.516	1.004	1.206	NA	0.51	0.882	0.066	NA
1860	0.448	0.612	0.884	0.58	NA	0.788	1.062	0.556	0.36	1.698	2.064	2.032	0.886	1.128	0.572	NA	0.682	1.258	1.604	NA	0.664	0.874	0.068	1.324
1861	0.346	0.336	0.722	0.698	NA	0.55	0.676	0.342	0.648	1.31	0.826	1.29	0.68	0.744	0.422	NA	0.452	0.732	1.086	NA	0.566	0.65	0.08	1.214
1862	0.334	0.104	0.426	0.314	NA	0.426	0.52	0.246	1.184	1.278	1.028	1.286	0.436	0.448	0.37	NA	0.378	0.642	1.022	NA	0.366	0.634	0.126	0.708
1863	0.316	0.08	0.752	0.266	NA	0.446	0.444	0.422	1.186	1.308	0.826	1.416	0.484	0.444	0.282	NA	0.402	0.454	0.79	0.356	0.28	0.726	0.216	0.696
1864	0.206	0.112	0.756	0.172	NA	0.584	0.208	0.31	1.4	0.774	0.664	1.188	0.322	0.76	0.224	NA	0.108	0.352	0.538	0.228	0.386	0.366	0.124	0.536
1865	0.182	0.204	0.606	0.104	NA	0.654	0.306	0.36	0.474	0.688	0.58	0.904	0.272	1.154	0.246	NA	0.18	0.298	0.426	0.614	0.13	0.438	0.172	0.496
1866	0.152	0.29	0.716	0.074	NA	0.642	0.68	0.538	0.474	0.968	1.096	1.38	0.546	0.97	0.38	NA	0.264	0.604	0.59	0.284	0.254	0.876	0.16	0.424
1867	0.162	0.424	0.474	0.068	NA	0.846	0.566	0.19	0.554	1.378	0.702	1.462	0.672	0.756	0.374	NA	0.228	0.572	1.064	0.262	0.236	1.034	0.158	0.318
1868	0.09	0.264	0.414	0.088	NA	0.566	0.424	0.23	0.324	0.804	0.828	0.864	0.386	0.422	0.412	NA	0.302	0.324	0.692	0.234	0.348	0.896	0.254	0.368
1869	0.15	0.402	0.736	0.082	NA	0.65	0.56	0.26	0.316	0.918	0.706	1.206	0.428	0.756	0.484	NA	0.504	0.494	0.678	0.194	0.338	0.968	0.422	0.304
1870	0.14	0.468	1.078	0.09	NA	0.71	0.68	0.246	0.422	1.176	0.696	1.36	0.494	0.932	0.678	NA	0.904	0.626	1.072	0.17	0.506	0.794	1.158	0.478
1871	0.198	0.516	1.214	0.092	0.606	0.61	0.756	0.194	0.504	1.092	0.706	1.848	0.952	1.05	0.732	NA	0.432	0.8	1.208	0.182	0.662	1.112	0.942	0.534
1872	0.526	0.436	1.21	0.132	0.402	0.438	0.894	0.332	0.504	1.102	0.704	1.712	0.702	1.324	0.98	NA	0.8	1.072	1.238	0.424	0.758	1.188	1.094	0.766
1873	0.486	0.518	1.45	0.232	0.878	0.604	0.964	0.386	0.83	1.46	0.708	1.752	0.854	1.998	0.854	1.034	0.786	1.6	1.282	0.414	0.83	1.282	1.332	0.838
1874	0.54	0.478	1.318	0.294	2.004	0.76	1.224	0.306	0.568	1.552	0.55	1.78	1.298	2.482	1.098	1.398	1.296	1.892	1.392	0.43	1.058	1.238	1.45	1.162
1875	0.596	0.468	1.624	0.202	1.43	0.666	1.056	0.586	0.504	1.862	1.158	1.648	1.404	2.042	0.942	1.476	1.422	1.788	1.274	0.656	1.24	1.478	1.328	1.344
1876	0.548	0.584	1.66	0.116	1.456	0.634	1.014	0.42	0.58	2.04	0.894	1.914	1.466	2.64	1.056	1.754	1.676	1.976	1.232	0.736	1.132	1.332	1.958	1.312
1877	0.612	0.69	1.132	0.136	1.108	0.878	1.328	0.354	0.816	2.464	1.272	2.06	1.626	2.482	1.82	1.54	1.796	2.186	1.38	1.05	1.17	1.028	2.328	1.15
1878	0.804	0.998	1.508	0.148	1.274	0.836	1.288	0.402	0.97	2.542	1.546	1.894	1.766	1.952	1.598	1.888	2.118	1.99	1.384	1.118	1.356	1.18	1.954	1.3
1879	0.814	0.952	1.244	0.162	1.234	0.8	1.222	0.35	0.626	1.8	1.046	1.442	1.488	2.038	1.614	1.646	1.89	1.924	1.096	1.274	1.104	1.41	1.884	1.224
1880	0.692	0.786	1.748	0.22	0.926	0.954	1.532	0.294	0.934	1.878	1.242	1.694	1.444	1.952	1.352	1.116	1.272	1.708	1.296	1.282	0.94	1.348	1.856	1.106
1881	0.856	0.836	1.5	0.29	1.272	0.75	1.766	0.358	0.896	2.226	1.028	1.518	1.016	2.462	1.35	0.958	1.778	1.9	1.132	2.03	1.266	1.36	1.95	1.314
1882	0.67	0.904	2.08	0.51	1.85	0.584	2.26	0.38	0.898	2.42	1.626	2.178	1.308	2.786	1.48	1.4	1.086	1.672	1.582	1.69	1.38	1.702	2.276	1.1
1883	0.574	0.742	1.308	0.628	1.21	0.398	1.292	0.36	0.588	1.682	1.232	1.374	0.876	1.844	0.984	1.216	0.58	1.246	0.77	1.266	0.91	1.492	1.316	1.312
1884	0.752	0.706	1.658	0.694	1.084	0.698	1.73	0.554	0.894	2.28	1.466	1.636	1.138	2.06	0.916	1.506	0.722	1.316	0.974	1.288	0.802	1.844	1.244	1.024
1885	0.628	0.862	1.544	0.994	1.372	0.608	1.404	0.532	0.87	2.08	1.174	1.618	1.242	2.42	0.742	1.494	0.572	1.56	1.056	1.376	1.066	1.612	1.588	1.548
1886	0.566	0.678	1.13	1.062	1.442	0.652	1.096	0.504	0.704	1.658	1.594	1.236	1.102	2.154	0.818	1.066	0.638	1.406	0.694	1.182	1.27	1.302	1.324	1.176
1887	0.438	0.772	1.428	0.956	1.164	1.028	1.528	0.746	0.994	2.344	2.25	2.116	1.01	2.124	0.542	0.914	0.814	1.524	0.972	1.29	1.314	1.658	1.402	0.718
1888	0.29	0.454	0.758	0.618	1.008	0.514	0.98	0.454	0.696	1.462	1.126	1.554	0.696	1.08	0.416	0.542	0.402	0.826	0.748	0.654	0.652	0.736	0.934	0.544
1889	0.45	0.788	0.992	0.972	1.306	0.574	0.972	0.636	1.342	1.432	1.378	1.43	0.638	1.766	0.518	0.85	0.754	1.152	0.738	0.672	1.232	1.512	1.276	0.332
1890	0.5	0.76	1.304	1.046	1.014	0.622	0.946	0.552	1.014	1.482	1.194	1.24	0.774	1.522	0.63	0.872	0.808	1.358	0.894	0.626	1.09	1.764	1.132	0.458
1891	0.39	1.02	2.094	1.188	1.138	0.96	1.13	0.714	2.14	2.586	2.084	2.34	0.708	2.302	0.486	1.206	0.936	1.94	1.052	0.61	3	1.694	1.338	1.284
1892	0.484	0.946	1.326	0.77	0.556	0.684	1.04	0.498	1.33	1.782	2.168	1.904	0.626	1.258	0.55	0.828	0.542	1.59	1.044	0.478	1.386	1.466	1.242	0.944
1893	0.678	1.36	1.04	1.164	0.396	0.652	0.834	0.672	1.368	1.262	1.912	1.652	0.78	1.64	0.716	0.928	0.852	1.77	0.898	0.22	1.074	1.208	1.532	1.362
1894	0.66	1.148	1.194	1.032	0.542	0.878	1.286	0.636	1.78	1.398	1.89	1.756	1.11	2.036	0.84	0.944	1.044	2.016	1.156	0.218	0.948	1.548	1.092	1.348
1895	0.626	1.028	1.146	0.964	0.342	0.908	1.348	0.364	1.784	1.61	1.924	1.882	0.896	1.818	0.818	0.786	0.832	1.862	0.92	0.336	0.836	1.332	1.206	1.29
1896	0.598	0.772	0.838	0.758	0.364	0.82	1.056	0.358	1.34	1.496	1.59	1.306	0.814	1.462	0.684	0.812	0.596	1.462	0.766	0.27	0.52	1.168	0.678	0.858
1897	0.422	0.574	0.8	0.662	0.248	1.03	1.058	0.294	1.198	1.832	1.616	1.996	0.868	1.892	1.31	0.748	0.556	1.514	0.974	0.376	0.55	1.378	0.598	0.85
1898	0.52	0.432	0.486	0.638	0.318	0.832	0.766	0.264	0.622	1.104	1.624	1.52	0.586	1.24	0.738	0.366	0.17	0.898	0.722	0.128	0.222	1.122	0.098	0.424
1899	0.468	0.566	0.352	0.58	0.452	0.438	0.452	0.456	0.53	0.644	0.662	0.738	0.24	0.556	0.456	0.426	0.26	0.788	0.418	0.102	0.196	0.898	0.22	0.466
1900	1.158	1.368	0.636	1.046	0.902	0.958	0.738	0.532	1.812	2.068	1.638	1.76	0.432	1.276	0.566	0.934	1.1	1.216	1.024	0.342	0.508	1.972	0.866	1.36
1901	0.814	0.554	0.408	1.024	0.552	0.648	0.332	0.47	0.708	1.018	0.902	1.042	0.23	1.042	0.314	0.52	0.47	0.642	0.516	0.206	0.344	1.002	0.592	0.458
1902	1.01	0.89	0.976	1.64	1.066	0.81	0.598	0.744	0.926	1.628	1.518	1.828	0.468	1.854	0.422	0.84	0.648	0.97	0.924	0.37	0.348	1.438	0.806	0.5
1903	1.042	0.706	0.942	1.476	1.078	0.714	0.53	0.936	0.632	1.526	0.998	1.112	0.49	1.438	0.462	0.762	0.534	0.886	0.718	0.338	0.388	1.848	0.712	0.692
1904	0.976	0.986	0.85	0.92	1.064	0.782	0.582	1.342	0.944	1.718	1.468	1.332	0.462	1.338	0.368	0.728	0.796	1.086	0.824	0.498	0.474	1.746	0.744	0.832
1905	0.836	0.858	0.722	0.514	0.744	0.724	0.602	0.99	0.754	1.186	1.164	0.916	0.476	0.958	0.522	0.756	0.702	0.902	0.616	0.312	0.402	1.616	0.726	0.554
1906	0.99	1.138	1.072	0.724	1.39	0.994	1.134	0.958	1.464	1.59	1.556	1.538	0.798	1.784	0.89	1.086	1.242	1.562	0.978	0.526	0.834	2.062	0.986	0.938
1907	0.902	0.7	0.812	0.384	0.962	0.588	0.812	0.836	0.872	1.386	1.528	1.292	0.586	1.504	0.702	0.712	0.66	1.116	0.754	0.46	0.568	1.666	0.814	0.696
1908	0.96	0.946	0.802	0.588	1.956	0.558	1.034	1.002	1.16	1.758	1.716	1.542	0.73	1.594	0.592	0.796	0.86	1.272	1.018	0.778	0.598	2.158	1.378	1.114
1909	0.546	0.956	1.056	0.658	1.366	0.504	1.154	1.028	1.01	1.244	1.792	1.334	0.59	1.468	0.614	0.744	0.662	1.536	0.734	0.618	0.77	1.796	1.162	1.134
1910	0.708	0.742	0.906	0.96	0.662	0.414	1.052	0.896	0.9	1.102	1.398	0.978	0.532	1.248	0.546	0.542	0.786	1.034	0.78	0.59	0.626	1.512	0.998	0.752
1911	1.088	1.19	1.2	2.054	1.366	0.736	1.798	1.058	0.954	1.75	1.77	1.85	0.536	1.914	0.67	0.652	0.904	1.376	1.326	0.988	0.686	2.804	1.508	1.274
1912	1.25	1.392	1.246	2.006	1.242	0.534	1.128	1.448	0.916	1.48	1.874	1.078	0.45	2.292	0.688	0.664	1.292	1.536	0.784	0.826	0.69	1.796	1.616	0.798
1913	1.12	2.308	1.812	2.03	2.67	0.666	1.584	1.668	1.702	2.518	2.612	1.696	1.242	3.428	0.788	1.128	2.682	1.974	1.19	1.862	1.434	2.234	2.762	2.17
1914	1.354	1.888	1.758	2.366	1.896	0.836	1.542	1.366	1.496	1.946	2.384	1.724	1.366	3.29	0.596	1.36	1.706	1.954	1.592	1.736	1.868	2.478	2.052	2.04
1915	1.072	1.324	1.352	1.954	1.544	0.904	1.464	1.2	1.2	1.632	2.512	1.464	1.198	2.256	0.708	1.334	1.45	1.904	1.3	1.572	1.244	2.312	1.658	1.458
1916	1.054	1.154	1.35	2.574	1.16	0.742	1.544	1.606	1.156	1.698	2.54	1.488	1.398	2.142	0.446	1.756	0.77	1.866	1.326	1.592	1.066	2.84	2.212	1.532
1917	0.646	0.79	1.322	1.366	1.144	0.49	1.05	1.206	0.604	0.992	2.382	1.358	0.866	1.462	0.448	1.122	0.648	1.508	0.682	1.654	0.864	1.74	1.444	0.984
1918	1.06	1.096	1.32	1.204	1.676	0.63	1.122	1.456	0.922	1.032	2.872	1.544	0.986	1.746	0.414	1.032	0.892	1.322	0.762	1.682	1.016	1.746	1.41	1.204
1919	0.614	1.008	0.95	0.852	1.88	0.66	0.82	1.174	0.834	0.93	2.016	1.004	0.748	1.506	0.38	0.966	0.626	0.914	0.422	0.974	0.908	1.58	0.952	0.67
1920	0.586	0.978	1.064	0.912	1.736	0.79	0.906	0.924	1.14	0.92	1.916	1.032	0.646	1.49	0.314	0.89	0.79	0.878	0.602	0.95	0.658	1.606	1.086	0.826
1921	1.182	0.936	1.266	1.038	2.002	0.82	0.642	1.274	0.942	0.734	2.456	1.118	0.508	1.612	0.382	0.942	0.988	0.924	0.438	1.136	0.558	1.89	1.232	0.81
1922	0.72	0.568	0.692	0.636	1.15	0.488	0.298	0.848	0.338	0.43	1.218	0.51	0.226	0.61	0.226	0.452	0.464	0.348	0.148	0.516	0.288	1.038	0.58	0.432
1923	0.828	0.804	0.81	1.246	1.344	0.876	0.424	1.082	0.56	0.786	2.49	0.898	0.3	1.156	0.438	0.502	0.854	0.526	0.22	0.97	0.546	1.596	0.972	0.596
1924	0.614	0.462	0.618	0.542	0.978	0.792	0.268	0.586	0.472	0.584	1.646	0.732	0.15	0.594	0.204	0.202	0.088	0.23	0.158	0.57	0.292	0.822	0.446	0.3
1925	0.46	1.07	0.996	1.112	1.714	1.168	0.314	0.874	0.806	0.986	2.284	1.034	0.252	1.37	0.186	0.328	0.338	0.588	0.42	0.912	0.528	1.094	0.534	0.32
1926	0.762	1.186	1.326	1.108	1.8	1.142	0.616	1.392	1.064	0.928	2.254	1.144	0.292	2.064	0.31	0.508	0.602	0.912	0.564	1.224	0.908	1.96	0.978	0.536
1927	0.79	1.138	0.894	1.09	2.408	0.874	0.748	1.036	1.816	0.872	2.59	0.916	0.394	1.544	0.296	0.576	0.682	0.874	0.774	1.342	0.806	2.204	1.1	0.702
1928	0.692	1.062	1.102	1.544	2.112	0.838	0.594	1.02	1.24	0.996	2.024	0.968	0.396	1.082	0.266	0.888	0.842	0.836	0.634	1.5	0.606	1.722	1.348	0.692
1929	0.972	1.516	1.602	2.232	2.402	0.79	0.654	1.31	1.32	1.126	2.094	1.374	0.508	1.226	0.25	1.028	1.276	1.406	0.696	1.364	0.792	2.286	1.708	0.94
1930	0.606	0.956	1.294	1.394	1.39	0.542	0.706	1.17	0.816	0.82	1.538	0.896	0.504	0.86	0.208	0.612	1.044	1.122	0.448	0.866	0.742	2.096	1.068	0.692
1931	0.586	1.066	0.962	1.526	1.538	0.502	0.794	1.346	0.692	0.934	1.338	0.82	0.618	0.928	0.396	0.716	1.216	1.288	0.544	1.076	0.97	2.304	1.376	0.69
1932	0.836	1.218	1.102	2.276	1.956	0.856	1.03	1.726	1.004	1.136	1.752	1.24	0.968	0.968	0.32	1.066	1.092	1.612	0.778	1.554	1.372	3.072	1.594	1.026
1933	0.82	1.25	1.384	1.938	1.88	0.758	0.91	1.634	0.864	1.056	1.474	1.406	0.846	1.508	0.316	0.848	0.918	1.702	0.566	1.76	1.226	3.026	1.314	1.094
1934	0.84	1.454	1.512	1.938	1.898	0.896	0.966	1.978	1.104	1.182	1.732	1.338	1.016	1.872	0.386	0.924	1.38	1.646	0.774	2.232	1.544	2.804	1.528	1.228
1935	1.232	1.834	1.69	2.41	1.758	1.004	1.33	2.49	1.442	1.16	1.68	1.33	0.996	2.192	0.374	1.132	1.714	1.73	0.978	2.128	1.418	2.764	1.832	1.402
1936	0.808	1.528	1.806	2.298	2.01	0.778	0.926	2.368	1.006	1.104	1.758	1.348	1.066	2.322	0.392	0.938	1.626	1.524	0.766	1.544	1.892	2.656	1.59	1.336
1937	1.036	1.458	1.25	2.58	1.564	0.796	1.13	2.006	1.91	1.258	2.04	1.044	1.206	2.622	0.296	1.16	0.984	1.16	0.958	1.792	1.916	2.646	1.91	1.37
1938	0.77	1.37	1.142	2.288	1.654	0.622	0.724	2.058	0.892	1.02	2.108	0.718	1.2	2.232	0.372	0.93	1.09	1.25	0.552	1.968	1.768	1.558	1.646	0.966
1939	0.778	0.974	1.086	2.092	2.04	0.662	1.062	2.03	1.436	1.242	2.202	0.768	1.338	2.362	0.314	1.04	1.014	1.748	0.942	1.716	1.294	1.202	1.75	1.304
1940	0.59	1.052	1.024	2.004	1.68	0.646	0.766	1.886	1.042	1.122	2.166	0.96	1.37	2.082	0.4	0.924	1.03	1.552	0.58	1.932	1.296	0.956	1.422	1.078
1941	1.078	1.284	1.56	2.208	2.132	0.94	1.108	2.498	2.108	1.43	2.82	1.37	1.962	2.324	0.532	1.704	1.394	1.916	1.034	1.72	1.476	1.248	1.768	1.76
