# King - Chittenden Bridge - PICO - ITRDB WY048
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/16836
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-16836.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wy048-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; wy048-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wy048.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/wy048.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2014-04-11
#--------------------
# File_Last_Modified_Date
#   Date: 2014-04-11
#--------------------
# Title
#   Study_Name: King - Chittenden Bridge - PICO - ITRDB WY048
#--------------------
# Investigators
#   Investigators: King, J.C.; Tercek, M.T.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Chittenden Bridge
#   Location: Wyoming
#   Northernmost_Latitude: 44.7
#   Southernmost_Latitude: 44.7
#   Easternmost_Longitude: -110.5
#   Westernmost_Longitude: -110.5
#   Elevation_m: 2349
#--------------------
# Data_Collection
#   Collection_Name: WY048
#   First_Year: 1680
#   Last_Year: 2010
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Pinus contorta Douglas ex Loudon
#   Common_Name: lodgepole pine
#   Tree_Species_Code: PICO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## cbr101a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cbr101a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cbr101b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cbr101b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cbr102a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cbr102a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cbr102b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cbr102b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cbr103a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cbr103a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cbr104a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cbr104a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cbr104b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cbr104b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cbr105a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cbr105a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cbr106a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cbr106a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cbr106b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cbr106b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cbr107a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cbr107a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cbr107b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cbr107b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cbr108a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cbr108a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cbr109a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cbr109a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cbr109b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cbr109b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cbr110a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cbr110a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cbr110b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cbr110b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cbr111b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cbr111b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cbr112a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cbr112a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cbr112b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cbr112b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cbr113a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cbr113a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cbr114a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cbr114a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cbr114b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cbr114b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cbr115a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cbr115a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cbr115b1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cbr115b1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cbr115b2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cbr115b2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cbr116a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cbr116a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cbr116b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cbr116b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cbr117a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cbr117a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cbr117b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cbr117b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cbr118a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cbr118a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cbr118b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cbr118b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cbr119a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cbr119a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	cbr101a_raw	cbr101b_raw	cbr102a_raw	cbr102b_raw	cbr103a_raw	cbr104a_raw	cbr104b_raw	cbr105a_raw	cbr106a_raw	cbr106b_raw	cbr107a_raw	cbr107b_raw	cbr108a_raw	cbr109a_raw	cbr109b_raw	cbr110a_raw	cbr110b_raw	cbr111b_raw	cbr112a_raw	cbr112b_raw	cbr113a_raw	cbr114a_raw	cbr114b_raw	cbr115a_raw	cbr115b1_raw	cbr115b2_raw	cbr116a_raw	cbr116b_raw	cbr117a_raw	cbr117b_raw	cbr118a_raw	cbr118b_raw	cbr119a_raw
1680	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1681	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.171	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1682	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.295	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1683	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.345	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1684	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.167	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1685	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.204	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1686	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.196	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1687	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1688	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.431	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1689	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1690	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.287	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1691	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.283	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1692	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.306	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1693	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.285	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1694	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.229	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1695	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.149	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1696	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.124	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1697	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.138	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1698	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.136	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1699	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.159	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1700	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.231	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1701	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.287	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1702	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.221	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1703	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.147	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1704	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.103	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1705	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.187	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1706	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.334	NA	0.158	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1707	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.276	NA	0.213	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1708	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.157	NA	0.143	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1709	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.358	NA	0.17	NA	NA	0.406	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1710	NA	0.241	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.257	NA	0.277	NA	NA	0.284	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1711	NA	0.395	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.212	NA	0.319	NA	NA	0.428	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1712	NA	0.368	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.339	NA	0.332	0.432	NA	0.486	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1713	NA	0.351	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.233	NA	0.185	0.207	NA	0.204	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1714	NA	0.609	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.273	NA	0.231	0.252	NA	0.344	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1715	NA	0.603	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.322	NA	0.159	0.176	NA	0.414	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1716	NA	0.589	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.297	NA	0.279	0.329	NA	0.653	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1717	NA	0.663	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.251	NA	0.402	0.456	NA	0.851	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1718	NA	0.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.368	NA	0.367	0.56	NA	0.936	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1719	NA	0.696	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.3	NA	0.292	0.474	NA	0.751	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1720	NA	0.739	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.263	NA	0.218	0.625	NA	0.733	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1721	NA	0.571	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.295	NA	0.167	0.425	NA	0.773	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1722	NA	0.466	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.322	NA	0.166	0.261	NA	0.847	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1723	NA	0.707	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.357	NA	0.158	0.376	NA	0.895	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1724	NA	0.946	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.277	NA	0.44	0.674	NA	1.072	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1725	NA	0.704	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.307	NA	0.504	0.603	NA	0.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
