# Meko - Orland Hutterite Colony - QUMA - ITRDB SD015
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3957
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3957.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/sd015-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; sd015-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/sd015.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/sd015.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Meko - Orland Hutterite Colony - QUMA - ITRDB SD015
#--------------------
# Investigators
#   Investigators: Meko, D.M.(https://orcid.org/0000-0002-5171-2724); Sieg, C.H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Orland Hutterite Colony
#   Location: South Dakota
#   Northernmost_Latitude: 43.85
#   Southernmost_Latitude: 43.85
#   Easternmost_Longitude: -97.05
#   Westernmost_Longitude: -97.05
#   Elevation_m: 523
#--------------------
# Data_Collection
#   Collection_Name: SD015
#   First_Year: 1859
#   Last_Year: 1991
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus macrocarpa Michx.
#   Common_Name: burr oak
#   Tree_Species_Code: QUMA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## ORL10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ORL10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ORL10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ORL10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ORL1A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ORL1A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ORL1B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ORL1B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ORL2A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ORL2A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ORL2B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ORL2B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ORL3A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ORL3A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ORL3B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ORL3B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ORL4A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ORL4A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ORL4B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ORL4B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ORL5A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ORL5A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ORL5B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ORL5B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ORL6A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ORL6A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ORL6B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ORL6B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ORL7A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ORL7A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ORL7B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ORL7B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ORL8A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ORL8A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ORL8B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ORL8B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ORL9A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ORL9A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ORL9B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ORL9B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	ORL10A_raw	ORL10B_raw	ORL1A_raw	ORL1B_raw	ORL2A_raw	ORL2B_raw	ORL3A_raw	ORL3B_raw	ORL4A_raw	ORL4B_raw	ORL5A_raw	ORL5B_raw	ORL6A_raw	ORL6B_raw	ORL7A_raw	ORL7B_raw	ORL8A_raw	ORL8B_raw	ORL9A_raw	ORL9B_raw
1912	1.18	1.85	4.55	3.06	3.15	4.09	2.41	NA	2.99	2.55	1.89	1.63	2.46	1.73	2.88	3.11	2.8	3.7	1.16	1.28
1913	1.45	1.37	3.05	2.73	2.22	2.75	2.21	NA	3.66	2.85	2.8	2.22	2.46	2.22	1.5	2.87	2.88	4.63	1.4	1.48
1914	1.08	1.09	1.95	0.93	1.46	1.82	1.16	NA	2.35	1.5	1.97	1.64	1.48	1.01	0.9	1.27	1.56	2.46	0.56	0.88
1915	0.71	1.06	2.22	1.35	1.49	2.01	1.77	NA	2.75	2.14	1.8	1.35	1.93	1.27	2.43	0.66	1.46	2.35	1.07	0.88
1916	1.46	1.65	4.65	2.97	3.75	3.89	2.74	3.34	3.49	2.82	3.09	2.31	1.65	1.59	2.93	1.64	2.96	3.27	0.94	0.85
1917	1.04	1.62	2.96	1.79	3.32	3.09	2.12	2.01	2.47	2.53	2.38	1.91	1.71	1.42	3.08	2.2	2.17	2.7	0.98	1.14
1918	0.9	1.44	3.36	1.73	1.98	2.49	1.99	1.97	2.67	2.39	3.6	2.71	1.88	1.28	3.24	2.44	2.1	3.1	1.03	1.02
1919	1.05	2.98	4.57	3.41	2.3	3.26	1.86	2.13	2.99	3.32	3.26	3.5	2.14	2.32	2.63	3.24	2.53	3.09	1.77	1.23
1920	0.82	2.94	4.42	3.71	3.06	4.11	2.11	2.6	3.12	2.87	2.57	2.91	2.33	2.96	1.39	2.52	2.63	3.36	2.32	1.19
1921	0.84	1.56	2.22	1.61	1.76	2.34	1.28	1.82	1.72	2.07	2.35	2.52	1.28	1.72	2.07	1.34	1.55	2.33	1.29	0.94
1922	0.78	1.31	2.95	1.64	1.83	2.08	1.58	2.18	2.22	2.5	2.34	3.24	1.74	1.79	1.83	1.69	2.13	2.12	1.44	0.95
1923	0.9	1.43	1.96	1.44	1.46	1.46	1.05	1.06	1.74	1.88	2.35	3.09	2.12	1.47	0.56	1.44	1.7	1.74	1.22	1.04
1924	0.74	1.69	3.3	2.64	2.27	2.14	1.45	1.58	2.25	2.51	2.25	2.75	2.66	1.88	0.9	1.4	2.16	2.02	1.5	1.08
1925	0.6	1.32	1.73	1.23	1.28	1.35	0.94	0.94	1.72	1.76	2.37	2.7	1.83	1.42	1.11	1.04	1.59	1.6	1.24	0.78
1926	0.55	1.15	1.22	0.88	0.65	0.91	0.59	0.55	1.02	1.2	1.59	2.41	1.03	0.98	1.09	0.78	1.42	1.27	0.87	0.55
1927	0.87	2.1	3.71	2.66	2.52	2.67	1.36	1.29	2.53	2.68	2.49	3.45	1.85	1.61	1.87	1.33	2.66	2.66	2.23	1.73
1928	0.86	1.47	2.16	1.83	1.3	1.97	0.85	0.75	2.74	2.6	2.19	3.68	1.82	1.27	1.87	1.54	2.12	2.21	2.14	1.45
1929	0.87	1.7	2.94	2.25	2.4	2.74	1.05	0.97	2.58	2.22	2.01	3.31	2.01	1.39	0.98	1.47	2.14	2.41	2.23	1.65
1930	1.28	1.65	2.25	1.68	1.91	1.87	0.89	0.85	2.2	1.89	2.15	4.11	1.81	1.41	0.99	1.21	1.98	2.32	1.99	1.55
1931	0.85	1.77	1.26	1.13	0.94	0.81	0.67	0.51	1.29	1.15	1.15	3.33	1.41	0.95	0.52	0.68	1.17	1.23	1.15	0.65
1932	1.23	2.27	2.36	1.82	1.94	1.68	0.8	0.76	1.66	1.93	3.07	4.63	1.9	1.32	1.24	1.38	2.25	2.27	1.16	1
1933	0.94	1.42	1.43	1.2	1.23	1.19	0.45	0.35	1.24	1.12	1.83	2.32	0.94	0.98	0.85	0.79	1.35	1.62	0.95	0.93
1934	0.7	1.19	0.61	0.8	0.94	0.85	0.29	0.13	1.12	1.17	1.18	1.86	0.7	0.65	0.42	0.5	0.78	1.08	0.74	0.62
1935	1.68	2.67	1.92	1.77	1.86	2.11	0.45	0.36	2.29	2.07	2.41	3.47	1.55	1.38	0.75	0.52	1.59	2.13	1.2	1.13
1936	1.07	1.25	1.88	1.94	1.26	1.36	0.32	0.33	1.56	1.64	1.74	2.13	1	1.07	0.7	0.54	1.31	1.6	1.04	0.97
1937	0.84	1.5	2.22	2.63	1.02	1.13	0.35	0.31	1.72	1.4	1.97	2.51	0.84	0.86	0.89	0.67	1.6	1.57	0.76	0.8
1938	0.74	1.12	1.79	1.62	0.85	0.92	0.47	0.33	1.81	1.79	2	2.67	0.49	0.79	1.11	0.76	1.19	1.41	0.97	0.73
1939	0.41	0.7	1.27	1.36	0.63	0.85	0.32	0.24	1.31	1.08	0.98	1.47	0.51	0.62	0.55	0.56	0.95	1.31	0.7	0.61
1940	0.72	0.91	2.06	2.18	1.01	1.24	0.62	0.53	1.63	1.53	1.72	2.82	0.46	0.75	1	0.88	1.55	1.92	1.01	1.07
1941	0.92	1.26	2.72	2.48	1.51	2.17	1.18	1.36	2.16	2.25	2.76	4.09	0.63	0.9	1.86	1.29	1.95	2.63	1.17	1.22
1942	1.35	2.07	6.34	4.93	3.47	4.22	2.12	2.23	3.28	3.25	3.51	4.76	1.14	1.45	2.01	1.69	2.31	3.32	2.01	1.82
1943	0.88	1.3	2.96	1.99	1.78	1.76	1.9	1.22	2.27	2.37	1.88	3.08	0.83	0.92	0.82	1.04	1.64	2.16	1.32	1.45
1944	1.49	2.22	5.94	4.64	3.38	2.61	2.8	3.32	3.07	3.26	2.82	4.95	2.03	1.99	2.51	1.56	3.26	4.47	1.75	1.6
1945	1.57	1.68	5.09	4.02	4.44	4.8	3.28	2.91	3.07	3.49	2.74	4.2	2.11	2.32	2.82	1.58	3.69	3.46	2.34	2.09
1946	0.88	1.14	1.55	1.64	1.22	1.17	1.05	1.12	1.1	1.02	1.17	1.77	0.84	1.3	0.86	0.62	1.39	1.36	1.21	0.93
1947	1.57	1.38	2.82	2.53	2.05	2.02	2.58	1.86	2.12	1.91	2.06	2.53	1.16	1.82	1.2	0.75	2.92	1.98	2.18	1.51
1948	0.77	1.02	2.37	2.84	1.94	2	2.2	2.9	2.18	2.2	1.85	2.9	0.88	1.71	2.13	1.17	2.07	2.51	1.99	1.4
1949	1.06	1.34	3.61	3.74	1.4	1.72	1.33	1.69	1.13	1.18	1.53	2.1	0.92	1.39	2.74	1.92	2.2	2.24	1.96	1.62
1950	0.83	1.2	2.19	2.69	0.92	0.9	1.33	1.52	1.1	1.27	1.36	1.95	0.88	1.07	2.26	1.6	2.55	2.23	1.65	1.18
1951	0.94	1.57	4.75	5.37	3.08	3.52	2.43	2.49	2.52	3.2	2.28	3.91	1.1	1.73	3.07	3.05	3.23	4.32	2.4	2.05
1952	0.7	1.28	3.39	3.16	1.51	1.86	1.87	2.16	1.83	2	1.81	2.88	1.09	1.4	2.89	2.18	2.29	2.91	1.73	1.56
1953	0.94	1.28	3.42	2.64	1.13	1.39	2.05	1.97	1.66	2.08	1.55	2.65	0.85	1.09	2.66	2.18	2.44	2.61	1.88	1.43
1954	0.72	1.4	2.39	2.05	1	1.26	1.91	2.3	1.55	2.04	1.66	2.48	0.8	0.77	2.96	2.64	1.75	2.87	1.44	1.2
1955	0.56	1.14	2	1.68	0.65	0.83	1.16	1.57	1.22	1.37	1.34	1.96	0.86	0.88	1.84	1.71	1.21	1.67	1.29	1.03
1956	0.67	1.09	1.91	1.52	0.68	0.79	1.01	1.41	1.19	1.26	1.82	2.75	0.59	0.75	3.24	1.92	1.3	1.76	1.23	0.92
1957	0.81	1.24	4.48	3.79	1.68	1.75	2.22	2.33	1.92	2.2	2.22	3.21	1.64	1.38	3.67	3.64	1.72	2.93	1.66	1.58
1958	0.78	0.76	2.32	2.18	0.96	0.88	1.22	1.51	1.3	1.36	1.39	2.24	1.34	1.05	2.19	2.17	1.14	1.55	1.39	1.08
1959	0.63	0.8	1.34	1.38	0.66	0.51	0.87	1.17	1.09	1.12	1.13	2.03	0.7	0.67	1.47	1.17	0.92	1.07	0.98	0.76
1960	0.76	1.09	3.36	2.55	1.25	1.47	2.39	2.21	1.75	1.68	2.36	3.39	1.3	1.16	3.33	2.4	1.96	2.39	1.61	1.38
1961	0.73	1.19	2.92	2.67	1.56	1.49	2.67	2.47	2.31	2.04	2.11	2.86	1.4	1.31	2.63	3.14	1.57	2.39	1.46	1.32
1962	0.85	1.32	3.86	4.67	2.35	2.13	1.8	1.6	1.33	1.8	2.19	3.44	1.96	1.55	2.71	2.57	2.13	2.91	2.1	1.93
1963	0.7	1.06	2.25	1.93	1	1.23	1.67	1.6	1.26	1.27	1.51	2.08	1.88	1.45	1.41	1.42	1.46	2.11	1.07	0.96
1964	0.84	1.11	3.64	2.62	0.91	1.32	2.07	2.16	1.48	1.56	1.92	2.29	2.3	1.95	2.24	1.88	1.74	2.54	1.45	1.21
1965	0.89	1.28	3.45	3.25	1.76	1.94	1.94	2.1	1.36	1.16	2.26	2.99	2.77	2.46	3.19	2.43	2.28	2.98	1.74	1.31
1966	0.91	1.12	1.72	1.62	0.82	0.95	1.44	1.76	1.15	1.1	1.89	2.25	2.38	2.41	2.05	1.7	1.34	2.18	1.27	1.04
1967	0.86	1.03	3.32	2.15	1.48	1.61	2.03	2.39	2.07	2.14	2.28	2.66	2.49	2.32	3.23	2.6	1.9	2.74	1.5	1.26
1968	0.79	1.12	2.37	1.91	1.09	1.34	1.2	1.84	1.27	1.45	1.8	2.62	2.13	1.63	2.15	1.55	1.29	2.3	0.96	1.01
1969	0.78	1.09	4.75	3.04	2.35	1.52	1.72	2.38	1.73	2.36	2.35	3.19	1.98	1.23	2.72	2.26	1.81	2.81	1.21	1.17
1970	0.69	1.56	3.32	2.37	2.15	1.6	1.85	2.2	1.47	1.95	2.67	3.31	2.33	1.47	2.46	2.16	1.54	2.8	1.59	1.42
1971	0.78	1.23	3.01	2.37	1.54	1.44	1.16	1.46	1.2	1.19	2.2	2.72	2.31	1.61	2.44	1.75	1.41	2.5	1.32	1.07
1972	1.11	1.48	5.78	4.65	5.18	4.32	2.02	1.77	1.72	1.67	3.03	3.83	2.73	2.1	3.6	3.31	2.17	3.74	1.82	1.35
1973	1.02	1.33	2.54	2.14	2.02	2.1	1.78	1.69	1.32	1.45	2.38	2.8	2.42	1.84	2.54	2.41	1.5	2.69	1.66	1.06
1974	1.1	1.41	3.79	2.2	2.1	1.84	1.04	1.41	1.11	1.2	2.23	2.84	2.08	1.6	2.32	2.51	1.41	2.41	1.41	1.34
1975	0.77	1.1	3.41	2.3	2.05	2.15	1.23	1.28	1.31	1.19	2.68	3.1	1.74	1.33	2.7	2.7	1.65	3.03	1.46	1.24
1976	0.53	0.95	1.65	1.16	1.17	1.31	0.8	1.11	0.83	0.8	1.51	1.88	1.22	0.83	1.8	1.54	1.1	2.17	0.98	0.84
1977	0.67	0.96	2.26	1.41	0.63	0.63	0.88	1.04	1.09	1.41	1.59	1.96	1.51	0.9	2.21	2.3	1.11	2.03	1.08	1.11
1978	1.07	0.88	3.34	2.78	1.6	1.65	1.8	1.58	1.68	2.09	2.54	3.13	2.29	1.55	3.03	3.01	1.78	3.3	1.68	1.45
1979	1.16	1.63	4.86	4.75	2.88	3.5	2.11	2.05	2.06	2.45	2.74	3.66	3.03	1.66	3.68	3.09	2.06	3.48	2.22	1.82
1980	1.21	1.54	2.81	2.12	1.27	1.17	1.31	1.63	1.12	1.63	2.35	2.57	1.91	1.45	2.16	1.95	1.73	2.36	1.2	1.21
1981	1.06	1.41	1.86	1.7	0.74	0.86	1.09	1.08	0.96	1.29	2.21	2.38	1.47	1.06	1.69	1.67	1.18	1.54	1.3	1.06
1982	0.76	1.4	4.56	3.45	1.77	2.26	1.71	1.79	1.66	2.57	2.89	3.4	1.45	1.45	3.31	2.73	1.58	2.64	1.86	1.48
1983	0.8	1.13	3.76	2.86	2.25	2.35	1.55	1.79	1.89	2.57	2.73	3.42	0.99	0.84	2.78	2.97	1.83	3.19	1.67	1.33
1984	1.25	1.73	3.65	2.35	2.59	2.1	1.4	1.45	1.61	2.14	2.22	2.8	0.89	0.86	2.64	2.59	1.78	3.29	2.03	1.41
1985	0.72	1	1.4	1.12	1.28	1.05	0.92	0.78	0.77	1.19	1.58	1.72	0.64	0.38	1.32	1.74	1.25	1.82	0.92	0.79
1986	0.91	1.13	1.52	1.72	2.99	2.64	1.5	1.98	1.25	2.54	1.55	1.48	0.49	0.48	1.33	1.82	0.81	1.26	0.94	0.59
1987	1.01	1.32	2.06	1.7	2.9	3.23	1.15	1.64	1.28	2.26	1.91	2.09	0.73	0.48	2.19	1.84	1.15	1.97	1.32	0.95
1988	0.81	1.19	2.03	1.64	2.29	1.89	0.98	1.19	1.07	1.37	1.64	1.8	0.51	0.31	1.75	1.78	0.94	1.71	0.91	0.8
1989	1.1	1.36	2.58	1.78	1.18	1.4	1.11	1.31	0.86	0.47	1.66	1.68	0.7	0.53	2.45	1.93	0.9	1.76	0.82	0.56
1990	1.37	1.64	3.76	2.75	2.79	3.14	1.22	1.66	1.09	1.17	2.07	1.94	0.71	0.56	1.61	1.84	1.52	2.4	1.13	0.81
1991	1.6	2.04	2.76	2.29	2.95	2.71	1.21	1.77	1.2	1.07	2.06	2.53	0.72	0.6	3.25	2.78	1.53	2.63	1.39	1.04
