# Cleaveland - Crystal - PSME - ITRDB NM520
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/2942
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-2942.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/nm520l-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; nm520l-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/nm520l.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/nm520l.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Cleaveland - Crystal - PSME - ITRDB NM520
#--------------------
# Investigators
#   Investigators: Cleaveland, M.K.; Harlan, T.P.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Crystal
#   Location: New Mexico
#   Northernmost_Latitude: 35.97
#   Southernmost_Latitude: 35.97
#   Easternmost_Longitude: -108.8
#   Westernmost_Longitude: -108.8
#   Elevation_m: 2755
#--------------------
# Data_Collection
#   Collection_Name: NM520
#   First_Year: 1540
#   Last_Year: 1978
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  latewood width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pseudotsuga menziesii (Mirb.) Franco
#   Common_Name: Douglas-fir
#   Tree_Species_Code: PSME
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## CD012L_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: CD012L; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CD034L_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: CD034L; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CD043L_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: CD043L; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CD052L_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: CD052L; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CD053L_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: CD053L; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CD054L_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: CD054L; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CD061L_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: CD061L; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CD074L_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: CD074L; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CD094L_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: CD094L; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CD111L_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: CD111L; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CD114L_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: CD114L; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CD134L_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: CD134L; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CD142L_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: CD142L; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CD144L_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: CD144L; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	CD012L_raw	CD034L_raw	CD043L_raw	CD052L_raw	CD053L_raw	CD054L_raw	CD061L_raw	CD074L_raw	CD094L_raw	CD111L_raw	CD114L_raw	CD134L_raw	CD142L_raw	CD144L_raw
1540	NA	NA	NA	0.53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1541	NA	NA	NA	0.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1542	NA	NA	NA	0.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1543	NA	NA	NA	0.34	0.49	NA	NA	NA	NA	NA	NA	NA	NA	NA
1544	NA	NA	NA	0.36	0.54	NA	NA	NA	NA	NA	NA	NA	NA	NA
1545	NA	NA	NA	0.09	0.16	NA	NA	NA	NA	NA	NA	NA	NA	NA
1546	NA	NA	NA	0.31	0.49	NA	NA	NA	NA	NA	NA	NA	NA	NA
1547	NA	NA	NA	0.27	0.19	NA	NA	NA	NA	NA	NA	NA	NA	NA
1548	NA	NA	NA	0.17	0.18	NA	NA	NA	NA	NA	NA	NA	NA	NA
1549	NA	NA	NA	0.8	0.57	NA	NA	NA	NA	NA	NA	NA	NA	NA
1550	NA	NA	NA	0.44	0.73	NA	NA	NA	NA	NA	NA	NA	NA	NA
1551	NA	NA	NA	0.25	0.56	NA	NA	NA	NA	NA	NA	NA	NA	NA
1552	NA	NA	NA	0.23	0.24	NA	NA	NA	NA	NA	NA	NA	NA	NA
1553	NA	NA	NA	0.55	0.38	NA	NA	NA	NA	NA	NA	NA	NA	NA
1554	NA	NA	NA	0.24	0.25	NA	NA	NA	NA	NA	NA	NA	NA	NA
1555	NA	NA	NA	0.83	0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA
1556	NA	NA	NA	0.7	0.45	NA	NA	NA	NA	NA	NA	NA	NA	NA
1557	NA	NA	NA	0.69	0.41	NA	NA	NA	NA	NA	NA	NA	NA	NA
1558	NA	NA	NA	0.18	0.19	NA	NA	NA	NA	NA	NA	NA	NA	NA
1559	NA	NA	NA	0.15	0.18	NA	NA	NA	NA	NA	NA	NA	NA	NA
1560	NA	NA	NA	0.11	0.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
1561	NA	NA	NA	0	0.08	NA	NA	NA	NA	NA	NA	NA	NA	NA
1562	NA	NA	NA	0	0.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
1563	NA	NA	NA	0.06	0.14	NA	NA	NA	NA	NA	NA	NA	NA	NA
1564	NA	NA	NA	0.18	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA
1565	NA	NA	NA	0.45	0.29	NA	NA	NA	NA	NA	NA	NA	NA	NA
1566	NA	NA	NA	0.15	0.11	NA	NA	NA	NA	NA	NA	NA	NA	NA
1567	NA	NA	NA	0.17	0.09	NA	NA	NA	NA	NA	NA	NA	NA	NA
1568	NA	NA	NA	0.31	0.25	NA	NA	NA	NA	NA	NA	NA	NA	NA
1569	NA	NA	NA	0.62	0.25	NA	NA	NA	NA	NA	NA	NA	NA	NA
1570	NA	NA	NA	0.4	0.26	NA	NA	NA	NA	NA	NA	NA	NA	NA
1571	NA	NA	NA	0.3	0.15	NA	NA	NA	NA	NA	NA	NA	NA	NA
1572	NA	NA	NA	0.51	0.23	NA	NA	NA	NA	NA	NA	NA	NA	NA
1573	NA	NA	NA	0.07	0.04	NA	NA	NA	NA	NA	NA	NA	NA	NA
1574	NA	NA	NA	0.09	0.05	NA	NA	NA	NA	NA	NA	NA	NA	NA
1575	NA	NA	NA	0.1	0.05	NA	NA	NA	NA	NA	NA	NA	NA	NA
1576	NA	NA	NA	0.1	0.08	NA	NA	NA	NA	NA	NA	NA	NA	NA
1577	NA	NA	NA	0.12	0.18	NA	NA	NA	NA	NA	NA	NA	NA	NA
1578	NA	NA	NA	0.2	0.11	NA	NA	NA	NA	NA	NA	NA	NA	NA
1579	NA	NA	NA	0.04	0.07	NA	NA	NA	NA	NA	NA	NA	NA	NA
1580	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
1581	NA	NA	NA	0.1	0.08	NA	NA	NA	NA	NA	NA	NA	NA	NA
1582	NA	NA	NA	0.12	0.09	NA	NA	NA	NA	NA	NA	NA	NA	NA
1583	NA	NA	NA	0.08	0.08	NA	NA	NA	NA	NA	NA	NA	NA	NA
1584	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
1585	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
1586	NA	NA	NA	0.21	0.12	NA	NA	NA	NA	NA	NA	NA	NA	NA
1587	NA	NA	NA	0.12	0.09	NA	NA	NA	NA	NA	NA	NA	NA	NA
1588	NA	NA	NA	0.39	0.11	NA	NA	NA	NA	NA	NA	NA	NA	NA
1589	NA	NA	NA	0.55	0.15	NA	NA	NA	NA	NA	NA	NA	NA	NA
1590	NA	NA	NA	0.09	0.08	NA	NA	NA	NA	NA	NA	NA	NA	NA
1591	NA	NA	NA	0.23	0.27	NA	NA	NA	NA	NA	NA	NA	NA	NA
1592	NA	NA	NA	0.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1593	NA	NA	NA	0.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1594	NA	NA	NA	0.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1595	NA	NA	NA	1.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1596	NA	NA	NA	0.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1597	NA	NA	NA	0.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1598	NA	NA	NA	0.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1599	NA	NA	NA	0.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1600	NA	NA	NA	0.17	NA	NA	NA	NA	NA	NA	NA	NA	0.6	NA
1601	NA	NA	NA	0.17	NA	NA	NA	NA	NA	NA	NA	NA	0.24	NA
1602	NA	NA	NA	0.18	NA	NA	NA	NA	NA	NA	NA	NA	0.25	NA
1603	NA	NA	NA	0.25	NA	NA	NA	NA	NA	NA	NA	NA	0.66	NA
1604	NA	NA	NA	0.13	NA	NA	NA	NA	NA	NA	NA	NA	0.44	NA
1605	NA	NA	NA	0.32	NA	NA	NA	NA	NA	NA	NA	NA	0.37	NA
1606	NA	NA	NA	0.26	NA	NA	NA	NA	NA	NA	NA	NA	0.7	NA
1607	NA	NA	NA	0.15	NA	NA	NA	NA	NA	NA	NA	NA	0.84	NA
1608	NA	NA	NA	0.3	NA	NA	NA	NA	NA	NA	NA	NA	0.73	NA
1609	NA	NA	NA	0.32	NA	NA	NA	NA	NA	NA	NA	NA	0.84	NA
1610	NA	NA	NA	0.74	NA	NA	NA	NA	NA	NA	NA	NA	0.78	NA
1611	NA	NA	NA	0.6	NA	NA	NA	NA	NA	NA	NA	NA	1.19	NA
1612	NA	NA	NA	0.13	NA	NA	NA	NA	NA	NA	NA	NA	0.85	NA
1613	NA	NA	NA	0.09	NA	NA	NA	NA	NA	NA	NA	NA	0.32	NA
1614	NA	NA	NA	0.2	NA	NA	NA	NA	NA	NA	NA	NA	0.88	NA
1615	NA	NA	NA	0.08	NA	NA	NA	NA	NA	NA	NA	NA	0.58	NA
1616	NA	NA	NA	0.14	NA	NA	NA	NA	NA	NA	NA	NA	0.71	NA
1617	NA	NA	NA	0.32	NA	NA	NA	NA	NA	NA	NA	NA	1.15	NA
1618	NA	NA	NA	0.38	NA	NA	NA	NA	NA	NA	NA	NA	0.85	0.91
1619	NA	NA	NA	0.15	NA	NA	NA	NA	NA	NA	NA	NA	0.58	0.73
