# Grow - Round Valley Draw - PIED - ITRDB UT520
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3442
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3442.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ut520-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ut520-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ut520.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ut520.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2003-12-24
#--------------------
# File_Last_Modified_Date
#   Date: 2003-12-24
#--------------------
# Title
#   Study_Name: Grow - Round Valley Draw - PIED - ITRDB UT520
#--------------------
# Investigators
#   Investigators: Grow, D.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Round Valley Draw
#   Location: Utah
#   Northernmost_Latitude: 37.42
#   Southernmost_Latitude: 37.42
#   Easternmost_Longitude: -111.88
#   Westernmost_Longitude: -111.88
#   Elevation_m: 2000
#--------------------
# Data_Collection
#   Collection_Name: UT520
#   First_Year: 1561
#   Last_Year: 2000
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus edulis Engelm.
#   Common_Name: pinyon
#   Tree_Species_Code: PIED
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## RVD01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RVD01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RVD01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RVD01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RVD02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RVD02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RVD02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RVD02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RVD03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RVD03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RVD03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RVD03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RVD06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RVD06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RVD06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RVD06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RVD08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RVD08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RVD16A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RVD16A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RVD16B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RVD16B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RVD17A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RVD17A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RVD17B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RVD17B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RVD18A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RVD18A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RVD18B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RVD18B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RVD18C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RVD18C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RVD19A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RVD19A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RVD20A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RVD20A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RVD20B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RVD20B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RVD21A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RVD21A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RVD29A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RVD29A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RVD29B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RVD29B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RVD30A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RVD30A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RVD33B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RVD33B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RVD34A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RVD34A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RVD34B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RVD34B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	RVD01A_raw	RVD01B_raw	RVD02A_raw	RVD02B_raw	RVD03A_raw	RVD03B_raw	RVD06A_raw	RVD06B_raw	RVD08A_raw	RVD16A_raw	RVD16B_raw	RVD17A_raw	RVD17B_raw	RVD18A_raw	RVD18B_raw	RVD18C_raw	RVD19A_raw	RVD20A_raw	RVD20B_raw	RVD21A_raw	RVD29A_raw	RVD29B_raw	RVD30A_raw	RVD33B_raw	RVD34A_raw	RVD34B_raw
1561	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1562	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1563	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1564	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1565	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1566	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.86	NA	NA	1.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1567	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.52	NA	NA	0.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1568	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.58	NA	NA	0.97	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1569	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.81	NA	NA	0.92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1570	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	NA	NA	0.93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1571	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.91	NA	NA	1.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1572	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.47	NA	NA	0.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1573	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.52	NA	NA	0.88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1574	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.34	NA	NA	0.93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1575	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.44	NA	NA	1.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1576	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.42	NA	NA	0.94	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1577	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.49	NA	NA	1.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1578	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.59	NA	NA	1.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1579	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.35	NA	NA	0.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1580	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.66	NA	NA	1.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1581	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.55	NA	NA	1.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1582	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.68	NA	NA	0.97	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1583	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.37	NA	NA	0.43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1584	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.13	NA	NA	0.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1585	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.12	NA	NA	0.14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1586	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.75	NA	NA	1.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1587	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.69	NA	NA	1.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1588	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.76	NA	NA	0.98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1589	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.68	NA	NA	1.06	NA	NA	NA	NA	NA	NA	NA	0.7	NA	NA	NA
1590	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.54	NA	NA	0.68	NA	NA	NA	NA	NA	NA	NA	0.27	NA	NA	NA
1591	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.44	NA	NA	0.43	NA	NA	NA	NA	NA	NA	NA	0.23	NA	NA	NA
1592	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.46	NA	NA	0.44	NA	NA	NA	NA	NA	NA	NA	0.2	NA	NA	NA
1593	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9	NA	NA	0.76	NA	NA	NA	NA	NA	NA	NA	0.31	NA	NA	NA
1594	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.75	NA	NA	1.31	NA	NA	NA	NA	NA	NA	NA	0.29	NA	NA	NA
1595	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.37	NA	NA	0.62	NA	NA	NA	NA	NA	NA	NA	0.21	NA	NA	NA
1596	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.93	3.96	NA	1.14	NA	NA	NA	NA	NA	NA	NA	0.45	NA	NA	NA
1597	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4	2.04	NA	0.35	NA	NA	NA	NA	NA	NA	NA	0.14	NA	NA	NA
1598	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.53	3.97	NA	0.58	NA	NA	NA	NA	NA	NA	NA	0.31	NA	NA	NA
1599	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.54	3.62	NA	0.82	NA	NA	NA	NA	NA	NA	NA	0.98	NA	NA	NA
1600	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.36	1.36	NA	0.39	NA	NA	NA	NA	NA	NA	NA	0.12	NA	0.16	NA
1601	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.69	1.49	NA	0.77	NA	NA	NA	NA	NA	NA	NA	0.36	NA	0.08	NA
1602	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.62	1.61	NA	0.74	NA	NA	NA	NA	NA	NA	NA	0.42	NA	0.21	NA
1603	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.58	0.97	NA	0.38	NA	NA	NA	NA	NA	NA	NA	0.29	NA	0.16	NA
1604	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.48	2.27	NA	0.71	NA	NA	NA	NA	NA	NA	NA	0.7	NA	0.18	NA
1605	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.19	1.51	NA	0.5	NA	NA	NA	NA	NA	NA	NA	0.4	NA	0.28	NA
1606	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.15	1.89	NA	0.52	NA	NA	NA	NA	NA	NA	NA	0.41	NA	0.17	NA
1607	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2	1.44	NA	0.52	NA	NA	NA	NA	NA	NA	NA	0.47	NA	0.13	NA
1608	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.09	1.25	NA	0.64	NA	NA	NA	NA	NA	NA	NA	0.5	NA	0.25	NA
1609	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.11	1.26	NA	0.82	NA	NA	NA	NA	NA	NA	NA	0.82	NA	0.2	NA
