# Peterson - Mount Adams Low - ABLA - ITRDB WA107
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4153
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4153.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wa107-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; wa107-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wa107.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/wa107.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2005-08-25
#--------------------
# File_Last_Modified_Date
#   Date: 2005-08-25
#--------------------
# Title
#   Study_Name: Peterson - Mount Adams Low - ABLA - ITRDB WA107
#--------------------
# Investigators
#   Investigators: Peterson, D.W.; Peterson, D.L.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Mount Adams Low
#   Location: Washington
#   Northernmost_Latitude: 46.17
#   Southernmost_Latitude: 46.17
#   Easternmost_Longitude: -121.5
#   Westernmost_Longitude: -121.5
#   Elevation_m: 1495
#--------------------
# Data_Collection
#   Collection_Name: WA107
#   First_Year: 1853
#   Last_Year: 1992
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Abies lasiocarpa (Hook.) Nutt.
#   Common_Name: subalpine fir
#   Tree_Species_Code: ABLA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## FLMA01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FLMA01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FLMA02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FLMA02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FLMA03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FLMA03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FLMA04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FLMA04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FLMA05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FLMA05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FLMA06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FLMA06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FLMA07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FLMA07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FLMA08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FLMA08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FLMA09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FLMA09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FLMA10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FLMA10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FLMA11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FLMA11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FLMA12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FLMA12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FLMA13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FLMA13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FLMA14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FLMA14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FLMA15B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FLMA15B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FLMA16B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FLMA16B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FLMA17B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FLMA17B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FLMA18A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FLMA18A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FLMA19A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FLMA19A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FLMA20A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FLMA20A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	FLMA01B_raw	FLMA02A_raw	FLMA03A_raw	FLMA04B_raw	FLMA05B_raw	FLMA06B_raw	FLMA07A_raw	FLMA08B_raw	FLMA09B_raw	FLMA10B_raw	FLMA11B_raw	FLMA12A_raw	FLMA13A_raw	FLMA14A_raw	FLMA15B_raw	FLMA16B_raw	FLMA17B_raw	FLMA18A_raw	FLMA19A_raw	FLMA20A_raw
1853	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.01	NA	NA	NA	NA
1854	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.6	NA	NA	NA	NA
1855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.32	NA	NA	NA	NA
1856	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.58	NA	NA	NA	NA
1857	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.08	NA	NA	NA	NA
1858	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.93	NA	NA	NA	NA
1859	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.19	NA	NA	NA	NA
1860	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.57	NA	NA	1.82	NA
1861	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4	NA	1.63	NA	NA	1.98	NA
1862	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.39	NA	1.51	NA	NA	2.45	NA
1863	NA	NA	NA	NA	NA	NA	NA	NA	3.25	NA	NA	NA	NA	0.58	NA	0.92	NA	NA	1.31	NA
1864	NA	NA	NA	NA	NA	NA	NA	NA	1.96	NA	NA	NA	NA	0.88	2.94	1.46	NA	NA	2.08	NA
1865	NA	NA	NA	NA	NA	NA	NA	NA	2.03	NA	NA	NA	2.05	1.35	3.17	0.92	NA	NA	2.09	NA
1866	NA	NA	NA	NA	NA	NA	NA	NA	2.02	NA	NA	NA	1.5	2.61	3.55	1.13	NA	NA	2.52	NA
1867	NA	NA	NA	NA	NA	NA	NA	NA	1.82	1.77	NA	NA	1.49	1.95	3.68	0.91	NA	NA	2.56	NA
1868	NA	NA	NA	NA	NA	NA	NA	NA	2.9	2.42	NA	NA	3.52	3.15	3.26	1.95	NA	NA	3.08	NA
1869	NA	NA	NA	NA	NA	NA	NA	NA	2.57	2.12	NA	NA	3.34	4.28	2.79	2.59	2.56	NA	2.49	NA
1870	NA	NA	NA	NA	NA	NA	NA	NA	2.23	2.34	NA	NA	2.77	1.63	2.37	2.15	1.65	NA	2.58	NA
1871	NA	NA	NA	NA	NA	NA	NA	NA	2.11	2.94	NA	NA	4.19	3.99	1.79	1.74	1.92	NA	2.24	NA
1872	NA	NA	NA	NA	NA	NA	NA	NA	2.09	3.3	NA	NA	5.19	2.37	2.3	2.82	2.55	NA	2.89	NA
1873	NA	NA	NA	NA	NA	NA	NA	NA	1.97	1.78	NA	NA	2.65	1.71	2.08	1.58	1.79	2.52	2.32	NA
1874	NA	NA	NA	NA	NA	NA	NA	NA	2.61	1.88	NA	NA	4.03	1.52	2.87	3.62	2.44	3.04	3.24	NA
1875	NA	NA	NA	NA	NA	NA	NA	2.24	2.86	1.61	NA	NA	3.02	1.4	2.13	3.38	2.84	2.66	2.78	NA
1876	NA	NA	NA	NA	NA	NA	NA	2.55	1.73	1.54	0.75	NA	1.93	1.59	1.73	2.57	2.52	2.72	2.18	NA
1877	NA	NA	NA	NA	NA	NA	NA	2.95	2.71	1.95	1.22	NA	2.43	2.67	3.02	3.59	4.19	4.19	4.03	1
1878	NA	NA	NA	NA	NA	NA	NA	2.41	2.67	2.4	1	NA	2.48	2.44	2.18	3.03	2.99	2.9	3.56	1.74
1879	NA	NA	NA	NA	NA	NA	NA	2.64	2.69	2.06	0.43	NA	2.48	1.77	1.37	2.57	2.54	2.38	3.76	0.63
1880	NA	NA	NA	NA	NA	NA	NA	1.63	0.87	1.13	0.3	NA	0.54	1.32	0.79	0.26	1.87	1.55	2.23	0.22
1881	NA	NA	NA	NA	NA	NA	NA	2.77	2.07	2	0.43	NA	3.38	2.85	2.18	2.96	5.95	3.11	3.58	1.32
1882	NA	NA	NA	1.55	NA	NA	NA	2.29	2.87	2.19	0.34	NA	2.91	2.95	2.11	2.63	3.89	2.41	3.04	0.64
1883	NA	NA	NA	1.87	NA	NA	NA	2.49	2.96	1.78	0.39	NA	2.82	2.35	1.94	3.3	3.21	2.48	3	0.89
1884	NA	NA	NA	1.9	NA	NA	NA	3.22	3.16	2.28	0.54	1.82	2.71	2.12	1.9	2.42	2.5	2.58	3.07	0.82
1885	NA	3.54	NA	1.33	NA	NA	NA	3.07	2.8	1.95	0.99	1.68	3.08	1.93	1.95	3.09	2.57	2.95	3.72	1.1
1886	NA	4.06	NA	0.9	NA	NA	NA	3.29	4.44	1.37	1.77	1.48	2.72	1.67	1.91	2.28	3.27	3.13	3.63	0.71
1887	NA	3.46	NA	0.55	NA	NA	NA	2.3	2.34	1.12	0.86	1.29	1.48	1.33	1.05	1.4	1.52	1.14	2.47	0.79
1888	NA	5.04	NA	1.11	NA	NA	NA	3.48	4.14	1.91	1.4	2.67	1.97	1.75	2.09	1.83	2.34	2.39	3.78	1.19
1889	NA	3.85	NA	1.85	NA	NA	NA	2.9	5.24	1.65	1.03	1.91	3.03	1.68	2.17	1.89	2.43	2.41	3.77	0.83
1890	NA	4.23	NA	2.04	NA	NA	NA	2.81	3.79	1.72	1.07	2.04	2.38	1.75	2.29	1.59	2.46	2.23	3.1	0.82
1891	0.7	4.17	NA	2.2	NA	NA	NA	3.13	4.24	1.88	1.82	2.92	3.46	1.96	2.34	1.73	2.75	1.8	3	1.41
1892	1.04	3.07	NA	2.62	NA	NA	NA	2.26	3.17	2.24	1.5	2.28	3.5	1.64	1.87	1.5	2.24	1.46	2.34	1.28
1893	0.54	2.61	NA	2.32	NA	NA	NA	2.25	2.62	1.98	1.09	2.06	2.72	1.36	1.64	1.41	1.77	1.11	2.51	0.98
1894	0.79	3.95	NA	2.55	NA	NA	NA	1.83	2.76	2.26	1.52	1.36	2.77	1.45	1.58	0.97	1.86	1.03	2.17	1.2
1895	1.14	5.05	NA	2.89	NA	NA	NA	2.67	4.07	2.96	2.35	2.2	3.83	2.06	1.98	1.86	2.4	2.27	2.49	2.03
1896	0.74	3.4	NA	2.25	NA	NA	2.34	2.21	2.92	2.14	1.28	1.29	3.63	1.57	1.16	1.29	1.73	1.27	1.79	1.13
1897	1.38	5.06	NA	1.98	NA	NA	3.16	3.01	3.3	3.02	1.91	2.66	4.75	2.21	1.92	2.01	2.03	2.04	2.44	1.71
1898	2.29	5.74	NA	2.61	3.5	NA	2.7	3.59	4.1	3.68	1.59	2.92	4.97	2.02	1.91	2.32	2.7	1.93	2.52	1.92
1899	1.59	4.06	NA	1.53	2.15	NA	1.35	2.51	2.54	2.41	1.26	1.54	1.72	1.32	1.46	1.6	1.75	1.58	2	1.23
1900	3.15	5.05	NA	3.34	4.74	NA	2.76	3.49	3.39	4.19	2.45	3.46	4.99	2.44	2.54	2.79	3.51	2.96	3.42	2.39
1901	1.68	4.36	2	2.76	3.94	NA	1.77	3.01	2.78	3.53	1.47	3.01	4.16	1.97	2.22	2.65	2.97	2.18	2.94	1.84
