# Stambaugh - Mountain Lake Michigan - PIRE - ITRDB MI020
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/6175
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-6175.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/mi020-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; mi020-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/mi020.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/mi020.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2008-08-07
#--------------------
# File_Last_Modified_Date
#   Date: 2008-08-07
#--------------------
# Title
#   Study_Name: Stambaugh - Mountain Lake Michigan - PIRE - ITRDB MI020
#--------------------
# Investigators
#   Investigators: Stambaugh, M.C.; Guyette, R.P.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Mountain Lake Michigan
#   Location: Michigan
#   Northernmost_Latitude: 46.87
#   Southernmost_Latitude: 46.87
#   Easternmost_Longitude: -87.9
#   Westernmost_Longitude: -87.9
#   Elevation_m: 258
#--------------------
# Data_Collection
#   Collection_Name: MI020
#   First_Year: 1723
#   Last_Year: 2007
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus resinosa Aiton
#   Common_Name: red pine
#   Tree_Species_Code: PIRE
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## NOR014_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NOR014; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NOR020_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NOR020; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NOR023_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NOR023; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NOR011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NOR011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NOR009_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NOR009; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NOR019_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NOR019; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NOR17B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NOR17B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NOR010_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NOR010; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NOR030_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NOR030; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NOR028_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NOR028; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NOR34B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NOR34B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NOR022_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NOR022; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NOR013_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NOR013; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NOR033_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NOR033; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NOR038_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NOR038; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NOR035_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NOR035; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NOR040_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NOR040; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NOR027_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NOR027; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NOR026_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NOR026; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NOR29B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NOR29B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NOR024_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NOR024; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NOR004_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NOR004; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NOR003_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NOR003; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NOR021_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NOR021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NOR025_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NOR025; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NOR002_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NOR002; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NOR001_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NOR001; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NOR31B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NOR31B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NOR29A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NOR29A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NOR005_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NOR005; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NOR037_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NOR037; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NOR012_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NOR012; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NOR18B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NOR18B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NOR16B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NOR16B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NOR15B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NOR15B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NOR39B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NOR39B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	NOR014_raw	NOR020_raw	NOR023_raw	NOR011_raw	NOR009_raw	NOR019_raw	NOR17B_raw	NOR010_raw	NOR030_raw	NOR028_raw	NOR34B_raw	NOR022_raw	NOR013_raw	NOR033_raw	NOR038_raw	NOR035_raw	NOR040_raw	NOR027_raw	NOR026_raw	NOR29B_raw	NOR024_raw	NOR004_raw	NOR003_raw	NOR021_raw	NOR025_raw	NOR002_raw	NOR001_raw	NOR31B_raw	NOR29A_raw	NOR005_raw	NOR037_raw	NOR012_raw	NOR18B_raw	NOR16B_raw	NOR15B_raw	NOR39B_raw
1723	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1724	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.92	NA	NA	NA	NA	NA	NA	NA	1.53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1725	NA	NA	NA	NA	NA	NA	NA	NA	1.48	NA	NA	NA	NA	1.82	NA	NA	NA	NA	NA	NA	NA	1.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1726	NA	NA	NA	NA	NA	NA	NA	NA	1.61	NA	NA	NA	NA	2.09	NA	NA	NA	NA	NA	NA	NA	1.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1727	NA	NA	NA	NA	NA	NA	NA	NA	2.11	NA	NA	NA	NA	1.88	NA	NA	NA	NA	NA	NA	NA	1.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1728	NA	NA	NA	NA	NA	NA	NA	NA	1.79	1.4	NA	NA	NA	1.58	NA	NA	NA	NA	NA	NA	NA	0.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1729	NA	NA	NA	NA	NA	NA	NA	NA	1.67	1.38	NA	NA	NA	1.39	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1730	NA	NA	NA	NA	NA	NA	NA	NA	2.02	1.86	NA	NA	NA	1.59	NA	NA	NA	NA	NA	NA	NA	1.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1731	NA	NA	NA	NA	NA	NA	NA	NA	1.91	1.58	NA	NA	NA	2.02	NA	NA	NA	NA	NA	NA	NA	1.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1732	NA	NA	NA	NA	NA	NA	NA	NA	2.03	1.55	NA	NA	NA	2.06	NA	NA	NA	NA	NA	NA	NA	1.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1733	NA	NA	NA	NA	NA	NA	NA	NA	1.16	1.45	NA	NA	NA	1.61	NA	NA	NA	NA	NA	NA	NA	0.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1734	NA	NA	NA	NA	NA	NA	NA	NA	1.81	1.82	NA	NA	NA	2.14	NA	NA	NA	NA	NA	NA	NA	1.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1735	NA	NA	NA	NA	NA	NA	NA	NA	1.57	1.61	NA	NA	NA	1.89	NA	NA	NA	NA	NA	NA	NA	1.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1736	NA	NA	NA	NA	NA	NA	NA	NA	1.29	1.27	NA	NA	NA	1.76	NA	NA	NA	NA	NA	NA	NA	0.96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1737	NA	NA	NA	NA	NA	NA	NA	NA	1.87	1.54	NA	NA	NA	1.81	NA	NA	NA	NA	NA	NA	NA	0.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1738	NA	NA	NA	NA	NA	NA	NA	NA	1.59	1.55	NA	NA	NA	1.58	NA	NA	NA	NA	NA	NA	NA	0.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1739	NA	NA	NA	NA	NA	NA	NA	NA	1.42	1.55	NA	NA	NA	0.91	NA	NA	NA	NA	NA	NA	NA	0.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1740	NA	NA	NA	NA	NA	NA	NA	NA	1.66	1.28	NA	NA	NA	1.79	NA	NA	NA	NA	NA	NA	NA	0.88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1741	NA	1.01	NA	NA	NA	NA	NA	NA	1.31	1.08	NA	NA	NA	1.48	NA	NA	NA	NA	NA	NA	NA	0.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1742	NA	1.13	NA	NA	NA	NA	NA	NA	1.48	1.3	NA	NA	NA	1.28	NA	NA	NA	NA	NA	NA	NA	0.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1743	NA	0.94	NA	NA	NA	NA	NA	NA	1.48	1.15	NA	NA	NA	1.8	NA	NA	NA	NA	NA	NA	NA	0.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1744	NA	1.12	NA	NA	NA	NA	NA	NA	1.43	1.55	NA	NA	NA	1.73	NA	NA	NA	NA	NA	NA	NA	1.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1745	NA	1.52	NA	NA	NA	NA	NA	NA	1.56	1.73	NA	NA	NA	2.07	NA	NA	NA	NA	NA	NA	NA	1.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1746	NA	1.61	NA	NA	NA	NA	NA	NA	1.42	2.14	NA	NA	NA	1.58	NA	NA	NA	NA	NA	NA	NA	1.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1747	NA	1.34	NA	NA	NA	NA	NA	NA	1.57	1.83	NA	NA	NA	1.85	NA	NA	NA	NA	NA	NA	NA	1.43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1748	NA	0.97	NA	NA	NA	NA	NA	NA	1.39	1.55	NA	NA	NA	2.47	NA	NA	NA	NA	NA	NA	NA	1.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1749	NA	1.27	NA	NA	NA	NA	NA	NA	1.2	1.9	NA	NA	NA	1.76	NA	NA	NA	NA	NA	NA	NA	1.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1750	NA	1.36	NA	NA	NA	NA	0.89	NA	1.65	2.26	NA	NA	NA	2.54	NA	NA	NA	NA	NA	NA	NA	1.13	NA	NA	NA	1.33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1751	NA	1.04	NA	NA	NA	NA	0.65	NA	1.19	2.31	NA	NA	NA	1.56	NA	NA	NA	NA	NA	NA	NA	0.81	NA	NA	NA	1.33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1752	NA	0.88	NA	NA	NA	NA	0.45	NA	1.48	2.02	NA	NA	NA	1.68	NA	NA	NA	NA	NA	NA	NA	0.66	NA	NA	NA	1.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1753	NA	1.08	NA	NA	NA	NA	0.64	NA	1.31	1.56	NA	NA	NA	1.76	1.18	NA	NA	NA	NA	NA	NA	0.69	NA	NA	NA	1.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1754	NA	0.98	NA	NA	NA	NA	0.71	NA	1.35	1.93	NA	NA	NA	0.98	0.72	NA	NA	NA	NA	NA	NA	0.8	NA	NA	NA	1.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1755	NA	1.09	NA	NA	NA	NA	0.69	NA	1.5	1.86	NA	NA	NA	1.79	1.25	NA	NA	NA	NA	NA	NA	0.78	NA	NA	NA	0.97	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1756	NA	0.93	NA	NA	NA	NA	0.94	NA	1.42	1.77	NA	NA	NA	2.15	1.32	NA	NA	NA	NA	NA	NA	0.82	NA	NA	NA	1.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1757	NA	0.82	NA	NA	NA	NA	0.8	NA	1.34	1.24	NA	NA	NA	1.74	0.98	NA	NA	NA	NA	NA	NA	0.68	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	1.32	NA	NA	NA
1758	NA	0.7	NA	NA	NA	NA	0.69	NA	1.43	1.85	NA	NA	NA	1.89	0.93	NA	NA	NA	NA	NA	NA	0.53	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	1.55	NA	NA	NA
1759	NA	0.96	NA	NA	NA	NA	0.65	NA	1.68	1.46	NA	NA	NA	2.28	1.27	NA	NA	NA	NA	NA	NA	0.67	NA	NA	NA	0.82	NA	NA	NA	NA	NA	NA	1.56	NA	NA	NA
1760	NA	0.83	NA	NA	NA	NA	0.6	NA	1.65	1.44	NA	NA	NA	1.92	1.58	NA	NA	NA	NA	NA	NA	0.72	NA	NA	NA	0.77	NA	NA	NA	NA	NA	NA	1.57	NA	NA	NA
1761	NA	0.9	NA	NA	NA	NA	0.63	NA	1.18	1.54	NA	NA	NA	1.81	1.1	NA	NA	NA	NA	NA	NA	0.67	NA	NA	NA	0.75	NA	NA	NA	NA	NA	NA	1.55	NA	NA	NA
1762	NA	0.63	NA	NA	NA	NA	0.62	NA	1.03	1.36	NA	NA	NA	1.69	1.15	NA	NA	NA	NA	NA	NA	0.68	NA	NA	NA	0.64	NA	NA	NA	NA	NA	NA	1.39	NA	NA	NA
1763	NA	0.65	NA	NA	NA	NA	0.62	NA	1.05	1.32	NA	NA	NA	1.75	0.92	NA	NA	NA	NA	NA	NA	0.59	NA	NA	NA	0.74	NA	NA	NA	NA	NA	NA	1.03	NA	NA	NA
1764	NA	1.13	NA	NA	NA	NA	0.69	NA	1.31	1.44	NA	NA	NA	1.83	1.55	NA	NA	NA	NA	NA	NA	0.48	NA	NA	NA	0.81	NA	NA	NA	NA	NA	NA	1.22	NA	NA	0.53
1765	NA	1.24	NA	NA	NA	NA	0.87	NA	1.32	1.37	NA	NA	NA	1.85	1.42	NA	NA	NA	NA	NA	NA	0.59	NA	NA	NA	1.06	NA	NA	NA	NA	NA	NA	0.94	NA	NA	0.48
