# Wiles - Allison Point - TSME - ITRDB AK099
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/12446
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-12446.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak099-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ak099-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak099.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ak099.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2011-08-31
#--------------------
# File_Last_Modified_Date
#   Date: 2011-08-31
#--------------------
# Title
#   Study_Name: Wiles - Allison Point - TSME - ITRDB AK099
#--------------------
# Investigators
#   Investigators: Wiles, G.(https://orcid.org/0000-0001-7977-5383); D'Arrigo, R.D.(https://orcid.org/0000-0002-9797-0796); Jacoby, G.C.
#--------------------
# Description_Notes_and_Keywords
#   Description: # # 
# #  NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Allison Point
#   Location: Alaska
#   Northernmost_Latitude: 61.0667
#   Southernmost_Latitude: 61.0667
#   Easternmost_Longitude: -146.35
#   Westernmost_Longitude: -146.35
#   Elevation_m: 500
#--------------------
# Data_Collection
#   Collection_Name: AK099
#   First_Year: 1622
#   Last_Year: 1989
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Tsuga mertensiana (Bong.) Carrière
#   Common_Name: mountain hemlock
#   Tree_Species_Code: TSME
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## AP13E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AP13E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AP46E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AP46E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AP46NE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AP46NE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AP46S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AP46S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AP49E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AP49E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AP14W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AP14W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AP36E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AP36E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AP39N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AP39N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AP47N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AP47N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AP48W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AP48W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AP51E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AP51E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AP51S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AP51S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AP52S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AP52S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AP53E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AP53E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AP53SE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AP53SE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AP56S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AP56S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AP59E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AP59E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AP59W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AP59W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AP60N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AP60N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AP61N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AP61N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AP62NW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AP62NW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AP63E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AP63E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AP64W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AP64W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	AP13E_raw	AP46E_raw	AP46NE_raw	AP46S_raw	AP49E_raw	AP14W_raw	AP36E_raw	AP39N_raw	AP47N_raw	AP48W_raw	AP51E_raw	AP51S_raw	AP52S_raw	AP53E_raw	AP53SE_raw	AP56S_raw	AP59E_raw	AP59W_raw	AP60N_raw	AP61N_raw	AP62NW_raw	AP63E_raw	AP64W_raw
1674	0.68	0.63	0.95	0.86	NA	NA	NA	NA	0.76	0.69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1675	0.68	0.54	1.04	0.87	0.3	NA	NA	NA	0.92	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1676	0.6	0.58	1.29	1.17	0.21	NA	NA	NA	0.69	0.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1677	0.21	0.24	0.78	0.57	0.17	NA	NA	NA	0.26	0.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1678	0.38	0.38	0.74	0.67	0.19	NA	NA	NA	0.63	0.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1679	0.17	0.28	0.5	0.41	0.12	NA	NA	NA	0.44	0.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1680	0.24	0.35	0.69	0.5	0.19	NA	NA	NA	0.56	0.33	NA	NA	NA	NA	NA	0.68	NA	NA	NA	NA	NA	NA	NA
1681	0.4	0.66	0.87	0.71	0.23	NA	NA	NA	0.81	0.7	NA	NA	NA	NA	NA	0.55	NA	NA	NA	NA	NA	NA	NA
1682	0.65	0.94	0.88	0.96	0.45	NA	NA	NA	0.83	0.98	NA	NA	NA	NA	NA	1.04	NA	NA	NA	NA	NA	NA	NA
1683	0.8	0.97	0.79	1.28	0.61	NA	NA	NA	0.97	1.08	NA	NA	NA	NA	NA	1.47	NA	NA	NA	NA	NA	NA	NA
1684	0.71	0.8	0.88	1.23	0.82	NA	NA	NA	0.85	0.8	NA	NA	NA	NA	NA	1.25	NA	NA	NA	NA	NA	NA	NA
1685	0.66	0.85	1.05	1.23	0.61	NA	NA	NA	0.74	0.71	2.04	NA	NA	NA	NA	1.4	NA	NA	NA	NA	NA	NA	NA
1686	0.61	0.89	0.97	1	0.32	NA	NA	NA	0.92	0.53	1.62	NA	NA	NA	NA	1.33	NA	NA	NA	NA	NA	NA	NA
1687	0.73	0.71	0.95	1.03	0.48	NA	NA	NA	0.93	0.54	1.63	NA	NA	NA	NA	1.41	NA	NA	NA	NA	NA	NA	NA
1688	0.59	0.55	0.87	0.83	0.35	NA	NA	NA	0.84	0.46	2.14	NA	NA	NA	NA	1.04	NA	NA	NA	NA	NA	NA	NA
1689	0.87	0.76	0.79	0.83	0.47	NA	NA	NA	0.81	0.71	2.38	NA	NA	NA	NA	0.11	NA	NA	NA	NA	NA	NA	NA
1690	0.49	0.75	0.64	0.68	0.83	NA	NA	NA	0.67	0.76	3.17	NA	NA	NA	NA	0.22	NA	NA	NA	NA	NA	NA	NA
1691	0.73	0.64	0.68	0.74	0.5	NA	NA	NA	0.83	0.98	2.33	NA	NA	NA	NA	1.14	NA	NA	NA	NA	NA	NA	NA
1692	0.78	0.67	0.83	0.76	0.65	NA	NA	NA	0.91	0.93	2.49	NA	NA	NA	NA	1.68	NA	NA	NA	NA	NA	NA	NA
1693	0.69	0.63	0.79	0.63	0.8	NA	NA	NA	0.9	1.35	2.4	NA	NA	NA	NA	1.4	NA	NA	NA	NA	NA	NA	NA
1694	0.71	0.62	0.9	0.68	0.6	NA	NA	NA	0.89	1.41	2.82	NA	NA	NA	NA	1.64	NA	NA	NA	NA	NA	NA	NA
1695	0.76	0.69	0.77	0.29	0.55	NA	NA	NA	0.74	1.38	2.59	NA	NA	NA	NA	1.38	NA	NA	NA	NA	NA	NA	NA
1696	0.59	0.48	0.58	0.53	0.38	NA	NA	NA	0.65	1.03	3.17	NA	NA	NA	NA	1.19	NA	NA	NA	NA	NA	NA	NA
1697	0.31	0.2	0.39	0.28	0.27	NA	NA	NA	0.29	0.57	2.19	NA	NA	NA	NA	0.37	NA	NA	NA	NA	NA	NA	NA
1698	0.5	0.26	0.58	0.37	0.44	NA	NA	NA	0.32	0.49	2.38	NA	NA	NA	NA	0.4	NA	NA	NA	NA	NA	NA	NA
1699	0.45	0.26	0.69	0.54	0.21	NA	NA	NA	0.37	0.33	1.97	NA	NA	NA	NA	0.56	NA	NA	NA	NA	NA	NA	NA
1700	0.63	0.49	0.62	0.52	0.31	NA	NA	NA	0.34	0.38	1.86	NA	NA	NA	NA	0.67	NA	NA	NA	NA	NA	NA	NA
1701	0.63	0.39	0.9	0.67	0.52	NA	NA	NA	0.53	0.53	2.01	NA	NA	NA	NA	0.98	NA	NA	NA	NA	NA	NA	NA
1702	0.76	0.21	1.06	0.94	0.4	NA	NA	NA	0.71	0.45	2.05	NA	NA	NA	NA	1.01	NA	NA	NA	NA	NA	NA	NA
1703	1.06	0.55	1.12	0.96	0.45	NA	NA	NA	0.82	0.93	2.27	NA	NA	NA	NA	1.47	NA	NA	NA	NA	NA	NA	NA
1704	0.89	0.54	1.19	0.96	0.34	NA	NA	NA	0.82	1.13	2.02	NA	NA	NA	NA	1.42	NA	NA	NA	NA	NA	NA	NA
1705	0.7	0.48	1.16	0.82	0.39	NA	NA	NA	0.66	0.67	1.98	NA	0.37	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
1706	0.22	0.27	0.76	0.46	0.28	NA	NA	NA	0.39	0.37	1.02	NA	0.06	NA	NA	0.41	NA	NA	NA	NA	NA	NA	NA
1707	0.23	0.41	1.16	0.62	0.25	NA	NA	NA	0.43	0.5	1.86	NA	0.19	NA	NA	0.33	NA	NA	NA	NA	NA	NA	NA
1708	0.79	0.62	1.39	0.88	0.53	NA	NA	NA	0.62	0.49	2.72	NA	0.48	NA	NA	0.67	NA	NA	NA	NA	NA	NA	NA
1709	0.89	0.46	1.1	0.75	0.43	NA	NA	1.98	0.41	0.25	2.36	NA	0.78	NA	NA	0.53	NA	NA	NA	NA	NA	NA	NA
1710	0.96	0.5	0.98	0.89	0.34	NA	NA	1.92	0.49	0.28	2.05	NA	0.65	NA	NA	0.74	NA	NA	NA	NA	1.8	NA	NA
1711	0.63	0.52	0.59	0.62	0.35	NA	NA	1.82	0.39	0.27	1.63	NA	0.58	NA	NA	0.68	NA	NA	NA	NA	1.68	NA	NA
1712	0.84	0.65	1.06	0.74	0.55	NA	NA	2.02	0.62	0.31	1.93	NA	0.53	NA	NA	1.1	NA	NA	NA	NA	1.61	NA	NA
1713	0.84	0.69	1.05	0.8	0.53	NA	NA	2.26	0.52	0.26	1.59	NA	0.58	NA	NA	1.42	NA	NA	NA	NA	1.22	NA	NA
1714	0.77	0.64	0.95	0.74	0.57	NA	NA	2.03	0.58	0.47	1.65	NA	0.69	NA	NA	1.35	NA	NA	NA	NA	1.65	NA	NA
1715	0.82	0.69	1.3	0.75	0.74	NA	NA	2	0.74	0.46	1.81	NA	0.74	NA	NA	1.12	NA	NA	NA	NA	1.56	NA	NA
1716	0.86	0.32	0.86	0.6	0.49	NA	NA	2.01	0.48	0.22	0.99	NA	0.57	NA	NA	0.94	NA	NA	NA	NA	1.01	NA	NA
1717	0.72	0.45	0.88	0.63	0.4	NA	NA	2.18	0.6	0.34	1.76	NA	0.69	NA	NA	0.96	NA	NA	NA	NA	1.33	NA	NA
1718	0.85	0.54	1.14	0.66	0.76	NA	NA	2.61	0.76	0.52	2.13	2.53	0.96	NA	NA	1	NA	NA	NA	NA	1.62	NA	NA
1719	0.93	0.7	0.95	0.81	0.76	NA	NA	2.36	0.94	0.53	2.15	2.4	0.96	NA	NA	0.95	NA	NA	NA	NA	1.65	NA	NA
1720	0.86	0.61	0.74	0.61	0.58	NA	NA	2.74	0.59	0.82	1.74	1.96	0.78	NA	NA	0.8	NA	NA	NA	NA	1.04	NA	NA
1721	1.01	0.69	0.81	0.73	0.73	NA	NA	2.61	0.75	1.01	2.13	2.36	1.34	NA	NA	0.88	NA	NA	NA	NA	1.3	NA	NA
1722	1.34	0.72	1.13	0.74	0.71	NA	NA	2.18	0.84	1.46	2.74	3.01	1.91	NA	NA	1.01	NA	NA	NA	NA	1.58	NA	NA
1723	1.4	0.81	1.1	0.81	0.5	NA	NA	2.08	0.74	1.16	3.02	3.34	1.87	NA	NA	1.15	NA	NA	NA	NA	1.99	NA	NA
1724	1.18	0.8	0.82	0.74	0.48	NA	NA	2.29	0.61	0.75	2.26	2.33	1.4	NA	NA	1.04	NA	NA	NA	NA	1.81	NA	NA
1725	0.92	0.66	0.8	0.68	0.54	NA	NA	2.17	0.55	0.6	1.99	2	1	NA	NA	0.96	NA	NA	NA	NA	1.43	NA	NA
1726	0.78	0.48	0.65	0.56	0.41	NA	NA	1.89	0.38	0.35	1.72	1.54	0.74	NA	NA	0.95	NA	NA	NA	NA	1.31	NA	NA
1727	0.9	0.51	0.83	0.52	0.57	NA	NA	2.4	0.5	0.45	1.77	1.81	0.97	NA	NA	1.12	NA	NA	NA	NA	1.63	NA	NA
1728	1.05	0.62	0.91	0.59	0.67	NA	NA	2.39	0.64	0.6	1.78	1.78	1.28	NA	NA	1.06	NA	NA	NA	NA	1.36	NA	NA
1729	1.17	0.54	0.79	0.53	0.6	NA	NA	2.41	0.56	0.43	1.81	1.56	1.09	NA	NA	1.05	NA	NA	NA	NA	0.9	NA	NA
1730	1.05	0.47	0.65	0.51	0.47	NA	NA	2.43	0.5	0.56	1.62	1.69	1.04	NA	NA	0.87	NA	NA	NA	NA	1.02	NA	NA
1731	1.25	0.44	0.79	0.64	0.55	NA	NA	2.8	0.45	0.53	2.17	2.19	1.09	NA	NA	1.14	NA	NA	NA	NA	1.5	NA	NA
1732	1.27	0.59	0.64	0.44	0.58	NA	NA	2.24	0.56	0.47	2.43	2.1	0.93	NA	NA	0.95	NA	NA	NA	NA	1.88	NA	NA
1733	1.19	0.57	0.47	0.48	0.56	NA	NA	2.11	0.68	0.57	2.62	2.12	1	NA	NA	1.04	NA	NA	NA	1.92	1.34	NA	NA
1734	0.79	0.42	0.82	0.48	0.27	NA	NA	1.85	0.5	0.53	1.69	1.52	0.89	NA	NA	0.75	NA	NA	NA	0.59	0.89	NA	NA
1735	0.99	0.52	0.88	0.44	0.38	NA	NA	1.88	0.58	0.49	1.94	1.51	1.02	NA	NA	0.85	NA	NA	NA	0.99	0.9	NA	NA
1736	1.1	0.49	0.89	0.41	0.51	NA	NA	1.8	0.55	0.41	1.99	1.75	1.13	NA	NA	1.06	NA	NA	NA	0.77	0.65	NA	NA
1737	1.06	0.6	0.87	0.44	0.66	NA	NA	1.97	0.73	0.51	2.26	1.7	1.2	NA	NA	0.96	NA	NA	NA	0.64	0.89	NA	NA
1738	0.9	0.42	0.66	0.35	0.46	NA	NA	1.98	0.43	0.32	1.52	1.53	1	NA	NA	0.74	NA	NA	NA	0.67	0.82	NA	0.87
1739	1.06	0.54	0.84	0.66	0.58	NA	NA	2.69	0.76	0.65	1.83	1.76	1.15	NA	NA	0.96	1.06	NA	NA	0.99	1.02	NA	0.8
1740	1.15	0.69	0.89	0.68	0.47	NA	NA	2.64	0.79	0.71	1.95	1.85	1.06	NA	NA	1.06	0.86	NA	NA	0.8	1.1	NA	0.71
1741	1.09	0.56	0.73	0.65	0.56	NA	NA	2.43	0.78	0.64	1.67	2.07	1.02	NA	NA	0.86	1.09	NA	0.87	0.87	1.17	NA	0.79
1742	1.12	0.53	0.78	0.77	0.63	NA	NA	2.07	0.58	0.65	1.27	1.89	1.14	NA	NA	0.81	1	NA	1.26	0.98	1.02	NA	1
1743	0.98	0.51	0.7	0.68	0.6	NA	NA	1.93	0.69	0.49	1.53	1.96	1	NA	NA	1.14	0.91	1.41	1.18	1.03	1.1	NA	1.01
1744	1.01	0.38	0.74	0.6	0.41	NA	NA	1.64	0.42	0.4	1.45	1.73	1.16	NA	NA	0.89	0.69	1.3	0.93	0.98	1.2	NA	0.89
1745	0.86	0.56	0.75	0.61	0.41	NA	NA	1.86	0.51	0.46	1.63	1.88	1.14	NA	NA	0.79	1.21	2.04	0.79	1.05	1.26	NA	0.89
1746	0.65	0.26	0.65	0.52	0.27	NA	NA	1.57	0.32	0.4	1.38	1.88	0.87	NA	NA	0.58	0.75	1.47	0.69	0.97	1.1	NA	0.73
1747	0.87	0.45	0.82	0.6	0.44	NA	NA	1.85	0.39	0.69	1.64	2.2	0.81	NA	NA	0.89	0.98	1.7	0.84	1	1.41	NA	0.87
1748	1.12	0.43	0.89	0.7	0.52	NA	NA	1.65	0.56	0.85	1.32	1.53	0.92	NA	NA	1	0.79	1.26	1.13	1.2	1.19	NA	0.83
1749	1.19	0.65	0.87	0.87	0.45	NA	NA	2.09	0.71	1.14	1.66	1.66	0.95	NA	NA	0.97	0.78	1.43	1.25	1.28	1.75	NA	0.86
1750	1.19	0.67	0.83	0.8	0.49	NA	NA	2.27	0.6	0.87	2.01	1.82	0.88	NA	NA	0.9	0.62	2.27	1.01	1.31	1.88	NA	0.98
1751	0.98	0.57	0.86	0.7	0.5	NA	NA	1.69	0.55	0.69	1.72	1.36	1.02	NA	NA	0.95	0.72	1.97	0.73	1.07	1.12	NA	0.38
1752	0.5	0.46	0.39	0.22	0.23	NA	NA	1.73	0.42	0.25	1.34	1.09	0.78	NA	NA	0.51	0.68	1.73	0.57	0.78	0.68	NA	0.56
1753	0.66	0.59	0.54	0.32	0.27	NA	NA	1.5	0.46	0.15	2.56	1.7	1.01	NA	NA	0.26	1.1	1.24	0.69	1.03	0.65	NA	0.47
1754	0.53	0.4	0.41	0.21	0.19	NA	NA	1.02	0.39	0.08	1.47	1.3	0.68	NA	NA	0.16	0.7	0.84	0.36	0.58	0.49	NA	0.63
1755	0.54	0.41	0.49	0.23	0.18	NA	NA	1.04	0.59	0.16	1.23	1.13	0.64	NA	NA	0.16	0.91	0.87	0.82	1.14	0.51	NA	0.75
1756	0.61	0.41	0.6	0.25	0.27	NA	NA	1.27	0.86	0.2	1.24	0.95	0.81	NA	NA	0.12	0.93	1.14	0.96	1.11	0.42	NA	0.66
1757	0.71	0.69	0.59	0.3	0.5	NA	NA	1.61	1.16	0.4	1.58	1.01	1.13	NA	NA	0.14	1.29	0.93	1.39	1.31	0.7	NA	0.98
1758	0.71	0.68	0.75	0.41	0.66	NA	NA	2.02	1.2	0.45	1.38	1.28	1.11	NA	NA	0.23	1.2	0.94	0.81	1.05	0.68	NA	1.58
1759	0.73	0.74	0.73	0.47	0.84	NA	NA	1.57	1.23	0.47	1.14	1.21	1.03	NA	NA	0.23	0.86	1.04	0.99	1.16	0.57	NA	1.67
1760	0.93	0.9	0.79	0.54	0.66	NA	NA	1.41	1.03	0.58	1.24	1	1.33	NA	NA	0.44	0.84	1.52	0.96	1.3	0.75	NA	1.44
1761	0.92	0.75	0.81	0.66	0.78	NA	NA	1.43	0.95	0.59	1.29	1.3	1.23	NA	NA	0.53	1.04	1.56	0.94	1.36	0.9	NA	1.33
1762	0.82	0.68	0.79	0.65	0.59	NA	NA	1.37	0.69	0.41	1.36	1.18	1.14	NA	NA	0.59	0.76	1.26	1.02	1.38	0.75	NA	0.9
1763	0.91	0.82	0.89	0.81	0.58	NA	NA	1.39	0.73	0.66	1.55	1.21	0.95	NA	NA	0.71	0.94	0.78	0.78	1.18	1.19	NA	0.99
1764	1.05	0.7	0.64	0.63	0.52	NA	NA	1.33	0.69	0.46	1.37	1	0.85	NA	NA	0.79	0.73	0.8	0.87	0.94	1.22	NA	0.83
1765	1.18	1.02	0.83	0.83	0.69	NA	NA	1.55	0.99	0.74	1.7	1.37	1.14	NA	NA	0.75	1.13	1.3	1.22	1.19	1.36	NA	1.39
1766	1.11	0.96	0.73	0.63	0.44	NA	NA	1.26	0.61	0.46	1.49	1.45	1.18	NA	NA	0.78	0.94	0.73	0.54	0.61	0.73	NA	1.16
1767	1.19	0.98	0.73	0.61	0.92	NA	NA	1.17	0.6	0.47	1.92	1.83	1.73	NA	NA	0.71	1.56	1.04	0.6	0.86	1	NA	1.83
1768	0.66	0.62	0.62	0.49	0.69	NA	NA	0.84	0.22	0.56	1.25	1.43	1.04	NA	NA	0.41	1.51	0.65	0.42	0.7	0.54	NA	1.21
1769	0.92	0.85	0.58	0.46	0.7	NA	NA	1.06	0.35	0.54	1.9	1.29	1.14	NA	NA	0.47	2.35	0.75	0.49	0.68	0.53	NA	1.16
1770	0.88	0.78	0.6	0.53	0.87	NA	NA	1.19	0.45	0.46	1.73	1.09	1.1	NA	NA	0.58	1.48	0.6	0.49	0.67	0.59	2.9	1.1
1771	1.3	0.76	0.75	0.62	1.06	NA	NA	1.29	0.48	0.49	1.74	1.56	1.68	NA	NA	0.65	1.76	0.79	0.79	0.98	0.51	4.6	1.24
1772	1.26	0.94	0.71	0.66	1.2	NA	NA	1.19	0.51	0.71	1.8	1.78	1.51	NA	NA	0.64	2.2	0.98	0.9	1.31	0.42	3.09	1.37
1773	1.12	0.98	0.83	0.66	0.93	NA	NA	1.27	0.62	0.61	1.4	1.44	1.35	NA	NA	0.77	1.95	1.15	0.87	1.24	0.42	2.86	1.3
1774	1.23	0.85	0.99	0.83	1.07	NA	NA	1.26	0.69	0.69	1.39	1.7	1.63	NA	NA	0.65	1.72	1.22	0.93	1.35	0.31	2.73	1.17
1775	0.56	0.54	0.51	0.47	1.01	NA	NA	1.12	0.46	0.5	0.98	1.37	0.93	NA	NA	0.3	1.39	0.89	0.45	0.73	0.21	1.98	0.91
1776	0.66	0.47	0.64	0.55	0.69	NA	NA	1.08	0.5	0.43	1.21	1.46	0.7	NA	NA	0.11	1.18	0.75	0.53	0.71	0.09	3.2	0.96
1777	1.12	0.58	0.54	0.61	0.71	NA	NA	1.35	0.56	0.61	1.44	1.46	1.11	NA	NA	0.27	1.19	0.78	0.68	0.88	0.25	2.37	0.89
1778	0.17	0.42	0.41	0.36	0.28	NA	NA	1.12	0.24	0.53	1.34	1.31	1.05	NA	NA	0.13	1.03	0.54	0.51	0.66	0.22	1.61	0.68
1779	1.61	0.84	0.59	0.7	0.73	NA	NA	1.29	0.72	0.89	1.51	1.3	1.16	NA	0.98	0.55	1.25	0.85	0.94	1.07	0.4	2.69	1.06
1780	1.32	0.75	0.69	0.7	1.17	NA	NA	1.26	1.06	1	1.37	1.55	2.28	NA	1.21	0.74	2.11	0.94	1.17	1.1	0.97	2.64	1.2
1781	0.92	0.75	0.75	0.66	0.73	NA	NA	1.09	0.79	0.71	0.79	0.99	1.27	NA	0.65	0.68	1.63	0.8	0.88	0.8	0.68	2.09	1.1
1782	0.75	0.61	0.57	0.46	0.62	NA	NA	1.37	0.57	0.64	0.82	0.9	1.15	NA	0.99	0.45	2.27	0.9	1.08	0.89	0.73	3.58	1.04
1783	0.81	0.55	0.62	0.54	0.74	NA	NA	1.44	0.82	0.63	0.89	0.82	1.17	NA	1.07	0.62	1.71	0.79	1.04	0.97	0.78	3.11	0.7
1784	0.97	0.54	0.64	0.68	0.92	NA	NA	1.81	1.05	0.68	1.17	1.15	1.63	1.03	1.3	0.68	2.38	1.06	1.12	1.25	0.8	2.97	0.62
1785	0.8	0.57	0.66	0.58	0.86	NA	NA	1.63	0.68	0.66	1.26	1.03	1.56	0.74	1.03	0.56	2.09	1.06	0.8	0.9	0.61	2.26	0.83
1786	0.97	0.57	0.71	0.69	0.89	NA	NA	1.3	0.74	0.67	0.95	0.96	1.25	0.65	1.16	0.5	1.38	0.94	1.09	1.17	0.33	1.99	0.58
1787	0.91	0.58	0.78	0.89	0.93	NA	NA	1.39	0.67	0.65	1.03	1.18	1.65	0.72	1.01	0.61	1.46	0.91	1.36	1.14	0.49	2.48	0.65
1788	1.18	0.6	0.77	0.79	0.9	NA	NA	1.44	0.94	0.73	1.01	1.38	1.61	0.81	0.9	0.68	1.88	0.9	1.32	1.39	0.41	3.07	0.55
1789	0.33	0.4	0.3	0.22	0.25	NA	NA	1.16	0.34	0.65	0.29	0.32	0.78	0.47	0.7	0.46	1.62	0.77	0.55	0.68	0.17	1.1	0.42
1790	0.35	0.35	0.49	0.33	0.18	NA	NA	1.19	0.24	0.43	0.29	0.13	0.8	0.6	0.7	0.42	1.53	0.7	0.76	0.56	0.28	1.1	0.69
