# King - Hodgdon Yosemite National Park - PIPO - ITRDB CA578
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3703
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3703.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca578-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ca578-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca578.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ca578.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: King - Hodgdon Yosemite National Park - PIPO - ITRDB CA578
#--------------------
# Investigators
#   Investigators: King, J.C.; Graumlich, L.J.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Hodgdon Yosemite National Park
#   Location: California
#   Northernmost_Latitude: 37.8
#   Southernmost_Latitude: 37.8
#   Easternmost_Longitude: -119.87
#   Westernmost_Longitude: -119.87
#   Elevation_m: 1722
#--------------------
# Data_Collection
#   Collection_Name: CA578
#   First_Year: 1880
#   Last_Year: 1990
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus ponderosa Douglas ex C. Lawson
#   Common_Name: ponderosa pine
#   Tree_Species_Code: PIPO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## HPP01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HPP01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HPP01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HPP01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HPP02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HPP02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HPP03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HPP03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HPP03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HPP03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HPP04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HPP04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HPP04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HPP04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HPP05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HPP05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HPP05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HPP05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HPP06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HPP06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HPP06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HPP06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HPP07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HPP07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HPP07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HPP07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HPP08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HPP08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HPP08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HPP08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HPP10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HPP10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HPP10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HPP10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HPP11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HPP11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HPP11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HPP11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HPP12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HPP12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HPP12B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HPP12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HPP13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HPP13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HPP13B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HPP13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HPP14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HPP14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HPP14B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HPP14B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HPP15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HPP15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HPP15B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HPP15B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HPP16A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HPP16A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HPP17A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HPP17A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HPP17B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HPP17B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HPP18A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HPP18A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HPP18B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HPP18B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HPP19A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HPP19A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HPP19B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HPP19B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HPP20A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HPP20A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HPP20B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HPP20B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	HPP01A_raw	HPP01B_raw	HPP02A_raw	HPP03A_raw	HPP03B_raw	HPP04A_raw	HPP04B_raw	HPP05A_raw	HPP05B_raw	HPP06A_raw	HPP06B_raw	HPP07A_raw	HPP07B_raw	HPP08A_raw	HPP08B_raw	HPP10A_raw	HPP10B_raw	HPP11A_raw	HPP11B_raw	HPP12A_raw	HPP12B_raw	HPP13A_raw	HPP13B_raw	HPP14A_raw	HPP14B_raw	HPP15A_raw	HPP15B_raw	HPP16A_raw	HPP17A_raw	HPP17B_raw	HPP18A_raw	HPP18B_raw	HPP19A_raw	HPP19B_raw	HPP20A_raw	HPP20B_raw
1880	1.95	3.04	3.01	1.67	0.93	NA	3.23	3.95	3.55	0.7	0.97	2.78	5.86	0.81	0.71	1	0.93	7.75	4.52	3.98	4.81	2.15	2.55	3.61	3.33	3.04	4.72	0.83	3.88	3.12	0.38	0.31	4.71	3.67	0.71	1.12
1881	2.45	4.3	5.15	1.91	0.9	NA	3.61	4.07	3.43	0.78	0.73	3.36	5.75	0.97	0.68	0.85	0.99	6.64	5.46	4.23	4.42	2.6	3.25	3.02	4.13	3.14	5.26	0.84	4.44	3.87	0.47	0.43	4.41	4.87	1.06	1.54
1882	1.6	2.1	3.95	1.77	0.99	5.21	4.32	3.24	2.7	0.51	0.54	3.22	4.15	0.69	0.72	0.87	0.62	4.39	5.35	3.4	3.34	2.07	2.82	2.31	3.85	3.09	4.77	0.64	4.51	3.32	0.38	0.43	4.8	3.53	0.82	1.01
1883	2.24	3.73	4.37	0.89	0.6	4.78	3.99	4.67	3.06	0.58	0.59	3.41	4.61	0.64	0.57	0.95	0.63	5.37	5.31	5.36	5.13	3.56	4.16	4.34	3.66	3.1	7.5	1.14	4.13	4.15	0.54	0.49	6.15	4.15	0.89	0.89
1884	2.5	3.86	4.54	1.76	1.12	4.62	3.93	3.94	3.3	0.72	0.76	3.71	5.23	0.82	0.73	1.17	0.97	4.35	4.55	4.4	4.26	2.9	3.57	4.86	3.15	3.47	5.31	1.36	4.5	3.72	0.44	0.42	5.57	4.04	1.38	2.12
1885	3.39	3.99	6.16	2.78	1.16	5.08	4.67	3.88	3.42	0.8	0.73	4.06	5.73	0.93	0.96	1.16	1	6.34	6.74	5.47	5.46	5.16	4.87	5.95	4.81	3.93	6.42	1.66	4.41	4.71	0.67	0.73	6.84	5.24	1.95	2.5
1886	1.74	2.71	4.33	1.24	1.07	5.41	3.52	3.1	2.73	0.45	0.62	3.47	4.41	0.72	0.98	0.66	0.59	3.67	6.1	3.79	5.18	4.1	2.24	5.36	3.46	2.64	5	1.31	3.82	3.11	0.4	0.29	6.65	3.85	0.66	1.27
1887	1.93	2.3	3.89	1.29	0.55	4.97	3.03	3.13	2.72	0.48	0.63	3.85	4.39	0.78	0.78	1.22	0.74	3.87	5.63	3.39	3.64	3.69	4.64	4.43	3.55	2.72	3.92	1.08	3.58	2.36	0.35	0.33	5.17	5.79	0.59	0.51
1888	1.82	2.12	3.74	1.59	0.64	3.85	2.75	2.95	2.72	0.59	0.6	2.69	4.04	0.83	0.77	1.14	0.81	2.99	4.78	3.45	5.02	3.68	3.69	3.76	3.3	2.6	5.03	1.26	2.56	2.46	0.29	0.35	4.9	4.16	0.71	1.25
1889	2.16	1.6	4.06	0.73	0.62	3.58	2.49	3.4	2.97	0.51	0.44	3.67	4.04	0.61	0.64	1.22	0.66	4.78	5.22	4.98	4.98	3.7	3.59	3.6	3.53	3.56	4.48	1.96	4.74	2.54	0.39	0.38	6.09	5.66	0.71	1.13
1890	2.68	2.56	3.78	1.78	0.49	4.46	3.75	3.3	2.48	0.42	0.83	3.55	4.53	0.92	0.97	1.04	0.84	6.12	5.3	5.76	4.74	3.86	5.9	3.37	5.81	3.43	5.37	1.79	3.53	2.58	0.35	0.42	6.83	4.8	0.54	0.85
1891	2.33	2.03	5.02	2.34	1.21	4.25	3.63	3.3	3.14	0.6	0.67	2.56	4.16	0.78	0.89	1.04	0.81	6.16	4.77	5.88	5.3	3.18	4.11	3.94	5.37	4.6	3.8	2.15	4.42	3.01	0.29	0.46	5.72	4.35	1.09	1.57
1892	2.09	2.07	3.49	1.18	0.44	4.25	3.07	2.84	3.02	0.73	0.7	2.14	4.41	0.77	0.82	1.29	1.08	5.88	3.73	4.72	4.64	4.79	5.62	3.9	4.38	3.52	3.76	2.24	4.37	2.83	0.47	0.46	5.74	4.77	1.01	1.78
1893	3.39	3.27	4.51	2.18	0.95	6.76	4.07	2.98	2.82	0.7	0.69	3.05	4.26	1.23	1.17	1.49	0.87	6.29	4.08	6.09	5.91	5.21	4.96	5.98	4.1	3.88	5.38	2.52	5.56	3.23	0.45	0.62	6.96	3.96	1.18	1.75
1894	2.89	2.93	3.35	1.52	1.02	5.54	4.2	3.7	3.28	0.88	0.91	3.39	4.71	1.12	0.98	1.59	0.87	3.87	3.95	4.5	3.98	4.82	4.5	4.73	4.58	3.3	6.29	1.62	5.73	3.45	0.51	0.53	6.53	5.39	1.19	1.43
1895	2.56	3.14	3.97	1.9	0.98	5.7	4.4	3.15	3.13	0.71	0.76	2.42	3.64	1.05	1.01	1.15	0.82	4.29	3.19	3.85	3.92	4.1	4.03	3.18	3.62	3.21	4.47	1.4	4.25	2.45	0.31	0.55	5.56	4.02	1.09	1.03
1896	3.12	3.5	3.21	1.43	0.7	6.48	4.58	2.76	2.36	0.77	0.68	3.95	4.03	1.2	1.17	1.28	0.57	3.98	4.06	3.37	4.17	4.8	3.82	3.35	2.49	3.22	4.28	1.69	4.21	2.79	0.32	0.53	4.45	4.9	0.62	0.85
1897	3.16	3.54	3.96	2.08	1.73	4.88	3.79	2.95	3.28	0.66	0.99	2.46	3.55	1.52	1.24	1.25	1.14	4.88	5.37	3.64	4.09	3.27	4.21	2.7	3.25	4.53	5.06	1.67	3.46	3.35	0.43	0.52	4.47	3.91	1.25	1.67
1898	2.01	2.12	3.17	1.2	0.75	2.8	2.42	3.18	2.3	0.49	0.57	2.53	3.44	0.82	0.79	0.83	0.69	4.37	3.06	3.08	3.15	2.76	3.76	2.75	1.47	2.92	2.03	0.95	3.46	1.73	0.36	0.51	3.31	5.6	1.17	0.89
1899	1.78	2.51	2.63	1.25	0.78	3.09	2.24	3.01	2.62	0.57	0.68	1.7	3.3	0.63	0.67	0.78	0.84	3.33	3.32	1.96	3.22	2.17	2.59	2.53	2.63	2.54	1.97	0.78	3.3	2.44	0.35	0.43	2.21	2.92	0.73	0.54
1900	1.64	2	1.94	1.3	0.87	1.62	3.76	1.91	2.51	0.74	0.78	2.42	2.98	1.91	1.26	0.94	0.98	2.56	2.72	3.28	2.95	0.98	1.81	2.22	1.65	1.56	2.71	0.52	3.15	2.17	0.17	0.53	2.39	3.45	0.76	0.87
1901	1.94	2.1	1.43	1.06	0.41	0.99	4.03	3.13	2.69	0.38	0.66	2.05	3.99	1.09	0.83	0.72	0.77	3.73	3.95	3.95	5.3	1.19	2.37	2.45	2.83	2.86	3.84	0.89	3.18	2.15	0.25	0.44	2.31	3.19	1.26	1.2
1902	1.54	2.71	2.83	1.16	1.03	0.77	3.98	2.41	3.03	0.37	0.69	1.89	3.5	0.7	0.52	0.8	0.76	3.34	3.77	2.9	3.88	1.72	2.2	2.23	3.25	3	5.53	0.73	3.95	3.49	0.22	0.32	2.67	3.04	0.79	0.74
1903	2.43	3.56	2.7	1.55	1.17	0.61	3.34	2.44	3.09	0.52	0.75	1.9	3.32	1.41	0.69	0.98	0.82	4.09	3.57	3.56	4.1	2.04	3.03	2.81	6.36	3.63	4.29	1.6	4.82	2.66	0.42	0.47	5.38	4.48	1.73	1.44
1904	2.01	2.37	2.46	0.88	0.79	0.63	2.66	2.14	2.77	0.61	0.54	1.77	3.56	0.59	0.76	0.75	0.65	4.36	2.98	3.43	4.92	3.03	2.42	3.2	5.02	3.3	3.68	1.85	5.23	3.52	0.26	0.44	5.71	3.84	1.4	1.23
1905	1.81	3.39	3.11	0.96	0.55	1.31	3.16	2.98	2.87	0.64	0.55	2.03	3.14	0.66	0.38	0.92	0.59	5.29	4.48	3.45	3.83	3.91	2.55	2.75	4.71	3.23	4.68	2.1	4.75	3.59	0.4	0.39	7.68	4.8	0.92	0.66
1906	2.67	3.08	2.48	0.71	0.43	1.63	2.88	2.01	2.57	0.64	0.62	1.76	2.93	0.97	0.61	1.25	0.8	4.82	4.98	3.07	3.43	5.64	2.22	3.44	2.79	3.03	3.54	1.97	3.33	3.49	0.46	0.52	5.02	4.13	1.17	0.94
1907	2.88	3.37	3.29	1.54	0.93	3.04	4.27	3.11	3.05	0.54	0.92	1.95	3.33	1.04	0.68	1.34	1.08	4.34	4.86	3.02	3.8	6.2	3.26	3.98	3.4	3.6	4.19	1.73	3.95	3.02	0.56	0.7	4.38	4.2	1.51	1.18
1908	1.4	2.24	3.27	0.91	0.49	1.69	2.98	3.19	3.03	0.54	0.55	1.65	2.69	0.73	0.5	1.24	0.67	3.33	5.23	3.34	3.25	5.2	2.09	3.77	2.77	3.38	3.19	1.5	3.43	2.73	0.38	0.63	4.88	4.66	1.79	1.37
1909	2.25	2.21	1.79	1.13	0.85	3.12	3.56	2.22	2.45	0.65	0.93	1.59	2.79	0.9	0.77	0.83	0.82	3.48	4.28	3.12	4.17	3.87	2.95	4.56	2.68	3	3.75	1.12	2.77	2.36	0.53	0.51	4.13	4.16	1.29	1.03
1910	1.88	1.93	2.08	0.97	0.73	1.91	2.48	2.63	2.79	0.64	0.75	1.4	1.9	0.65	0.81	0.8	0.73	2.86	4.11	3.48	2.9	3.71	3.01	4.36	2.8	3.02	2.68	0.86	3.23	2.54	0.53	0.52	3.5	5.01	1.75	1.47
1911	1.5	1.56	2.4	0.86	0.67	2.46	2.42	2.69	3.16	0.68	0.6	1.63	1.91	0.56	0.54	0.76	0.66	2.88	3.31	3.28	3.18	3.35	2.67	3.61	3.33	2.32	2.61	0.81	2.65	2.6	0.6	0.5	3.51	3.42	1.46	0.8
1912	2.29	2.24	1.06	0.98	0.71	1.46	1.99	2.67	2.86	0.64	0.83	1.61	2.31	0.66	0.45	0.55	0.54	2.68	3.15	2.6	2.42	3.39	2.58	2.93	2.78	2.27	2.07	0.45	2.65	1.86	0.4	0.46	2.96	3.33	1.05	0.44
1913	1.56	1.43	1.98	0.65	0.56	1.75	2.23	2.96	3.3	0.49	0.71	1.11	2.1	0.57	0.52	0.81	0.59	3.5	4.04	2.69	1.67	2.01	1.82	2.73	2.44	1.61	1.91	0.49	2.79	2.08	0.39	0.5	4.03	4.22	1.29	1.06
1914	2.87	2.63	3.09	1.11	0.83	1.63	3.11	3.48	4.31	0.84	1.11	1.91	3.02	0.67	0.51	0.71	0.66	4.27	3.72	2.9	3.24	3.46	3	4.5	4.65	3.2	3.2	1.16	2.33	3.04	0.39	0.66	5.44	4.63	2	1.61
