# Brown - Lexan Creek - PCEN - ITRDB CO587
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/2872
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-2872.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/co587-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; co587-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/co587.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/co587.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2005-01-14
#--------------------
# File_Last_Modified_Date
#   Date: 2005-01-14
#--------------------
# Title
#   Study_Name: Brown - Lexan Creek - PCEN - ITRDB CO587
#--------------------
# Investigators
#   Investigators: Brown, P.M.; Woodhouse, C.A.(https://orcid.org/0000-0003-0545-9753); Hughes, M.K.(https://orcid.org/0000-0003-1062-3167); Sheppard, P.R.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Lexan Creek
#   Location: Colorado
#   Northernmost_Latitude: 39.88
#   Southernmost_Latitude: 39.88
#   Easternmost_Longitude: -105.93
#   Westernmost_Longitude: -105.93
#   Elevation_m: 3200
#--------------------
# Data_Collection
#   Collection_Name: CO587
#   First_Year: 1395
#   Last_Year: 1992
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea engelmannii Parry ex Engelm.
#   Common_Name: Engelmann spruce
#   Tree_Species_Code: PCEN
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## LTC12BMM_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LTC12BMM; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LTC14BMM_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LTC14BMM; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LTC16AMM_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LTC16AMM; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LTC18BMM_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LTC18BMM; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LTC20AMM_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LTC20AMM; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LTC2AAMM_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LTC2AAMM; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LTC4AAMM_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LTC4AAMM; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## L19S1M2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: L19S1M2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LP19S1CK_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LP19S1CK; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## L1908AVM_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: L1908AVM; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## L127S2M1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: L127S2M1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## L127S1AV_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: L127S1AV; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LP58S1AV_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LP58S1AV; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LP20AS1A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LP20AS1A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LP2A16AV_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LP2A16AV; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LTC12AAV_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LTC12AAV; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LTC18AAV_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LTC18AAV; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LTC4BAV_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LTC4BAV; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LTC11BAV_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LTC11BAV; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	LTC12BMM_raw	LTC14BMM_raw	LTC16AMM_raw	LTC18BMM_raw	LTC20AMM_raw	LTC2AAMM_raw	LTC4AAMM_raw	L19S1M2_raw	LP19S1CK_raw	L1908AVM_raw	L127S2M1_raw	L127S1AV_raw	LP58S1AV_raw	LP20AS1A_raw	LP2A16AV_raw	LTC12AAV_raw	LTC18AAV_raw	LTC4BAV_raw	LTC11BAV_raw
1395	NA	NA	NA	NA	NA	NA	NA	0.36	NA	0.55	NA	NA	NA	NA	NA	NA	NA	NA	NA
1396	NA	NA	NA	NA	NA	NA	NA	0.43	NA	0.46	NA	NA	NA	NA	NA	NA	NA	NA	NA
1397	NA	NA	NA	NA	NA	NA	NA	0.28	NA	0.42	NA	NA	NA	NA	NA	NA	NA	NA	NA
1398	NA	NA	NA	NA	NA	NA	NA	0.41	NA	0.44	NA	NA	NA	NA	NA	NA	NA	NA	NA
1399	NA	NA	NA	NA	NA	NA	NA	0.33	NA	0.43	NA	NA	NA	NA	NA	NA	NA	NA	NA
1400	NA	NA	NA	NA	NA	NA	NA	0.41	NA	0.43	NA	NA	NA	NA	NA	NA	NA	NA	NA
1401	NA	NA	NA	NA	NA	NA	NA	0.33	NA	0.43	NA	NA	NA	NA	NA	NA	NA	NA	NA
1402	NA	NA	NA	NA	NA	NA	NA	0.33	NA	0.38	NA	NA	NA	NA	NA	NA	NA	NA	NA
1403	NA	NA	NA	NA	NA	NA	NA	0.36	NA	0.34	NA	NA	NA	NA	NA	NA	NA	NA	NA
1404	NA	NA	NA	NA	NA	NA	NA	0.3	NA	0.37	NA	NA	NA	NA	NA	NA	NA	NA	NA
1405	NA	NA	NA	NA	NA	NA	NA	0.36	NA	0.41	NA	NA	NA	NA	NA	NA	NA	NA	NA
1406	NA	NA	NA	NA	NA	NA	NA	0.41	NA	0.39	NA	NA	NA	NA	NA	NA	NA	NA	NA
1407	NA	NA	NA	NA	NA	NA	NA	0.36	NA	0.3	NA	NA	NA	NA	NA	NA	NA	NA	NA
1408	NA	NA	NA	NA	NA	NA	NA	0.46	NA	0.23	NA	NA	NA	NA	NA	NA	NA	NA	NA
1409	NA	NA	NA	NA	NA	NA	NA	0.33	NA	0.27	NA	NA	NA	NA	NA	NA	NA	NA	NA
1410	NA	NA	NA	NA	NA	NA	NA	0.36	NA	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA
1411	NA	NA	NA	NA	NA	NA	NA	0.25	NA	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA
1412	NA	NA	NA	NA	NA	NA	NA	0.2	NA	0.23	NA	NA	NA	NA	NA	NA	NA	NA	NA
1413	NA	NA	NA	NA	NA	NA	NA	0.23	NA	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA
1414	NA	NA	NA	NA	NA	NA	NA	0.18	NA	0.27	NA	NA	NA	NA	NA	NA	NA	NA	NA
1415	NA	NA	NA	NA	NA	NA	NA	0.28	NA	0.24	NA	NA	NA	NA	NA	NA	NA	NA	NA
1416	NA	NA	NA	NA	NA	NA	NA	0.46	NA	0.33	NA	NA	NA	NA	NA	NA	NA	NA	NA
1417	NA	NA	NA	NA	NA	NA	NA	0.3	NA	0.23	NA	NA	NA	NA	NA	NA	NA	NA	NA
1418	NA	NA	NA	NA	NA	NA	NA	0.33	NA	0.23	NA	NA	NA	NA	NA	NA	NA	NA	NA
1419	NA	NA	NA	NA	NA	NA	NA	0.3	NA	0.13	NA	NA	NA	NA	NA	NA	NA	NA	NA
1420	NA	NA	NA	NA	NA	NA	NA	0.36	NA	0.08	1.07	NA	NA	NA	NA	NA	NA	NA	NA
1421	NA	NA	NA	NA	NA	NA	NA	0.28	NA	0.09	1.04	NA	NA	NA	NA	NA	NA	NA	NA
1422	NA	NA	NA	NA	NA	NA	NA	0.2	NA	0.05	1.3	NA	NA	NA	NA	NA	NA	NA	NA
1423	NA	NA	NA	NA	NA	NA	NA	0.15	NA	0.09	1.12	NA	NA	NA	NA	NA	NA	NA	NA
1424	NA	NA	NA	NA	NA	NA	NA	0.2	NA	0.1	1.27	NA	NA	NA	NA	NA	NA	NA	NA
1425	NA	NA	NA	NA	NA	NA	NA	0.23	NA	0.1	0.89	NA	NA	NA	NA	NA	NA	NA	NA
1426	NA	NA	NA	NA	NA	NA	NA	0.23	NA	0.13	1.1	NA	NA	NA	NA	NA	NA	NA	NA
1427	NA	NA	NA	NA	NA	NA	NA	0.2	NA	0.17	0.77	NA	NA	NA	NA	NA	NA	NA	NA
1428	NA	NA	NA	NA	NA	NA	NA	0.18	NA	0.22	0.67	NA	NA	NA	NA	NA	NA	NA	NA
1429	NA	NA	NA	NA	NA	NA	NA	0.15	NA	0.19	0.56	NA	NA	NA	NA	NA	NA	NA	NA
1430	NA	NA	NA	NA	NA	NA	NA	0.18	NA	0.19	0.53	NA	NA	NA	NA	NA	NA	NA	NA
1431	NA	NA	NA	NA	NA	NA	NA	0.2	NA	0.14	0.39	NA	NA	NA	NA	NA	NA	NA	NA
1432	NA	NA	NA	NA	NA	NA	NA	0.15	NA	0.19	0.52	NA	NA	NA	NA	NA	NA	NA	NA
1433	NA	NA	NA	NA	NA	NA	NA	0.18	NA	0.18	0.46	NA	NA	NA	NA	NA	NA	NA	NA
1434	NA	NA	NA	NA	NA	NA	NA	0.23	NA	0.15	0.52	NA	NA	NA	NA	NA	NA	NA	NA
1435	NA	NA	NA	NA	NA	NA	NA	0.33	NA	0.2	0.62	NA	NA	NA	NA	NA	NA	NA	NA
1436	NA	NA	NA	NA	NA	NA	NA	0.28	NA	0.23	0.85	NA	NA	NA	NA	NA	NA	NA	NA
1437	NA	NA	NA	NA	NA	NA	NA	0.2	NA	0.2	0.88	NA	NA	NA	NA	NA	NA	NA	NA
1438	NA	NA	NA	NA	NA	NA	NA	0.25	NA	0.27	0.61	NA	NA	NA	NA	NA	NA	NA	NA
1439	NA	NA	NA	NA	NA	NA	NA	0.25	NA	0.38	0.42	NA	NA	NA	NA	NA	NA	NA	NA
1440	NA	NA	NA	NA	NA	NA	NA	0.36	NA	0.32	0.39	NA	NA	NA	NA	NA	NA	NA	NA
1441	NA	NA	NA	NA	NA	NA	NA	0.43	NA	0.39	0.42	NA	NA	NA	NA	NA	NA	NA	NA
1442	NA	NA	NA	NA	NA	NA	NA	0.36	NA	0.3	0.32	NA	NA	NA	NA	NA	NA	NA	NA
1443	NA	NA	NA	NA	NA	NA	NA	0.36	NA	0.38	0.55	NA	NA	NA	NA	NA	NA	NA	NA
1444	NA	NA	NA	NA	NA	NA	NA	0.48	NA	0.48	0.67	NA	NA	NA	NA	NA	NA	NA	NA
1445	NA	NA	NA	NA	NA	NA	NA	0.41	NA	0.33	0.47	NA	0.57	NA	NA	NA	NA	NA	NA
1446	NA	NA	NA	NA	NA	NA	NA	0.38	NA	0.39	0.55	NA	0.93	NA	NA	NA	NA	NA	NA
1447	NA	NA	NA	NA	NA	NA	NA	0.3	NA	0.47	0.39	NA	1	NA	NA	NA	NA	NA	NA
1448	NA	NA	NA	NA	NA	NA	NA	0.23	NA	0.36	0.28	NA	0.62	NA	NA	NA	NA	NA	NA
1449	NA	NA	NA	NA	NA	NA	NA	0.25	NA	0.34	0.34	NA	0.8	NA	NA	NA	NA	NA	NA
1450	NA	NA	NA	NA	NA	NA	NA	0.25	NA	0.28	0.29	NA	0.69	NA	NA	NA	NA	NA	NA
1451	NA	NA	NA	NA	NA	NA	NA	0.28	NA	0.34	0.37	NA	0.67	NA	NA	NA	NA	NA	NA
1452	NA	NA	NA	NA	NA	NA	NA	0.25	NA	0.29	0.3	NA	0.72	NA	NA	NA	NA	NA	NA
