# O'Neill - Orderville Canyon - PIPO - ITRDB AZ622
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/38244
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-38244.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az622-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az622.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/az622.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2023-06-19
#--------------------
# File_Last_Modified_Date
#   Date: 2023-06-19
#--------------------
# Title
#   Study_Name: O'Neill - Orderville Canyon - PIPO - ITRDB AZ622
#--------------------
# Investigators
#   Investigators: O'Neill, Leo; Fulé, Peter
#--------------------
# Description_Notes_and_Keywords
#   Description: 
#--------------------
# Publication
#   Authors: Yang, Ying; Kangning Xiong; Huiqiong Huang; Jie Xiao; Biliang Yang; Yu Zhang
#   Published_Date_or_Year: 2023
#   Published_Title: A Commented Review of Eco-Product Value Realization and Ecological Industry and Its Enlightenment for Agroforestry Ecosystem Services in the Karst Ecological Restoration
#   Journal_Name: Forests
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.3390/f14030448
#   Full_Citation:
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: 
#   Grant: 
#--------------------
# Site_Information
#   Site_Name: Orderville Canyon
#   Location: Arizona
#   Northernmost_Latitude: 36.768
#   Southernmost_Latitude: 36.768
#   Easternmost_Longitude: -112.182
#   Westernmost_Longitude: -112.182
#   Elevation_m: 2300
#--------------------
# Data_Collection
#   Collection_Name: AZ622
#   First_Year: 1650
#   Last_Year: 2018
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Pinus ponderosa Douglas ex C. Lawson
#   Common_Name: ponderosa pine
#   Tree_Species_Code: PIPO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## OR-001_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OR-001; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OR-002_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OR-002; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OR-003_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OR-003; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OR-004_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OR-004; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OR-005_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OR-005; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OR-006_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OR-006; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OR-008_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OR-008; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OR-009_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OR-009; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OR-010_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OR-010; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OR-011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OR-011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OR-012_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OR-012; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OR-013_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OR-013; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OR-014_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OR-014; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OR-015_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OR-015; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OR-016_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OR-016; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OR-017_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OR-017; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OR-018_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OR-018; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OR-019_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OR-019; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OR-020_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OR-020; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	OR-001_raw	OR-002_raw	OR-003_raw	OR-004_raw	OR-005_raw	OR-006_raw	OR-008_raw	OR-009_raw	OR-010_raw	OR-011_raw	OR-012_raw	OR-013_raw	OR-014_raw	OR-015_raw	OR-016_raw	OR-017_raw	OR-018_raw	OR-019_raw	OR-020_raw
1650	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.18	NA	NA	NA	NA	NA	NA	NA	NA
1651	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.83	NA	NA	NA	NA	NA	NA	NA	NA
1652	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.96	NA	NA	NA	NA	NA	NA	NA	NA
1653	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.95	NA	NA	NA	NA	NA	NA	NA	NA
1654	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.55	NA	NA	NA	NA	NA	NA	NA	NA
1655	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.99	NA	NA	NA	NA	NA	NA	NA	NA
1656	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.68	NA	NA	NA	NA	NA	NA	NA	NA
1657	NA	NA	NA	NA	NA	NA	NA	2.31	NA	NA	4.04	NA	NA	NA	NA	NA	NA	NA	NA
1658	NA	NA	NA	NA	NA	NA	NA	3.28	NA	NA	2.36	NA	NA	NA	NA	NA	NA	NA	NA
1659	NA	NA	NA	NA	NA	NA	NA	0.73	NA	NA	3.63	NA	NA	NA	NA	NA	NA	NA	NA
1660	NA	NA	NA	NA	NA	NA	NA	0.48	NA	NA	3.81	NA	NA	NA	NA	NA	NA	NA	NA
1661	NA	NA	NA	NA	NA	NA	NA	1.77	NA	NA	3.96	NA	NA	NA	NA	NA	NA	NA	NA
1662	NA	NA	NA	NA	NA	NA	NA	0.21	NA	NA	3.96	NA	NA	NA	NA	NA	NA	NA	NA
1663	NA	NA	NA	NA	NA	NA	NA	1.75	NA	NA	3.44	NA	NA	NA	NA	NA	NA	NA	NA
1664	NA	NA	NA	NA	NA	NA	NA	2.08	NA	NA	3.77	NA	NA	NA	NA	NA	NA	NA	NA
1665	NA	NA	NA	NA	NA	NA	NA	2.2	NA	NA	3.83	NA	NA	NA	NA	NA	NA	NA	NA
1666	NA	NA	NA	NA	NA	NA	NA	0.83	NA	NA	3.04	NA	NA	NA	NA	NA	NA	NA	NA
1667	NA	NA	NA	NA	NA	NA	NA	0.64	NA	NA	2.7	NA	NA	NA	NA	NA	NA	NA	NA
1668	NA	NA	NA	NA	NA	NA	NA	1.28	NA	NA	1.43	NA	NA	NA	NA	NA	NA	NA	NA
1669	NA	NA	NA	NA	NA	NA	NA	1.29	NA	NA	2.23	NA	NA	NA	NA	NA	NA	NA	NA
1670	NA	NA	NA	NA	NA	NA	NA	1.34	NA	NA	0.43	NA	NA	NA	NA	NA	NA	NA	NA
1671	NA	NA	NA	NA	NA	NA	NA	0.45	NA	NA	0.75	NA	NA	NA	NA	NA	NA	NA	NA
1672	NA	NA	NA	NA	NA	NA	NA	0.83	NA	NA	2.09	NA	NA	NA	NA	NA	NA	NA	NA
1673	NA	NA	NA	NA	NA	NA	NA	0.94	NA	NA	3.2	NA	NA	NA	NA	NA	NA	NA	NA
1674	NA	NA	NA	NA	NA	NA	NA	0.58	NA	NA	2.82	NA	NA	NA	NA	NA	NA	NA	NA
1675	NA	NA	NA	NA	NA	NA	NA	0.62	NA	NA	0.95	NA	NA	NA	NA	NA	NA	NA	NA
1676	NA	NA	NA	NA	NA	NA	NA	0.3	NA	NA	1.88	NA	NA	NA	NA	NA	NA	NA	NA
1677	NA	NA	NA	NA	NA	NA	NA	0.62	NA	NA	2.62	NA	NA	NA	NA	NA	NA	NA	NA
1678	NA	NA	NA	NA	NA	NA	NA	0.47	NA	NA	1.55	NA	NA	NA	NA	NA	NA	NA	NA
1679	NA	NA	NA	NA	NA	NA	NA	0.34	NA	NA	2.29	NA	NA	NA	NA	NA	NA	NA	NA
1680	NA	NA	NA	NA	NA	NA	NA	0.68	NA	NA	3.75	NA	NA	NA	NA	NA	NA	NA	NA
1681	NA	NA	NA	NA	NA	NA	NA	0.28	NA	NA	2.79	NA	NA	NA	NA	NA	NA	NA	NA
1682	NA	NA	NA	NA	NA	NA	NA	0.7	NA	NA	1.69	NA	NA	NA	NA	NA	NA	NA	NA
1683	NA	NA	NA	NA	NA	NA	NA	0.7	NA	NA	2.44	NA	NA	NA	NA	NA	NA	NA	NA
1684	NA	NA	NA	NA	NA	NA	NA	0.79	NA	NA	1.16	NA	NA	NA	NA	NA	NA	NA	NA
1685	NA	NA	NA	NA	1.12	NA	NA	1.72	NA	NA	0.97	NA	NA	NA	NA	NA	NA	NA	NA
1686	NA	NA	NA	NA	0.91	NA	NA	0	NA	NA	0.45	NA	NA	NA	NA	NA	NA	NA	NA
1687	NA	NA	NA	NA	1.97	NA	NA	1.64	NA	NA	1.35	NA	NA	NA	NA	NA	NA	NA	NA
1688	NA	NA	NA	NA	1.66	NA	NA	1.42	NA	NA	2.65	NA	NA	NA	NA	NA	NA	NA	NA
1689	NA	NA	NA	NA	2.56	NA	NA	1.38	NA	NA	2.75	NA	NA	NA	NA	NA	NA	NA	NA
1690	NA	NA	NA	NA	1.92	NA	NA	0.49	NA	NA	1.19	NA	NA	NA	NA	NA	NA	NA	NA
1691	NA	NA	NA	NA	1.84	NA	NA	0.55	NA	NA	0.97	NA	NA	NA	NA	NA	NA	NA	NA
1692	NA	NA	NA	NA	2.7	NA	NA	1.09	NA	NA	2.03	NA	NA	NA	NA	NA	NA	NA	NA
1693	NA	NA	NA	NA	1.85	NA	NA	1.75	NA	NA	1.52	NA	NA	NA	NA	NA	NA	NA	0.95
1694	NA	NA	NA	NA	2.53	NA	NA	0.87	NA	NA	0.82	NA	NA	NA	NA	NA	NA	NA	1.6
1695	NA	NA	NA	NA	2.68	NA	NA	0.45	NA	NA	1.91	NA	NA	NA	NA	NA	NA	NA	1.09
1696	NA	NA	NA	NA	2.98	NA	NA	0.74	NA	NA	1.14	NA	NA	NA	NA	NA	NA	NA	2.62
1697	NA	NA	NA	NA	3.32	NA	NA	0.81	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	2.81
1698	NA	NA	NA	NA	1.76	NA	NA	0.25	NA	NA	0.89	NA	NA	NA	NA	NA	NA	NA	2.03
1699	NA	NA	NA	NA	1.35	NA	NA	0.89	NA	1.46	0.87	NA	NA	NA	NA	NA	NA	0.74	1.93
1700	NA	NA	NA	NA	1.41	NA	NA	0.68	NA	2.22	0.78	NA	NA	NA	NA	NA	NA	1.4	1.15
1701	NA	NA	NA	NA	3.08	NA	NA	0.81	NA	1.57	1.86	NA	NA	NA	NA	NA	NA	0.97	2.16
1702	NA	NA	NA	NA	2.81	NA	NA	0.53	NA	1.8	1.02	NA	NA	NA	NA	NA	NA	1.68	2.1
1703	NA	NA	NA	NA	1.78	NA	NA	0	NA	0.68	0.27	NA	NA	NA	NA	NA	NA	1.09	2.1
1704	NA	NA	NA	NA	2.48	NA	NA	0.23	NA	0.95	0.57	NA	NA	NA	NA	NA	NA	0.82	2.51
1705	NA	NA	NA	NA	3.12	NA	NA	0.25	NA	0.76	1.06	NA	NA	NA	NA	NA	NA	1.3	2.1
