# Speer - Telephone Draw South - PIPO - ITRDB OR057
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4786
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4786.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/or057-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; or057-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/or057.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/or057.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Speer - Telephone Draw South - PIPO - ITRDB OR057
#--------------------
# Investigators
#   Investigators: Speer, J.H.; Swetnam, T.W.(https://orcid.org/0000-0001-7268-2184)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Telephone Draw South
#   Location: Oregon
#   Northernmost_Latitude: 42.75
#   Southernmost_Latitude: 42.75
#   Easternmost_Longitude: -121.52
#   Westernmost_Longitude: -121.52
#   Elevation_m: 1550
#--------------------
# Data_Collection
#   Collection_Name: OR057
#   First_Year: 1442
#   Last_Year: 1995
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus ponderosa Douglas ex C. Lawson
#   Common_Name: ponderosa pine
#   Tree_Species_Code: PIPO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## TDS01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TDS01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TDS01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TDS01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TDS02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TDS02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TDS02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TDS02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TDS03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TDS03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TDS03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TDS03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TDS04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TDS04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TDS04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TDS04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TDS05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TDS05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TDS05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TDS05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TDS06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TDS06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TDS06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TDS06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TDS07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TDS07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TDS07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TDS07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TDS07C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TDS07C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	TDS01A_raw	TDS01B_raw	TDS02A_raw	TDS02B_raw	TDS03A_raw	TDS03B_raw	TDS04A_raw	TDS04B_raw	TDS05A_raw	TDS05B_raw	TDS06A_raw	TDS06B_raw	TDS07A_raw	TDS07B_raw	TDS07C_raw
1442	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.28
1443	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.46
1444	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.74
1445	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.8
1446	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.84
1447	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.14
1448	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.22
1449	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.07
1450	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.6
1451	NA	NA	NA	NA	NA	NA	2.69	NA	NA	NA	NA	NA	NA	NA	2.44
1452	NA	NA	NA	NA	NA	NA	2.77	NA	NA	NA	NA	NA	NA	NA	2.29
1453	NA	NA	NA	NA	NA	NA	2.25	NA	NA	NA	NA	NA	NA	NA	1.86
1454	NA	NA	NA	NA	NA	NA	2.35	NA	NA	NA	NA	NA	NA	NA	2.05
1455	NA	NA	NA	NA	NA	NA	2.23	NA	NA	NA	NA	NA	NA	NA	1.56
1456	NA	NA	NA	NA	NA	NA	2.74	NA	NA	NA	NA	NA	NA	NA	1.3
1457	NA	NA	NA	NA	NA	NA	2.57	NA	NA	NA	NA	NA	NA	NA	2.28
1458	NA	NA	NA	NA	NA	NA	2.75	NA	NA	NA	NA	NA	NA	NA	2.04
1459	NA	NA	NA	NA	NA	NA	2.08	NA	NA	NA	NA	NA	NA	NA	1.8
1460	NA	NA	NA	NA	NA	NA	0.68	NA	NA	NA	NA	NA	NA	NA	0.33
1461	NA	NA	NA	NA	NA	NA	0.97	NA	NA	NA	NA	NA	NA	NA	0.34
1462	NA	NA	NA	NA	NA	NA	1.01	NA	NA	NA	NA	NA	NA	NA	0.43
1463	NA	NA	NA	NA	NA	NA	1.37	NA	NA	NA	NA	NA	NA	NA	0.62
1464	NA	NA	NA	NA	NA	NA	1.4	NA	NA	NA	NA	NA	NA	NA	0.78
1465	NA	NA	NA	NA	NA	NA	1.48	NA	NA	NA	NA	NA	NA	NA	0.71
1466	NA	NA	NA	NA	NA	NA	1.55	NA	NA	NA	NA	NA	NA	NA	0.61
1467	NA	NA	NA	NA	NA	NA	1.42	NA	NA	NA	NA	NA	NA	NA	0.48
1468	NA	NA	NA	NA	NA	NA	1.27	NA	NA	NA	NA	NA	NA	NA	0.53
1469	NA	NA	NA	NA	NA	NA	2.16	NA	NA	NA	NA	NA	NA	NA	0.79
1470	NA	NA	NA	NA	NA	NA	1.95	NA	NA	NA	NA	NA	NA	NA	1.32
1471	NA	NA	NA	NA	NA	NA	1.08	2.11	NA	NA	NA	NA	NA	NA	0.95
1472	NA	NA	NA	NA	NA	NA	2.1	1.99	NA	NA	NA	NA	NA	NA	0.86
1473	NA	NA	NA	NA	NA	NA	1.83	2.4	NA	NA	NA	NA	NA	NA	0.91
1474	NA	NA	NA	NA	NA	NA	0.99	1.62	NA	NA	NA	NA	NA	NA	1.08
1475	NA	NA	NA	NA	NA	NA	1.53	2.41	NA	NA	NA	NA	NA	NA	0.91
1476	NA	NA	NA	NA	NA	NA	1.2	2.25	NA	NA	NA	NA	NA	NA	0.85
1477	NA	NA	NA	NA	NA	NA	0.63	0.94	NA	NA	NA	NA	NA	NA	0.3
1478	NA	NA	NA	NA	NA	NA	0.32	0.5	NA	NA	NA	NA	NA	NA	0.02
1479	NA	NA	NA	NA	NA	NA	0.18	0.42	NA	NA	NA	NA	NA	NA	0
1480	NA	NA	NA	NA	NA	NA	0.23	0.53	NA	NA	NA	NA	NA	NA	0.44
1481	NA	NA	NA	NA	NA	NA	0.3	0.5	NA	NA	NA	NA	NA	NA	0.99
1482	NA	NA	NA	NA	NA	NA	0.39	0.82	NA	NA	NA	NA	NA	NA	0.53
1483	NA	NA	NA	NA	NA	NA	0.64	1.06	NA	NA	NA	NA	NA	NA	0.48
1484	NA	NA	NA	NA	NA	NA	0.84	0.98	NA	NA	NA	NA	NA	NA	0.58
1485	NA	NA	NA	NA	NA	NA	1.07	1.63	NA	NA	NA	NA	NA	NA	0.38
1486	NA	NA	NA	NA	NA	NA	1.43	2.19	NA	NA	NA	NA	NA	NA	0.32
1487	NA	NA	NA	NA	NA	NA	1.4	0.99	NA	NA	NA	NA	NA	NA	0.26
1488	NA	NA	NA	NA	NA	NA	1.67	1.97	NA	NA	NA	NA	NA	NA	0.14
1489	NA	NA	NA	NA	NA	NA	1.26	1.83	NA	NA	NA	NA	NA	NA	0.16
1490	NA	NA	NA	NA	NA	NA	1.02	1.08	NA	NA	NA	NA	NA	NA	0.11
1491	NA	NA	NA	NA	NA	NA	1.39	1.62	NA	NA	NA	NA	NA	NA	0.39
1492	NA	NA	NA	NA	NA	NA	1.3	1.6	NA	NA	NA	NA	NA	NA	0.37
1493	NA	NA	NA	NA	NA	NA	1.28	1.84	NA	NA	NA	NA	NA	NA	0.23
1494	NA	NA	NA	NA	NA	NA	1.52	2.31	NA	NA	NA	NA	NA	NA	0.35
1495	NA	NA	NA	NA	NA	NA	1.51	1.56	NA	NA	NA	NA	NA	NA	0.37
1496	NA	NA	NA	NA	NA	NA	2.22	2.55	NA	NA	NA	NA	NA	NA	0.44
1497	NA	NA	NA	NA	NA	NA	2.12	2.12	NA	NA	NA	NA	NA	NA	0.4
1498	NA	NA	NA	NA	NA	NA	1.42	2	NA	NA	NA	NA	NA	NA	0.26
1499	NA	NA	NA	NA	NA	NA	0.56	0.78	NA	NA	NA	NA	NA	NA	0.44
1500	NA	NA	NA	NA	NA	NA	0.36	0.17	NA	NA	NA	NA	NA	NA	0.26
1501	NA	NA	NA	NA	NA	NA	0.81	0.84	NA	NA	NA	NA	NA	NA	0.44
1502	NA	NA	NA	NA	NA	NA	0.93	1.12	NA	NA	NA	NA	NA	NA	1.01
1503	NA	NA	NA	NA	NA	NA	1.56	1.73	NA	NA	NA	NA	NA	NA	1.42
