# Peltier - Southwest Ecological Memory Project Site A2 - PPTR - ITRDB AZ611
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/35494
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-35494.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az611-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; az611-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az611.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/az611.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2022-01-31
#--------------------
# File_Last_Modified_Date
#   Date: 2022-01-31
#--------------------
# Title
#   Study_Name: Peltier - Southwest Ecological Memory Project Site A2 - PPTR - ITRDB AZ611
#--------------------
# Investigators
#   Investigators: Peltier, D.M.P.(https://orcid.org/0000-0003-3271-9055); Yocom, L.L.; Nguyen, P.; Bangs, M.; Wilson, M.
#--------------------
# Description_Notes_and_Keywords
#   Description: These tree ring data were collected to assess the climate memory of tree growth around the southwestern US in "ecologically sampled" trees. Trees were from a range of size classes and vigors, but were all dominant or co-dominant. NOAA Template Raw Measurements file added 2022-04-04.
#--------------------
# Publication
#   Authors: Drew M.P. Peltier, Jessica Guo, Phiyen Nguyen, Michael Bangs, Michelle Wilson, Kimberly Samuels-Crow, Larissa L. Yocom, Yao Liu, Michael K. Fell, John D. Shaw, David Auty, Christopher Schwalm, William R.L. Anderegg, George W. Koch, Marcy E. Litvak, Kiona Ogle
#   Journal_Name: Tree Physiology
#   Published_Title: Temperature memory and non-structural carbohydrates mediate legacies of a hot drought in trees across the southwestern USA
#   Published_Date_or_Year: 2022
#   Volume: 42
#   Pages: 71-85
#   Issue: 1
#   Report_Number: 
#   DOI: 10.1093/treephys/tpab091
#   Full_Citation: None
#   Abstract: Trees are long-lived organisms that integrate climate conditions across years or decades to produce secondary growth. This integration process is sometimes referred to as 'climatic memory.' While widely perceived, the physiological processes underlying this temporal integration, such as the storage and remobilization of non-structural carbohydrates (NSC), are rarely explicitly studied. This is perhaps most apparent when considering drought legacies (perturbed post-drought growth responses to climate), and the physiological mechanisms underlying these lagged responses to climatic extremes. Yet, drought legacies are likely to become more common if warming climate brings more frequent drought. To quantify the linkages between drought legacies, climate memory and NSC, we measured tree growth (via tree ring widths) and NSC concentrations in three dominant species across the southwestern USA. We analyzed these data with a hierarchical mixed effects model to evaluate the time-scales of influence of past climate (memory) on tree growth. We then evaluated the role of climate memory and the degree to which variation in NSC concentrations were related to forward-predicted growth during the hot 2011-2012 drought and subsequent 4-year recovery period. Populus tremuloides exhibited longer climatic memory compared to either Pinus edulis or Juniperus osteosperma, but following the 2011-2012 drought, P. tremuloides trees with relatively longer memory of temperature conditions showed larger (more negative) drought legacies. Conversely, Pinus edulis trees with longer temperature memory had smaller (less negative) drought legacies. For both species, higher NSC concentrations followed more negative (larger) drought legacies, though the relevant NSC fraction differed between P. tremuloides and P. edulis. Our results suggest that differences in tree NSC are also imprinted upon tree growth responses to climate across long time scales, which also underlie tree resilience to increasingly frequent drought events under climate change.
#--------------------
# Funding_Agency
#   Funding_Agency_Name: US National Science Foundation
#   Grant: 1458867, 1643245
#--------------------
# Site_Information
#   Site_Name: Southwest Ecological Memory Project Site A2
#   Location: Arizona
#   Northernmost_Latitude: 36.4
#   Southernmost_Latitude: 36.4
#   Easternmost_Longitude: -112.2
#   Westernmost_Longitude: -112.2
#   Elevation_m: 2781
#--------------------
# Data_Collection
#   Collection_Name: AZ611
#   First_Year: 1882
#   Last_Year: 2016
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Populus tremuloides Michx.
#   Common_Name: quaking aspen
#   Tree_Species_Code: PPTR
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## AZA0201A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZA0201A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZA0201C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZA0201C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZA0202B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZA0202B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZA0202C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZA0202C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZA0203A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZA0203A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZA0203C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZA0203C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZA0204A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZA0204A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZA0204B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZA0204B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZA0205C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZA0205C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZA0205A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZA0205A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZA0206A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZA0206A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZA0206B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZA0206B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZA0207A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZA0207A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZA0207B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZA0207B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZA0208A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZA0208A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZA0208B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZA0208B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZA0209A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZA0209A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZA0209B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZA0209B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZA0210B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZA0210B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZA0210A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZA0210A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZA0211B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZA0211B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZA0212A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZA0212A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZA0212B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZA0212B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZA0213B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZA0213B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZA0213A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZA0213A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZA0215A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZA0215A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	AZA0201A_raw	AZA0201C_raw	AZA0202B_raw	AZA0202C_raw	AZA0203A_raw	AZA0203C_raw	AZA0204A_raw	AZA0204B_raw	AZA0205C_raw	AZA0205A_raw	AZA0206A_raw	AZA0206B_raw	AZA0207A_raw	AZA0207B_raw	AZA0208A_raw	AZA0208B_raw	AZA0209A_raw	AZA0209B_raw	AZA0210B_raw	AZA0210A_raw	AZA0211B_raw	AZA0212A_raw	AZA0212B_raw	AZA0213B_raw	AZA0213A_raw	AZA0215A_raw
1882	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.922	NA	NA	NA
1883	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.831	NA	NA	NA
1884	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.343	NA	NA	NA
1885	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.395	NA	NA	NA
1886	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.072	NA	NA	NA
1887	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.269	NA	NA	NA
1888	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.981	NA	NA	NA
1889	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.336	NA	NA	NA
1890	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.798	NA	NA	NA	NA	2.151	NA	NA	NA
1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.353	NA	NA	NA	NA	2.297	NA	NA	NA
1892	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.41	NA	NA	1.631	NA	NA	NA	2.855	2.253	NA	NA	NA
1893	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.883	NA	NA	2.052	NA	NA	1.271	2.175	2.171	NA	NA	NA
1894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.045	NA	2.058	2.199	NA	NA	1.262	1.223	1.44	NA	NA	NA
1895	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.224	NA	2.032	2.392	NA	NA	1.737	2.377	2.993	NA	NA	NA
1896	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.882	NA	1.971	2.242	NA	NA	1.17	1.582	1.552	NA	NA	NA
1897	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.395	NA	1.779	1.755	NA	NA	1.347	1.822	2.139	NA	NA	NA
1898	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.758	1.277	NA	1.789	1.903	NA	NA	1.451	1.954	2.496	NA	NA	NA
1899	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.723	1.898	1.671	1.265	2.061	2.166	NA	NA	1.634	1.741	2.538	NA	NA	NA
1900	NA	1.053	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.461	1.106	1.53	1.649	1.612	1.614	NA	NA	1.546	2.34	3.077	NA	NA	NA
1901	NA	0.932	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.691	1.518	1.539	1.381	2.067	2.456	NA	NA	2.034	1.768	1.897	NA	NA	NA
1902	NA	0.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.193	0.791	0.883	0.959	0.951	0.922	NA	NA	1.145	1.412	1.661	NA	NA	NA
1903	NA	0.702	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.263	0.919	1.15	1.355	1.294	1.4	NA	NA	1.184	1.846	2.09	NA	NA	NA
1904	NA	0.239	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.196	0.745	0.479	0.498	0.795	0.955	NA	NA	0.78	1.163	1.593	NA	NA	NA
1905	NA	0.904	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.519	1.176	0.779	0.7	1.144	1.039	NA	NA	1.102	1.495	1.724	NA	NA	NA
1906	NA	1.145	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.256	1.483	1.009	0.972	1.658	1.622	NA	NA	1.618	1.727	2.251	NA	NA	NA
1907	NA	1.545	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.876	1.331	1.241	1.31	1.53	1.381	NA	NA	1.063	1.246	2.655	NA	NA	NA
1908	NA	1.928	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.783	2.042	1.87	1.802	1.699	1.861	NA	NA	1.159	1.755	2.688	NA	NA	NA
1909	NA	1.589	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.802	1.696	1.243	1.255	1.431	1.674	NA	NA	1.335	2.184	3.304	NA	NA	NA
1910	NA	0.94	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.437	1.327	0.833	0.969	1.281	1.409	NA	NA	1.016	1.276	2.314	NA	NA	NA
1911	NA	0.953	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.192	1.233	0.934	0.908	1.126	1.312	NA	0.842	0.668	0.874	1.187	NA	NA	NA
1912	NA	1.275	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.679	1.593	1.468	1.692	1.983	2.01	NA	1.264	1.325	1.678	2.396	NA	NA	NA
1913	NA	1.218	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.779	1.061	1.436	1.605	1.229	1.42	NA	1.166	1.127	1.576	2.428	NA	NA	NA
1914	NA	1.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.567	1.072	1.553	1.615	1.622	1.55	NA	0.802	0.936	1.5	2.184	NA	NA	NA
1915	NA	0.736	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.26	0.949	1.41	1.511	1.003	0.945	NA	0.712	0.579	1.045	2.173	NA	NA	NA
1916	NA	0.909	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.321	0.776	1.146	1.025	1.219	1.171	NA	0.875	0.54	1.433	2.097	NA	NA	NA
1917	NA	1.127	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.641	1.211	1.503	1.324	1.658	1.404	NA	1.112	0.719	1.184	1.583	NA	NA	NA
1918	NA	0.899	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.819	1.192	1.537	1.452	1.147	1.237	NA	0.774	0.529	0.891	1.294	NA	NA	NA
1919	NA	1.014	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.518	0.575	2.116	2.015	1.577	1.529	NA	1.056	0.959	1.321	2.135	NA	NA	NA
1920	0.952	0.921	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.773	1.613	1.288	1.15	0.907	1.065	NA	1.006	0.955	1.487	1.944	NA	NA	NA
1921	0.909	1.013	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.735	1.488	1.412	1.369	1.308	1.531	NA	1.176	0.959	1.568	2.073	NA	NA	NA
1922	0.9	0.891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.826	1.245	0.843	0.845	0.98	0.984	NA	0.879	0.693	1.247	1.417	NA	NA	NA
1923	1.257	1.295	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.353	1.57	1.305	1.17	1.425	1.452	NA	1.468	0.824	1.43	2.085	NA	NA	NA
1924	0.719	0.793	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.025	1.457	1.071	0.964	1.036	0.909	NA	0.935	0.762	1.413	1.498	NA	NA	NA
1925	0.966	0.801	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.59	1.132	1.579	1.383	1.289	1.176	NA	0.949	0.703	0.933	1.108	NA	NA	NA
1926	0.576	0.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.054	0.765	0.822	0.795	0.609	0.544	NA	0.632	0.66	0.653	0.9	NA	NA	NA
1927	1.106	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.281	0.784	1.024	0.928	0.771	0.704	NA	0.883	0.773	1.118	0.85	NA	NA	NA
1928	0.756	0.563	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.376	0.984	0.951	0.799	0.651	0.599	NA	0.847	0.637	0.866	1.061	NA	NA	NA
1929	0.94	0.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.229	1.055	1.168	1.102	0.801	1.117	NA	0.926	0.451	1.262	1.047	1.155	NA	NA
1930	1.092	0.554	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.212	0.964	0.825	0.806	0.874	0.901	NA	0.987	0.52	1.177	1.23	0.983	NA	NA
1931	0.699	0.259	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.744	0.793	0.667	0.725	0.584	0.546	NA	0.593	0.383	0.555	0.516	0.694	NA	NA
1932	1.234	0.527	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.127	1.157	0.9	1.03	0.765	0.693	NA	0.97	0.535	0.707	0.68	0.957	NA	NA
1933	1.066	0.699	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.408	0.945	0.78	0.747	0.523	0.569	NA	0.842	0.479	0.548	0.672	1.138	NA	NA
1934	0.924	0.222	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.948	0.562	0.464	0.473	0.55	0.508	NA	0.572	0.631	0.283	0.276	0.213	NA	NA
1935	0.526	0.344	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.641	0.5	0.584	0.595	0.73	0.642	NA	0.439	0.575	0.703	0.428	0.768	NA	NA
1936	0.365	0.173	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.39	0.257	0.59	0.609	0.425	0.384	NA	0.385	0.366	0.245	0.22	0.61	NA	NA
1937	0.61	0.494	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.121	0.466	0.752	0.775	0.667	0.465	NA	0.241	0.408	0.177	0.358	0.611	0.705	NA
1938	1.031	0.681	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.402	0.99	0.895	1.014	0.981	1.138	NA	0.352	0.977	0.391	0.115	0.718	0.812	NA
1939	0.568	0.603	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.076	0.894	0.431	0.457	0.486	0.477	NA	0.508	0.598	0.552	0.462	0.559	0.693	NA
