# Maxwell - Morgan Monroe Flux Tower Site - ACSH - ITRDB IN024
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/30569
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-30569.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/in024-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; in024-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/in024.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/in024.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2020-07-01
#--------------------
# File_Last_Modified_Date
#   Date: 2020-07-01
#--------------------
# Title
#   Study_Name: Maxwell - Morgan Monroe Flux Tower Site - ACSH - ITRDB IN024
#--------------------
# Investigators
#   Investigators: Maxwell, J.T.(https://orcid.org/0000-0001-9195-3146); Yi, K.; Kannenberg, S.A.; Mandra, T.E.; Novick, K.A.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2020-09-03.
#--------------------
# Publication
#   Authors: Justin T. Maxwell, Grant L. Harley, Tessa E. Mandra, Koong Yi, Steven A. Kannenberg, Tsun Fung Au, Scott M. Robeson, Neil Pederson, Peter E. Sauer, Kimberly A. Novick
#   Journal_Name: Journal of Geophysical Research: Biogeosciences
#   Published_Title: Higher CO2 Concentrations and Lower Acidic Deposition Have Not Changed Drought Response in Tree Growth But Do Influence iWUE in Hardwood Trees in the Midwestern United States
#   Published_Date_or_Year: 2019
#   Volume: 124
#   Pages: 3798-3813
#   Issue: 12
#   Report_Number: 
#   DOI: 10.1029/2019JG005298
#   Full_Citation: None
#   Abstract: Several important environmental influences of tree growth and carbon sequestration have changed over the past several decades in eastern North America, specifically, more frequent pluvial conditions, increased carbon dioxide (CO2) concentrations, and decreased acidic deposition. These factors could lead to changes in the relationship between tree growth and water availability, and perhaps even decouple the two, having large implications on how future climate change will impact forest productivity and carbon sequestration. Here, we examine the concurrent influence of the climatic water balance (precipitation minus potential evapotranspiration), CO2 concentrations, and sulfate and nitrogen deposition on radial tree growth, carbon isotopes, and intrinsic water-use efficiency (iWUE) for several hardwood tree species in the Midwestern United States. We found that when considering the simultaneous influence of these factors, the climatic water balance is the dominant influence on annual growth. Therefore, the recent pluvial period is the primary cause of the weakening relationship between radial growth and water availability. Even during pluvial periods, water availability is the primary control on growth, with increasing CO2 concentrations and decreased SO4 deposition being secondary factors. Importantly, the weakening in the climate-growth relationship is species specific, with Acer species having stable relationships with the climatic water balance, Liriodendron tulipifera showing a strengthening relationship, and Quercus species and Populus grandidentata exhibiting weakening. Thus, interannual variations in soil moisture unevenly impact tree growth and carbon sequestration. Our findings suggest that, despite recent pluvial conditions, increasing CO2 concentrations and decreasing acidic deposition have not buffered the impact of water availability on tree growth and carbon sequestration.
#--------------------
# Funding_Agency
#   Funding_Agency_Name: US Department of Agriculture
#   Grant: Agriculture and Food Research Initiative Grant 2017-67013-26191
#--------------------
# Site_Information
#   Site_Name: Morgan Monroe Flux Tower Site
#   Location: Indiana
#   Northernmost_Latitude: 39.3232
#   Southernmost_Latitude: 39.3232
#   Easternmost_Longitude: -86.4131
#   Westernmost_Longitude: -86.4131
#   Elevation_m: 287
#--------------------
# Data_Collection
#   Collection_Name: IN024
#   First_Year: 1907
#   Last_Year: 2015
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Acer saccharum Marsh.
#   Common_Name: sugar maple
#   Tree_Species_Code: ACSH
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## MMS02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MMS02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MMS02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MMS02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MMS03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MMS03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MMS03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MMS03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MMS06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MMS06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MMS06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MMS06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MMS07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MMS07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MMS07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MMS07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MMACS01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MMACS01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MMACS01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MMACS01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MMACS03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MMACS03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MMACS03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MMACS03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MMACS04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MMACS04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MMACS04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MMACS04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MMACS05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MMACS05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MMACS06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MMACS06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MMACS06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MMACS06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	MMS02A_raw	MMS02B_raw	MMS03A_raw	MMS03B_raw	MMS06A_raw	MMS06B_raw	MMS07A_raw	MMS07B_raw	MMACS01A_raw	MMACS01B_raw	MMACS03A_raw	MMACS03B_raw	MMACS04A_raw	MMACS04B_raw	MMACS05A_raw	MMACS06A_raw	MMACS06B_raw
1907	NA	NA	NA	0.93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1908	1.58	NA	NA	0.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.703	NA	NA	NA
1909	1.23	NA	NA	1.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.248	NA	NA	NA
1910	1.06	NA	NA	0.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.386	NA	NA	NA
1911	0.25	NA	NA	1.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.13	NA	NA	NA
1912	1.03	NA	NA	0.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.075	NA	NA	NA
1913	0.4	NA	NA	0.53	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.862	NA	NA	NA
1914	0.73	NA	NA	1.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.04	NA	NA	NA
1915	1.4	NA	NA	0.08	0.88	NA	NA	NA	NA	NA	NA	NA	NA	0.98	NA	NA	NA
1916	1.12	NA	NA	1.34	0.85	NA	NA	NA	NA	NA	NA	NA	3.914	1.817	NA	NA	NA
1917	1.11	NA	NA	1.25	1.03	NA	NA	NA	NA	NA	NA	2.465	2.945	2.151	NA	NA	NA
1918	0.86	NA	NA	1	1.04	NA	NA	1.25	NA	NA	NA	1.777	2.22	1.603	NA	NA	NA
1919	0.96	NA	NA	0.86	0.84	1.1	NA	0.94	NA	NA	NA	1.102	2.409	1.487	NA	NA	NA
1920	1.18	NA	0.96	1.33	0.88	1.2	NA	1.06	NA	NA	NA	1.802	1.712	1.588	NA	NA	NA
1921	0.8	NA	1.14	0.89	0.9	0.73	NA	0.6	NA	NA	NA	2.534	1.619	1.452	NA	NA	NA
1922	0.41	NA	0.81	0.93	1.25	0.75	NA	0.93	NA	NA	NA	1.85	1.494	1.334	NA	NA	NA
1923	1.09	0.83	1.04	0.72	1.34	0.7	NA	0.88	NA	NA	NA	1.605	1.69	1.337	NA	NA	NA
1924	1.35	1.07	0.85	1.28	1.01	0.94	NA	1.37	NA	NA	NA	1.221	1.169	1.216	NA	NA	NA
1925	0.98	0.84	1.11	1.43	1.23	1.43	NA	0.94	NA	NA	NA	1.125	1.446	1.188	NA	NA	NA
1926	0.79	0.97	0.97	0.75	1.16	1.28	NA	1.31	NA	NA	1.478	1.287	1.295	1.216	NA	NA	NA
1927	1.5	1.22	0.88	1.22	1.25	1.26	NA	0.87	NA	NA	1.148	1.196	1.438	1.262	NA	NA	NA
1928	1.23	0.98	1.02	1.26	0.76	1.09	NA	1.02	NA	NA	0.979	1.386	1.16	1.339	NA	NA	NA
1929	1.09	1.12	1.11	1.22	1.01	1.07	NA	1.08	NA	NA	0.632	1.295	0.843	1.082	NA	NA	NA
1930	0.93	0.85	0.95	0.75	1.3	0.77	NA	0.73	NA	NA	0.584	0.975	0.902	1.026	NA	NA	NA
1931	1.13	0.98	1.71	1.1	0.88	0.95	NA	1.05	NA	NA	0.931	0.972	0.796	1.116	NA	NA	NA
1932	1.19	1.09	0.85	0.82	1.15	0.91	1.31	0.91	NA	NA	0.971	1.087	1.158	1.317	NA	NA	NA
1933	0.63	0.62	0.64	0.38	0.09	0.67	0.98	0.87	NA	NA	1.491	0.831	0.836	0.637	NA	NA	NA
1934	1.06	1.12	0.74	0.81	1.07	1.04	1.32	0.98	NA	NA	1.366	0.992	0.959	0.856	NA	NA	NA
1935	0.87	1.04	1.07	0.83	0.71	0.84	0.89	0.92	NA	NA	1.202	0.883	1.421	0.888	NA	NA	NA
1936	0.65	0.58	0.56	0.52	0.1	0.5	0.37	0.61	0.89	NA	0.395	0.729	0.743	0.606	NA	NA	NA
1937	1.39	1.27	1.64	1.57	1.35	1.15	1.03	1.04	2.237	NA	2.469	2.02	1.586	0.995	NA	NA	NA
1938	1.36	1.6	1.31	1.44	1.7	1.42	1.48	1.75	2.076	NA	2.388	1.666	1.781	1.406	NA	NA	NA
1939	0.97	1.32	1.27	1.47	1.58	1.37	1.07	1.69	1.933	NA	2.522	1.353	0.988	1.158	NA	NA	NA
1940	0.77	1.07	0.7	0.7	0.88	0.9	0.69	0.87	1.558	NA	1.706	0.894	0.832	0.725	NA	NA	NA
1941	0.84	1.11	0.75	0.92	0.87	0.99	0.34	0.84	2.109	NA	1.801	0.993	0.754	0.575	1.561	NA	NA
1942	1.16	1.69	1.22	1.53	1.11	1.25	0.89	1.05	1.264	0.898	2.482	0.99	0.777	1.023	1.92	NA	NA
1943	0.78	1.03	0.61	0.86	0.68	0.68	0.9	0.97	0.571	0.539	1.211	0.706	0.539	0.814	1.584	NA	NA
1944	0.62	0.48	0.57	0.63	0.66	0.66	0.78	0.58	0.5	0.679	0.944	0.522	0.518	0.575	1.515	NA	NA
1945	1.26	0.91	1.5	1.37	1.31	1.07	1.38	1.42	1.004	0.361	2.469	0.783	0.572	0.989	2.325	NA	NA
1946	1.04	0.72	0.95	0.85	0.3	0.73	0.7	0.4	0.547	0.552	1.533	0.736	0.412	0.696	1.056	NA	NA
1947	1.16	1.01	1.46	1.28	1.33	1.43	1.29	0.9	0.976	0.563	1.78	0.937	0.602	0.861	1.164	NA	NA
1948	1.16	0.98	1.3	0.88	1.04	1.29	1.36	0.53	1.107	0.827	1.827	1.155	0.598	0.608	2.953	NA	NA
1949	1.14	0.78	1.05	1.3	1.11	1.37	1.22	1.02	0.949	0.534	1.631	1.496	0.562	0.754	2.167	NA	NA
1950	1.37	1.01	0.79	0.89	1.49	1.45	1.55	1.48	0.607	0.596	1.276	1.668	0.535	0.435	2.843	NA	NA
1951	1.28	0.87	0.83	0.91	1.21	0.96	1.43	0.84	0.639	2.242	1.086	1.167	0.447	0.511	2.314	NA	NA
1952	0.67	0.65	0.7	0.71	0.65	0.69	1.18	0.96	2.759	3.469	0.938	1.436	1.195	0.976	1.877	NA	NA
1953	0.76	0.63	0.44	0.67	1.07	0.66	1.12	1.49	2.974	1.591	0.875	1.583	1.383	0.672	1.801	NA	NA
1954	0.95	0.72	0.88	1.02	0.86	0.67	0.8	1.11	1.93	3.789	0.584	1.234	0.937	1.146	1.794	NA	NA
1955	0.89	0.94	1.25	0.89	1.23	0.75	1.01	1.51	2.434	4.037	0.931	1.744	1.364	1.228	1.184	NA	NA
1956	0.77	0.84	1.32	0.61	0.84	0.91	0.99	1.22	2.986	3.94	0.564	0.843	1.102	0.761	1.638	NA	NA
1957	1.05	0.71	1.31	0.69	0.6	1.15	0.72	0.95	3.488	4.485	0.65	1.429	1.409	0.492	1.157	NA	NA
1958	0.74	1.15	1.05	0.8	1.3	1.28	0.67	0.91	4.693	1.82	0.758	1.059	1.176	0.948	2.15	NA	NA
1959	0.95	1.03	0.67	0.36	0.88	0.56	0.15	0.35	3.733	1.215	0.572	0.542	0.718	0.454	2.137	NA	NA
1960	1.06	0.99	0.91	0.38	1.38	0.91	0.84	0.81	2.609	1.825	0.984	0.941	0.322	0.725	2.13	NA	NA
1961	0.78	0.9	0.37	0.38	1.29	1.15	0.42	0.34	2.107	2.201	0.973	1.359	0.4	0.451	1.519	NA	NA
1962	0.84	0.92	1.12	1.76	1.52	1.35	1.08	0.97	2.682	2.516	1.231	1.504	0.449	0.641	1.687	NA	NA
1963	1.2	1.26	1.13	2.22	0.8	0.95	1.15	0.93	1.768	2.394	1.397	1.4	0.178	0.577	1.87	NA	NA
1964	1.22	1.18	1.49	2.04	0.78	0.92	1.09	1.02	1.981	2.12	1.315	1.214	0.214	0.517	1.907	NA	6.157
1965	1.35	1.07	1.79	2.47	1.38	1.45	1.56	1.61	2.081	2.573	1.649	1.479	0.292	0.747	1.324	3.996	2.674
1966	0.91	0.83	1.25	1.22	0.96	1.11	0.85	0.93	1.249	1.51	1.281	1.483	0.239	0.285	1.17	3.088	0.32
1967	0.62	0.72	0.76	0.67	0.6	0.76	1.15	0.87	1.394	1.578	1.305	1.761	0.182	0.295	0.798	3.578	2.466
1968	0.84	0.86	0.99	0.65	0.77	1.04	1.24	1.15	1.925	3.084	4.055	5.213	0.869	1.822	1.027	3.814	3.195
1969	0.88	0.95	0.65	0.55	0.52	0.85	0.89	0.89	2.248	2.68	5.778	6.685	1.182	2.011	1.376	1.354	3.363
1970	0.95	0.79	0.41	0.38	0.44	0.68	0.58	0.69	1.337	1.413	5.022	4.965	1.149	1.837	0.586	0.768	1.218
