# Pederson - Big Canoe - QUSP - ITRDB GA013
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/13803
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-13803.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: drought
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ga013-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ga013-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ga013.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ga013.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2012-05-22
#--------------------
# File_Last_Modified_Date
#   Date: 2012-05-22
#--------------------
# Title
#   Study_Name: Pederson - Big Canoe - QUSP - ITRDB GA013
#--------------------
# Investigators
#   Investigators: Pederson, N.(https://orcid.org/0000-0003-3830-263X); Blozan, W.; Brice, A.; Catron, B.; Leland, C.; Scheff, J.; Malcomb, N.; Tackett, K.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: Pederson, N., A.R. Bell, T.A. Knight, C. Leland, N. Malcomb, K.J. Anchukaitis, K. Tackett, J. Scheff, A. Brice, B. Catron, W. Blozan, and J. Riddle
#   Journal_Name: Environmental Research Letters
#   Published_Title: A long-term perspective on a modern drought in the American Southeast
#   Published_Date_or_Year: 2012
#   Volume: 7
#   Pages: 
#   Issue: 1
#   Report_Number: 014034
#   DOI: 10.1088/1748-9326/7/1/014034
#   Full_Citation: None
#   Abstract: The depth of the 2006-9 drought in the humid, southeastern US left several metropolitan areas with only a 60-120 day water supply. To put the region's recent drought variability in a long-term perspective, a dense and diverse tree-ring network-including the first records throughout the Apalachicola-Chattahoochee-Flint river basin - is used to reconstruct drought from 1665 to 2010 CE. The network accounts for up to 58.1% of the annual variance in warm-season drought during the 20th century and captures wet eras during the middle to late 20th century. The reconstruction shows that the recent droughts are not unprecedented over the last 346 years. Indeed, droughts of extended duration occurred more frequently between 1696 and 1820. Our results indicate that the era in which local and state water supply decisions were developed and the period of instrumental data upon which it is based are amongst the wettest since at least 1665. Given continued growth and subsequent industrial, agricultural and metropolitan demand throughout the southeast, insights from paleohydroclimate records suggest that the threat of water-related conflict in the region has potential to grow more intense in the decades to come.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Big Canoe
#   Location: Georgia
#   Northernmost_Latitude: 34.46
#   Southernmost_Latitude: 34.46
#   Easternmost_Longitude: -84.31
#   Westernmost_Longitude: -84.31
#   Elevation_m: 730
#--------------------
# Data_Collection
#   Collection_Name: GA013
#   First_Year: 1646
#   Last_Year: 2009
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Quercus spp. L.
#   Common_Name: oak
#   Tree_Species_Code: QUSP
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## BCW04a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BCW04a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BCW07a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BCW07a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BCW07b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BCW07b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BCW09a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BCW09a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BCW09b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BCW09b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bcw11a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bcw11a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BCW12b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BCW12b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bcw43a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bcw43a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BCW47a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BCW47a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BCW47b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BCW47b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BCW50a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BCW50a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bcw53b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bcw53b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BCW54a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BCW54a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BCW56a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BCW56a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BCW83a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BCW83a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BCW88a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BCW88a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BCC02a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BCC02a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BCC03b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BCC03b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BCC04a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BCC04a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BCC05a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BCC05a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BCC05b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BCC05b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BCC13a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BCC13a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BCC13b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BCC13b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BCC16b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BCC16b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BCC17a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BCC17a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BCC27a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BCC27a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	BCW04a_raw	BCW07a_raw	BCW07b_raw	BCW09a_raw	BCW09b_raw	bcw11a_raw	BCW12b_raw	bcw43a_raw	BCW47a_raw	BCW47b_raw	BCW50a_raw	bcw53b_raw	BCW54a_raw	BCW56a_raw	BCW83a_raw	BCW88a_raw	BCC02a_raw	BCC03b_raw	BCC04a_raw	BCC05a_raw	BCC05b_raw	BCC13a_raw	BCC13b_raw	BCC16b_raw	BCC17a_raw	BCC27a_raw
1646	NA	NA	0.771	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1647	NA	NA	0.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1648	NA	NA	0.441	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1649	NA	NA	0.507	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1650	NA	NA	0.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1651	NA	NA	0.574	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1652	NA	NA	0.248	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1653	NA	NA	0.452	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1654	NA	NA	0.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1655	NA	NA	0.788	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1656	0.779	0.54	0.515	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1657	0.665	0.416	0.505	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1658	0.541	0.341	0.391	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1659	0.257	0.337	0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1660	0.341	0.316	0.246	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1661	0.335	0.471	0.442	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1662	0.327	0.291	0.275	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1663	0.304	0.25	0.212	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1664	0.306	0.295	0.189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1665	0.234	0.252	0.213	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1666	0.32	0.128	0.237	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1667	0.271	0.213	0.113	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1668	0.277	0.115	0.184	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1669	0.216	0.249	0.214	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1670	0.796	0.234	0.228	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1671	1.241	0.331	0.377	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1672	0.856	0.347	0.474	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1673	1.283	0.457	0.537	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1674	1.282	0.494	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1675	0.909	0.347	0.405	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1676	0.426	0.423	0.322	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1677	0.428	0.509	0.408	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1678	0.362	0.49	0.557	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.617	NA
1679	0.442	0.391	0.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.513	NA
1680	0.622	0.373	0.407	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.326	NA
1681	0.59	0.374	0.328	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.847	NA
1682	0.766	0.503	0.449	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.925	NA
1683	0.975	0.723	0.667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.448	NA
1684	0.951	0.736	0.734	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.36	NA
1685	1.278	0.789	0.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.169	NA
1686	1.214	0.78	0.755	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.782	NA
1687	1.571	0.559	0.478	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.902	NA
1688	1.709	0.341	0.324	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.742	NA
1689	2.39	0.375	0.276	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.957	NA
1690	1.846	0.6	0.492	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.991	NA
1691	1.337	0.434	0.474	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.811	NA
1692	0.92	0.442	0.527	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.74	NA
1693	1.261	0.541	0.459	NA	NA	NA	1.396	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.761	NA
1694	1.436	0.463	0.342	NA	NA	NA	1.898	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.738	NA	NA	NA	NA	1.895	NA
1695	0.971	0.633	0.546	NA	NA	NA	1.341	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.677	NA	NA	NA	NA	1.554	NA
1696	0.855	0.497	0.409	NA	NA	NA	1.528	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.614	NA	NA	NA	NA	1.336	NA
1697	0.979	0.897	0.722	NA	NA	NA	1.155	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.459	NA	NA	NA	NA	1.934	NA
1698	0.956	0.756	0.491	NA	NA	NA	1.228	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.426	NA	NA	NA	NA	1.646	NA
1699	1.004	0.844	0.823	NA	NA	NA	1.216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.399	NA	NA	NA	NA	1.254	NA
1700	0.794	0.397	0.438	NA	NA	NA	0.759	NA	NA	NA	NA	NA	NA	0.796	NA	NA	NA	NA	NA	0.247	NA	NA	NA	NA	0.985	0.584
1701	0.983	0.615	0.605	NA	NA	NA	1.215	NA	NA	NA	NA	NA	NA	0.565	NA	NA	NA	NA	NA	0.544	NA	NA	NA	NA	1.423	0.901
1702	0.735	0.58	0.586	NA	NA	NA	0.917	NA	NA	NA	NA	NA	NA	0.304	NA	NA	NA	NA	NA	0.365	NA	NA	NA	NA	1.462	0.799
1703	0.522	0.617	0.632	NA	NA	NA	1.019	NA	NA	NA	NA	NA	NA	0.713	NA	NA	NA	NA	NA	0.262	NA	NA	NA	NA	1.03	0.787
1704	0.764	0.572	0.575	NA	NA	NA	1.207	NA	NA	NA	NA	NA	NA	0.375	NA	NA	NA	NA	NA	0.248	NA	NA	NA	NA	1.455	0.919
1705	0.77	0.658	0.691	NA	NA	NA	0.823	NA	NA	NA	NA	NA	NA	0.49	NA	NA	NA	NA	NA	0.121	NA	NA	NA	NA	1.447	0.928
1706	0.805	0.508	0.455	NA	NA	NA	0.911	NA	NA	NA	NA	NA	NA	0.557	NA	NA	NA	NA	NA	0.116	NA	NA	NA	NA	1.293	0.706
1707	0.985	0.603	0.457	NA	NA	NA	0.964	NA	NA	NA	NA	NA	NA	0.616	NA	NA	NA	NA	NA	0.22	NA	NA	NA	NA	1.344	0.841
1708	0.783	0.444	0.409	NA	NA	NA	0.955	NA	NA	NA	NA	NA	NA	0.682	NA	NA	NA	NA	NA	0.222	NA	NA	NA	NA	0.972	0.605
1709	0.632	0.527	0.465	NA	NA	NA	0.907	NA	NA	NA	NA	NA	NA	0.602	NA	NA	NA	NA	NA	0.2	NA	NA	NA	NA	1.155	0.584
1710	0.637	0.479	0.479	NA	NA	NA	0.584	NA	NA	NA	NA	NA	NA	0.402	NA	NA	NA	NA	NA	0.098	NA	NA	NA	NA	0.89	0.711
1711	0.884	0.504	0.382	NA	NA	NA	0.721	NA	NA	NA	NA	NA	NA	0.377	NA	NA	NA	NA	NA	0.207	NA	NA	NA	NA	1.037	0.439
1712	0.663	0.358	0.299	NA	NA	NA	0.739	NA	NA	NA	NA	NA	NA	0.311	NA	NA	NA	NA	NA	0.131	NA	NA	NA	NA	1.109	0.394
1713	0.395	0.437	0.223	NA	NA	NA	0.639	NA	NA	NA	NA	NA	NA	0.33	NA	NA	NA	NA	NA	0.173	NA	NA	NA	NA	1.039	0.317
1714	0.191	0.271	0.27	NA	NA	NA	0.678	NA	NA	NA	NA	NA	NA	0.276	NA	NA	NA	NA	NA	0.166	NA	NA	NA	NA	0.998	0.242
1715	0.307	0.279	0.249	NA	NA	NA	0.545	NA	NA	NA	NA	NA	NA	0.469	NA	NA	NA	NA	NA	0.122	NA	NA	NA	NA	0.694	0.282
1716	0.556	0.404	0.354	NA	NA	NA	0.797	NA	NA	NA	NA	NA	NA	0.799	NA	NA	NA	NA	NA	0.2	NA	NA	NA	NA	1.14	0.324
1717	0.44	0.235	0.218	NA	NA	NA	0.928	NA	NA	NA	NA	NA	NA	0.656	NA	NA	NA	NA	NA	0.231	NA	NA	NA	NA	1.189	0.304
1718	0.293	0.327	0.237	NA	NA	NA	0.672	NA	NA	NA	NA	NA	NA	0.704	NA	NA	NA	NA	NA	0.211	NA	NA	NA	NA	0.836	0.384
1719	0.696	0.222	0.202	NA	NA	NA	1.432	NA	NA	NA	NA	NA	NA	1.166	NA	NA	NA	NA	NA	0.143	NA	NA	NA	NA	1.362	0.426
1720	0.416	0.297	0.283	NA	NA	NA	0.686	NA	NA	NA	NA	NA	NA	1.105	NA	NA	0.608	NA	NA	0.176	NA	NA	NA	NA	1.071	0.39
1721	0.442	0.377	0.29	NA	NA	NA	0.817	NA	NA	NA	NA	NA	NA	1.242	NA	NA	0.847	NA	NA	0.215	NA	NA	NA	NA	1.299	0.541
