# Copenheaver - Gibbon's Sugarbush - ACSH - ITRDB NY048
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/22346
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-22346.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ny048-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ny048-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ny048.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ny048.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2017-01-23
#--------------------
# File_Last_Modified_Date
#   Date: 2017-01-23
#--------------------
# Title
#   Study_Name: Copenheaver - Gibbon's Sugarbush - ACSH - ITRDB NY048
#--------------------
# Investigators
#   Investigators: Copenheaver, C.A.(https://orcid.org/0000-0003-1778-3593)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: Carolyn A. Copenheaver, Rebekah C. McCune, Emily A. Sorensen, Michael F.J. Pisaric, B. Jacob Beale
#   Journal_Name: The Forestry Chronicle
#   Published_Title: Decreased radial growth in sugar maple trees tapped for maple syrup
#   Published_Date_or_Year: 2014
#   Volume: 90
#   Pages: 771-777
#   Issue: 6
#   Report_Number: 
#   DOI: 10.5558/tfc2014-149
#   Full_Citation: None
#   Abstract: The conversion of sap from sugar maple (Acer saccharum) to syrup is a multi-million dollar agroforestry industry in North America. Sugar maple trees take decades to reach a size that can be tapped; therefore, maintaining vigorous trees is crucial to the industry's sustainability. Our objectives were to identify whether syrup production altered radial growth or cambium miner activity. We extracted increment cores and measured ring widths from trees tapped for syrup production and untapped reference trees. In Pennsylvania and Ontario, radial growth in tapped trees was significantly reduced compared to reference trees. In New York, there was no significant difference in radial growth between tapped and reference trees. All sites showed a significant reduction in radial growth following commencement of tapping, compared to growth rates prior to tapping. This pattern was not identified in reference trees, which indicates that it was not an artifact of age-related growth trends. There was no significant difference between cambium miner activity in tapped and reference trees. We concluded that the reduction in sugar maple radial growth is likely due to reallocation of resources as the tree heals the damage to the stem during tapping.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Gibbon's Sugarbush
#   Location: New York
#   Northernmost_Latitude: 42.0
#   Southernmost_Latitude: 42.0
#   Easternmost_Longitude: -78.3
#   Westernmost_Longitude: -78.3
#   Elevation_m: 518
#--------------------
# Data_Collection
#   Collection_Name: NY048
#   First_Year: 1921
#   Last_Year: 2011
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Acer saccharum Marsh.
#   Common_Name: sugar maple
#   Tree_Species_Code: ACSH
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## NYR02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NYR02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NYR02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NYR02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NYR03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NYR03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NYR03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NYR03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NYR05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NYR05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NYR05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NYR05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NYR06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NYR06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NYR06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NYR06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NYR07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NYR07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NYR07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NYR07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NYR08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NYR08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NYR08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NYR08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NYR09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NYR09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NYR09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NYR09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NYR10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NYR10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NYR10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NYR10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NYR12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NYR12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NYR12B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NYR12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NYR13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NYR13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NYR13B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NYR13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NYR14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NYR14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NYR15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NYR15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NYR15B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NYR15B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NYR16A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NYR16A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NYR17A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NYR17A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NYR17B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NYR17B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NYR18A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NYR18A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NYR18B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NYR18B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NYR19A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NYR19A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NYR19B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NYR19B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NYR20A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NYR20A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NYR20B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NYR20B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NYR21A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NYR21A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NYR21B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NYR21B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NYR22A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NYR22A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NYR22B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NYR22B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NYR23A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NYR23A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NYR23B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NYR23B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NYR24A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NYR24A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NYR24B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NYR24B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	NYR02A_raw	NYR02B_raw	NYR03A_raw	NYR03B_raw	NYR05A_raw	NYR05B_raw	NYR06A_raw	NYR06B_raw	NYR07A_raw	NYR07B_raw	NYR08A_raw	NYR08B_raw	NYR09A_raw	NYR09B_raw	NYR10A_raw	NYR10B_raw	NYR12A_raw	NYR12B_raw	NYR13A_raw	NYR13B_raw	NYR14A_raw	NYR15A_raw	NYR15B_raw	NYR16A_raw	NYR17A_raw	NYR17B_raw	NYR18A_raw	NYR18B_raw	NYR19A_raw	NYR19B_raw	NYR20A_raw	NYR20B_raw	NYR21A_raw	NYR21B_raw	NYR22A_raw	NYR22B_raw	NYR23A_raw	NYR23B_raw	NYR24A_raw	NYR24B_raw
1921	NA	NA	NA	1.982	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1922	NA	NA	NA	1.736	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1923	NA	NA	NA	2.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1924	NA	NA	NA	2.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1925	NA	NA	NA	2.19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1926	NA	NA	NA	2.848	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1927	NA	NA	NA	1.93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1928	NA	NA	NA	1.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1929	NA	NA	NA	1.848	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1930	NA	NA	NA	1.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1931	NA	NA	NA	1.052	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1932	NA	NA	NA	2.236	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1933	NA	NA	3.316	2.558	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1934	NA	NA	3.384	3.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1935	NA	NA	1.388	1.426	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1936	NA	NA	3.706	3.124	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1937	NA	NA	1.474	1.314	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1938	NA	NA	4.042	4.35	3.196	2.888	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.156	NA	4.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1939	NA	NA	4.226	4.194	2.906	3.144	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.188	NA	NA	NA	1.608	NA	3.456	4.242	2.386	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1940	NA	NA	2.364	3.46	5.026	2.75	2.666	NA	NA	2.618	NA	NA	1.598	NA	3.34	2.028	3.546	NA	NA	1.332	NA	2.15	2.754	2.788	NA	NA	NA	NA	NA	NA	NA	1.192	NA	NA	NA	NA	NA	1.354	NA	NA
1941	NA	NA	2.252	2.948	2.254	2.226	2.718	NA	NA	3.044	NA	NA	1.776	NA	2.362	2.272	2.912	NA	2.588	3.384	NA	2.242	2.118	3.034	NA	NA	NA	NA	1.15	NA	NA	2.002	NA	3.96	NA	NA	NA	1.32	NA	NA
1942	NA	NA	3.192	3.284	3.14	2.856	3.676	NA	NA	2.76	NA	3.454	2.21	NA	2.758	2.604	2.278	NA	2.856	3.932	NA	1.9	2.446	3.654	NA	NA	NA	NA	1.64	NA	NA	1.656	NA	2.87	NA	NA	2.094	3.374	NA	NA
1943	NA	NA	2.832	4.134	3.69	2.93	4.434	3.072	NA	2.832	NA	3.494	1.836	NA	4.268	3.032	2.864	NA	3.19	3.246	NA	2.16	2.948	3.884	NA	NA	1.94	NA	1.924	NA	1.98	1.924	NA	2.146	NA	NA	1.432	2.16	NA	NA
1944	NA	NA	3.092	3.836	2.574	2.072	3.128	1.908	3.406	2.274	NA	3.862	1.944	NA	3.918	2.92	2.234	NA	1.484	1.824	2.754	1.574	1.472	2.994	4.586	NA	1.96	NA	1.592	NA	2.892	1.144	NA	1.744	NA	NA	1.492	2.862	NA	2.97
1945	NA	NA	2.148	2.352	2	1.94	3.584	2.494	2.71	1.996	NA	4.306	1.708	2.07	2.562	1.908	2	2.17	1.552	1.35	2.328	2.168	1.796	2.514	2.7	NA	1.52	NA	1.638	NA	1.836	2.104	NA	2.39	NA	NA	1.988	2.446	NA	3.824
1946	NA	NA	2.204	2.424	2.58	1.622	3.846	2.338	2.028	1.678	3.366	5.612	2.138	1.99	2.92	2.3	2.19	1.852	1.602	1.884	2.712	1.466	1.312	2.548	2.366	NA	1.376	NA	1.748	NA	2.308	1.772	NA	2.482	NA	NA	3.27	1.64	4.68	4.226
1947	NA	NA	4.224	3.832	2.392	1.684	3.652	3.394	2.438	1.66	3.76	5.416	1.614	1.522	2.624	2.984	1.98	1.438	1.856	1.828	3.108	1.448	1.36	2.758	2.97	4.23	1.398	NA	1.886	NA	2.21	2.19	NA	3.202	NA	NA	3.31	2.328	3.194	3.682
1948	NA	NA	6.094	5.16	3.652	2.418	5.068	5.298	2.624	1.944	3.144	7.662	2.666	2.212	3.774	3.904	2.278	1.596	2.218	2.422	3.57	1.568	0.968	2.934	3.43	4.904	2.182	NA	1.702	NA	2.562	1.59	NA	2.556	3.442	3.978	3.52	2.718	4.04	5.108
1949	5.136	NA	3.864	3.27	2.37	1.348	3.44	4.172	2.45	1.78	2.68	4.004	2.382	1.724	2.41	2.198	2.092	1.736	1.68	2.072	2.056	1.386	1.012	2.492	3.048	3.512	1.088	1.326	0.932	NA	2.166	0.914	3.82	1.058	1.782	3.546	3.34	1.708	3.424	3.46
1950	3.078	2.766	2.164	1.96	0.916	0.78	1.212	1.37	1.18	0.788	1.804	1.56	0.624	0.63	1.15	1.15	2.018	0.924	0.668	1.086	1.406	0.832	0.524	1.324	1.692	2.292	0.714	0.116	0.266	NA	1.816	0.458	2.6	0.268	0.358	2.1	3.414	0.762	0.688	1.298
1951	3.648	6.698	4.41	4.274	2.278	2.59	3.206	3.946	1.936	1.604	3.444	2.59	2.474	2.744	2.8	2.78	2.744	1.654	0.924	0.74	3.448	1.92	1.898	2.832	4.008	5.546	2.622	3.014	2.196	1.75	2.03	1	4.088	3.074	3.608	3.234	3.682	1.886	2.774	4.372
1952	2.762	3.8	3.73	3.706	2.37	2.84	2.844	3.4	1.554	1.346	2.868	2.596	1.816	2.078	2.886	3.21	2.694	1.47	0.952	1.01	3.266	1.736	1.532	2.44	3.53	5.186	1.906	2.624	1.294	2.496	1.548	1.158	3.332	2.764	3.17	3.01	2.316	1.364	2.336	2.974
1953	1.574	1.546	1.69	2.098	1.086	1.494	0.996	0.99	1.454	0.63	1.752	1.208	0.972	1.16	0.936	1.296	1.2	0.59	0.2	0.434	1.696	0.67	0.858	1.436	1.51	2.478	0.794	1.458	1.064	1.048	0.544	0.754	2.362	1.518	1.846	1.592	1.142	0.874	0.798	1.136
1954	2.516	3.238	2.204	2.738	1.23	1.884	1.312	2.24	0.958	1.102	2.864	2.66	1.034	1.412	1.366	1.572	1.814	0.914	0.488	0.544	1.832	1.078	1.876	2.15	2.864	3.522	1.706	2.066	1.562	0.44	1.006	0.864	3.02	2.406	2.716	2.05	2.814	1.04	1.734	1.688
1955	2.422	2.652	1.978	2.434	1.91	2.012	1.342	1.942	1.59	1.426	2.664	2.23	1.614	2.202	2.186	2.102	1.888	0.934	0.568	1.158	2.158	1.348	1.484	2.206	2.99	2.666	1.468	1.73	1.632	0.77	1.49	1.206	2.744	2.06	2.73	2.338	2.006	1.498	1.812	2.304
1956	1.518	1.7	1.626	2.502	0.964	1.24	0.664	0.872	0.936	0.848	2.116	1.46	1.198	1.144	1.41	1.284	2.062	0.686	0.386	0.986	1.506	0.664	0.478	1.418	2.402	1.854	1.304	0.984	0.786	0.906	0.934	0.536	2.766	2.81	2.744	2.404	1.07	0.956	1.174	2.08
1957	2.676	3.668	3.024	3.394	1.604	2.608	1.606	2.828	1.86	1.444	3.194	3.046	1.79	1.896	2.506	2.21	1.996	1.226	0.898	1.734	2.652	1.484	1.538	1.964	2.398	3.626	1.752	2.112	1.42	0.684	0.79	0.914	2.118	2.056	3.27	4.97	1.992	1.794	3.452	2.378
1958	1.716	2.212	2.12	2.208	1.746	2.034	1.484	2.142	2.096	1.538	2.692	2.39	1.452	1.49	2.248	1.728	1.54	0.794	1.926	2.362	1.564	1.426	1.09	1.628	2.33	2.936	1.31	1.29	1.144	0.916	0.994	0.972	1.49	1.378	2.878	3.84	1.828	2.294	2.44	2.858
1959	2.4	2.81	3.436	2.79	1.868	2.14	1.768	3.004	1.742	2.42	3.13	2.334	2.81	1.844	2.64	1.632	1.962	0.866	2.02	2.254	2.008	1.578	1.018	1.594	2.472	2.818	1.74	1.724	1.666	0.904	2.188	2.56	3.406	3.248	3.928	2.062	2.308	2.574	3.092	3.09
1960	1.83	1.912	2.258	2.596	1.93	2.39	2.556	3.298	1.658	2.268	3.038	2.826	2.412	1.106	2.174	1.678	1.402	0.704	1.262	2.122	1.368	1.338	1.056	0.932	2.424	2.76	1.672	1.432	1.724	1.372	4.062	3.252	4.34	3.734	4.588	2.15	4.452	1.778	2.616	2.538
1961	1.222	1.79	2.222	2.028	1.446	1.504	1.966	2.376	1.254	2.542	2.48	2.194	1.3	1.744	1.788	1.124	1.248	0.596	1.098	1.99	1.574	0.932	0.82	0.656	1.55	2.22	0.796	0.682	0.842	1.388	3.092	3.008	4.404	3	3.894	3.962	3.75	1.66	1.988	1.688
1962	1.864	2.486	2.496	2.662	1.98	2.372	2.822	2.77	2.154	3.752	2.952	2.42	1.676	1.86	2.104	1.78	1.242	0.566	1.136	2.784	2.034	1.148	1.246	0.888	1.802	2.36	1.454	1.496	1.336	1.222	2.68	2.968	5.474	3.982	4.802	4.1	2.792	1.834	3.33	2.708
