# Wilmking - Firth River - PCGL - ITRDB AK047
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/5256
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-5256.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak047-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ak047-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak047.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ak047.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2005-09-14
#--------------------
# File_Last_Modified_Date
#   Date: 2005-09-14
#--------------------
# Title
#   Study_Name: Wilmking - Firth River - PCGL - ITRDB AK047
#--------------------
# Investigators
#   Investigators: Wilmking, M.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Firth River
#   Location: Alaska
#   Northernmost_Latitude: 68.1
#   Southernmost_Latitude: 68.1
#   Easternmost_Longitude: -141.1
#   Westernmost_Longitude: -141.1
#   Elevation_m: 100
#--------------------
# Data_Collection
#   Collection_Name: AK047
#   First_Year: 1676
#   Last_Year: 2002
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea glauca (Moench) Voss
#   Common_Name: white spruce
#   Tree_Species_Code: PCGL
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## BRFR67_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRFR67; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRFR58_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRFR58; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRFR86B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRFR86B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRFR92_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRFR92; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRFR38A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRFR38A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRFR49_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRFR49; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRFR64_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRFR64; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRFR36_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRFR36; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRFR84_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRFR84; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRFR90_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRFR90; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRFR91_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRFR91; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRFR22_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRFR22; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRFR89_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRFR89; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRFR88_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRFR88; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRFR24_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRFR24; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRFR86A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRFR86A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	BRFR67_raw	BRFR58_raw	BRFR86B_raw	BRFR92_raw	BRFR38A_raw	BRFR49_raw	BRFR64_raw	BRFR36_raw	BRFR84_raw	BRFR90_raw	BRFR91_raw	BRFR22_raw	BRFR89_raw	BRFR88_raw	BRFR24_raw	BRFR86A_raw
1676	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.763	NA	NA	NA	NA
1677	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.52	NA	NA	NA	NA
1678	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.587	NA	NA	NA	NA
1679	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.542	NA	NA	NA	NA
1680	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.585	NA	NA	NA	NA
1681	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.358	NA	NA	NA	NA
1682	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.345	NA	NA	NA	NA
1683	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.292	NA	NA	NA	NA
1684	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.356	NA	NA	NA	NA
1685	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.47	NA	NA	NA	NA
1686	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.039	NA	NA	NA	NA
1687	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.273	NA	NA	NA	NA
1688	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.522	NA	NA	NA	NA
1689	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.078	NA	NA	NA	NA
1690	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.456	NA	NA	NA	NA
1691	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.492	NA	NA	NA	NA
1692	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.358	NA	NA	NA	NA
1693	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.479	NA	NA	NA	NA
1694	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.783	NA	NA	NA	NA
1695	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.739	NA	NA	NA	NA
1696	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.737	NA	NA	NA	NA
1697	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.708	NA	NA	NA	NA
1698	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.676	NA	NA	NA	NA
1699	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.626	NA	0.279	NA	NA
1700	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.751	NA	0.304	NA	NA
1701	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.657	NA	0.253	NA	NA
1702	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.785	NA	0.352	NA	NA
1703	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.72	NA	0.21	NA	NA
1704	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.089	NA	0.22	NA	NA
1705	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.964	NA	0.263	NA	NA
1706	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.157	NA	0.234	NA	NA
1707	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.221	NA	0.299	NA	NA
1708	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.723	NA	0.239	NA	NA
1709	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.131	NA	0.228	NA	NA
1710	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.007	NA	0.409	NA	NA
1711	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.845	NA	0.421	NA	NA
1712	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.598	NA	0.448	NA	NA
1713	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.95	NA	0.516	NA	NA
1714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.683	NA	0.488	NA	NA
1715	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.626	NA	0.397	NA	NA
1716	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.633	NA	0.395	NA	NA
1717	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.625	NA	0.464	NA	NA
1718	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.489	NA	0.508	NA	NA
1719	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.548	NA	0.375	NA	NA
1720	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.531	NA	0.426	NA	NA
1721	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.586	NA	0.542	NA	NA
1722	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.54	NA	0.564	NA	NA
1723	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.567	NA	0.584	NA	NA
1724	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.465	NA	0.629	NA	NA
1725	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.502	NA	0.723	NA	NA
1726	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.62	NA	0.757	NA	NA
1727	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.576	NA	0.915	NA	NA
1728	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.657	NA	0.749	NA	NA
1729	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.574	NA	0.933	NA	NA
1730	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.702	NA	1.017	NA	NA
1731	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.548	NA	0.527	NA	NA
1732	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.439	NA	0.716	NA	NA
1733	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.448	NA	0.741	NA	NA
1734	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.529	NA	0.99	NA	NA
1735	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.395	NA	0.567	NA	NA
