# Peltier - Southwest Ecological Memory Project Site A7 - PPTR - ITRDB CO684
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/35503
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-35503.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/co684-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; co684-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/co684.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/co684.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2022-01-31
#--------------------
# File_Last_Modified_Date
#   Date: 2022-01-31
#--------------------
# Title
#   Study_Name: Peltier - Southwest Ecological Memory Project Site A7 - PPTR - ITRDB CO684
#--------------------
# Investigators
#   Investigators: Peltier, D.M.P.(https://orcid.org/0000-0003-3271-9055); Yocom, L.L.; Nguyen, P.; Bangs, M.; Wilson, M.
#--------------------
# Description_Notes_and_Keywords
#   Description: These tree ring data were collected to assess the climate memory of tree growth around the southwestern US in "ecologically sampled" trees. Trees were from a range of size classes and vigors, but were all dominant or co-dominant. NOAA Template Raw Measurements file added 2022-04-04.
#--------------------
# Publication
#   Authors: Drew M.P. Peltier, Jessica Guo, Phiyen Nguyen, Michael Bangs, Michelle Wilson, Kimberly Samuels-Crow, Larissa L. Yocom, Yao Liu, Michael K. Fell, John D. Shaw, David Auty, Christopher Schwalm, William R.L. Anderegg, George W. Koch, Marcy E. Litvak, Kiona Ogle
#   Journal_Name: Tree Physiology
#   Published_Title: Temperature memory and non-structural carbohydrates mediate legacies of a hot drought in trees across the southwestern USA
#   Published_Date_or_Year: 2022
#   Volume: 42
#   Pages: 71-85
#   Issue: 1
#   Report_Number: 
#   DOI: 10.1093/treephys/tpab091
#   Full_Citation: None
#   Abstract: Trees are long-lived organisms that integrate climate conditions across years or decades to produce secondary growth. This integration process is sometimes referred to as 'climatic memory.' While widely perceived, the physiological processes underlying this temporal integration, such as the storage and remobilization of non-structural carbohydrates (NSC), are rarely explicitly studied. This is perhaps most apparent when considering drought legacies (perturbed post-drought growth responses to climate), and the physiological mechanisms underlying these lagged responses to climatic extremes. Yet, drought legacies are likely to become more common if warming climate brings more frequent drought. To quantify the linkages between drought legacies, climate memory and NSC, we measured tree growth (via tree ring widths) and NSC concentrations in three dominant species across the southwestern USA. We analyzed these data with a hierarchical mixed effects model to evaluate the time-scales of influence of past climate (memory) on tree growth. We then evaluated the role of climate memory and the degree to which variation in NSC concentrations were related to forward-predicted growth during the hot 2011-2012 drought and subsequent 4-year recovery period. Populus tremuloides exhibited longer climatic memory compared to either Pinus edulis or Juniperus osteosperma, but following the 2011-2012 drought, P. tremuloides trees with relatively longer memory of temperature conditions showed larger (more negative) drought legacies. Conversely, Pinus edulis trees with longer temperature memory had smaller (less negative) drought legacies. For both species, higher NSC concentrations followed more negative (larger) drought legacies, though the relevant NSC fraction differed between P. tremuloides and P. edulis. Our results suggest that differences in tree NSC are also imprinted upon tree growth responses to climate across long time scales, which also underlie tree resilience to increasingly frequent drought events under climate change.
#--------------------
# Funding_Agency
#   Funding_Agency_Name: US National Science Foundation
#   Grant: 1458867, 1643245
#--------------------
# Site_Information
#   Site_Name: Southwest Ecological Memory Project Site A7
#   Location: Colorado
#   Northernmost_Latitude: 38.3
#   Southernmost_Latitude: 38.3
#   Easternmost_Longitude: -108.1
#   Westernmost_Longitude: -108.1
#   Elevation_m: 2915
#--------------------
# Data_Collection
#   Collection_Name: CO684
#   First_Year: 1890
#   Last_Year: 2016
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Populus tremuloides Michx.
#   Common_Name: quaking aspen
#   Tree_Species_Code: PPTR
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## COA0701B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COA0701B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COA0701C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COA0701C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COA0702A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COA0702A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COA0702C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COA0702C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COA0703B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COA0703B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COA0703C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COA0703C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COA0704B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COA0704B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COA0704C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COA0704C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COA0705A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COA0705A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COA0705B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COA0705B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COA0706A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COA0706A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COA0706B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COA0706B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COA0707A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COA0707A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COA0707B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COA0707B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COA0708A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COA0708A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COA0708B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COA0708B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COA0709A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COA0709A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COA0709B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COA0709B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COA0710A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COA0710A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COA0710B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COA0710B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COA0711A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COA0711A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COA0711B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COA0711B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COA0712A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COA0712A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COA0712B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COA0712B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COA0713A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COA0713A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COA0713B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COA0713B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COA0714A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COA0714A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COA0714B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COA0714B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COA0715A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COA0715A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COA0715B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COA0715B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	COA0701B_raw	COA0701C_raw	COA0702A_raw	COA0702C_raw	COA0703B_raw	COA0703C_raw	COA0704B_raw	COA0704C_raw	COA0705A_raw	COA0705B_raw	COA0706A_raw	COA0706B_raw	COA0707A_raw	COA0707B_raw	COA0708A_raw	COA0708B_raw	COA0709A_raw	COA0709B_raw	COA0710A_raw	COA0710B_raw	COA0711A_raw	COA0711B_raw	COA0712A_raw	COA0712B_raw	COA0713A_raw	COA0713B_raw	COA0714A_raw	COA0714B_raw	COA0715A_raw	COA0715B_raw
1890	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.159	0.088	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.224	0.205	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1892	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.248	0.225	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1893	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.27	0.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.19	0.159	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1895	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.638	NA	NA	NA	0.069	0.095	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1896	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.957	NA	NA	NA	0.068	0.092	NA	NA	NA	NA	NA	NA	NA	NA	1.871	NA
1897	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.422	NA	NA	NA	0.115	0.137	NA	NA	NA	NA	NA	NA	NA	NA	1.538	NA
1898	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.152	NA	NA	NA	0.194	0.212	NA	NA	NA	NA	NA	NA	NA	NA	2.314	NA
1899	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.884	NA	NA	NA	0.264	0.196	NA	NA	NA	NA	NA	NA	NA	NA	2.897	1.606
1900	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.977	NA	NA	NA	0.363	0.3	NA	NA	NA	NA	NA	NA	NA	NA	1.589	1.685
1901	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.829	1.447	NA	NA	0.314	0.275	NA	NA	NA	NA	NA	NA	NA	NA	1.541	1.942
1902	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.387	1.5	NA	NA	0.235	0.2	NA	NA	NA	NA	NA	NA	NA	NA	1.446	1.739
1903	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.203	1.579	NA	NA	0.48	0.362	NA	NA	NA	NA	NA	NA	NA	NA	1.019	2.333
1904	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.574	0.584	NA	NA	0.293	0.363	NA	NA	NA	NA	NA	NA	NA	NA	0.632	0.76
1905	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.873	1.451	NA	NA	0.89	0.909	NA	NA	NA	NA	NA	NA	NA	NA	1.092	1.017
1906	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.995	0.813	NA	NA	0.907	0.908	NA	NA	NA	NA	NA	NA	NA	NA	0.944	0.87
1907	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.238	1.401	NA	NA	0.643	0.7	NA	NA	NA	NA	NA	NA	NA	NA	1.293	1.225
1908	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.878	0.793	NA	NA	0.639	0.655	NA	NA	NA	NA	NA	NA	NA	NA	0.78	1.174
1909	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.597	1.354	NA	NA	0.693	0.88	NA	NA	NA	NA	NA	NA	NA	NA	0.882	1.07
1910	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.289	0.601	NA	NA	0.44	0.564	NA	NA	NA	NA	NA	NA	NA	NA	0.731	1.281
1911	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.327	1.416	NA	NA	0.497	0.569	NA	NA	NA	NA	NA	NA	NA	NA	1	2.206
1912	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.319	0.829	NA	NA	0.63	0.531	NA	NA	NA	NA	NA	NA	NA	NA	1.363	2.187
1913	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.978	0.572	NA	NA	0.458	0.391	NA	NA	NA	NA	NA	NA	NA	NA	1.287	1.764
1914	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.182	1.176	NA	NA	0.367	0.35	NA	NA	NA	NA	NA	NA	NA	NA	1.505	1.829
1915	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.483	0.751	NA	NA	0.276	0.275	NA	NA	NA	NA	NA	NA	NA	NA	0.9	1.126
1916	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.645	0.621	NA	NA	0.412	0.437	NA	NA	NA	NA	NA	NA	NA	NA	1.159	1.334
1917	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.507	0.394	NA	NA	0.342	0.287	NA	NA	NA	NA	NA	NA	NA	NA	1.394	1.186
1918	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.705	0.475	NA	NA	0.167	0.162	NA	NA	NA	NA	NA	NA	NA	NA	1.02	0.667
1919	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.618	0.434	NA	NA	0.103	0.099	NA	NA	NA	NA	NA	NA	NA	NA	1.022	0.876
1920	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.582	0.923	NA	NA	0.193	0.227	NA	NA	NA	NA	NA	NA	NA	NA	1.616	1.201
1921	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.641	0.758	NA	NA	0.178	0.142	NA	NA	NA	NA	NA	NA	NA	NA	1.568	1.774
1922	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.143	0.424	NA	NA	0.321	0.292	NA	NA	NA	NA	NA	NA	NA	NA	0.873	0.969
1923	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.43	0.891	NA	NA	0.437	0.414	NA	NA	NA	NA	NA	NA	NA	NA	0.984	0.909
1924	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.866	1.057	NA	NA	0.416	0.378	NA	NA	NA	NA	NA	NA	NA	NA	1.119	1.033
1925	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.997	0.656	NA	NA	0.146	0.156	NA	NA	NA	NA	NA	NA	NA	NA	0.615	0.525
1926	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.901	0.704	NA	NA	0.187	0.191	NA	NA	NA	NA	NA	NA	NA	NA	1.051	1.378
1927	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.862	0.821	NA	NA	0.35	0.324	NA	NA	NA	NA	NA	NA	NA	NA	1.255	1.823
1928	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.597	0.727	NA	NA	0.283	0.238	NA	NA	NA	NA	NA	NA	NA	NA	0.491	1.341
1929	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.538	0.808	NA	NA	0.484	0.529	NA	NA	NA	NA	NA	NA	NA	NA	0.807	1.648
1930	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.824	1.036	NA	NA	0.608	0.562	NA	NA	NA	NA	NA	NA	NA	NA	1.355	2.211
1931	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.25	0.481	NA	NA	0.278	0.317	NA	NA	NA	NA	NA	NA	NA	NA	0.86	1.036
1932	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.475	0.816	NA	NA	0.389	0.346	NA	NA	NA	NA	NA	NA	NA	NA	1.343	0.749
1933	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.309	0.746	NA	NA	0.318	0.296	NA	NA	NA	NA	NA	NA	NA	NA	1.055	0.739
1934	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.475	0.638	NA	NA	0.178	0.141	NA	NA	NA	NA	NA	NA	NA	NA	0.885	0.673
1935	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.588	0.912	NA	NA	0.358	0.336	NA	NA	NA	NA	NA	NA	NA	NA	1.696	1.502
1936	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.286	0.663	NA	NA	0.36	0.358	NA	NA	NA	NA	NA	NA	NA	NA	1.397	1.143
1937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.193	1.358	NA	NA	0.317	0.225	NA	NA	NA	NA	NA	NA	NA	NA	1.874	1.51
1938	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.543	0.782	NA	NA	0.262	0.256	NA	NA	NA	NA	NA	NA	NA	NA	0.958	1.119
1939	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.316	1.038	NA	NA	0.427	0.479	NA	NA	NA	NA	NA	NA	NA	NA	0.788	0.892
1940	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.425	1.432	NA	NA	0.493	0.597	NA	NA	NA	NA	NA	NA	NA	NA	0.934	0.951
1941	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.091	4.058	NA	NA	0.397	0.47	NA	NA	NA	NA	NA	NA	NA	NA	0.989	1.252
1942	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.875	2.628	NA	NA	0.308	0.389	NA	NA	NA	NA	NA	NA	NA	NA	1.648	1.441
1943	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.44	0.97	NA	NA	0.222	0.242	NA	NA	NA	NA	NA	NA	NA	NA	0.817	1.503
1944	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.132	0.654	NA	NA	0.205	0.261	NA	NA	NA	NA	NA	NA	NA	NA	1.255	1.163
1945	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.611	0.997	NA	NA	0.272	0.261	NA	NA	NA	NA	NA	NA	NA	NA	1.456	1.84
