# Graybill - Tucson Side - PISF - ITRDB AZ546
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3416
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3416.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az546-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; az546-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az546.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/az546.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Graybill - Tucson Side - PISF - ITRDB AZ546
#--------------------
# Investigators
#   Investigators: Graybill, D.A.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Tucson Side
#   Location: Arizona
#   Northernmost_Latitude: 32.2
#   Southernmost_Latitude: 32.2
#   Easternmost_Longitude: -110.55
#   Westernmost_Longitude: -110.55
#   Elevation_m: 2362
#--------------------
# Data_Collection
#   Collection_Name: AZ546
#   First_Year: 1670
#   Last_Year: 1987
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus strobiformis Engelm.
#   Common_Name: southwestern white pine
#   Tree_Species_Code: PISF
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## TSW011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TSW011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TSW012_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TSW012; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TSW021_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TSW021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TSW022_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TSW022; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TSW031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TSW031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TSW032_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TSW032; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TSW041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TSW041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TSW042_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TSW042; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TSW051_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TSW051; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TSW052_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TSW052; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TSW061_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TSW061; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TSW062_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TSW062; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TSW063_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TSW063; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TSW071_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TSW071; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TSW072_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TSW072; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TSW081_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TSW081; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	TSW011_raw	TSW012_raw	TSW021_raw	TSW022_raw	TSW031_raw	TSW032_raw	TSW041_raw	TSW042_raw	TSW051_raw	TSW052_raw	TSW061_raw	TSW062_raw	TSW063_raw	TSW071_raw	TSW072_raw	TSW081_raw
1719	0.85	0.59	NA	NA	NA	NA	NA	NA	NA	NA	1.75	1.81	1.67	NA	NA	1.16
1720	1.15	0.66	NA	NA	NA	NA	NA	NA	NA	NA	2.02	2.11	2.34	NA	NA	2.14
1721	0.73	0.49	NA	NA	NA	NA	NA	NA	NA	NA	1.66	1.68	1.8	NA	NA	1.54
1722	0.51	0.3	NA	NA	NA	NA	NA	NA	NA	NA	1.46	1.6	1.71	NA	NA	1.37
1723	0.73	0.57	NA	NA	NA	NA	NA	NA	NA	NA	1.51	1.48	1.97	NA	NA	1.39
1724	0.61	0.51	NA	NA	NA	NA	NA	NA	NA	NA	1.44	1.5	1.56	NA	NA	1.97
1725	0.31	0.09	NA	NA	NA	NA	NA	NA	NA	NA	0.65	0.62	0.67	NA	NA	1.05
1726	0.88	0.72	NA	NA	NA	NA	NA	NA	NA	NA	1.48	1.32	1.46	NA	NA	1.96
1727	0.31	0.36	NA	NA	NA	NA	NA	NA	NA	NA	0.9	0.86	0.86	NA	NA	0.88
1728	0.44	0.22	NA	NA	NA	NA	NA	NA	NA	NA	1.2	1.06	0.88	NA	NA	1.74
1729	0.29	0.26	NA	NA	NA	NA	NA	NA	NA	NA	0.84	0.71	0.8	NA	NA	0.93
1730	0.38	0.23	NA	NA	NA	NA	NA	NA	NA	NA	1.12	1.01	0.94	NA	NA	1.22
1731	0.52	0.52	NA	NA	NA	NA	NA	NA	NA	NA	0.88	0.81	0.79	NA	NA	1.07
1732	0.37	0.34	NA	NA	NA	NA	NA	NA	NA	NA	0.9	0.68	0.77	NA	NA	0.77
1733	0.19	0.2	NA	NA	NA	NA	NA	NA	NA	NA	0.9	0.79	0.78	NA	NA	0.71
1734	0.72	0.77	NA	NA	NA	NA	NA	NA	NA	NA	2.19	2.13	1.95	NA	NA	1.91
1735	0.28	0.22	NA	NA	NA	NA	NA	NA	NA	NA	0.83	0.96	0.72	NA	NA	0.77
1736	0.52	0.5	NA	NA	NA	NA	NA	NA	NA	NA	1.21	1.24	1.19	NA	NA	1.36
1737	0.47	0.47	NA	NA	NA	NA	NA	NA	NA	NA	1.25	1.1	1.12	NA	NA	1.01
1738	0.37	0.31	NA	NA	NA	NA	NA	NA	NA	NA	1.2	1.15	0.9	NA	NA	1.07
1739	0.45	0.4	NA	NA	NA	NA	NA	NA	NA	NA	1.38	1.55	1.21	NA	NA	1.06
1740	0.4	0.36	NA	NA	NA	NA	NA	NA	NA	NA	1.14	1.18	0.85	NA	NA	1.01
1741	0.48	0.45	NA	NA	NA	NA	NA	NA	NA	NA	1.27	1.29	1.05	NA	NA	1.39
1742	0.34	0.32	NA	NA	NA	NA	NA	NA	NA	NA	1.07	1.08	0.86	NA	NA	1.33
1743	0.6	0.45	NA	NA	NA	NA	NA	NA	NA	NA	1.45	1.58	1.02	NA	NA	1.44
1744	0.56	0.4	NA	NA	NA	NA	NA	NA	NA	NA	1.12	1.12	0.79	NA	NA	0.97
1745	0.55	0.5	NA	NA	NA	NA	NA	NA	NA	NA	1.01	1.13	0.99	NA	NA	1.3
1746	0.65	0.57	NA	NA	NA	NA	NA	NA	NA	NA	0.87	1.01	0.81	NA	NA	1.04
1747	0.81	0.52	NA	NA	NA	NA	NA	NA	NA	NA	1.15	1.19	1.07	NA	NA	1.2
1748	0.29	0.17	NA	NA	NA	NA	NA	NA	NA	NA	0.94	0.82	0.61	NA	NA	0.69
1749	0.28	0.16	NA	NA	NA	NA	NA	NA	NA	NA	0.88	0.8	0.76	NA	NA	0.94
1750	0.15	0.16	NA	NA	NA	NA	NA	NA	NA	NA	0.77	0.86	0.74	NA	NA	0.85
1751	0.23	0.18	NA	NA	NA	NA	NA	NA	NA	NA	0.94	1.05	0.8	NA	NA	0.92
1752	0	0	NA	NA	NA	NA	NA	NA	NA	NA	0.75	0.92	0.93	NA	0.38	0.37
1753	0.32	0.33	NA	NA	NA	NA	NA	NA	NA	NA	1.28	1.78	1.4	0.51	0.45	0.76
1754	0.25	0.19	NA	NA	NA	NA	NA	NA	NA	NA	1.16	1.73	1.04	0.65	0.49	0.84
1755	0.39	0.35	NA	NA	NA	NA	NA	NA	NA	NA	0.96	1.06	0.9	0.89	0.91	0.65
1756	0.54	0.5	NA	NA	NA	NA	NA	NA	NA	NA	0.89	0.97	0.72	0.98	0.89	0.87
1757	0.29	0.14	NA	NA	NA	NA	NA	NA	NA	NA	0.61	0.61	0.49	1.28	0.82	0.71
1758	0.25	0.26	NA	NA	NA	NA	NA	NA	NA	NA	0.81	0.8	0.61	1.19	1.37	0.55
1759	0.28	0.25	NA	NA	NA	NA	NA	NA	NA	NA	0.83	0.76	0.72	0.67	0.66	0.56
1760	0.37	0.28	NA	NA	NA	NA	NA	NA	NA	NA	0.82	0.89	0.82	0.53	0.64	0.68
1761	0.26	0.16	NA	NA	NA	NA	NA	NA	NA	NA	0.67	0.79	0.64	0.53	0.36	0.67
1762	0.77	0.42	NA	NA	NA	NA	NA	NA	NA	NA	0.63	1.08	0.71	0.89	1.15	0.89
1763	0.27	0.08	NA	NA	NA	NA	NA	NA	NA	NA	0.49	0.69	0.57	0.86	1.13	0.61
1764	0.6	0.42	NA	NA	NA	NA	NA	NA	NA	NA	0.68	0.92	0.79	1.12	1.63	0.66
1765	0.51	0.33	NA	NA	NA	NA	NA	NA	NA	NA	0.76	0.98	0.84	1.02	1.31	0.81
1766	0.53	0.26	NA	NA	NA	NA	NA	NA	NA	NA	0.73	0.92	0.67	1.25	1.25	0.82
1767	0.38	0.26	NA	NA	NA	NA	NA	NA	NA	NA	0.73	0.76	0.56	1.07	2.04	0.74
1768	0.31	0.25	NA	NA	NA	NA	NA	NA	NA	NA	0.63	0.77	0.6	1.12	2.07	0.83
1769	0.4	0.36	NA	NA	NA	NA	NA	NA	NA	NA	1.04	1.02	0.8	1.56	2.49	1.35
1770	0.43	0.44	NA	NA	NA	NA	NA	NA	NA	NA	0.69	0.89	0.54	1.56	1.78	0.74
1771	0.4	0.29	NA	NA	NA	NA	NA	NA	NA	NA	0.97	1	0.89	1.94	2.05	1.03
1772	0.41	0.27	NA	NA	NA	NA	NA	NA	NA	NA	0.93	0.92	0.63	1.34	1.78	0.72
1773	0.35	0.29	NA	NA	NA	NA	NA	NA	NA	NA	0.78	0.9	0.65	1.32	1.54	0.81
1774	0.36	0.24	NA	NA	NA	NA	NA	NA	NA	NA	0.87	0.88	0.68	1.1	1.5	0.88
1775	0.42	0.24	NA	NA	NA	NA	NA	NA	NA	NA	0.82	0.86	0.8	1.2	2.19	0.97
1776	0.41	0.34	NA	NA	NA	NA	NA	NA	NA	NA	0.83	0.78	0.57	1.43	2.09	0.78
1777	0.38	0.22	NA	NA	NA	NA	NA	NA	NA	NA	0.82	0.7	0.54	1.34	1.53	0.64
1778	0.44	0.32	NA	NA	NA	NA	NA	NA	NA	NA	0.88	0.77	0.58	1.5	1.92	0.81
1779	0.38	0.36	NA	NA	NA	NA	NA	NA	NA	NA	0.7	0.56	0.5	0.72	0.78	0.5
1780	0.44	0.46	NA	NA	NA	NA	NA	NA	NA	NA	0.7	0.59	0.5	0.77	0.7	0.74
1781	0.42	0.38	NA	NA	NA	NA	NA	NA	NA	NA	0.64	0.51	0.41	0.43	0.63	0.68
1782	0.3	0.41	NA	NA	NA	NA	NA	NA	NA	NA	0.57	0.55	0.37	1.14	0.9	0.66
1783	0.51	0.55	NA	NA	NA	NA	NA	NA	NA	NA	0.87	0.59	0.51	1.55	1.4	0.89
1784	0.56	0.44	NA	NA	NA	NA	NA	NA	NA	NA	0.81	0.67	0.71	2.24	1.96	1.35
1785	0.28	0.29	NA	NA	NA	NA	NA	NA	NA	NA	0.75	0.56	0.52	1.17	1.12	0.61
1786	0.32	0.28	NA	NA	NA	NA	NA	NA	NA	NA	0.45	0.3	0.43	1.27	0.99	0.66
1787	0.34	0.43	NA	NA	NA	NA	NA	NA	NA	NA	1.02	0.58	0.6	1.33	1.08	0.76
1788	0.48	0.4	NA	NA	NA	NA	NA	NA	NA	NA	0.77	0.73	0.65	1.05	0.97	0.91
1789	0.46	0.38	NA	NA	NA	NA	NA	NA	NA	NA	0.63	0.61	0.61	1.02	1.07	0.7
1790	0.34	0.16	NA	NA	NA	NA	NA	NA	NA	NA	1.14	0.65	0.74	1.66	0.95	0.97
1791	0.6	0.56	NA	NA	NA	NA	NA	NA	NA	NA	0.8	0.73	0.77	1.67	1.41	0.79
1792	0.56	0.38	NA	NA	NA	NA	NA	NA	NA	NA	0.8	0.87	0.76	1.33	1.38	0.72
1793	0.88	0.87	NA	NA	NA	NA	NA	NA	NA	NA	1.18	1.04	0.99	1.95	1.77	1.62
1794	0.21	0.13	NA	NA	NA	NA	NA	NA	NA	NA	0.69	0.59	0.64	0.9	1.24	0.65
1795	0.6	0.5	NA	NA	NA	NA	NA	NA	NA	NA	1.08	0.91	1.03	1	1.29	1.09
