# Barclay - Copper River Delta Spruce B - TSME - ITRDB AK172
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/27973
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-27973.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak172-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ak172-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak172.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ak172.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2019-10-12
#--------------------
# File_Last_Modified_Date
#   Date: 2019-10-12
#--------------------
# Title
#   Study_Name: Barclay - Copper River Delta Spruce B - TSME - ITRDB AK172
#--------------------
# Investigators
#   Investigators: Barclay, D.; Yager, E.M.; Graves, J.; Kloczko, M.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2020-05-12.
#--------------------
# Publication
#   Authors: David J. Barclay, Elowyn M. Yager, Jason Graves, Michael Kloczko, Parker E. Calkin
#   Journal_Name: Quaternary Science Reviews
#   Published_Title: Late Holocene glacial history of the Copper River Delta, coastal south-central Alaska, and controls on valley glacier fluctuations
#   Published_Date_or_Year: 2013
#   Volume: 81
#   Pages: 74-89
#   Issue: 
#   Report_Number: 
#   DOI: 10.1016/j.quascirev.2013.10.001
#   Full_Citation: None
#   Abstract: Fluctuations of four valley glaciers in coastal south-central Alaska are reconstructed for the past two millennia. Tree-ring crossdates on 216 glacially killed stumps and logs provide the primary age control, and are integrated with glacial stratigraphy, ages of living trees on extant landforms, and historic forefield photographs to constrain former ice margin positions. Sheridan Glacier shows four distinct phases of advance: in the 530s to c.640s in the First Millennium A.D., and the 1240s to 1280s, 1510s to 1700s, and c.1810s to 1860s during the Little Ice Age (LIA). The latter two LIA advances are also recorded on the forefields of nearby Scott, Sherman and Saddlebag glaciers. Comparison of the Sheridan record with other two-millennia long tree-ring constrained valley glacier histories from south-central Alaska and Switzerland shows the same four intervals of advance. These expansions were coeval with decreases in insolation, supporting solar irradiance as the primary pacemaker for centennial-scale fluctuations of mid-latitude valley glaciers prior to the 20th century. Volcanic aerosols, coupled atmospheric-oceanic systems, and local glacier-specific effects may be important to glacier fluctuations as supplemental forcing factors, for causing decadal-scale differences between regions, and as a climatic filter affecting the magnitude of advances.
#--------------------
# Funding_Agency
#   Funding_Agency_Name: US National Science Foundation
#   Grant: 9912124, 9905493
#--------------------
# Site_Information
#   Site_Name: Copper River Delta
#   Location: Alaska
#   Northernmost_Latitude: 60.545
#   Southernmost_Latitude: 60.545
#   Easternmost_Longitude: -145.25
#   Westernmost_Longitude: -145.25
#   Elevation_m: 60
#--------------------
# Data_Collection
#   Collection_Name: AK172
#   First_Year: 235
#   Last_Year: 599
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea sitchensis (Bong.) Carrière
#   Common_Name: Sitka spruce
#   Tree_Species_Code: PCSI
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## SH52B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SH52B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SH55C1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SH55C1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SH55C2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SH55C2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SH55M1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SH55M1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SH55M2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SH55M2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SH71A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SH71A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SH71B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SH71B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SH81A1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SH81A1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SH81A2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SH81A2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SH81B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SH81B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SH81C1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SH81C1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SH81C2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SH81C2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SH81D_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SH81D; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SH81E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SH81E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SH81G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SH81G; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SH81I_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SH81I; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	SH52B_raw	SH55C1_raw	SH55C2_raw	SH55M1_raw	SH55M2_raw	SH71A_raw	SH71B_raw	SH81A1_raw	SH81A2_raw	SH81B_raw	SH81C1_raw	SH81C2_raw	SH81D_raw	SH81E_raw	SH81G_raw	SH81I_raw
235	NA	NA	NA	0.902	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
236	NA	NA	NA	0.731	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
237	NA	NA	NA	1.228	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
238	NA	NA	NA	0.99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
239	NA	NA	NA	1.131	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
240	NA	NA	NA	0.869	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
241	NA	NA	NA	1.411	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
242	NA	NA	NA	1.032	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
243	NA	NA	NA	1.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
244	NA	NA	NA	1.128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
245	NA	NA	NA	1.059	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
246	NA	NA	NA	1.002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
247	NA	NA	NA	0.595	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
248	NA	NA	NA	0.637	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
249	NA	NA	NA	0.647	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
250	NA	NA	NA	1.05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
251	NA	NA	NA	0.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
252	NA	NA	NA	0.321	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
253	NA	NA	NA	0.549	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
254	NA	NA	NA	0.728	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
255	NA	NA	NA	1.079	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
256	NA	NA	NA	0.904	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
257	NA	NA	NA	0.767	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
258	NA	NA	NA	1.152	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
259	NA	NA	NA	1.246	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
260	NA	NA	NA	0.967	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
261	NA	NA	NA	0.833	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
262	NA	NA	NA	0.708	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
263	NA	NA	NA	0.493	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
264	NA	NA	NA	0.471	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
265	NA	NA	NA	0.442	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
266	NA	NA	NA	0.729	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
267	NA	NA	NA	0.537	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
268	NA	NA	NA	0.559	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
269	NA	NA	NA	0.678	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
270	NA	1.698	NA	0.721	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
271	NA	1.62	NA	0.618	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
272	NA	1.661	NA	0.687	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
273	NA	1.498	NA	0.747	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
274	NA	1.091	NA	0.877	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
275	NA	1.024	NA	0.881	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
276	NA	0.944	NA	1.257	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
277	NA	0.75	NA	1.125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
278	NA	0.817	NA	1.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
279	NA	0.923	NA	1.181	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
280	NA	1.186	NA	1.124	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
281	NA	1.027	NA	1.771	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
282	NA	0.659	NA	0.864	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
283	NA	0.724	NA	1.101	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
284	NA	0.386	NA	0.705	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
285	NA	0.513	NA	0.631	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
286	NA	0.64	NA	0.506	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
287	NA	0.593	NA	0.534	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
288	NA	0.727	NA	0.708	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
289	NA	0.59	NA	0.704	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
290	NA	0.594	NA	0.732	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
291	NA	0.614	NA	1.051	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
292	NA	0.53	0.987	0.923	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
293	NA	0.695	1.384	1.052	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
294	NA	0.701	1.305	0.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
295	NA	0.732	1.388	0.556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
296	NA	0.679	1.274	0.789	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
297	1.115	0.626	1.075	0.355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
298	1.052	0.634	1.06	0.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
299	0.963	0.553	0.913	0.259	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
300	1.092	0.462	0.958	0.306	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
301	0.883	0.562	0.92	0.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
302	0.936	0.749	1.003	0.269	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
303	1.059	0.549	0.855	0.196	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
304	1.048	0.655	1.131	0.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
305	1.173	0.835	1.276	0.338	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
306	0.972	0.812	1.309	0.384	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
307	1.023	0.899	1.398	0.446	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
