# Maxwell - Morgan Monroe Flux Tower Site - QUAL - ITRDB IN026
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/30571
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-30571.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/in026-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; in026-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/in026.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/in026.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2020-07-01
#--------------------
# File_Last_Modified_Date
#   Date: 2020-07-01
#--------------------
# Title
#   Study_Name: Maxwell - Morgan Monroe Flux Tower Site - QUAL - ITRDB IN026
#--------------------
# Investigators
#   Investigators: Maxwell, J.T.(https://orcid.org/0000-0001-9195-3146); Yi, K.; Kannenberg, S.A.; Mandra, T.E.; Novick, K.A.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2020-09-03.
#--------------------
# Publication
#   Authors: Justin T. Maxwell, Grant L. Harley, Tessa E. Mandra, Koong Yi, Steven A. Kannenberg, Tsun Fung Au, Scott M. Robeson, Neil Pederson, Peter E. Sauer, Kimberly A. Novick
#   Journal_Name: Journal of Geophysical Research: Biogeosciences
#   Published_Title: Higher CO2 Concentrations and Lower Acidic Deposition Have Not Changed Drought Response in Tree Growth But Do Influence iWUE in Hardwood Trees in the Midwestern United States
#   Published_Date_or_Year: 2019
#   Volume: 124
#   Pages: 3798-3813
#   Issue: 12
#   Report_Number: 
#   DOI: 10.1029/2019JG005298
#   Full_Citation: None
#   Abstract: Several important environmental influences of tree growth and carbon sequestration have changed over the past several decades in eastern North America, specifically, more frequent pluvial conditions, increased carbon dioxide (CO2) concentrations, and decreased acidic deposition. These factors could lead to changes in the relationship between tree growth and water availability, and perhaps even decouple the two, having large implications on how future climate change will impact forest productivity and carbon sequestration. Here, we examine the concurrent influence of the climatic water balance (precipitation minus potential evapotranspiration), CO2 concentrations, and sulfate and nitrogen deposition on radial tree growth, carbon isotopes, and intrinsic water-use efficiency (iWUE) for several hardwood tree species in the Midwestern United States. We found that when considering the simultaneous influence of these factors, the climatic water balance is the dominant influence on annual growth. Therefore, the recent pluvial period is the primary cause of the weakening relationship between radial growth and water availability. Even during pluvial periods, water availability is the primary control on growth, with increasing CO2 concentrations and decreased SO4 deposition being secondary factors. Importantly, the weakening in the climate-growth relationship is species specific, with Acer species having stable relationships with the climatic water balance, Liriodendron tulipifera showing a strengthening relationship, and Quercus species and Populus grandidentata exhibiting weakening. Thus, interannual variations in soil moisture unevenly impact tree growth and carbon sequestration. Our findings suggest that, despite recent pluvial conditions, increasing CO2 concentrations and decreasing acidic deposition have not buffered the impact of water availability on tree growth and carbon sequestration.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Morgan Monroe Flux Tower Site
#   Location: Indiana
#   Northernmost_Latitude: 39.3232
#   Southernmost_Latitude: 39.3232
#   Easternmost_Longitude: -86.4131
#   Westernmost_Longitude: -86.4131
#   Elevation_m: 287
#--------------------
# Data_Collection
#   Collection_Name: IN026
#   First_Year: 1907
#   Last_Year: 2015
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus alba L.
#   Common_Name: white oak
#   Tree_Species_Code: QUAL
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## MMQUAL1A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MMQUAL1A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MMQUAL1B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MMQUAL1B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MMQUAL2A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MMQUAL2A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MMQUAL2B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MMQUAL2B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MMQUAL3A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MMQUAL3A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MMQUAL3B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MMQUAL3B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MMQUAL4A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MMQUAL4A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MMQUAL4B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MMQUAL4B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MMQUAL5A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MMQUAL5A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MMQUAL5B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MMQUAL5B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MMO02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MMO02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## QUAL37A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: QUAL37A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MMO01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MMO01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MMO01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MMO01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## QAL2008B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: QAL2008B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## QAL2008A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: QAL2008A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## QAL2006B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: QAL2006B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## QAL2006A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: QAL2006A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## QAL41B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: QAL41B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## QAL37B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: QAL37B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## QAL41A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: QAL41A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	MMQUAL1A_raw	MMQUAL1B_raw	MMQUAL2A_raw	MMQUAL2B_raw	MMQUAL3A_raw	MMQUAL3B_raw	MMQUAL4A_raw	MMQUAL4B_raw	MMQUAL5A_raw	MMQUAL5B_raw	MMO02A_raw	QUAL37A_raw	MMO01B_raw	MMO01A_raw	QAL2008B_raw	QAL2008A_raw	QAL2006B_raw	QAL2006A_raw	QAL41B_raw	QAL37B_raw	QAL41A_raw
1969	2.124	1.653	2.113	1.302	1.79	2.051	3.18	2.66	0.874	0.99	1.341	3.768	1.333	0.816	3.577	3.435	4.146	3.682	1.93	5.73	1.761
1970	1.532	1.097	1.941	0.976	1.287	1.795	1.671	1.356	0.933	0.631	0.852	2.53	0.825	0.584	2.542	2.42	2.947	2.775	1.586	3.593	1.603
1971	1.556	1.155	1.305	1.246	1.163	1.368	1.986	1.431	0.948	0.983	1.246	4.133	1.123	0.663	3.13	3.002	4.483	3.341	1.976	4.762	2.092
1972	1.836	1.069	1.095	1.073	0.955	1.181	1.487	1.275	0.805	0.878	0.679	3.152	0.738	0.406	2.174	3.623	3.288	2.575	1.764	3.849	1.988
1973	0.927	0.927	1.231	1.198	1.043	1.107	1.38	1.566	0.567	0.698	1.455	2.782	1.475	0.871	2.611	3.955	4.295	3.849	1.717	3.846	2.07
1974	2.171	1.662	5.118	3.589	2.329	2.367	2.641	3.089	1.076	1.632	2.704	4.784	1.13	1.898	3.307	3.925	3.316	3.577	2.54	5.744	4.233
1975	3.824	3.296	8.605	6.058	5.855	5.898	5.412	4.711	3.774	3.953	4.067	7.647	2.566	3.466	6.53	6.646	6.107	5.638	3.849	8.49	4.654
1976	4.178	4.078	9.338	7.027	4.818	7.455	5.834	6.856	4.582	5.679	3.077	6.359	3.836	4.407	6.277	5.752	4.104	5.474	4.115	8.412	4.63
1977	3.925	4.294	10.139	7.216	5.097	7.893	5.473	4.43	5.3	6.053	2.626	5.965	4.342	3.091	5.649	5.696	3.95	3.257	4.16	6.751	4.342
1978	4.346	4.088	8.392	8.509	6.593	6.2	7.037	5.435	5.78	5.504	2.986	5.88	3.621	2.783	5.614	6.546	4.647	4.028	3.732	6.949	4.284
1979	3.789	3.222	7.835	6.505	6.352	6.437	6.363	7.628	5.95	4.997	3.342	4.976	3.133	3.138	5.447	6.246	5.054	3.719	3.564	4.68	3.921
1980	3.144	3.539	8.211	5.946	4.93	6.164	5.042	6.036	5.638	5.023	2.897	2.909	2.176	2.775	5.142	5.845	5.397	3.698	4.365	3.175	2.708
1981	3.119	4.121	6.223	4.639	4.426	5.799	5.587	7.008	4.149	4.181	2.964	2.947	2.47	2.656	5.358	5.358	3.657	2.716	4.315	3.957	3.91
1982	3.335	5.234	7.207	5.398	5.482	5.829	6.097	6.05	5.466	5.655	4.538	2.886	3.125	2.447	6.124	5.886	3.977	3.594	5.599	3.582	4.418
1983	2.518	3.648	5.58	3.631	3.425	3.367	5.187	4.566	3.145	3.593	3.769	2.47	2.247	1.881	4.542	3.796	4.018	3.367	4.051	3.155	3.549
1984	1.758	2.478	3.682	2.98	3.551	2.407	5.17	5.494	4.092	3.278	3.707	2.456	1.851	1.095	3.173	3.87	2.832	2.849	3.551	3.212	3.375
1985	1.904	2.464	3.433	4.006	3.104	2.671	4.437	3.365	3.185	4.749	4.048	2.762	1.833	1.267	3.301	4.133	2.905	2.47	4.809	3.349	3.359
1986	2.291	2.099	3.956	3.173	2.601	2.314	4.334	4.607	3.991	3.57	4.136	2.22	1.812	1.393	3.136	4.642	3.73	2.607	3.843	2.35	3.616
1987	2.258	1.162	3.681	2.633	1.938	2.295	3.378	3.213	3.717	2.985	3.479	2.003	1.903	2.112	3.41	5.368	3.965	2.32	4.208	1.829	2.98
1988	1.861	1.404	2.55	2.046	1.508	1.52	2.432	2.933	2.429	3.449	1.866	1.852	1.351	0.953	2.492	3.241	2.319	2.28	2.604	2.148	2.688
1989	1.091	1.716	2.888	2.142	1.966	2.201	2.711	3.591	2.667	2.692	2.807	2.368	3.138	1.868	2.148	3.316	3.478	2.829	2.552	2.4	2.797
1990	0.68	1.203	2.614	1.898	1.758	1.753	2.16	2.829	1.105	1.806	2.571	1.233	2.275	1.299	1.767	2.137	3.83	1.997	2.018	1.442	2.296
1991	0.927	1.465	2.994	2.516	2.151	2.672	2.859	2.53	2.454	2.136	2.385	1.47	1.623	1.666	1.895	2.148	3.307	2.237	2.513	2.842	2.66
1992	0.986	2.224	3.686	3.119	3.017	3.255	3.867	2.806	1.957	4.928	3.333	3.006	3.374	3.915	3.038	3.542	3.21	2.489	3.22	4.539	3.266
1993	0.836	2.276	3.405	3.032	3.586	3.113	3.311	3.097	2.721	2.845	4.251	2.846	1.923	2.769	3.251	4.062	2.802	2.366	3.222	3.872	2.4
1994	0.982	2.053	2.88	2.773	2.066	2.33	2.923	2.796	3.13	2.34	2.818	2.283	1.405	2.028	2.416	3.328	2.658	2.013	2.562	3.053	2.838
1995	0.811	1.534	3.34	2.975	2.368	2.431	2.154	2.587	2.538	3.048	2.704	1.832	1.321	2.11	2.056	3.272	2.859	1.587	1.85	2.576	2.919
1996	0.577	1.521	2.278	3.181	2.012	2.306	2.628	2.757	1.431	1.942	3.221	1.659	1.258	1.459	2.261	2.592	2.227	1.491	1.78	2.561	2.799
1997	0.703	1.363	2.359	2.812	2.253	2.542	2.175	2.211	1.475	1.695	3.311	2.157	0.896	1.676	1.562	2.687	2.545	1.654	2.15	2.447	2.438
1998	0.715	1.417	3.538	2.521	2.65	2.356	2.447	1.995	1.603	1.177	4.035	2.018	1.113	1.169	2.151	2.317	2.487	1.64	3.162	2.713	3.675
1999	0.513	1.089	2.771	2.247	2.124	2.67	2.033	1.677	1.407	1.795	3.097	2.06	1.097	1.742	1.641	2.286	2.483	1.971	3.505	2.271	3.466
2000	0.549	0.968	3.026	2.663	1.565	1.901	1.937	1.64	2.104	1.7	2.281	1.899	1.037	1.306	1.528	2.023	2.447	1.807	3.036	2.861	3.135
2001	0.606	0.946	3.423	3.079	1.583	1.77	2.313	1.601	1.977	2.467	2.99	2.379	1.092	1.426	2.331	2.489	2.735	2.191	3.851	3.693	3.237
2002	0.641	0.835	3.056	2.246	1.568	1.396	2.275	1.891	2.366	1.256	2.852	1.74	0.879	1.21	1.271	2.039	2.671	2.36	3.386	2.466	3.285
2003	0.379	0.486	2.412	1.639	1.081	1.107	1.644	1.445	0.998	1.956	1.703	1.297	0.738	1.588	1.442	1.644	2.049	1.744	1.772	1.641	2.696
2004	0.423	0.293	2.666	2.108	0.77	0.877	1.15	0.971	1.718	1.655	1.863	1.553	1.075	1.254	1.156	1.738	2.039	2.101	2.335	2.107	2.382
2005	0.633	0.249	2.523	1.985	0.771	0.904	0.65	1.03	2.144	1.354	2.289	1.919	1.128	2.058	1.074	1.616	2.228	2.549	3.204	2.34	3.575
2006	0.655	0.541	2.44	2.043	0.727	0.934	0.827	1.389	1.6	2.883	2.903	2.595	1.415	1.64	1.19	1.889	2.335	1.787	4.439	3.042	4.111
2007	0.721	0.332	1.75	1.931	0.793	0.958	1.395	0.969	2.085	1.721	2.657	1.907	0.665	0.958	0.928	1.642	2.403	2.154	3.224	2.112	3.033
2008	0.734	0.339	2.013	1.661	0.67	0.743	1.628	1.106	1.113	1.773	2.807	1.734	0.909	0.826	1.038	1.705	2.583	2.101	3.285	2.19	3.544
2009	0.704	0.396	2.638	1.525	0.381	0.406	1.082	1.333	1.591	2.152	3.185	1.625	0.503	0.667	1.046	1.64	2.953	2.83	3.267	2.51	3.323
2010	0.375	0.769	2.569	1.928	0.314	0.358	1.646	0.956	1.303	1.811	3.237	1.443	0.807	1.086	1.193	1.255	2.463	1.98	3.483	2.182	2.846
2011	0.349	0.631	1.981	1.96	0.246	0.409	1.618	0.569	1.686	1.577	NA	1.545	0.793	1.187	1.587	1.278	2.353	1.882	3.051	2.114	3.218
2012	NA	NA	1.626	1.216	0.228	0.364	1.687	0.488	1.296	1.052	NA	1.512	NA	NA	0.89	0.772	1.564	1.525	2.008	1.817	1.684
2013	NA	NA	1.991	1.59	0.203	0.446	1.92	0.863	2.03	1.82	NA	1.951	NA	NA	1.504	0.921	2.559	2.444	3.008	2.016	2.754
2014	NA	NA	1.319	1.283	0.17	NA	1.144	0.695	2.493	1.719	NA	1.477	NA	NA	1.031	1.177	1.869	1.771	2.129	1.82	2.526
2015	NA	NA	1.528	1.545	0.281	NA	1.214	0.85	2.246	1.708	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
