# Brown - Hoback Ridge - PSME - ITRDB WY055
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/19970
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-19970.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wy055-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; wy055-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wy055.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/wy055.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2016-01-19
#--------------------
# File_Last_Modified_Date
#   Date: 2016-01-19
#--------------------
# Title
#   Study_Name: Brown - Hoback Ridge - PSME - ITRDB WY055
#--------------------
# Investigators
#   Investigators: Brown, P.; Wise, E.K.
#--------------------
# Description_Notes_and_Keywords
#   Description: Collected by staff from the Teton Science School.  Dated and measured by Paul Brown.  Submitted by Erika Wise, with permission from Teton Science School.  Funded by: Teton Science School.  Utilized in Upper Snake River Flow reconstruction archived at NOAA/WDC Paleoclimatology: # https://www.ncei.noaa.gov/pub/data/paleo/treering/reconstructions/northamerica/usa/idaho/snake-flow2010.txt # https://www.ncei.noaa.gov/pub/data/paleo/treering/reconstructions/northamerica/usa/idaho/snake-flow2010.xls  NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: Water Resources Research
#   Published_Title: Tree ring record of streamflow and drought in the upper Snake River
#   Published_Date_or_Year: 2010
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1029/2010WR009282 
#   Full_Citation: Wise, E.K. 2010. 
Tree ring record of streamflow and drought in the upper Snake River. 
Water Resources Research, Vol. 46 (W11529). 
doi:10.1029/2010WR009282. 

#   Abstract: Tree ring samples collected near the Snake River headwaters 
# were augmented with preexisting tree ring chronologies to create 
# a 415 year reconstruction of upper Snake River streamflow, 
# extending the short instrumental record and providing the first 
# description of multicentury water supply variability in this river. 
# Results indicate that the region's early 21st century drought 
# is severe even in the context of long-term climatic variability 
# and that the instrumental record is representative of low-flow 
# individual years. In terms of overall magnitude, droughts of the 
# recent past are eclipsed by a sustained low-flow period lasting 
# for over 30 years in the early to mid-1600s. A comparison of 
# reconstructed Snake River flow with streamflow reconstructions 
# of the Colorado, Sacramento, and Verde rivers suggests that 
# changes in the predominance of zonal versus meridional atmospheric 
# flow may have influenced drought patterns in the western 
# United States through time. 
# 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Hoback Ridge
#   Location: Wyoming
#   Northernmost_Latitude: 43.3042
#   Southernmost_Latitude: 43.3042
#   Easternmost_Longitude: -110.6711
#   Westernmost_Longitude: -110.6711
#   Elevation_m: 1997
#--------------------
# Data_Collection
#   Collection_Name: WY055
#   First_Year: 1584
#   Last_Year: 2006
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Pseudotsuga menziesii (Mirb.) Franco
#   Common_Name: Douglas-fir
#   Tree_Species_Code: PSME
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## HRI23a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HRI23a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HRI24a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HRI24a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HRI34A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HRI34A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HRI34b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HRI34b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HRI35b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HRI35b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HRI36a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HRI36a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HRI59a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HRI59a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HRI59b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HRI59b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HRI66b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HRI66b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HRI67A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HRI67A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HRI67B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HRI67B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HRI69B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HRI69B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HRI69a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HRI69a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	HRI23a_raw	HRI24a_raw	HRI34A_raw	HRI34b_raw	HRI35b_raw	HRI36a_raw	HRI59a_raw	HRI59b_raw	HRI66b_raw	HRI67A_raw	HRI67B_raw	HRI69B_raw	HRI69a_raw
1665	NA	NA	1.245	1.848	NA	NA	NA	NA	NA	0.443	NA	0.323	1.364
1666	NA	NA	1.415	2.474	NA	NA	NA	NA	NA	0.377	NA	0.478	0.862
1667	NA	NA	0.35	0.756	NA	NA	NA	NA	NA	0.211	NA	0.516	0.786
1668	NA	NA	0.583	1.354	NA	NA	NA	NA	NA	0.331	NA	0.394	0.459
1669	NA	NA	0.839	1.608	NA	NA	NA	NA	NA	0.5	0.815	0.349	0.315
1670	NA	NA	0.819	2.01	NA	NA	NA	NA	NA	0.392	0.594	0.367	0.42
1671	NA	NA	0.623	0.981	NA	NA	NA	NA	NA	0.296	0.659	0.207	0.186
1672	NA	NA	0.743	1.239	NA	NA	NA	NA	NA	0.334	0.649	0.23	0.398
1673	NA	NA	0.78	1.304	NA	NA	NA	NA	NA	0.535	0.928	0.272	0.433
1674	NA	NA	0.954	1.27	NA	NA	NA	NA	NA	0.518	0.865	0.333	0.532
1675	NA	NA	0.626	0.955	NA	NA	NA	NA	NA	0.313	0.444	0.405	0.655
1676	NA	NA	1.194	1.824	NA	NA	NA	NA	NA	0.404	0.901	0.334	0.664
1677	NA	NA	0.947	2.036	NA	NA	NA	NA	NA	0.503	0.874	0.378	0.804
1678	NA	NA	0.899	1.188	NA	NA	NA	NA	NA	0.318	0.556	0.411	0.604
1679	NA	NA	0.458	0.883	NA	NA	NA	NA	NA	0.172	0.42	0.469	0.592
1680	NA	NA	1.148	1.641	NA	NA	NA	NA	NA	0.931	1.255	0.492	0.614
1681	NA	NA	0.869	1.285	NA	NA	NA	NA	NA	1.077	1.307	0.471	0.545
1682	NA	NA	0.855	1.605	NA	NA	NA	NA	NA	0.826	1.421	0.409	0.507
1683	NA	NA	1.694	1.762	NA	NA	NA	NA	NA	1.239	2.34	0.435	0.552
1684	NA	NA	1.737	2.097	NA	NA	NA	NA	NA	1.867	3.108	0.424	0.553
1685	NA	NA	1.765	1.559	NA	NA	NA	NA	NA	1.258	1.292	0.541	0.624
1686	NA	NA	0.844	0.903	NA	NA	NA	NA	NA	0.816	1.239	0.498	0.529
1687	NA	NA	1.28	1.501	NA	NA	NA	NA	NA	1.173	2.658	0.458	0.477
1688	NA	NA	2.05	1.62	NA	NA	NA	NA	NA	0.782	1.41	0.53	0.568
1689	NA	NA	1.639	1.281	NA	NA	NA	NA	NA	0.911	1.589	0.56	0.438
1690	NA	NA	1.975	1.526	NA	NA	NA	NA	NA	1.136	1.496	0.536	0.566
1691	NA	NA	2.124	1.961	NA	NA	NA	NA	NA	0.897	1.391	0.705	0.653
1692	NA	NA	2.608	2.055	NA	NA	NA	NA	NA	1.222	1.816	0.584	0.721
1693	NA	NA	2.246	1.956	NA	NA	NA	NA	NA	1.071	1.465	0.605	0.767
1694	NA	NA	1.677	1.885	NA	NA	NA	NA	NA	1.12	1.43	0.636	0.682
1695	NA	NA	1.09	0.833	NA	NA	NA	NA	NA	0.404	0.505	0.405	0.459
1696	NA	NA	1.194	1.019	NA	NA	NA	NA	NA	0.648	0.937	0.64	0.682
1697	NA	NA	1.879	1.573	NA	NA	NA	NA	NA	1	1.788	0.471	0.52
1698	NA	NA	1.707	1.788	NA	NA	NA	NA	NA	1.666	2.841	0.462	0.534
1699	NA	NA	1.995	2.121	NA	NA	NA	NA	NA	1.058	1.767	0.578	0.585
1700	NA	1.967	2.269	2.513	NA	NA	NA	NA	NA	1.123	3.228	0.63	0.728
1701	NA	2.472	2.328	2.768	NA	NA	NA	NA	NA	1.417	2.497	0.562	0.585
1702	NA	2.141	1.695	1.974	NA	NA	NA	NA	NA	1.505	2.108	0.544	0.478
1703	NA	1.923	1.245	1.255	NA	NA	NA	NA	NA	1.24	1.208	0.509	0.533
1704	NA	1.313	0.945	0.897	NA	NA	NA	NA	NA	0.813	0.889	0.382	0.415
1705	NA	1.124	1.601	1.633	NA	NA	NA	NA	NA	1.16	1.356	0.431	0.349
1706	NA	0.425	1.566	1.442	NA	NA	NA	NA	NA	1.088	1.127	0.405	0.48
1707	NA	1.319	1.196	0.836	NA	NA	NA	NA	NA	0.856	0.814	0.338	0.381
1708	NA	1.235	1.384	0.928	NA	NA	NA	NA	NA	0.596	1.065	0.375	0.35
1709	NA	1.188	1.078	0.666	NA	NA	NA	NA	NA	0.536	0.865	0.419	0.395
1710	NA	0.595	0.376	0.326	NA	NA	NA	NA	NA	0.371	0.307	0.317	0.382
1711	NA	1.292	0.712	0.512	NA	NA	NA	NA	NA	0.583	0.73	0.302	0.427
1712	NA	1.044	0.832	0.624	NA	NA	NA	NA	NA	0.477	0.655	0.315	0.401
1713	NA	0.833	0.68	0.671	NA	NA	NA	NA	NA	0.326	0.612	0.394	0.427
1714	NA	0.846	0.8	0.713	NA	NA	NA	NA	NA	0.588	0.858	0.437	0.523
1715	NA	1.081	0.91	0.842	NA	NA	NA	NA	NA	0.764	0.922	0.5	0.544
1716	NA	1.416	1.203	1.112	NA	NA	NA	NA	NA	1.109	1.094	0.548	0.657
1717	NA	1.5	0.804	0.762	NA	NA	NA	NA	NA	0.749	0.514	0.476	0.568
1718	NA	1.693	0.523	0.514	NA	NA	NA	NA	NA	0.698	0.647	0.449	0.485
1719	NA	1.53	0.876	0.886	NA	NA	NA	NA	NA	0.781	0.758	0.515	0.554
1720	NA	1.676	1.292	1.093	NA	NA	NA	NA	NA	1.09	1.697	0.595	0.495
1721	NA	0.915	0.968	0.924	NA	NA	NA	NA	NA	0.75	1.051	0.291	0.266
1722	NA	0.857	0.785	0.851	NA	NA	NA	NA	NA	0.746	1.476	0.395	0.392
1723	NA	1.031	1.065	1.01	NA	NA	NA	NA	NA	0.879	1.343	0.439	0.305
1724	NA	1.436	1.057	0.933	NA	NA	NA	NA	NA	1.108	1.469	0.39	0.317
1725	NA	0.885	0.833	0.811	NA	NA	NA	NA	NA	1.299	1.486	0.594	1.025
1726	NA	1.403	1.454	1.55	NA	NA	NA	NA	NA	1.698	1.938	0.631	0.951
1727	NA	1.277	1.228	1.597	NA	NA	NA	NA	NA	1.663	2.216	0.496	0.515
1728	NA	2.039	1.48	1.963	NA	NA	NA	NA	NA	1.821	2.856	0.569	0.478
1729	NA	0.605	0.803	0.992	NA	NA	NA	NA	NA	1.182	1.703	0.43	0.301
1730	NA	1.143	1.004	1.269	NA	NA	NA	NA	4.235	0.85	1.387	0.441	0.317
1731	NA	0.957	1.074	1.244	NA	NA	NA	NA	1.658	0.867	1.306	0.388	0.327
1732	NA	0.704	0.882	1.094	NA	NA	NA	NA	1.509	0.777	0.966	0.471	0.476
1733	NA	0.301	1.23	1.426	NA	NA	NA	NA	2	0.975	1.333	0.488	0.453
1734	NA	0.786	1.559	1.433	NA	NA	NA	NA	2.118	1.254	1.438	0.452	0.547
1735	NA	0.686	1.342	1.888	NA	NA	NA	NA	1.927	1.168	1.358	0.383	0.346
1736	NA	0.361	0.932	1.31	NA	NA	NA	NA	1.908	0.913	1.163	0.437	0.325
1737	NA	0.503	1.319	1.748	NA	NA	NA	NA	1.72	0.873	1.226	0.421	0.353
1738	NA	0.395	1.214	1.336	NA	NA	NA	NA	1.308	0.818	1.038	0.449	0.404
1739	NA	0.286	0.768	0.848	NA	NA	NA	NA	1.192	0.598	0.747	0.285	0.223
1740	NA	0.45	0.914	0.868	NA	NA	NA	NA	1.489	0.47	0.585	0.465	0.373
1741	NA	0.615	1.338	1.194	NA	NA	NA	NA	1.775	0.746	0.928	0.425	0.413
1742	NA	0.799	1.348	1.04	NA	NA	NA	NA	1.718	1.011	1.176	0.411	0.413
1743	NA	1.097	1.267	1.242	NA	NA	NA	NA	1.746	1.434	1.789	0.415	0.337
1744	NA	1.026	0.832	0.848	NA	NA	NA	NA	1.439	0.77	1.051	0.334	0.361
1745	NA	0.972	1.299	0.97	NA	NA	NA	NA	1.556	1.353	2.042	0.452	0.458
1746	NA	1.294	1.845	1.367	NA	NA	NA	NA	2.361	1.386	2.13	0.568	0.486
1747	NA	1.923	2.046	1.559	NA	NA	NA	NA	2.261	1.754	2.152	0.708	0.691
1748	NA	1.575	1.758	1.527	NA	NA	NA	NA	2.668	1.432	1.934	0.627	0.594
1749	NA	1.078	1.348	1.382	NA	NA	NA	NA	2.302	1.301	1.622	0.535	0.508
1750	NA	0.848	1.719	1.698	NA	NA	1.01	NA	2.003	1.232	1.574	0.525	0.574
1751	NA	0.851	1.3	1.564	NA	NA	1.3	NA	1.597	1.251	1.727	0.424	0.442
1752	NA	1.017	1.151	1.517	NA	NA	1.082	NA	1.716	0.925	1.298	0.394	0.604
1753	NA	1.272	1.3	1.631	NA	NA	1.212	1.405	1.961	1.189	1.428	0.429	0.461
1754	NA	0.959	1.077	1.291	NA	NA	1.772	1.967	1.728	1.13	1.373	0.706	0.623
1755	NA	1.035	0.804	0.902	NA	NA	1.114	1.256	1.732	0.856	0.897	0.481	0.575
1756	NA	0.694	0.742	0.937	NA	NA	0.962	0.877	1.683	0.708	0.798	0.455	0.554
1757	NA	0.889	0.675	0.946	NA	NA	1.352	1.612	1.928	0.863	1.049	0.479	0.57
1758	NA	0.928	1.092	1.1	NA	NA	1.915	1.825	1.844	0.625	0.932	0.47	0.509
1759	NA	0.818	0.839	0.983	NA	NA	1.33	1.491	1.594	0.645	0.779	0.527	0.431
1760	NA	0.776	0.584	0.721	NA	NA	0.885	0.927	1.352	0.588	0.569	0.431	0.378
1761	NA	0.852	0.806	0.805	NA	NA	1.61	1.615	2.831	0.531	0.614	0.459	0.499
1762	NA	0.692	1.079	1.241	NA	NA	1.295	1.282	1.736	0.653	0.866	0.545	0.612
1763	NA	0.929	0.833	0.9	NA	NA	1.088	1.322	1.285	0.602	0.657	0.478	0.52
1764	NA	0.818	0.902	1.003	NA	NA	1.317	1.57	2.46	0.684	0.915	0.453	0.612
1765	NA	0.698	0.896	1.099	NA	1.141	0.961	1.12	1.786	0.774	0.888	0.476	0.445
1766	NA	0.76	0.779	1.095	NA	1.995	1.338	1.327	1.944	0.893	0.915	0.365	0.317
1767	0.416	1.119	1.099	1.391	NA	2.21	1.506	1.622	4.614	1.004	1.602	0.408	0.424
1768	0.995	1.185	1.218	1.998	NA	0.854	1.273	1.399	1.982	1.158	1.522	0.411	0.357
1769	2.14	0.791	1.123	1.685	NA	1.105	1.332	1.022	1.904	1.311	1.768	0.326	0.272
1770	0.958	0.372	0.987	1.337	NA	1.086	1.258	0.968	1.58	1.246	1.401	0.247	0.208
1771	1.505	0.699	1.124	1.446	NA	1.265	1.478	1.168	1.456	1.274	1.858	0.276	0.269
1772	1.146	0.5	1.093	1.537	NA	1.153	1.104	0.757	1.698	1.119	1.369	0.156	0.2
1773	1.299	0.766	1.129	1.862	NA	1.37	1.295	0.754	1.393	0.96	1.235	0.26	0.246
1774	1.402	0.608	0.972	1.575	NA	0.869	1.142	0.818	1.441	0.921	1.139	0.282	0.208
1775	2.179	0.752	1.191	1.754	NA	1.543	1.671	1.088	2.014	1.306	1.61	0.336	0.271
1776	1.301	0.749	1.392	2.297	NA	1.607	1.633	0.909	2.458	1.857	1.916	0.324	0.301
1777	0.877	0.295	0.854	1.345	NA	1.389	1.027	0.542	1.648	1.124	1.096	0.272	0.236
1778	0.883	0.64	0.933	1.264	NA	0.849	0.814	0.531	1.938	1.2	1.159	0.305	0.371
1779	1.242	0.713	1.186	1.377	NA	1.369	1.061	0.523	2.052	1.21	1.38	0.303	0.337
1780	0.923	0.326	0.833	1.395	NA	1.309	0.957	0.554	1.342	0.949	0.916	0.326	0.268
1781	1.679	0.618	0.906	1.302	NA	1.093	1.387	0.873	1.31	0.963	1.172	0.358	0.307
1782	1.344	0.345	0.744	1.102	NA	0.788	0.968	0.632	1.158	0.708	1.07	0.259	0.186
1783	0.844	0.25	0.721	0.877	NA	0.977	0.677	0.471	1.038	0.629	0.771	0.166	0.206
1784	1.318	0.415	0.561	0.558	NA	1.217	0.792	0.57	0.962	0.656	0.633	0.244	0.32
1785	1.206	0.894	0.645	0.78	NA	0.86	0.92	0.723	0.874	0.718	0.736	0.264	0.518
1786	1.207	0.648	0.659	0.724	NA	1.233	0.989	0.615	1.207	0.748	0.805	0.234	0.315
1787	1.605	0.644	0.84	0.818	NA	1.499	1.063	0.623	0.957	0.777	0.756	0.298	0.287
1788	1.462	0.626	1.119	1.299	NA	1.359	1.112	0.686	1.025	1.247	1.21	0.303	0.219
1789	1.597	0.869	1.437	1.861	NA	1.557	1.161	0.741	0.993	1.728	1.93	0.246	0.272
1790	1.533	0.95	1.079	1.493	NA	1.144	0.756	0.664	1.183	1.119	1.639	0.27	0.286
1791	1.58	0.894	0.785	0.907	NA	1.219	0.504	0.52	1.006	1.026	1.377	0.221	0.166
1792	2.105	0.761	1.023	1.027	NA	1.2	0.762	0.539	1.067	1.188	1.577	0.29	0.316
1793	1.685	0.432	0.862	0.768	NA	0.868	0.308	0.256	1.139	0.845	1.249	0.251	0.251
1794	1.222	0.269	0.756	0.697	NA	0.936	0.207	0.199	0.894	0.823	0.904	0.191	0.125
1795	0.436	0.157	0.331	0.342	NA	0.64	0.076	0	0.356	0.246	0.241	0.191	0.183
1796	1.714	0.504	0.713	0.714	NA	1.044	0.263	0.241	1.029	0.788	0.987	0.26	0.22
1797	2.158	0.56	0.865	0.784	NA	1.34	0.355	0.21	1.267	1.095	1.142	0.29	0.315
1798	1.42	0.546	0.602	0.51	NA	0.704	0.313	0.227	0.737	0.706	0.975	0.339	0.305
1799	2.349	0.678	0.894	0.755	NA	1.166	0.226	0.213	1.157	0.825	1.346	0.28	0.316
1800	1.468	0.241	0.775	0.643	NA	0.699	0.232	0.135	0.888	0.53	0.835	0.26	0.197
1801	2.436	0.416	0.82	1.004	NA	0.706	0.235	0.196	0.996	0.637	0.98	0.256	0.233
1802	2.657	0.593	0.998	1.181	NA	0.946	0.237	0.197	0.927	0.661	1.061	0.262	0.315
1803	2.858	0.789	1.16	1.317	NA	1.321	0.249	0.189	1.07	0.881	1.147	0.306	0.252
1804	1.628	0.59	0.654	0.763	NA	0.885	0.188	0.191	0.868	0.706	0.884	0.285	0.334
1805	1.674	0.555	0.728	0.762	NA	1.105	0.178	0.183	0.737	0.701	0.815	0.244	0.347
1806	1.008	0.623	0.744	0.687	1.102	0.847	0.19	0.107	0.739	0.73	0.869	0.257	0.307
1807	1.212	0.417	0.63	0.752	1.156	0.669	0.227	0.132	0.646	0.686	0.81	0.238	0.167
1808	1.442	0.493	0.456	0.489	1.119	0.666	0.125	0.23	0.527	0.619	0.678	0.329	0.286
1809	0.766	0.346	0.447	0.358	1.168	0.741	0.118	0.206	0.627	0.67	0.805	0.28	0.21
1810	2.302	0.771	0.575	0.657	1.74	1.236	0.194	0.27	1.032	0.911	1.36	0.405	0.358
1811	2.033	0.887	0.816	0.956	2.347	1.37	0.264	0.37	1.37	1.441	1.975	0.429	0.421
1812	1.966	0.656	1.327	1.28	2.02	1.347	0.325	0.464	1.824	2.05	2.867	0.306	0.312
1813	1.308	0.701	0.91	1.029	2.14	0.896	0.4	0.398	1.324	1.852	2.379	0.32	0.312
1814	0.33	0.128	0.485	0.522	0.768	0.293	0.162	0.229	0.706	0.695	0.832	0.254	0.297
1815	1.119	0.47	0.487	0.499	1.894	0.718	0.39	0.403	0.767	0.961	1.266	0.237	0.201
1816	0.967	0.42	0.481	0.625	1.53	0.585	0.532	0.488	0.85	1.171	1.161	0.179	0.199
1817	1.024	0.515	0.457	0.555	1.394	0.831	0.52	0.461	0.689	1.175	1.024	0.248	0.269
1818	1.292	0.333	0.452	0.541	2.234	0.788	0.567	0.529	0.788	0.996	1.329	0.193	0.34
1819	1.699	0.635	0.582	0.648	2.099	1.105	0.632	0.592	0.959	1.215	1.861	0.307	0.411
1820	2.542	0.636	0.553	0.74	2.39	1.164	0.644	0.624	1.134	1.323	1.96	0.344	0.426
1821	1.989	0.72	0.865	1.163	3.021	1.731	0.814	0.619	1.267	1.479	2.787	0.353	0.352
1822	0.854	0.296	0.704	0.902	1.411	1.201	0.534	0.389	0.868	1.058	1.812	0.386	0.312
1823	1.225	0.514	0.454	0.608	1.937	0.773	0.517	0.409	0.987	0.972	1.485	0.363	0.293
1824	0.98	0.35	0.505	0.577	2.268	0.601	0.486	0.403	0.766	0.987	1.112	0.34	0.258
1825	0.912	0.316	0.425	0.517	1.946	0.825	0.589	0.514	0.68	1.054	1.104	0.248	0.267
1826	0.968	0.504	0.639	0.73	1.642	0.959	0.728	0.671	0.96	1.139	1.147	0.325	0.354
1827	0.996	0.489	0.696	0.808	1.861	0.936	0.672	0.858	0.94	1.202	1.361	0.331	0.378
1828	1.354	0.673	0.73	0.813	3.039	1.333	0.847	0.846	1.202	1.727	2.116	0.302	0.385
1829	0.916	0.29	0.471	0.553	1.727	0.466	0.682	0.693	0.625	1.344	2.273	0.27	0.335
1830	1.275	0.36	0.562	0.612	1.71	0.688	0.557	0.492	1.018	0.996	1.517	0.285	0.294
1831	1.056	0.38	0.498	0.546	1.346	0.742	0.515	0.549	0.605	0.856	1.191	0.19	0.138
1832	3.633	0.445	0.449	0.616	2.23	0.688	0.582	0.547	0.609	1.062	1.424	0.342	0.3
1833	1.462	0.547	0.725	0.82	1.628	0.921	0.78	0.834	0.69	1.148	1.393	0.329	0.433
1834	1.45	0.326	0.411	0.599	1.572	0.564	0.584	0.584	0.51	0.939	1.044	0.286	0.333
1835	1.754	0.461	0.504	0.59	2.199	0.695	0.584	0.601	0.538	1.026	1.081	0.317	0.34
1836	1.838	0.648	0.608	0.754	1.568	0.75	0.658	0.519	0.744	1.456	1.534	0.31	0.436
1837	1.563	0.442	0.686	0.789	2.098	0.816	0.659	0.611	0.933	1.25	1.599	0.266	0.404
1838	1.848	0.665	0.772	0.916	2.512	0.95	0.718	0.684	1.111	1.415	1.311	0.365	0.53
1839	1.025	0.264	0.716	0.778	1.902	1.049	0.687	0.61	1.024	1.029	1.475	0.334	0.438
1840	1.38	0.488	0.7	0.728	1.935	0.746	0.612	0.51	0.843	0.536	0.983	0.34	0.437
1841	0.834	0.247	0.807	0.86	1.914	0.802	0.621	0.579	0.922	0.645	0.845	0.264	0.422
1842	0.895	0.506	0.458	0.517	1.352	0.57	0.535	0.473	0.549	0.57	0.594	0.185	0.284
1843	0.964	0.476	0.556	0.557	1.481	0.788	0.451	0.473	0.61	0.559	0.486	0.255	0.287
1844	1.167	0.455	0.684	0.646	1.813	0.774	0.52	0.509	0.986	0.645	0.714	0.282	0.426
1845	1.223	0.597	0.706	0.801	1.939	0.787	0.659	0.624	0.822	0.738	0.805	0.18	0.401
1846	0.305	0.097	0.388	0.345	0.891	0.37	0.324	0.238	0.277	0.243	0.299	0.052	0.13
1847	1.005	0.274	0.364	0.46	1.194	0.732	0.415	0.247	0.451	0.558	0.447	0.149	0.487
1848	0.7	0.334	0.431	0.426	0.842	0.481	0.501	0.333	0.498	0.492	0.494	0.19	0.375
1849	0.835	0.261	0.482	0.469	1.257	1.012	0.52	0.397	0.475	0.442	0.444	0.238	0.298
1850	0.564	0.33	0.434	0.48	1.096	0.975	0.7	0.456	0.65	0.583	0.714	0.238	0.353
1851	0.695	0.198	0.317	0.325	1.123	1.122	0.698	0.352	0.483	0.571	0.568	0.199	0.276
1852	0.386	0.114	0.351	0.315	0.985	0.68	0.605	0.397	0.304	0.472	0.473	0.227	0.287
1853	0.802	0.315	0.576	0.552	1.828	0.936	0.958	0.651	0.424	0.819	0.702	0.263	0.223
1854	1.207	0.379	0.595	0.645	2.758	1.194	1.146	0.918	0.692	0.985	0.895	0.29	0.316
1855	0.649	0.3	0.481	0.474	1.446	0.619	0.747	0.614	0.65	0.898	0.909	0.221	0.292
1856	0.426	0.185	0.356	0.336	1.46	0.397	0.47	0.393	0.449	0.483	0.434	0.196	0.248
1857	0.85	0.309	0.494	0.531	1.632	0.52	0.835	0.652	0.71	0.681	0.557	0.21	0.347
1858	1.049	0.382	0.529	0.48	1.68	0.712	0.908	0.751	0.774	0.706	0.538	0.236	0.381
1859	1.114	0.534	0.479	0.422	1.421	0.545	0.92	0.729	0.779	0.82	0.638	0.244	0.277
1860	1.117	0.511	0.66	0.584	1.499	0.766	0.945	0.775	1.105	1.308	0.935	0.266	0.403
1861	1.12	0.67	0.577	0.571	1.268	0.738	1.172	0.887	0.89	1.201	0.88	0.323	0.442
1862	1.608	0.75	0.467	0.599	1.388	0.667	0.991	0.612	0.873	1.167	0.989	0.283	0.386
1863	1.074	0.482	0.379	0.448	0.942	0.418	0.782	0.597	0.63	0.909	0.81	0.299	0.409
1864	0.653	0.34	0.42	0.451	0.952	0.428	0.699	0.428	0.666	0.603	0.748	0.223	0.285
