# Cleaveland - Crystal - PIPO - ITRDB NM529
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/2941
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-2941.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/nm529n-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; nm529n-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/nm529n.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/nm529n.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Cleaveland - Crystal - PIPO - ITRDB NM529
#--------------------
# Investigators
#   Investigators: Cleaveland, M.K.; Harlan, T.P.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Crystal
#   Location: New Mexico
#   Northernmost_Latitude: 35.97
#   Southernmost_Latitude: 35.97
#   Easternmost_Longitude: -108.8
#   Westernmost_Longitude: -108.8
#   Elevation_m: 2755
#--------------------
# Data_Collection
#   Collection_Name: NM529
#   First_Year: 1652
#   Last_Year: 1978
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  minimum density
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus ponderosa Douglas ex C. Lawson
#   Common_Name: ponderosa pine
#   Tree_Species_Code: PIPO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## CP163N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CP163N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CP168N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CP168N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CP181N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CP181N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CP191N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CP191N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CP201N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CP201N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CP203N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CP203N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CP211N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CP211N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CP221N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CP221N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CP233N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CP233N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CP283N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CP283N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CP293N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CP293N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CP294N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CP294N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CP304N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CP304N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	CP163N_raw	CP168N_raw	CP181N_raw	CP191N_raw	CP201N_raw	CP203N_raw	CP211N_raw	CP221N_raw	CP233N_raw	CP283N_raw	CP293N_raw	CP294N_raw	CP304N_raw
1652	NA	0.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1653	NA	0.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1654	NA	0.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1655	NA	0.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1656	NA	0.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1657	NA	0.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1658	NA	0.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1659	NA	0.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1660	NA	0.33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1661	NA	0.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1662	NA	0.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1663	NA	0.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1664	NA	0.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1665	NA	0.33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1666	NA	0.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1667	NA	0.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1668	NA	0.33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1669	0.63	0.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1670	0.39	0.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1671	0.35	0.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1672	0.32	0.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1673	0.34	0.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1674	0.33	0.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1675	0.34	0.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1676	0.33	0.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1677	0.32	0.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1678	0.32	0.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1679	0.32	0.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1680	0.33	0.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1681	0.29	0.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1682	0.31	0.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1683	0.34	0.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1684	0.35	0.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.17
1685	0.39	0.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.3
1686	0.31	0.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.18
1687	0.29	0.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.17
1688	0.31	0.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.17
1689	0.3	0.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2
1690	0.3	0.25	NA	NA	NA	NA	NA	NA	NA	NA	0.24	NA	0.19
1691	0.3	0.29	NA	NA	NA	NA	NA	NA	NA	NA	0.26	NA	0.17
1692	0.3	0.28	NA	NA	NA	NA	NA	NA	NA	NA	0.27	0.26	0.2
1693	0.3	0.29	NA	NA	NA	NA	NA	NA	NA	NA	0.27	0.25	0.21
1694	0.31	0.32	NA	NA	NA	NA	NA	NA	NA	NA	0.27	0.27	0.2
1695	0.3	0.31	NA	NA	NA	0.37	NA	NA	NA	NA	0.27	0.23	0.19
1696	0.31	0.31	NA	NA	NA	0.36	NA	NA	NA	NA	0.27	0.22	0.19
1697	0.32	NA	NA	NA	NA	0.34	NA	NA	NA	NA	0.26	0.22	0.21
1698	0.29	NA	NA	NA	NA	0.34	NA	NA	NA	NA	0.26	0.23	0.2
1699	0.27	NA	NA	NA	NA	0.32	NA	NA	NA	NA	0.27	0.23	0.2
1700	0.33	NA	NA	NA	0.36	0.34	NA	NA	NA	NA	0.26	0.23	0.21
1701	0.31	NA	NA	NA	0.32	0.36	NA	NA	NA	NA	0.26	0.24	0.18
1702	0.3	NA	NA	NA	0.32	0.33	NA	NA	NA	NA	0.29	0.26	0.18
1703	0.32	NA	NA	NA	0.34	0.31	NA	NA	NA	NA	0.27	0.24	0.21
1704	0.35	NA	NA	NA	0.34	0.35	NA	NA	NA	NA	0.28	0.26	0.2
1705	0.35	NA	NA	NA	0.36	0.36	NA	NA	NA	NA	0.31	0.26	0.19
1706	0.34	NA	NA	NA	0.32	0.32	NA	NA	NA	NA	0.28	0.26	0.19
1707	0.34	NA	NA	NA	0.36	0.37	NA	NA	NA	NA	0.29	0.25	0.18
1708	0.32	NA	NA	NA	0.31	0.29	NA	NA	NA	NA	0.24	0.25	0.19
1709	0.35	NA	NA	NA	0.38	0.35	NA	NA	NA	NA	0.25	0.27	0.19
1710	0.34	NA	NA	NA	0.33	0.33	NA	NA	NA	NA	0.28	0.26	0.2
1711	0.35	NA	NA	NA	0.31	0.32	NA	NA	NA	NA	0.26	0.25	0.2
1712	0.36	NA	NA	NA	0.3	0.33	NA	NA	NA	NA	0.28	0.33	0.2
1713	0.33	NA	NA	NA	0.3	0.32	NA	NA	NA	NA	0.26	0.27	0.17
1714	0.36	NA	NA	NA	0.33	0.36	NA	NA	NA	NA	0.28	0.31	0.19
1715	0.36	NA	NA	NA	0.29	0.34	NA	NA	NA	NA	0.26	0.28	0.2
