# Dye - Dukes Research Natural Area - TSCA - ITRDB MI023
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/30413
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-30413.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/mi023-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; mi023-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/mi023.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/mi023.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2020-04-17
#--------------------
# File_Last_Modified_Date
#   Date: 2020-04-17
#--------------------
# Title
#   Study_Name: Dye - Dukes Research Natural Area - TSCA - ITRDB MI023
#--------------------
# Investigators
#   Investigators: Dye, A.
#--------------------
# Description_Notes_and_Keywords
#   Description: Upper Peninsula TSCA NOAA Template Raw Measurements file added 2021-02-22.
#--------------------
# Publication
#   Authors: Alex W. Dye and Kerry Woods
#   Journal_Name: The Great Lakes Botanist
#   Published_Title: Growth and Climate Response of Four New Tsuga canadensis (L.) Carriere (Eastern Hemlock) Tree-Ring Chronologies from Michigan's Upper Peninsula
#   Published_Date_or_Year: 2019
#   Volume: 58
#   Pages: 193-204
#   Issue: 3-4
#   Report_Number: 
#   DOI:
#   Full_Citation: None
#   Abstract: None
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Dukes Research Natural Area
#   Location: Michigan
#   Northernmost_Latitude: 46.36
#   Southernmost_Latitude: 46.36
#   Easternmost_Longitude: -87.15
#   Westernmost_Longitude: -87.15
#   Elevation_m: 350
#--------------------
# Data_Collection
#   Collection_Name: MI023
#   First_Year: 1693
#   Last_Year: 2015
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Tsuga canadensis (L.) Carr.
#   Common_Name: eastern hemlock
#   Tree_Species_Code: TSCA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## DUK1060E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUK1060E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DUK1060W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUK1060W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DUK1064S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUK1064S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DUK1092S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUK1092S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DUK1092W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUK1092W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DUK1095S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUK1095S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DUK1095N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUK1095N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DUK1098S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUK1098S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DUK1113E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUK1113E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DUK1113W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUK1113W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DUK1124N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUK1124N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DUK1124S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUK1124S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DUK1142N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUK1142N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DUK2009E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUK2009E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DUK2015W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUK2015W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DUK2019N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUK2019N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DUK2019S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUK2019S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DUK2075E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUK2075E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DUK2097S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUK2097S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DUK2110E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUK2110E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DUK2110W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUK2110W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DUK2111N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUK2111N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DUK3015S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUK3015S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DUK4001E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUK4001E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DUK4001W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUK4001W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DUK4003N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUK4003N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DUK4006W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUK4006W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DUK4006E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUK4006E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DUK4007W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUK4007W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DUK4007S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUK4007S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DUK4008E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUK4008E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DUK4009N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUK4009N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DUK4009B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUK4009B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DUK4010E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUK4010E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DUK4010S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUK4010S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DUK4010B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUK4010B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DUK4011N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUK4011N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DUK4011E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUK4011E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DUK4012N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUK4012N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	DUK1060E_raw	DUK1060W_raw	DUK1064S_raw	DUK1092S_raw	DUK1092W_raw	DUK1095S_raw	DUK1095N_raw	DUK1098S_raw	DUK1113E_raw	DUK1113W_raw	DUK1124N_raw	DUK1124S_raw	DUK1142N_raw	DUK2009E_raw	DUK2015W_raw	DUK2019N_raw	DUK2019S_raw	DUK2075E_raw	DUK2097S_raw	DUK2110E_raw	DUK2110W_raw	DUK2111N_raw	DUK3015S_raw	DUK4001E_raw	DUK4001W_raw	DUK4003N_raw	DUK4006W_raw	DUK4006E_raw	DUK4007W_raw	DUK4007S_raw	DUK4008E_raw	DUK4009N_raw	DUK4009B_raw	DUK4010E_raw	DUK4010S_raw	DUK4010B_raw	DUK4011N_raw	DUK4011E_raw	DUK4012N_raw
1693	NA	NA	NA	NA	2.744	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1694	NA	NA	NA	NA	3.293	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.232	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1695	NA	NA	NA	NA	2.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.673	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1696	NA	NA	NA	NA	2.457	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.352	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1697	NA	NA	NA	NA	1.638	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.788	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1698	NA	NA	NA	NA	1.469	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.325	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1699	NA	NA	NA	NA	1.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.181	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1700	NA	NA	NA	NA	1.024	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.027	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1701	NA	NA	NA	NA	1.114	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.449	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.655	NA	NA	NA	NA	NA	NA	NA
1702	NA	NA	NA	NA	1.383	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.157	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.931	NA	NA	NA	NA	NA	NA	NA
1703	NA	NA	NA	NA	1.691	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.743	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.915	NA	NA	NA	NA	NA	NA	NA
1704	NA	NA	NA	NA	1.529	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.615	NA	3.643	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.105	NA	NA	NA	NA	NA	NA	NA
1705	NA	NA	NA	NA	1.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.73	NA	3.864	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.234	NA	NA	NA	NA	NA	NA	NA
1706	NA	NA	NA	NA	1.525	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.055	NA	3.099	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.502	NA	NA	NA	NA	NA	NA	NA
1707	NA	NA	NA	NA	1.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.884	NA	2.714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.415	NA	NA	NA	NA	NA	NA	NA
1708	NA	NA	NA	NA	1.398	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.305	NA	2.423	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.602	NA	NA	1.634	NA	NA	NA	NA
1709	NA	NA	NA	NA	1.861	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.561	NA	2.531	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.677	NA	NA	1.539	NA	NA	NA	NA
1710	NA	NA	NA	NA	1.852	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.095	NA	1.971	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.458	NA	NA	1.271	NA	NA	NA	NA
1711	NA	NA	NA	NA	2.034	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2	NA	1.984	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.772	NA	NA	1.516	NA	NA	NA	NA
1712	NA	NA	NA	NA	1.844	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.057	NA	1.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.648	NA	NA	1.561	NA	NA	NA	NA
1713	NA	NA	NA	NA	1.582	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.894	NA	0.881	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.368	NA	NA	1.275	NA	NA	NA	NA
1714	NA	NA	NA	NA	1.257	0.658	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.001	NA	0.931	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.64	NA	NA	1.174	NA	NA	NA	NA
1715	NA	NA	NA	NA	1.091	0.604	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.143	NA	0.699	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.69	NA	NA	1.195	NA	NA	NA	NA
1716	NA	NA	NA	NA	1.102	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.989	NA	0.793	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.208	NA	NA	0.971	NA	NA	NA	NA
1717	NA	NA	NA	NA	1.173	0.578	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.773	NA	0.682	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.26	NA	NA	1.029	NA	NA	NA	NA
1718	NA	NA	NA	NA	1.38	0.619	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.03	NA	0.757	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.058	NA	NA	1.037	NA	NA	NA	NA
1719	NA	NA	NA	NA	1.405	1.008	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.096	NA	1.008	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.222	NA	NA	1.381	NA	NA	NA	NA
1720	NA	NA	NA	NA	1.288	0.637	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.587	NA	0.532	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.908	NA	NA	1.045	NA	NA	NA	NA
1721	NA	NA	NA	NA	1.626	1.121	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.061	NA	0.962	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.512	NA	NA	1.261	NA	NA	NA	NA
1722	NA	NA	NA	NA	1.131	0.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.732	NA	0.733	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.019	NA	NA	1.185	NA	NA	NA	NA
1723	NA	NA	NA	NA	1.229	0.579	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.071	NA	0.947	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.426	NA	NA	1.255	NA	NA	NA	NA
1724	NA	NA	NA	NA	1.226	0.893	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.031	NA	0.871	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.605	NA	1.138	1.317	NA	NA	NA	NA
1725	NA	NA	NA	NA	1.08	0.965	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.195	NA	1.136	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.659	NA	1.169	1.464	NA	NA	NA	NA
1726	NA	NA	NA	NA	1.135	1.07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.492	NA	1.287	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.564	NA	1.374	1.624	NA	NA	NA	NA
1727	NA	NA	NA	NA	1.242	1.575	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.263	NA	1.438	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.815	NA	1.304	1.588	NA	NA	NA	NA
1728	NA	NA	NA	NA	1.069	1.265	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.967	NA	0.95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.67	NA	0.971	1.15	NA	NA	NA	NA
1729	NA	NA	NA	NA	1.046	1.184	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.742	NA	1.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.516	NA	0.822	0.911	NA	NA	NA	NA
1730	NA	NA	NA	NA	0.986	1.065	0.95	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.726	NA	1.523	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.442	NA	0.99	0.873	NA	NA	NA	NA
1731	NA	NA	NA	NA	0.883	0.876	0.578	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.699	NA	1.756	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.502	NA	0.927	0.952	NA	NA	NA	NA
1732	NA	NA	NA	0.741	0.638	0.654	0.796	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.67	NA	1.511	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.239	NA	0.764	0.549	NA	NA	NA	NA
1733	NA	NA	NA	0.847	0.826	0.742	1.023	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.753	NA	1.483	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.839	NA	0.715	0.619	NA	NA	NA	NA
1734	NA	NA	NA	0.933	0.978	0.993	0.805	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.742	NA	1.704	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.738	NA	0.74	0.762	NA	NA	NA	NA
1735	NA	NA	NA	0.645	0.631	0.686	0.93	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.539	NA	0.978	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.533	NA	0.482	0.606	NA	NA	NA	NA
1736	NA	NA	NA	0.769	0.587	0.648	1.002	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.701	NA	0.726	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.531	NA	0.553	0.575	NA	NA	NA	NA
