# Brice - Sunset Crater Update - PIPO - ITRDB AZ607
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/33794
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-33794.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az607-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; az607-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az607.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/az607.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2021-07-23
#--------------------
# File_Last_Modified_Date
#   Date: 2021-07-23
#--------------------
# Title
#   Study_Name: Brice - Sunset Crater Update - PIPO - ITRDB AZ607
#--------------------
# Investigators
#   Investigators: Brice, B.L.(https://orcid.org/0000-0003-0023-5988); Sheppard, P.R.; Arizpe, A.H.
#--------------------
# Description_Notes_and_Keywords
#   Description: Update to Sunset Crater collection, ITRDB Site Code AZ564.
#  Cores with IDs SCUxxx are 2016 update, measurement precision .001mm, series end flag -9999.
#  Cores with IDs SUNxxx are original 2003 collection, measurement precision .01mm, series end flag 999. NOAA Template Raw Measurements file added 2021-08-05.
#--------------------
# Publication
#   Authors: Becky Brice, Christopher H. Guiterman, Connie Woodhouse, Carlee McClellan, Paul Sheppard
#   Journal_Name: Climate Services
#   Published_Title: Comparing tree-ring based reconstructions of snowpack variability at different scales for the Navajo Nation
#   Published_Date_or_Year: 2021
#   Volume: 22
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1016/j.cliser.2021.100213
#   Full_Citation: None
#   Abstract: Snowpack in the western U.S. is on the decline, largely attributed to increasing temperatures in the region. This is a critical issue for many Native American communities who disproportionately rely on local snow-fed water supplies. In light of a combined ongoing drought and limited climate information for the Navajo Nation, Navajo water managers face decision-making challenges complicated by past and future climate uncertainty. Developed in partnership with the Navajo Nation Water Management Branch, this study documents two snowpack reconstruction options to address Navajo concerns about the amount and variability of snowpack in the Chuska Mountains. We used two separate snowpack datasets with tree rings collected in northern Arizona to develop and evaluate reconstructions of Chuska snowpack and their potential relevance and usefulness to Navajo water managers' decision-making. We found that both reconstructions skillfully estimated snowpack, though there were differences that may have meaningful implications for water managers. Major snow droughts occurred roughly once per century over the last 300 years, with droughts in 1728-1744, 1818-1834, 1950-1977, and 1999-2006. Extremely dry individual years in each reconstruction punctuate multi-year drought periods in a way that has not been recognized from instrumental data alone and that can have a large influence on the overall intensity of a given drought. The reconstruction that is most representative of Chuska snowpack has less explanatory power than the regionally representative reconstruction, but the Chuska reconstruction effectively captures snowpack extremes and snow drought timing unique to the Chuska Mountains, and may hold greater relevance to Navajo water management.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Sunset Crater Visitor Center
#   Location: Arizona
#   Northernmost_Latitude: 35.23
#   Southernmost_Latitude: 35.23
#   Easternmost_Longitude: -111.57
#   Westernmost_Longitude: -111.57
#   Elevation_m: 2000
#--------------------
# Data_Collection
#   Collection_Name: AZ607
#   First_Year: 1837
#   Last_Year: 2015
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus ponderosa Douglas ex C. Lawson
#   Common_Name: ponderosa pine
#   Tree_Species_Code: PIPO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## SCU01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SCU01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SCU01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SCU01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SCU02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SCU02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SCU02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SCU02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SCU03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SCU03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SCU03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SCU03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SCU04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SCU04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SCU04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SCU04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SCU07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SCU07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SCU07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SCU07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SCU08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SCU08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SCU08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SCU08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SCU09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SCU09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SCU09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SCU09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SCU10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SCU10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SCU10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SCU10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SCU23A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SCU23A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SUN21_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SUN21; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SUN22_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SUN22; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SUN23_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SUN23; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SUN24_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SUN24; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SUN25_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SUN25; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SUN26_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SUN26; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SUN27_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SUN27; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SUN28_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SUN28; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	SCU01A_raw	SCU01B_raw	SCU02A_raw	SCU02B_raw	SCU03A_raw	SCU03B_raw	SCU04A_raw	SCU04B_raw	SCU07A_raw	SCU07B_raw	SCU08A_raw	SCU08B_raw	SCU09A_raw	SCU09B_raw	SCU10A_raw	SCU10B_raw	SCU23A_raw	SUN21_raw	SUN22_raw	SUN23_raw	SUN24_raw	SUN25_raw	SUN26_raw	SUN27_raw	SUN28_raw
1837	2.156	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1838	2.352	NA	NA	4.266	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1839	1.723	NA	NA	4.024	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1840	1.807	NA	7.518	3.793	NA	NA	NA	NA	NA	1.849	NA	NA	NA	NA	NA	10.93	NA	NA	NA	NA	NA	NA	NA	NA	NA
1841	1.964	NA	4.224	3.792	NA	NA	NA	NA	NA	2.139	NA	NA	NA	NA	NA	7.675	NA	NA	NA	NA	NA	NA	NA	NA	NA
1842	2.073	NA	4.154	3.064	NA	NA	NA	NA	NA	2.625	NA	NA	NA	NA	NA	6.34	NA	NA	NA	NA	NA	NA	NA	NA	NA
1843	1.891	NA	4.499	3.818	NA	NA	NA	NA	1.597	3.476	NA	NA	NA	NA	NA	7.33	NA	NA	NA	NA	NA	NA	NA	NA	NA
1844	2.722	NA	5.999	4.14	NA	NA	NA	NA	1.683	3.848	NA	NA	NA	NA	10.485	5.23	NA	NA	NA	NA	NA	NA	NA	NA	NA
1845	1.754	NA	4.434	3.646	NA	NA	NA	NA	1.512	2.533	NA	NA	NA	NA	6.235	4.995	NA	NA	NA	NA	NA	NA	NA	NA	NA
1846	2.479	NA	3.951	2.57	NA	NA	NA	NA	1.847	2.987	NA	NA	NA	NA	6.64	5.42	NA	NA	NA	NA	NA	NA	NA	NA	NA
1847	1.611	NA	2.226	1.135	NA	NA	NA	NA	1.448	1.33	NA	NA	NA	NA	4.615	4.035	NA	NA	NA	NA	NA	NA	NA	NA	NA
1848	2.991	NA	5.666	4.135	NA	NA	NA	NA	2.281	2.99	NA	NA	NA	NA	7.32	5.75	NA	NA	NA	NA	NA	NA	NA	NA	NA
1849	2.648	NA	4.268	3.881	NA	NA	NA	NA	2.297	3.255	NA	NA	NA	NA	7.57	6.43	NA	NA	NA	NA	NA	NA	NA	NA	NA
1850	3.075	NA	5.003	4.987	NA	NA	NA	NA	2.976	3.932	NA	NA	NA	NA	5.94	4.355	NA	NA	NA	NA	NA	NA	NA	NA	NA
1851	3.261	NA	5.258	4.749	NA	NA	NA	NA	2.381	3.173	NA	NA	NA	NA	4.23	4.36	NA	NA	NA	NA	NA	NA	NA	NA	NA
1852	3.869	NA	5.744	4.817	NA	NA	NA	NA	3.259	3.133	NA	NA	2.075	NA	4.81	5.08	NA	NA	NA	NA	NA	NA	NA	NA	NA
1853	2.855	NA	3.768	3.982	NA	NA	NA	NA	3.094	2.96	NA	NA	3.1	NA	4.665	4.54	NA	NA	NA	NA	NA	NA	NA	NA	NA
1854	2.825	NA	4.52	3.94	NA	NA	NA	NA	2.795	2.462	NA	NA	3.32	NA	4.985	5.09	NA	NA	NA	NA	NA	NA	NA	NA	NA
1855	2.863	NA	3.359	3.963	NA	NA	NA	NA	2.439	2.169	NA	NA	2.49	NA	4.92	3.69	NA	NA	NA	NA	NA	NA	NA	NA	NA
1856	2.863	NA	2.635	3.129	NA	NA	NA	NA	1.982	1.778	NA	NA	2.51	NA	3.63	3.015	NA	NA	NA	NA	NA	NA	NA	NA	NA
1857	1.379	NA	2.122	1.845	NA	NA	NA	NA	1.231	0.694	NA	NA	1.12	NA	1.62	1.245	NA	NA	NA	NA	NA	NA	NA	NA	NA
1858	3.118	4.282	3.779	3.848	NA	NA	NA	NA	2.273	1.668	NA	NA	1.82	NA	3.265	2.515	NA	NA	NA	NA	NA	NA	NA	NA	NA
1859	1.432	2.239	2.434	2.1	NA	NA	NA	NA	1.605	1.125	NA	NA	2.345	NA	2.515	1.535	NA	NA	NA	NA	NA	NA	NA	NA	NA
1860	1.356	3.294	3.678	3.695	NA	NA	NA	NA	1.881	1.404	NA	NA	4.555	NA	1.96	1.715	NA	NA	NA	NA	NA	NA	NA	NA	NA
1861	1.12	3.512	2.921	3.21	NA	NA	NA	NA	2.245	1.85	NA	NA	4.79	NA	2.72	2.33	NA	NA	NA	NA	NA	NA	NA	NA	NA
1862	1.522	2.623	3.329	3.382	NA	NA	NA	NA	2.417	2.531	NA	NA	3.215	NA	2.205	2.4	NA	NA	NA	NA	NA	NA	NA	NA	NA
1863	0.57	1.625	2.441	2.597	NA	NA	NA	NA	1.088	1.063	NA	NA	2.305	NA	1.385	1.4	NA	NA	NA	NA	NA	NA	NA	NA	NA
1864	1.296	1.127	2.523	2.181	NA	NA	NA	NA	1.289	1.121	NA	NA	2.95	NA	1.735	1.38	NA	NA	NA	NA	NA	NA	NA	NA	NA
1865	1.241	1.548	2.233	2.454	NA	NA	NA	NA	1.384	1.549	NA	NA	2.96	NA	1.505	1.715	NA	NA	NA	NA	NA	NA	NA	NA	NA
1866	2.548	2.864	2.977	3.136	NA	NA	NA	NA	2.319	1.977	NA	NA	2.48	NA	2.45	2.58	NA	NA	NA	NA	NA	NA	NA	NA	NA
1867	1.526	2.474	2.665	2.512	NA	NA	NA	NA	1.462	2.272	NA	NA	2.24	NA	1.935	2.215	NA	NA	NA	NA	NA	NA	NA	NA	NA
1868	2.902	3.057	3.519	3.582	NA	NA	NA	NA	2.521	2.22	NA	NA	3.1	NA	2.175	3.57	NA	NA	NA	NA	NA	NA	NA	NA	NA
1869	2.384	2.643	2.475	2.633	NA	NA	NA	NA	1.232	1.634	NA	NA	2.755	NA	1.585	2.755	NA	NA	NA	NA	NA	NA	NA	NA	NA
1870	1.518	2.334	2.792	3.249	NA	NA	NA	NA	2.217	1.264	NA	NA	2.565	NA	1.675	3.305	NA	NA	NA	NA	NA	NA	NA	NA	NA
1871	0.872	1.042	1.432	1.932	NA	NA	NA	NA	0.877	1.07	NA	NA	1.865	NA	0.785	1.685	NA	NA	NA	NA	NA	NA	NA	NA	NA
1872	1.172	2.056	2.293	2.792	NA	NA	NA	NA	1.303	1.651	NA	NA	3	NA	1.92	2.58	NA	NA	NA	NA	NA	NA	NA	NA	NA
1873	1.26	1.791	2.074	2.013	NA	NA	NA	NA	0.887	0.903	NA	NA	1.83	NA	1.115	2.405	NA	NA	NA	NA	NA	NA	NA	NA	NA
1874	2.579	1.727	2.048	2.377	NA	NA	NA	NA	1.65	1.986	NA	NA	2.64	NA	1.685	2.465	NA	NA	NA	NA	NA	NA	NA	NA	NA
1875	1.844	1.941	2.176	1.933	NA	NA	NA	NA	1.056	0.724	NA	NA	1.62	NA	1.205	2.045	NA	NA	NA	NA	NA	NA	NA	NA	NA
1876	1.102	1.389	1.682	2.14	NA	NA	NA	NA	0.998	0.6	NA	NA	1.43	NA	1.255	2.055	NA	NA	NA	NA	NA	NA	NA	NA	NA
1877	0.28	1.06	1.125	1.6	NA	NA	NA	NA	0.416	0.474	NA	NA	1.06	NA	0.73	1.19	NA	NA	NA	NA	NA	NA	NA	NA	NA
1878	0.748	1.122	1.528	1.992	NA	NA	NA	NA	1.019	0.82	NA	NA	1.565	NA	1.715	2.465	NA	NA	NA	NA	NA	NA	NA	NA	NA
1879	1.606	1.052	1.011	1.32	NA	NA	NA	NA	0.551	0.487	NA	NA	1.23	NA	0.755	1.325	NA	NA	NA	NA	NA	NA	NA	NA	NA
1880	1.014	1.005	1.018	1.124	NA	NA	NA	NA	0.466	0.563	NA	NA	0.835	1.531	0.755	1.315	NA	NA	NA	NA	NA	NA	NA	NA	NA
1881	0.937	1.031	1.126	1.257	NA	NA	NA	NA	0.745	0.445	NA	NA	1.095	1.578	0.975	1.205	NA	NA	NA	NA	NA	NA	NA	NA	NA
1882	1.873	1.41	1.685	1.23	NA	NA	NA	NA	1.146	1.044	NA	NA	1.54	1.73	1.235	1.52	NA	NA	NA	NA	NA	NA	NA	NA	NA
1883	1.743	1.907	1.722	1.586	NA	NA	NA	NA	0.928	1.003	NA	NA	1.62	1.9	1.145	1.73	NA	NA	NA	NA	NA	NA	NA	NA	NA
1884	1.575	1.778	1.479	1.706	NA	NA	NA	NA	0.874	0.74	NA	NA	1.505	1.966	1.285	2.07	NA	NA	NA	NA	NA	NA	NA	NA	NA
1885	1.105	1.511	1.577	1.827	NA	NA	NA	NA	1.214	0.894	NA	NA	1.315	1.553	1.61	2.53	NA	NA	NA	NA	NA	NA	NA	NA	NA
1886	1.236	1.959	1.464	1.343	NA	NA	NA	NA	1.204	1.282	NA	NA	1.045	1.203	1.14	1.9	NA	NA	NA	NA	NA	NA	NA	NA	NA
1887	1.164	1.539	1.511	1.939	NA	NA	NA	NA	1.092	0.757	NA	NA	1.78	1.607	0.915	1.955	NA	NA	NA	NA	NA	NA	NA	NA	NA
1888	1.498	1.967	1.582	2.061	NA	NA	NA	NA	1.259	1.257	NA	NA	1.59	1.816	0.93	1.965	NA	NA	NA	NA	NA	NA	NA	NA	NA
1889	2.346	2.556	2.081	2.237	NA	NA	NA	NA	1.474	1.535	NA	NA	1.725	2.18	1.27	1.895	NA	NA	NA	NA	NA	NA	NA	NA	NA
1890	1.646	1.908	2.118	1.907	NA	NA	NA	NA	1.013	1.354	NA	NA	1.545	1.897	1.15	1.29	NA	NA	NA	NA	NA	NA	NA	NA	NA
1891	2.223	2.515	1.928	2.092	NA	2.551	NA	NA	1.918	2.313	NA	NA	2.1	2.465	1.16	1.37	NA	NA	NA	NA	NA	NA	NA	NA	NA
1892	1.574	1.613	1.608	1.858	3.519	3.432	NA	NA	1.159	1.556	NA	NA	1.365	1.617	1.22	1.325	NA	NA	NA	NA	NA	NA	NA	NA	NA
