# Stahle - Peachtree Bottoms - TADI - ITRDB TX040
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4918
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4918.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/tx040-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; tx040-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/tx040.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/tx040.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2016-07-27
#--------------------
# File_Last_Modified_Date
#   Date: 2016-07-27
#--------------------
# Title
#   Study_Name: Stahle - Peachtree Bottoms - TADI - ITRDB TX040
#--------------------
# Investigators
#   Investigators: Stahle, D.W.; Cook, E.R.(https://orcid.org/0000-0001-7478-4176); Therrell, M.D.; Cleaveland, M.K.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: David W. Stahle, Edward R. Cook, Dorian J. Burnette, Jose Villanueva, Julian Cerano, Jordan N. Burns, Daniel Griffin, Benjamin I. Cook, Rodolfo Acuna, Max C.A. Torbenson, Paul Sjezner, Ian M. Howard
#   Journal_Name: Quaternary Science Reviews
#   Published_Title: The Mexican Drought Atlas: Tree-ring reconstructions of the soil moisture balance during the late pre-Hispanic, colonial, and modern eras
#   Published_Date_or_Year: 2016
#   Volume: 149
#   Pages: 34-60
#   Issue: 
#   Report_Number: 
#   DOI: 10.1016/j.quascirev.2016.06.018
#   Full_Citation: None
#   Abstract: Mexico has suffered a long history and prehistory of severe sustained drought. Drought over Mexico is modulated by ocean-atmospheric variability in the Atlantic and Pacific, raising the possibility for long-range seasonal climate forecasting, which could help mediate the economic and social impacts of future dry spells. The instrumental record of Mexican climate is very limited before 1920, but tree-ring chronologies developed from old-growth forests in Mexico can provide an excellent proxy representation of the spatial pattern and intensity of past moisture regimes useful for the analysis of climate dynamics and climate impacts. The Mexican Drought Atlas (MXDA) has been developed from an extensive network of 252 climate sensitive tree-ring chronologies in and near Mexico. The MXDA reconstructions extend from 1400 CE-2012 and were calibrated with the instrumental summer (JJA) self-calibrating Palmer Drought Severity Index (scPDSI) on a 0.5 latitude/longitude grid extending over land areas from 14 to 34N and 75-120W using Ensemble Point-by-Point Regression (EPPR) for the 1944-1984 period. The grid point reconstructions were validated for the period 1920-1943 against instrumental gridded scPDSI values based on the fewer weather station observations available during that interval. The MXDA provides a new spatial perspective on the historical impacts of moisture extremes over Mexico during the past 600-years, including the Aztec Drought of One Rabbit in 1454, the drought of El Ano de Hambre in 1785-1786, and the drought that preceded the Mexican Revolution of 1909-1910. # The El Nino/Southern Oscillation (ENSO) is the most important ocean-atmospheric forcing of moisture variability detected with the MXDA. In fact, the reconstructions suggest that the strongest central equatorial Pacific sea surface temperature (SST) teleconnection to the soil moisture balance over North America may reside in northern Mexico. This ENSO signal has stronger and more time-stable correlations than computed for either the Atlantic Multidecadal Oscillation or Pacific Decadal Oscillation. The extended Multivariate ENSO Index is most highly correlated with reconstructed scPDSI over northern Mexico, where warm events favor moist conditions during the winter, spring, and early summer. This ENSO teleconnection to northern Mexico has been strong over the past 150 years, but it has been comparatively weak and non-stationary in the MXDA over central and southern Mexico where eastern tropical Pacific and Caribbean/tropical Atlantic SSTs seem to be more important. The ENSO teleconnection to northern Mexico is weaker in the available instrumental PDSI, but analyses based on the millennium climate simulations with the Community Earth System Model suggest that the moisture balance during the winter, spring, and early summer over northern Mexico may indeed be particularly sensitive to ENSO forcing. Nationwide drought is predicted to become more common with anthropogenic climate change, but the MXDA reconstructions indicate that intense "All Mexico" droughts have been rare over the past 600 years and their frequency does not appear to have increased substantially in recent decades.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Peachtree Bottoms
#   Location: Texas
#   Northernmost_Latitude: 30.4
#   Southernmost_Latitude: 30.4
#   Easternmost_Longitude: -94.07
#   Westernmost_Longitude: -94.07
#   Elevation_m: 6
#--------------------
# Data_Collection
#   Collection_Name: TX040
#   First_Year: 1670
#   Last_Year: 1993
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Taxodium distichum (L.) Rich.
#   Common_Name: baldcypress
#   Tree_Species_Code: TADI
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## PTB02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTB02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTB02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTB02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTB03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTB03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTB03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTB03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTB05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTB05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTB05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTB05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTB08C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTB08C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTB10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTB10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTB10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTB10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTB12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTB12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTB12B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTB12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTB13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTB13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTB13B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTB13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTB14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTB14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTB14B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTB14B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTB14C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTB14C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTB15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTB15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTB15B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTB15B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTB17B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTB17B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTB18A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTB18A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTB22A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTB22A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTB22B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTB22B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTB24A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTB24A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTB24B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTB24B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTB25A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTB25A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTB29A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTB29A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTB29B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTB29B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTB29C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTB29C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTB30A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTB30A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTB30B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTB30B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTB38B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTB38B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTB39A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTB39A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTB39B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTB39B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTB41A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTB41A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTB41B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTB41B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTB42A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTB42A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTB42B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTB42B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTB44A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTB44A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTB44B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTB44B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	PTB02A_raw	PTB02B_raw	PTB03A_raw	PTB03B_raw	PTB05A_raw	PTB05B_raw	PTB08C_raw	PTB10A_raw	PTB10B_raw	PTB12A_raw	PTB12B_raw	PTB13A_raw	PTB13B_raw	PTB14A_raw	PTB14B_raw	PTB14C_raw	PTB15A_raw	PTB15B_raw	PTB17B_raw	PTB18A_raw	PTB22A_raw	PTB22B_raw	PTB24A_raw	PTB24B_raw	PTB25A_raw	PTB29A_raw	PTB29B_raw	PTB29C_raw	PTB30A_raw	PTB30B_raw	PTB38B_raw	PTB39A_raw	PTB39B_raw	PTB41A_raw	PTB41B_raw	PTB42A_raw	PTB42B_raw	PTB44A_raw	PTB44B_raw
1670	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.426	0.308	0.094	NA	NA	0.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1671	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.313	0.178	0.247	NA	NA	1.003	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1672	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.813	0.35	0.716	NA	NA	0.842	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1673	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.868	0.441	0.982	NA	NA	0.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1674	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.699	0.684	0.655	NA	NA	0.934	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1675	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.58	0.576	0.521	NA	NA	0.489	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1676	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.586	0.513	0.519	NA	NA	0.203	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1677	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.318	0.284	0.354	NA	NA	0.256	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1678	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.805	0.731	1.075	NA	NA	0.937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1679	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.66	0.485	0.94	NA	NA	0.623	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1680	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.884	0.774	0.651	NA	NA	0.901	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1681	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.464	0.441	0.453	NA	NA	1.733	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1682	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.762	0.775	0.623	NA	NA	1.411	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1683	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.487	0.523	0.501	NA	NA	1.217	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.541	NA	NA	NA	NA	NA	NA
1684	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.005	1.015	0.983	NA	NA	1.669	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.263	1.614	NA	NA	NA	NA	NA
1685	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.145	1.041	1.258	NA	NA	1.421	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.64	0.586	NA	NA	NA	NA	NA
1686	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.172	1.159	1.192	NA	NA	1.205	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.246	0.896	NA	NA	NA	NA	NA
1687	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.771	0.679	0.631	NA	NA	0.871	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.282	1.592	NA	NA	NA	NA	NA
1688	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.243	0.853	1.231	NA	NA	1.635	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6	2.253	NA	NA	NA	NA	NA
1689	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.658	0.291	0.878	NA	NA	2.199	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.302	0.868	NA	NA	NA	NA	NA
1690	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.425	0.802	1.656	NA	NA	1.494	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.746	0.859	NA	NA	NA	NA	NA
1691	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.024	0.25	1.158	NA	NA	0.842	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.111	0.368	NA	NA	NA	NA	NA
1692	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.888	0.629	0.872	NA	NA	0.507	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.508	0.248	NA	NA	NA	NA	NA
1693	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.177	0.994	1.546	NA	NA	1.286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.503	0.532	NA	NA	NA	NA	NA
1694	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.488	0.585	0.435	NA	NA	0.846	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.211	0.512	NA	NA	NA	NA	NA
1695	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.658	1.317	0.902	NA	NA	1.114	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.553	1.1	NA	NA	NA	NA	NA
1696	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.888	0.923	0.522	NA	NA	0.744	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.159	0.654	NA	NA	NA	NA	NA
1697	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.666	1.135	0.5	NA	NA	0.399	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.383	0.579	NA	NA	NA	NA	NA
1698	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.871	0.722	0.241	NA	NA	0.395	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.416	0.818	NA	NA	NA	NA	NA
1699	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.171	0.273	0.055	NA	NA	0.265	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.253	0.519	NA	NA	NA	NA	NA
1700	NA	NA	NA	NA	NA	NA	0.645	NA	NA	NA	NA	NA	NA	0.658	0.784	0.44	NA	NA	0.272	NA	NA	NA	NA	0.409	NA	NA	NA	NA	NA	NA	NA	NA	0.218	0.701	NA	NA	NA	NA	NA
1701	NA	NA	NA	NA	NA	NA	0.692	NA	NA	NA	NA	NA	NA	0.487	1.208	0.38	NA	NA	0.21	NA	NA	NA	NA	0.644	NA	NA	NA	NA	NA	NA	NA	NA	0.535	1.206	NA	NA	NA	NA	NA
1702	NA	NA	NA	NA	NA	NA	0.683	NA	NA	NA	NA	NA	NA	0.773	0.932	0.605	NA	NA	0.416	NA	NA	NA	NA	1.083	NA	NA	NA	NA	NA	NA	NA	NA	0.34	1.439	NA	NA	NA	NA	NA
1703	NA	NA	NA	NA	NA	NA	0.639	NA	NA	NA	NA	NA	NA	0.612	0.688	0.462	NA	NA	0.436	NA	NA	NA	NA	1.015	NA	NA	NA	NA	NA	NA	NA	NA	0.552	0.243	NA	NA	NA	NA	NA
1704	NA	NA	NA	NA	NA	NA	0.644	NA	NA	NA	NA	NA	NA	0.436	0.388	0.127	NA	NA	0.227	NA	NA	NA	NA	0.249	NA	NA	NA	NA	NA	NA	NA	NA	0.026	0.229	NA	NA	NA	NA	NA
1705	NA	NA	NA	NA	NA	NA	0.619	NA	NA	NA	NA	NA	NA	0.652	0.322	0.419	NA	NA	0.377	NA	NA	NA	NA	0.164	NA	NA	NA	NA	NA	NA	NA	NA	0	0.5	NA	NA	NA	NA	NA
1706	NA	NA	NA	NA	NA	NA	0.543	NA	NA	NA	NA	NA	NA	0.902	0.449	0.705	NA	NA	0.5	NA	NA	NA	NA	0.193	NA	NA	NA	NA	NA	NA	NA	NA	0.122	0.333	NA	NA	NA	NA	NA
1707	NA	NA	NA	NA	NA	NA	0.885	NA	NA	NA	NA	NA	NA	1.88	1.108	1.819	NA	NA	1.024	NA	NA	NA	NA	0.574	NA	NA	NA	NA	NA	NA	NA	NA	0.152	0.383	NA	NA	NA	NA	NA
1708	NA	NA	NA	NA	NA	NA	0.195	NA	NA	NA	NA	NA	NA	0.123	0.038	0.053	NA	NA	0.647	NA	NA	NA	NA	1.544	NA	NA	NA	NA	NA	NA	NA	NA	0.42	0.324	NA	NA	NA	NA	NA
1709	NA	NA	NA	NA	NA	NA	0.322	NA	NA	NA	NA	NA	NA	0.513	0.166	0.494	NA	NA	0.776	NA	NA	NA	NA	0.401	NA	NA	NA	NA	NA	NA	NA	NA	0.216	0.145	NA	NA	NA	NA	NA
1710	NA	NA	NA	NA	NA	NA	0.605	NA	NA	NA	NA	NA	NA	1.074	0.489	1.253	NA	NA	1.45	NA	NA	NA	NA	0.216	NA	NA	NA	NA	NA	NA	NA	NA	0.236	0.1	NA	NA	NA	NA	NA
1711	NA	NA	NA	NA	NA	NA	0.707	NA	NA	NA	NA	NA	NA	0.906	0.303	1.048	NA	NA	0.986	NA	NA	NA	NA	1.138	NA	NA	NA	NA	NA	NA	NA	NA	0.392	0.494	NA	NA	NA	NA	NA
1712	NA	NA	0.85	NA	NA	NA	0.809	NA	NA	NA	NA	NA	NA	1.361	0.603	1.48	NA	NA	1.183	NA	NA	NA	NA	1.254	NA	NA	NA	NA	NA	NA	NA	NA	0.295	0.305	NA	NA	NA	NA	NA
1713	NA	NA	0.149	NA	NA	NA	0.909	NA	NA	NA	NA	NA	NA	0.91	0.856	1.298	NA	NA	0.701	NA	NA	NA	NA	0.847	NA	NA	NA	NA	NA	NA	NA	NA	1.826	0.877	NA	NA	NA	NA	NA
1714	NA	NA	0.2	NA	NA	NA	0.235	NA	NA	NA	NA	NA	NA	0.136	0	0.45	NA	NA	0.369	NA	NA	NA	NA	1.493	NA	NA	NA	NA	NA	NA	NA	NA	0.338	0.607	NA	NA	NA	NA	NA
1715	NA	NA	0.247	NA	NA	NA	0.349	NA	NA	NA	NA	NA	NA	0.586	0.391	0.643	NA	NA	0.255	NA	NA	NA	NA	0.156	NA	NA	NA	NA	NA	NA	NA	NA	0.293	0.402	NA	NA	NA	NA	NA
1716	NA	NA	0.159	NA	NA	NA	0.265	NA	NA	NA	NA	NA	NA	0.216	0.026	0.475	NA	NA	0.035	NA	NA	NA	NA	0.341	NA	NA	NA	NA	NA	NA	NA	NA	0.199	0.502	NA	NA	NA	NA	NA
1717	NA	NA	0.205	NA	NA	NA	0.499	NA	NA	NA	NA	NA	NA	0.527	0.309	0.535	NA	NA	0.218	NA	NA	NA	NA	0.259	NA	NA	NA	NA	NA	NA	NA	NA	0.643	0.407	NA	NA	NA	NA	NA
1718	NA	NA	0.345	NA	NA	NA	0.299	NA	NA	NA	NA	NA	NA	1.112	0.893	0.938	NA	NA	0.161	NA	NA	NA	NA	0.567	NA	NA	NA	NA	NA	NA	NA	NA	0.792	0.432	NA	NA	NA	NA	NA
1719	NA	NA	0.56	NA	NA	NA	0.498	NA	NA	NA	NA	NA	NA	1.001	0.949	0.916	NA	NA	0.408	NA	NA	NA	NA	1.058	NA	NA	NA	NA	NA	NA	NA	NA	1.076	0.402	NA	NA	NA	NA	NA
1720	NA	NA	0.198	NA	NA	NA	0.094	NA	NA	NA	NA	NA	NA	0.8	0.432	0.603	NA	NA	0.531	NA	NA	NA	NA	0.436	NA	NA	NA	NA	NA	NA	NA	NA	0.364	0.149	NA	NA	NA	NA	NA
1721	NA	NA	0.953	NA	NA	NA	0.027	NA	NA	NA	NA	NA	NA	0.974	0.603	0.476	NA	NA	0.247	NA	NA	NA	NA	0.645	NA	NA	NA	NA	NA	NA	NA	NA	1.823	0.597	NA	NA	NA	NA	NA
1722	NA	NA	0.515	NA	NA	NA	0.059	NA	NA	NA	NA	NA	NA	0.36	0.017	0.042	NA	NA	0.359	NA	NA	NA	NA	0.338	NA	NA	NA	NA	NA	NA	NA	NA	0.883	0.703	0.555	NA	NA	NA	NA
