# Maxwell - Morgan Monroe Flux Tower Site - LITU - ITRDB IN025
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/30570
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-30570.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/in025-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; in025-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/in025.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/in025.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2020-07-01
#--------------------
# File_Last_Modified_Date
#   Date: 2020-07-01
#--------------------
# Title
#   Study_Name: Maxwell - Morgan Monroe Flux Tower Site - LITU - ITRDB IN025
#--------------------
# Investigators
#   Investigators: Maxwell, J.T.(https://orcid.org/0000-0001-9195-3146); Yi, K.; Kannenberg, S.A.; Mandra, T.E.; Novick, K.A.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2020-09-03.
#--------------------
# Publication
#   Authors: Justin T. Maxwell, Grant L. Harley, Tessa E. Mandra, Koong Yi, Steven A. Kannenberg, Tsun Fung Au, Scott M. Robeson, Neil Pederson, Peter E. Sauer, Kimberly A. Novick
#   Journal_Name: Journal of Geophysical Research: Biogeosciences
#   Published_Title: Higher CO2 Concentrations and Lower Acidic Deposition Have Not Changed Drought Response in Tree Growth But Do Influence iWUE in Hardwood Trees in the Midwestern United States
#   Published_Date_or_Year: 2019
#   Volume: 124
#   Pages: 3798-3813
#   Issue: 12
#   Report_Number: 
#   DOI: 10.1029/2019JG005298
#   Full_Citation: None
#   Abstract: Several important environmental influences of tree growth and carbon sequestration have changed over the past several decades in eastern North America, specifically, more frequent pluvial conditions, increased carbon dioxide (CO2) concentrations, and decreased acidic deposition. These factors could lead to changes in the relationship between tree growth and water availability, and perhaps even decouple the two, having large implications on how future climate change will impact forest productivity and carbon sequestration. Here, we examine the concurrent influence of the climatic water balance (precipitation minus potential evapotranspiration), CO2 concentrations, and sulfate and nitrogen deposition on radial tree growth, carbon isotopes, and intrinsic water-use efficiency (iWUE) for several hardwood tree species in the Midwestern United States. We found that when considering the simultaneous influence of these factors, the climatic water balance is the dominant influence on annual growth. Therefore, the recent pluvial period is the primary cause of the weakening relationship between radial growth and water availability. Even during pluvial periods, water availability is the primary control on growth, with increasing CO2 concentrations and decreased SO4 deposition being secondary factors. Importantly, the weakening in the climate-growth relationship is species specific, with Acer species having stable relationships with the climatic water balance, Liriodendron tulipifera showing a strengthening relationship, and Quercus species and Populus grandidentata exhibiting weakening. Thus, interannual variations in soil moisture unevenly impact tree growth and carbon sequestration. Our findings suggest that, despite recent pluvial conditions, increasing CO2 concentrations and decreasing acidic deposition have not buffered the impact of water availability on tree growth and carbon sequestration.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Morgan Monroe Flux Tower Site
#   Location: Indiana
#   Northernmost_Latitude: 39.3232
#   Southernmost_Latitude: 39.3232
#   Easternmost_Longitude: -86.4131
#   Westernmost_Longitude: -86.4131
#   Elevation_m: 287
#--------------------
# Data_Collection
#   Collection_Name: IN025
#   First_Year: 1928
#   Last_Year: 2015
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Liriodendron tulipifera L.
#   Common_Name: tuliptree
#   Tree_Species_Code: LITU
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## MMT02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MMT02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MMT02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MMT02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MMT03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MMT03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MMT03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MMT03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MMT04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MMT04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MMT04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MMT04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MMT05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MMT05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MMT05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MMT05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MMLIT01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MMLIT01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MMLIT01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MMLIT01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MMLIT02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MMLIT02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MMLIT02b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MMLIT02b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MMLIT03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MMLIT03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MMLIT03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MMLIT03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MMLIT04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MMLIT04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MMLIT04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MMLIT04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MMLIT05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MMLIT05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MMLIT05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MMLIT05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MMLIT06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MMLIT06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MMLIT06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MMLIT06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	MMT02A_raw	MMT02B_raw	MMT03A_raw	MMT03B_raw	MMT04A_raw	MMT04B_raw	MMT05B_raw	MMT05A_raw	MMLIT01A_raw	MMLIT01B_raw	MMLIT02A_raw	MMLIT02b_raw	MMLIT03A_raw	MMLIT03B_raw	MMLIT04A_raw	MMLIT04B_raw	MMLIT05A_raw	MMLIT05B_raw	MMLIT06A_raw	MMLIT06B_raw
1928	NA	NA	NA	NA	NA	NA	4.588	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1929	NA	NA	NA	NA	NA	NA	5.084	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1930	NA	NA	NA	NA	NA	NA	3.357	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1931	NA	NA	NA	NA	NA	NA	3.303	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1932	NA	NA	NA	NA	NA	NA	4.407	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1933	NA	NA	NA	NA	NA	NA	2.739	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1934	NA	NA	NA	NA	NA	NA	3.146	3.867	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1935	NA	NA	NA	NA	NA	NA	4.834	4.249	NA	1.028	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1936	NA	NA	NA	NA	NA	NA	1.363	2.325	NA	0.684	NA	NA	NA	NA	NA	2.274	NA	NA	NA	NA
1937	NA	NA	NA	NA	NA	NA	4.085	5.151	1.551	1.047	NA	NA	NA	NA	NA	2.285	NA	NA	NA	NA
1938	NA	NA	NA	NA	NA	NA	4.762	4.764	1.299	0.854	NA	NA	NA	NA	NA	2.324	NA	NA	1.75	NA
1939	NA	NA	NA	NA	NA	NA	3.053	3.042	1.342	0.998	NA	NA	NA	NA	NA	2.31	NA	NA	2.139	NA
1940	NA	NA	NA	NA	NA	NA	2.405	3.295	1.152	1.074	NA	NA	NA	NA	NA	2.361	NA	NA	2.356	NA
1941	NA	NA	NA	NA	NA	NA	2.01	2.169	0.959	0.883	NA	NA	NA	NA	NA	2.001	NA	NA	1.725	NA
1942	2.572	NA	NA	NA	NA	NA	3.383	2.492	1.934	1.783	NA	NA	NA	NA	NA	2.403	NA	NA	1.917	NA
1943	2.894	NA	NA	NA	NA	NA	2.985	1.661	2.662	1.87	NA	NA	NA	NA	NA	2.673	NA	NA	1.614	NA
1944	2.76	NA	NA	NA	NA	NA	1.667	1.135	2.01	1.427	NA	NA	NA	NA	NA	2.093	NA	NA	1.794	NA
1945	2.396	NA	NA	NA	NA	NA	3.508	3.171	2.918	2.97	NA	NA	NA	NA	6.853	3.455	NA	NA	2.858	NA
1946	2.286	NA	NA	NA	NA	NA	3.834	5.487	2.517	1.978	NA	NA	NA	NA	3.97	2.534	NA	NA	1.657	1.711
1947	2.526	NA	NA	NA	NA	NA	3.716	6.329	2.329	2.196	NA	NA	NA	NA	2.9	2.767	NA	3.004	2.122	1.822
1948	3.018	NA	4.191	NA	NA	NA	3.72	6.613	1.164	1.34	NA	NA	NA	NA	2.781	2.124	NA	3.207	2.145	2.523
1949	1.487	NA	3.677	2.463	NA	NA	5.53	6.782	1.083	0.91	NA	NA	NA	NA	2.071	2.032	2.135	2.401	2.538	2.993
1950	1.875	NA	2.778	3.395	NA	NA	7.295	6.827	0.991	0.886	NA	NA	NA	NA	1.528	1.902	1.75	1.653	2.101	1.972
1951	2.295	NA	3.965	3.578	NA	NA	6.817	7.033	0.879	0.764	NA	NA	NA	NA	2.06	1.824	1.333	1.405	2.154	2.185
1952	2.432	NA	4.048	4.539	NA	NA	6.116	4.89	2.894	2.133	NA	NA	NA	NA	3.398	2.194	4.492	4.298	4.4	4.097
1953	2.582	NA	5.701	4.816	NA	NA	4.729	4.166	2.842	2.512	NA	NA	NA	NA	3.622	3.358	4.518	4.42	4.749	5.219
1954	2.053	NA	4.678	5.709	NA	NA	2.729	3.24	1.938	1.824	NA	NA	NA	NA	2.461	2.468	3.049	2.242	3.498	3.426
1955	6.277	NA	5.736	6.055	NA	NA	2.343	4.364	3.613	2.787	NA	NA	NA	NA	2.694	2.437	3.068	2.703	5.045	4.795
1956	5.243	NA	5.103	4.463	NA	NA	3.499	5.634	4.885	2.842	NA	NA	NA	NA	1.326	1.633	1.706	1.683	3.912	3.624
1957	6.943	7.856	5.278	4.38	NA	NA	6.231	6.926	5.812	4.598	7.377	NA	NA	NA	1.065	2.013	1.453	1.377	3.766	3.473
1958	7.513	7.752	6.998	6.49	NA	NA	7.212	7.656	5.615	4.871	7.079	NA	NA	NA	0.901	2.554	1.349	1.046	3.068	2.603
1959	5.67	6.662	6.245	3.781	NA	NA	7.088	4.212	3.071	3.477	3.815	NA	NA	NA	0.269	1.06	0.59	0.396	1.693	1.547
1960	9.133	10.978	5.913	5.492	NA	NA	5.91	4.146	3.943	4.438	4.305	NA	NA	NA	1.076	1.762	0.943	0.839	2.867	0.987
1961	4.152	5.998	8.533	3.25	NA	NA	4.359	3.707	3.471	3.357	4.814	6.507	NA	NA	1.541	2.203	1.014	0.898	2.233	1.327
1962	1.255	1.474	4.016	0.149	NA	NA	3.046	3.546	1.509	1.534	3.546	3.649	NA	NA	1.124	1.559	0.684	0.779	2.155	1.805
1963	6.811	7.533	7.883	5.635	NA	NA	2.35	5.775	1.981	1.846	4.209	5.091	NA	NA	1.23	1.181	0.81	0.491	2.995	3.008
1964	10.886	8.952	4.492	6.304	5.807	NA	3.062	6.321	1.246	1.288	1.871	3.817	NA	NA	1.608	1.543	0.699	0.731	1.649	1.486
1965	8.601	8.555	4.056	6.635	6.72	NA	2.563	5.482	2.001	1.216	3.514	4.35	NA	NA	1.018	1.222	0.854	0.469	2.205	1.78
1966	4.338	3.251	6.398	2.553	7.2	NA	3.744	6.004	2.05	1.258	2.775	3.683	NA	NA	0.956	0.985	0.588	0.54	1.661	1.882
1967	6.882	5.97	6.675	0.178	7.762	NA	4.905	5.228	2.601	2.137	2.463	4.421	NA	NA	1.405	1.187	0.405	0.446	2.159	1.637
1968	7.911	8.27	3.081	4.845	5.5	NA	5.539	5.934	8.239	6.305	5.972	7.003	NA	NA	6.853	7.009	3.298	2.122	4.712	2.936
1969	8.549	9.812	4.545	5.245	0.17	6.644	5.137	4.483	5.837	7.075	5.265	6.789	NA	NA	7.505	6.936	4.083	2.818	3.187	3.808
1970	6.48	6.176	4.844	6.675	7.656	7.584	1.934	1.824	1.233	2.525	1.751	2.715	NA	NA	4.892	3.149	2.23	0.971	1.717	1.223
1971	0.23	0.515	5.869	7.002	8.754	7.795	3.27	4.758	3.643	4.478	3.237	5.76	NA	NA	7.848	4.918	3.502	2.568	2.906	2.354
1972	6.831	7.47	4.895	4.893	9.641	8.756	3.57	6.161	2.674	2.542	3.944	5.418	NA	NA	7.666	3.457	3.132	2.809	3.637	1.647
1973	0.39	0.328	4.998	0.158	6.471	5.586	5.649	8.394	7.151	4.358	5.404	7.307	NA	NA	7.53	7.223	4.072	3.32	4.97	3.027
1974	0.301	7.047	0.231	4.834	8.255	6.28	7.597	9.061	4.594	3.424	4.71	5.055	NA	7.13	4.39	5.784	2.587	2.282	3.176	1.9
1975	8.851	5.094	6.451	0.374	8.082	6.219	7.882	8.327	3.456	2.386	3.758	4.917	9.33	7.952	4.805	5.009	2.398	2.248	1.48	1.164
1976	5.253	0.982	2.948	4.629	5.752	4.587	7.355	8.153	2.414	2.027	3.091	3.795	8.248	7.369	5.394	4.513	2.789	2.646	1.498	1.525
1977	0.908	8.705	6.15	0.772	2.206	0.717	5.182	3.729	1.289	1.16	3.198	4.263	6.994	7.004	4.649	3.916	3.331	3.005	1.062	1.093
1978	6.109	10.542	6.45	7.272	7.743	6.221	5.146	4.004	2.364	1.93	3.855	4.137	6.35	6.675	4.293	6.52	3.066	2.084	0.906	1.22
1979	7.184	12.992	7.234	5.131	9.635	6.781	8.791	4.795	4.348	2.041	5.104	6.025	6.049	7.658	5.181	7.28	2.798	3.559	1.081	1.951
1980	9.097	7.076	2.916	8.393	9.506	6.296	11.871	5.46	4.074	2.68	5.702	5.007	5.991	7.361	5.369	5.553	1.594	2.115	1.102	3.018
1981	7.406	0.209	0.159	3.947	7.689	5.639	6.856	3.246	5.322	2.768	3.652	3.84	4.979	5.571	3.955	3.392	1.068	1.382	0.911	3.288
1982	10.964	9.534	8.776	6.524	7.938	6.75	8.038	5.731	7.813	3.092	5.403	5.38	6.641	5.399	4.094	3.17	1.572	1.458	0.891	3.422
1983	5.653	4.911	3.175	2.646	4.184	3.322	3.72	3.4	4.047	1.442	2.027	2.742	3.871	3.179	2.618	1.329	0.636	0.968	0.492	1.547
1984	5.22	4.311	2.521	2.36	3.445	1.787	1.966	1.725	2.462	1.043	1.381	1.868	3.508	4.282	4.724	1.165	0.624	1.162	0.543	1.274
1985	8.285	9.573	5.484	4.924	6.297	6.526	4.442	6.108	2.8	2.742	2.77	3.162	5.936	7.033	7.38	1.973	1.358	1.628	1.6	1.682
1986	7.048	7.714	5.675	5.043	6.959	6.059	6.242	7.316	3.941	4.122	4.801	6.207	5.877	7.633	7.276	2.165	1.42	1.211	1.859	1.703
