# Jacoby - Hawkins Hill - PCGL - ITRDB AK075
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3595
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3595.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak075x-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ak075x-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak075x.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ak075x.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2006-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2006-04-26
#--------------------
# Title
#   Study_Name: Jacoby - Hawkins Hill - PCGL - ITRDB AK075
#--------------------
# Investigators
#   Investigators: Jacoby, G.C.; Davi, N.K.(https://orcid.org/0000-0002-4529-5418); Wiles, G.(https://orcid.org/0000-0001-7977-5383)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Hawkins Hill
#   Location: Alaska
#   Northernmost_Latitude: 61.15
#   Southernmost_Latitude: 61.15
#   Easternmost_Longitude: -142.08
#   Westernmost_Longitude: -142.08
#   Elevation_m: 1030
#--------------------
# Data_Collection
#   Collection_Name: AK075
#   First_Year: 1580
#   Last_Year: 1998
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  maximum density
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea glauca (Moench) Voss
#   Common_Name: white spruce
#   Tree_Species_Code: PCGL
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## HH08N'.S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HH08N'.S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HH08N.SE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HH08N.SE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HH09.SEL_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HH09.SEL; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HH15.SEL_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HH15.SEL; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HH18.SEL_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HH18.SEL; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HH24'.SE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HH24'.SE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HH25N.SE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HH25N.SE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HH25NE.S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HH25NE.S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HH26.SEL_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HH26.SEL; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HH29.SEL_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HH29.SEL; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HH29'.SE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HH29'.SE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HH34.SEL_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HH34.SEL; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HH36.SEL_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HH36.SEL; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HH38NW.S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HH38NW.S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HH40.SEL_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HH40.SEL; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	HH08N'.S_raw	HH08N.SE_raw	HH09.SEL_raw	HH15.SEL_raw	HH18.SEL_raw	HH24'.SE_raw	HH25N.SE_raw	HH25NE.S_raw	HH26.SEL_raw	HH29.SEL_raw	HH29'.SE_raw	HH34.SEL_raw	HH36.SEL_raw	HH38NW.S_raw	HH40.SEL_raw
1580	NA	0.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1581	NA	0.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1582	NA	0.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1583	NA	0.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1584	0.39	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1585	0.32	0.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1586	0.55	0.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1587	0.52	0.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1588	0.51	0.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1589	0.5	0.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1590	0.54	0.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1591	0.51	0.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1592	0.52	0.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1593	0.38	0.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1594	0.48	0.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1595	0.52	0.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1596	0.45	0.14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1597	0.64	0.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1598	0.45	0.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1599	0.56	0.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1600	0.57	0.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1601	0.31	0.14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1602	0.26	0.14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1603	0.47	0.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1604	0.39	0.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1605	0.54	0.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1606	0.5	0.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1607	0.62	0.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1608	0.56	0.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1609	0.45	0.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1610	0.44	0.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1611	0.47	0.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1612	0.46	0.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1613	0.46	0.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1614	0.36	0.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1615	0.28	0.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1616	0.6	0.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1617	0.39	0.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1618	0.4	0.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1619	0.53	0.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1620	0.46	0.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1621	0.39	0.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1622	0.45	0.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1623	0.37	0.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1624	0.48	0.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1625	0.41	0.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1626	0.46	0.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1627	0.52	0.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1628	0.42	0.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1629	0.49	0.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1630	0.42	0.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1631	0.35	0.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1632	0.58	0.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1633	0.39	0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1634	0.42	0.37	NA	NA	NA	0.35	NA	NA	NA	NA	NA	NA	NA	NA	NA
1635	0.49	0.4	NA	NA	NA	0.22	NA	NA	NA	NA	NA	NA	NA	NA	NA
1636	0.37	0.27	NA	NA	NA	0.25	NA	NA	NA	NA	NA	NA	NA	NA	NA
1637	0.43	0.37	NA	NA	NA	0.29	NA	NA	NA	NA	NA	NA	NA	NA	NA
1638	0.43	0.28	NA	NA	NA	0.23	NA	NA	NA	NA	NA	NA	NA	NA	NA
1639	0.43	0.33	NA	NA	NA	0.26	NA	NA	NA	NA	NA	NA	NA	NA	NA
1640	0.52	0.36	NA	NA	NA	0.25	NA	NA	NA	NA	NA	NA	NA	NA	NA
1641	0.43	0.31	NA	NA	NA	0.14	NA	NA	NA	NA	NA	NA	NA	NA	NA
1642	0.47	0.34	NA	NA	NA	0.17	NA	NA	NA	NA	NA	NA	NA	NA	NA
1643	0.29	0.23	NA	NA	NA	0.18	NA	NA	NA	NA	NA	NA	NA	NA	NA
1644	0.43	0.37	NA	NA	NA	0.19	NA	NA	NA	NA	NA	NA	NA	NA	NA
