# Woodhouse - Monarch Pass - PSME - ITRDB CO668
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/27462
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-27462.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/co668-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; co668-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/co668.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/co668.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2019-05-17
#--------------------
# File_Last_Modified_Date
#   Date: 2019-05-17
#--------------------
# Title
#   Study_Name: Woodhouse - Monarch Pass - PSME - ITRDB CO668
#--------------------
# Investigators
#   Investigators: Woodhouse, C.A.(https://orcid.org/0000-0003-0545-9753); Losleben, M.V.; Chowanski, K.; Lukas, J.J.
#--------------------
# Description_Notes_and_Keywords
#   Description: Upper Missouri River Basin Streamflow project NOAA Template Raw Measurements file added 2020-01-15.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Monarch Pass
#   Location: Colorado
#   Northernmost_Latitude: 38.45
#   Southernmost_Latitude: 38.45
#   Easternmost_Longitude: -106.38333
#   Westernmost_Longitude: -106.38333
#   Elevation_m: 3650
#--------------------
# Data_Collection
#   Collection_Name: CO668
#   First_Year: 1634
#   Last_Year: 2000
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pseudotsuga menziesii (Mirb.) Franco
#   Common_Name: Douglas-fir
#   Tree_Species_Code: PSME
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## mod04b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: mod04b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## mod01a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: mod01a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## mod01b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: mod01b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## mod02a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: mod02a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## mod02b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: mod02b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## mod03a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: mod03a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## mod03b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: mod03b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## mod04a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: mod04a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## mod07a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: mod07a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## mod07b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: mod07b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## mod11a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: mod11a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## mod11b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: mod11b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## mod12a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: mod12a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## mos12b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: mos12b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	mod04b_raw	mod01a_raw	mod01b_raw	mod02a_raw	mod02b_raw	mod03a_raw	mod03b_raw	mod04a_raw	mod07a_raw	mod07b_raw	mod11a_raw	mod11b_raw	mod12a_raw	mos12b_raw
1634	NA	NA	NA	NA	NA	0.328	NA	NA	NA	NA	NA	NA	NA	NA
1635	NA	NA	NA	NA	NA	0.661	NA	NA	NA	NA	NA	NA	NA	NA
1636	NA	NA	NA	NA	NA	1.322	NA	NA	NA	NA	NA	NA	NA	NA
1637	NA	NA	NA	NA	NA	1.924	NA	NA	NA	NA	NA	NA	NA	NA
1638	NA	NA	NA	NA	NA	1.495	NA	NA	NA	NA	NA	NA	NA	NA
1639	NA	NA	NA	NA	NA	1.788	NA	NA	NA	NA	NA	NA	NA	NA
1640	NA	NA	NA	NA	NA	1.742	NA	NA	NA	NA	NA	NA	NA	NA
1641	NA	NA	NA	NA	NA	0.796	NA	NA	NA	NA	NA	NA	NA	NA
1642	NA	NA	NA	NA	NA	0.925	NA	NA	NA	NA	NA	NA	NA	NA
1643	NA	NA	NA	NA	NA	0.842	NA	NA	NA	NA	NA	NA	NA	NA
1644	NA	NA	NA	NA	NA	0.642	NA	NA	NA	NA	NA	NA	NA	NA
1645	NA	NA	NA	NA	NA	0.546	NA	NA	NA	NA	NA	NA	NA	NA
1646	NA	NA	NA	NA	NA	1.244	NA	NA	NA	NA	NA	NA	NA	NA
1647	NA	NA	NA	NA	NA	1.184	NA	NA	NA	NA	NA	NA	NA	NA
1648	NA	NA	NA	NA	NA	1.257	NA	NA	NA	NA	NA	NA	NA	NA
1649	NA	NA	NA	NA	NA	1.186	NA	NA	NA	NA	NA	NA	NA	NA
1650	NA	NA	NA	NA	NA	0.858	NA	NA	NA	NA	NA	NA	NA	NA
1651	NA	NA	NA	NA	NA	0.802	NA	NA	NA	NA	NA	NA	NA	NA
1652	NA	NA	NA	NA	NA	0.174	NA	NA	NA	NA	NA	NA	NA	NA
1653	NA	NA	NA	NA	NA	0.446	NA	NA	NA	NA	NA	NA	NA	NA
1654	NA	NA	NA	NA	NA	0.302	NA	NA	NA	NA	NA	NA	NA	NA
1655	NA	NA	NA	NA	NA	1.023	NA	NA	NA	NA	NA	NA	NA	NA
1656	NA	NA	NA	NA	NA	0.42	NA	NA	NA	NA	NA	NA	NA	NA
1657	NA	NA	NA	NA	NA	1.424	NA	NA	NA	NA	NA	NA	NA	NA
1658	NA	NA	NA	NA	NA	0.916	NA	NA	NA	NA	NA	NA	NA	NA
1659	NA	NA	NA	NA	NA	1.44	NA	NA	NA	NA	NA	NA	NA	NA
1660	NA	NA	NA	NA	NA	1.281	NA	NA	NA	NA	NA	NA	NA	NA
1661	NA	NA	NA	NA	NA	2.017	NA	NA	NA	NA	NA	NA	NA	NA
1662	NA	NA	NA	NA	NA	1.567	NA	NA	NA	NA	NA	NA	NA	NA
1663	NA	NA	NA	NA	NA	1.152	NA	NA	NA	NA	NA	NA	NA	NA
1664	NA	NA	NA	NA	NA	0.639	NA	NA	NA	NA	NA	NA	NA	NA
1665	NA	NA	NA	NA	NA	0.881	NA	NA	NA	NA	NA	NA	NA	NA
1666	NA	NA	NA	NA	NA	0.822	NA	NA	NA	NA	NA	NA	NA	NA
1667	NA	NA	NA	NA	NA	0.958	NA	NA	NA	NA	NA	NA	NA	NA
1668	NA	NA	NA	NA	NA	0.72	NA	NA	NA	NA	NA	NA	NA	NA
1669	NA	NA	NA	NA	NA	0.993	NA	NA	NA	NA	NA	NA	NA	NA
1670	NA	NA	NA	NA	NA	0.981	NA	NA	NA	NA	NA	NA	NA	NA
1671	NA	NA	NA	NA	NA	0.902	NA	NA	NA	NA	NA	NA	NA	NA
1672	NA	NA	NA	NA	NA	1.589	NA	NA	NA	NA	NA	NA	NA	NA
1673	NA	NA	NA	NA	NA	1.055	NA	NA	NA	NA	NA	NA	NA	NA
1674	NA	NA	NA	NA	NA	1.077	1.822	NA	NA	NA	NA	NA	NA	NA
1675	NA	NA	NA	NA	NA	0.902	1.407	NA	NA	NA	NA	NA	NA	NA
1676	NA	NA	NA	NA	NA	0.605	0.934	NA	NA	NA	NA	NA	NA	NA
1677	NA	NA	NA	NA	NA	0.826	1.191	NA	NA	NA	NA	NA	NA	NA
1678	NA	NA	NA	NA	NA	0.909	2.183	NA	NA	NA	NA	NA	NA	NA
1679	NA	NA	NA	NA	NA	0.725	1.303	NA	NA	NA	NA	NA	NA	NA
1680	NA	NA	NA	NA	NA	1.444	2.062	NA	NA	NA	NA	NA	NA	NA
1681	NA	NA	NA	NA	NA	1.032	1.345	NA	NA	NA	NA	NA	NA	NA
1682	NA	NA	NA	NA	NA	0.61	0.852	NA	NA	NA	NA	NA	NA	NA
1683	NA	NA	NA	NA	NA	0.907	1.536	NA	NA	NA	NA	NA	NA	NA
1684	NA	NA	NA	NA	NA	0.627	1.211	NA	NA	NA	NA	NA	NA	NA
1685	NA	NA	0.374	NA	NA	0.16	0.251	NA	NA	NA	NA	NA	NA	NA
1686	NA	NA	0.765	NA	NA	0.793	1.031	NA	NA	NA	NA	NA	NA	NA
1687	NA	NA	0.575	NA	NA	0.562	0.798	NA	NA	NA	NA	NA	NA	NA
1688	NA	NA	0.889	NA	NA	0.67	0.76	NA	NA	NA	NA	NA	NA	NA
1689	NA	NA	1.382	NA	NA	1.222	1.275	NA	NA	NA	NA	NA	NA	NA
1690	NA	NA	0.85	NA	NA	1.076	1.216	NA	NA	NA	NA	NA	NA	NA
1691	NA	NA	0.809	NA	NA	0.748	0.987	NA	NA	NA	NA	NA	NA	NA
1692	NA	NA	1.169	NA	NA	0.786	0.868	NA	NA	NA	NA	NA	NA	NA
1693	NA	NA	0.878	NA	NA	1.173	1.222	NA	NA	NA	NA	NA	NA	NA
1694	NA	NA	0.776	NA	NA	1.054	1.045	NA	NA	NA	NA	NA	NA	NA
1695	NA	NA	0.779	NA	NA	1.5	1.508	NA	NA	NA	NA	NA	NA	0.56
1696	NA	NA	0.626	NA	NA	1.668	1.481	NA	NA	NA	NA	NA	NA	0.779
1697	NA	NA	0.862	NA	NA	1.993	1.173	NA	NA	NA	NA	NA	NA	1.146
1698	NA	NA	0.684	NA	NA	2.241	1.721	NA	NA	NA	NA	NA	NA	1.421
