# Larson - Claire - QUMA - ITRDB WI024
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/33925
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-33925.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wi024-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; wi024-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wi024.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/wi024.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2021-07-03
#--------------------
# File_Last_Modified_Date
#   Date: 2021-07-03
#--------------------
# Title
#   Study_Name: Larson - Claire - QUMA - ITRDB WI024
#--------------------
# Investigators
#   Investigators: Larson, E.R.(https://orcid.org/0000-0001-6628-1659); Allen, S.A.; Underwood, C.A.
#--------------------
# Description_Notes_and_Keywords
#   Description: Oak ring width data from the Driftless Area of southwest Wisconsin and northeast Iowa, USA, sampled from living oak trees, remnants, and archeological beams. NOAA Template Raw Measurements file added 2021-10-19.
#--------------------
# Publication
#   Authors: Larson, Evan R., Sara A. Allen, Chris A. Underwood
#   Journal_Name: Progress in Physical Geography
#   Published_Title: The Driftless Oaks: A new network of tree-ring chronologies to improve regional perspectives of drought in the Upper Midwest, USA
#   Published_Date_or_Year: 2021
#   Volume: 45
#   Pages: 375-406
#   Issue: 3
#   Report_Number: 
#   DOI: 10.1177/0309133320960670
#   Full_Citation: None
#   Abstract: New and updated multi-century tree-ring chronologies from living oak trees, remnants, and archeological beams from across the Driftless Area of southwest Wisconsin and northeast Iowa, USA, were developed to fill a spatial gap in the network of available tree-ring chronologies. We produced a robust 303-year summer drought reconstruction (June-August Palmer's Modified Drought Index (PMDI): r2 = 0.45) that identified clusters of extreme droughts and pluvials (PMDI <= -4.0 or >= 4.0) in the early 1700s and more even distributions of drought conditions, with the exception of the post 1930s period when drought became relatively infrequent. Compared to the Living Blended Drought Atlas (LBDA) and the North American Drought Atlas (NADA), our reconstruction more accurately represented moderate moisture conditions across the Driftless Area, the NADA and LBDA more closely represented extreme pluvials, and our reconstruction and the LBDA better represented extreme drought years. The three reconstructions largely captured the same high-frequency variability in drought conditions and differed most at low frequencies. Significant correlations were identified between our reconstruction and corn (r = 0.30, n = 91, p = 0.002) and soybean (r = 0.25, n  = 81, p = 0.012) yields, with the strength of the correlations increasing over recent decades suggesting a tighter coupling of interannual climate variability and crop productivity in the region. Superposed epoch analyses indicated significantly wetter conditions in the Driftless Area two years after major volcanic eruptions. In the context of long-term climatic variability, the Driftless Oaks drought reconstruction demonstrated that drought and pluvial conditions more extreme than those experienced during the instrumental record have occurred in the past.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Claire
#   Location: Wisconsin
#   Northernmost_Latitude: 42.684
#   Southernmost_Latitude: 42.684
#   Easternmost_Longitude: -90.493
#   Westernmost_Longitude: -90.493
#   Elevation_m: 267
#--------------------
# Data_Collection
#   Collection_Name: WI024
#   First_Year: 1860
#   Last_Year: 2014
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus macrocarpa Michx.
#   Common_Name: burr oak
#   Tree_Species_Code: QUMA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## CLR002A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CLR002A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CLR002B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CLR002B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CLR003A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CLR003A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CLR003B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CLR003B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CLR004A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CLR004A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CLR004B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CLR004B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CLR005A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CLR005A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CLR005B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CLR005B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CLR006A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CLR006A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CLR006B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CLR006B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CLR007A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CLR007A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CLR007B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CLR007B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CLR008A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CLR008A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CLR008B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CLR008B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CLR009A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CLR009A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CLR009B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CLR009B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CLR010A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CLR010A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CLR010B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CLR010B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	CLR002A_raw	CLR002B_raw	CLR003A_raw	CLR003B_raw	CLR004A_raw	CLR004B_raw	CLR005A_raw	CLR005B_raw	CLR006A_raw	CLR006B_raw	CLR007A_raw	CLR007B_raw	CLR008A_raw	CLR008B_raw	CLR009A_raw	CLR009B_raw	CLR010A_raw	CLR010B_raw
1922	4.634	3.492	2.984	2.096	2.265	1.63	NA	NA	NA	NA	NA	0.593	2.709	2.582	1.46	3.006	1.863	1.164
1923	2.159	2.011	1.609	1.46	1.566	1.651	NA	NA	NA	1.652	NA	1.058	1.545	1.821	1.27	2.667	1.439	0.974
1924	3.112	2.096	2.095	1.27	1.566	1.63	NA	NA	NA	1.968	NA	0.677	1.968	2.138	1.525	2.688	1.27	0.974
1925	3.259	2.095	2.095	1.587	1.376	2.032	NA	NA	NA	1.439	NA	7.641	2.836	2.159	1.207	1.884	1.313	0.846
1926	2.371	2.096	2.709	1.884	2.032	2.561	NA	NA	NA	1.841	NA	7.832	1.524	1.503	1.354	2.18	1.609	1.101
1927	2.646	1.862	2.201	1.926	1.989	2.201	NA	NA	NA	1.799	NA	2.35	2.709	2.37	1.144	1.82	1.82	1.355
1928	2.963	3.239	2.519	2.053	2.285	2.307	NA	NA	NA	2.201	NA	1.884	3.366	2.816	1.291	2.18	1.736	1.249
1929	3.196	2.837	2.434	1.905	1.568	1.926	NA	NA	NA	2.012	NA	1.143	2.18	1.905	1.079	1.841	1.588	1.27
1930	3.493	2.731	1.841	1.651	1.672	2.307	NA	NA	NA	2.476	NA	0.931	2.836	2.815	1.291	2.159	1.799	1.397
1931	1.503	1.206	0.889	0.91	0.911	1.122	NA	1.757	NA	1.82	NA	0.529	1.926	1.863	0.889	1.376	0.931	0.995
1932	4.106	2.879	2.074	1.482	1.757	1.63	NA	2.836	NA	2.519	NA	0.72	2.667	2.37	1.079	1.418	1.27	1.482
1933	2.921	2.201	1.736	1.672	2.223	1.968	NA	2.625	NA	3.323	1.439	0.847	2.709	2.901	1.186	1.968	1.334	1.418
1934	1.313	0.783	1.079	1.143	1.651	1.397	NA	1.291	NA	2.138	1.139	0.508	2.456	2.371	0.868	1.545	1.419	1.08
1935	2.9	1.461	1.588	1.672	1.99	2.265	NA	2.371	NA	2.203	4.064	0.55	2.963	2.223	1.1	1.99	2.159	1.524
1936	1.418	1.376	1.566	1.291	1.46	1.185	NA	1.609	NA	2.073	3.916	0.656	2.561	1.968	0.995	2.074	1.545	1.143
1937	2.455	3.027	1.693	1.63	2.413	1.926	NA	2.963	NA	2.709	4.085	0.804	3.514	2.964	1.27	2.498	1.947	1.397
1938	2.54	3.006	2.414	1.799	2.413	2.201	NA	2.307	NA	2.963	4.297	0.952	3.069	2.412	1.143	2.307	2.011	1.164
1939	1.884	1.799	2.625	1.693	1.566	1.757	NA	1.651	NA	2.858	4.826	1.164	3.979	2.753	1.249	3.006	2.096	1.122
1940	1.63	2.392	2.138	1.694	0.868	1.672	NA	1.524	3.451	2.942	4.953	1.101	2.794	2.137	1.503	3.006	2.625	1.355
1941	1.376	2.265	2.54	2.433	2.222	2.011	NA	2.477	3.132	3.048	4.72	1.926	3.239	2.773	1.8	3.429	3.26	1.439
1942	2.011	2.709	2.498	2.372	2.307	2.244	NA	3.725	4.212	3.918	4.424	2.604	4.233	3.154	2.265	4.551	3.662	2.032
1943	1.439	2.561	2.54	2.497	1.778	1.503	NA	2.625	3.09	3.195	2.984	3.027	1.736	1.524	1.503	3.027	2.942	1.461
1944	2.582	2.35	2.688	2.815	1.968	1.778	NA	2.434	3.559	4.212	3.366	5.249	2.561	1.735	1.651	3.683	2.963	1.482
1945	1.99	2.265	2.074	2.265	1.312	1.418	NA	2.159	4.189	3.916	2.434	3.09	2.328	1.737	0.995	3.175	2.879	1.207
1946	2.011	1.756	2.159	2.306	1.038	1.27	NA	1.82	2.814	2.921	2.201	1.99	1.567	1.228	1.058	2.773	2.286	0.931
1947	1.863	1.906	3.175	2.922	1.291	1.587	7.048	2.815	3.768	4.149	2.984	3.048	2.857	2.539	0.931	3.027	2.857	1.46
1948	1.482	1.397	1.651	1.609	1.185	1.185	4.847	2.265	3.111	2.646	2.18	2.011	2.434	1.61	0.889	2.286	1.969	0.783
1949	1.482	1.312	2.222	2.307	1.079	1.312	4.382	2.032	3.45	2.984	2.434	2.032	1.737	1.862	1.27	3.26	2.815	1.143
1950	2.032	2.032	2.265	1.905	1.079	1.63	4.677	2.265	4.085	2.922	1.693	2.117	2.095	1.63	1.249	2.625	2.561	1.079
1951	2.243	1.566	2.243	1.799	1.313	1.587	6.858	2.286	4.636	3.492	1.884	1.926	2.498	2.328	0.996	2.476	2.349	1.312
1952	1.694	1.164	1.566	1.418	1.248	1.334	5.461	2.095	4.192	3.514	1.947	1.355	1.587	1.291	1.058	2.857	2.053	1.164
1953	2.159	1.291	1.439	1.227	1.27	1.143	4.445	1.82	3.45	2.837	1.693	1.101	1.545	1.757	1.058	2.328	1.947	1.101
1954	2.625	1.651	1.566	1.843	0.953	1.122	4.043	2.032	4.064	3.535	1.947	1.482	2.244	2.074	1.291	2.9	2.053	1.122
1955	2.117	1.778	1.799	1.884	0.783	0.995	3.111	1.736	4	3.408	1.863	1.693	1.481	2.138	0.931	2.667	2.117	1.185
1956	1.566	1.207	1.291	1.397	0.889	0.931	2.794	1.587	2.731	2.519	1.334	1.185	1.969	1.757	1.143	2.964	2.159	0.889
1957	2.116	1.333	2.625	2.561	0.91	1.439	4.212	2.371	3.873	3.853	1.926	1.524	1.99	2.286	0.953	2.053	2.688	1.016
1958	1.589	1.291	2.201	1.82	0.952	0.889	3.006	1.693	4.21	2.879	1.355	1.122	1.714	1.736	0.783	1.354	2.138	0.889
1959	2.117	1.926	1.778	1.63	0.931	1.418	4.064	2.159	3.937	3.217	2.9	1.99	3.09	2.519	0.826	2.837	2.921	1.207
1960	1.797	1.249	1.672	1.714	0.826	1.249	3.302	2.222	4.255	3.937	3.725	2.328	2.709	2.984	1.016	2.18	2.71	1.037
1961	2.605	2.095	1.714	1.905	1.016	1.418	3.45	2.138	3.302	4.128	1.863	1.418	2.624	2.053	0.826	2.815	3.069	0.995
1962	2.879	2.455	1.863	2.181	0.91	1.206	3.662	2.582	4.403	4.89	3.302	1.587	2.625	2.836	1.207	2.731	3.62	1.333
1963	2.075	1.926	1.101	1.143	0.868	0.889	3.408	2.519	3.217	3.154	1.27	1.08	1.778	1.566	0.846	1.609	2.371	1.037
1964	2.519	2.434	1.355	1.693	0.995	1.439	2.963	1.736	3.577	3.62	1.503	1.185	1.693	1.524	1.207	2.244	2.561	1.164
1965	1.439	2.096	1.333	1.291	0.931	1.355	2.519	1.566	3.45	3.831	1.291	1.46	2.561	2.244	1.164	2.265	2.201	0.953
1966	3.006	3.342	1.482	1.799	1.228	1.587	2.858	1.46	4.276	4.953	1.968	2.244	2.603	2.159	1.185	2.963	2.752	1.143
1967	1.376	1.928	1.333	1.566	1.016	1.058	2.667	1.228	3.577	3.62	1.799	1.651	1.883	1.672	1.08	2.095	1.905	0.91
1968	2.455	2.689	2.159	2.053	1.101	1.291	2.879	1.291	4.276	4.508	2.625	2.857	2.286	2.624	1.481	2.858	2.582	0.931
1969	2.349	2.371	2.434	2.095	1.439	1.439	3.048	1.63	4.932	4.995	3.09	3.281	2.223	2.118	1.355	2.73	2.582	1.016
1970	2.498	2.032	1.778	1.672	1.122	1.503	2.37	1.334	3.535	3.218	2.836	2.265	2.117	1.608	1.101	2.011	1.926	0.889
1971	2.159	2.286	1.99	1.82	1.122	1.206	2.816	1.799	3.217	2.922	3.217	2.074	2.392	2.18	0.995	2.18	2.138	1.037
1972	1.947	2.392	2.095	1.842	1.291	1.651	2.117	1.588	3.641	3.619	4.318	1.99	2.709	3.133	1.164	2.583	3.027	1.122
1973	1.884	1.757	1.545	1.757	1.206	1.079	1.524	1.058	3.577	3.598	2.307	1.841	1.672	1.693	1.27	1.799	2.794	1.164
1974	1.735	1.503	1.799	2.244	1.46	1.334	1.482	1.143	3.916	3.598	3.175	2.265	2.307	2.349	1.334	1.862	2.561	1.312
1975	2.54	1.693	1.588	1.588	1.27	1.503	2.074	1.651	4.233	4.741	2.498	1.651	2.815	2.795	0.804	1.651	2.392	1.016
1976	1.503	1.397	1.334	1.269	1.016	0.974	1.545	1.122	3.493	3.514	2.053	1.355	2.117	1.905	0.847	1.82	2.011	1.08
1977	2.666	1.778	1.524	1.587	1.313	1.524	2.053	1.249	4.318	4.762	3.471	1.841	2.858	2.729	0.868	2.328	2.413	1.037
1978	3.282	2.646	1.524	1.524	1.46	1.926	3.133	1.651	4.276	4.361	4.424	2.9	3.323	3.325	0.846	2.455	3.069	1.185
1979	2.371	1.968	1.926	1.863	1.502	1.461	3.683	1.905	3.852	4.021	3.408	2.011	3.979	3.302	0.762	1.524	2.963	1.186
1980	2.984	2.032	1.482	1.672	1.271	1.376	4.17	2.011	3.662	3.746	3.45	1.778	2.836	2.35	0.784	2.159	2.752	1.27
1981	2.159	1.715	1.482	1.714	1.27	1.27	3.112	1.376	2.921	3.705	2.963	1.609	2.202	1.821	0.72	1.376	2.35	0.952
1982	2.667	1.777	1.228	1.334	1.376	1.799	3.683	2.138	4.085	4.339	4.043	1.736	2.646	2.667	0.826	1.736	2.286	0.91
1983	2.033	1.863	1.249	1.312	1.397	1.122	2.603	1.587	3.472	3.531	2.497	1.27	2.117	1.799	0.868	1.778	1.968	0.762
1984	2.857	2.054	1.333	1.418	1.841	1.206	2.646	1.693	4.445	5.083	2.731	1.587	2.54	2.836	0.91	1.863	2.413	0.889
1985	1.693	1.544	1.312	1.312	1.842	1.27	2.011	1.588	2.73	2.773	1.884	1.439	2.582	2.456	0.995	1.63	1.99	1.143
1986	1.693	1.588	1.334	1.503	1.63	1.376	1.99	1.693	4.402	3.958	3.09	2.011	3.303	3.09	1.016	2.053	2.858	1.249
1987	1.82	1.609	1.736	1.672	1.757	1.63	2.201	2.032	3.556	3.218	2.329	1.693	2.857	2.731	1.037	1.905	2.307	1.101
1988	0.974	1.524	1.164	1.037	0.995	0.889	1.545	1.397	2.964	2.858	1.524	1.037	2.138	2.032	0.804	1.693	1.715	0.847
1989	1.122	1.461	1.143	1.206	1.397	1.333	1.461	1.228	2.604	2.456	1.905	1.503	2.476	2.264	0.889	2.011	2.095	1.08
1990	2.201	2.222	1.842	1.799	1.63	1.207	1.905	1.312	3.302	3.069	2.709	2.392	2.983	3.218	0.91	2.138	2.603	0.931
1991	2.434	2.306	1.736	1.757	1.355	1.185	3.111	1.884	3.62	3.704	2.35	1.926	2.478	2.18	0.868	1.715	2.159	0.931
1992	1.566	1.673	1.842	1.799	1.143	0.952	2.498	1.545	3.281	3.344	1.545	1.439	2.667	2.413	0.825	1.799	1.926	0.868
1993	2.032	2.138	2.138	2.222	2.053	1.969	4.212	2.053	4.36	4.339	3.005	2.498	3.556	3.662	1.017	2.476	2.9	1.122
1994	1.249	1.588	1.333	1.566	1.481	1.355	2.709	1.968	2.752	2.33	1.588	1.439	2.625	2.369	0.741	1.63	1.99	0.91
1995	1.905	2.096	1.228	1.609	1.503	1.228	2.265	1.587	3.45	3.661	1.588	1.651	3.598	2.563	0.91	2.498	1.82	1.058
1996	1.037	1.46	1.27	1.376	1.185	0.931	2.752	2.011	3.471	3.81	1.312	1.333	2.369	2.244	0.635	1.566	1.461	0.91
1997	1.799	2.625	1.292	1.439	0.995	0.868	1.757	1.397	3.069	3.027	1.821	1.545	2.838	2.032	0.677	2.032	2.011	0.974
1998	1.841	2.392	2.18	1.757	0.931	1.164	2.117	1.736	4.148	4.297	2.371	1.842	4.212	3.365	0.762	2.603	2.095	1.228
1999	1.672	2.35	1.693	1.376	0.911	0.995	2.434	1.482	3.556	3.323	2.138	1.799	2.9	2.836	0.635	1.778	2.265	1.122
2000	1.27	2.201	1.376	1.185	0.783	0.868	2.709	1.82	3.365	3.98	1.82	1.228	2.942	2.35	0.593	1.588	1.778	0.91
2001	1.058	1.841	1.355	1.228	0.783	0.847	2.667	1.841	3.069	3.091	1.757	1.016	3.344	2.561	0.782	1.566	1.651	0.868
2002	1.418	2.053	1.651	1.376	0.932	0.868	2.371	1.778	2.964	3.196	1.821	1.249	2.582	1.715	0.657	1.799	1.799	1.016
2003	1.122	1.397	1.312	1.333	0.846	0.699	2.307	1.884	2.392	2.329	1.481	1.079	2.264	1.735	0.635	1.778	1.609	1.079
2004	1.016	1.481	1.228	1.122	0.91	0.741	2.498	1.736	2.604	2.54	1.461	1.397	2.689	1.842	0.614	1.524	1.588	1.037
2005	1.228	1.947	0.974	0.995	1.037	0.762	2.392	1.82	3.069	2.836	2.201	1.609	2.159	1.82	0.55	1.566	1.333	1.418
2006	1.333	1.842	1.227	1.143	0.826	0.826	2.371	1.524	2.541	2.498	1.715	1.418	2.095	1.545	NA	1.418	1.927	1.185
2007	1.27	1.863	1.08	1.058	1.122	0.698	1.842	1.376	2.477	2.434	1.333	1.185	2.349	1.736	NA	1.439	1.968	1.164
2008	1.398	1.968	1.249	1.27	2.265	0.91	2.117	1.482	3.344	3.217	1.143	0.974	2.053	1.651	NA	1.312	2.307	1.207
2009	1.27	1.694	1.08	1.08	1.333	0.762	2.984	1.524	3.048	2.286	0.825	0.741	1.969	1.736	NA	1.101	1.968	0.974
2010	2.223	2.011	1.333	1.101	0.762	0.699	2.836	1.312	4.17	3.386	1.376	0.656	2.498	2.074	NA	1.228	2.434	1.249
2011	1.227	2.201	0.931	0.868	0.295	0.593	2.625	1.164	3.408	2.244	0.847	0.656	2.371	1.397	NA	0.91	2.138	1.503
2012	1.143	1.46	0.953	0.804	0.213	0.317	1.905	0.974	2.434	1.736	1.016	0.762	1.715	1.249	NA	1.037	1.757	1.164
2013	1.694	1.609	0.826	0.889	0.339	0.339	1.757	0.847	2.646	1.926	1.037	1.037	2.201	1.355	NA	1.355	2.117	1.947
2014	1.079	1.736	0.931	1.058	0.191	0.381	2.053	0.741	2.667	2.773	1.587	1.122	2.074	1.693	NA	1.376	2.223	1.334
