# Meko - Lake Herman State Park - QUMA - ITRDB SD014
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3954
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3954.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/sd014-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; sd014-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/sd014.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/sd014.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Meko - Lake Herman State Park - QUMA - ITRDB SD014
#--------------------
# Investigators
#   Investigators: Meko, D.M.(https://orcid.org/0000-0002-5171-2724); Sieg, C.H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Lake Herman State Park
#   Location: South Dakota
#   Northernmost_Latitude: 43.98
#   Southernmost_Latitude: 43.98
#   Easternmost_Longitude: -97.17
#   Westernmost_Longitude: -97.17
#   Elevation_m: 512
#--------------------
# Data_Collection
#   Collection_Name: SD014
#   First_Year: 1740
#   Last_Year: 1991
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus macrocarpa Michx.
#   Common_Name: burr oak
#   Tree_Species_Code: QUMA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## HRM01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HRM01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HRM02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HRM02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HRM02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HRM02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HRM03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HRM03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HRM03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HRM03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HRM5A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HRM5A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HRM5B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HRM5B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HRM6A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HRM6A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HRM6B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HRM6B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HRM7A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HRM7A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HRM7B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HRM7B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HRM8A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HRM8A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HRM8B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HRM8B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	HRM01B_raw	HRM02A_raw	HRM02B_raw	HRM03A_raw	HRM03B_raw	HRM5A_raw	HRM5B_raw	HRM6A_raw	HRM6B_raw	HRM7A_raw	HRM7B_raw	HRM8A_raw	HRM8B_raw
1740	NA	NA	NA	1.48	NA	NA	NA	NA	NA	NA	NA	NA	NA
1741	NA	NA	NA	0.66	NA	NA	NA	NA	NA	NA	NA	NA	NA
1742	NA	NA	NA	0.58	NA	NA	NA	NA	NA	NA	NA	NA	NA
1743	NA	NA	NA	0.75	NA	NA	NA	NA	NA	NA	NA	NA	NA
1744	NA	NA	NA	0.85	NA	NA	NA	NA	NA	NA	NA	NA	NA
1745	NA	NA	NA	0.89	NA	NA	NA	NA	NA	NA	NA	NA	NA
1746	NA	NA	NA	0.45	NA	NA	NA	NA	NA	NA	NA	NA	NA
1747	NA	NA	NA	0.3	NA	NA	NA	NA	NA	NA	NA	NA	NA
1748	NA	NA	NA	0.31	NA	NA	NA	NA	NA	NA	NA	NA	NA
1749	NA	NA	NA	0.64	NA	NA	NA	NA	NA	NA	NA	NA	NA
1750	NA	NA	NA	0.24	NA	NA	NA	NA	NA	NA	NA	NA	NA
1751	NA	NA	NA	0.15	NA	NA	NA	NA	NA	NA	NA	NA	NA
1752	NA	NA	NA	0.46	NA	NA	NA	NA	NA	NA	NA	NA	NA
1753	NA	NA	NA	0.34	NA	NA	NA	NA	NA	NA	NA	NA	NA
1754	NA	NA	NA	0.33	NA	NA	NA	NA	NA	NA	NA	NA	NA
1755	NA	NA	NA	1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
1756	NA	NA	NA	0.52	NA	NA	NA	NA	NA	NA	NA	NA	NA
1757	NA	NA	NA	1.53	NA	NA	NA	NA	NA	NA	NA	NA	NA
1758	NA	NA	NA	1.33	NA	NA	NA	NA	NA	NA	NA	NA	NA
1759	NA	NA	NA	1.78	NA	NA	NA	NA	NA	NA	NA	NA	NA
1760	NA	NA	NA	0.86	NA	NA	NA	NA	NA	NA	NA	NA	NA
1761	NA	NA	NA	2.92	NA	NA	NA	NA	NA	NA	NA	NA	NA
1762	NA	NA	NA	2.47	NA	NA	NA	NA	NA	NA	NA	NA	NA
1763	NA	NA	NA	1.59	NA	NA	NA	NA	NA	NA	NA	NA	NA
1764	NA	NA	NA	1.49	NA	NA	NA	NA	NA	NA	NA	NA	NA
1765	NA	NA	NA	1.64	NA	NA	NA	NA	NA	NA	NA	NA	NA
1766	NA	NA	NA	0.57	NA	NA	NA	NA	NA	NA	NA	NA	NA
1767	NA	NA	NA	0.94	NA	NA	NA	NA	NA	NA	NA	NA	NA
1768	NA	NA	NA	0.63	NA	NA	NA	NA	NA	NA	NA	NA	NA
1769	NA	NA	NA	0.42	NA	NA	NA	NA	NA	NA	NA	NA	NA
1770	NA	NA	NA	0.59	NA	NA	NA	NA	NA	NA	NA	NA	NA
1771	NA	NA	NA	0.25	NA	NA	NA	NA	NA	NA	NA	NA	NA
1772	NA	NA	NA	0.27	NA	NA	NA	NA	NA	NA	NA	NA	NA
1773	NA	NA	NA	0.21	NA	NA	NA	NA	NA	NA	NA	NA	NA
1774	NA	NA	NA	0.31	NA	NA	NA	NA	NA	NA	NA	NA	NA
1775	NA	NA	NA	1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
1776	NA	NA	NA	1.34	NA	NA	NA	NA	NA	NA	NA	NA	NA
1777	NA	NA	NA	2.14	NA	NA	NA	NA	NA	NA	NA	NA	NA
1778	NA	NA	NA	2.43	NA	NA	NA	NA	NA	NA	NA	NA	NA
1779	NA	NA	NA	1.24	NA	NA	NA	NA	NA	NA	NA	NA	NA
1780	NA	NA	NA	1.54	NA	NA	NA	NA	NA	NA	NA	NA	NA
1781	NA	NA	NA	1.22	NA	NA	NA	NA	NA	NA	NA	NA	NA
1782	NA	NA	NA	0.65	NA	NA	NA	NA	NA	NA	NA	NA	NA
1783	NA	NA	NA	2.09	NA	NA	NA	NA	NA	NA	NA	NA	NA
1784	NA	NA	NA	2.44	NA	NA	NA	NA	NA	NA	NA	NA	NA
1785	NA	NA	NA	1.93	NA	NA	NA	NA	NA	NA	NA	NA	NA
1786	NA	NA	NA	2.33	NA	NA	NA	NA	NA	NA	NA	NA	NA
1787	NA	NA	NA	2.05	NA	NA	NA	NA	NA	NA	NA	NA	NA
1788	NA	NA	NA	2.32	NA	NA	NA	NA	NA	NA	NA	NA	NA
1789	NA	NA	NA	1.96	NA	NA	NA	NA	NA	NA	NA	NA	NA
1790	NA	NA	NA	2.76	NA	NA	NA	NA	NA	NA	NA	NA	NA
1791	NA	NA	NA	1.25	NA	NA	NA	NA	NA	NA	NA	NA	NA
1792	NA	NA	NA	1.26	NA	NA	NA	NA	NA	NA	NA	NA	NA
1793	NA	NA	NA	2.79	NA	NA	NA	NA	NA	NA	NA	NA	NA
1794	NA	NA	NA	2.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
1795	NA	NA	NA	0.8	NA	NA	NA	NA	NA	NA	NA	NA	NA
1796	NA	NA	NA	1.38	NA	NA	NA	NA	NA	NA	NA	NA	NA
1797	NA	NA	NA	1.66	NA	NA	NA	NA	NA	NA	NA	NA	NA
1798	NA	NA	NA	1.9	NA	NA	NA	NA	NA	NA	NA	NA	NA
1799	NA	NA	NA	1.82	NA	NA	NA	NA	NA	NA	NA	NA	NA
1800	NA	NA	NA	0.51	NA	NA	NA	NA	NA	NA	NA	NA	NA
1801	NA	NA	NA	1.7	NA	NA	NA	NA	NA	NA	NA	NA	NA
1802	NA	NA	NA	1.33	NA	NA	NA	NA	NA	NA	NA	NA	NA
1803	NA	NA	NA	0.94	NA	NA	NA	NA	NA	NA	NA	NA	NA
1804	NA	NA	NA	0.98	NA	NA	NA	NA	NA	NA	NA	NA	NA
1805	NA	NA	NA	1.6	NA	NA	NA	NA	NA	NA	NA	NA	NA
1806	NA	NA	NA	1.74	NA	NA	NA	NA	NA	NA	NA	NA	NA
1807	NA	NA	NA	1.7	NA	NA	NA	NA	NA	NA	NA	NA	NA
